EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,HeaveAttempts,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,7060.0,118,-4.0,228,235,55,43,22,463,2.0,9.0,2.0,4.0,7.0,7.0,14.0,1.0,4.0,1.0,1.0,4.0,8.0,2.0,13.0,30,5.0,12.0,2.0,43,251,1.0,1.0,2.0,2.0,3.0,9.0,1.0,1.0,9,14.0,12.0,12.0,3.0,8.0,4.0,3.0,6.0,3.0,9.0,2.0,1.0,2.0,4.0,21.0,1.0,1.0,3.0,7,10,2.0,12,1.0,1.0,2.0,1,2.0,3,2.0,4.0,5.0,1.0,4,6.0,3.0,3.0,3.0,3.0,3.0,1.0,9,55,0.5384615384615384,0.5384615384615384,0.8,0.4166666666666667,1.0,0.4166666666666667,0.43333333333333335,1.0,0.3333333333333333,0.4880952380952381,0.3333333333333333,0.45,0.4777777777777778,0.3333333333333333,0.4090909090909091,0.2857142857142857,0.1,0.3333333333333333,19.2,0.6666666666666666,0.07142857142857142,0.10144927536231885,0.014492753623188406,0.08823529411764706,0.0970873786407767,0.010752688172043012,0.029411764705882353,0.15384615384615385,0.045454545454545456,0.09523809523809523,0.037037037037037035,0.2857142857142857,1.0,0.21428571428571427,0.2222222222222222,0.3333333333333333,0.5,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.5,0.3333333333333333,0.5,0.5,0.5714285714285714,0.09523809523809523,0.25,0.25,1.0,0.19047619047619047,0.5,0.5,0.75,0.6666666666666666,0.2,0.1,1.0,0.5,0.5,0.4815892857142858,0.5068250000000001,0.42146,0.06666666666666667,0.09090909090909091,0.046511627906976744,0.20930232558139536,11.083333333333334,24.25,0.2412280701754386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,5617.0,94,-38.0,178,177,26,33,27,355,,1.0,1.0,1.0,3.0,3.0,18.0,,1.0,,,4.0,6.0,1.0,4.0,22,4.0,7.0,4.0,24,193,,,1.0,3.0,,6.0,1.0,2.0,3,8.0,,12.0,,6.0,4.0,1.0,6.0,4.0,10.0,2.0,2.0,3.0,,24.0,1.0,,2.0,3,5,2.0,7,2.0,,3.0,3,1.0,6,,5.0,8.0,,3,4.0,2.0,1.0,,1.0,1.0,,3,26,1.0,1.0,1.0,0.5714285714285714,0.5,0.5714285714285714,0.18181818181818182,,,0.3448275862068966,1.5,0.1875,0.3870967741935484,1.5,0.1875,0.2413793103448276,0.045454545454545456,1.0,17.8743961352657,0.5,,0.04285714285714286,0.012658227848101266,0.1,0.05555555555555555,0.021052631578947368,,,,0.1,0.1111111111111111,,1.0,0.034482758620689655,,,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.6206896551724138,0.16666666666666666,0.16666666666666666,1.0,0.034482758620689655,,,,0.20689655172413793,0.6666666666666666,0.6666666666666666,1.0,1.0,0.125,,,0.27586206896551724,0.6666666666666666,0.4421844827586207,0.51255,0.410175,0.06451612903225806,0.08333333333333333,0.125,0.125,17.36363636363637,25.199999999999996,0.14606741573033707,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0625,0.023255813953488372,0.1111111111111111,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,7949.0,132,-52.0,245,247,67,52,31,492,7.0,9.0,6.0,7.0,14.0,2.0,6.0,,,,,,,,16.0,29,,,2.0,34,283,5.0,10.0,,11.0,6.0,11.0,,,14,18.0,14.0,,,,,,,1.0,1.0,1.0,,,,3.0,8.0,,7.0,16,26,15.0,41,6.0,3.0,1.0,6,,7,4.0,11.0,19.0,3.0,7,6.0,3.0,11.0,10.0,11.0,8.0,,14,67,0.5625,0.8181818181818182,,,,,0.5517241379310345,0.5,0.5454545454545454,0.5517241379310345,0.5,0.5454545454545454,0.53125,0.5,0.5384615384615384,,,,13.829787234042554,0.14285714285714285,,0.19047619047619047,0.08333333333333333,0.23333333333333334,0.20175438596491227,0.12096774193548387,0.09375,0.2647058823529412,0.17647058823529413,0.12121212121212122,0.2,0.4,0.7272727272727273,0.3103448275862069,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.4827586206896552,0.5,0.5,0.7142857142857143,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5454545454545454,,,0.3103448275862069,,0.472406896551724,0.5109571428571428,0.5043181818181818,0.09375,0.09375,0.3235294117647059,0.4117647058823529,7.727586206896554,,0.27346938775510204,,,,,,7.0,3.0,,1.0,1.0,1.0,,1.0,,0.25,0.07894736842105263,0.2857142857142857,,,,,4.0,6.0,5.0,1.0,2.0,10.0,3.0,2.0,1.0,2.0,1.0,0.3,0.07692307692307693,0.14285714285714285,0.15384615384615385,0.6,0.6666666666666666,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,18188.0,303,-11.0,584,586,113,84,65,1170,1.0,2.0,1.0,1.0,1.0,10.0,24.0,8.0,16.0,2.0,2.0,22.0,52.0,2.0,12.0,27,30.0,68.0,,114,623,1.0,3.0,2.0,5.0,3.0,3.0,5.0,8.0,21,20.0,4.0,87.0,3.0,52.0,22.0,,6.0,4.0,10.0,4.0,,2.0,2.0,24.0,1.0,2.0,5.0,24,34,5.0,39,8.0,4.0,5.0,1,,6,2.0,6.0,12.0,,6,,,1.0,,1.0,1.0,,21,113,0.8333333333333334,0.8333333333333334,0.9666666666666667,0.4411764705882353,0.625,0.4411764705882353,0.4444444444444444,0.3333333333333333,1.0,0.6,0.5,0.9545454545454546,0.6,0.5,0.9545454545454546,0.7157894736842105,,,15.443425076452598,0.8333333333333334,0.10526315789473684,0.11374407582938388,0.005319148936170213,0.06666666666666667,0.10139860139860139,0.011764705882352941,,0.10112359550561797,0.09090909090909091,0.14102564102564102,0.09090909090909091,,1.0,0.021052631578947368,0.5,0.5,,0.010526315789473684,1.0,1.0,1.0,0.25263157894736843,0.4166666666666667,0.4166666666666667,0.9,0.16842105263157894,0.5,0.5,1.0,0.5473684210526316,0.4230769230769231,0.4230769230769231,0.9545454545454546,0.4,0.09090909090909091,0.18181818181818182,1.0,0.7368421052631579,0.4230769230769231,0.508635789473684,0.4754125,0.5344454545454546,,,0.043859649122807015,0.18421052631578946,18.42962962962963,25.104411764705887,0.1934931506849315,1.0,3.0,6.0,1.0,2.0,2.0,4.0,,5.0,,,,,0.5,0.029850746268656716,0.01639344262295082,0.03508771929824561,0.5,1.0,0.5454545454545454,0.5,,,1.0,,,,5.0,,,,1.0,0.2631578947368421,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,46218.0,770,-133.0,1454,1480,397,344,177,2934,50.0,114.0,32.0,28.0,69.0,19.0,44.0,3.0,7.0,,1.0,10.0,33.0,3.0,97.0,227,13.0,40.0,56.0,289,1628,6.0,15.0,5.0,21.0,22.0,57.0,4.0,10.0,71,52.0,142.0,27.0,12.0,26.0,9.0,21.0,71.0,35.0,106.0,26.0,9.0,38.0,23.0,247.0,20.0,,24.0,40,65,22.0,87,36.0,21.0,43.0,30,16.0,73,19.0,32.0,84.0,5.0,75,81.0,34.0,,,,,,71,397,0.26804123711340205,0.2708333333333333,0.6923076923076923,0.325,0.4,0.35294117647058826,0.42731277533039647,0.4,0.38596491228070173,0.4363295880149813,0.525,0.417910447761194,0.4753289473684211,0.4772727272727273,0.4551282051282051,0.149812734082397,0.09251101321585903,0.14035087719298245,22.834645669291337,0.589041095890411,,0.07889546351084813,0.03787878787878788,0.12371134020618557,0.0912981455064194,0.03283582089552239,0.035,0.05853658536585366,0.0625,0.11052631578947368,0.1258741258741259,0.11764705882352941,,0.42696629213483145,0.43859649122807015,0.5102040816326531,0.28,0.25842696629213485,0.4057971014492754,0.4307692307692308,0.14285714285714285,0.1647940074906367,0.4318181818181818,0.4418604651162791,0.42105263157894735,0.026217228464419477,0.42857142857142855,0.42857142857142855,1.0,0.12359550561797752,0.30303030303030304,0.30303030303030304,0.6,0.15,0.47761194029850745,0.014925373134328358,,0.5767790262172284,0.34615384615384615,0.5101666666666664,0.49540937500000004,0.5029230769230769,0.11564625850340136,0.13385826771653545,0.0726643598615917,0.24567474048442905,6.267841409691631,28.57,0.2730398899587345,2.0,4.0,9.0,3.0,10.0,2.0,15.0,6.0,27.0,3.0,,,7.0,0.6,0.014084507042253521,0.04040404040404041,0.01652892561983471,0.6666666666666666,1.0,0.13432835820895522,0.4444444444444444,2.0,5.0,13.0,,15.0,2.0,1.0,9.0,2.0,5.0,4.0,0.023255813953488372,0.038461538461538464,,0.072,0.25,0.4,0.40625,2.0,10.0,,1.0,2.0,1.0,6.0,5.0,7.0,10.0,9.0,0.057971014492753624,0.022727272727272728,0.1,0.5,1.0,,,,,,,True,,,,,,,,,
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,10100.0,168,-44.0,318,334,94,98,39,652,7.0,11.0,3.0,,5.0,3.0,9.0,,,,,,1.0,,10.0,25,,1.0,13.0,33,353,3.0,5.0,,10.0,2.0,8.0,,1.0,12,16.0,4.0,,,1.0,,3.0,9.0,1.0,10.0,1.0,,3.0,1.0,21.0,4.0,1.0,17.0,31,51,5.0,56,3.0,1.0,4.0,1,2.0,5,4.0,10.0,13.0,1.0,14,16.0,7.0,17.0,14.0,17.0,7.0,,12,94,0.8,1.0,,,,,0.4,0.6,0.25,0.38461538461538464,0.6,0.2222222222222222,0.4852941176470588,0.7142857142857143,0.46153846153846156,0.038461538461538464,0.12,0.18181818181818182,10.893854748603351,0.8,0.1,0.25203252032520324,0.03305785123966942,0.288135593220339,0.26373626373626374,0.027210884353741496,0.02702702702702703,0.14814814814814814,0.28,0.36363636363636365,0.3488372093023256,0.125,0.4117647058823529,0.4230769230769231,0.6363636363636364,0.7777777777777778,0.7142857142857143,0.19230769230769232,,,,0.34615384615384615,0.3333333333333333,0.375,1.0,,,,,0.038461538461538464,,,,,0.3333333333333333,,,0.46153846153846156,,0.46563653846153846,0.52604,0.45142777777777776,0.21212121212121213,0.21875,0.30303030303030304,0.36363636363636365,8.568000000000001,25.2,0.29559748427672955,,,1.0,,5.0,,2.0,,2.0,1.0,1.0,,,,,0.037037037037037035,,,,0.1111111111111111,,3.0,4.0,2.0,4.0,8.0,4.0,3.0,,,,,0.42857142857142855,0.03333333333333333,,,0.8,0.75,0.6666666666666666,6.0,,2.0,,,,,,,1.0,1.0,,0.1111111111111111,,,,0.3333333333333333,,,,,,True,,,,,,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,11815.0,197,-40.0,371,382,104,98,43,753,12.0,27.0,9.0,3.0,5.0,4.0,16.0,4.0,4.0,2.0,2.0,10.0,25.0,,19.0,48,14.0,29.0,10.0,90,442,1.0,2.0,,3.0,9.0,17.0,4.0,11.0,32,4.0,34.0,30.0,12.0,24.0,10.0,5.0,31.0,11.0,42.0,9.0,2.0,18.0,11.0,95.0,,,4.0,9,14,,14,5.0,2.0,12.0,7,2.0,19,6.0,8.0,21.0,2.0,15,17.0,8.0,3.0,3.0,3.0,2.0,,32,104,0.10526315789473684,0.10526315789473684,0.7142857142857143,0.4827586206896552,0.36363636363636365,0.5,0.3958333333333333,0.5,0.5294117647058824,0.5194805194805194,0.5,0.5357142857142857,0.536144578313253,0.5,0.5535714285714286,0.37662337662337664,0.10416666666666667,0.18518518518518517,24.401913875598087,0.631578947368421,,0.06716417910447761,,0.0784313725490196,0.07027027027027027,,,0.029850746268656716,0.09523809523809523,0.10869565217391304,,0.19047619047619047,0.6666666666666666,0.35064935064935066,0.4444444444444444,0.5454545454545454,0.08333333333333333,0.06493506493506493,0.6,0.6,,0.2077922077922078,0.25,0.25,0.25,0.05194805194805195,1.0,1.0,0.75,0.3246753246753247,0.4,0.4,0.7,,0.32142857142857145,0.07142857142857142,1.0,0.7272727272727273,0.4166666666666667,0.4913072368421053,0.4922,0.46314259259259266,0.0963855421686747,0.14814814814814814,0.03333333333333333,0.35555555555555557,7.39375,26.544827586206896,0.2803234501347709,,2.0,9.0,,2.0,,3.0,3.0,10.0,,,,5.0,,,,,,,0.32142857142857145,0.2222222222222222,1.0,2.0,5.0,1.0,2.0,,1.0,,,,,0.1111111111111111,,,,1.0,0.5,0.5555555555555556,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,2.0,,,,,True,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,24575.0,410,-93.0,759,781,231,199,99,1540,33.0,50.0,14.0,10.0,25.0,22.0,68.0,,,,,2.0,11.0,1.0,65.0,143,2.0,11.0,47.0,183,876,13.0,19.0,1.0,39.0,20.0,40.0,2.0,6.0,63,54.0,76.0,3.0,3.0,9.0,2.0,6.0,9.0,5.0,14.0,4.0,1.0,3.0,3.0,33.0,21.0,1.0,13.0,39,55,26.0,81,9.0,4.0,10.0,9,5.0,19,7.0,16.0,35.0,4.0,50,59.0,26.0,9.0,9.0,9.0,5.0,1.0,63,231,0.4153846153846154,0.4909090909090909,0.5,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.45454545454545453,0.6842105263157895,0.5,0.44155844155844154,0.725,0.5,0.505524861878453,0.75,0.5727272727272728,0.07142857142857142,0.04195804195804196,0.06,23.041474654377883,0.5263157894736842,0.047619047619047616,0.15476190476190477,0.07142857142857142,0.1262135922330097,0.14647887323943662,0.0700280112044818,0.08653846153846154,0.1568627450980392,0.058823529411764705,0.20202020202020202,0.12658227848101267,0.125,0.5555555555555556,0.3246753246753247,0.66,0.7021276595744681,0.3939393939393939,0.16233766233766234,0.4,0.45454545454545453,0.2,0.44155844155844154,0.3235294117647059,0.3235294117647059,0.5454545454545454,,,,,0.07142857142857142,0.18181818181818182,0.18181818181818182,0.5,0.05,0.30434782608695654,,,0.3961038961038961,0.2222222222222222,0.45923881578947356,0.5374947368421052,0.47803636363636365,0.14857142857142858,0.15853658536585366,0.21311475409836064,0.3442622950819672,10.27902097902098,29.927272727272726,0.30434782608695654,1.0,2.0,6.0,1.0,3.0,4.0,5.0,1.0,5.0,4.0,,,6.0,1.0,0.06349206349206349,0.058333333333333334,0.06779661016949153,1.0,1.0,0.13043478260869565,0.3333333333333333,12.0,16.0,11.0,10.0,17.0,20.0,3.0,6.0,1.0,,,0.15789473684210525,0.07142857142857142,,0.07692307692307693,0.8,0.75,0.7857142857142857,2.0,2.0,,,,,2.0,,5.0,6.0,6.0,0.12,,,,,0.16666666666666666,,,,,,True,,,,,,,,,
2410,1610612746,Fred Jones,Fred Jones,2410,LAC,16061.0,268,-53.0,496,516,154,87,52,1012,9.0,18.0,3.0,,1.0,3.0,5.0,1.0,4.0,,1.0,8.0,28.0,5.0,12.0,24,9.0,32.0,7.0,58,568,,,5.0,11.0,4.0,6.0,1.0,13.0,11,10.0,14.0,27.0,,25.0,8.0,2.0,20.0,7.0,27.0,2.0,5.0,9.0,8.0,61.0,2.0,,4.0,14,19,3.0,22,9.0,2.0,9.0,5,6.0,14,3.0,7.0,15.0,1.0,6,7.0,4.0,2.0,1.0,2.0,2.0,,11,154,0.4166666666666667,0.4166666666666667,1.0,0.28125,0.07692307692307693,0.3103448275862069,0.5,,0.6666666666666666,0.45535714285714285,0.9,0.2894736842105263,0.4915254237288136,0.9166666666666666,0.2894736842105263,0.5714285714285714,0.08333333333333333,0.1111111111111111,13.105924596050269,0.6428571428571429,,0.07954545454545454,0.011904761904761904,0.06349206349206349,0.07531380753138076,0.013333333333333334,0.02857142857142857,0.06896551724137931,0.09523809523809523,0.07894736842105263,0.06976744186046512,0.05,1.0,0.32142857142857145,0.5,0.5625,0.3333333333333333,0.017857142857142856,,,,0.08928571428571429,0.6,0.6,0.6666666666666666,0.07142857142857142,0.25,0.25,1.0,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,0.15789473684210525,0.05263157894736842,,0.8928571428571429,0.32,0.5568924528301886,0.531075,0.5202249999999999,0.06779661016949153,0.14814814814814814,0.1896551724137931,0.1896551724137931,4.45,27.7625,0.31048387096774194,3.0,1.0,12.0,3.0,3.0,1.0,7.0,3.0,3.0,,,,1.0,0.6,0.017543859649122806,,0.02040816326530612,0.6,1.0,0.631578947368421,0.08333333333333333,,,3.0,2.0,,,1.0,1.0,,1.0,,0.125,,,0.03571428571428571,,,1.0,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,True,,,,,,,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,21841.0,364,-98.0,698,704,230,191,85,1402,21.0,42.0,13.0,3.0,10.0,15.0,35.0,2.0,4.0,,1.0,18.0,43.0,3.0,39.0,87,20.0,47.0,29.0,167,803,4.0,11.0,3.0,12.0,10.0,26.0,9.0,19.0,63,30.0,48.0,54.0,6.0,42.0,18.0,11.0,18.0,10.0,28.0,8.0,2.0,8.0,7.0,66.0,8.0,,5.0,20,26,10.0,36,9.0,7.0,12.0,12,2.0,24,4.0,11.0,18.0,2.0,35,35.0,12.0,4.0,3.0,4.0,4.0,,63,230,0.38461538461538464,0.40540540540540543,0.9,0.425531914893617,0.47368421052631576,0.43478260869565216,0.4482758620689655,0.36363636363636365,0.38461538461538464,0.5149253731343284,0.2857142857142857,0.5222222222222223,0.55,0.375,0.5849056603773585,0.35074626865671643,0.12643678160919541,0.19047619047619047,21.831869510664994,0.5,,0.09009009009009009,0.03187250996015936,0.05747126436781609,0.08090614886731391,0.031446540880503145,0.05319148936170213,0.11627906976744186,0.031746031746031744,0.1095890410958904,0.046875,0.08695652173913043,1.0,0.31343283582089554,0.5,0.6176470588235294,0.3333333333333333,0.07462686567164178,0.3,0.375,,0.26119402985074625,0.42857142857142855,0.4411764705882353,0.5333333333333333,0.029850746268656716,0.5,0.5,1.0,0.3208955223880597,0.4186046511627907,0.4186046511627907,0.8888888888888888,0.21428571428571427,0.28888888888888886,0.022222222222222223,,0.664179104477612,0.42857142857142855,0.5090827067669172,0.5275153846153846,0.49562159090909097,0.08275862068965517,0.12244897959183673,0.0718562874251497,0.3772455089820359,8.796551724137931,25.736170212765956,0.32951289398280803,,9.0,18.0,,3.0,2.0,2.0,5.0,10.0,1.0,1.0,,2.0,,0.029850746268656716,0.02247191011235955,0.03333333333333333,,,0.4,0.5,3.0,9.0,5.0,4.0,16.0,4.0,1.0,4.0,1.0,1.0,1.0,0.04,0.014705882352941176,,0.06557377049180328,0.6428571428571429,0.3333333333333333,0.38461538461538464,,1.0,,,,,1.0,2.0,1.0,5.0,4.0,0.2,0.02857142857142857,,,,0.3333333333333333,2.0,,,,,True,,,,,,,,,
