EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,AtRimAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,on
1747,1610612753,Rafer Alston,Rafer Alston,1747,ORL,15617.0,260,31,495,501,224,156,65,996,19.0,36.0,1.0,1.0,6.0,16.0,2.0,9.0,10.0,20.0,4.0,19.0,1.0,9.0,31.0,65,5.0,22.0,27.0,104.0,492,2.0,2.0,4.0,8.0,10.0,28.0,1.0,10.0,17.0,40.0,4.0,58.0,15.0,,18.0,4.0,6.0,38.0,17.0,55.0,9.0,8.0,3.0,12.0,127.0,,1.0,1.0,9.0,16.0,1.0,26.0,2.0,28.0,,17.0,8.0,7.0,7.0,1.0,,,8.0,1.0,4.0,9.0,15.0,,,23.0,3.0,,39.0,1.0,11.0,,,,,,,40.0,224,,8.0,0.06451612903225806,0.06451612903225806,1.0,0.22727272727272727,0.1,0.23809523809523808,0.47692307692307695,1.0,0.35714285714285715,0.4425287356321839,0.4,0.3026315789473684,0.49056603773584906,0.5714285714285714,0.4,0.25287356321839083,0.09230769230769231,0.1388888888888889,20.105820105820108,0.875,0.06666666666666667,0.034482758620689655,0.0855614973262032,0.007407407407407408,0.20454545454545456,,0.10822510822510822,0.004310344827586207,0.0196078431372549,,,,,0.018518518518518517,0.06382978723404255,0.13953488372093023,0.13333333333333333,0.35714285714285715,,,0.41379310344827586,0.5277777777777778,0.6129032258064516,,0.10344827586206896,0.2222222222222222,0.25,0.5,0.22988505747126436,0.5,0.5,0.1,0.21839080459770116,0.21052631578947367,0.21052631578947367,1.0,0.2,1.0,,0.42105263157894735,0.375,0.23684210526315788,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.5308662790697674,0.51715,0.5242027027027027,0.1134020618556701,0.14666666666666667,0.07692307692307693,0.38461538461538464,6.907692307692308,27.10909090909091,0.45252525252525255,1.0,3.0,,1.0,1.0,23.0,9.0,1.0,,,9.0,,,1.0,0.1111111111111111,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.02631578947368421,,,3.0,,3.0,,,,,0.6,,,,,,,,,,,,,,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,20165.0,336,100,650,648,190,112,73,1298,20.0,34.0,1.0,1.0,6.0,10.0,8.0,11.0,23.0,42.0,9.0,26.0,2.0,7.0,51.0,87,15.0,35.0,26.0,173.0,658,1.0,3.0,,2.0,15.0,29.0,2.0,8.0,18.0,54.0,10.0,92.0,33.0,,26.0,9.0,5.0,27.0,31.0,58.0,24.0,7.0,3.0,7.0,147.0,3.0,4.0,,9.0,32.0,1.0,42.0,7.0,49.0,1.0,14.0,6.0,10.0,4.0,9.0,1.0,1.0,19.0,,7.0,15.0,30.0,2.0,4.0,21.0,,1.0,28.0,,7.0,,,,,,,54.0,190,2.0,5.0,0.09803921568627451,0.09803921568627451,0.7333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.5862068965517241,0.3333333333333333,0.5172413793103449,0.6024590163934426,0.25,0.4864864864864865,0.6370370370370371,0.25,0.574468085106383,0.28688524590163933,0.05747126436781609,0.14705882352941177,21.095890410958905,0.5263157894736842,0.07142857142857142,,0.11764705882352941,0.023121387283236993,0.125,0.026785714285714284,0.11918604651162791,0.02456140350877193,0.03333333333333333,0.03571428571428571,,0.013513513513513514,0.05263157894736842,0.14285714285714285,0.05263157894736842,0.14285714285714285,0.09259259259259259,0.2222222222222222,0.020833333333333332,,0.2786885245901639,0.5882352941176471,0.6896551724137931,0.15,0.09016393442622951,0.7272727272727273,0.7272727272727273,,0.3442622950819672,0.5476190476190477,0.5476190476190477,0.08695652173913043,0.21311475409836064,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.25,1.0,,0.2702702702702703,0.6,0.1891891891891892,0.2857142857142857,0.5655737704918032,0.34615384615384615,0.5169844262295082,0.5366500000000001,0.4829878378378379,0.06153846153846154,0.07446808510638298,0.011560693641618497,0.31213872832369943,10.308045977011496,24.934285714285718,0.2923076923076923,6.0,9.0,,1.0,,17.0,8.0,3.0,6.0,,5.0,,,,,0.07377049180327869,0.6666666666666666,0.75,1.0,0.02702702702702703,,,1.0,,1.0,12.0,1.0,,,0.25,,,,,,1.0,,,,0.027777777777777776,1.0,,0.02857142857142857,0.1111111111111111,,,,True
1502,1610612753,Adonal Foyle,Adonal Foyle,1502,ORL,1694.0,28,-18,58,57,33,15,5,115,,,,,,,,,,1.0,,,,,,1,,,,,66,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,5.0,2.0,7.0,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,,,2.0,,1.0,3.0,3.0,3.0,1.0,,,,33,,,,,,,,,,,,,,,,,,,,,4.6875,,1.0,0.25,0.1111111111111111,0.05,0.25,,0.12903225806451613,0.03333333333333333,,,0.08333333333333333,,,0.14285714285714285,,0.08333333333333333,0.25,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3977,0.3977,,0.5,0.5,,,16.4,,0.5689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,7649.0,127,11,238,245,110,76,34,483,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,,1.0,4.0,9.0,1.0,5.0,3.0,7,7.0,18.0,,27.0,241,1.0,1.0,,2.0,1.0,2.0,2.0,8.0,,8.0,4.0,2.0,21.0,2.0,9.0,4.0,1.0,5.0,2.0,7.0,,2.0,,,16.0,2.0,,,2.0,6.0,,8.0,2.0,10.0,,4.0,2.0,3.0,2.0,,,,3.0,,2.0,2.0,6.0,,,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,8.0,110,1.0,,0.6666666666666666,1.0,1.0,0.3888888888888889,0.25,0.3888888888888889,0.42857142857142855,1.0,0.5,0.54,1.0,0.4,0.54,1.0,0.4,0.72,0.14285714285714285,0.2,10.181818181818182,1.0,,,0.05825242718446602,,0.08333333333333333,0.05263157894736842,0.06299212598425197,0.017391304347826087,,,,0.047619047619047616,0.058823529411764705,0.08333333333333333,0.03571428571428571,0.05128205128205128,0.05263157894736842,0.2,,,0.2,0.6,0.75,0.6666666666666666,0.04,,,,0.04,,,,0.36,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,,0.1,1.0,0.5,0.2,0.92,0.4444444444444444,0.5956625000000001,,0.5653277777777778,,,0.07407407407407407,0.2962962962962963,3.2285714285714286,24.97222222222222,0.46218487394957986,3.0,9.0,1.0,3.0,,5.0,2.0,,1.0,,,,,,,0.36,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2567,1610612753,Brian Cook,Brian Cook,2567,ORL,699.0,12,6,24,24,8,6,3,48,,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,3,1.0,2.0,1.0,6.0,19,,,,,,1.0,,1.0,1.0,1.0,2.0,,3.0,,2.0,1.0,,1.0,,1.0,,,,,2.0,,,,,5.0,,5.0,,5.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,1.0,8,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,,0.5,,,0.5,,0.16666666666666666,0.4,,,24.13793103448276,,,,0.35714285714285715,,,,0.2777777777777778,,,,,,,,0.6666666666666666,0.2,,,,,0.2,,,,,,,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,1.0,,,,0.5,,0.5,,0.6,0.5,0.51335,,0.571975,0.16666666666666666,0.25,,0.16666666666666666,11.766666666666666,25.65,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,56085.0,935,123,1777,1787,634,368,213,3564,132.0,184.0,51.0,66.0,44.0,66.0,62.0,145.0,2.0,5.0,,,,,196.0,334,,,166.0,558.0,1861,59.0,84.0,41.0,159.0,72.0,129.0,,,72.0,216.0,182.0,210.0,,78.0,,,32.0,20.0,22.0,42.0,13.0,9.0,2.0,3.0,106.0,21.0,86.0,5.0,47.0,168.0,27.0,242.0,112.0,354.0,11.0,31.0,19.0,31.0,9.0,51.0,5.0,3.0,82.0,4.0,32.0,43.0,99.0,14.0,21.0,239.0,9.0,2.0,284.0,42.0,138.0,79.0,47.0,79.0,43.0,1.0,13.0,216.0,634,8.0,23.0,0.4642857142857143,0.5796178343949044,,,,,0.5868263473053892,0.7023809523809523,0.5581395348837209,0.5868263473053892,0.7023809523809523,0.5581395348837209,0.6131868131868132,0.6973684210526315,0.6,,0.09580838323353294,0.08695652173913043,26.610505450941528,0.3780487804878049,0.5294117647058824,0.05263157894736842,0.25416036308623297,0.17842323651452283,0.2568306010928962,0.07023411371237458,0.254739336492891,0.13700384122919335,0.2556818181818182,0.16560509554140126,0.10067114093959731,0.06217616580310881,0.08490566037735849,0.21621621621621623,0.24581005586592178,0.2828282828282828,0.2876712328767123,0.13513513513513514,0.10377358490566038,0.5443037974683544,0.5508982035928144,0.717391304347826,0.7857142857142857,0.48484848484848486,0.4341317365269461,0.42758620689655175,0.47692307692307695,0.43548387096774194,0.014970059880239521,0.4,0.5,,,,,,0.7857142857142857,0.7727272727272727,0.09803921568627451,0.5116279069767442,0.6666666666666666,,,0.5508982035928144,,0.497555389221557,0.5398871428571429,0.48608139534883726,0.3209302325581395,0.3209302325581395,0.2849462365591398,0.3870967741935484,3.7332335329341326,,0.35678109172763084,,,,,,15.0,12.0,5.0,22.0,3.0,25.0,4.0,28.0,8.0,0.10344827586206896,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,13.0,,,,,,True
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,29844.0,497,-40,944,948,287,315,113,1892,45.0,72.0,8.0,23.0,8.0,13.0,14.0,35.0,2.0,9.0,,,,,61.0,116,,,16.0,138.0,995,11.0,32.0,4.0,26.0,16.0,28.0,,,5.0,37.0,92.0,30.0,,16.0,,,8.0,2.0,6.0,8.0,5.0,1.0,,2.0,22.0,20.0,43.0,,21.0,74.0,18.0,113.0,63.0,176.0,3.0,12.0,8.0,5.0,1.0,10.0,1.0,4.0,15.0,2.0,3.0,40.0,68.0,10.0,2.0,36.0,5.0,9.0,29.0,5.0,16.0,38.0,29.0,38.0,20.0,1.0,1.0,37.0,287,4.0,1.0,0.7540983606557377,0.8679245283018868,,,,,0.5258620689655172,0.34375,0.5714285714285714,0.5258620689655172,0.34375,0.5714285714285714,0.5390625,0.37142857142857144,0.5606060606060606,,0.06896551724137931,0.09722222222222222,13.389513108614233,0.3333333333333333,0.47368421052631576,,0.18781725888324874,0.1396103896103896,0.22580645161290322,0.12121212121212122,0.19507186858316222,0.1331923890063425,0.13924050632911392,0.14864864864864866,0.13548387096774195,0.12605042016806722,0.10869565217391304,0.17355371900826447,0.15463917525773196,0.2159090909090909,0.2535211267605634,0.13636363636363635,0.06382978723404255,0.5263157894736842,0.6206896551724138,0.625,0.6923076923076923,0.8,0.3017241379310345,0.4,0.4117647058823529,0.5714285714285714,0.07758620689655173,0.2222222222222222,0.2222222222222222,1.0,,,,,0.71875,0.34782608695652173,0.125,0.4642857142857143,0.6153846153846154,,,0.6206896551724138,,0.5069836206896552,0.5185,0.4731464285714286,0.12598425196850394,0.12598425196850394,0.18840579710144928,0.26811594202898553,4.197413793103449,,0.3040254237288136,,,,,,,4.0,,4.0,,1.0,,9.0,1.0,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,False
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,45788.0,763,50,1418,1436,511,448,171,2854,42.0,49.0,19.0,21.0,16.0,18.0,19.0,45.0,39.0,100.0,,3.0,,2.0,100.0,194,,4.0,28.0,228.0,1473,20.0,32.0,12.0,52.0,32.0,57.0,,3.0,13.0,77.0,144.0,56.0,,34.0,3.0,,5.0,11.0,6.0,17.0,6.0,,2.0,5.0,40.0,19.0,42.0,1.0,18.0,82.0,10.0,110.0,62.0,172.0,1.0,16.0,9.0,18.0,12.0,13.0,,,31.0,2.0,7.0,52.0,71.0,6.0,3.0,39.0,9.0,5.0,44.0,4.0,19.0,16.0,13.0,16.0,7.0,1.0,4.0,77.0,511,5.0,5.0,0.72,0.8674698795180723,,,,,0.5154639175257731,0.625,0.5614035087719298,0.5050505050505051,0.5882352941176471,0.5333333333333333,0.5229357798165137,0.6046511627906976,0.55,0.020202020202020204,0.02577319587628866,0.061224489795918366,15.475450590428839,0.5806451612903226,0.20833333333333334,0.017543859649122806,0.1413793103448276,0.09610983981693363,0.12857142857142856,0.08370044052863436,0.1388888888888889,0.09186746987951808,0.11428571428571428,0.09420289855072464,0.08762886597938144,0.08536585365853659,0.07936507936507936,0.09523809523809523,0.19333333333333333,0.14522821576763487,0.15178571428571427,0.03571428571428571,0.01098901098901099,0.4375,0.2474747474747475,0.8571428571428571,0.9130434782608695,0.5714285714285714,0.22727272727272727,0.4222222222222222,0.4318181818181818,0.6842105263157895,0.5050505050505051,0.39,0.3939393939393939,0.8974358974358975,0.015151515151515152,,,,0.6176470588235294,0.9047619047619048,0.05263157894736842,0.3,0.8888888888888888,0.03333333333333333,,0.2676767676767677,,0.4476810606060606,0.5263214285714286,0.454835,0.0892018779342723,0.09090909090909091,0.22807017543859648,0.33771929824561403,11.50257731958763,25.025000000000002,0.3603667136812412,,1.0,,1.0,,4.0,7.0,3.0,6.0,1.0,5.0,,3.0,4.0,0.022222222222222223,0.005050505050505051,,,,0.016666666666666666,,,1.0,,2.0,,,,0.01,0.029411764705882353,,,,1.0,,,0.029411764705882353,,,,,,,,,,,False
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,48966.0,816,99,1531,1538,534,390,182,3069,21.0,33.0,,1.0,6.0,12.0,15.0,38.0,18.0,61.0,17.0,48.0,8.0,18.0,54.0,132,27.0,73.0,26.0,215.0,1545,1.0,8.0,,5.0,16.0,41.0,9.0,23.0,13.0,72.0,18.0,90.0,54.0,,47.0,17.0,6.0,62.0,43.0,105.0,32.0,11.0,14.0,12.0,253.0,9.0,10.0,,13.0,48.0,,61.0,19.0,80.0,6.0,24.0,12.0,19.0,14.0,17.0,1.0,3.0,36.0,,11.0,22.0,63.0,,5.0,38.0,2.0,3.0,35.0,4.0,14.0,3.0,2.0,4.0,3.0,,,72.0,534,5.0,5.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3698630136986301,0.391304347826087,0.375,0.4090909090909091,0.125,0.3902439024390244,0.4609756097560976,0.20833333333333334,0.4609375,0.4863636363636364,0.19230769230769232,0.4930555555555556,0.35609756097560974,0.045454545454545456,0.06060606060606061,14.746543778801843,0.5277777777777778,,,0.07655502392344497,0.021929824561403508,0.08496732026143791,0.03557312252964427,0.0782051282051282,0.02679830747531735,0.015151515151515152,0.026845637583892617,0.022857142857142857,0.04040404040404041,0.01818181818181818,0.031746031746031744,0.07407407407407407,0.10869565217391304,0.0859375,0.08,0.05357142857142857,0.75,0.16097560975609757,0.6363636363636364,0.6774193548387096,0.19047619047619047,0.18536585365853658,0.39473684210526316,0.4166666666666667,0.06666666666666667,0.2975609756097561,0.29508196721311475,0.3050847457627119,0.2222222222222222,0.23414634146341465,0.3541666666666667,0.3541666666666667,0.47058823529411764,0.08333333333333333,,,0.1875,0.5,0.28125,0.4444444444444444,0.5170731707317073,0.3617021276595745,0.48549313725490206,0.46572727272727266,0.47625952380952385,0.06511627906976744,0.09859154929577464,0.023255813953488372,0.33488372093023255,10.996212121212121,24.979452054794525,0.348791639451339,10.0,25.0,1.0,5.0,1.0,36.0,12.0,6.0,5.0,,5.0,1.0,,1.0,0.05263157894736842,0.12195121951219512,0.4,0.4,1.0,0.078125,0.2,1.0,3.0,1.0,4.0,27.0,1.0,0.25,0.03278688524590164,0.25,0.3333333333333333,,,1.0,,,0.08333333333333333,,,,,,,,,1.0,1.0,False
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,119204.0,1987,406,3846,3844,1221,1005,427,7690,83.0,135.0,17.0,22.0,17.0,28.0,61.0,137.0,31.0,87.0,112.0,266.0,30.0,82.0,175.0,359,162.0,395.0,173.0,1009.0,3920,29.0,46.0,11.0,111.0,48.0,103.0,46.0,113.0,80.0,314.0,144.0,206.0,459.0,34.0,265.0,112.0,19.0,80.0,67.0,147.0,50.0,17.0,18.0,5.0,361.0,25.0,34.0,3.0,47.0,189.0,14.0,250.0,62.0,312.0,16.0,54.0,38.0,68.0,47.0,35.0,3.0,9.0,103.0,5.0,32.0,72.0,141.0,9.0,11.0,143.0,4.0,9.0,203.0,19.0,59.0,34.0,27.0,34.0,18.0,,,314.0,1221,19.0,26.0,0.4114285714285714,0.45569620253164556,0.9444444444444444,0.41012658227848103,0.40707964601769914,0.41116751269035534,0.48746518105849584,0.6304347826086957,0.46601941747572817,0.5543766578249337,0.684931506849315,0.5416666666666666,0.5955259975816203,0.6987179487179487,0.5980392156862745,0.5238726790450928,0.052924791086350974,0.06666666666666667,21.54452690166976,0.6601941747572816,0.1346153846153846,0.019736842105263157,0.12450592885375494,0.03333333333333333,0.11217183770883055,0.03676470588235294,0.12183789364997419,0.03470588235294118,0.04607046070460705,0.03151862464183381,0.019867549668874173,0.046413502109704644,0.014563106796116505,0.11848341232227488,0.14726840855106887,0.11407407407407408,0.1130952380952381,0.10843373493975904,0.041025641025641026,0.5294117647058824,0.17904509283819628,0.6148148148148148,0.6587301587301587,0.4457831325301205,0.1816976127320955,0.44525547445255476,0.4728682170542636,0.26229508196721313,0.11538461538461539,0.3563218390804598,0.36470588235294116,0.6129032258064516,0.35278514588859416,0.42105263157894735,0.42424242424242425,0.9375,0.3013698630136986,0.7727272727272727,0.23529411764705882,0.12962962962962962,0.6071428571428571,0.37962962962962965,0.36585365853658536,0.7029177718832891,0.4226415094339623,0.5184224435590971,0.4994500000000001,0.4953672093023255,0.08260325406758448,0.14786967418546365,0.11000991080277503,0.311199207135778,7.876044568245125,24.769113924050632,0.3174726989079563,50.0,129.0,16.0,31.0,1.0,57.0,16.0,9.0,21.0,1.0,28.0,,7.0,1.0,0.058394160583941604,0.17108753315649866,0.3875968992248062,0.3937007874015748,0.96,0.14351851851851852,0.5161290322580645,8.0,14.0,14.0,27.0,27.0,31.0,0.5185185185185185,0.022988505747126436,0.1917808219178082,0.5714285714285714,0.875,6.0,13.0,2.0,7.0,0.1780821917808219,0.46153846153846156,0.8333333333333334,0.0175,4.0,,0.010126582278481013,0.015503875968992248,0.007518796992481203,,,False
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,50175.0,836,101,1611,1601,556,520,185,3212,14.0,19.0,2.0,2.0,5.0,7.0,5.0,8.0,16.0,54.0,41.0,110.0,15.0,41.0,35.0,81,56.0,143.0,50.0,288.0,1654,4.0,11.0,5.0,31.0,13.0,25.0,21.0,54.0,25.0,114.0,36.0,34.0,150.0,,110.0,41.0,3.0,34.0,13.0,47.0,6.0,7.0,10.0,8.0,107.0,2.0,2.0,,19.0,56.0,5.0,80.0,4.0,84.0,1.0,12.0,9.0,19.0,12.0,20.0,3.0,3.0,39.0,3.0,18.0,33.0,55.0,1.0,5.0,52.0,,11.0,60.0,3.0,17.0,1.0,1.0,1.0,,,,114.0,556,7.0,8.0,0.5142857142857142,0.5142857142857142,0.8928571428571429,0.3916083916083916,0.3888888888888889,0.3916083916083916,0.43209876543209874,0.36363636363636365,0.52,0.53125,0.4642857142857143,0.5632911392405063,0.5668016194331984,0.48333333333333334,0.5967741935483871,0.6383928571428571,0.037037037037037035,0.15789473684210525,15.685195376995045,0.48717948717948717,0.09615384615384616,,0.08931419457735247,0.004366812227074236,0.11515151515151516,0.007936507936507936,0.0946969696969697,0.005633802816901409,,0.007246376811594203,0.005555555555555556,0.0056179775280898875,0.013513513513513514,0.07368421052631578,0.09714285714285714,0.09541984732824428,0.1259259259259259,0.06666666666666667,0.0078125,,0.08482142857142858,0.7368421052631579,0.875,0.7142857142857143,0.03571428571428571,0.625,0.625,0.2,0.24107142857142858,0.2962962962962963,0.2962962962962963,0.4375,0.49107142857142855,0.37272727272727274,0.37962962962962965,0.8536585365853658,0.07142857142857142,1.0,0.5,0.08860759493670886,0.7142857142857143,0.5189873417721519,0.36585365853658536,0.7232142857142857,0.37272727272727274,0.5216071428571428,0.47576842105263156,0.5213753164556961,0.07531380753138076,0.17894736842105263,0.1076388888888889,0.3958333333333333,13.934567901234566,24.97272727272727,0.34512725015518314,15.0,33.0,6.0,13.0,,16.0,3.0,6.0,7.0,3.0,8.0,,,,,0.14732142857142858,0.45454545454545453,0.45454545454545453,1.0,0.16455696202531644,0.46153846153846156,6.0,16.0,6.0,17.0,18.0,11.0,0.35294117647058826,,0.5714285714285714,0.375,0.8333333333333334,,1.0,,1.0,0.03571428571428571,,,0.006944444444444444,2.0,,0.013986013986013986,,0.01818181818181818,,,False
