EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls,on
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,68807.0,1147,-33,2128,2121,735.0,692,234,4249,41.0,59.0,6.0,11.0,21.0,26.0,12.0,39,34.0,92.0,41.0,89.0,3.0,25.0,28.0,81.0,1.0,7.0,9.0,28.0,87,190,69.0,170.0,52.0,433,2292,10.0,22.0,2.0,10.0,4.0,30.0,38.0,69.0,22.0,53.0,22.0,164.0,124.0,50,189.0,18.0,14.0,1.0,80.0,28.0,11.0,3.0,19,12.0,31,8.0,4.0,14.0,1.0,4.0,74,13.0,11.0,36.0,50.0,1.0,87,24.0,111,4.0,24.0,14.0,10.0,9.0,2.0,3.0,17.0,3.0,6.0,2.0,6.0,26,2.0,5.0,37.0,63,1.0,4.0,42.0,3.0,3.0,67.0,7.0,,25.0,2.0,9.0,25.0,16.0,2.0,7.0,25.0,17.0,,164.0,735.0,10.0,8.0,0.7126436781609196,0.775,0.9130434782608695,0.40588235294117647,0.2,0.41509433962264153,0.40828402366863903,0.45789473684210524,0.45454545454545453,0.5507246376811594,0.5291666666666667,0.40625,0.5819672131147541,0.5565552699228792,0.42857142857142855,0.6119402985074627,0.4722222222222222,0.01764705882352941,0.05789473684210526,0.1016949152542373,0.10256410256410256,0.024691358024691357,17.255717255717254,0.34615384615384615,0.017241379310344827,0.0778816199376947,0.015918958031837915,0.11501597444089456,0.043478260869565216,0.09005235602094241,0.024242424242424242,0.017316017316017316,0.010101010101010102,0.019083969465648856,0.054187192118226604,0.020833333333333332,0.051643192488262914,0.07303370786516854,0.10358565737051793,0.11864406779661017,0.1038961038961039,0.021621621621621623,0.68,0.1638888888888889,0.6949152542372882,0.7735849056603774,0.7073170731707317,0.10833333333333334,0.3076923076923077,0.34285714285714286,0.5,0.25555555555555554,0.3695652173913043,0.37362637362637363,0.7941176470588235,0.24722222222222223,0.4606741573033708,0.4659090909090909,0.9512195121951219,0.225,0.345679012345679,0.35443037974683544,0.8571428571428571,0.34375,0.5454545454545454,,0.09375,0.21875,0.14285714285714285,1.0,0.21311475409836064,0.8076923076923077,0.20491803278688525,0.22950819672131148,0.32142857142857145,0.6361111111111111,0.35,0.5104965181058496,0.510263043478261,0.5159404958677686,0.07105263157894737,0.1201923076923077,0.011627906976744186,0.06928406466512702,0.3787528868360277,10.92263157894737,24.583529411764705,0.34539473684210525,13.0,0.52,,1.0,,0.010869565217391304,,1.0,,,,0.011235955056179775,0.3333333333333333,1.0,,,True
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,11926.0,199,-32,363,354,121.0,80,36,717,11.0,20.0,4.0,6.0,2.0,2.0,6.0,21,1.0,5.0,,,,,,,,,,,18,46,,,20.0,56,382,6.0,10.0,,,1.0,13.0,4.0,5.0,,,10.0,18.0,20.0,16,,,6.0,,,,8.0,,7,2.0,9,2.0,,2.0,3.0,2.0,20,1.0,10.0,2.0,15.0,2.0,19,12.0,31,2.0,1.0,1.0,,2.0,1.0,1.0,11.0,1.0,1.0,,4.0,13,1.0,6.0,15.0,27,2.0,2.0,29.0,6.0,2.0,28.0,,,12.0,,2.0,4.0,4.0,,,4.0,2.0,3.0,18.0,121.0,3.0,2.0,0.5555555555555556,0.6666666666666666,,,,,,0.391304347826087,0.6,0.8,0.391304347826087,0.6,0.8,0.4666666666666667,0.5909090909090909,0.75,,,0.17391304347826086,0.25,0.14285714285714285,,18.06930693069307,0.15384615384615385,0.15384615384615385,0.12396694214876033,0.08196721311475409,0.045454545454545456,0.024390243902439025,0.10303030303030303,0.06748466257668712,0.18518518518518517,0.045454545454545456,0.058823529411764705,0.03333333333333333,,0.15555555555555556,0.07407407407407407,0.12244897959183673,0.037037037037037035,0.058823529411764705,0.10526315789473684,0.5,0.43478260869565216,0.55,0.7333333333333333,0.45454545454545453,0.45652173913043476,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.10869565217391304,0.2,0.2,1.0,,,,,,,,,0.6,0.6666666666666666,0.25,,,,,0.4,1.0,,,,0.43478260869565216,,0.4576239130434782,0.5151444444444444,0.41986,0.20689655172413793,0.20689655172413793,,0.23214285714285715,0.32142857142857145,5.8500000000000005,,0.3333333333333333,,,1.0,,1.0,,0.05555555555555555,,,,,,,,,,True
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,39263.0,654,77,1184,1172,461.0,377,157,2356,46.0,84.0,19.0,45.0,16.0,31.0,6.0,13,,,,,,,,,,,,,52,97,,,37.0,141,1254,19.0,46.0,,,14.0,52.0,16.0,32.0,,,17.0,49.0,66.0,38,,,30.0,,,,3.0,,1,2.0,3,2.0,,,1.0,,8,18.0,62.0,34.0,53.0,7.0,94,81.0,175,7.0,4.0,1.0,3.0,11.0,1.0,7.0,26.0,4.0,4.0,,1.0,37,3.0,9.0,37.0,69,7.0,9.0,57.0,9.0,1.0,60.0,6.0,,25.0,,8.0,25.0,13.0,,12.0,26.0,12.0,10.0,49.0,461.0,8.0,9.0,0.6346153846153846,0.8918918918918919,,,,,,0.5360824742268041,0.41304347826086957,0.5,0.5360824742268041,0.41304347826086957,0.5,0.5685483870967742,0.4727272727272727,0.5444444444444444,,,0.030927835051546393,0.023809523809523808,0.07692307692307693,,11.74325309992706,0.2972972972972973,0.2,0.14171122994652408,0.16020671834625322,0.1596244131455399,0.10650887573964497,0.14821124361158433,0.14388489208633093,0.17355371900826447,0.1652892561983471,0.14482758620689656,0.102803738317757,0.11290322580645161,0.13392857142857142,0.14705882352941177,0.14375,0.1503267973856209,0.18333333333333332,0.16666666666666666,0.46153846153846156,0.865979381443299,0.5476190476190477,0.5609756097560976,0.6304347826086957,0.13402061855670103,0.46153846153846156,0.5,0.6666666666666666,,,,,,,,,,,,,0.9782608695652174,0.4222222222222222,0.15789473684210525,,,,,0.96875,0.5161290322580645,,,,0.865979381443299,,0.5513494845360826,0.5695380952380951,0.55799375,0.21551724137931033,0.21551724137931033,,0.36879432624113473,0.3475177304964539,1.2690721649484538,,0.3893581081081081,,,1.0,1.0,,,0.029411764705882353,,1.0,,1.0,,,,,,True
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,33802.0,563,-61,1012,1017,257.0,195,120,2029,35.0,78.0,4.0,9.0,6.0,11.0,14.0,42,7.0,36.0,5.0,14.0,1.0,5.0,13.0,41.0,1.0,1.0,4.0,11.0,56,156,18.0,55.0,62.0,228,1061,7.0,15.0,1.0,2.0,4.0,21.0,10.0,24.0,6.0,16.0,19.0,57.0,40.0,72,54.0,,12.0,,41.0,13.0,21.0,,25,13.0,38,9.0,4.0,12.0,1.0,12.0,89,3.0,16.0,17.0,38.0,1.0,56,19.0,75,8.0,26.0,12.0,14.0,16.0,8.0,6.0,23.0,,10.0,2.0,7.0,39,5.0,4.0,27.0,49,3.0,5.0,56.0,2.0,4.0,74.0,9.0,1.0,38.0,,3.0,2.0,2.0,,,2.0,,,57.0,257.0,5.0,3.0,0.35714285714285715,0.4,1.0,0.32727272727272727,0.5,0.375,0.32727272727272727,0.358974358974359,0.4666666666666667,0.4166666666666667,0.3933649289099526,0.5,0.475,0.4670781893004115,0.5526315789473685,0.5816326530612245,0.26066350710900477,,0.1346153846153846,0.20512820512820512,0.047619047619047616,,24.607329842931936,0.41025641025641024,0.03571428571428571,0.1111111111111111,0.04456824512534819,0.12686567164179105,0.022727272727272728,0.11554621848739496,0.038696537678207736,0.06299212598425197,0.05454545454545454,0.01639344262295082,0.030612244897959183,,0.096,0.07777777777777778,0.14960629921259844,0.1276595744680851,0.125,0.07017543859649122,,0.3696682464454976,0.44871794871794873,0.5645161290322581,0.42857142857142855,0.1990521327014218,0.3333333333333333,0.35,0.07142857142857142,0.17061611374407584,0.19444444444444445,0.21212121212121213,0.5714285714285714,0.06635071090047394,0.35714285714285715,0.35714285714285715,1.0,0.1943127962085308,0.3170731707317073,0.3170731707317073,1.0,0.5294117647058824,0.4444444444444444,,0.058823529411764705,0.058823529411764705,1.0,1.0,0.275,0.5454545454545454,0.125,0.275,0.36363636363636365,0.6303317535545023,0.3170731707317073,0.510095971563981,0.5216406250000001,0.5117,0.15833333333333333,0.20540540540540542,,0.09210526315789473,0.25,6.676282051282053,24.69454545454546,0.25395256916996045,2.0,0.4,,,,0.08333333333333333,,,,,,,,,,,True
2229,1610612740,Mike James,Mike James,2229,NOH,3552.0,59,-34,104,106,26.0,40,11,210,2.0,9.0,,1.0,1.0,2.0,,3,2.0,7.0,,,,,2.0,3.0,,,,,4,19,2.0,3.0,1.0,15,123,,2.0,,,,,1.0,4.0,,,,2.0,,8,6.0,,,,3.0,2.0,2.0,,5,2.0,7,1.0,1.0,2.0,2.0,1.0,16,,1.0,1.0,3.0,1.0,5,1.0,6,1.0,2.0,2.0,,2.0,,1.0,,,1.0,,,2,,1.0,3.0,5,1.0,,2.0,,,2.0,,,1.0,,,,,,,,,,2.0,26.0,1.0,,,,1.0,0.6666666666666666,,,0.6666666666666666,0.21052631578947367,,0.25,0.3181818181818182,,0.25,0.32608695652173914,,0.25,0.13636363636363635,,0.10526315789473684,0.2222222222222222,,,21.186440677966104,1.0,0.25,0.08571428571428572,0.020833333333333332,0.06666666666666667,,0.08,0.017543859649122806,,0.0625,,,,,,0.21428571428571427,0.09090909090909091,,0.07142857142857142,,0.4090909090909091,0.2222222222222222,0.2857142857142857,,0.13636363636363635,,,,0.3181818181818182,0.2857142857142857,0.2857142857142857,,,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,0.5,0.5,,,,0.5454545454545454,0.6666666666666666,0.4686954545454546,0.4217,0.45342499999999997,0.043478260869565216,0.05,,,0.13333333333333333,8.489473684210525,25.3,0.25,,,,,,,,,,,,,,,,,True
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,96900.0,1615,147,2963,2965,570.0,515,321,5928,105.0,164.0,5.0,9.0,25.0,36.0,87.0,168,98.0,199.0,1.0,3.0,2.0,,36.0,81.0,7.0,12.0,9.0,21.0,290,531,37.0,84.0,185.0,876,3184,21.0,36.0,8.0,14.0,5.0,71.0,52.0,105.0,9.0,21.0,92.0,223.0,68.0,512,57.0,54.0,12.0,,81.0,36.0,22.0,1.0,403,107.0,510,63.0,44.0,191.0,58.0,154.0,1127,14.0,18.0,53.0,153.0,,206,33.0,239,11.0,110.0,60.0,50.0,61.0,21.0,39.0,61.0,7.0,22.0,3.0,8.0,122,4.0,21.0,32.0,116,11.0,20.0,241.0,7.0,8.0,218.0,16.0,1.0,78.0,2.0,36.0,3.0,2.0,,1.0,5.0,3.0,,223.0,570.0,16.0,32.0,0.11724137931034483,0.11971830985915492,0.5135135135135135,0.44047619047619047,0.5714285714285714,0.42857142857142855,0.44047619047619047,0.5461393596986818,0.5833333333333334,0.49523809523809526,0.5617886178861788,0.66,0.5198412698412699,0.6118881118881119,0.6698113207547169,0.6371428571428571,0.13658536585365855,0.011904761904761904,0.04143126177024482,0.10365853658536585,0.02976190476190476,0.012345679012345678,24.992517210416047,0.5,,0.14272388059701493,0.01744186046511628,0.14402173913043478,0.04294478527607362,0.14305555555555555,0.023564064801178203,0.01532567049808429,0.0364741641337386,0.004524886877828055,0.044642857142857144,0.0392156862745098,0.11560693641618497,0.137546468401487,0.16630196936542668,0.15671641791044777,0.11,0.04182509505703422,0.6,0.26666666666666666,0.6402439024390244,0.7142857142857143,0.17142857142857143,0.2731707317073171,0.5178571428571429,0.5337423312883436,0.04597701149425287,0.3235772357723577,0.49246231155778897,0.49246231155778897,0.12244897959183673,0.004878048780487805,0.3333333333333333,0.3333333333333333,,0.13170731707317074,0.4444444444444444,0.45,0.5277777777777778,0.18,0.5555555555555556,,0.04,0.24,0.5833333333333334,0.7142857142857143,0.2857142857142857,0.6944444444444444,,0.16666666666666666,0.42857142857142855,0.4032520325203252,0.4444444444444444,0.4813101626016259,0.4608000000000001,0.46126904761904763,0.11782032400589101,0.1315345699831366,0.023255813953488372,0.08105022831050228,0.2545662100456621,9.744256120527305,25.698809523809523,0.1923725953425582,,,1.0,,1.0,,0.01694915254237288,1.0,2.0,1.0,1.0,,0.5,,,,False
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,11656.0,194,-68,354,354,87.0,79,33,708,4.0,12.0,,,2.0,2.0,4.0,5,9.0,13.0,1.0,4.0,,,3.0,10.0,,,1.0,1.0,17,30,4.0,14.0,21.0,67,393,,,,,,,4.0,5.0,1.0,1.0,10.0,21.0,14.0,20,9.0,3.0,,,10.0,3.0,4.0,,21,7.0,28,6.0,1.0,13.0,4.0,4.0,63,1.0,,4.0,8.0,,12,1.0,13,,1.0,1.0,,7.0,1.0,1.0,3.0,,6.0,,,10,,1.0,,7,,1.0,19.0,,1.0,24.0,,,10.0,,2.0,,,,,,,,21.0,87.0,,2.0,0.4117647058823529,0.4117647058823529,0.75,0.2857142857142857,,1.0,0.2857142857142857,0.5666666666666667,,0.8,0.5227272727272727,,0.9166666666666666,0.5982142857142857,,0.9545454545454546,0.3181818181818182,,0.13333333333333333,0.25,,,16.836734693877553,0.7,,0.0761904761904762,,0.07692307692307693,0.023255813953488372,0.07643312101910828,0.005813953488372093,,,,0.03225806451612903,,0.10810810810810811,,0.08,0.05405405405405406,0.13333333333333333,,,0.2727272727272727,0.3333333333333333,0.4444444444444444,0.5,0.11363636363636363,0.8,0.8,,0.29545454545454547,0.6923076923076923,0.75,0.5555555555555556,0.09090909090909091,0.25,0.25,1.0,0.22727272727272727,0.3,0.3,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.5909090909090909,0.3,0.5035875,,0.506375,0.18518518518518517,0.25,,,0.31343283582089554,9.73333333333333,25.02142857142857,0.2457627118644068,,,,,,0.07692307692307693,,,,,,,,,,,False
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,18571.0,310,32,569,570,147.0,199,63,1139,18.0,27.0,5.0,8.0,6.0,11.0,,1,6.0,23.0,,1.0,,1.0,,,,,,,24,51,,1.0,10.0,58,596,6.0,11.0,,,1.0,13.0,6.0,13.0,,1.0,1.0,13.0,34.0,14,,,10.0,,,,6.0,,4,2.0,6,1.0,1.0,,1.0,3.0,14,4.0,20.0,13.0,27.0,13.0,53,24.0,77,1.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,,,1.0,,9,1.0,1.0,27.0,50,4.0,3.0,14.0,2.0,2.0,15.0,1.0,,8.0,,,11.0,8.0,1.0,2.0,12.0,8.0,3.0,13.0,147.0,8.0,,0.7083333333333334,0.8947368421052632,,,,,,0.47058823529411764,0.5454545454545454,0.46153846153846156,0.46153846153846156,0.5454545454545454,0.42857142857142855,0.4915254237288136,0.5416666666666666,0.43333333333333335,0.019230769230769232,,0.11764705882352941,0.2222222222222222,,,10.59190031152648,0.1111111111111111,0.4642857142857143,0.13043478260869565,0.10362694300518134,0.16455696202531644,0.05970149253731343,0.13986013986013987,0.09230769230769231,0.16326530612244897,0.05172413793103448,0.10465116279069768,0.041666666666666664,0.10526315789473684,0.14130434782608695,0.0975609756097561,0.13513513513513514,0.1864406779661017,0.1,0.045454545454545456,0.6666666666666666,0.5192307692307693,0.6666666666666666,0.8571428571428571,0.7222222222222222,0.019230769230769232,,,,0.4423076923076923,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.019230769230769232,,,,,,,,0.7272727272727273,0.625,,,,,,0.7857142857142857,0.5454545454545454,0.07142857142857142,,,0.5384615384615384,,0.5002432692307692,0.5223111111111112,0.5863964285714286,0.13559322033898305,0.13793103448275862,,0.22413793103448276,0.22413793103448276,8.876470588235295,22.3,0.2583479789103691,,,,,,,,,1.0,1.0,,,,,,,False
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,28279.0,471,39,871,877,180.0,224,95,1748,40.0,64.0,17.0,22.0,7.0,13.0,13.0,32,14.0,36.0,1.0,4.0,1.0,2.0,1.0,9.0,,,1.0,5.0,67,132,2.0,13.0,9.0,149,887,18.0,28.0,,1.0,1.0,37.0,13.0,25.0,1.0,7.0,3.0,32.0,86.0,48,6.0,,22.0,,9.0,1.0,7.0,,19,3.0,22,1.0,2.0,7.0,4.0,8.0,47,6.0,17.0,14.0,51.0,9.0,74,24.0,98,2.0,20.0,9.0,11.0,14.0,7.0,6.0,13.0,2.0,8.0,,2.0,27,4.0,5.0,17.0,31,1.0,1.0,20.0,3.0,,16.0,4.0,,10.0,,,13.0,12.0,,1.0,13.0,10.0,,32.0,180.0,4.0,,0.6417910447761194,0.7678571428571429,1.0,0.15384615384615385,,0.14285714285714285,0.15384615384615385,0.5075757575757576,0.6428571428571429,0.52,0.4827586206896552,0.6206896551724138,0.453125,0.49337748344370863,0.6379310344827587,0.47058823529411764,0.0896551724137931,,0.05303030303030303,0.078125,0.0625,,18.052738336713997,0.5185185185185185,0.3,0.1608832807570978,0.054140127388535034,0.112,0.07692307692307693,0.14705882352941177,0.058673469387755105,0.0761904761904762,0.06382978723404255,0.02608695652173913,0.07407407407407407,0.08333333333333333,0.09482758620689655,0.16901408450704225,0.2153846153846154,0.1368421052631579,0.03333333333333333,0.029411764705882353,0.7692307692307693,0.4413793103448276,0.625,0.6779661016949152,0.65,0.2206896551724138,0.40625,0.43333333333333335,0.6923076923076923,0.2482758620689655,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.027586206896551724,0.25,0.25,1.0,0.06206896551724138,0.1111111111111111,0.1111111111111111,1.0,0.7586206896551724,0.7727272727272727,0.35294117647058826,0.034482758620689655,,,,0.40625,0.5384615384615384,0.0625,0.15625,0.2,0.5310344827586206,0.1111111111111111,0.49701413793103444,0.5344043478260868,0.5162500000000001,0.06622516556291391,0.07246376811594203,,0.2483221476510067,0.21476510067114093,7.254545454545455,24.26153846153846,0.2066590126291619,,,1.0,,,,0.07142857142857142,,,,,,,,,,False
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,88003.0,1467,15,2668,2676,467.0,457,283,5344,37.0,58.0,4.0,7.0,4.0,8.0,22.0,51,62.0,145.0,32.0,73.0,3.0,18.0,39.0,116.0,5.0,10.0,9.0,23.0,121,254,71.0,189.0,34.0,489,2913,10.0,22.0,7.0,13.0,2.0,43.0,20.0,37.0,14.0,41.0,10.0,92.0,158.0,84,201.0,12.0,10.0,1.0,115.0,39.0,9.0,2.0,38,6.0,44,4.0,2.0,18.0,8.0,12.0,94,7.0,17.0,35.0,96.0,4.0,135,25.0,160,5.0,27.0,19.0,8.0,17.0,1.0,10.0,16.0,2.0,7.0,,7.0,33,,3.0,59.0,96,4.0,5.0,45.0,1.0,8.0,43.0,5.0,,20.0,,4.0,35.0,23.0,7.0,5.0,36.0,17.0,,92.0,467.0,8.0,4.0,0.6528925619834711,0.6810344827586207,0.9436619718309859,0.37566137566137564,0.5384615384615384,0.34146341463414637,0.3776595744680851,0.4763779527559055,0.45454545454545453,0.5405405405405406,0.5135440180586908,0.5857142857142857,0.5256410256410257,0.5292207792207793,0.5972222222222222,0.5411764705882353,0.42663656884875845,0.010582010582010581,0.03543307086614173,0.08620689655172414,0.0392156862745098,0.008620689655172414,16.511007338225482,0.5151515151515151,0.06153846153846154,0.0972644376899696,0.01798941798941799,0.10542168674698796,0.024305555555555556,0.09931766489764973,0.019464720194647202,0.020833333333333332,0.020338983050847456,0.014634146341463415,0.01932367149758454,0.037037037037037035,0.049079754601226995,0.0912863070539419,0.1380952380952381,0.09504132231404959,0.13333333333333333,0.021645021645021644,0.4722222222222222,0.1309255079006772,0.6379310344827587,0.6981132075471698,0.7297297297297297,0.11512415349887133,0.43137254901960786,0.4489795918367347,0.5909090909090909,0.327313769751693,0.42758620689655175,0.43356643356643354,0.6290322580645161,0.16478555304740405,0.4383561643835616,0.4444444444444444,0.96875,0.2618510158013544,0.33620689655172414,0.3391304347826087,0.9230769230769231,0.2,0.5714285714285714,,0.08571428571428572,0.2857142857142857,0.5,1.0,0.10256410256410256,0.5,0.23076923076923078,0.2948717948717949,0.391304347826087,0.5575620767494357,0.3391304347826087,0.5015403846153846,0.5026942307692307,0.4827636363636363,0.043668122270742356,0.07434944237918216,,0.08793456032719836,0.18813905930470348,12.364960629921262,24.647089947089956,0.17503748125937033,5.0,0.2777777777777778,1.0,,,0.013793103448275862,0.0196078431372549,2.0,1.0,,1.0,0.0136986301369863,0.6666666666666666,1.0,,,False
2561,1610612740,David West,David West,2561,NOH,95926.0,1599,89,2924,2930,550.0,496,309,5854,100.0,170.0,24.0,40.0,15.0,27.0,108.0,238,135.0,297.0,,,,,,3.0,,,,2.0,343,705,,3.0,154.0,840,3188,39.0,74.0,,,21.0,99.0,48.0,106.0,,2.0,29.0,125.0,394.0,292,,,38.0,1.0,2.0,,32.0,,49,40.0,89,26.0,14.0,31.0,6.0,12.0,218,16.0,55.0,51.0,206.0,15.0,272,72.0,344,18.0,30.0,19.0,11.0,48.0,4.0,24.0,42.0,8.0,24.0,,11.0,90,4.0,20.0,51.0,101,9.0,17.0,144.0,3.0,1.0,179.0,23.0,16.0,87.0,,6.0,31.0,22.0,,9.0,32.0,18.0,,125.0,550.0,6.0,6.0,0.5743440233236151,0.6080246913580247,,,,,,0.48652482269503544,0.527027027027027,0.4528301886792453,0.4844632768361582,0.527027027027027,0.4444444444444444,0.5327763496143959,0.5903614457831325,0.5041666666666667,0.00423728813559322,,0.04539007092198582,0.11764705882352941,0.04201680672268908,,26.366950182260023,0.5333333333333333,0.22058823529411764,0.1956315289648623,0.05408062930186824,0.14325842696629212,0.05063291139240506,0.1823988644428673,0.05326331582895724,0.08778625954198473,0.046875,0.03908045977011494,0.05069124423963134,0.050505050505050504,0.21148036253776434,0.22794117647058823,0.16444444444444445,0.1377952755905512,0.1568627450980392,0.054878048780487805,0.5625,0.2401129943502825,0.5882352941176471,0.6666666666666666,0.46,0.3361581920903955,0.453781512605042,0.47368421052631576,0.4444444444444444,0.4194915254237288,0.45454545454545453,0.4576271186440678,0.762962962962963,,,,,0.00423728813559322,,,,0.5405405405405406,0.6,0.20833333333333334,,,,,0.25,0.5555555555555556,,0.018518518518518517,,0.2443502824858757,,0.4363670438472418,0.47734545454545446,0.4287392523364486,0.11269430051813471,0.11313394018205461,,0.11785714285714285,0.1488095238095238,10.653617021276597,40.666666666666664,0.1880984952120383,,,1.0,1.0,8.0,0.006734006734006734,0.01694915254237288,,1.0,1.0,,,,,,,False
