EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceCorner3FGM,Loose Ball Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,59395.0,990,-83,1858,1848,325,309,208.0,3706,106.0,172.0,31.0,65.0,17.0,29.0,41.0,117.0,8.0,36.0,,,,,,,,,,,,155,325,,,52.0,362,2050,34.0,79.0,,,11.0,79.0,20.0,47.0,,,17.0,57.0,190.0,120.0,,,54.0,,,,,40.0,26.0,10.0,36.0,6.0,4.0,13.0,4.0,9.0,82.0,21.0,71.0,28.0,117,9.0,154,93.0,247,12.0,19.0,9.0,10.0,33.0,2.0,14.0,22.0,1.0,19.0,7.0,55.0,7.0,6.0,50.0,87,10.0,73.0,12.0,4.0,69.0,14.0,,35.0,7.0,57.0,43.0,13.0,57.0,36.0,3.0,57.0,325,8.0,6.0,0.6129032258064516,0.7421875,,,,,,0.47692307692307695,0.43037974683544306,0.425531914893617,0.47692307692307695,0.43037974683544306,0.425531914893617,0.5127478753541076,0.45930232558139533,0.49137931034482757,,0.12307692307692308,0.1569767441860465,0.10256410256410256,0.027777777777777776,19.26171320397539,0.6,0.16981132075471697,0.1794478527607362,0.10260115606936417,0.13930348258706468,0.09545454545454546,0.16998827667057445,0.10087719298245613,0.16956521739130434,0.09941520467836257,0.05154639175257732,0.11038961038961038,0.06060606060606061,0.20909090909090908,0.16312056737588654,0.16494845360824742,0.14189189189189189,0.1320754716981132,0.09230769230769231,0.631578947368421,0.5292307692307693,0.6162790697674418,0.7310344827586207,0.6509433962264151,0.36,0.3504273504273504,0.3904761904761905,0.43902439024390244,0.11076923076923077,0.2222222222222222,0.22857142857142856,1.0,,,,,,,,,0.8227848101265823,0.47692307692307695,0.06451612903225806,,,,,0.6170212765957447,0.5862068965517241,,,,,0.5292307692307693,,0.501520923076923,0.5361588235294118,0.5255148936170212,0.10115606936416185,0.10115606936416185,0.21823204419889503,0.1574585635359116,5.183692307692308,,0.17491926803013993,1.0,,1.0,1.0,0.023255813953488372,,8.0,,,,,,,,,,,2.0,True,,,,
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,6064.0,101,10,189,193,76,89,21.0,382,6.0,10.0,2.0,4.0,3.0,4.0,1.0,6.0,,1.0,,,,,,,,,,,,7,17,,,8.0,22,210,2.0,5.0,,,1.0,5.0,4.0,9.0,,,7.0,15.0,10.0,4.0,,,4.0,,,,,1.0,5.0,,5.0,,,3.0,,2.0,10.0,3.0,5.0,1.0,7,,8,9.0,17,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,3.0,,1.0,11.0,17,1.0,13.0,1.0,4.0,11.0,1.0,,5.0,1.0,10.0,7.0,2.0,10.0,5.0,,15.0,76,1.0,1.0,0.7142857142857143,1.0,,,,,,0.4117647058823529,0.4,0.4444444444444444,0.4117647058823529,0.4,0.4444444444444444,0.5,0.4166666666666667,0.5769230769230769,,0.058823529411764705,0.1,,,11.682242990654204,0.3333333333333333,,0.11475409836065574,0.0847457627118644,0.043478260869565216,0.125,0.09523809523809523,0.0963855421686747,0.125,0.0625,0.05263157894736842,0.0625,0.25,0.14285714285714285,0.15,0.05,0.0625,,,0.5,0.5882352941176471,0.6,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.058823529411764705,,,,,,,,,,,,0.8,0.5,,,,,,0.4444444444444444,0.75,,,,,0.5882352941176471,,0.5069117647058824,0.5628,0.4794111111111111,0.23809523809523808,0.23809523809523808,0.22727272727272727,0.6818181818181818,4.370588235294117,,0.4021164021164021,1.0,,1.0,2.0,0.125,,1.0,,,,,,,,,,,,True,,,,
2059,1610612751,Eduardo Najera,Eduardo Najera,2059,NJN,228.0,4,3,8,7,2,3,,15,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1,1,,1.0,,2,7,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,25.0,,,0.25,,,,0.25,,,,,,,,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.5,,0.492775,,0.45945,,,,,6.9,26.1,0.25,,,,,,,,,,,,,,,,,,,True,,,,
201583,1610612751,Ryan Anderson,Ryan Anderson,201583,NJN,2758.0,46,-9,90,90,59,54,12.0,180,5.0,10.0,2.0,4.0,2.0,6.0,,1.0,,2.0,,,,,,1.0,4.0,,,,2.0,5,13,1.0,4.0,8.0,21,101,2.0,4.0,,,3.0,7.0,2.0,8.0,,2.0,5.0,9.0,8.0,2.0,3.0,,2.0,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,,4.0,2.0,2,,4,4.0,8,,3.0,3.0,,1.0,,,1.0,,1.0,,2.0,1.0,1.0,3.0,5,1.0,5.0,,,9.0,1.0,,4.0,1.0,,,,,,,9.0,59,1.0,1.0,0.8,1.0,1.0,0.25,,,0.25,0.38461538461538464,0.5,0.25,0.38235294117647056,0.5,0.2,0.5,0.5833333333333334,0.34615384615384615,0.23529411764705882,0.07692307692307693,0.1,,,21.904761904761905,0.5,,0.07692307692307693,0.10810810810810811,0.16666666666666666,,0.10526315789473684,0.08333333333333333,0.15384615384615385,,0.16666666666666666,,,0.07142857142857142,,0.2,0.2222222222222222,,,,0.5882352941176471,0.5,0.5555555555555556,0.8,0.058823529411764705,,,,0.11764705882352941,,,,,,,,0.23529411764705882,0.25,0.25,1.0,1.0,0.5,0.5,,,,,0.6,0.3333333333333333,,,0.2,,0.8235294117647058,0.25,0.5454147058823529,0.5708,0.506875,0.2,0.25,0.3333333333333333,0.42857142857142855,3.5999999999999996,24.95,0.6555555555555556,,,,,,,1.0,,,,,,,,,,,,True,,,,
2031,1610612751,Stromile Swift,Stromile Swift,2031,NJN,836.0,14,-2,29,29,3,12,4.0,58,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,1,4,,,1.0,3,27,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1,,2,2.0,4,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,1,,2.0,,1.0,2.0,,,1.0,,,,,,,,,3,1.0,,1.0,1.0,,,,,,0.25,,,0.25,,,0.3,,,,0.25,0.3333333333333333,,,18.18181818181818,,,0.5,0.125,0.125,,0.2,0.09090909090909091,0.3333333333333333,,,,,1.0,,,0.2,,0.5,,0.75,0.3333333333333333,0.5,1.0,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.75,,0.539725,0.5564,,0.2,0.2,,,3.875,,0.10344827586206896,1.0,,,,0.5,,1.0,,,,,,,,,,,,True,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,105573.0,1760,-82,3321,3311,1053,1148,382.0,6632,110.0,195.0,12.0,24.0,41.0,71.0,48.0,111.0,111.0,271.0,20.0,43.0,2.0,9.0,17.0,69.0,204.0,6.0,14.0,23.0,62.0,269,577,89.0,247.0,206.0,1011,3747,25.0,52.0,7.0,16.0,14.0,85.0,82.0,183.0,32.0,79.0,111.0,371.0,152.0,386.0,195.0,72.0,10.0,,4.0,200.0,69.0,25.0,147.0,82.0,229.0,42.0,40.0,99.0,16.0,32.0,540.0,19.0,23.0,48.0,152,9.0,209,45.0,254,12.0,58.0,36.0,22.0,52.0,12.0,35.0,50.0,10.0,17.0,9.0,102.0,6.0,36.0,85.0,154,16.0,202.0,7.0,7.0,251.0,20.0,18.0,87.0,38.0,20.0,18.0,,20.0,10.0,2.0,371.0,1053,23.0,35.0,0.2825278810408922,0.2878787878787879,0.7303370786516854,0.3603238866396761,0.4375,0.4050632911392405,0.3662551440329218,0.4662045060658579,0.4807692307692308,0.44808743169398907,0.48847087378640774,0.5220588235294118,0.4961832061068702,0.535483870967742,0.56,0.5703125,0.29975728155339804,0.043327556325823226,0.10256410256410256,0.036036036036036036,0.0036900369003690036,27.37905369484317,0.5098039215686274,0.06428571428571428,0.1400921658986175,0.022115384615384617,0.11707317073170732,0.036328871892925434,0.13377926421404682,0.026871401151631478,0.017114914425427872,0.017241379310344827,0.03007518796992481,0.02203856749311295,0.06875,0.08638743455497382,0.15471698113207547,0.1780821917808219,0.10967741935483871,0.14,0.02830188679245283,0.5,0.2366504854368932,0.5641025641025641,0.6285714285714286,0.2909090909090909,0.13470873786407767,0.43243243243243246,0.4485981308411215,0.1875,0.3288834951456311,0.4095940959409594,0.4111111111111111,0.3153153153153153,0.05218446601941747,0.46511627906976744,0.47619047619047616,1.0,0.24757281553398058,0.3382352941176471,0.3399014778325123,0.6521739130434783,0.35294117647058826,0.5,0.16666666666666666,0.029411764705882353,0.20588235294117646,0.42857142857142855,0.6666666666666666,0.27099236641221375,0.5774647887323944,0.0648854961832061,0.5294117647058824,0.2366412213740458,0.3709677419354839,0.5364077669902912,0.345,0.47971020782396073,0.46415000000000006,0.46990525291828794,0.09977578475336323,0.13509316770186336,0.0840751730959446,0.3669634025717112,10.620797227036395,26.058299595141694,0.3170731707317073,3.0,,2.0,1.0,0.030612244897959183,1.0,4.0,0.5,1.0,2.0,0.008064516129032258,2.0,,,0.008097165991902834,0.004901960784313725,,1.0,False,1.0,0.023255813953488372,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,42213.0,704,-10,1267,1264,357,392,176.0,2531,77.0,124.0,28.0,48.0,15.0,26.0,5.0,20.0,2.0,13.0,,,,,,,,,,,,84,157,,,22.0,190,1376,28.0,53.0,,,5.0,61.0,17.0,34.0,,,7.0,41.0,120.0,48.0,,,42.0,,,,,14.0,16.0,7.0,23.0,6.0,1.0,10.0,,6.0,53.0,15.0,57.0,28.0,59,23.0,110,72.0,182,6.0,16.0,13.0,3.0,13.0,4.0,7.0,11.0,2.0,6.0,,24.0,4.0,3.0,52.0,75,2.0,52.0,10.0,3.0,60.0,7.0,,30.0,4.0,30.0,25.0,5.0,30.0,19.0,3.0,41.0,357,8.0,3.0,0.7142857142857143,0.9523809523809523,,,,,,0.535031847133758,0.5283018867924528,0.5,0.535031847133758,0.5283018867924528,0.5,0.5163043478260869,0.5169491525423728,0.5125,,0.08917197452229299,0.08870967741935484,0.15,,13.96761133603239,0.5416666666666666,0.359375,0.14081145584725538,0.13225058004640372,0.17391304347826086,0.07575757575757576,0.15,0.11446740858505565,0.21764705882352942,0.11764705882352941,0.06217616580310881,0.08029197080291971,0.06557377049180328,0.07575757575757576,0.12962962962962962,0.19553072625698323,0.15384615384615385,0.22727272727272727,0.10526315789473684,0.6333333333333333,0.7898089171974523,0.6209677419354839,0.6814159292035398,0.6883116883116883,0.12738853503184713,0.25,0.29411764705882354,1.0,0.08280254777070063,0.15384615384615385,0.15384615384615385,1.0,,,,,,,,,0.9056603773584906,0.5833333333333334,0.17857142857142858,,,,,0.7647058823529411,0.5769230769230769,,,,,0.7898089171974523,,0.5311101910828027,0.5473729166666667,0.5235470588235295,0.16666666666666666,0.16666666666666666,0.32105263157894737,0.21578947368421053,2.7050955414012736,,0.281767955801105,,1.0,,,,,7.0,,,,,,,,,,2.0,,False,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,90717.0,1512,-20,2881,2870,848,904,331.0,5751,187.0,272.0,60.0,103.0,45.0,71.0,62.0,151.0,44.0,94.0,,,,,,,2.0,,,,2.0,293,517,,2.0,120.0,706,3191,70.0,123.0,,,14.0,154.0,66.0,119.0,,2.0,35.0,167.0,388.0,198.0,,,94.0,,,2.0,,34.0,38.0,12.0,50.0,9.0,3.0,25.0,5.0,8.0,112.0,37.0,93.0,78.0,164,44.0,286,132.0,418,13.0,25.0,16.0,9.0,45.0,3.0,21.0,47.0,5.0,24.0,13.0,92.0,10.0,22.0,91.0,170,22.0,119.0,11.0,,148.0,24.0,,74.0,12.0,92.0,74.0,10.0,94.0,56.0,5.0,167.0,848,23.0,11.0,0.6621160409556314,0.7886178861788617,,,,,,0.5667311411992263,0.5691056910569106,0.5546218487394958,0.5645472061657033,0.5691056910569106,0.5454545454545454,0.6075731497418244,0.5923076923076923,0.5880281690140845,0.0038535645472061657,0.06576402321083172,0.10294117647058823,0.039735099337748346,,20.631514408338443,0.4891304347826087,0.38596491228070173,0.17317845828933473,0.09989258861439312,0.2287390029325513,0.0883054892601432,0.18788819875776397,0.0962962962962963,0.1694915254237288,0.07964601769911504,0.042735042735042736,0.08070175438596491,0.1044776119402985,0.19653179190751446,0.1956521739130435,0.13746630727762804,0.2350597609561753,0.2111111111111111,0.06878306878306878,0.5957446808510638,0.5240847784200385,0.6875,0.7663934426229508,0.6737967914438503,0.2909441233140655,0.4105960264900662,0.42758620689655175,0.46774193548387094,0.1811175337186898,0.46808510638297873,0.46808510638297873,0.8863636363636364,,,,,0.0038535645472061657,,,,0.8373983739837398,0.5825242718446602,0.15,,,,,0.5867768595041323,0.6338028169014085,,,0.01652892561983471,,0.5279383429672447,,0.49349556840077063,0.542836956521739,0.49589586776859507,0.13005272407732865,0.13051146384479717,0.21813031161473087,0.23654390934844194,5.898646034816247,26.8,0.29434224227698713,2.0,1.0,8.0,2.0,0.02857142857142857,,14.0,,,,,,2.0,1.0,,,3.0,,False,,,1.0,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,92206.0,1537,-116,2873,2869,867,1029,330.0,5742,56.0,100.0,4.0,7.0,15.0,23.0,25.0,52.0,30.0,110.0,32.0,71.0,6.0,7.0,15.0,48.0,122.0,3.0,9.0,11.0,33.0,111,262,80.0,193.0,94.0,556,3195,11.0,23.0,4.0,15.0,10.0,44.0,30.0,66.0,18.0,48.0,41.0,155.0,60.0,162.0,183.0,57.0,2.0,,2.0,120.0,48.0,16.0,118.0,80.0,198.0,49.0,31.0,66.0,12.0,40.0,476.0,8.0,9.0,29.0,55,7.0,91,17.0,108,1.0,54.0,31.0,23.0,46.0,11.0,30.0,31.0,5.0,16.0,5.0,77.0,5.0,22.0,24.0,101,7.0,113.0,3.0,9.0,117.0,8.0,5.0,40.0,18.0,6.0,2.0,2.0,6.0,2.0,,155.0,867,21.0,18.0,0.2702702702702703,0.2727272727272727,0.7625,0.41450777202072536,0.26666666666666666,0.375,0.418848167539267,0.42366412213740456,0.4782608695652174,0.45454545454545453,0.5076923076923077,0.4473684210526316,0.5,0.5474308300395256,0.5238095238095238,0.5575539568345323,0.42417582417582417,0.061068702290076333,0.09,0.038461538461538464,0.045454545454545456,17.877951548604724,0.5974025974025974,0.05263157894736842,0.06050605060506051,0.009814612868047983,0.08504398826979472,0.018140589569160998,0.0672,0.012518409425625921,0.01440922190201729,0.014778325123152709,0.0027247956403269754,0.026143790849673203,,0.05389221556886228,0.0319634703196347,0.08426966292134831,0.07569721115537849,0.1111111111111111,0.00425531914893617,0.3333333333333333,0.21978021978021978,0.56,0.6153846153846154,0.44642857142857145,0.11428571428571428,0.4807692307692308,0.5,,0.24175824175824176,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.15604395604395604,0.4507042253521127,0.4507042253521127,1.0,0.2681318681318681,0.39344262295081966,0.39344262295081966,0.6041666666666666,0.18421052631578946,0.5714285714285714,0.25,0.15789473684210525,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.20175438596491227,0.6521739130434783,0.13157894736842105,0.4666666666666667,0.2894736842105263,0.3333333333333333,0.643956043956044,0.4,0.49701975717439295,0.47550961538461534,0.47398584070796457,0.0860655737704918,0.1360544217687075,0.07913669064748201,0.2787769784172662,10.286641221374046,24.682383419689124,0.30177514792899407,,1.0,2.0,,,1.0,,0.16666666666666666,1.0,2.0,0.010309278350515464,,,,,,,,False,1.0,,,
2239,1610612751,Trenton Hassell,Trenton Hassell,2239,NJN,42279.0,705,-128,1320,1339,356,398,181.0,2659,20.0,37.0,5.0,10.0,6.0,9.0,4.0,12.0,27.0,81.0,1.0,4.0,,1.0,1.0,1.0,3.0,,,,2.0,51,130,2.0,7.0,19.0,127,1507,7.0,17.0,,,5.0,19.0,16.0,32.0,1.0,3.0,11.0,46.0,70.0,32.0,6.0,,10.0,,,3.0,1.0,2.0,23.0,9.0,32.0,1.0,8.0,9.0,2.0,12.0,73.0,16.0,21.0,12.0,48,3.0,63,38.0,101,4.0,12.0,6.0,6.0,10.0,2.0,6.0,10.0,1.0,4.0,4.0,20.0,2.0,4.0,25.0,62,,26.0,2.0,6.0,22.0,2.0,,9.0,3.0,13.0,11.0,1.0,13.0,7.0,1.0,46.0,356,13.0,3.0,0.6862745098039216,0.7608695652173914,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.3923076923076923,0.4117647058823529,0.5,0.39416058394160586,0.4117647058823529,0.5,0.43197278911564624,0.475,0.5609756097560976,0.051094890510948905,0.015384615384615385,0.05405405405405406,,,10.92217135382603,0.5,0.05454545454545454,0.1032258064516129,0.04411764705882353,0.07317073170731707,0.09302325581395349,0.09538950715421304,0.05709876543209876,0.043209876543209874,0.043010752688172046,0.04524886877828054,0.09848484848484848,0.075,0.09090909090909091,0.1,0.11666666666666667,0.06666666666666667,0.09090909090909091,0.04878048780487805,0.5384615384615384,0.27007299270072993,0.5405405405405406,0.5714285714285714,0.5,0.08759124087591241,0.3333333333333333,0.3333333333333333,,0.5912408759124088,0.3333333333333333,0.3333333333333333,0.9259259259259259,0.029197080291970802,0.25,0.25,1.0,0.021897810218978103,0.3333333333333333,0.3333333333333333,1.0,0.5882352941176471,0.5,,,,,,0.2571428571428571,0.6666666666666666,0.02857142857142857,1.0,0.05714285714285714,,0.32116788321167883,0.3333333333333333,0.447509489051095,0.48787142857142857,0.44925142857142863,0.0625,0.06569343065693431,0.14960629921259844,0.36220472440944884,12.46230769230769,24.514285714285712,0.2696969696969697,1.0,2.0,1.0,,0.024390243902439025,,2.0,,,,,,,,,,,1.0,False,,,,
201583,1610612751,Ryan Anderson,Ryan Anderson,201583,NJN,75992.0,1267,-10,2389,2389,660,676,276.0,4778,68.0,158.0,26.0,60.0,22.0,47.0,8.0,24.0,10.0,23.0,15.0,43.0,5.0,8.0,15.0,53.0,142.0,2.0,6.0,12.0,34.0,86,205,68.0,185.0,90.0,466,2598,30.0,65.0,2.0,11.0,20.0,86.0,26.0,57.0,20.0,49.0,33.0,145.0,98.0,74.0,201.0,3.0,46.0,,,142.0,53.0,52.0,38.0,13.0,51.0,6.0,7.0,28.0,3.0,7.0,115.0,24.0,72.0,33.0,141,29.0,203,100.0,303,8.0,41.0,31.0,10.0,33.0,5.0,11.0,28.0,1.0,22.0,6.0,61.0,11.0,16.0,98.0,152,10.0,80.0,9.0,10.0,107.0,7.0,,49.0,8.0,20.0,17.0,3.0,20.0,15.0,2.0,145.0,660,15.0,6.0,0.5697674418604651,0.7777777777777778,0.9852941176470589,0.3675675675675676,0.18181818181818182,0.40816326530612246,0.3675675675675676,0.4195121951219512,0.46153846153846156,0.45614035087719296,0.48205128205128206,0.4342105263157895,0.5283018867924528,0.5295454545454545,0.5,0.58,0.47435897435897434,0.25365853658536586,0.2721518987341772,0.375,,18.425891872011768,0.5409836065573771,0.2871287128712871,0.17803030303030304,0.09302325581395349,0.11743772241992882,0.07207207207207207,0.16216216216216217,0.08672086720867209,0.10064935064935066,0.0783132530120482,0.09333333333333334,0.045081967213114756,0.14606741573033707,0.1643835616438356,0.19047619047619047,0.1832797427652733,0.125,0.09876543209876543,0.04395604395604396,0.75,0.40512820512820513,0.43037974683544306,0.591304347826087,0.5294117647058824,0.06153846153846154,0.3333333333333333,0.5333333333333333,0.5,0.05897435897435897,0.43478260869565216,0.43478260869565216,0.9,0.11025641025641025,0.3488372093023256,0.3488372093023256,1.0,0.3641025641025641,0.3732394366197183,0.3732394366197183,0.9811320754716981,0.7894736842105263,0.43333333333333335,0.07692307692307693,0.06578947368421052,0.07894736842105263,0.3333333333333333,1.0,0.44339622641509435,0.46808510638297873,0.14150943396226415,0.5333333333333333,0.32075471698113206,0.35294117647058826,0.8794871794871795,0.3732394366197183,0.551736025641026,0.5552508333333334,0.5544731132075471,0.11342592592592593,0.19838056680161945,0.18454935622317598,0.3111587982832618,3.176585365853659,24.973513513513517,0.27626622017580577,4.0,6.0,,,0.05970149253731343,,13.0,,,,,,,,,,,,False,,,,
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,27787.0,463,68,853,850,254,241,92.0,1703,43.0,74.0,8.0,12.0,11.0,19.0,10.0,25.0,10.0,34.0,1.0,4.0,,1.0,3.0,,3.0,,,,1.0,63,133,1.0,7.0,39.0,168,873,9.0,16.0,,,2.0,20.0,15.0,31.0,1.0,4.0,18.0,51.0,66.0,60.0,3.0,,12.0,,1.0,2.0,,13.0,22.0,11.0,33.0,6.0,5.0,13.0,2.0,7.0,77.0,,12.0,7.0,24,1.0,32,12.0,44,3.0,10.0,4.0,6.0,14.0,2.0,8.0,11.0,3.0,6.0,2.0,25.0,1.0,6.0,19.0,30,1.0,33.0,1.0,1.0,46.0,5.0,1.0,23.0,2.0,6.0,3.0,1.0,6.0,3.0,,51.0,254,1.0,2.0,0.5238095238095238,0.5789473684210527,1.0,0.14285714285714285,,0.25,0.16666666666666666,0.47368421052631576,0.5625,0.4838709677419355,0.4607142857142857,0.5625,0.4714285714285714,0.525,0.5882352941176471,0.5666666666666667,0.05,0.09774436090225563,0.14864864864864866,0.08,,19.111570247933884,0.56,0.025,0.08304498269896193,0.04013377926421405,0.06542056074766354,,0.07828282828282829,0.03076923076923077,0.045871559633027525,0.046153846153846156,0.032,,,0.07339449541284404,0.07692307692307693,0.09565217391304348,0.04054054054054054,0.12121212121212122,0.04838709677419355,0.5,0.5285714285714286,0.581081081081081,0.6825396825396826,0.5813953488372093,0.17857142857142858,0.4,0.43478260869565216,0.6,0.24285714285714285,0.29411764705882354,0.29411764705882354,0.2,0.02857142857142857,0.25,0.25,1.0,0.02142857142857143,,,,0.75,0.6666666666666666,0.125,,,,,0.5428571428571428,0.5789473684210527,0.08571428571428572,0.3333333333333333,0.02857142857142857,,0.5785714285714286,,0.5046071942446042,0.5153200000000001,0.514479411764706,0.14556962025316456,0.152317880794702,0.11904761904761904,0.30357142857142855,6.43609022556391,30.7,0.2977725674091442,,,2.0,,,,,,,,,,,,,,,,False,,,,
