EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,FG3M,PtsAssisted3s,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,BadPassSteals,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,PenaltyCorner3FGM,Corner3Assists,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Fg3aBlocked,SelfOReb,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,146.0,2,-9.0,5,6,4,3,11,2.0,2.0,9,2.0,1.0,1.0,4,40.0,1.0,0.34595,0.34595,17.35,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200772,1610612751,Maurice Ager,Maurice Ager,200772,NJN,5838.0,97,-14.0,187,197,112,112,384,15.0,37.0,185,28.0,8.0,17.0,112,23.28767123287671,0.3488372093023256,0.5009825581395347,0.5098112903225807,8.9972972972973,0.5989304812834224,25.0,12.0,19.0,2.0,3.0,9.0,15.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,15.0,6.0,4.0,34.0,2.0,3.0,2.0,1.0,5.0,11.0,3.0,2.0,24.0,14.0,16.0,4.0,5.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,6.0,7.0,3.0,10.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,8.0,2.0,8.0,4.0,2.0,2.0,2.0,1.0,24.0,4.0,0.4666666666666667,0.5384615384615384,0.40540540540540543,0.6666666666666666,0.39285714285714285,0.3488372093023256,0.4,0.3548387096774194,0.3617021276595745,0.4166666666666667,0.36363636363636365,0.13953488372093023,0.10810810810810811,0.21052631578947367,0.75,0.09836065573770492,0.039473684210526314,0.04,0.08139534883720931,0.030927835051546393,0.10714285714285714,0.16,0.1,0.05555555555555555,0.5,0.4418604651162791,0.631578947368421,0.8,0.3333333333333333,0.06976744186046512,0.2,0.2,1.0,0.023255813953488372,0.11627906976744186,0.6,0.6666666666666666,0.2,0.2,0.4838709677419355,0.6,0.03225806451612903,0.06451612903225806,0.5813953488372093,0.5223599999999999,0.0851063829787234,0.0975609756097561,0.14705882352941177,0.7058823529411765,24.983333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,2780.0,46,-18.0,88,92,50,64,180,7.0,13.0,103,7.0,3.0,4.0,50,24.77064220183486,0.3888888888888889,0.45105,0.41518125,10.907692307692308,0.5681818181818182,16.0,1.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,,4.0,,1.0,3.0,5.0,14.0,23.0,,1.0,,4.0,4.0,3.0,1.0,10.0,16.0,6.0,,,4.0,1.0,1.0,,1.0,,1.0,,2.0,3.0,,2.0,3.0,3.0,6.0,,,1.0,1.0,,1.0,,,8.0,,16.0,4.0,3.0,2.0,3.0,1.0,16.0,,1.0,1.0,0.23076923076923078,,0.42857142857142855,0.25,,0.375,0.4423076923076923,0.6666666666666666,0.5714285714285714,0.2777777777777778,0.07692307692307693,0.25,1.0,0.09090909090909091,0.07317073170731707,,0.058823529411764705,0.057692307692307696,0.05555555555555555,0.09090909090909091,,,0.3333333333333333,0.2222222222222222,0.25,0.3333333333333333,1.0,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,0.05555555555555555,0.2222222222222222,,,,,0.125,1.0,,0.125,0.5,0.3125,0.18181818181818182,0.23529411764705882,0.17391304347826086,0.6956521739130435,24.580000000000002,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,0.2,0.2,0.25,0.2222222222222222,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,1384.0,23,-11.0,49,50,34,38,99,3.0,8.0,47,5.0,1.0,2.0,34,21.428571428571427,0.375,0.449475,0.40252,9.725,0.6938775510204082,6.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,4.0,,1.0,9.0,1.0,2.0,,,2.0,4.0,,1.0,9.0,4.0,4.0,2.0,,1.0,,,,,,,,1.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,9.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.75,,0.125,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.058823529411764705,0.25,0.1875,0.13043478260869565,0.2,0.2,0.2,,1.0,0.375,0.3333333333333333,0.5,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.5,,,0.2,1.0,,,0.375,0.5739,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,0.5,,,1.0,1.0,0.5,,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612751,Trenton Hassell,Trenton Hassell,2239,NJN,2048.0,34,-8.0,69,73,53,44,142,2.0,5.0,67,4.0,2.0,5.0,53,10.526315789473685,0.3333333333333333,0.45313333333333333,0.46592,9.66,0.7681159420289855,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,1.0,,1.0,2.0,1.0,,4.0,2.0,2.0,,,4.0,2.0,1.0,,4.0,,4.0,4.0,1.0,,4.0,,4.0,,1.0,1.0,8.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,4.0,3.0,,,0.4,1.0,0.5,0.3333333333333333,1.0,0.4,0.3333333333333333,1.0,0.4,0.16666666666666666,,,0.5,0.09523809523809523,0.038461538461538464,,0.07407407407407407,0.06451612903225806,0.1,,0.14285714285714285,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,,,0.4,1.0,,0.2,0.5,0.5888,,,1.0,1.0,26.6,,,,,,,,,,,,,,,,,0.2,,,,,,,1.0,,,0.2,0.2,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612751,Ryan Anderson,Ryan Anderson,201583,NJN,2989.0,50,,102,107,71,71,209,1.0,11.0,99,8.0,2.0,5.0,71,21.186440677966104,0.05555555555555555,0.5352805555555554,0.49528076923076925,1.518181818181818,0.696078431372549,14.0,4.0,10.0,3.0,5.0,2.0,7.0,,,,,,7.0,,5.0,4.0,7.0,7.0,27.0,3.0,5.0,,2.0,8.0,2.0,5.0,4.0,17.0,4.0,4.0,2.0,7.0,3.0,2.0,,2.0,,2.0,,4.0,5.0,3.0,5.0,9.0,5.0,14.0,7.0,1.0,1.0,,3.0,4.0,3.0,1.0,4.0,,7.0,3.0,,,,,17.0,1.0,0.5,0.6666666666666666,0.36363636363636365,0.6,0.25,0.5555555555555556,0.6,0.5,0.6428571428571429,0.6666666666666666,0.5666666666666667,0.3888888888888889,0.2727272727272727,0.3,0.25,0.16129032258064516,0.13513513513513514,0.2727272727272727,0.19047619047619047,0.10204081632653061,0.13333333333333333,0.14285714285714285,0.3,0.375,,0.5555555555555556,0.4,0.5714285714285714,0.5,,,,,,0.3888888888888889,1.0,0.6,,,0.5384615384615384,0.2857142857142857,,0.38461538461538464,0.9444444444444444,0.5679,0.15,0.23076923076923078,0.2962962962962963,0.6296296296296297,25.87142857142857,,,4.0,12.0,1.0,,,1.0,,,1.0,1.0,0.5714285714285714,0.5714285714285714,0.2,,,,,,,,,,1.0,,,,,,1.0,4.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,0.6,0.2,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.6,0.5714285714285714,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,1721.0,29,-16.0,55,57,33,33,112,1.0,3.0,54,1.0,1.0,3.0,33,18.333333333333336,0.2,0.44146,0.364325,11.566666666666668,0.6,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,7.0,9.0,1.0,1.0,1.0,,2.0,,1.0,5.0,5.0,,2.0,,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,3.0,1.0,4.0,,,,,2.0,2.0,1.0,,4.0,,8.0,2.0,,,,,5.0,,,,0.3333333333333333,1.0,,0.2,0.5,,0.5,0.5,0.5,0.4,,,,0.05555555555555555,,0.14285714285714285,0.08,0.03571428571428571,,0.16666666666666666,,0.2,,0.2,1.0,1.0,,0.2,,,,,0.4,0.5,1.0,,0.5,,,,0.5,0.6,,0.2857142857142857,0.4,0.2222222222222222,0.5555555555555556,25.1,,,,,1.0,,,2.0,,,2.0,,,,0.25,,,,,,,,,1.0,,,0.14285714285714285,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612751,Eduardo Najera,Eduardo Najera,2059,NJN,346.0,6,-12.0,10,13,2,6,23,,,14,,,,2,10.0,,0.5634,,,0.2,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,25.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,1610612751,Bobby Simmons,Bobby Simmons,2250,NJN,987.0,16,-4.0,29,30,13,16,59,,4.0,35,,,,13,19.444444444444446,,0.5401666666666666,,1.325,0.4482758620689655,3.0,1.0,3.0,,2.0,,,1.0,,1.0,,,1.0,,,1.0,2.0,1.0,9.0,,3.0,,,,,,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,1.0,1.0,0.25,,,0.6666666666666666,,,0.6428571428571429,,,0.3333333333333333,0.25,,,0.1111111111111111,0.1,,0.06666666666666667,0.07692307692307693,,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,,,,0.8333333333333334,0.48869999999999997,0.14285714285714285,0.2,,,23.75,,1.0,2.0,6.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,0.5,1.0,1.0,1.0,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,1610612751,Jarvis Hayes,Jarvis Hayes,2553,NJN,2317.0,39,6.0,70,75,34,35,145,5.0,8.0,53,1.0,1.0,1.0,34,14.285714285714286,0.45454545454545453,0.45031363636363636,0.464825,12.849999999999998,0.4857142857142857,9.0,,2.0,,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,2.0,3.0,1.0,8.0,,1.0,,,,,1.0,,3.0,2.0,2.0,,2.0,,2.0,1.0,3.0,,1.0,1.0,7.0,1.0,3.0,,4.0,1.0,5.0,,,,,,,,,1.0,,2.0,1.0,,,,,3.0,,0.5,0.5,0.25,,,0.3181818181818182,,0.75,0.3333333333333333,,0.75,0.2727272727272727,,,,,0.03125,0.21428571428571427,0.06521739130434782,0.024390243902439025,,,,0.18181818181818182,,0.18181818181818182,,,,0.09090909090909091,0.2,0.2,,0.09090909090909091,0.18181818181818182,1.0,,,,,,0.5,,0.45454545454545453,0.5964,0.08333333333333333,0.1111111111111111,,0.375,25.566666666666666,1.0,1.0,1.0,3.0,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,1.0,,,,,,1.0,0.0625,,,,,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
