EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,FTOffRebounds,Clear Path Fouls,Assisted3sPct,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,on,3SecondViolations,BlockedCorner3
101142,1610612744,Ronny Turiaf,Ronny Turiaf,101142,GSW,35362.0,589,-30,1152,1156,359,422,130,2308,36.0,51,12.0,19.0,12.0,16.0,8.0,24.0,19.0,55.0,1.0,63.0,130,1.0,23.0,149.0,1341,15.0,26.0,1.0,31.0,20.0,33.0,9.0,49.0,100.0,26.0,12.0,1.0,8.0,43.0,23.0,66.0,18.0,5.0,15.0,3.0,25.0,155.0,5.0,24.0,27.0,64.0,8.0,99.0,29.0,128.0,4.0,6.0,4.0,2.0,9,2.0,4.0,10.0,1.0,5.0,3.0,19,2.0,6.0,54.0,86,4.0,3.0,44.0,6.0,6.0,31.0,7.0,17.0,2.0,48.0,34.0,1.0,13.0,48.0,22.0,1.0,3.0,49.0,359,6.0,1.0,0.7936507936507936,0.8771929824561403,0.4846153846153846,0.5769230769230769,0.6060606060606061,0.48091603053435117,0.5769230769230769,0.6060606060606061,0.5209790209790209,0.5961538461538461,0.6805555555555556,0.007633587786259542,0.06153846153846154,0.09803921568627451,0.125,12.385321100917432,0.47368421052631576,0.17391304347826086,0.1523809523809524,0.061068702290076333,0.17197452229299362,0.04065040650406504,0.15771230502599654,0.0562015503875969,0.0707070707070707,0.08,0.04639175257731959,0.04950495049504951,0.1310344827586207,0.15503875968992248,0.17123287671232876,0.1721311475409836,0.17142857142857143,0.06779661016949153,0.4583333333333333,0.3893129770992366,0.7058823529411765,0.782608695652174,0.8055555555555556,0.183206106870229,0.3333333333333333,0.38095238095238093,0.75,0.4198473282442748,0.34545454545454546,0.34545454545454546,0.7894736842105263,0.007633587786259542,0.7307692307692307,0.631578947368421,0.4166666666666667,0.48484848484848486,0.75,0.3969465648854962,0.47275419847328237,0.5490839999999999,0.5093515151515151,0.12056737588652482,0.12142857142857143,0.2080536912751678,0.3288590604026846,9.743076923076924,24.1,0.3116319444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,15553.0,259,-40,560,550,194,221,60,1110,36.0,56,2.0,6.0,17.0,24.0,9.0,20.0,21.0,58.0,12.0,66.0,134,12.0,35.0,176.0,654,3.0,10.0,4.0,10.0,26.0,55.0,13.0,71.0,34.0,98.0,,11.0,13.0,22.0,8.0,30.0,6.0,2.0,15.0,,7.0,68.0,1.0,4.0,7.0,22.0,3.0,32.0,5.0,37.0,2.0,13.0,5.0,8.0,11,,3.0,9.0,,8.0,2.0,20,1.0,3.0,6.0,15,1.0,4.0,28.0,1.0,,39.0,5.0,18.0,4.0,2.0,1.0,,1.0,2.0,2.0,,,71.0,194,3.0,4.0,0.25757575757575757,0.25757575757575757,0.4925373134328358,0.3,0.4727272727272727,0.4828767123287671,0.3,0.4603174603174603,0.5398773006134969,0.4166666666666667,0.5071428571428571,0.0821917808219178,0.09701492537313433,0.17857142857142858,0.1,29.1866028708134,0.55,0.13043478260869565,0.13253012048192772,0.01990049751243781,0.11666666666666667,0.017543859649122806,0.12831858407079647,0.01937984496124031,0.03225806451612903,0.02,0.011235955056179775,0.023809523809523808,0.1076923076923077,0.15,0.14754098360655737,0.10526315789473684,0.13636363636363635,0.03389830508474576,1.0,0.3835616438356164,0.6428571428571429,0.782608695652174,0.3333333333333333,0.136986301369863,0.45,0.5,,0.3972602739726027,0.3620689655172414,0.3684210526315789,0.23809523809523808,0.0821917808219178,0.6,0.3333333333333333,0.5,0.38095238095238093,0.7083333333333334,0.4657534246575342,0.47273896551724137,0.50064,0.46277661290322586,0.11320754716981132,0.12244897959183673,0.056818181818181816,0.4034090909090909,9.8,28.125,0.3464285714285714,3.0,2.0,8.0,3.0,2.0,8.0,9.0,1.0,3.0,1.0,0.25,0.25,0.2727272727272727,0.017241379310344827,0.25,0.25,0.12698412698412698,0.25,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,51294.0,855,27,1754,1755,593,644,223,3509,66.0,120,18.0,27.0,18.0,34.0,11.0,53.0,21.0,68.0,62.0,98.0,241,80.0,75.0,391.0,1945,20.0,33.0,5.0,60.0,32.0,74.0,17.0,117.0,80.0,116.0,32.0,62.0,20.0,29.0,14.0,43.0,12.0,2.0,15.0,3.0,11.0,100.0,9.0,34.0,20.0,52.0,11.0,83.0,44.0,127.0,10.0,20.0,13.0,7.0,19,2.0,12.0,19.0,4.0,7.0,4.0,38,3.0,14.0,29.0,70,4.0,4.0,71.0,1.0,8.0,90.0,10.0,43.0,7.0,21.0,16.0,,5.0,21.0,14.0,,2.0,117.0,593,12.0,4.0,0.40816326530612246,0.4878048780487805,0.4066390041493776,0.6060606060606061,0.43243243243243246,0.49221183800623053,0.6707317073170732,0.5,0.5415512465373962,0.6666666666666666,0.5318181818181819,0.24922118380062305,0.08298755186721991,0.11666666666666667,0.09433962264150944,19.840875186474392,0.5,0.1774193548387097,0.08240887480190175,0.05238828967642527,0.09345794392523364,0.04736842105263158,0.08520710059171598,0.05125148986889154,0.06403940886699508,0.07228915662650602,0.03214285714285714,0.04054054054054054,0.09210526315789473,0.05913978494623656,0.09216589861751152,0.08275862068965517,0.11594202898550725,0.06172839506172839,0.6666666666666666,0.37383177570093457,0.55,0.6226415094339622,0.3939393939393939,0.16510903426791276,0.20754716981132076,0.22916666666666666,0.2727272727272727,0.2118380062305296,0.3088235294117647,0.31343283582089554,0.5238095238095238,0.19314641744548286,0.6585365853658537,0.6666666666666666,0.05555555555555555,0.34,0.5294117647058824,0.6230529595015576,0.5105228971962616,0.5510677419354839,0.4997005,0.12146892655367232,0.15693430656934307,0.1534526854219949,0.29923273657289,7.773858921161821,25.38625,0.33808437856328394,28.0,10.0,22.0,40.0,12.0,26.0,9.0,,28.0,2.0,0.5,0.46153846153846156,0.5,0.014705882352941176,0.45161290322580644,0.45161290322580644,0.22,0.45454545454545453,0.45161290322580644,12.0,18.0,2.0,2.0,2.0,4.0,3.0,6.0,5.0,8.0,111.0,1.0,1.0,0.925,0.625,0.022222222222222223,0.07142857142857142,0.056074766355140186,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.9285714285714286,0.04878048780487805,1.0,0.5,0.14634146341463414,0.5,0.6666666666666666,0.04,0.5,,,,,,,,,,,,,True,,
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,31436.0,524,-22,1063,1066,369,338,122,2129,40.0,75,3.0,9.0,14.0,23.0,13.0,32.0,25.0,62.0,52.0,78.0,169,62.0,71.0,284.0,1242,6.0,15.0,7.0,22.0,21.0,56.0,26.0,77.0,36.0,120.0,6.0,52.0,15.0,66.0,24.0,90.0,15.0,9.0,47.0,7.0,12.0,204.0,1.0,16.0,11.0,49.0,7.0,67.0,17.0,84.0,5.0,19.0,11.0,8.0,40,5.0,22.0,12.0,2.0,18.0,3.0,52,2.0,16.0,14.0,40,1.0,1.0,57.0,3.0,,89.0,7.0,36.0,8.0,8.0,6.0,,2.0,8.0,6.0,,,77.0,369,11.0,6.0,0.23076923076923078,0.24,0.46153846153846156,0.4,0.375,0.461038961038961,0.4166666666666667,0.34,0.524074074074074,0.5,0.42777777777777776,0.2683982683982684,0.08875739644970414,0.16,0.09375,26.788685524126457,0.7692307692307693,0.21875,0.12860892388451445,0.0453257790368272,0.08661417322834646,0.008,0.11811023622047244,0.03556485355648536,0.09322033898305085,0.01098901098901099,0.027777777777777776,0.010101010101010102,0.08904109589041095,0.1568627450980392,0.15037593984962405,0.06976744186046512,0.12195121951219512,0.0423728813559322,0.75,0.3246753246753247,0.5333333333333333,0.6349206349206349,0.35,0.13852813852813853,0.40625,0.4482758620689655,0.15384615384615385,0.2683982683982684,0.4032258064516129,0.4032258064516129,0.08,0.22510822510822512,0.5,0.3333333333333333,,0.30666666666666664,0.6086956521739131,0.5930735930735931,0.491771645021645,0.5068058823529411,0.48989666666666654,0.1450381679389313,0.18181818181818182,0.07746478873239436,0.2711267605633803,9.185207100591713,25.84677419354838,0.3471307619943556,15.0,1.0,14.0,19.0,3.0,19.0,18.0,,15.0,,0.3064516129032258,0.15789473684210525,0.3064516129032258,,0.28846153846153844,0.28846153846153844,0.18666666666666668,0.07142857142857142,0.28846153846153844,4.0,10.0,,1.0,2.0,5.0,1.0,2.0,1.0,3.0,39.0,,,0.6842105263157895,0.3333333333333333,,,0.04329004329004329,0.4,0.4,0.75,0.6666666666666666,0.05555555555555555,,,0.1111111111111111,0.5,1.0,0.06666666666666667,0.4,2.0,2.0,0.03125,,,,,,,,,,True,,
201627,1610612744,Anthony Morrow,Anthony Morrow,201627,GSW,90913.0,1515,-56,3107,3111,1136,1136,375,6218,43.0,79,15.0,36.0,19.0,31.0,31.0,68.0,95.0,203.0,125.0,169.0,350,184.0,80.0,676.0,3513,29.0,60.0,11.0,99.0,63.0,124.0,52.0,271.0,176.0,162.0,28.0,125.0,21.0,55.0,25.0,80.0,16.0,9.0,31.0,9.0,15.0,185.0,14.0,59.0,22.0,91.0,8.0,121.0,78.0,199.0,11.0,36.0,19.0,17.0,32,1.0,18.0,20.0,3.0,14.0,7.0,52,3.0,27.0,77.0,130,7.0,3.0,75.0,4.0,6.0,92.0,3.0,16.0,23.0,12.0,7.0,,5.0,12.0,6.0,,,271.0,1136,14.0,22.0,0.5207100591715976,0.567741935483871,0.4828571428571429,0.48333333333333334,0.5080645161290323,0.5580524344569289,0.5432098765432098,0.5983606557377049,0.583916083916084,0.5755813953488372,0.6320754716981132,0.3445692883895131,0.06,0.13924050632911392,0.11764705882352941,17.612193056731584,0.6153846153846154,0.07692307692307693,0.0840258541089566,0.05339366515837104,0.05851063829787234,0.041666666666666664,0.0774503084304318,0.05065926439972242,0.06811145510835913,0.05338078291814947,0.043912175648702596,0.046153846153846156,0.06947890818858561,0.08503401360544217,0.09844559585492228,0.06513409961685823,0.043478260869565216,0.043824701195219126,0.5,0.14794007490636704,0.5443037974683544,0.6323529411764706,0.4418604651162791,0.12734082397003746,0.45588235294117646,0.5166666666666667,0.3870967741935484,0.3801498127340824,0.46798029556650245,0.472636815920398,0.6,0.2340823970037453,0.4444444444444444,0.4166666666666667,0.13333333333333333,0.16939890710382513,0.6129032258064516,0.49250936329588013,0.48381078799249533,0.5314030303030304,0.48067554945054924,0.03460837887067395,0.0440771349862259,0.14644970414201183,0.40088757396449703,13.163428571428563,25.07282608695652,0.3656260057933698,59.0,22.0,36.0,86.0,31.0,59.0,18.0,,59.0,1.0,0.4673913043478261,0.5254237288135594,0.4673913043478261,0.009852216748768473,0.472,0.4796747967479675,0.19672131147540983,0.6111111111111112,0.472,27.0,59.0,1.0,6.0,9.0,23.0,9.0,15.0,10.0,21.0,240.0,5.0,,0.9302325581395349,0.47619047619047616,0.056818181818181816,0.02631578947368421,0.1104868913857678,0.4576271186440678,0.4576271186440678,1.0,0.8983050847457628,0.07407407407407407,0.16666666666666666,1.0,0.18518518518518517,0.6,0.8888888888888888,0.12568306010928962,0.391304347826087,10.0,3.0,0.016129032258064516,2.0,1.0,0.010869565217391304,0.016,,,,,,True,,
1894,1610612744,Corey Maggette,Corey Maggette,1894,GSW,28673.0,478,-8,997,998,373,431,111,1995,44.0,69,6.0,11.0,10.0,17.0,11.0,27.0,28.0,65.0,29.0,83.0,161,33.0,114.0,301.0,1180,8.0,16.0,8.0,27.0,25.0,48.0,47.0,103.0,84.0,82.0,4.0,28.0,13.0,27.0,9.0,36.0,6.0,3.0,15.0,2.0,10.0,81.0,4.0,14.0,23.0,48.0,10.0,81.0,18.0,99.0,3.0,11.0,8.0,3.0,16,3.0,6.0,22.0,1.0,10.0,4.0,38,4.0,13.0,29.0,67,5.0,8.0,105.0,2.0,15.0,137.0,12.0,53.0,20.0,4.0,3.0,,1.0,4.0,3.0,,1.0,103.0,373,8.0,17.0,0.5060240963855421,0.5185185185185185,0.515527950310559,0.5,0.5208333333333334,0.48195876288659795,0.475,0.4745762711864407,0.587890625,0.5192307692307693,0.6058823529411764,0.17010309278350516,0.08074534161490683,0.15942028985507245,0.07407407407407407,26.06761565836299,0.42105263157894735,0.37037037037037035,0.14501510574018128,0.043209876543209874,0.19827586206896552,0.04040404040404041,0.15883668903803133,0.0425531914893617,0.05102040816326531,0.05063291139240506,0.034013605442176874,0.039473684210526314,0.12096774193548387,0.13333333333333333,0.1794871794871795,0.21951219512195122,0.14705882352941177,0.03333333333333333,0.75,0.3556701030927835,0.6376811594202898,0.7586206896551724,0.5454545454545454,0.13917525773195877,0.4074074074074074,0.44,0.45454545454545453,0.33505154639175255,0.4307692307692308,0.4307692307692308,0.4642857142857143,0.14948453608247422,0.55,0.5454545454545454,0.3333333333333333,0.288135593220339,0.5882352941176471,0.5257731958762887,0.5072981865284976,0.5123187499999999,0.4891915254237288,0.2288135593220339,0.2623762376237624,0.08970099667774087,0.34219269102990035,9.813664596273293,26.442424242424238,0.3741223671013039,5.0,2.0,10.0,7.0,2.0,11.0,,1.0,5.0,1.0,0.21212121212121213,0.18181818181818182,0.21875,,0.1724137931034483,0.17857142857142858,0.1694915254237288,0.2,0.17857142857142858,2.0,4.0,,,,1.0,1.0,4.0,1.0,4.0,21.0,,1.0,1.0,0.25,,0.043478260869565216,0.020618556701030927,0.5,0.5,1.0,1.0,,,,0.2,0.25,1.0,0.01694915254237288,,,1.0,0.029411764705882353,1.0,,0.030303030303030304,0.034482758620689655,,,,,,True,,
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,11858.0,198,-30,391,392,141,97,51,783,24.0,39,7.0,11.0,4.0,7.0,12.0,23.0,1.0,5.0,2.0,37.0,67,2.0,18.0,92.0,445,8.0,13.0,3.0,19.0,8.0,16.0,7.0,23.0,52.0,22.0,12.0,1.0,2.0,4.0,1.0,5.0,,1.0,4.0,,,11.0,4.0,14.0,9.0,17.0,2.0,28.0,18.0,46.0,3.0,8.0,5.0,3.0,4,,1.0,3.0,1.0,3.0,1.0,7,1.0,1.0,17.0,22,1.0,1.0,19.0,2.0,,27.0,3.0,11.0,4.0,6.0,5.0,,1.0,6.0,4.0,1.0,2.0,23.0,141,2.0,3.0,0.7027027027027027,0.8387096774193549,0.5522388059701493,0.6153846153846154,0.5,0.5362318840579711,0.6153846153846154,0.4444444444444444,0.5679012345679012,0.6333333333333333,0.5,0.028985507246376812,0.029850746268656716,0.05128205128205128,,19.555555555555557,0.5714285714285714,0.14285714285714285,0.13709677419354838,0.1,0.16071428571428573,0.11764705882352941,0.14444444444444443,0.10344827586206896,0.175,0.08108108108108109,0.06349206349206349,0.07692307692307693,0.14,0.19047619047619047,0.11320754716981132,0.1794871794871795,0.11764705882352941,0.10714285714285714,0.6666666666666666,0.5652173913043478,0.6153846153846154,0.6486486486486487,0.625,0.3333333333333333,0.5217391304347826,0.5217391304347826,0.8333333333333334,0.07246376811594203,0.2,0.2,1.0,0.028985507246376812,0.8461538461538461,0.6363636363636364,,0.3888888888888889,0.5714285714285714,0.5942028985507246,0.485862686567164,0.5318727272727273,0.42744374999999996,0.14285714285714285,0.14666666666666667,0.20652173913043478,0.25,4.776119402985075,39.8,0.36061381074168797,,,2.0,,,2.0,,1.0,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,49111.0,819,22,1694,1693,598,582,201,3387,37.0,63,2.0,5.0,15.0,21.0,20.0,44.0,44.0,100.0,36.0,101.0,207,59.0,94.0,353.0,1894,5.0,14.0,1.0,14.0,33.0,64.0,49.0,127.0,52.0,150.0,6.0,30.0,9.0,75.0,36.0,111.0,23.0,13.0,41.0,6.0,28.0,258.0,4.0,8.0,26.0,40.0,,66.0,12.0,78.0,3.0,43.0,29.0,14.0,20,6.0,13.0,12.0,,7.0,1.0,32,1.0,5.0,26.0,67,,3.0,89.0,,7.0,104.0,8.0,32.0,22.0,2.0,,,2.0,2.0,2.0,,,127.0,598,18.0,18.0,0.25742574257425743,0.2653061224489796,0.48792270531400966,0.35714285714285715,0.515625,0.4868421052631579,0.325,0.43820224719101125,0.5592948717948718,0.3181818181818182,0.5570175438596491,0.22180451127819548,0.043478260869565216,0.1111111111111111,0.045454545454545456,17.89802289281998,0.625,,0.06993006993006994,0.013377926421404682,0.12322274881516587,0.023121387283236993,0.0842911877394636,0.01556420233463035,0.011494252873563218,0.020689655172413793,0.010752688172043012,0.023809523809523808,0.05581395348837209,0.0736196319018405,0.08247422680412371,0.13793103448275862,0.09090909090909091,0.0234375,1.0,0.23684210526315788,0.5873015873015873,0.6607142857142857,0.24324324324324326,0.16541353383458646,0.45454545454545453,0.47619047619047616,,0.37593984962406013,0.44,0.44,0.38636363636363635,0.13533834586466165,0.25,0.4,,0.23595505617977527,0.7142857142857143,0.45864661654135336,0.4901871647509578,0.49035,0.48003154761904776,0.1103448275862069,0.13852813852813853,0.039660056657223795,0.3597733711048159,11.234782608695655,27.57457627118645,0.3530106257378985,9.0,1.0,19.0,19.0,4.0,25.0,6.0,5.0,8.0,,0.3220338983050847,0.16,0.3333333333333333,,0.25,0.2571428571428571,0.21348314606741572,0.05263157894736842,0.26666666666666666,10.0,23.0,,1.0,3.0,6.0,1.0,5.0,1.0,6.0,51.0,,1.0,0.8947368421052632,0.16666666666666666,,0.02127659574468085,0.08646616541353383,0.43478260869565216,0.43478260869565216,1.0,0.7777777777777778,0.05,,,0.25,0.2,1.0,0.06741573033707865,0.5,4.0,,,1.0,,0.01694915254237288,0.027777777777777776,1.0,,,,,True,,
201576,1610612744,Anthony Randolph,Anthony Randolph,201576,GSW,35884.0,598,-45,1216,1224,498,413,160,2440,60.0,86,19.0,28.0,32.0,45.0,21.0,70.0,25.0,76.0,1.0,106.0,232,3.0,59.0,271.0,1355,22.0,41.0,11.0,55.0,53.0,107.0,30.0,136.0,82.0,130.0,32.0,1.0,20.0,27.0,5.0,32.0,4.0,1.0,12.0,7.0,8.0,69.0,12.0,44.0,25.0,96.0,11.0,132.0,56.0,188.0,4.0,28.0,20.0,8.0,20,3.0,7.0,20.0,3.0,13.0,4.0,40,4.0,18.0,27.0,59,7.0,6.0,66.0,10.0,6.0,81.0,7.0,31.0,13.0,30.0,25.0,,5.0,31.0,21.0,7.0,1.0,136.0,498,13.0,12.0,0.3867924528301887,0.45555555555555555,0.45689655172413796,0.5365853658536586,0.4953271028037383,0.451063829787234,0.5365853658536586,0.48623853211009177,0.49816176470588236,0.5729166666666666,0.5230769230769231,0.01276595744680851,0.08620689655172414,0.10465116279069768,0.12857142857142856,22.285714285714285,0.5,0.2619047619047619,0.21768707482993196,0.09462365591397849,0.16891891891891891,0.09836065573770492,0.20543293718166383,0.09540034071550256,0.13333333333333333,0.059322033898305086,0.09251101321585903,0.10416666666666667,0.16666666666666666,0.2403846153846154,0.25766871165644173,0.15306122448979592,0.2,0.03669724770642202,0.6774193548387096,0.3659574468085106,0.6976744186046512,0.7792207792207793,0.43333333333333335,0.2978723404255319,0.3,0.3442622950819672,0.23809523809523808,0.32340425531914896,0.32894736842105265,0.33783783783783783,0.4,0.00425531914893617,0.6829268292682927,0.6785714285714286,,0.41284403669724773,0.7111111111111111,0.37872340425531914,0.4856434042553192,0.547825,0.5001958715596332,0.11969111969111969,0.12109375,0.2029520295202952,0.5018450184501845,8.841379310344827,25.166666666666668,0.4095394736842105,,,1.0,,,2.0,,,,,,,,0.02631578947368421,,,0.009174311926605505,,,,2.0,,,,1.0,,,,,,,,,,,0.07692307692307693,0.00851063829787234,,,,,,,,,,,0.009174311926605505,,,,,,,,,,1.0,1.0,1.0,,True,,
2037,1610612744,Jamal Crawford,Jamal Crawford,2037,GSW,35517.0,592,2,1229,1219,464,526,148,2448,24.0,43,1.0,3.0,10.0,24.0,17.0,44.0,35.0,86.0,77.0,76.0,173,90.0,84.0,329.0,1394,5.0,14.0,4.0,23.0,27.0,73.0,52.0,133.0,34.0,118.0,2.0,74.0,8.0,46.0,24.0,70.0,16.0,8.0,26.0,6.0,14.0,164.0,1.0,6.0,13.0,26.0,1.0,40.0,7.0,47.0,4.0,10.0,7.0,3.0,21,7.0,17.0,17.0,2.0,4.0,2.0,38,,14.0,14.0,26,,3.0,72.0,,2.0,97.0,10.0,26.0,18.0,6.0,3.0,1.0,2.0,7.0,4.0,,,133.0,464,3.0,17.0,0.2236842105263158,0.22666666666666666,0.4393063583815029,0.35714285714285715,0.3698630136986301,0.46577946768060835,0.4523809523809524,0.38207547169811323,0.5398671096345515,0.5,0.5,0.34220532319391633,0.046242774566473986,0.09302325581395349,0.06818181818181818,24.076704545454547,0.5526315789473685,0.022222222222222223,0.06103286384976526,0.014150943396226415,0.09352517985611511,0.006535947712418301,0.06902654867256637,0.012131715771230503,0.00819672131147541,0.01652892561983471,0.016574585635359115,,0.03205128205128205,0.05737704918032787,0.0945945945945946,0.08571428571428572,0.11764705882352941,0.029197080291970802,0.5714285714285714,0.1634980988593156,0.5581395348837209,0.6153846153846154,0.2916666666666667,0.16730038022813687,0.38636363636363635,0.4146341463414634,0.11764705882352941,0.3269961977186312,0.4069767441860465,0.4117647058823529,0.22857142857142856,0.29277566539923955,0.14285714285714285,0.3333333333333333,,0.22641509433962265,0.4166666666666667,0.5057034220532319,0.47310135658914715,0.4860657894736842,0.4686441176470586,0.11307420494699646,0.13756613756613756,0.06990881458966565,0.40425531914893614,11.778612716763005,26.296666666666663,0.3775427176566314,25.0,8.0,30.0,31.0,9.0,33.0,24.0,3.0,25.0,1.0,0.34444444444444444,0.2727272727272727,0.3563218390804598,0.011627906976744186,0.3246753246753247,0.32894736842105265,0.2830188679245283,0.26666666666666666,0.33783783783783783,6.0,13.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,7.0,69.0,,,0.7419354838709677,0.42857142857142855,,0.034482758620689655,0.049429657794676805,0.46153846153846156,0.46153846153846156,1.0,0.68,0.14285714285714285,0.3333333333333333,1.0,0.19047619047619047,0.5,1.0,0.02830188679245283,0.3333333333333333,5.0,6.0,0.06382978723404255,1.0,2.0,0.011111111111111112,0.012987012987012988,,1.0,1.0,,,True,,
