EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,ThreePtAssists,Corner3Assists,Steals,LostBallSteals,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,BadPassSteals,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceFtPoints,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Loose Ball Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFG2M,PtsUnassisted3s,Arc3Assists,Offensive Fouls Drawn,PenaltyFg2Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,SelfOReb,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,AtRimPctBlocked,SelfORebPct,BlocksRecoveredPct,on,FTOffRebounds,FTDefRebounds,NonShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,1088.0,18,6.0,35,34,8.0,16.0,3.0,69,3.0,6.0,1.0,2.0,4.0,3.0,10.0,2.0,8.0,28,1.0,3.0,6.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,0.3,0.3,0.35,0.1,0.25,30.0,0.125,0.0625,0.25,0.16666666666666666,0.05555555555555555,0.14285714285714285,0.3333333333333333,0.5,0.6,0.5,0.5,1.0,0.4,1.0,0.6666666666666666,0.6,0.52335,0.5646,0.5297999999999999,0.2,0.2,3.69,0.22857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1610612749,Francisco Elson,Francisco Elson,1922,MIL,414.0,7,6.0,14,14,7.0,4.0,,28,,,,,,,1.0,2.0,2.0,12,,1.0,,,,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,1.0,7.0,,,,,0.5,,,14.285714285714285,0.25,,,0.25,,,0.3333333333333333,,,,,,,,,,0.3628,,0.3628,0.5,0.5,20.3,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,1080.0,18,-20.0,40,39,12.0,25.0,6.0,79,1.0,3.0,1.0,,1.0,1.0,8.0,1.0,3.0,60,1.0,1.0,,1.0,,,,,1.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,,1.0,12.0,,,0.125,0.125,0.16666666666666666,0.125,1.0,19.148936170212767,,0.05263157894736842,,,0.08,,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,1.0,,0.375,0.458075,0.5077,0.4117,0.1111111111111111,0.1111111111111111,8.775,0.3,4.0,,,1.0,,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.16666666666666666,0.2,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1610612749,Eddie Gill,Eddie Gill,2109,MIL,2588.0,43,-16.0,91,87,31.0,47.0,12.0,178,2.0,3.0,,1.0,1.0,4.0,6.0,,14.0,103,,1.0,,,8.0,11.0,5.0,25.0,,1.0,3.0,4.0,,4.0,,1.0,,5.0,6.0,10.0,3.0,,,,,31.0,,,0.6666666666666666,0.7777777777777778,0.7777777777777778,,,13.20754716981132,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,,0.09090909090909091,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,0.3333333333333333,0.6666666666666666,0.515288888888889,,0.5188166666666667,,,7.3,0.34065934065934067,2.0,3.0,3.0,3.0,3.0,0.2222222222222222,,,3.0,,3.0,8.0,,,,3.0,,1.5,1.5,0.5,,,,,0.21428571428571427,0.21428571428571427,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.8,0.2,0.2,0.2,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612749,Richard Jefferson,Richard Jefferson,2210,MIL,1278.0,21,13.0,39,37,7.0,19.0,5.0,76,,1.0,1.0,,1.0,1.0,3.0,5.0,10.0,32,1.0,,2.0,,2.0,2.0,,4.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,1.0,,1.0,1.0,2.0,4.0,6.0,,,1.0,7.0,1.0,1.0,0.3333333333333333,0.625,0.8333333333333334,,,14.893617021276597,0.3333333333333333,0.1,0.4,0.35714285714285715,0.09523809523809523,0.2222222222222222,0.25,1.0,0.25,,,,0.25,1.0,,0.5,0.4836875,0.5583,,0.5,0.25,9.866666666666667,0.1794871794871795,1.0,,,,,0.25,,,1.0,4.0,4.0,,,,,4.0,,,0.25,1.0,,,,,0.1,0.4,,,,,,,,1.0,1.0,,,,,3.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.25,,0.3333333333333333,0.5,0.25,,,,,,,,,,,,,23.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612749,Malik Allen,Malik Allen,2124,MIL,964.0,16,-7.0,34,31,7.0,16.0,1.0,65,,,,,1.0,2.0,4.0,,4.0,36,,1.0,4.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,,,,,7.0,1.0,1.0,0.5,0.5,0.5,0.25,,11.428571428571429,0.09090909090909091,,,0.07142857142857142,0.058823529411764705,,,,,,,,0.25,,,,0.37777499999999997,,0.3511,,,15.725000000000001,0.20588235294117646,3.0,,,,,0.75,,,,,,,,1.0,,,,,,,0.5,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2586,1610612749,Keith Bogans,Keith Bogans,2586,MIL,2032.0,34,-13.0,76,71,26.0,39.0,8.0,147,1.0,3.0,,1.0,,1.0,5.0,3.0,14.0,85,,1.0,2.0,,,,,,1.0,2.0,4.0,6.0,1.0,7.0,,,,,1.0,4.0,2.0,4.0,,,2.0,26.0,1.0,1.0,0.2,0.5,0.5384615384615384,,,15.294117647058824,0.21052631578947367,0.03125,0.2857142857142857,0.23076923076923078,0.025,0.1111111111111111,0.3,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.8181818181818182,0.5328727272727273,,0.5075,0.15384615384615385,0.2857142857142857,8.38,0.34210526315789475,2.0,,,1.0,,0.18181818181818182,,,,,3.0,,,,1.0,3.0,,,,0.5,,,,,,0.21428571428571427,,1.0,3.0,,,,1.0,3.0,6.0,,,1.0,2.0,9.0,3.0,1.0,,,,,,,,,,,,2.0,1.0,0.5,,0.5,0.5,0.5,0.5454545454545454,,0.25,,0.4,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,0.3333333333333333,24.350000000000005,,2.0,3.0,,,,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,1938.0,32,-12.0,69,68,31.0,35.0,12.0,137,1.0,1.0,,1.0,,4.0,11.0,3.0,20.0,78,1.0,5.0,4.0,,,3.0,,9.0,2.0,,,,2.0,2.0,,1.0,,1.0,3.0,5.0,5.0,4.0,,,2.0,31.0,0.5,0.5,0.36363636363636365,0.38636363636363635,0.4166666666666667,,,29.761904761904763,,0.06896551724137931,,,0.05128205128205128,0.07142857142857142,,,0.045454545454545456,1.0,1.0,,,,0.06666666666666667,0.5454545454545454,0.424025,0.2365,0.4310833333333334,0.08333333333333333,0.15384615384615385,15.963636363636363,0.4492753623188406,10.0,3.0,,1.0,,0.45454545454545453,,,3.0,1.0,14.0,4.0,,,1.0,14.0,,0.75,0.75,0.4375,,0.25,,,0.15,0.7,3.0,1.0,8.0,,,1.0,7.0,3.0,11.0,1.0,1.0,3.0,10.0,6.0,8.0,1.0,,,,,,1.0,1.0,,,,,2.0,0.6666666666666666,0.2727272727272727,1.0,0.3,0.2727272727272727,0.43333333333333335,0.5,,,,,0.3,0.3,0.36363636363636365,0.125,0.125,,,,,0.4666666666666667,0.14285714285714285,0.125,25.663636363636364,,2.0,3.0,,1.0,,,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,2.0,3.0,,0.2,0.6666666666666666,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.4,0.5,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,935.0,16,-15.0,34,33,18.0,18.0,5.0,67,,4.0,1.0,2.0,1.0,3.0,8.0,,6.0,41,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,3.0,6.0,,1.0,,1.0,1.0,2.0,1.0,,,,,18.0,0.6666666666666666,0.6666666666666666,0.375,0.375,0.375,0.25,,21.951219512195124,0.42857142857142855,0.21428571428571427,,0.42857142857142855,0.17647058823529413,0.375,0.5,,0.5,,,,0.125,0.5,0.6666666666666666,0.5,0.4802375,0.525,0.5265333333333334,,,7.375,0.5294117647058824,3.0,,,,,0.375,,1.0,2.0,,2.0,2.0,,,,2.0,0.5,0.5,0.5,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,0.3333333333333333,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,0.3333333333333333,,,,,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,37.0,1,-3.0,1,1,,,1.0,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
