EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangePctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,35627.0,594,-102,1142,1145,344,412,122.0,2287,56.0,90.0,15.0,24.0,19.0,26.0,15.0,46.0,27.0,70.0,1.0,2.0,1.0,1.0,2.0,1.0,98.0,206.0,1.0,4.0,73.0,272.0,1259,18.0,32.0,16.0,52.0,32.0,58.0,1.0,2.0,18.0,85.0,128.0,68.0,3.0,26.0,1.0,1.0,15.0,14.0,4.0,18.0,4.0,4.0,6.0,4.0,40.0,9.0,28.0,2.0,21.0,47.0,8.0,76.0,39.0,115.0,3.0,19.0,12.0,7.0,10.0,6.0,26.0,4.0,4.0,2.0,6.0,36.0,4.0,8.0,23.0,64.0,7.0,13.0,81.0,8.0,4.0,113.0,5.0,48.0,11.0,12.0,10.0,1.0,1.0,12.0,7.0,2.0,1.0,85.0,344,8.0,11.0,0.6530612244897959,0.7529411764705882,1.0,0.25,0.5,0.3333333333333333,0.4757281553398058,0.5625,0.5517241379310345,0.4738095238095238,0.5625,0.5583333333333333,0.5151515151515151,0.6046511627906976,0.5821917808219178,0.019047619047619,0.0728155339805825,0.1222222222222222,0.0869565217391304,23.21981424148607,0.2777777777777778,0.2162162162162162,0.0425531914893617,0.1455108359133126,0.0691358024691358,0.1567164179104477,0.087378640776699,0.1487964989059081,0.0728346456692913,0.0902777777777777,0.065040650406504,0.0507246376811594,0.0789473684210526,0.1111111111111111,0.1327433628318584,0.1632653061224489,0.1428571428571428,0.1632653061224489,0.1388888888888889,0.0326086956521739,0.5833333333333334,0.4285714285714285,0.6222222222222222,0.7088607594936709,0.5892857142857143,0.219047619047619,0.3260869565217391,0.3571428571428571,0.4,0.3333333333333333,0.3857142857142857,0.3857142857142857,0.925925925925926,0.0095238095238095,0.5,0.5,1.0,0.0095238095238095,0.75,0.625,0.1333333333333333,0.4333333333333333,0.7307692307692307,0.0166666666666666,1.0,0.0166666666666666,0.4476190476190476,0.4853674641148326,0.5390206896551725,0.4949458333333333,0.1897233201581027,0.1927710843373494,0.1911764705882352,0.3125,8.241747572815536,34.025,0.3012259194395796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1761,1610612763,Greg Buckner,Greg Buckner,1761,MEM,9170.0,153,-35,280,294,86,107,24.0,574,4.0,10.0,,1.0,1.0,1.0,1.0,5.0,1.0,4.0,,1.0,,,4.0,,6.0,19.0,,5.0,2.0,14.0,323,,1.0,,,2.0,5.0,,,,4.0,10.0,2.0,,,,4.0,1.0,5.0,4.0,9.0,2.0,4.0,,1.0,22.0,,6.0,1.0,5.0,7.0,1.0,13.0,7.0,20.0,,6.0,5.0,1.0,2.0,2.0,5.0,1.0,,,1.0,7.0,1.0,1.0,9.0,21.0,1.0,1.0,7.0,1.0,2.0,4.0,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,,4.0,86,3.0,1.0,0.8333333333333334,0.8333333333333334,,,,,0.3157894736842105,,0.4,0.25,,0.4,0.2692307692307692,,0.3333333333333333,0.2083333333333333,0.0526315789473684,0.1,,10.610932475884244,0.2857142857142857,0.0833333333333333,0.0769230769230769,0.1029411764705882,0.0625,0.1666666666666666,,0.1224489795918367,0.0530973451327433,0.024390243902439,0.0689655172413793,0.1153846153846153,,,,0.1153846153846153,0.1538461538461538,0.0909090909090909,0.375,,1.0,0.4166666666666667,0.4,0.4444444444444444,0.75,0.2083333333333333,0.2,0.2,1.0,0.1666666666666666,0.25,0.25,1.0,0.0416666666666666,,,,0.1666666666666666,1.0,,,0.2,1.0,,,,0.625,0.4769229166666666,0.549,0.41858,0.04,0.05,,0.2857142857142857,6.226315789473685,25.540000000000003,0.3071428571428571,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,45910.0,765,-172,1465,1460,341,404,154.0,2925,55.0,108.0,10.0,16.0,15.0,26.0,37.0,75.0,47.0,100.0,3.0,8.0,,,59.0,18.0,139.0,283.0,23.0,67.0,64.0,411.0,1658,17.0,35.0,6.0,49.0,29.0,62.0,7.0,18.0,24.0,103.0,60.0,218.0,66.0,16.0,,59.0,21.0,26.0,4.0,30.0,2.0,14.0,4.0,8.0,64.0,3.0,24.0,1.0,21.0,58.0,10.0,89.0,28.0,117.0,5.0,33.0,23.0,10.0,30.0,14.0,27.0,3.0,16.0,1.0,4.0,57.0,4.0,13.0,25.0,58.0,4.0,9.0,58.0,2.0,3.0,78.0,8.0,36.0,5.0,13.0,6.0,2.0,5.0,15.0,10.0,,,103.0,341,11.0,4.0,0.2158273381294964,0.2290076335877862,0.9565217391304348,0.3432835820895522,0.3888888888888889,0.3432835820895522,0.4911660777385159,0.4857142857142857,0.4677419354838709,0.4957142857142857,0.5657894736842105,0.49375,0.5326370757180157,0.5975609756097561,0.553763440860215,0.1914285714285714,0.0742049469964664,0.1666666666666666,0.04,26.78462477120195,0.5263157894736842,0.2127659574468085,0.0185185185185185,0.1355140186915887,0.0454545454545454,0.1372549019607843,0.0223880597014925,0.1359724612736661,0.0407854984894259,0.1027027027027027,0.0185185185185185,0.011049723756906,0.0277777777777777,,0.1102362204724409,0.1323529411764706,0.1575757575757575,0.1271186440677966,0.1714285714285714,0.0301204819277108,0.6666666666666666,0.3085714285714285,0.5092592592592593,0.6111111111111112,0.3636363636363636,0.2142857142857142,0.4933333333333333,0.5138888888888888,0.1081081081081081,0.2857142857142857,0.47,0.47,0.1276595744680851,0.0228571428571428,0.375,0.375,1.0,0.1685714285714285,0.4210526315789473,0.625,,0.325,0.5769230769230769,,,0.225,0.5,0.4883195714285714,0.4881640625,0.4822481250000001,0.0952380952380952,0.1157556270096463,0.1192214111922141,0.2506082725060827,9.242402826855129,25.22089552238806,0.2327645051194539,2.0,6.0,1.0,1.0,20.0,2.0,2.0,7.0,3.0,3.0,3.0,20.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0149253731343283,0.0169491525423728,0.3389830508474576,0.3448275862068966,0.95,0.0263157894736842,1.0,1.0,0.0526315789473684,1.0,1.0,0.3888888888888889,0.3389830508474576,,,,,,True,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,64259.0,1071,-203,2039,2045,511,614,224.0,4084,55.0,116.0,1.0,1.0,13.0,29.0,13.0,32.0,27.0,55.0,6.0,21.0,1.0,5.0,48.0,22.0,95.0,203.0,17.0,69.0,129.0,370.0,2275,3.0,11.0,5.0,11.0,19.0,46.0,6.0,27.0,63.0,119.0,38.0,152.0,48.0,2.0,3.0,45.0,29.0,142.0,36.0,178.0,24.0,70.0,22.0,50.0,392.0,6.0,7.0,,32.0,62.0,4.0,98.0,13.0,111.0,3.0,48.0,25.0,23.0,45.0,27.0,34.0,5.0,18.0,,9.0,79.0,2.0,22.0,40.0,89.0,3.0,8.0,154.0,6.0,22.0,161.0,15.0,68.0,16.0,8.0,7.0,,1.0,8.0,3.0,,,119.0,511,15.0,15.0,0.2,0.202127659574468,0.9411764705882352,0.2463768115942029,0.2222222222222222,0.2575757575757575,0.4679802955665024,0.2727272727272727,0.4130434782608695,0.4430147058823529,0.1875,0.3835616438356164,0.5366568914956011,0.275,0.536697247706422,0.2536764705882353,0.1428571428571428,0.2155172413793103,0.125,18.22531535450196,0.569620253164557,0.0634920634920634,,0.1052631578947368,0.0095238095238095,0.1422222222222222,0.0333333333333333,0.1154791154791154,0.014207650273224,0.0189393939393939,0.0044843049327354,0.0040322580645161,0.0422535211267605,,0.0726256983240223,0.0760869565217391,0.1548672566371681,0.1637426900584795,0.074074074074074,0.0258620689655172,0.375,0.4264705882352941,0.4741379310344827,0.6043956043956044,0.2181818181818181,0.1176470588235294,0.40625,0.4642857142857143,0.0769230769230769,0.2022058823529411,0.4909090909090909,0.4909090909090909,0.2222222222222222,0.0772058823529411,0.2857142857142857,0.2857142857142857,1.0,0.1764705882352941,0.0625,1.0,,0.3972602739726027,0.4482758620689655,0.0684931506849315,0.2,0.3013698630136986,0.6801470588235294,0.5223139405204462,0.4438249999999999,0.4928764285714285,0.2092307692307692,0.265625,0.0297297297297297,0.3216216216216216,6.631527093596057,26.29420289855073,0.2506130456105934,12.0,9.0,,1.0,11.0,,4.0,5.0,,5.0,3.0,11.0,1.0,8.0,,,,,0.0144927536231884,0.0208333333333333,0.2291666666666666,0.2340425531914893,0.9090909090909092,0.0625,,,0.25,,,0.2272727272727272,0.2444444444444444,,,,,,True,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,34426.0,574,-145,1081,1083,256,327,120.0,2164,43.0,69.0,12.0,20.0,14.0,17.0,25.0,60.0,15.0,29.0,,,,,,,83.0,158.0,,,37.0,203.0,1235,15.0,25.0,6.0,36.0,23.0,39.0,,,9.0,55.0,92.0,74.0,,14.0,,,15.0,17.0,5.0,22.0,5.0,8.0,1.0,8.0,49.0,8.0,34.0,3.0,18.0,58.0,8.0,84.0,45.0,129.0,2.0,18.0,12.0,6.0,21.0,8.0,15.0,3.0,13.0,,4.0,36.0,1.0,5.0,38.0,62.0,4.0,5.0,65.0,6.0,9.0,61.0,7.0,29.0,5.0,23.0,16.0,1.0,6.0,23.0,11.0,,,55.0,256,8.0,4.0,0.5542168674698795,0.6052631578947368,,,,,0.5253164556962026,0.6,0.5897435897435898,0.5253164556962026,0.6,0.5897435897435898,0.5486486486486486,0.6,0.5851063829787234,,0.0949367088607595,0.1594202898550724,0.0666666666666666,18.20428336079077,0.5833333333333334,0.2758620689655172,0.0697674418604651,0.1933333333333333,0.0899470899470899,0.1818181818181818,0.0727272727272727,0.1904761904761904,0.0860655737704918,0.0852713178294573,0.1209677419354838,0.064,0.0963855421686747,,0.2421052631578947,0.1881188118811881,0.1538461538461538,0.1728395061728395,0.2222222222222222,0.0333333333333333,0.4782608695652174,0.4367088607594936,0.6231884057971014,0.7413793103448276,0.6046511627906976,0.379746835443038,0.4166666666666667,0.4464285714285714,0.24,0.1835443037974683,0.5172413793103449,0.5172413793103449,0.9333333333333332,,,,,,0.8,0.6,0.25,0.4358974358974359,0.8235294117647058,,,,0.4367088607594936,0.4677645569620252,0.4995181818181818,0.4675666666666666,0.1611111111111111,0.1611111111111111,0.1773399014778325,0.270935960591133,6.757594936708861,,0.2368177613320999,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,21404.0,357,-65,673,672,160,158,74.0,1345,20.0,41.0,4.0,12.0,4.0,8.0,10.0,26.0,17.0,39.0,,,,,,,47.0,106.0,,,14.0,108.0,758,7.0,19.0,4.0,18.0,10.0,18.0,,,7.0,27.0,80.0,14.0,,8.0,,,9.0,5.0,3.0,8.0,2.0,2.0,,3.0,19.0,3.0,16.0,2.0,10.0,40.0,4.0,54.0,21.0,75.0,,13.0,8.0,5.0,3.0,1.0,8.0,1.0,2.0,1.0,,11.0,1.0,3.0,27.0,60.0,3.0,5.0,20.0,1.0,5.0,19.0,3.0,7.0,4.0,11.0,9.0,,2.0,11.0,6.0,1.0,,27.0,160,8.0,4.0,0.851063829787234,0.9302325581395348,,,,,0.4433962264150943,0.3684210526315789,0.5555555555555556,0.4433962264150943,0.3684210526315789,0.5555555555555556,0.4736842105263157,0.4285714285714285,0.6136363636363636,,0.0849056603773584,0.1463414634146341,0.0769230769230769,16.49076517150396,0.2727272727272727,0.2352941176470588,0.0952380952380952,0.2010050251256281,0.0622568093385214,0.1234567901234567,0.0681818181818181,0.1785714285714285,0.0631229235880398,0.0561797752808988,0.0694444444444444,0.0625,0.05,0.25,0.1578947368421052,0.2950819672131147,0.1604938271604938,0.0923076923076923,0.25,,0.5454545454545454,0.3867924528301887,0.4878048780487805,0.5714285714285714,0.75,0.2452830188679245,0.3846153846153846,0.4166666666666667,0.9,0.3679245283018867,0.4358974358974359,0.4473684210526316,0.9411764705882352,,,,,,0.631578947368421,0.3333333333333333,,0.4444444444444444,0.5,,,,0.3867924528301887,0.4659783018867924,0.50874375,0.4805888888888888,0.0636363636363636,0.0636363636363636,0.1666666666666666,0.25,8.906603773584905,,0.237741456166419,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256410256410256,,,,,True,,,
2032,1610612763,Darius Miles,Darius Miles,2032,MEM,5494.0,92,-20,175,178,62,71,19.0,353,9.0,13.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,7.0,,,,,1.0,1.0,13.0,24.0,,1.0,11.0,37.0,186,2.0,2.0,2.0,6.0,2.0,7.0,,1.0,5.0,9.0,10.0,16.0,,2.0,,1.0,1.0,2.0,2.0,4.0,2.0,1.0,,1.0,10.0,,5.0,,3.0,8.0,1.0,12.0,5.0,17.0,,3.0,1.0,2.0,2.0,2.0,4.0,,,,2.0,6.0,1.0,3.0,6.0,11.0,,1.0,8.0,,,12.0,2.0,7.0,,6.0,5.0,,1.0,6.0,4.0,,,9.0,62,1.0,,0.3846153846153846,0.4166666666666667,,,,,0.5416666666666666,1.0,0.2857142857142857,0.52,1.0,0.25,0.6166666666666667,1.0,0.4090909090909091,0.04,0.0416666666666666,0.0769230769230769,,18.367346938775512,0.3333333333333333,0.125,,0.1702127659574468,0.0769230769230769,0.125,,0.1549295774647887,0.0675675675675675,0.0833333333333333,0.125,0.04,,,0.1875,0.0625,0.2666666666666666,0.15,,,0.6666666666666666,0.52,0.6923076923076923,0.75,0.4444444444444444,0.16,0.75,0.75,0.3333333333333333,0.28,0.1428571428571428,0.1428571428571428,,,,,,0.04,1.0,1.0,,0.375,0.6666666666666666,,,0.125,0.56,0.513492,0.56055,0.4954375,0.2333333333333333,0.2413793103448276,0.1621621621621621,0.2432432432432432,6.970833333333332,24.8,0.3542857142857142,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2545,1610612763,Darko Milicic,Darko Milicic,2545,MEM,22970.0,383,-20,732,732,122,154,82.0,1464,31.0,43.0,5.0,11.0,4.0,5.0,15.0,38.0,,3.0,,,,,,,46.0,84.0,,,23.0,115.0,777,5.0,13.0,8.0,18.0,6.0,10.0,,,5.0,17.0,60.0,32.0,,10.0,,,11.0,6.0,4.0,10.0,4.0,6.0,,,24.0,4.0,22.0,1.0,10.0,30.0,10.0,50.0,27.0,77.0,3.0,10.0,8.0,2.0,4.0,2.0,10.0,3.0,2.0,,1.0,14.0,2.0,1.0,27.0,59.0,1.0,4.0,35.0,4.0,3.0,38.0,2.0,18.0,2.0,15.0,9.0,,6.0,15.0,11.0,,,17.0,122,6.0,1.0,0.6521739130434783,0.7317073170731707,,,,,0.5476190476190477,0.3846153846153846,0.6,0.5476190476190477,0.3846153846153846,0.6,0.5637254901960784,0.4736842105263157,0.6538461538461539,,0.1309523809523809,0.0697674418604651,0.2105263157894736,14.02660217654172,0.2857142857142857,0.4166666666666667,0.0416666666666666,0.1239669421487603,0.0802919708029197,0.1219512195121951,0.064516129032258,0.1234567901234567,0.0773809523809523,0.0784313725490196,0.0975609756097561,0.0666666666666666,0.06,0.0833333333333333,0.1904761904761904,0.1267605633802817,0.0833333333333333,0.109090909090909,0.1481481481481481,0.1111111111111111,0.7333333333333333,0.5119047619047619,0.7209302325581395,0.775,0.7096774193548387,0.4523809523809524,0.3947368421052631,0.5,0.5333333333333333,0.0357142857142857,,,,,,,,,0.8461538461538461,0.4545454545454545,,0.5,0.8,,,,0.5119047619047619,0.4760511904761904,0.5083916666666667,0.4596399999999999,0.18,0.18,0.1565217391304348,0.1478260869565217,3.9988095238095234,,0.1666666666666666,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,True,,,
2624,1610612763,Quinton Ross,Quinton Ross,2624,MEM,24399.0,407,-52,779,795,225,275,88.0,1574,15.0,25.0,2.0,5.0,3.0,6.0,2.0,13.0,11.0,33.0,7.0,15.0,1.0,6.0,18.0,6.0,28.0,71.0,10.0,33.0,18.0,104.0,824,2.0,7.0,4.0,11.0,5.0,18.0,2.0,12.0,8.0,24.0,32.0,24.0,30.0,4.0,1.0,17.0,8.0,9.0,7.0,16.0,4.0,4.0,2.0,3.0,39.0,,9.0,,11.0,17.0,5.0,33.0,9.0,42.0,4.0,14.0,12.0,2.0,4.0,4.0,6.0,,,,1.0,10.0,1.0,,17.0,39.0,,3.0,17.0,,3.0,24.0,1.0,10.0,1.0,2.0,2.0,,,2.0,,,,24.0,225,3.0,1.0,0.5714285714285714,0.6153846153846154,1.0,0.303030303030303,0.1666666666666666,0.3125,0.3943661971830985,0.2857142857142857,0.2777777777777778,0.4134615384615384,0.4375,0.2666666666666666,0.4521739130434782,0.55,0.3428571428571428,0.3173076923076923,0.1126760563380281,0.2,0.1538461538461538,14.0607424071991,0.4,0.2272727272727272,,0.0745614035087719,0.0309278350515463,0.1078431372549019,,0.0848484848484848,0.025,0.0404040404040404,0.0459770114942528,0.0095238095238095,,,0.0547945205479452,0.0307692307692307,0.1222222222222222,0.0909090909090909,0.16,0.0701754385964912,,0.2403846153846154,0.6,0.75,0.4666666666666667,0.125,0.1538461538461538,0.1818181818181818,1.0,0.3173076923076923,0.3333333333333333,0.34375,0.6363636363636364,0.1442307692307692,0.4666666666666667,0.4666666666666667,1.0,0.173076923076923,0.625,0.4,,0.2,0.5,0.2,0.1666666666666666,0.2,0.5576923076923077,0.4884936893203883,0.53278125,0.463803448275862,0.0964912280701754,0.125,0.1057692307692307,0.2307692307692307,10.53661971830986,25.3,0.2888318356867779,3.0,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,3.0,,,,,,1.0,,,0.1666666666666666,0.1666666666666666,1.0,0.125,1.0,1.0,,,,0.1666666666666666,0.1764705882352941,0.0303030303030303,,1.0,0.0294117647058823,,True,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,1093.0,18,-10,36,36,14,28,3.0,72,1.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,3.0,1.0,1.0,,7.0,45,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,4.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,,,1.0,,,2.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,2.0,14,,,,,1.0,1.0,,1.0,0.6666666666666666,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.25,0.3333333333333333,0.5,,15.384615384615383,1.0,,,0.125,,,,0.0909090909090909,,,,,,,,0.2,,,,,,0.5,0.5,1.0,,0.25,1.0,1.0,,,,,,,,,,0.25,,,,,,,,,0.75,0.5381374999999999,,0.4961,,,0.2857142857142857,0.2857142857142857,1.3333333333333333,26.0,0.3888888888888889,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,True,,,
