EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,HeaveMakes,on,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,Arc3PctBlocked
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,93112.0,1552,54,2930,2945,672.0,562,360,5875,83.0,161.0,6.0,15.0,12.0,26.0,11.0,40.0,40.0,81.0,27.0,88.0,2.0,7.0,10.0,23.0,18.0,61.0,1.0,4.0,1.0,13.0,134.0,282.0,45.0,149.0,71.0,474.0,3280,8.0,24.0,3.0,11.0,4.0,29.0,20.0,48.0,11.0,36.0,15.0,88.0,128.0,140.0,126.0,9.0,10.0,1.0,60.0,18.0,31.0,47.0,30.0,77.0,18.0,12.0,28.0,2.0,17.0,184.0,8.0,23.0,33.0,61.0,11.0,105.0,31.0,136.0,11.0,46.0,22.0,24.0,36.0,5.0,22.0,18.0,4.0,14.0,1.0,2.0,54.0,6.0,11.0,97.0,172.0,1.0,4.0,83.0,5.0,8.0,95.0,11.0,47.0,6.0,26.0,1.0,1.0,13.0,5.0,8.0,27.0,13.0,1.0,88.0,672.0,13.0,6.0,0.47761194029850745,0.49612403100775193,0.9333333333333333,0.30201342281879195,0.2727272727272727,0.3055555555555556,0.30405405405405406,0.475177304964539,0.3333333333333333,0.4166666666666667,0.46751740139211134,0.35714285714285715,0.43452380952380953,0.5010570824524313,0.3918918918918919,0.4731182795698925,0.345707656612529,0.1099290780141844,0.17391304347826086,0.075,15.673420738974968,0.6666666666666666,0.15714285714285714,0.05733082706766917,0.02277227722772277,0.10891089108910891,0.021052631578947368,0.06876371616678859,0.022302158273381296,0.041666666666666664,0.00749063670411985,0.01978021978021978,0.016194331983805668,0.03007518796992481,0.05647840531561462,0.057432432432432436,0.057815845824411134,0.11842105263157894,0.08,0.05069124423963134,0.48148148148148145,0.37354988399071926,0.515527950310559,0.6240601503759399,0.5060240963855421,0.09280742459396751,0.275,0.2972972972972973,0.2727272727272727,0.18793503480278423,0.49382716049382713,0.49382716049382713,0.475,0.20417633410672853,0.3068181818181818,0.3068181818181818,1.0,0.14153132250580047,0.29508196721311475,0.29508196721311475,0.8333333333333334,0.42857142857142855,0.4,0.16666666666666666,0.2,0.2857142857142857,1.0,0.11428571428571428,0.25,1.0,0.30952380952380953,0.46153846153846156,0.27380952380952384,0.43478260869565216,0.15476190476190477,0.07692307692307693,0.7192575406032483,0.3,0.5354854651162791,0.5216296296296296,0.5145644578313253,0.1006423982869379,0.14779874213836477,0.06118143459915612,0.18565400843881857,6.807801418439717,24.090604026845636,0.22935153583617748,,,,,,,,,,True,,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,3735.0,62,-30,121,125,26.0,25,14,246,2.0,5.0,,,,1.0,3.0,8.0,7.0,10.0,1.0,3.0,,1.0,,,2.0,7.0,,1.0,,1.0,12.0,23.0,3.0,10.0,4.0,37.0,155,,,,2.0,,,3.0,5.0,,1.0,4.0,10.0,8.0,16.0,9.0,,,,7.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,4.0,1.0,2.0,4.0,,2.0,,,8.0,,1.0,6.0,10.0,,2.0,3.0,,,4.0,,1.0,1.0,,,,,,,,,,10.0,26.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,,,0.3,0.5217391304347826,,0.6,0.5,,0.5,0.5285714285714286,,0.625,0.30303030303030304,0.043478260869565216,0.2,,31.159420289855074,0.5,,0.024390243902439025,0.025,,,0.017241379310344827,0.017543859649122806,,,0.07142857142857142,,,,,0.05,,,,,0.15151515151515152,0.4,0.5,1.0,0.24242424242424243,0.375,0.375,0.3333333333333333,0.30303030303030304,0.7,0.7,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,,,,0.5,,,0.5,,,0.16666666666666666,,,,0.16666666666666666,,0.45454545454545453,0.2857142857142857,0.4610484848484849,0.62805,0.40949166666666664,0.029411764705882353,0.041666666666666664,,0.2702702702702703,11.608695652173912,24.57,0.21487603305785125,1.0,,,,,,,,,True,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,28503.0,475,27,890,908,294.0,268,123,1798,43.0,73.0,16.0,31.0,11.0,15.0,11.0,23.0,36.0,69.0,,,,,,,,3.0,,,,3.0,90.0,165.0,,3.0,59.0,239.0,1024,17.0,37.0,,,17.0,51.0,29.0,44.0,,3.0,26.0,84.0,132.0,48.0,,,20.0,2.0,1.0,,14.0,8.0,3.0,11.0,2.0,1.0,1.0,2.0,5.0,25.0,13.0,37.0,19.0,57.0,4.0,80.0,51.0,131.0,6.0,7.0,5.0,2.0,7.0,1.0,4.0,12.0,3.0,3.0,,1.0,19.0,2.0,7.0,17.0,36.0,1.0,5.0,47.0,2.0,,69.0,9.0,34.0,5.0,12.0,1.0,1.0,8.0,1.0,3.0,13.0,7.0,2.0,84.0,294.0,4.0,5.0,0.7333333333333333,0.825,,,,,,0.5454545454545454,0.4594594594594595,0.6590909090909091,0.5357142857142857,0.4594594594594595,0.6170212765957447,0.6035353535353535,0.5666666666666667,0.7,0.017857142857142856,0.08484848484848485,0.1232876712328767,0.17391304347826086,20.92574734811958,0.3684210526315789,0.14814814814814814,0.17701863354037267,0.12802768166089964,0.18269230769230768,0.10483870967741936,0.1784037558685446,0.12106537530266344,0.2087912087912088,0.08823529411764706,0.09230769230769231,0.08045977011494253,0.16216216216216217,0.13725490196078433,0.17391304347826086,0.2109375,0.2125,0.08333333333333333,0.1,0.5384615384615384,0.43452380952380953,0.589041095890411,0.671875,0.6046511627906976,0.13690476190476192,0.4782608695652174,0.5789473684210527,0.7272727272727273,0.4107142857142857,0.5217391304347826,0.5294117647058824,0.8888888888888888,,,,,0.017857142857142856,,,,0.8378378378378378,0.5161290322580645,0.1875,,,,,,,0.3191489361702128,0.7333333333333333,,,0.06382978723404255,,0.4523809523809524,,0.47137212121212124,0.5056107142857142,0.4411318181818182,0.17616580310880828,0.17894736842105263,0.21338912133891214,0.3514644351464435,8.3230303030303,53.833333333333336,0.3303370786516854,,1.0,0.014492753623188406,0.0625,,,,,,True,,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,17527.0,292,32,560,565,201.0,151,83,1125,32.0,42.0,13.0,19.0,12.0,15.0,3.0,10.0,8.0,18.0,1.0,7.0,,,,2.0,3.0,6.0,,1.0,1.0,1.0,43.0,70.0,4.0,13.0,26.0,124.0,599,13.0,24.0,,1.0,4.0,30.0,18.0,26.0,1.0,3.0,14.0,53.0,46.0,40.0,12.0,,24.0,,6.0,3.0,5.0,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,9.0,24.0,8.0,39.0,3.0,50.0,35.0,85.0,1.0,14.0,11.0,3.0,8.0,,5.0,6.0,,3.0,,,14.0,1.0,5.0,18.0,39.0,5.0,5.0,25.0,2.0,2.0,31.0,5.0,14.0,4.0,4.0,,,3.0,1.0,,4.0,4.0,,53.0,201.0,4.0,4.0,0.5348837209302325,0.7419354838709677,1.0,0.3076923076923077,,0.3333333333333333,0.3076923076923077,0.6142857142857143,0.5416666666666666,0.6923076923076923,0.5903614457831325,0.52,0.6724137931034483,0.6458333333333334,0.5769230769230769,0.7361111111111112,0.1566265060240964,0.07142857142857142,0.09523809523809523,0.1,16.84532924961715,0.5714285714285714,0.21428571428571427,0.18660287081339713,0.1188118811881188,0.11940298507462686,0.11688311688311688,0.17028985507246377,0.11827956989247312,0.20634920634920634,0.12,0.056179775280898875,0.10909090909090909,0.13636363636363635,0.15384615384615385,0.16363636363636364,0.2247191011235955,0.1320754716981132,0.07142857142857142,0.03225806451612903,1.0,0.5060240963855421,0.7619047619047619,0.8421052631578947,0.5,0.12048192771084337,0.3,0.3333333333333333,0.6666666666666666,0.21686746987951808,0.4444444444444444,0.4444444444444444,0.625,0.08433734939759036,0.14285714285714285,0.14285714285714285,1.0,0.07228915662650602,0.5,0.5,1.0,0.76,0.6842105263157895,0.07692307692307693,,,,0.04,,,0.5172413793103449,0.8,0.06896551724137931,,0.034482758620689655,1.0,0.6626506024096386,0.5,0.5294319277108432,0.5226250000000001,0.5075775862068965,0.15217391304347827,0.17721518987341772,0.24193548387096775,0.4274193548387097,6.165714285714286,23.715384615384615,0.35892857142857143,,2.0,,0.1111111111111111,1.0,,,,,True,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,27853.0,464,40,863,891,188.0,169,114,1754,34.0,65.0,3.0,4.0,7.0,10.0,12.0,26.0,13.0,26.0,3.0,9.0,1.0,2.0,1.0,4.0,19.0,40.0,1.0,2.0,3.0,9.0,59.0,117.0,22.0,49.0,29.0,213.0,966,5.0,10.0,2.0,4.0,2.0,18.0,9.0,16.0,4.0,13.0,13.0,43.0,12.0,106.0,42.0,24.0,2.0,1.0,39.0,19.0,12.0,63.0,19.0,82.0,13.0,6.0,30.0,6.0,27.0,183.0,3.0,7.0,11.0,29.0,,40.0,10.0,50.0,1.0,14.0,6.0,8.0,21.0,3.0,11.0,8.0,1.0,10.0,,2.0,29.0,1.0,9.0,20.0,36.0,1.0,2.0,46.0,,18.0,39.0,1.0,15.0,5.0,1.0,,,,,1.0,1.0,,,43.0,188.0,3.0,6.0,0.1016949152542373,0.10344827586206896,0.6363636363636364,0.4489795918367347,0.5,0.3076923076923077,0.4583333333333333,0.5042735042735043,0.5,0.5625,0.5542168674698795,0.5714285714285714,0.5172413793103449,0.5756756756756757,0.5625,0.581081081081081,0.29518072289156627,0.10256410256410256,0.13846153846153847,0.11538461538461539,21.37862137862138,0.7241379310344828,,0.09570957095709572,0.02258064516129032,0.10091743119266056,0.027522935779816515,0.0970873786407767,0.02386634844868735,0.008849557522123894,0.014925373134328358,0.038461538461538464,0.02666666666666667,0.029411764705882353,0.09090909090909091,0.11627906976744186,0.0847457627118644,0.0875,0.13793103448275862,0.014084507042253521,,0.39156626506024095,0.5230769230769231,0.6071428571428571,0.14705882352941177,0.1566265060240964,0.46153846153846156,0.5217391304347826,0.08333333333333333,0.1566265060240964,0.5,0.5,,0.05421686746987952,0.3333333333333333,0.3333333333333333,1.0,0.24096385542168675,0.475,0.475,0.5789473684210527,0.2857142857142857,0.75,0.3333333333333333,0.14285714285714285,0.5,1.0,0.14285714285714285,0.5,,0.3448275862068966,0.7,0.13793103448275862,0.25,0.3103448275862069,0.3333333333333333,0.6867469879518072,0.48717948717948717,0.5142900000000001,0.49707,0.4911206896551724,0.08333333333333333,0.11450381679389313,0.08450704225352113,0.20187793427230047,6.162393162393164,25.44285714285714,0.21784472769409038,1.0,,,,,,,,,True,,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,1493.0,25,-17,46,45,15.0,17,8,91,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,2.0,,5.0,61,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,15.0,,,1.0,1.0,1.0,0.5,,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,7.2727272727272725,,,0.07692307692307693,,0.1111111111111111,,0.09090909090909091,,,,,,,0.25,,,0.16666666666666666,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.48282499999999995,,,,,,,14.7,23.1,0.32608695652173914,,,,,,,,,,True,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,43040.0,717,31,1359,1358,422.0,392,162,2717,36.0,52.0,2.0,2.0,10.0,14.0,27.0,49.0,49.0,104.0,18.0,37.0,4.0,8.0,3.0,11.0,34.0,104.0,1.0,10.0,11.0,36.0,112.0,205.0,52.0,141.0,74.0,454.0,1512,8.0,18.0,5.0,18.0,4.0,35.0,31.0,54.0,14.0,47.0,41.0,145.0,82.0,142.0,132.0,24.0,8.0,1.0,103.0,34.0,11.0,54.0,11.0,65.0,7.0,4.0,20.0,9.0,25.0,141.0,4.0,10.0,12.0,25.0,,37.0,14.0,51.0,7.0,26.0,18.0,8.0,20.0,3.0,15.0,11.0,2.0,5.0,1.0,,31.0,1.0,8.0,20.0,46.0,3.0,3.0,64.0,1.0,,86.0,7.0,28.0,17.0,4.0,,,1.0,3.0,,4.0,3.0,,145.0,422.0,3.0,15.0,0.36607142857142855,0.37962962962962965,0.8461538461538461,0.36879432624113473,0.2777777777777778,0.2978723404255319,0.37142857142857144,0.5463414634146342,0.4444444444444444,0.5740740740740741,0.5491329479768786,0.4305555555555556,0.5148514851485149,0.5896103896103896,0.4605263157894737,0.5894308943089431,0.407514450867052,0.05365853658536585,0.07692307692307693,0.10204081632653061,26.726920593931567,0.6451612903225806,,0.05319148936170213,0.02336448598130841,0.08,0.0182648401826484,0.05967741935483871,0.021638330757341576,0.022900763358778626,0.009433962264150943,0.031413612565445025,0.020833333333333332,0.013333333333333334,0.0234375,0.027972027972027972,0.09045226130653267,0.05504587155963303,0.14634146341463414,0.041666666666666664,0.75,0.15028901734104047,0.6923076923076923,0.75,0.4722222222222222,0.1416184971098266,0.5510204081632653,0.6136363636363636,0.2222222222222222,0.30057803468208094,0.47115384615384615,0.4803921568627451,0.3673469387755102,0.1069364161849711,0.4864864864864865,0.4864864864864865,0.9444444444444444,0.30057803468208094,0.3269230769230769,0.3269230769230769,0.7941176470588235,0.05555555555555555,1.0,,0.2222222222222222,0.5,1.0,0.2777777777777778,0.1,1.0,0.13861386138613863,0.7142857142857143,0.10891089108910891,0.2727272727272727,0.3564356435643564,0.3055555555555556,0.5578034682080925,0.3300970873786408,0.4957002898550725,0.49168600000000007,0.4825439999999999,0.07880434782608696,0.12389380530973451,0.07709251101321586,0.31938325991189426,11.337560975609753,24.930496453900716,0.3105224429727741,3.0,,0.019230769230769232,,,1.0,0.007042253521126761,,,True,,,,,,,,
1904,1610612742,Devean George,Devean George,1904,DAL,4745.0,79,-36,139,149,23.0,29,19,288,1.0,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,,,,,2.0,4.0,,,1.0,1.0,3.0,8.0,3.0,8.0,1.0,16.0,180,2.0,3.0,,,1.0,5.0,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,9.0,,,,4.0,2.0,,3.0,,3.0,,,1.0,,2.0,6.0,3.0,2.0,,5.0,,5.0,5.0,10.0,1.0,2.0,,2.0,,,,,,,,,,,,2.0,9.0,,,6.0,1.0,3.0,2.0,,1.0,,1.0,,,1.0,,,1.0,,,5.0,23.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.375,,1.0,0.375,0.375,0.6666666666666666,1.0,0.46875,0.6666666666666666,1.25,0.47058823529411764,0.625,1.25,0.5,,,,10.365853658536587,,,0.10204081632653061,0.038461538461538464,,0.125,0.08620689655172414,0.06578947368421052,0.08333333333333333,,0.043478260869565216,0.08333333333333333,0.16666666666666666,0.058823529411764705,,0.18181818181818182,,,0.1,,0.1875,0.3333333333333333,0.3333333333333333,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,0.5,0.5,,0.25,0.25,0.25,1.0,0.25,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,0.5,1.0,,,0.5,1.0,0.6875,0.5,0.520634375,0.5628,0.5647,0.058823529411764705,0.1111111111111111,0.3125,0.3125,7.7,23.8375,0.16546762589928057,,,,,,,,,,True,,,,,,,,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,6709.0,112,-14,205,213,54.0,53,29,418,14.0,21.0,6.0,9.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,16.0,24.0,,,10.0,42.0,239,6.0,9.0,,,6.0,18.0,3.0,4.0,,,5.0,11.0,24.0,8.0,,,8.0,,,,6.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,3.0,13.0,5.0,5.0,1.0,11.0,16.0,27.0,,1.0,1.0,,1.0,,,6.0,1.0,1.0,,1.0,7.0,1.0,1.0,9.0,18.0,2.0,2.0,18.0,4.0,1.0,15.0,1.0,5.0,3.0,7.0,,,3.0,1.0,3.0,7.0,5.0,1.0,11.0,54.0,,3.0,0.75,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.6774193548387096,0.75,0.7857142857142857,,0.25,0.2857142857142857,,15.966386554621849,0.14285714285714285,0.2,0.07462686567164178,0.20967741935483872,0.15625,0.0967741935483871,0.10101010101010101,0.17204301075268819,0.3888888888888889,0.16666666666666666,0.11538461538461539,0.1,0.09090909090909091,0.0625,0.043478260869565216,0.10714285714285714,0.14285714285714285,0.18181818181818182,,0.7142857142857143,0.875,0.6666666666666666,0.9333333333333333,0.7142857142857143,0.08333333333333333,0.5,0.5,1.0,0.041666666666666664,1.0,1.0,1.0,,,,,,,,,1.0,0.6666666666666666,0.3333333333333333,,,,,,,1.0,0.75,,,,,0.875,,0.5514833333333333,0.5796333333333332,0.560875,0.17857142857142858,0.17857142857142858,0.42857142857142855,0.2619047619047619,2.0208333333333335,,0.2634146341463415,,,,,2.0,,,,,True,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,52783.0,880,-3,1639,1639,245.0,163,185,3278,93.0,132.0,23.0,41.0,9.0,17.0,9.0,22.0,,,,,,,,,,,,,,,102.0,154.0,,,38.0,242.0,1841,26.0,47.0,,,20.0,72.0,11.0,23.0,,,13.0,35.0,140.0,64.0,,,42.0,,,,9.0,25.0,13.0,38.0,9.0,4.0,8.0,1.0,16.0,89.0,24.0,87.0,26.0,115.0,10.0,151.0,111.0,262.0,14.0,11.0,9.0,2.0,17.0,4.0,10.0,21.0,3.0,7.0,,4.0,38.0,4.0,4.0,53.0,88.0,10.0,6.0,60.0,11.0,4.0,60.0,4.0,26.0,6.0,44.0,,,32.0,2.0,10.0,44.0,20.0,5.0,35.0,245.0,1.0,6.0,0.6862745098039216,0.8641975308641975,,,,,,0.6623376623376623,0.5531914893617021,0.4782608695652174,0.6623376623376623,0.5531914893617021,0.4782608695652174,0.6648351648351648,0.5714285714285714,0.5303030303030303,,0.05844155844155844,0.05303030303030303,0.09090909090909091,11.808910359634998,0.4473684210526316,0.3225806451612903,0.1819620253164557,0.14427860696517414,0.18705035971223022,0.12698412698412698,0.1828793774319066,0.14015151515151514,0.1962025316455696,0.13690476190476192,0.11913357400722022,0.11016949152542373,0.15492957746478872,0.16666666666666666,0.17647058823529413,0.19387755102040816,0.17757009345794392,0.21875,0.32558139534883723,0.45454545454545453,0.8571428571428571,0.7045454545454546,0.744,0.7311827956989247,0.14285714285714285,0.4090909090909091,0.45,0.2222222222222222,,,,,,,,,,,,,0.8723404255319149,0.5609756097560976,0.043478260869565216,,,,,,,0.7391304347826086,0.5294117647058824,,,,,0.8571428571428571,,0.5716025974025973,0.5653358974358974,0.535995652173913,0.14772727272727273,0.14772727272727273,0.2975206611570248,0.1446280991735537,1.0772727272727272,,0.14948139109212935,1.0,,,,2.0,,,,,True,,,,,,,,
