EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,18978.0,316,52,622,617,121,60,71.0,1239,55.0,77.0,8.0,15.0,7.0,9.0,21.0,45.0,2.0,5.0,78.0,127,45.0,201.0,654,11.0,21.0,6.0,28.0,13.0,20.0,8.0,34.0,114.0,42.0,18.0,7.0,9.0,3.0,12.0,1.0,2.0,4.0,5.0,27.0,6.0,21.0,20.0,40.0,5.0,65.0,27.0,92.0,7.0,3.0,2.0,1.0,11.0,5.0,8.0,6.0,5.0,19.0,2.0,3.0,17,30,1.0,41.0,1.0,1.0,60.0,8.0,34.0,22.0,17.0,5.0,22.0,15.0,1.0,1.0,2.0,34.0,121,2.0,0.7307692307692307,0.8260869565217391,0.6141732283464567,0.5238095238095238,0.65,0.6141732283464567,0.5238095238095238,0.65,0.6568627450980392,0.5833333333333334,0.7083333333333334,0.05511811023622047,0.07792207792207792,0.022222222222222223,24.466571834992887,0.5789473684210527,0.25,0.19900497512437812,0.0958904109589041,0.2247191011235955,0.10714285714285714,0.20689655172413793,0.09818181818181818,0.15151515151515152,0.08,0.0641025641025641,0.0967741935483871,0.12,0.18840579710144928,0.2,0.20689655172413793,0.25757575757575757,0.13043478260869565,0.16666666666666666,0.6818181818181818,0.6062992125984252,0.7142857142857143,0.7746478873239436,0.8181818181818182,0.3543307086614173,0.4666666666666667,0.4772727272727273,0.47619047619047616,0.03937007874015748,0.4,0.4,1.0,0.7142857142857143,0.5333333333333333,0.125,0.45,0.7777777777777778,0.6062992125984252,0.5199582677165354,0.5447166666666666,0.49704999999999994,0.2222222222222222,0.2222222222222222,0.13930348258706468,0.1691542288557214,3.646456692913386,0.1945337620578778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,38910.0,648,250,1261,1259,313,327,181.0,2520,66.0,126.0,22.0,39.0,16.0,24.0,16.0,37.0,12.0,27.0,94.0,190,46.0,264.0,1266,26.0,45.0,5.0,57.0,22.0,35.0,17.0,73.0,112.0,76.0,32.0,23.0,52.0,12.0,64.0,9.0,3.0,29.0,14.0,140.0,14.0,48.0,42.0,116.0,13.0,171.0,63.0,234.0,9.0,18.0,14.0,4.0,18.0,15.0,14.0,3.0,1.0,32.0,1.0,4.0,34,58,2.0,63.0,8.0,2.0,76.0,12.0,37.0,28.0,23.0,2.0,28.0,19.0,,1.0,5.0,73.0,313,6.0,0.5957446808510638,0.717948717948718,0.49473684210526314,0.5777777777777777,0.6285714285714286,0.5023041474654378,0.5652173913043478,0.6511627906976745,0.5301204819277109,0.5816326530612245,0.6886792452830188,0.12105263157894737,0.15873015873015872,0.08108108108108109,19.050847457627118,0.5625,0.3333333333333333,0.2600896860986547,0.10367170626349892,0.22950819672131148,0.11023622047244094,0.25119236883942764,0.10508474576271186,0.13533834586466165,0.1267605633802817,0.06382978723404255,0.09574468085106383,0.15151515151515152,0.18238993710691823,0.3020833333333333,0.3036649214659686,0.26495726495726496,0.16666666666666666,0.1,0.6785714285714286,0.5806451612903226,0.5238095238095238,0.6226415094339622,0.5757575757575758,0.17050691244239632,0.43243243243243246,0.47058823529411764,0.5625,0.12442396313364056,0.4444444444444444,0.4444444444444444,0.75,0.8478260869565217,0.5641025641025641,0.22727272727272727,0.5581395348837209,0.6666666666666666,0.7050691244239631,0.5367073732718894,0.5568449999999999,0.5465418604651163,0.15289256198347106,0.17209302325581396,0.2159090909090909,0.2765151515151515,4.312631578947368,0.24821570182394925,3.0,8.0,1.0,3.0,7.0,19.0,1.0,3.0,5.0,10.0,27.0,1.0,4.0,8.0,27.0,3.0,19.0,7.0,9.0,1.0,5.0,3.0,1.0,1.0,4.0,7.0,3.0,6.0,0.9,0.37037037037037035,0.5,0.37037037037037035,0.12442396313364056,0.02857142857142857,0.03686635944700461,0.375,0.375,1.0,0.08755760368663594,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.021739130434782608,0.06976744186046512,0.3333333333333333,0.11627906976744186,0.6,0.3684210526315789,24.82962962962963,,,,,,,,,,,,,,,,,,,,,,,True,,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,4091.0,68,49,137,128,63,72,18.0,265,9.0,12.0,1.0,1.0,4.0,6.0,1.0,2.0,,2.0,10.0,16,3.0,38.0,126,1.0,1.0,,5.0,4.0,8.0,2.0,19.0,18.0,2.0,,1.0,3.0,,3.0,,,3.0,,6.0,,2.0,3.0,5.0,,8.0,2.0,10.0,1.0,4.0,,4.0,3.0,1.0,2.0,2.0,,5.0,,1.0,2,4,1.0,6.0,,2.0,3.0,1.0,2.0,,,,,,,,,19.0,63,,0.9,0.9,0.625,1.0,0.5,0.7608695652173914,1.25,0.7083333333333334,0.7916666666666666,1.25,0.7307692307692307,0.0625,0.08333333333333333,,18.589743589743588,0.6,,0.11904761904761904,0.045454545454545456,0.14285714285714285,,0.12698412698412698,0.037037037037037035,0.0625,,0.047619047619047616,,,0.125,0.1,0.125,0.06666666666666667,0.3333333333333333,0.16666666666666666,,0.5217391304347826,0.75,0.8181818181818182,0.8888888888888888,0.08695652173913043,0.5,0.5,1.0,0.08695652173913043,,,,0.5,1.0,1.0,0.5,0.6666666666666666,0.8260869565217391,0.5658386363636364,0.5098,0.5532166666666666,0.08333333333333333,0.11764705882352941,0.13157894736842105,0.5,3.51875,0.45985401459854014,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,3.0,5.0,7.0,1.0,3.0,4.0,15.0,,5.0,4.0,,,,,,,,,,,1.0,0.7142857142857143,0.75,0.8333333333333334,0.30434782608695654,,0.043478260869565216,1.0,1.0,1.0,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.5,0.08333333333333333,1.0,0.25,0.6666666666666666,0.8,31.571428571428573,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,69976.0,1166,220,2290,2283,584,589,314.0,4573,52.0,88.0,8.0,16.0,9.0,21.0,33.0,82.0,32.0,80.0,117.0,250,41.0,326.0,2358,17.0,37.0,6.0,49.0,26.0,54.0,27.0,100.0,170.0,64.0,6.0,20.0,151.0,26.0,177.0,19.0,7.0,93.0,32.0,380.0,17.0,35.0,31.0,79.0,15.0,125.0,55.0,180.0,5.0,32.0,22.0,10.0,51.0,42.0,18.0,9.0,,69.0,6.0,22.0,50,105,7.0,65.0,5.0,11.0,57.0,5.0,22.0,5.0,3.0,1.0,10.0,6.0,,1.0,,100.0,584,13.0,0.7264957264957265,0.7456140350877193,0.468,0.4594594594594595,0.48148148148148145,0.46416938110749184,0.48863636363636365,0.49324324324324326,0.4894894894894895,0.5212765957446809,0.5434782608695652,0.08,0.1590909090909091,0.04878048780487805,15.141242937853107,0.7391304347826086,0.2,0.1020671834625323,0.04156769596199525,0.09422492401215805,0.07296137339055794,0.09972801450589303,0.04837209302325581,0.0326530612244898,0.02564102564102564,0.06172839506172839,0.08536585365853659,0.043478260869565216,0.08865248226950355,0.0718562874251497,0.12923076923076923,0.11504424778761062,0.04854368932038835,0.03289473684210526,0.6,0.28664495114006516,0.5909090909090909,0.7027027027027027,0.7307692307692307,0.2671009771986971,0.4024390243902439,0.4230769230769231,0.6666666666666666,0.26058631921824105,0.4,0.41025641025641024,0.78125,0.36363636363636365,0.5,0.625,0.28378378378378377,0.42857142857142855,0.4723127035830619,0.4984403908794788,0.49188088235294114,0.49240608108108097,0.06790123456790123,0.08239700374531835,0.15030674846625766,0.3067484662576687,8.9212,0.2550218340611354,12.0,40.0,5.0,15.0,5.0,17.0,1.0,2.0,5.0,17.0,57.0,7.0,7.0,20.0,48.0,3.0,17.0,5.0,26.0,3.0,5.0,3.0,1.0,,6.0,9.0,1.0,9.0,0.9411764705882353,0.2982456140350877,0.35,0.2982456140350877,0.18566775244299674,0.04918032786885246,0.13029315960912052,0.3,0.3,1.0,0.05537459283387622,0.29411764705882354,0.29411764705882354,0.8,0.022727272727272728,0.20270270270270271,0.3333333333333333,0.06756756756756757,0.4,0.29411764705882354,23.94561403508772,,3.0,,0.42857142857142855,,,3.0,6.0,5.0,3.0,2.0,0.025,0.13636363636363635,0.5,1.0,,,,,,,,True,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,16635.0,277,-25,553,550,132,157,76.0,1103,6.0,10.0,1.0,1.0,,1.0,,4.0,11.0,32.0,17.0,46,13.0,92.0,564,2.0,4.0,,19.0,2.0,6.0,5.0,18.0,16.0,18.0,,2.0,15.0,,15.0,,,9.0,5.0,30.0,,2.0,8.0,8.0,,16.0,2.0,18.0,,20.0,13.0,7.0,6.0,4.0,4.0,2.0,,10.0,1.0,,19,36,,15.0,,6.0,15.0,,3.0,2.0,,1.0,2.0,,,,,18.0,132,1.0,0.47058823529411764,0.47058823529411764,0.3695652173913043,0.5,0.3333333333333333,0.44886363636363635,0.7916666666666666,0.38235294117647056,0.4787234042553192,0.7916666666666666,0.425,0.043478260869565216,0.2,,16.3265306122449,0.6,,0.04819277108433735,0.00980392156862745,0.09523809523809523,,0.064,0.007326007326007326,0.03278688524590164,,,,,0.043478260869565216,,0.07142857142857142,0.0847457627118644,0.12,,,0.11363636363636363,0.6,0.75,0.5,0.045454545454545456,,,,0.36363636363636365,0.34375,0.34375,0.45454545454545453,0.08333333333333333,1.0,,0.058823529411764705,,0.5909090909090909,0.500440909090909,0.516095,0.5232205882352942,0.043478260869565216,0.061224489795918366,0.20652173913043478,0.1956521739130435,14.204347826086956,0.23869801084990958,7.0,19.0,2.0,4.0,8.0,23.0,5.0,1.0,7.0,15.0,42.0,8.0,3.0,11.0,42.0,3.0,23.0,8.0,1.0,,2.0,2.0,,,1.0,2.0,1.0,2.0,0.9333333333333333,0.35714285714285715,0.2727272727272727,0.35714285714285715,0.4772727272727273,,0.2159090909090909,0.3684210526315789,0.3684210526315789,1.0,0.26136363636363635,0.34782608695652173,0.34782608695652173,0.875,0.4166666666666667,0.23529411764705882,0.5,0.4117647058823529,0.14285714285714285,0.34782608695652173,24.404761904761905,4.0,5.0,,0.625,0.8,0.75,1.0,3.0,,,,,0.25,0.3333333333333333,1.0,2.0,1.0,0.023255813953488372,,,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,54505.0,908,250,1781,1777,455,446,244.0,3558,80.0,111.0,13.0,18.0,23.0,31.0,64.0,123.0,86.0,216.0,230.0,450,132.0,676.0,1849,31.0,51.0,18.0,89.0,49.0,105.0,57.0,179.0,188.0,272.0,16.0,17.0,84.0,24.0,108.0,12.0,12.0,48.0,20.0,240.0,8.0,24.0,31.0,64.0,,95.0,32.0,127.0,7.0,34.0,23.0,11.0,36.0,18.0,27.0,18.0,7.0,63.0,9.0,15.0,15,47,6.0,125.0,2.0,1.0,152.0,20.0,65.0,9.0,6.0,1.0,9.0,5.0,,,1.0,179.0,455,4.0,0.40869565217391307,0.42342342342342343,0.5111111111111111,0.6078431372549019,0.4666666666666667,0.5037037037037037,0.6016949152542372,0.45185185185185184,0.5586776859504132,0.6742424242424242,0.5424242424242425,0.03777777777777778,0.08108108108108109,0.04878048780487805,32.300242130750604,0.5714285714285714,,0.1038961038961039,0.03755868544600939,0.12449799196787148,0.046242774566473986,0.10982658959537572,0.03940886699507389,0.038461538461538464,0.028708133971291867,0.04435483870967742,0.04,0.0625,0.10185185185185185,0.12413793103448276,0.09411764705882353,0.13690476190476192,0.09876543209876543,0.02681992337164751,0.5555555555555556,0.20555555555555555,0.7207207207207207,0.7843137254901961,0.45,0.22777777777777777,0.5203252032520326,0.5470085470085471,0.3125,0.4,0.39814814814814814,0.40186915887850466,0.4418604651162791,0.3050847457627119,0.7222222222222222,0.23076923076923078,0.22962962962962963,0.7419354838709677,0.37222222222222223,0.47432916666666675,0.4699255319148936,0.4682792592592593,0.11262798634812286,0.13131313131313133,0.13165680473372782,0.26479289940828404,11.44844444444444,0.25547445255474455,3.0,5.0,,1.0,25.0,85.0,6.0,8.0,29.0,28.0,90.0,8.0,8.0,30.0,57.0,27.0,85.0,25.0,16.0,,5.0,6.0,1.0,,3.0,19.0,2.0,18.0,0.6785714285714286,0.3111111111111111,0.26666666666666666,0.3111111111111111,0.16666666666666666,,0.009259259259259259,0.6,0.6,0.6666666666666666,0.1574074074074074,0.29411764705882354,0.29411764705882354,0.68,0.1016949152542373,0.007407407407407408,,0.21481481481481482,0.27586206896551724,0.29411764705882354,25.631111111111114,1.0,3.0,,0.375,0.16666666666666666,1.0,2.0,2.0,,,,0.009259259259259259,0.03389830508474576,1.0,1.0,2.0,1.0,0.01098901098901099,2.0,,,,True,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,17369.0,289,-29,584,585,179,185,84.0,1169,19.0,33.0,2.0,3.0,9.0,13.0,3.0,11.0,7.0,20.0,29.0,64,13.0,95.0,594,3.0,4.0,1.0,7.0,10.0,22.0,6.0,35.0,30.0,28.0,2.0,6.0,28.0,9.0,37.0,2.0,7.0,7.0,10.0,83.0,,7.0,10.0,11.0,,21.0,7.0,28.0,3.0,17.0,11.0,6.0,14.0,13.0,8.0,1.0,,22.0,1.0,6.0,12,29,2.0,25.0,,,23.0,5.0,13.0,2.0,1.0,1.0,2.0,1.0,,,,35.0,179,1.0,0.5172413793103449,0.5357142857142857,0.453125,0.75,0.45454545454545453,0.41,0.42857142857142855,0.4027777777777778,0.43577981651376146,0.4375,0.4268292682926829,0.09375,0.15151515151515152,0.09090909090909091,19.264705882352942,0.6363636363636364,,0.05945945945945946,0.03139013452914798,0.10309278350515463,,0.07446808510638298,0.02413793103448276,0.057971014492753624,0.0125,0.02702702702702703,,,0.0547945205479452,0.09090909090909091,0.05063291139240506,0.09090909090909091,0.12903225806451613,0.057692307692307696,0.5,0.33,0.5757575757575758,0.6785714285714286,0.5789473684210527,0.11,0.2727272727272727,0.3,0.3333333333333333,0.2,0.35,0.35,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.3611111111111111,0.6923076923076923,0.69,0.5148305,0.5571083333333334,0.5100611111111111,0.12037037037037036,0.18055555555555555,0.07368421052631578,0.3684210526315789,7.0203125,0.3065068493150685,,3.0,,1.0,8.0,33.0,3.0,3.0,13.0,8.0,36.0,3.0,3.0,14.0,15.0,9.0,33.0,8.0,11.0,,4.0,1.0,1.0,,,1.0,,1.0,0.625,0.2222222222222222,0.21428571428571427,0.2222222222222222,0.36,,0.03,,,,0.33,0.24242424242424243,0.25,0.625,0.42857142857142855,0.027777777777777776,,0.3611111111111111,0.23076923076923078,0.24242424242424243,25.675,,,,,,,,,,,,,,,,,,,2.0,1.0,0.027777777777777776,0.030303030303030304,True,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,47771.0,796,197,1549,1547,345,323,209.0,3096,10.0,17.0,1.0,1.0,2.0,5.0,14.0,21.0,30.0,57.0,54.0,95,23.0,257.0,1611,2.0,3.0,,16.0,15.0,26.0,11.0,74.0,44.0,64.0,2.0,3.0,63.0,10.0,73.0,6.0,4.0,30.0,17.0,156.0,,1.0,12.0,40.0,1.0,53.0,1.0,54.0,,28.0,12.0,16.0,13.0,11.0,7.0,2.0,,20.0,,5.0,28,61,2.0,42.0,5.0,18.0,27.0,2.0,7.0,1.0,1.0,,1.0,,,,,74.0,345,7.0,0.4074074074074074,0.41509433962264153,0.5684210526315789,0.6666666666666666,0.5769230769230769,0.609375,0.7272727272727273,0.5943396226415094,0.6262376237623762,0.7272727272727273,0.6206896551724138,0.031578947368421054,0.11764705882352941,0.047619047619047616,12.353923205342237,0.65,0.02127659574468085,0.074487895716946,0.0017391304347826088,0.056074766355140186,,0.0692410119840213,0.0013774104683195593,0.00625,,,,,0.05789473684210526,0.08333333333333333,0.08370044052863436,0.0472972972972973,0.07575757575757576,,,0.08854166666666667,0.5882352941176471,0.6666666666666666,0.4,0.109375,0.6666666666666666,0.7,0.14285714285714285,0.296875,0.5263157894736842,0.5263157894736842,0.5333333333333333,0.09090909090909091,1.0,,0.09433962264150944,0.4,0.59375,0.5094111979166667,0.5084714285714286,0.49484716981132076,0.04040404040404041,0.07,0.0622568093385214,0.28793774319066145,13.997894736842104,0.22272433828276308,15.0,31.0,1.0,4.0,27.0,66.0,8.0,10.0,23.0,42.0,97.0,8.0,11.0,27.0,108.0,18.0,66.0,27.0,16.0,,3.0,1.0,1.0,,1.0,4.0,,4.0,0.8571428571428571,0.4329896907216495,0.4074074074074074,0.4329896907216495,0.5052083333333334,,0.16145833333333334,0.4838709677419355,0.4838709677419355,1.0,0.34375,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.7272727272727273,0.07547169811320754,0.25,0.4339622641509434,0.43478260869565216,0.4090909090909091,25.012371134020615,4.0,4.0,,0.5,0.5,1.0,,,,,,,,,,4.0,1.0,0.01020408163265306,,,,,True,,
2694,1610612747,Josh Powell,Josh Powell,2694,LAL,13618.0,227,-26,457,458,157,161,58.0,915,13.0,32.0,4.0,10.0,6.0,12.0,5.0,24.0,11.0,33.0,29.0,89,19.0,77.0,469,4.0,12.0,5.0,13.0,9.0,28.0,3.0,21.0,40.0,18.0,8.0,11.0,5.0,4.0,9.0,2.0,2.0,2.0,3.0,22.0,1.0,18.0,11.0,24.0,3.0,38.0,20.0,58.0,8.0,2.0,2.0,,6.0,4.0,6.0,2.0,1.0,12.0,2.0,2.0,15,29,1.0,20.0,1.0,1.0,26.0,2.0,11.0,6.0,6.0,,6.0,5.0,1.0,1.0,,21.0,157,3.0,0.6896551724137931,0.8,0.3258426966292135,0.3333333333333333,0.32142857142857145,0.3258426966292135,0.3333333333333333,0.32142857142857145,0.3811881188118812,0.43333333333333335,0.3387096774193548,0.12359550561797752,0.25,0.125,21.564885496183205,0.5,0.21428571428571427,0.16216216216216217,0.09836065573770492,0.14666666666666667,0.027777777777777776,0.15695067264573992,0.0867579908675799,0.12280701754385964,0.07692307692307693,0.09836065573770492,0.03571428571428571,,0.11764705882352941,0.25,0.17857142857142858,0.1206896551724138,0.23529411764705882,0.16326530612244897,0.8333333333333334,0.3595505617977528,0.40625,0.5416666666666666,0.6923076923076923,0.2696629213483146,0.20833333333333334,0.23809523809523808,0.2,0.3707865168539326,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.8333333333333334,0.4,,0.42857142857142855,0.5,0.3595505617977528,0.476079775280899,0.5206363636363636,0.49891428571428564,0.11224489795918367,0.11224489795918367,0.16883116883116883,0.2727272727272727,9.056179775280901,0.3435448577680525,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,2.0,3.0,,2.0,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,56954.0,949,224,1849,1836,419,423,270.0,3685,114.0,154.0,39.0,53.0,25.0,40.0,60.0,131.0,23.0,62.0,197.0,347,100.0,497.0,1898,45.0,73.0,23.0,113.0,39.0,71.0,33.0,114.0,238.0,156.0,54.0,20.0,78.0,17.0,95.0,13.0,4.0,42.0,19.0,207.0,15.0,59.0,50.0,106.0,24.0,180.0,79.0,259.0,7.0,23.0,19.0,4.0,33.0,21.0,15.0,12.0,2.0,48.0,5.0,14.0,32,53,3.0,115.0,13.0,4.0,126.0,14.0,61.0,26.0,20.0,2.0,27.0,12.0,,1.0,,114.0,419,4.0,0.6040609137055838,0.7,0.5677233429394812,0.6164383561643836,0.5492957746478874,0.5687679083094556,0.6164383561643836,0.5547945205479452,0.6135802469135803,0.6494252873563219,0.6063829787234043,0.05763688760806916,0.07792207792207792,0.061068702290076333,20.96251735307728,0.6875,0.3870967741935484,0.16878980891719744,0.08638360175695461,0.1984126984126984,0.08021390374331551,0.17727272727272728,0.08505747126436781,0.12244897959183673,0.07906976744186046,0.0661764705882353,0.05925925925925926,0.1346153846153846,0.16591928251121077,0.16312056737588654,0.17424242424242425,0.18072289156626506,0.23255813953488372,0.0546875,0.4444444444444444,0.44126074498567336,0.7402597402597403,0.8028169014084507,0.631578947368421,0.3753581661891118,0.4580152671755725,0.4878048780487805,0.5333333333333333,0.17765042979942694,0.3709677419354839,0.3709677419354839,0.6521739130434783,0.726027397260274,0.7358490566037735,0.28205128205128205,0.547945205479452,0.625,0.4469914040114613,0.48877693409742107,0.523131746031746,0.508236301369863,0.15404040404040403,0.1548223350253807,0.22736418511066397,0.22937625754527163,6.26599423631124,0.22660897782585182,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,3.0,,1.0,,17.0,5.0,5.0,4.0,,,2.0,9.0,4.0,9.0,1.0,0.5,0.5,0.5,0.0057306590257879654,0.10204081632653061,0.0028653295128939827,1.0,1.0,1.0,0.0028653295128939827,,,,,0.0136986301369863,1.0,0.0136986301369863,,,26.25,,,,,,,,,1.0,,1.0,,,,,,,,,,,,True,,
