EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,on
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,6294.0,105,30.0,193,192,56,49,25.0,385,4.0,8.0,2.0,3.0,1.0,1.0,6.0,14.0,11.0,23.0,5.0,27.0,209,2.0,3.0,1.0,5.0,3.0,4.0,4.0,16.0,6.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,16.0,2.0,4.0,3.0,13.0,16.0,6.0,22.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,13.0,21.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,4.0,1.0,4.0,56,1.0,0.7272727272727273,0.8888888888888888,0.4782608695652174,0.6666666666666666,0.4782608695652174,0.6666666666666666,0.5192307692307693,0.625,0.3333333333333333,0.08695652173913043,0.25,14.027149321266968,0.2,0.22807017543859648,0.06557377049180328,0.1111111111111111,0.09090909090909091,0.19047619047619047,0.07228915662650602,0.1,0.14285714285714285,0.15384615384615385,0.2,0.3,0.21875,0.10526315789473684,0.125,0.34782608695652173,0.5,0.6666666666666666,0.5,0.043478260869565216,1.0,1.0,0.6086956521739131,0.42857142857142855,0.42857142857142855,1.0,1.0,0.6666666666666666,0.34782608695652173,0.47486521739130433,0.50315,0.4083333333333334,0.15384615384615385,0.15384615384615385,0.18518518518518517,0.14814814814814814,12.004347826086958,0.29015544041450775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,45288.0,755,136.0,1397,1409,411,422,193.0,2806,39.0,72.0,4.0,6.0,30.0,57.0,49.0,121.0,118.0,250.0,128.0,430.0,1427,7.0,13.0,3.0,23.0,75.0,59.0,157.0,70.0,166.0,6.0,19.0,55.0,28.0,83.0,16.0,31.0,18.0,194.0,2.0,9.0,24.0,72.0,103.0,11.0,114.0,37.0,19.0,28.0,,,7.0,65.0,3.0,17.0,14.0,45.0,,2.0,13.0,135.0,11.0,153.0,10.0,56.0,2.0,157.0,411,3.0,0.2966101694915254,0.30434782608695654,0.472,0.5384615384615384,0.4902597402597403,0.5263157894736842,0.5674603174603174,0.5476190476190477,0.6181102362204725,0.076,0.16666666666666666,27.48138957816377,0.5692307692307692,0.1496881496881497,0.019313304721030045,0.1518987341772152,0.015873015873015872,0.15023474178403756,0.018581081081081082,0.034482758620689655,0.009259259259259259,0.010869565217391304,0.16312056737588654,0.2230769230769231,0.09523809523809523,0.12389380530973451,0.2222222222222222,0.23376623376623376,0.5416666666666666,0.65,0.358974358974359,0.18506493506493507,0.5263157894736842,0.5882352941176471,0.39285714285714285,0.4049586776859504,0.4083333333333333,0.3673469387755102,0.3157894736842105,0.6666666666666666,0.42207792207792205,0.4746096091205213,0.5143678571428572,0.4695036842105262,0.15819209039548024,0.1891891891891892,0.053488372093023255,0.36511627906976746,10.8996,0.294201861130995,12.0,22.0,3.0,5.0,1.0,1.0,2.0,2.0,19.0,53.0,1.0,5.0,6.0,19.0,22.0,58.0,2.0,6.0,37.0,8.0,21.0,57.0,9.0,1.0,52.0,19.0,12.0,6.0,7.0,5.0,21.0,13.0,8.0,6.0,18.0,2.0,3.0,24.0,5.0,2.0,1.0,2.0,5.0,3.0,24.0,0.8636363636363636,0.3793103448275862,0.3333333333333333,0.38095238095238093,0.38596491228070173,0.49333333333333335,0.5104166666666666,0.18831168831168832,0.10526315789473684,0.008264462809917356,0.1794871794871795,0.010869565217391304,0.029411764705882353,0.034482758620689655,0.6,0.1,0.016233766233766232,0.6,0.6,1.0,0.17207792207792208,0.3584905660377358,0.3584905660377358,0.8421052631578947,0.05263157894736842,1.0,1.0,0.2631578947368421,0.2,1.0,0.22916666666666666,0.5454545454545454,0.020833333333333332,1.0,0.19791666666666666,0.3157894736842105,0.36538461538461536,25.700000000000003,,,,,,,,,,,,,,,,,True
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,25091.0,418,104.0,794,798,358,369,114.0,1592,33.0,57.0,1.0,5.0,8.0,26.0,11.0,26.0,52.0,109.0,23.0,145.0,789,3.0,12.0,,6.0,51.0,15.0,72.0,28.0,76.0,,14.0,63.0,25.0,88.0,15.0,41.0,20.0,201.0,7.0,13.0,17.0,39.0,58.0,21.0,79.0,15.0,10.0,22.0,2.0,1.0,2.0,37.0,5.0,17.0,6.0,30.0,,,6.0,49.0,4.0,37.0,1.0,11.0,,72.0,358,3.0,0.2692307692307692,0.2692307692307692,0.47706422018348627,0.25,0.5169491525423728,0.25,0.5330882352941176,0.25,0.5217391304347826,0.12844036697247707,0.19298245614035087,18.763557483731017,0.40540540540540543,0.14285714285714285,0.05078125,0.2,0.1044776119402985,0.1564245810055866,0.06191950464396285,0.06,0.04477611940298507,0.0851063829787234,0.08602150537634409,0.1791044776119403,0.168141592920354,0.20689655172413793,0.18518518518518517,0.4830508474576271,0.5789473684210527,0.717391304347826,0.21212121212121213,0.22033898305084745,0.3076923076923077,0.34782608695652173,0.22033898305084745,0.4230769230769231,0.4230769230769231,0.45454545454545453,0.4166666666666667,0.2,0.559322033898305,0.5025347457627118,0.4668,0.4797736842105264,0.0859375,0.09243697478991597,0.041379310344827586,0.496551724137931,6.475229357798165,0.4508816120906801,15.0,24.0,,,,,,,6.0,9.0,,,3.0,6.0,6.0,9.0,,,24.0,3.0,6.0,3.0,15.0,,9.0,6.0,10.0,2.0,2.0,2.0,18.0,12.0,6.0,8.0,5.0,2.0,,8.0,,,,,,,8.0,0.16666666666666666,0.6666666666666666,,0.5,0.6666666666666666,0.47058823529411764,0.5,0.07627118644067797,0.11538461538461539,,0.06666666666666667,0.0449438202247191,0.15,0.05,,0.25,,,,,0.07627118644067797,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,0.42105263157894735,0.625,,,0.10526315789473684,0.5,0.6666666666666666,27.055555555555557,1.0,0.023255813953488372,1.0,,,,,,,,,,,,,,True
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,73617.0,1227,188.0,2273,2279,674,692,326.0,4552,158.0,260.0,58.0,93.0,19.0,71.0,,7.0,177.0,338.0,184.0,538.0,2301,61.0,99.0,38.0,160.0,91.0,66.0,148.0,198.0,156.0,90.0,45.0,30.0,16.0,46.0,16.0,16.0,12.0,108.0,22.0,117.0,45.0,119.0,200.0,145.0,345.0,20.0,6.0,57.0,6.0,,10.0,77.0,9.0,21.0,82.0,192.0,,22.0,26.0,238.0,32.0,266.0,34.0,130.0,7.0,148.0,674,22.0,0.559322033898305,0.75,0.5236686390532544,0.6161616161616161,0.5236686390532544,0.6161616161616161,0.5925110132158591,0.64,0.5401459854014599,0.13313609467455623,0.13846153846153847,20.098410295230885,0.2597402597402597,0.15197956577266922,0.15057915057915058,0.1724137931034483,0.09954751131221719,0.15708812260536398,0.13927855711422846,0.1695501730103806,0.16129032258064516,0.09271523178807947,0.19111111111111112,0.11057692307692307,0.15142857142857144,0.16756756756756758,0.18421052631578946,0.7692307692307693,0.6076923076923076,0.7053571428571429,0.5949367088607594,0.21005917159763313,0.2676056338028169,0.3064516129032258,0.020710059171597635,,,,0.9393939393939394,0.6236559139784946,0.7692307692307693,0.553731952662722,0.5736414893617022,0.5503736263736263,0.2995391705069124,0.2995391705069124,0.29739776951672864,0.275092936802974,2.519526627218935,0.2965244170699516,36.0,71.0,,,,,,,,,,,,,,,,,41.0,,,,,,,,,2.0,36.0,16.0,24.0,17.0,7.0,3.0,14.0,21.0,,20.0,38.0,28.0,,10.0,38.0,21.0,19.0,,,,,,0.45054945054945056,0.45054945054945056,,0.1267605633802817,,0.5142857142857142,0.12582781456953643,0.11428571428571428,0.1391304347826087,0.5526315789473685,0.2631578947368421,,,,,,,,,,,,,,,0.7802197802197802,0.5070422535211268,,,,,,,6.0,0.05357142857142857,0.20689655172413793,7.0,,,,,,,,,,,,,True
2067,1610612738,Eddie House,Eddie House,2067,BOS,48578.0,810,128.0,1487,1489,340,317,213.0,2976,8.0,17.0,1.0,3.0,4.0,9.0,48.0,110.0,60.0,136.0,23.0,368.0,1507,6.0,20.0,2.0,38.0,21.0,9.0,66.0,70.0,50.0,,,46.0,5.0,51.0,3.0,25.0,19.0,107.0,2.0,3.0,24.0,64.0,89.0,5.0,94.0,22.0,17.0,15.0,4.0,2.0,1.0,37.0,3.0,8.0,36.0,59.0,,2.0,2.0,12.0,1.0,27.0,,4.0,1.0,66.0,340,4.0,0.5833333333333334,0.5833333333333334,0.4411764705882353,0.3,0.5693069306930693,0.46153846153846156,0.5744336569579288,0.475,0.5333333333333333,,,20.023148148148145,0.5945945945945946,0.12403100775193798,0.005825242718446602,0.14201183431952663,0.012658227848101266,0.12846715328467154,0.007429420505200594,0.010582010582010581,,0.01904761904761905,0.06060606060606061,0.11805555555555555,0.1625,0.15,0.12244897959183673,0.056105610561056105,0.47058823529411764,0.47058823529411764,0.75,0.0297029702970297,0.4444444444444444,0.4444444444444444,0.36303630363036304,0.43636363636363634,0.43636363636363634,0.5833333333333334,0.07692307692307693,0.3333333333333333,0.6072607260726073,0.5039158415841585,0.48462857142857146,0.5038598214285714,0.013029315960912053,0.02857142857142857,0.10326086956521739,0.1793478260869565,16.91838235294118,0.22864828513786148,2.0,4.0,27.0,52.0,4.0,8.0,3.0,10.0,48.0,115.0,4.0,11.0,10.0,25.0,75.0,167.0,8.0,19.0,9.0,13.0,35.0,216.0,9.0,,115.0,48.0,2.0,2.0,1.0,2.0,35.0,25.0,10.0,6.0,5.0,1.0,15.0,2.0,3.0,2.0,,1.0,3.0,1.0,2.0,0.96,0.4491017964071856,0.42105263157894735,0.37142857142857144,0.4491017964071856,0.42857142857142855,0.5089285714285714,0.5511551155115512,,,0.022222222222222223,0.004739336492890996,,0.012269938650306749,0.3333333333333333,0.25,0.1716171617161716,0.5192307692307693,0.5294117647058824,1.0,0.3795379537953795,0.41739130434782606,0.41739130434782606,0.9375,0.20512820512820512,0.5,1.0,0.28205128205128205,0.36363636363636365,1.0,0.07142857142857142,0.5,0.17857142857142858,0.3,0.44642857142857145,0.4,0.41739130434782606,24.455688622754497,,,1.0,,1.0,0.005988023952095809,0.019230769230769232,,,,,,,,,,True
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,6489.0,108,-5.0,200,201,26,61,28.0,401,2.0,9.0,1.0,1.0,,3.0,5.0,13.0,7.0,25.0,,17.0,219,2.0,4.0,,4.0,2.0,,,10.0,4.0,,5.0,16.0,6.0,22.0,3.0,8.0,6.0,50.0,,,2.0,3.0,5.0,,5.0,6.0,2.0,7.0,1.0,2.0,2.0,13.0,,1.0,1.0,9.0,,,,4.0,1.0,2.0,,,,,26,1.0,0.7142857142857143,0.7142857142857143,0.28,0.5,0.265625,0.5,0.25757575757575757,0.5,,0.2,0.5555555555555556,19.91341991341991,0.46153846153846156,0.047619047619047616,,0.07692307692307693,,0.056179775280898875,,,,,0.05263157894736842,0.058823529411764705,0.037037037037037035,0.05,0.16666666666666666,0.28125,0.2222222222222222,0.5,1.0,0.09375,,,0.40625,0.38461538461538464,0.38461538461538464,0.6,0.25,1.0,0.5,0.5043296875000001,0.4100333333333334,0.5318499999999999,,,0.23529411764705882,,11.66,0.13,,1.0,,1.0,,,,,1.0,6.0,,,,,1.0,7.0,,,,,,3.0,,,6.0,1.0,3.0,2.0,,,1.0,,1.0,2.0,4.0,,,1.0,,,,,,,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,0.21875,,,,,,,,,0.03125,,,,0.1875,0.16666666666666666,0.16666666666666666,1.0,,,,,,,0.5,,,,,,0.16666666666666666,24.714285714285715,,,1.0,,,,,,,,,,,,,,True
951,1610612738,Ray Allen,Ray Allen,951,BOS,36247.0,604,153.0,1102,1112,360,385,159.0,2214,29.0,48.0,6.0,10.0,16.0,32.0,24.0,53.0,69.0,133.0,68.0,305.0,1109,9.0,15.0,15.0,48.0,39.0,30.0,87.0,50.0,88.0,8.0,9.0,36.0,14.0,50.0,5.0,20.0,15.0,114.0,10.0,11.0,11.0,37.0,50.0,21.0,71.0,17.0,12.0,5.0,2.0,,1.0,22.0,2.0,6.0,17.0,29.0,,,1.0,51.0,3.0,73.0,2.0,20.0,,87.0,360,1.0,0.36231884057971014,0.38461538461538464,0.518796992481203,0.6,0.5361990950226244,0.6875,0.59,0.75,0.5526315789473685,0.06766917293233082,0.125,21.09375,0.7727272727272727,0.09319899244332494,0.02981029810298103,0.07913669064748201,0.08695652173913043,0.08955223880597014,0.04338842975206612,0.045112781954887216,0.01020408163265306,0.09876543209876543,0.056910569105691054,0.0891089108910891,0.12138728323699421,0.09473684210526316,0.045454545454545456,0.2171945701357466,0.6041666666666666,0.6904761904761905,0.41379310344827586,0.14479638009049775,0.5,0.5517241379310345,0.2398190045248869,0.4528301886792453,0.4528301886792453,0.4166666666666667,0.4166666666666667,0.6,0.6153846153846154,0.5089452272727273,0.5507124999999999,0.4889352459016393,0.09583333333333334,0.13245033112582782,0.15737704918032788,0.28524590163934427,10.075187969924814,0.32667876588021777,7.0,11.0,12.0,33.0,1.0,4.0,3.0,11.0,21.0,55.0,4.0,5.0,2.0,12.0,33.0,88.0,5.0,9.0,21.0,5.0,23.0,90.0,9.0,1.0,54.0,21.0,9.0,1.0,2.0,5.0,13.0,11.0,2.0,1.0,5.0,1.0,10.0,10.0,1.0,1.0,,,1.0,,6.0,0.9090909090909091,0.375,0.5555555555555556,0.21739130434782608,0.3793103448275862,0.5384615384615384,0.4596774193548387,0.39819004524886875,0.09375,,0.058823529411764705,0.028985507246376812,0.058823529411764705,0.04716981132075472,,0.1875,0.1493212669683258,0.36363636363636365,0.36363636363636365,0.9166666666666666,0.248868778280543,0.38181818181818183,0.3888888888888889,0.9047619047619048,0.16666666666666666,0.25,,0.20833333333333334,0.8,1.0,0.1774193548387097,0.6363636363636364,0.1774193548387097,0.2727272727272727,0.1935483870967742,0.16666666666666666,0.3888888888888889,24.49545454545454,,,0.16666666666666666,,1.0,0.011363636363636364,,2.0,3.0,0.01818181818181818,0.033707865168539325,,,,,,True
201172,1610612738,Gabe Pruitt,Gabe Pruitt,201172,BOS,13711.0,229,1.0,423,419,110,136,64.0,842,1.0,4.0,,,,3.0,6.0,23.0,7.0,30.0,11.0,61.0,427,,4.0,,,4.0,6.0,15.0,2.0,12.0,,3.0,18.0,8.0,26.0,5.0,10.0,8.0,60.0,1.0,5.0,6.0,14.0,21.0,7.0,28.0,5.0,4.0,6.0,1.0,2.0,1.0,11.0,,3.0,9.0,19.0,,,1.0,10.0,1.0,13.0,,4.0,,15.0,110,3.0,0.14285714285714285,0.14285714285714285,0.23333333333333334,,0.3968253968253968,,0.43478260869565216,,0.4375,0.1,0.25,15.936254980079683,0.45454545454545453,0.0979020979020979,0.03333333333333333,0.1276595744680851,0.019230769230769232,0.10526315789473684,0.0297029702970297,0.037037037037037035,,,0.12903225806451613,0.04,0.12903225806451613,0.1111111111111111,0.18181818181818182,0.06349206349206349,0.25,0.3333333333333333,1.0,0.047619047619047616,,,0.36507936507936506,0.2608695652173913,0.2727272727272727,,,,0.5873015873015873,0.48690952380952385,0.39444166666666663,0.48612307692307694,0.05970149253731343,0.11764705882352941,,0.2459016393442623,16.216666666666665,0.26004728132387706,,1.0,3.0,14.0,,2.0,,2.0,9.0,19.0,,1.0,3.0,7.0,12.0,33.0,,3.0,,3.0,9.0,33.0,3.0,,19.0,9.0,3.0,,1.0,,7.0,4.0,3.0,1.0,1.0,,1.0,2.0,3.0,2.0,1.0,,3.0,2.0,2.0,0.9166666666666666,0.36363636363636365,,0.3333333333333333,0.36363636363636365,,0.34615384615384615,0.5238095238095238,0.3333333333333333,0.043478260869565216,0.07692307692307693,0.04477611940298507,0.05263157894736842,,0.6666666666666666,,0.2222222222222222,0.21428571428571427,0.21428571428571427,1.0,0.30158730158730157,0.47368421052631576,0.5,0.8888888888888888,0.2857142857142857,,,0.14285714285714285,,,0.07692307692307693,,0.15384615384615385,,0.5384615384615384,0.42857142857142855,0.47368421052631576,24.336363636363636,1.0,0.045454545454545456,,,1.0,0.030303030303030304,,,,0.05263157894736842,,,,,,,True
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,5871.0,98,-16.0,191,184,62,103,24.0,375,12.0,16.0,2.0,3.0,,1.0,4.0,6.0,16.0,23.0,13.0,45.0,195,2.0,4.0,1.0,5.0,7.0,3.0,13.0,24.0,8.0,2.0,2.0,4.0,5.0,9.0,3.0,3.0,1.0,23.0,,1.0,4.0,6.0,10.0,1.0,11.0,4.0,4.0,7.0,,1.0,3.0,11.0,1.0,4.0,7.0,21.0,,2.0,2.0,11.0,,18.0,,5.0,,13.0,62,4.0,0.75,0.8,0.6956521739130435,0.5,0.6666666666666666,0.5,0.6818181818181818,0.4166666666666667,0.5909090909090909,0.08695652173913043,0.125,20.276497695852534,0.36363636363636365,0.10909090909090909,0.016666666666666666,0.23529411764705882,,0.1388888888888889,0.01282051282051282,0.0625,,,0.07142857142857142,0.1,0.12903225806451613,0.4,,0.6666666666666666,0.75,0.8571428571428571,0.6666666666666666,0.041666666666666664,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,0.7083333333333334,0.5425729166666667,0.57125,0.47618124999999994,0.1724137931034483,0.17857142857142858,0.1111111111111111,0.28888888888888886,5.460869565217391,0.32460732984293195,3.0,3.0,,,,,,,,1.0,,,,1.0,,1.0,,,5.0,,1.0,,,,1.0,,2.0,,,,3.0,,3.0,,,3.0,,4.0,1.0,1.0,,,1.0,,3.0,,,,,,0.7142857142857143,0.625,0.041666666666666664,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,0.375,1.0,,,0.125,,,24.4,,,,,,,,,,,,2.0,1.0,,,,True
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,33274.0,555,94.0,1037,1036,299,246,151.0,2073,61.0,113.0,5.0,11.0,9.0,28.0,7.0,22.0,77.0,163.0,48.0,211.0,1021,8.0,16.0,4.0,20.0,32.0,10.0,46.0,66.0,88.0,4.0,20.0,34.0,12.0,46.0,9.0,22.0,8.0,104.0,2.0,12.0,13.0,29.0,44.0,14.0,58.0,19.0,13.0,32.0,7.0,2.0,4.0,51.0,4.0,12.0,25.0,59.0,,2.0,11.0,53.0,3.0,66.0,12.0,35.0,1.0,46.0,299,4.0,0.42857142857142855,0.44,0.4723926380368098,0.5,0.4630681818181818,0.5,0.5197044334975369,0.5882352941176471,0.5227272727272727,0.12269938650306748,0.1415929203539823,21.009098428453267,0.37254901960784315,0.08262108262108261,0.0326975476839237,0.104,0.021052631578947368,0.08823529411764706,0.030303030303030304,0.045454545454545456,0.023809523809523808,,0.05660377358490566,0.07608695652173914,0.10457516339869281,0.10227272727272728,0.10810810810810811,0.6420454545454546,0.5398230088495575,0.6288659793814433,0.39344262295081966,0.1590909090909091,0.32142857142857145,0.36,0.125,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.6875,0.45454545454545453,0.7159090909090909,0.5535310344827584,0.5475384615384615,0.5447351351351352,0.17587939698492464,0.1881720430107527,0.0947867298578199,0.21800947867298578,4.5539877300613485,0.28833172613307617,12.0,19.0,3.0,7.0,,,2.0,3.0,,6.0,,,,4.0,3.0,13.0,,,15.0,2.0,7.0,9.0,,1.0,5.0,,3.0,4.0,2.0,5.0,41.0,28.0,13.0,3.0,6.0,2.0,,4.0,11.0,9.0,1.0,1.0,14.0,6.0,2.0,1.0,0.23076923076923078,,0.2857142857142857,0.25,0.46875,0.46153846153846156,0.07386363636363637,0.10714285714285714,0.045454545454545456,0.058823529411764705,0.023255813953488372,0.06666666666666667,0.06944444444444445,0.42857142857142855,0.3333333333333333,0.03977272727272727,0.42857142857142855,0.42857142857142855,1.0,0.03409090909090909,,,,,,,,,,0.48717948717948717,0.631578947368421,0.07692307692307693,0.6666666666666666,0.10256410256410256,,,26.76153846153846,,,0.2,,,,,,,,,,,3.0,2.0,1.0,True
