EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefensiveGoaltends,Corner3PctBlocked,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,on
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,180125.0,3002.0,349,5546,5523,1677,1525,615.0,11069,215.0,341.0,11.0,21.0,72.0,110.0,178.0,355.0,174.0,383.0,2.0,9.0,1.0,5.0,3.0,62.0,167.0,9.0,20.0,25.0,70.0,567.0,1079.0,64.0,176.0,455.0,1781.0,5878,39.0,74.0,10.0,25.0,16.0,124.0,168.0,337.0,25.0,73.0,296.0,707.0,110.0,1024.0,105.0,87.0,20.0,1.0,166.0,62.0,49.0,3.0,638.0,223.0,861.0,122.0,101.0,325.0,92.0,221.0,1945.0,22.0,46.0,1.0,109.0,253.0,1.0,363.0,69.0,432.0,24.0,216.0,127.0,89.0,129.0,33.0,80.0,102.0,12.0,49.0,4.0,14.0,231.0,7.0,62.0,53.0,212.0,14.0,35.0,523.0,14.0,22.0,524.0,45.0,4.0,154.0,4.0,123.0,8.0,2.0,1.0,5.0,1.0,1.0,2.0,10.0,7.0,1.0,1.0,707.0,1677,42.0,115.0,0.09700176366843033,0.09874326750448834,0.546875,0.36363636363636365,0.4,0.3424657534246575,0.3657142857142857,0.5254865616311399,0.527027027027027,0.49851632047477745,0.5282868525896415,0.5454545454545454,0.501219512195122,0.5959087860496312,0.5794392523364486,0.624113475177305,0.1402390438247012,0.017045454545454544,0.04541241890639481,0.10850439882697947,0.03380281690140845,0.017964071856287425,27.42501595405233,0.5584415584415584,0.006896551724137931,0.007194244604316547,0.13690476190476192,0.025191675794085433,0.1410090556274256,0.031654676258992806,0.13811522319725295,0.02697342324474415,0.03288201160541586,0.03484320557491289,0.012244897959183673,0.034782608695652174,0.02553191489361702,0.10833333333333334,0.12978723404255318,0.16323907455012854,0.1392857142857143,0.14553990610328638,0.043478260869565216,0.7,0.27171314741035857,0.6304985337243402,0.7072368421052632,0.12093023255813953,0.28286852589641437,0.5014084507042254,0.5189504373177842,0.056179775280898875,0.3051792828685259,0.45430809399477806,0.45430809399477806,0.10919540229885058,0.007171314741035857,0.2222222222222222,0.2222222222222222,0.5,0.13306772908366535,0.3712574850299401,0.3780487804878049,0.5483870967741935,0.21212121212121213,0.5238095238095238,0.09090909090909091,0.050505050505050504,0.2,0.20202020202020202,0.45,0.7777777777777778,0.2682926829268293,0.6545454545454545,0.007317073170731708,0.17073170731707318,0.35714285714285715,0.4119521912350598,0.37349397590361444,0.47116737220447286,0.45010499999999987,0.454915601965602,0.1154970760233918,0.12962962962962962,0.022222222222222223,0.06962380685008422,0.3969679955081415,9.518721037998143,25.82670454545454,0.3023800937612694,,,,,,,,,True
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,4803.0,80.0,-5,151,149,38,30,14.0,300,2.0,5.0,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,4.0,,,1.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,8.0,4.0,10.0,7.0,27.0,162,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,3.0,3.0,4.0,15.0,4.0,4.0,12.0,,,,6.0,2.0,2.0,,4.0,3.0,7.0,2.0,1.0,2.0,,2.0,17.0,,,,4.0,6.0,,10.0,,10.0,,1.0,1.0,,4.0,1.0,2.0,1.0,,2.0,,,5.0,,,1.0,3.0,,,8.0,1.0,2.0,8.0,,,3.0,,1.0,,,,,,,,,,,,15.0,38,,1.0,0.5,0.5,1.0,0.4,1.0,1.0,0.4,0.5,1.0,1.0,0.5555555555555556,1.25,1.375,0.6136363636363636,1.25,1.25,0.5555555555555556,,0.25,0.4,,,16.363636363636363,0.8,,,0.14634146341463414,,0.2,,0.16393442622950818,,,,,,,0.15384615384615385,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.4,,,0.2777777777777778,0.4,0.6666666666666666,0.5,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,0.5,1.0,1.0,0.25,1.0,0.25,0.5,1.0,0.8333333333333334,0.3333333333333333,0.5314888888888889,0.579375,0.5628,0.14285714285714285,0.2727272727272727,,0.18518518518518517,0.5555555555555556,7.3,24.410000000000004,0.25165562913907286,1.0,1.0,,,,,,,True
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,32599.0,543.0,111,1014,1004,376,373,114.0,2018,43.0,63.0,9.0,15.0,19.0,29.0,,2.0,8.0,36.0,,1.0,,,1.0,1.0,2.0,,1.0,,,51.0,101.0,1.0,3.0,20.0,125.0,1029,11.0,20.0,,1.0,6.0,28.0,21.0,38.0,,1.0,8.0,50.0,86.0,16.0,3.0,,14.0,,2.0,1.0,12.0,,5.0,3.0,8.0,1.0,2.0,,1.0,4.0,19.0,8.0,34.0,1.0,19.0,53.0,9.0,81.0,43.0,124.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,16.0,2.0,2.0,1.0,1.0,20.0,3.0,8.0,39.0,87.0,15.0,6.0,23.0,6.0,2.0,29.0,1.0,,14.0,,1.0,23.0,1.0,1.0,17.0,,1.0,5.0,24.0,11.0,4.0,1.0,50.0,376,14.0,1.0,0.8431372549019608,0.9772727272727273,1.0,0.3333333333333333,,,0.3333333333333333,0.504950495049505,0.55,0.5526315789473685,0.5048076923076923,0.5238095238095238,0.5384615384615384,0.5296610169491526,0.5833333333333334,0.5681818181818182,0.028846153846153848,,0.1188118811881188,0.19047619047619047,,,12.052401746724891,0.2,0.2903225806451613,0.04,0.15273775216138327,0.09970674486803519,0.14393939393939395,0.06611570247933884,0.15031315240083507,0.09090909090909091,0.15217391304347827,0.06060606060606061,0.09333333333333334,0.038461538461538464,0.11627906976744186,0.14492753623188406,0.16901408450704225,0.15217391304347827,0.16,0.09375,0.025,0.4583333333333333,0.6057692307692307,0.6825396825396826,0.8431372549019608,0.8372093023255814,0.019230769230769232,,,,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.875,0.009615384615384616,,,,0.019230769230769232,0.5,0.5,1.0,0.7142857142857143,0.6,0.2222222222222222,,,0.047619047619047616,,,0.7435897435897436,0.6551724137931034,0.02564102564102564,,,0.6346153846153846,0.5,0.5166038461538461,0.5111527777777778,0.5478346153846154,0.11965811965811966,0.12280701754385964,,0.224,0.4,7.082178217821782,23.933333333333334,0.3708086785009862,,,1.0,,,,,,True
1899,1610612740,James Posey,James Posey,1899,NOH,83225.0,1387.0,202,2583,2558,1107,1010,294.0,5141,29.0,63.0,6.0,12.0,8.0,23.0,12.0,26.0,4.0,13.0,38.0,84.0,1.0,5.0,29.0,48.0,137.0,4.0,9.0,19.0,51.0,45.0,102.0,86.0,221.0,78.0,426.0,2694,6.0,15.0,5.0,14.0,7.0,34.0,14.0,35.0,34.0,80.0,42.0,172.0,46.0,44.0,243.0,15.0,4.0,3.0,134.0,48.0,12.0,1.0,25.0,23.0,48.0,10.0,13.0,10.0,5.0,10.0,119.0,7.0,17.0,2.0,56.0,118.0,36.0,210.0,26.0,236.0,5.0,40.0,20.0,20.0,23.0,5.0,14.0,19.0,1.0,9.0,2.0,1.0,42.0,4.0,18.0,64.0,148.0,10.0,7.0,83.0,7.0,17.0,98.0,6.0,,29.0,4.0,17.0,10.0,2.0,1.0,6.0,1.0,2.0,2.0,12.0,7.0,,2.0,172.0,1107,26.0,15.0,0.5111111111111111,0.5348837209302325,0.9418604651162791,0.3891402714932127,0.35714285714285715,0.425,0.3944954128440367,0.4411764705882353,0.4,0.4,0.5386996904024768,0.46551724137931033,0.5652173913043478,0.5803814713896458,0.5151515151515151,0.6187050359712231,0.6842105263157895,0.004524886877828055,0.11764705882352941,0.15873015873015872,0.07692307692307693,,13.973351554492655,0.5476190476190477,0.46153846153846156,0.025,0.15206185567010308,0.021410579345088162,0.1382716049382716,0.018970189701897018,0.14733276883996613,0.02063628546861565,0.03125,0.02040816326530612,0.013651877133105802,0.029661016949152543,,0.1062992125984252,0.19402985074626866,0.16199376947040497,0.13356164383561644,0.1504424778761062,0.03067484662576687,0.5833333333333334,0.19504643962848298,0.4603174603174603,0.5471698113207547,0.6206896551724138,0.0804953560371517,0.46153846153846156,0.5,0.25,0.04024767801857585,0.3076923076923077,0.3076923076923077,0.5,0.26006191950464397,0.4523809523809524,0.4578313253012048,0.9736842105263158,0.4241486068111455,0.35036496350364965,0.35036496350364965,0.9166666666666666,0.41379310344827586,0.5,0.5,0.1724137931034483,0.2,0.3103448275862069,0.4444444444444444,1.0,0.2,0.34782608695652173,0.25217391304347825,0.4434782608695652,0.37254901960784315,0.8792569659442725,0.3582089552238806,0.5316366352201258,0.5262531250000001,0.5369414414414415,0.09428571428571429,0.232,0.017777777777777778,0.07981220657276995,0.40375586854460094,4.6117647058823525,25.003167420814478,0.42857142857142855,15.0,0.5172413793103449,,0.011904761904761904,1.0,,,,True
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,41007.0,683.0,3,1268,1256,291,280,138.0,2524,68.0,100.0,17.0,24.0,8.0,15.0,15.0,33.0,7.0,18.0,,,,,,,2.0,,,,2.0,90.0,151.0,,2.0,40.0,220.0,1361,18.0,28.0,,,4.0,40.0,14.0,26.0,,2.0,7.0,35.0,108.0,72.0,,,30.0,2.0,,,11.0,,15.0,1.0,16.0,1.0,,3.0,4.0,8.0,33.0,9.0,39.0,,12.0,44.0,8.0,64.0,48.0,112.0,3.0,15.0,9.0,6.0,16.0,1.0,3.0,31.0,6.0,13.0,1.0,4.0,47.0,9.0,10.0,49.0,119.0,16.0,12.0,72.0,9.0,7.0,63.0,6.0,,31.0,,4.0,24.0,,,19.0,,1.0,4.0,24.0,16.0,5.0,,35.0,291,10.0,4.0,0.6,0.72,,,,,,0.5960264900662252,0.6428571428571429,0.5384615384615384,0.5882352941176471,0.6428571428571429,0.5,0.6043956043956044,0.625,0.4861111111111111,0.013071895424836602,,0.0728476821192053,0.08,0.06060606060606061,,15.988779803646564,0.3404255319148936,0.23529411764705882,,0.11195928753180662,0.09006928406466513,0.07453416149068323,0.06293706293706294,0.10108303249097472,0.08333333333333333,0.11023622047244094,0.09302325581395349,0.07344632768361582,0.04950495049504951,0.09523809523809523,0.10071942446043165,0.08080808080808081,0.14193548387096774,0.05504587155963303,0.11538461538461539,0.061224489795918366,0.6666666666666666,0.6535947712418301,0.68,0.7391304347826086,0.6176470588235294,0.21568627450980393,0.45454545454545453,0.4838709677419355,0.4666666666666667,0.11764705882352941,0.3888888888888889,0.4117647058823529,0.7142857142857143,,,,,0.013071895424836602,,,,0.8571428571428571,0.7083333333333334,,,,,,,0.5357142857142857,0.5333333333333333,,0.07142857142857142,,0.6666666666666666,,0.5179913907284769,0.5664318181818181,0.4840461538461538,0.17415730337078653,0.17613636363636365,,0.18181818181818182,0.1590909090909091,3.8483443708609273,63.05,0.22949526813880125,,,4.0,,,0.05555555555555555,,,True
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,18671.0,311.0,5,574,574,182,151,55.0,1148,6.0,9.0,,,2.0,4.0,11.0,17.0,6.0,24.0,14.0,28.0,1.0,4.0,8.0,4.0,23.0,,3.0,1.0,10.0,23.0,50.0,18.0,51.0,8.0,108.0,626,3.0,6.0,1.0,7.0,1.0,10.0,6.0,14.0,4.0,18.0,4.0,28.0,32.0,14.0,48.0,6.0,,2.0,21.0,4.0,1.0,,3.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,18.0,5.0,2.0,1.0,9.0,32.0,2.0,43.0,8.0,51.0,2.0,9.0,5.0,4.0,4.0,1.0,2.0,3.0,,2.0,,2.0,7.0,1.0,1.0,13.0,28.0,2.0,,19.0,3.0,3.0,12.0,4.0,,6.0,,2.0,2.0,,,1.0,,1.0,,2.0,1.0,,,28.0,182,2.0,3.0,0.6956521739130435,0.6956521739130435,0.8888888888888888,0.35294117647058826,0.14285714285714285,0.2222222222222222,0.3673469387755102,0.46,0.5,0.42857142857142855,0.49504950495049505,0.34615384615384615,0.375,0.5142857142857142,0.38461538461538464,0.4,0.504950495049505,,0.02,,0.058823529411764705,,17.52738654147105,0.5714285714285714,0.15384615384615385,0.058823529411764705,0.18181818181818182,0.011299435028248588,0.11392405063291139,0.06329113924050633,0.1607843137254902,0.02734375,0.045454545454545456,,,0.061224489795918366,0.06666666666666667,0.13333333333333333,0.08695652173913043,0.2857142857142857,0.14285714285714285,0.043478260869565216,0.037037037037037035,0.5,0.0891089108910891,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.16831683168316833,0.6470588235294118,0.6875,0.45454545454545453,0.2376237623762376,0.25,0.25,1.0,0.27722772277227725,0.5,0.5,1.0,0.22772277227722773,0.17391304347826086,0.17391304347826086,0.5,,,,0.3076923076923077,0.25,0.23076923076923078,,,0.125,0.5,0.25,0.3125,0.1,0.594059405940594,0.19047619047619047,0.4960224489795918,0.5047227272727273,0.48809827586206894,0.05825242718446602,0.11538461538461539,,0.09259259259259259,0.25925925925925924,12.514000000000001,25.639215686274508,0.3170731707317073,3.0,0.375,,,1.0,,,,True
2561,1610612740,David West,David West,2561,NOH,155187.0,2586.0,341,4768,4748,1415,1262,528.0,9516,178.0,293.0,52.0,79.0,48.0,78.0,153.0,372.0,205.0,439.0,2.0,6.0,1.0,2.0,2.0,4.0,17.0,,1.0,3.0,11.0,536.0,1104.0,6.0,23.0,294.0,1384.0,5068,70.0,127.0,1.0,3.0,47.0,190.0,123.0,264.0,4.0,13.0,117.0,375.0,618.0,454.0,18.0,,80.0,1.0,16.0,4.0,46.0,,71.0,68.0,139.0,45.0,23.0,46.0,10.0,15.0,346.0,38.0,98.0,2.0,107.0,301.0,22.0,430.0,138.0,568.0,35.0,43.0,29.0,14.0,73.0,10.0,33.0,61.0,10.0,40.0,,14.0,134.0,8.0,42.0,93.0,181.0,16.0,26.0,248.0,9.0,6.0,337.0,28.0,29.0,135.0,,33.0,54.0,4.0,3.0,39.0,1.0,3.0,12.0,58.0,40.0,,16.0,375.0,1415,17.0,33.0,0.5764925373134329,0.6229838709677419,1.0,0.2608695652173913,0.3333333333333333,0.3076923076923077,0.2727272727272727,0.4855072463768116,0.5511811023622047,0.4659090909090909,0.4835847382431233,0.55,0.4657039711191336,0.5378847671665351,0.6176470588235294,0.551051051051051,0.02040816326530612,,0.041666666666666664,0.10580204778156997,0.03494623655913978,,25.968489341983318,0.5447761194029851,0.176,0.01818181818181818,0.188360450563204,0.061442006269592474,0.16187594553706505,0.06597222222222222,0.1806108897742364,0.06264394288346384,0.0945945945945946,0.06262230919765166,0.0375,0.06199460916442048,0.07317073170731707,0.2099009900990099,0.21271393643031786,0.15789473684210525,0.16348195329087048,0.15789473684210525,0.0660377358490566,0.6896551724137931,0.25998225377107365,0.6075085324232082,0.6793893129770993,0.4550561797752809,0.3300798580301686,0.4112903225806452,0.42618384401114207,0.45098039215686275,0.3895297249334516,0.46697038724373574,0.4691075514874142,0.775609756097561,0.005323868677905945,0.3333333333333333,0.3333333333333333,1.0,0.015084294587400177,0.23529411764705882,0.23529411764705882,1.0,0.6076923076923076,0.6582278481012658,0.11538461538461539,0.015384615384615385,0.5,0.007692307692307693,,,0.2815884476534296,0.6153846153846154,0.007220216606498195,0.039711191335740074,0.2727272727272727,0.2803904170363798,0.25,0.43925026642983994,0.48630954545454547,0.43869945652173914,0.1094003241491086,0.11147811725846409,,0.13728323699421965,0.2709537572254335,10.209963768115944,26.747826086956525,0.29677013422818793,1.0,0.5,1.0,,1.0,0.004555808656036446,,,True
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,104813.0,1747.0,260,3248,3223,922,867,346.0,6471,27.0,44.0,9.0,13.0,7.0,11.0,14.0,43.0,65.0,161.0,49.0,124.0,3.0,10.0,30.0,78.0,203.0,8.0,12.0,20.0,50.0,106.0,248.0,127.0,327.0,64.0,657.0,3484,17.0,32.0,11.0,22.0,5.0,72.0,20.0,50.0,35.0,80.0,33.0,178.0,134.0,78.0,375.0,6.0,8.0,,203.0,78.0,8.0,5.0,31.0,28.0,59.0,13.0,15.0,13.0,8.0,10.0,146.0,7.0,24.0,,47.0,116.0,18.0,181.0,31.0,212.0,11.0,38.0,25.0,13.0,26.0,4.0,15.0,15.0,2.0,11.0,,2.0,41.0,6.0,12.0,34.0,87.0,4.0,4.0,47.0,4.0,1.0,73.0,2.0,21.0,16.0,,11.0,2.0,,,2.0,,,,2.0,2.0,1.0,1.0,178.0,922,20.0,11.0,0.6320754716981132,0.6568627450980392,0.984251968503937,0.38837920489296635,0.5,0.4375,0.38837920489296635,0.4274193548387097,0.53125,0.4,0.5156521739130435,0.6203703703703703,0.5576923076923077,0.5308333333333334,0.6428571428571429,0.5868055555555556,0.568695652173913,0.01529051987767584,0.03225806451612903,0.09090909090909091,,0.019704433497536946,17.580910586944597,0.6341463414634146,0.23076923076923078,,0.105742935278031,0.0234375,0.11519607843137254,0.016129032258064516,0.10830564784053157,0.021262002743484224,0.038461538461538464,0.02694610778443114,0.011627906976744186,0.013888888888888888,0.02054794520547945,0.08620689655172414,0.07462686567164178,0.13721413721413722,0.10884353741496598,0.13157894736842105,0.03353658536585366,1.0,0.07652173913043478,0.6136363636363636,0.675,0.7407407407407407,0.07478260869565218,0.32558139534883723,0.32558139534883723,0.5714285714285714,0.28,0.40372670807453415,0.4140127388535032,0.6,0.21565217391304348,0.3951612903225806,0.3983739837398374,0.9591836734693877,0.35304347826086957,0.3842364532019704,0.39195979899497485,1.0,0.24074074074074073,0.6923076923076923,0.5555555555555556,0.18518518518518517,0.3,0.2222222222222222,0.6666666666666666,1.0,0.08461538461538462,0.6363636363636364,0.23076923076923078,0.38461538461538464,0.4,0.6452173913043479,0.3842364532019704,0.5067775261324043,0.5242975,0.5004126923076923,0.027164685908319185,0.061068702290076333,,0.1095890410958904,0.2709284627092846,13.639112903225804,24.605810397553515,0.2838669950738916,15.0,0.5,,0.008064516129032258,1.0,0.024844720496894408,,,True
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,28516.0,475.0,36,868,877,170,203,104.0,1745,41.0,66.0,18.0,26.0,6.0,11.0,13.0,33.0,13.0,36.0,,4.0,,1.0,,1.0,10.0,,,1.0,4.0,67.0,135.0,1.0,14.0,13.0,150.0,911,19.0,35.0,,1.0,2.0,40.0,13.0,22.0,1.0,4.0,4.0,33.0,88.0,46.0,3.0,,24.0,,10.0,1.0,6.0,,15.0,3.0,18.0,1.0,2.0,6.0,3.0,6.0,39.0,8.0,22.0,1.0,15.0,47.0,5.0,67.0,31.0,98.0,4.0,17.0,8.0,9.0,14.0,6.0,5.0,12.0,1.0,9.0,,3.0,26.0,4.0,4.0,20.0,34.0,1.0,1.0,24.0,4.0,3.0,20.0,4.0,,11.0,,1.0,15.0,,,13.0,,1.0,1.0,15.0,12.0,,,33.0,170,2.0,1.0,0.6567164179104478,0.8,1.0,0.07142857142857142,,0.25,0.07142857142857142,0.4962962962962963,0.5428571428571428,0.5909090909090909,0.4597315436241611,0.5277777777777778,0.5576923076923077,0.47770700636942676,0.5405405405405406,0.5892857142857143,0.09395973154362416,,0.044444444444444446,0.07575757575757576,0.030303030303030304,,18.410462776659962,0.5384615384615384,0.18518518518518517,0.058823529411764705,0.1492063492063492,0.07051282051282051,0.11627906976744186,0.09523809523809523,0.13963963963963963,0.07575757575757576,0.09803921568627451,0.07291666666666667,0.043859649122807015,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.1728395061728395,0.20491803278688525,0.1414141414141414,0.03333333333333333,0.05333333333333334,0.8,0.4429530201342282,0.6212121212121212,0.6721311475409836,0.6341463414634146,0.2214765100671141,0.3939393939393939,0.40625,0.6923076923076923,0.24161073825503357,0.3611111111111111,0.3611111111111111,0.6923076923076923,0.026845637583892617,,,,0.06711409395973154,0.1,0.1,1.0,0.7222222222222222,0.6923076923076923,0.2777777777777778,0.027777777777777776,,,,,0.4230769230769231,0.5454545454545454,,0.15384615384615385,0.25,0.5369127516778524,0.1,0.5000674496644296,0.5216148148148148,0.5197923076923077,0.07051282051282051,0.07746478873239436,,0.26666666666666666,0.22,7.155555555555556,24.314285714285717,0.195852534562212,,,,,,,1.0,,True
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,128739.0,2146.0,113,3954,3949,1026,979,432.0,7903,62.0,92.0,9.0,13.0,19.0,25.0,28.0,65.0,76.0,187.0,65.0,143.0,3.0,6.0,41.0,55.0,164.0,5.0,15.0,16.0,46.0,166.0,344.0,120.0,307.0,73.0,765.0,4273,19.0,36.0,8.0,21.0,6.0,68.0,45.0,78.0,33.0,87.0,31.0,220.0,234.0,98.0,339.0,21.0,22.0,2.0,162.0,55.0,18.0,4.0,42.0,14.0,56.0,9.0,5.0,23.0,7.0,12.0,126.0,15.0,24.0,1.0,57.0,123.0,4.0,184.0,40.0,224.0,8.0,38.0,23.0,15.0,18.0,3.0,9.0,25.0,4.0,9.0,,9.0,43.0,1.0,7.0,80.0,134.0,4.0,8.0,72.0,3.0,8.0,93.0,10.0,,38.0,1.0,12.0,50.0,1.0,,33.0,1.0,8.0,9.0,51.0,28.0,,,220.0,1026,13.0,12.0,0.7048192771084337,0.7548387096774194,0.9416666666666667,0.39087947882736157,0.38095238095238093,0.3793103448275862,0.39344262295081966,0.48255813953488375,0.5277777777777778,0.5769230769230769,0.5314900153609831,0.543859649122807,0.5727272727272728,0.5527456647398844,0.5573770491803278,0.6010928961748634,0.4715821812596006,0.013029315960912053,0.05232558139534884,0.10869565217391304,0.07692307692307693,0.012195121951219513,16.442953020134226,0.4186046511627907,0.04081632653061224,0.010526315789473684,0.0913818722139673,0.018018018018018018,0.10251798561151079,0.03112033195020747,0.0946372239747634,0.021499448732083794,0.024128686327077747,0.01707317073170732,0.014571948998178506,0.03323262839879154,0.026490066225165563,0.05057471264367816,0.08092485549132948,0.12920353982300886,0.10024449877750612,0.10884353741496598,0.0243161094224924,0.5490196078431373,0.141321044546851,0.6739130434782609,0.7560975609756098,0.7580645161290323,0.09984639016897082,0.4307692307692308,0.4666666666666667,0.6428571428571429,0.2872503840245776,0.40641711229946526,0.41304347826086957,0.6842105263157895,0.2196620583717358,0.45454545454545453,0.46099290780141844,0.9692307692307692,0.2519201228878648,0.3353658536585366,0.3395061728395062,0.9090909090909091,0.22807017543859648,0.6923076923076923,,0.10526315789473684,0.5,0.2631578947368421,0.3333333333333333,1.0,0.15151515151515152,0.76,0.24848484848484848,0.2787878787878788,0.34782608695652173,0.6129032258064516,0.3395061728395062,0.5113274268104778,0.5053297619047619,0.5119757668711655,0.057352941176470586,0.10215053763440861,0.003246753246753247,0.08888888888888889,0.2875816993464052,11.758430232558139,24.629641693811077,0.25948406676783003,17.0,0.4146341463414634,1.0,0.013986013986013986,1.0,0.016042780748663103,,,True
