EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,PenaltyCorner3FGM,BlockedShortMidRange,3SecondViolations,PenaltyCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,on,FTOffRebounds,BlockedLongMidRange,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveMakes
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,8920.0,149,20.0,295,301,70.0,88.0,40.0,596,7.0,16.0,2.0,5.0,2.0,6.0,1.0,3.0,3.0,5.0,,5.0,1.0,2.0,7.0,19.0,1.0,1.0,4.0,8.0,11.0,24.0,7.0,24.0,15.0,58.0,332,2.0,5.0,1.0,2.0,1.0,8.0,2.0,7.0,4.0,10.0,6.0,22.0,,22.0,9.0,12.0,4.0,1.0,18.0,7.0,5.0,,15.0,11.0,26.0,7.0,4.0,10.0,1.0,4.0,63.0,1.0,2.0,5.0,7.0,,12.0,3.0,15.0,1.0,3.0,1.0,2.0,8.0,1.0,7.0,3.0,1.0,,11.0,2.0,2.0,1.0,8.0,,,1.0,16.0,2.0,16.0,2.0,3.0,5.0,1.0,2.0,,,,,,22.0,70.0,3.0,2.0,,,0.42857142857142855,0.2916666666666667,0.5,0.4,0.30434782608695654,0.4583333333333333,0.4,0.2857142857142857,0.4479166666666667,0.5,0.47058823529411764,0.5188679245283019,0.5,0.5789473684210527,0.5,,0.20833333333333334,0.3125,,18.87905604719764,0.7272727272727273,,0.07216494845360824,0.022222222222222223,0.15151515151515152,0.016666666666666666,0.09230769230769231,0.02,0.045454545454545456,,,,0.07894736842105263,0.03125,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.041666666666666664,,0.3333333333333333,0.4375,0.6363636363636364,,0.0625,0.3333333333333333,0.3333333333333333,,0.10416666666666667,0.6,0.6,,0.10416666666666667,,,,0.3958333333333333,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.7142857142857143,0.4,,0.14285714285714285,0.14285714285714285,1.0,1.0,0.35294117647058826,0.3333333333333333,0.11764705882352941,0.47058823529411764,0.5,0.8333333333333334,0.3888888888888889,0.5325723404255319,0.520825,0.5299812500000001,0.11764705882352941,0.18518518518518517,0.041666666666666664,0.13793103448275862,0.3793103448275862,5.1375,26.383333333333336,0.23728813559322035,1.0,,,,0.058823529411764705,,,,,,,,,,1.0,True,,,,,,,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,4763.0,79,-8.0,158,154,28.0,43.0,16.0,312,2.0,3.0,1.0,1.0,,,1.0,5.0,6.0,10.0,2.0,4.0,,1.0,2.0,6.0,,1.0,,,9.0,18.0,4.0,10.0,7.0,37.0,173,2.0,2.0,,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,9.0,8.0,10.0,12.0,,2.0,,6.0,2.0,,,1.0,4.0,5.0,3.0,1.0,1.0,,,14.0,,1.0,5.0,6.0,,11.0,1.0,12.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,,7.0,,,2.0,8.0,,,1.0,6.0,,7.0,1.0,,2.0,,2.0,,,,,,9.0,28.0,1.0,1.0,0.4444444444444444,0.5,1.0,0.4,,1.0,0.4,0.5,1.0,0.6666666666666666,0.5357142857142857,0.6666666666666666,0.875,0.5967741935483871,0.8333333333333334,0.9,0.35714285714285715,,,,,21.22905027932961,0.5714285714285714,,0.1276595744680851,0.022222222222222223,0.2631578947368421,,0.16666666666666666,0.013157894736842105,,,0.05263157894736842,,0.2,0.08333333333333333,0.06666666666666667,0.36363636363636365,0.125,0.06666666666666667,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.17857142857142858,0.2,0.2,,0.35714285714285715,0.6,0.6,0.5,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.3333333333333333,,,,,0.25,,,0.4642857142857143,0.3333333333333333,0.4958964285714286,0.49325,0.45945,0.06896551724137931,0.10526315789473684,,0.13513513513513514,0.24324324324324326,13.255555555555556,24.55,0.17721518987341772,,,,,,,,,1.0,,,1.0,,,,True,,,,,,,,
990,1610612752,Malik Rose,Malik Rose,990,NYK,766.0,13,-7.0,23,24,15.0,17.0,1.0,47,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,30,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,2.0,1.0,3.0,,3.0,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,15.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,8.333333333333334,,0.5,0.2,,,,0.15384615384615385,,,,,,,0.25,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4002,,,,,,,,7.0,,0.6521739130434783,,,,,,,,,,,,,,,,True,,,,,,,,
2404,1610612752,Chris Wilcox,Chris Wilcox,2404,NYK,3315.0,55,-6.0,108,107,25.0,23.0,21.0,215,5.0,11.0,2.0,5.0,,1.0,1.0,3.0,,,,,,,,,,,,,6.0,14.0,,,3.0,15.0,128,2.0,5.0,,,,4.0,,1.0,,,2.0,2.0,6.0,6.0,,,4.0,,,,3.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,5.0,4.0,3.0,,7.0,6.0,13.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,,1.0,,,3.0,7.0,,1.0,,3.0,,5.0,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,,2.0,25.0,1.0,1.0,0.5,0.75,,,,,,0.42857142857142855,0.4,,0.42857142857142855,0.4,,0.46875,0.4,0.5,,,0.21428571428571427,0.18181818181818182,,12.40875912408759,1.0,,0.125,0.11904761904761904,0.2,0.04,0.1590909090909091,0.08955223880597014,0.2222222222222222,,0.07692307692307693,0.0625,0.23076923076923078,,,0.17647058823529413,0.3333333333333333,0.2,0.5,0.7857142857142857,0.45454545454545453,0.5555555555555556,0.4,0.21428571428571427,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,1.0,0.4,,,,,,1.0,,,,,0.7857142857142857,,0.5387714285714286,0.5885,0.5795,0.13333333333333333,0.13333333333333333,,0.26666666666666666,0.13333333333333333,1.7071428571428573,,0.23148148148148148,,,,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,
2216,1610612752,Zach Randolph,Zach Randolph,2216,NYK,263.0,4,-8.0,9,10,,,,19,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3726,,,,,,,,11.2,,,,,,,,,,,,,,,,,,True,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,112974.0,1883,-48.0,3811,3819,1064.0,1141.0,454.0,7630,154.0,253.0,16.0,32.0,47.0,84.0,45.0,108.0,72.0,174.0,29.0,77.0,11.0,19.0,72.0,246.0,5.0,16.0,15.0,63.0,271.0,535.0,101.0,323.0,208.0,1053.0,4197,23.0,52.0,8.0,27.0,11.0,81.0,77.0,163.0,24.0,82.0,109.0,335.0,162.0,380.0,237.0,66.0,28.0,5.0,241.0,72.0,25.0,4.0,152.0,94.0,246.0,71.0,23.0,108.0,10.0,34.0,586.0,34.0,46.0,68.0,91.0,1.0,160.0,83.0,243.0,10.0,81.0,51.0,30.0,62.0,21.0,42.0,55.0,20.0,3.0,117.0,2.0,30.0,62.0,171.0,1.0,5.0,18.0,199.0,22.0,249.0,20.0,8.0,86.0,11.0,30.0,5.0,3.0,5.0,,,335.0,1064.0,33.0,30.0,0.2988929889298893,0.3151750972762646,0.7821782178217822,0.3126934984520124,0.2962962962962963,0.2926829268292683,0.31761006289308175,0.5065420560747663,0.4423076923076923,0.4723926380368098,0.49242424242424243,0.4430379746835443,0.46122448979591835,0.543613707165109,0.4764705882352941,0.5460526315789473,0.3764568764568765,0.01238390092879257,0.04672897196261682,0.07114624505928854,0.012195121951219513,24.85615650172612,0.5299145299145299,0.007751937984496124,0.07495881383855024,0.03962101636520241,0.14225941422594143,0.049490538573508006,0.09397163120567376,0.04329004329004329,0.03792415169660679,0.04529616724738676,0.03753351206434316,0.05172413793103448,0.040380047505938245,0.07492795389048991,0.10762331838565023,0.1504424778761062,0.1223021582733813,0.022727272727272728,,0.2948717948717949,0.6086956521739131,0.6553191489361702,0.3051948051948052,0.1258741258741259,0.4166666666666667,0.4368932038834951,0.3111111111111111,0.20279720279720279,0.41379310344827586,0.4186046511627907,0.2777777777777778,0.08974358974358974,0.37662337662337664,0.3815789473684211,0.9655172413793104,0.2867132867132867,0.2926829268292683,0.2962962962962963,0.7083333333333334,0.4050632911392405,0.5,,0.13924050632911392,0.20253164556962025,0.3125,1.0,0.34285714285714286,0.5595238095238095,0.07755102040816327,0.2571428571428571,0.23809523809523808,0.6713286713286714,0.2987551867219917,0.5255183313748533,0.514625,0.5143158333333334,0.10396570203644159,0.14309484193011648,0.03313253012048193,0.07692307692307693,0.3181386514719848,7.804299065420559,25.343653250773997,0.2791918131723957,6.0,4.0,,0.046296296296296294,0.04242424242424243,0.011494252873563218,3.0,0.2727272727272727,9.0,1.0,,0.47368421052631576,1.0,2.0,2.0,False,3.0,1.0,0.012987012987012988,0.02459016393442623,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,158695.0,2645,-208.0,5353,5357,1221.0,1311.0,627.0,10710,368.0,575.0,102.0,150.0,74.0,120.0,66.0,161.0,57.0,154.0,,,,,,3.0,,,,2.0,491.0,890.0,,3.0,234.0,1216.0,6014,113.0,170.0,,,28.0,254.0,91.0,165.0,,2.0,48.0,230.0,658.0,324.0,,,162.0,,3.0,,92.0,,74.0,88.0,162.0,58.0,30.0,47.0,4.0,23.0,412.0,76.0,166.0,169.0,411.0,65.0,645.0,244.0,889.0,34.0,75.0,58.0,17.0,87.0,12.0,55.0,55.0,32.0,5.0,142.0,17.0,21.0,116.0,244.0,,24.0,17.0,224.0,7.0,314.0,44.0,,158.0,,21.0,21.0,20.0,21.0,12.0,,230.0,1221.0,33.0,17.0,0.670061099796334,0.802439024390244,,,,,,0.5516853932584269,0.6647058823529411,0.5515151515151515,0.5498320268756999,0.6647058823529411,0.5449101796407185,0.5914396887159533,0.679144385026738,0.583756345177665,0.0033594624860022394,,0.10337078651685393,0.1373913043478261,,19.28147659854977,0.6126760563380281,0.42483660130718953,0.2371609924985574,0.0991044776119403,0.2545180722891566,0.08463251670378619,0.24196912807676263,0.0940536338904003,0.13172804532577903,0.08205128205128205,0.07081174438687392,0.0935672514619883,0.20797227036395147,0.2830188679245283,0.22974963181148747,0.2727272727272727,0.20555555555555555,0.11003236245954692,0.5714285714285714,0.6438969764837627,0.64,0.7419354838709677,0.6603260869565217,0.18029115341545351,0.40993788819875776,0.4429530201342282,0.5606060606060606,0.17245240761478164,0.37012987012987014,0.37254901960784315,0.8596491228070176,,,,,0.0033594624860022394,,,,0.8823529411764706,0.68,0.19607843137254902,,,,,0.718562874251497,0.6166666666666667,,0.011976047904191617,,0.6472564389697648,,0.530395856662934,0.5585028985507245,0.5374233532934132,0.15690168818272096,0.15737051792828685,,0.20888157894736842,0.18914473684210525,4.6638202247191005,26.733333333333334,0.22809639454511488,13.0,15.0,7.0,0.07453416149068323,0.056074766355140186,0.006493506493506494,,,,1.0,6.0,,,,,False,2.0,,,0.014598540145985401,,,,
101194,1610612752,Anthony Roberson,Anthony Roberson,101194,NYK,14671.0,245,-42.0,498,497,125.0,150.0,60.0,995,6.0,7.0,,,2.0,2.0,1.0,5.0,8.0,20.0,8.0,28.0,1.0,5.0,15.0,41.0,1.0,3.0,7.0,16.0,15.0,32.0,23.0,69.0,5.0,104.0,548,3.0,3.0,2.0,4.0,,12.0,7.0,9.0,8.0,21.0,,38.0,16.0,14.0,60.0,9.0,,1.0,40.0,15.0,1.0,,15.0,4.0,19.0,3.0,1.0,8.0,3.0,4.0,42.0,1.0,2.0,3.0,8.0,,11.0,4.0,15.0,,10.0,6.0,4.0,5.0,,4.0,2.0,1.0,,7.0,2.0,,6.0,18.0,,2.0,,7.0,1.0,5.0,,1.0,2.0,,,1.0,,1.0,1.0,,38.0,125.0,5.0,,0.5333333333333333,0.5333333333333333,0.8695652173913043,0.3333333333333333,0.5,0.38095238095238093,0.3382352941176471,0.46875,1.0,0.7777777777777778,0.4900990099009901,0.8571428571428571,0.6333333333333333,0.5,0.8571428571428571,0.6333333333333333,0.6831683168316832,,0.03125,0.14285714285714285,,19.434628975265017,0.7142857142857143,,0.049689440993788817,0.014084507042253521,0.05660377358490566,0.00909090909090909,0.0514018691588785,0.011904761904761904,0.019230769230769232,,0.02,0.012345679012345678,0.04878048780487805,,0.07894736842105263,0.058823529411764705,0.05263157894736842,,1.0,0.06930693069306931,0.8571428571428571,1.0,0.5,0.04950495049504951,0.2,0.2,1.0,0.19801980198019803,0.4,0.4,0.5,0.27722772277227725,0.2857142857142857,0.2857142857142857,1.0,0.40594059405940597,0.36585365853658536,0.36585365853658536,0.8,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.06666666666666667,1.0,0.16666666666666666,0.5333333333333333,0.4375,0.7524752475247525,0.375,0.5174785,0.45281250000000006,0.4979913793103447,0.019417475728155338,0.058823529411764705,,0.11538461538461539,0.36538461538461536,12.874999999999998,24.952173913043477,0.25100401606425704,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.2,1.0,,,False,1.0,,,0.0625,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,37962.0,633,-34.0,1263,1265,322.0,386.0,143.0,2528,29.0,50.0,3.0,8.0,8.0,10.0,11.0,30.0,13.0,30.0,14.0,25.0,1.0,7.0,32.0,83.0,2.0,7.0,9.0,19.0,53.0,110.0,46.0,108.0,41.0,285.0,1391,5.0,14.0,2.0,8.0,5.0,21.0,14.0,24.0,12.0,26.0,11.0,75.0,68.0,38.0,132.0,6.0,2.0,,83.0,32.0,13.0,1.0,24.0,14.0,38.0,10.0,4.0,13.0,4.0,7.0,90.0,5.0,9.0,23.0,43.0,10.0,76.0,14.0,90.0,2.0,17.0,12.0,5.0,18.0,2.0,10.0,20.0,8.0,8.0,38.0,1.0,8.0,40.0,75.0,1.0,1.0,8.0,45.0,2.0,52.0,4.0,,16.0,6.0,5.0,7.0,7.0,7.0,2.0,1.0,75.0,322.0,8.0,4.0,0.6415094339622641,0.6538461538461539,0.9565217391304348,0.42592592592592593,0.25,0.46153846153846156,0.42592592592592593,0.4818181818181818,0.35714285714285715,0.5833333333333334,0.5596330275229358,0.36363636363636365,0.64,0.5962343096234309,0.40384615384615385,0.635593220338983,0.4954128440366973,0.009259259259259259,0.11818181818181818,0.2,0.012048192771084338,19.38418474457663,0.47368421052631576,0.20833333333333334,0.10886075949367088,0.026627218934911243,0.13142857142857142,0.019305019305019305,0.11578947368421053,0.023450586264656615,0.03289473684210526,0.023529411764705882,0.019801980198019802,0.010101010101010102,0.1,0.11956521739130435,0.10982658959537572,0.168141592920354,0.06451612903225806,0.019230769230769232,0.2857142857142857,0.22935779816513763,0.58,0.725,0.6206896551724138,0.13761467889908258,0.36666666666666664,0.39285714285714285,0.5454545454545454,0.13761467889908258,0.43333333333333335,0.4482758620689655,0.7692307692307693,0.11467889908256881,0.56,0.56,1.0,0.38073394495412843,0.3855421686746988,0.3902439024390244,0.9375,0.36363636363636365,0.375,0.3333333333333333,0.045454545454545456,0.3181818181818182,0.2857142857142857,1.0,0.2,0.8,0.14,0.38,0.47368421052631576,0.7247706422018348,0.3855421686746988,0.5250410550458714,0.5256250000000001,0.520518,0.09401709401709402,0.13114754098360656,0.05357142857142857,0.07368421052631578,0.2631578947368421,7.600909090909093,24.664814814814818,0.25494853523357086,2.0,8.0,,0.06666666666666667,0.04918032786885246,0.03333333333333333,,,3.0,,,0.42857142857142855,,,2.0,False,,,,,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,148331.0,2472,-220.0,4997,5002,1170.0,1090.0,569.0,9999,141.0,245.0,23.0,43.0,38.0,66.0,71.0,162.0,105.0,267.0,33.0,91.0,3.0,15.0,56.0,184.0,5.0,17.0,8.0,40.0,317.0,674.0,89.0,275.0,158.0,1059.0,5588,43.0,80.0,6.0,20.0,17.0,121.0,67.0,146.0,12.0,55.0,59.0,229.0,290.0,344.0,255.0,12.0,34.0,3.0,181.0,56.0,40.0,,85.0,66.0,151.0,44.0,22.0,41.0,8.0,36.0,368.0,22.0,55.0,93.0,203.0,24.0,320.0,82.0,402.0,18.0,66.0,48.0,18.0,58.0,12.0,39.0,69.0,19.0,20.0,127.0,10.0,25.0,149.0,226.0,,3.0,18.0,175.0,13.0,199.0,27.0,,91.0,3.0,19.0,66.0,50.0,68.0,34.0,1.0,229.0,1170.0,18.0,17.0,0.45741324921135645,0.48333333333333334,0.9550561797752809,0.3236363636363636,0.3,0.21818181818181817,0.3272058823529412,0.47032640949554894,0.5375,0.4589041095890411,0.4747102212855637,0.52,0.4228855721393035,0.5120889748549323,0.545045045045045,0.4851694915254237,0.2897787144362487,,0.05934718100890208,0.12244897959183673,,20.451738133050995,0.4566929133858268,0.18461538461538463,0.12719298245614036,0.03527902501603592,0.1437403400309119,0.025670945157526253,0.13196611680784665,0.03187086092715232,0.04961240310077519,0.032432432432432434,0.02022058823529412,0.023112480739599383,0.08190476190476191,0.14412416851441243,0.1532258064516129,0.14347826086956522,0.1443850267379679,0.036290322580645164,0.5,0.2581664910432034,0.5755102040816327,0.6558139534883721,0.46808510638297873,0.17070600632244468,0.4382716049382716,0.46405228758169936,0.15492957746478872,0.2813487881981033,0.39325842696629215,0.39473684210526316,0.6476190476190476,0.0958904109589041,0.3626373626373626,0.3626373626373626,0.9696969696969697,0.19388830347734456,0.30434782608695654,0.30434782608695654,0.9464285714285714,0.43,0.5348837209302325,0.2608695652173913,0.03,0.17,0.29411764705882354,0.6,0.3283582089552239,0.5757575757575758,0.07462686567164178,0.19900497512437812,0.2,0.547945205479452,0.30939226519337015,0.5051011627906977,0.486838,0.4963022613065326,0.09261083743842365,0.12330623306233063,0.010830324909747292,0.11425873465533522,0.21624173748819642,9.489465875370918,24.896000000000008,0.23414048429057435,7.0,14.0,4.0,0.05555555555555555,0.03365384615384615,0.003745318352059925,1.0,0.3333333333333333,4.0,14.0,1.0,0.26666666666666666,1.0,7.0,1.0,False,5.0,2.0,,0.03597122302158273,2.0,2.0,1.0,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,128134.0,2136,-109.0,4306,4308,1072.0,1117.0,500.0,8614,188.0,324.0,39.0,56.0,37.0,66.0,50.0,130.0,71.0,172.0,32.0,86.0,6.0,19.0,117.0,328.0,9.0,24.0,29.0,77.0,309.0,626.0,149.0,414.0,206.0,1271.0,4778,49.0,79.0,11.0,30.0,35.0,166.0,65.0,125.0,37.0,96.0,76.0,317.0,192.0,426.0,405.0,42.0,42.0,2.0,326.0,117.0,64.0,,50.0,29.0,79.0,15.0,14.0,39.0,5.0,6.0,187.0,25.0,51.0,81.0,199.0,19.0,299.0,77.0,376.0,14.0,70.0,38.0,32.0,69.0,10.0,39.0,68.0,30.0,16.0,137.0,15.0,35.0,78.0,189.0,,10.0,23.0,227.0,14.0,256.0,22.0,,110.0,2.0,26.0,19.0,13.0,19.0,10.0,,317.0,1072.0,20.0,22.0,0.3106796116504854,0.3333333333333333,0.9060402684563759,0.35990338164251207,0.36666666666666664,0.3854166666666667,0.3616504854368932,0.4936102236421725,0.620253164556962,0.52,0.5120192307692307,0.6009174311926605,0.5452488687782805,0.5497404844290658,0.6384615384615384,0.6003787878787878,0.39807692307692305,,0.10223642172523961,0.15123456790123457,,26.363079436389626,0.5036496350364964,0.13970588235294118,0.149063670411985,0.03851963746223565,0.14235500878734622,0.032679738562091505,0.14705882352941177,0.036381043561512685,0.05631399317406143,0.026058631921824105,0.02320185614849188,0.028960817717206135,0.14018691588785046,0.17678100263852242,0.13636363636363635,0.12839506172839507,0.17682926829268292,0.02734375,0.5263157894736842,0.31153846153846154,0.5802469135802469,0.6836363636363636,0.35638297872340424,0.125,0.38461538461538464,0.42735042735042733,0.16,0.16538461538461538,0.4127906976744186,0.4176470588235294,0.29577464788732394,0.08269230769230769,0.37209302325581395,0.37209302325581395,0.9375,0.3153846153846154,0.3567073170731707,0.3567073170731707,0.8974358974358975,0.5137614678899083,0.6964285714285714,0.1794871794871795,0.05504587155963303,0.22018348623853212,0.375,0.8888888888888888,0.2986425339366516,0.5606060606060606,0.08597285067873303,0.34841628959276016,0.37662337662337664,0.7096153846153846,0.3588957055214724,0.5276783718689788,0.5253423611111111,0.5130050228310502,0.09911504424778761,0.15406162464985995,0.004807692307692308,0.13060582218725414,0.24940991345397326,6.943769968051117,25.057971014492754,0.24895494658615885,11.0,17.0,4.0,0.1,0.0449438202247191,0.011627906976744186,2.0,0.3333333333333333,8.0,5.0,,0.42105263157894735,0.5,1.0,,False,1.0,1.0,,0.009259259259259259,,,3.0,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,4226.0,70,3.0,148,149,31.0,52.0,18.0,297,6.0,13.0,,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,2.0,,1.0,,,,,,,8.0,19.0,,2.0,4.0,20.0,142,,2.0,,,,,2.0,2.0,,1.0,,4.0,6.0,10.0,,,,,,,5.0,,3.0,7.0,10.0,2.0,5.0,2.0,,1.0,27.0,,1.0,3.0,2.0,1.0,6.0,2.0,8.0,,2.0,,2.0,4.0,,3.0,,1.0,,4.0,1.0,2.0,4.0,7.0,,,,8.0,,9.0,1.0,,5.0,,,,,,,,4.0,31.0,1.0,,0.375,0.375,,,,,,0.42105263157894735,,1.0,0.38095238095238093,,0.6666666666666666,0.4,,0.6666666666666666,0.09523809523809523,,0.2631578947368421,0.3076923076923077,,16.95906432748538,1.0,0.1111111111111111,0.046511627906976744,0.017543859649122806,0.21428571428571427,,0.08771929824561403,0.012987012987012988,0.041666666666666664,,,,,0.1,0.047619047619047616,0.2727272727272727,,,,0.6190476190476191,0.46153846153846156,0.6666666666666666,0.5,0.23809523809523808,0.2,0.25,,0.047619047619047616,1.0,1.0,,0.09523809523809523,,,,,,,,0.5,,,,,,,0.6666666666666666,1.0,0.3333333333333333,,,0.7142857142857143,,0.5562357142857143,0.4439,0.6539833333333334,0.2,0.21739130434782608,,,0.2,3.7421052631578946,23.0,0.20945945945945946,,,,0.2,,,,,,,,,,,,False,1.0,,,0.14285714285714285,,,,
