EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,86771.0,1446,235,2812,2802,578,421,366.0,5614,189.0,279.0,46.0,79.0,37.0,51.0,82.0,195.0,10.0,28.0,281.0,502.0,152.0,714.0,2923,62.0,108.0,28.0,152.0,54.0,90.0,37.0,145.0,358.0,204.0,82.0,37.0,53.0,18.0,71.0,12.0,6.0,28.0,3.0,22.0,160.0,31.0,101.0,5.0,67.0,174.0,20.0,261.0,137.0,398.0,20.0,18.0,11.0,7.0,35.0,2.0,15.0,50.0,4.0,20.0,1.0,13.0,85.0,8.0,22.0,92.0,157.0,4.0,18.0,164.0,9.0,3.0,215.0,35.0,119.0,6.0,89.0,1.0,62.0,1.0,7.0,20.0,90.0,54.0,1.0,3.0,9.0,9.0,145.0,578,6.0,4.0,0.6370106761565836,0.7458333333333333,0.5597609561752988,0.5740740740740741,0.6,0.5597609561752988,0.5740740740740741,0.6,0.6030405405405406,0.6229508196721312,0.6590909090909091,0.07370517928286853,0.0967741935483871,0.05128205128205128,20.9727385377943,0.4117647058823529,0.2564102564102564,0.06172839506172839,0.17452357071213642,0.10079840319361277,0.1810810810810811,0.10652920962199312,0.17629846378931968,0.10208816705336426,0.1398176291793313,0.09144542772861357,0.0718562874251497,0.125,0.0707070707070707,0.17151162790697674,0.16736401673640167,0.18115942028985507,0.19215686274509805,0.1565217391304348,0.10869565217391304,0.6,0.5557768924302788,0.6774193548387096,0.75,0.7037037037037037,0.3884462151394422,0.4205128205128205,0.44324324324324327,0.5,0.055776892430278883,0.35714285714285715,0.35714285714285715,0.5,0.7314814814814815,0.5822784810126582,0.21739130434782608,0.5666666666666667,0.7254901960784313,0.5557768924302788,0.5068882470119522,0.5424599999999999,0.5170399999999999,0.2030716723549488,0.2030716723549488,0.21288515406162464,0.2030812324929972,4.20996015936255,0.20554765291607396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,29430.0,490,143,958,959,233,178,133.0,1917,40.0,75.0,10.0,14.0,11.0,15.0,7.0,27.0,11.0,30.0,58.0,132.0,31.0,162.0,940,12.0,20.0,3.0,30.0,15.0,25.0,5.0,38.0,60.0,56.0,14.0,17.0,32.0,13.0,45.0,7.0,6.0,18.0,8.0,6.0,103.0,7.0,15.0,3.0,23.0,53.0,5.0,81.0,25.0,106.0,4.0,19.0,15.0,4.0,14.0,2.0,11.0,15.0,1.0,3.0,,1.0,29.0,5.0,8.0,16.0,48.0,6.0,8.0,41.0,1.0,1.0,51.0,5.0,27.0,1.0,17.0,,16.0,,,1.0,17.0,14.0,,,1.0,1.0,38.0,233,5.0,1.0,0.5172413793103449,0.5882352941176471,0.4393939393939394,0.6,0.6,0.42258064516129035,0.6428571428571429,0.5689655172413793,0.4550561797752809,0.6521739130434783,0.5757575757575758,0.12878787878787878,0.18666666666666668,0.1111111111111111,18.83530482256597,0.4827586206896552,0.16129032258064516,0.06976744186046512,0.1620795107033639,0.04643962848297214,0.18110236220472442,0.0660377358490566,0.16740088105726872,0.05128205128205128,0.06201550387596899,0.0425531914893617,0.03,0.07042253521126761,0.05714285714285714,0.1559633027522936,0.15853658536585366,0.16911764705882354,0.25925925925925924,0.043478260869565216,0.05333333333333334,0.8235294117647058,0.4838709677419355,0.5333333333333333,0.6557377049180327,0.475,0.17419354838709677,0.25925925925925924,0.2916666666666667,0.5714285714285714,0.1935483870967742,0.36666666666666664,0.36666666666666664,0.6363636363636364,0.6666666666666666,0.7142857142857143,0.2,0.5172413793103449,0.7333333333333333,0.632258064516129,0.5144535483870967,0.5147472222222222,0.535544827586207,0.15254237288135594,0.17532467532467533,0.18518518518518517,0.2345679012345679,5.970454545454546,0.24321503131524008,3.0,8.0,1.0,3.0,2.0,15.0,1.0,1.0,1.0,5.0,23.0,1.0,1.0,1.0,4.0,12.0,3.0,15.0,2.0,0.8,0.21739130434782608,1.0,0.25,0.21739130434782608,0.14838709677419354,0.05161290322580645,0.375,0.375,1.0,0.0967741935483871,0.13333333333333333,0.13333333333333333,0.5,0.047619047619047616,1.0,1.0,0.10344827586206896,0.3333333333333333,0.034482758620689655,0.13333333333333333,24.817391304347826,,,,,,,,,,,,,,,,,,,True,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,1805.0,30,2,54,57,14,26,4.0,111,1.0,3.0,,,,1.0,,1.0,,1.0,1.0,5.0,3.0,14.0,58,,,,3.0,,1.0,,3.0,2.0,,,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,,,,1.0,3.0,,4.0,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,4.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,3.0,14,,,1.0,1.0,0.2,,,0.6875,1.5,0.75,0.7777777777777778,1.5,0.75,0.2,0.3333333333333333,,15.0,,,,0.14285714285714285,,0.16666666666666666,,0.14814814814814814,,,,,,,0.14285714285714285,0.25,0.1,,1.0,,,0.375,0.3333333333333333,0.5,1.0,0.125,,,,0.125,,,,,,,0.5,,0.75,0.562025,0.5376,0.607375,0.2222222222222222,0.2,0.21428571428571427,0.21428571428571427,6.3,0.25925925925925924,,,,,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,9.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.375,,,,,0.375,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,24.866666666666664,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,True,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,18978.0,316,52,622,617,121,60,71.0,1239,17.0,28.0,4.0,6.0,4.0,7.0,8.0,23.0,8.0,16.0,33.0,67.0,13.0,94.0,654,5.0,10.0,,10.0,10.0,15.0,6.0,32.0,46.0,20.0,4.0,6.0,45.0,7.0,52.0,6.0,1.0,27.0,6.0,12.0,111.0,2.0,10.0,,6.0,22.0,5.0,33.0,12.0,45.0,2.0,12.0,7.0,5.0,16.0,3.0,12.0,8.0,1.0,4.0,,,24.0,3.0,6.0,21.0,41.0,1.0,4.0,13.0,,3.0,14.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,,4.0,2.0,,,,,32.0,121,2.0,2.0,0.696969696969697,0.7419354838709677,0.4925373134328358,0.5,0.6666666666666666,0.46551724137931033,0.38461538461538464,0.7222222222222222,0.5053763440860215,0.38461538461538464,0.7619047619047619,0.08955223880597014,0.10714285714285714,0.08695652173913043,16.642958748221904,0.6666666666666666,0.25,,0.10945273631840796,0.045662100456621,0.06741573033707865,0.03571428571428571,0.09655172413793103,0.04363636363636364,0.045454545454545456,0.02666666666666667,0.0641025641025641,0.03225806451612903,0.04,0.08695652173913043,0.06666666666666667,0.14942528735632185,0.07575757575757576,0.043478260869565216,0.046511627906976744,0.5,0.3218390804597701,0.6071428571428571,0.68,0.6470588235294118,0.26436781609195403,0.34782608695652173,0.38095238095238093,0.75,0.1839080459770115,0.5,0.5333333333333333,0.75,0.46153846153846156,0.6666666666666666,0.5,0.3888888888888889,0.5714285714285714,0.5517241379310345,0.5299867816091953,0.5338,0.5073,0.06593406593406594,0.08450704225352113,0.10638297872340426,0.3404255319148936,7.549253731343283,0.1945337620578778,3.0,16.0,1.0,2.0,2.0,4.0,,1.0,1.0,5.0,20.0,,3.0,2.0,3.0,15.0,,4.0,2.0,1.0,0.25,,0.6666666666666666,0.25,0.22988505747126436,0.1839080459770115,0.1875,0.1875,1.0,0.04597701149425287,0.5,0.5,1.0,0.07692307692307693,,,0.1111111111111111,0.5,0.05555555555555555,0.5,23.8,1.0,,1.0,,2.0,1.0,0.0625,0.15384615384615385,,,,,,,,,,,True,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,24400.0,407,69,797,792,150,148,111.0,1589,6.0,15.0,1.0,2.0,1.0,4.0,3.0,5.0,21.0,46.0,30.0,66.0,16.0,163.0,795,9.0,13.0,,36.0,4.0,12.0,6.0,41.0,44.0,16.0,,3.0,28.0,7.0,35.0,5.0,2.0,17.0,6.0,5.0,77.0,1.0,5.0,,9.0,26.0,2.0,37.0,6.0,43.0,1.0,22.0,11.0,11.0,5.0,,5.0,6.0,4.0,,1.0,,11.0,,,22.0,57.0,2.0,,18.0,1.0,4.0,16.0,1.0,3.0,3.0,3.0,,1.0,,1.0,1.0,3.0,2.0,,,,,41.0,150,8.0,3.0,0.7333333333333333,0.7333333333333333,0.45454545454545453,0.6923076923076923,0.3333333333333333,0.5485074626865671,0.782608695652174,0.546875,0.5719424460431655,0.782608695652174,0.5857142857142857,0.045454545454545456,0.2,,16.286644951140065,0.45454545454545453,0.07142857142857142,,0.09420289855072464,0.017241379310344827,0.09473684210526316,0.010638297872340425,0.09433962264150944,0.015625,0.018867924528301886,0.012345679012345678,0.019417475728155338,0.014925373134328358,,0.08695652173913043,0.0625,0.11666666666666667,0.06349206349206349,0.15625,0.014084507042253521,0.6666666666666666,0.11194029850746269,0.4,0.5,0.6666666666666666,0.03731343283582089,0.6,0.6,0.3333333333333333,0.34328358208955223,0.45652173913043476,0.45652173913043476,0.8095238095238095,0.08695652173913043,0.5,1.0,0.125,0.25,0.6194029850746269,0.5082635338345866,0.4744944444444445,0.5216790322580644,0.029411764705882353,0.04411764705882353,0.22085889570552147,0.25153374233128833,14.149999999999999,0.18820577164366373,11.0,20.0,2.0,4.0,18.0,48.0,2.0,5.0,16.0,29.0,68.0,6.0,10.0,9.0,20.0,78.0,9.0,48.0,18.0,0.896551724137931,0.4264705882352941,0.6,0.45,0.4264705882352941,0.5074626865671642,0.14925373134328357,0.55,0.55,1.0,0.3582089552238806,0.375,0.375,0.8333333333333334,0.21739130434782608,0.4,1.0,0.125,0.5,0.5,0.375,24.892647058823528,7.0,1.0,0.4375,0.014705882352941176,5.0,,,0.21739130434782608,4.0,1.0,4.0,0.8,1.0,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,67181.0,1120,195,2174,2161,504,334,283.0,4335,53.0,103.0,7.0,17.0,12.0,22.0,64.0,128.0,106.0,221.0,223.0,452.0,156.0,713.0,2275,24.0,42.0,16.0,67.0,46.0,95.0,57.0,185.0,156.0,290.0,4.0,18.0,116.0,46.0,162.0,26.0,20.0,68.0,25.0,23.0,370.0,10.0,25.0,,45.0,102.0,1.0,148.0,35.0,183.0,6.0,37.0,24.0,13.0,61.0,8.0,36.0,29.0,5.0,25.0,2.0,5.0,90.0,9.0,17.0,19.0,65.0,3.0,5.0,164.0,7.0,4.0,180.0,19.0,77.0,13.0,13.0,1.0,10.0,,1.0,2.0,14.0,7.0,1.0,1.0,,1.0,185.0,504,4.0,13.0,0.34977578475336324,0.35294117647058826,0.49336283185840707,0.5714285714285714,0.4842105263157895,0.5119485294117647,0.5204081632653061,0.5245901639344263,0.5720064724919094,0.6090909090909091,0.6148648648648649,0.03982300884955752,0.07766990291262135,0.0703125,28.354024829795755,0.6777777777777778,0.01694915254237288,,0.13093709884467267,0.032722513089005235,0.14950166112956811,0.04424778761061947,0.1361111111111111,0.03535353535353535,0.04065040650406504,0.04059040590405904,0.016194331983805668,0.047619047619047616,0.0379746835443038,0.10909090909090909,0.16489361702127658,0.12974683544303797,0.1339712918660287,0.18478260869565216,0.022813688212927757,0.5,0.18933823529411764,0.5145631067961165,0.5578947368421052,0.3584905660377358,0.23529411764705882,0.5,0.5378151260504201,0.1875,0.40625,0.4796380090497738,0.4818181818181818,0.44339622641509435,0.3469387755102041,0.4117647058823529,0.42857142857142855,0.18032786885245902,0.5454545454545454,0.3584558823529412,0.46931546961325965,0.48281374999999993,0.46783884297520656,0.1322314049586777,0.15098039215686274,0.09396914446002805,0.2594670406732118,11.646681415929207,0.23183072677092917,6.0,15.0,2.0,2.0,31.0,77.0,,3.0,25.0,37.0,92.0,1.0,7.0,12.0,27.0,69.0,42.0,77.0,31.0,0.6216216216216216,0.40217391304347827,0.14285714285714285,0.4444444444444444,0.40217391304347827,0.16911764705882354,0.027573529411764705,0.4,0.4,0.3333333333333333,0.14154411764705882,0.4025974025974026,0.4025974025974026,0.6774193548387096,0.061224489795918366,,,0.01639344262295082,1.0,0.20491803278688525,0.4025974025974026,25.731521739130436,10.0,3.0,0.4,0.031578947368421054,4.0,1.0,0.004524886877828055,0.08163265306122448,1.0,,10.0,0.25,,,,,,,True,
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,35587.0,593,100,1150,1149,265,231,167.0,2299,54.0,84.0,14.0,23.0,10.0,15.0,4.0,13.0,14.0,39.0,72.0,136.0,34.0,220.0,1165,15.0,25.0,2.0,35.0,13.0,22.0,10.0,54.0,88.0,56.0,20.0,9.0,47.0,14.0,61.0,9.0,5.0,28.0,5.0,14.0,136.0,7.0,27.0,4.0,18.0,48.0,12.0,78.0,38.0,116.0,5.0,35.0,18.0,17.0,15.0,2.0,10.0,13.0,2.0,5.0,1.0,5.0,28.0,1.0,5.0,18.0,46.0,2.0,2.0,42.0,4.0,3.0,49.0,8.0,25.0,4.0,9.0,3.0,3.0,2.0,6.0,,12.0,5.0,2.0,,,,54.0,265,3.0,3.0,0.6111111111111112,0.7096774193548387,0.5294117647058824,0.6,0.5909090909090909,0.5,0.5689655172413793,0.55,0.5314009661835749,0.5645161290322581,0.574468085106383,0.0661764705882353,0.08333333333333333,0.15384615384615385,17.69578313253012,0.5357142857142857,0.3157894736842105,0.09090909090909091,0.11851851851851852,0.06733167082294264,0.1276595744680851,0.05263157894736842,0.12087912087912088,0.06367041198501873,0.08029197080291971,0.09375,0.029411764705882353,0.04395604395604396,0.07142857142857142,0.06711409395973154,0.10309278350515463,0.1761006289308176,0.125,0.13333333333333333,0.05813953488372093,0.4166666666666667,0.45161290322580644,0.6428571428571429,0.7012987012987013,0.5925925925925926,0.06989247311827956,0.3076923076923077,0.36363636363636365,0.5,0.20967741935483872,0.358974358974359,0.358974358974359,0.7142857142857143,0.7931034482758621,0.6086956521739131,0.14285714285714285,0.375,0.6666666666666666,0.7204301075268817,0.5450961956521738,0.55941875,0.579642105263158,0.12315270935960591,0.16339869281045752,0.1590909090909091,0.24545454545454545,6.300735294117649,0.23043478260869565,8.0,30.0,4.0,10.0,6.0,20.0,1.0,2.0,8.0,14.0,50.0,1.0,4.0,6.0,18.0,42.0,,18.0,6.0,1.0,0.28,0.25,0.3333333333333333,0.2916666666666667,0.26881720430107525,0.16129032258064516,0.26666666666666666,0.26666666666666666,1.0,0.10752688172043011,0.3,0.3,1.0,0.06896551724137931,0.5,1.0,0.25,0.4,0.2,0.3333333333333333,25.204,2.0,,0.25,,2.0,1.0,,0.06896551724137931,,,,,,2.0,1.0,,,,True,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,17663.0,294,54,595,597,94,107,87.0,1192,26.0,45.0,3.0,5.0,5.0,7.0,3.0,14.0,6.0,24.0,35.0,83.0,11.0,126.0,592,3.0,5.0,,9.0,8.0,14.0,3.0,28.0,22.0,48.0,6.0,9.0,27.0,8.0,35.0,3.0,5.0,17.0,5.0,5.0,78.0,2.0,4.0,,8.0,20.0,1.0,29.0,6.0,35.0,3.0,20.0,15.0,5.0,14.0,2.0,12.0,7.0,1.0,2.0,,2.0,21.0,1.0,4.0,10.0,27.0,1.0,2.0,20.0,,1.0,18.0,,9.0,,1.0,,1.0,,,,1.0,1.0,,,,,28.0,94,3.0,,0.3142857142857143,0.34375,0.42168674698795183,0.6,0.5714285714285714,0.4831932773109244,0.75,0.625,0.4921875,0.75,0.6086956521739131,0.10843373493975904,0.13333333333333333,0.21428571428571427,21.751824817518248,0.6666666666666666,0.045454545454545456,,0.10416666666666667,0.018691588785046728,0.1038961038961039,0.03571428571428571,0.10408921933085502,0.022222222222222223,0.036585365853658534,0.015873015873015872,,0.05128205128205128,,0.12307692307692308,0.061224489795918366,0.11538461538461539,0.0851063829787234,0.13333333333333333,0.05084745762711865,1.0,0.37815126050420167,0.5777777777777777,0.6666666666666666,0.34615384615384615,0.11764705882352941,0.21428571428571427,0.2727272727272727,,0.20168067226890757,0.25,0.25,0.3333333333333333,0.8333333333333334,0.6,,0.35,0.7142857142857143,0.680672268907563,0.5410163865546218,0.54154,0.5287925,0.0703125,0.09782608695652174,0.07142857142857142,0.2222222222222222,6.5590361445783145,0.15798319327731092,3.0,6.0,,1.0,12.0,30.0,,,5.0,15.0,36.0,1.0,1.0,3.0,6.0,36.0,9.0,30.0,12.0,0.8,0.4166666666666667,1.0,0.5,0.4166666666666667,0.3025210084033613,0.05042016806722689,0.5,0.5,1.0,0.25210084033613445,0.4,0.41379310344827586,0.75,,,,0.05,,0.25,0.4,25.344444444444445,3.0,,0.6,,1.0,,,0.16666666666666666,1.0,,,1.0,1.0,,,1.0,0.027777777777777776,0.03333333333333333,True,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,31676.0,528,83,1016,1014,160,102,127.0,2030,13.0,22.0,3.0,3.0,2.0,3.0,4.0,13.0,5.0,19.0,22.0,54.0,7.0,174.0,1070,3.0,8.0,,12.0,3.0,7.0,1.0,19.0,36.0,8.0,2.0,3.0,22.0,1.0,23.0,1.0,,11.0,7.0,4.0,47.0,2.0,8.0,,15.0,55.0,1.0,71.0,10.0,81.0,1.0,16.0,13.0,3.0,17.0,4.0,15.0,17.0,2.0,2.0,1.0,1.0,34.0,3.0,2.0,16.0,34.0,1.0,5.0,11.0,2.0,3.0,9.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,,,,,19.0,160,2.0,1.0,0.8181818181818182,0.8571428571428571,0.4074074074074074,0.375,0.42857142857142855,0.583916083916084,0.42857142857142855,0.6428571428571429,0.5918367346938775,0.42857142857142855,0.6333333333333333,0.05555555555555555,0.09090909090909091,0.07692307692307693,15.47008547008547,0.5,0.058823529411764705,,0.14473684210526316,0.021220159151193633,0.10948905109489052,0.0196078431372549,0.13539651837524178,0.020876826722338204,0.008,0.029411764705882353,0.02586206896551724,0.014925373134328358,0.02857142857142857,0.13333333333333333,0.14432989690721648,0.15337423312883436,0.10638297872340426,0.11627906976744186,0.013333333333333334,0.6,0.15384615384615385,0.5909090909090909,0.65,0.8461538461538461,0.09090909090909091,0.3076923076923077,0.3333333333333333,0.75,0.13286713286713286,0.2631578947368421,0.2631578947368421,0.8,0.21428571428571427,1.0,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.7762237762237763,0.5578465034965034,0.500595,0.5728607142857144,0.0273972602739726,0.07017543859649122,0.06896551724137931,0.10919540229885058,9.035185185185185,0.15748031496062992,18.0,39.0,3.0,5.0,23.0,50.0,2.0,2.0,2.0,41.0,89.0,2.0,6.0,4.0,7.0,120.0,3.0,50.0,23.0,0.975609756097561,0.4606741573033708,0.3333333333333333,0.5714285714285714,0.4606741573033708,0.6223776223776224,0.2727272727272727,0.46153846153846156,0.46153846153846156,1.0,0.34965034965034963,0.46,0.46938775510204084,0.9565217391304348,0.14285714285714285,1.0,1.0,0.35714285714285715,0.6,0.14285714285714285,0.46,24.5561797752809,1.0,,0.5,,4.0,,,0.2857142857142857,,,,,,,,1.0,0.011235955056179775,0.02,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,62844.0,1047,145,2022,2010,417,254,252.0,4032,15.0,50.0,,6.0,2.0,6.0,16.0,41.0,48.0,102.0,79.0,193.0,31.0,342.0,2140,5.0,15.0,2.0,21.0,16.0,36.0,16.0,81.0,58.0,100.0,,12.0,113.0,33.0,146.0,22.0,11.0,48.0,26.0,39.0,325.0,2.0,11.0,,23.0,52.0,,75.0,13.0,88.0,6.0,43.0,24.0,19.0,34.0,7.0,30.0,12.0,2.0,4.0,1.0,1.0,46.0,1.0,10.0,28.0,71.0,2.0,1.0,69.0,8.0,24.0,36.0,3.0,13.0,5.0,4.0,,1.0,,1.0,2.0,4.0,1.0,,,,,81.0,417,4.0,5.0,0.3670886075949367,0.3670886075949367,0.40932642487046633,0.3333333333333333,0.4444444444444444,0.4983974358974359,0.4523809523809524,0.47794117647058826,0.5198776758409785,0.4772727272727273,0.5194805194805194,0.06217616580310881,0.18,0.07317073170731707,16.09840310746655,0.7391304347826086,,,0.06998654104979811,0.015214384508990318,0.08646616541353383,0.009433962264150943,0.07433102081268583,0.013903743315508022,0.022222222222222223,0.01556420233463035,0.008298755186721992,0.014598540145985401,,0.06538461538461539,0.06395348837209303,0.07717041800643087,0.07446808510638298,0.11538461538461539,0.03592814371257485,0.25,0.16025641025641027,0.3,0.36585365853658536,0.2,0.13141025641025642,0.3902439024390244,0.42105263157894735,0.1875,0.3269230769230769,0.47058823529411764,0.47058823529411764,0.4791666666666667,0.2857142857142857,,,0.08823529411764706,0.3333333333333333,0.5416666666666666,0.5028226688102895,0.5096735294117647,0.4818641791044776,0.043478260869565216,0.06403940886699508,0.06140350877192982,0.23684210526315788,12.063212435233162,0.2062314540059347,14.0,33.0,1.0,9.0,37.0,86.0,3.0,5.0,23.0,51.0,119.0,3.0,6.0,11.0,32.0,138.0,15.0,85.0,37.0,0.9019607843137255,0.42857142857142855,0.5,0.34375,0.4322033898305085,0.3814102564102564,0.10576923076923077,0.42424242424242425,0.42424242424242425,1.0,0.27564102564102566,0.43023255813953487,0.43529411764705883,0.8648648648648649,0.23809523809523808,0.6,1.0,0.1323529411764706,0.1111111111111111,0.3382352941176471,0.43529411764705883,25.14201680672269,10.0,1.0,0.43478260869565216,0.008403361344537815,1.0,,,0.047619047619047616,,1.0,2.0,,,1.0,,1.0,0.008403361344537815,0.011627906976744186,True,
