EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,3SecondViolations,OffArc3ReboundPct,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends
101121,1610612761,Joey Graham,Joey Graham,101121,TOR,8527.0,142,-4.0,268,273,58,108,34,541,12.0,22.0,3.0,6.0,3.0,4.0,4.0,10.0,7.0,13.0,2.0,1.0,23.0,45,2.0,16.0,62.0,288,5.0,9.0,2.0,12.0,5.0,7,1.0,6.0,16.0,34.0,12.0,6.0,1.0,1.0,2.0,7.0,2.0,9.0,2.0,3.0,4.0,20.0,1.0,10.0,8.0,9.0,3.0,20,11.0,31,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,6.0,14.0,1.0,15.0,2.0,1.0,21.0,1.0,10.0,1.0,16.0,58,4.0,1.0,0.7391304347826086,0.85,0.5111111111111111,0.5555555555555556,0.7142857142857143,0.48936170212765956,0.5555555555555556,0.625,0.543859649122807,0.5454545454545454,0.7272727272727273,0.0425531914893617,0.044444444444444446,0.045454545454545456,0.1,19.808306709265178,0.8,0.42857142857142855,0.125,0.08547008547008547,0.18181818181818182,0.05263157894736842,0.14655172413793102,0.08088235294117647,0.20689655172413793,0.037037037037037035,0.04918032786885246,0.25,0.17391304347826086,0.043478260869565216,0.15384615384615385,0.2,0.14285714285714285,0.14285714285714285,0.46808510638297873,0.5454545454545454,0.5714285714285714,0.75,0.2127659574468085,0.4,0.4444444444444444,0.5,0.2765957446808511,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.0425531914893617,0.6666666666666666,0.5,0.3333333333333333,0.5,0.75,0.125,0.5106382978723404,0.5237217391304348,0.5795888888888889,0.532875,0.17857142857142858,0.18518518518518517,0.1935483870967742,0.25806451612903225,7.246666666666667,52.45,0.21641791044776118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101146,1610612761,Roko Ukic,Roko Ukic,101146,TOR,6911.0,115,2.0,221,224,48,76,31,445,6.0,15.0,1.0,1.0,,2.0,5.0,12.0,,8.0,8.0,3.0,11.0,35,10.0,7.0,38.0,231,1.0,2.0,,2.0,2.0,6,4.0,,10.0,4.0,18.0,2.0,,8.0,6.0,18.0,2.0,20.0,1.0,6.0,11.0,42.0,,4.0,5.0,3.0,,8,4.0,12,1.0,3.0,2.0,1.0,4.0,3.0,,1.0,4.0,,2.0,4.0,5.0,,10.0,,3.0,7.0,1.0,4.0,,10.0,48,,,0.18181818181818182,0.2,0.3142857142857143,0.5,0.3333333333333333,0.34444444444444444,0.5,0.5,0.3958333333333333,0.5,0.5,0.2222222222222222,0.17142857142857143,0.26666666666666666,0.16666666666666666,20.07722007722008,1.0,,0.045454545454545456,0.041237113402061855,0.13157894736842105,,0.07692307692307693,0.035398230088495575,,0.09090909090909091,0.0425531914893617,,,0.1111111111111111,0.038461538461538464,0.13636363636363635,0.125,0.043478260869565216,0.3333333333333333,0.4,0.5454545454545454,0.16666666666666666,0.26666666666666666,0.4166666666666667,0.5,0.2,0.17777777777777778,,,,0.17777777777777778,0.5,1.0,,0.2,,0.3,0.5555555555555556,0.4818897727272727,0.4075,0.4754277777777778,0.08333333333333333,0.10526315789473684,0.05263157894736842,0.2631578947368421,6.985714285714286,25.6,0.2171945701357466,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3,0.5,0.3,0.044444444444444446,0.5,0.5,0.25,0.25,0.5,0.1,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1515,1610612761,Anthony Parker,Anthony Parker,1515,TOR,6659.0,111,-18.0,208,208,87,92,21,416,,3.0,,,,,2.0,3.0,3.0,11.0,4.0,2.0,5.0,17,7.0,,13.0,235,,,,,1.0,4,4.0,,5.0,,10.0,,,4.0,2.0,12.0,2.0,14.0,2.0,4.0,6.0,30.0,2.0,1.0,4.0,7.0,,11,3.0,14,,3.0,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,6.0,,5.0,,2.0,,,,,5.0,87,1.0,,,,0.29411764705882354,,0.25,0.2708333333333333,,0.3125,0.2708333333333333,,0.3125,0.2916666666666667,0.11764705882352941,0.3333333333333333,0.3333333333333333,11.48936170212766,0.3333333333333333,,0.1111111111111111,0.01282051282051282,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.03125,,,0.027777777777777776,,0.045454545454545456,0.11764705882352941,0.16666666666666666,0.07407407407407407,0.2222222222222222,,0.125,,,,0.125,0.6666666666666666,1.0,,0.4583333333333333,0.2727272727272727,0.2727272727272727,,0.16666666666666666,,,,,,0.25,0.4166666666666667,0.4769729166666667,,0.47133125,,,,0.38461538461538464,13.229411764705883,24.471428571428568,0.4182692307692308,1.0,3.0,1.0,2.0,,,1.0,1.0,3.0,,,,2.0,,1.0,0.14285714285714285,0.25,0.14285714285714285,0.125,0.3333333333333333,0.3333333333333333,,,,0.25,0.5,,,1.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,5902.0,98,-16.0,186,187,65,43,25,373,5.0,6.0,2.0,2.0,,,1.0,3.0,7.0,17.0,8.0,3.0,13.0,26,8.0,5.0,43.0,216,2.0,5.0,,7.0,1.0,3,3.0,,5.0,20.0,6.0,4.0,,8.0,,5.0,,5.0,,2.0,2.0,10.0,,6.0,2.0,9.0,,11,6.0,17,2.0,4.0,2.0,2.0,2.0,,4.0,2.0,6.0,,,6.0,14.0,1.0,7.0,,2.0,6.0,1.0,2.0,,5.0,65,2.0,,0.7692307692307693,0.9090909090909091,0.5,0.4,0.3333333333333333,0.5588235294117647,0.5,0.4166666666666667,0.5972222222222222,0.5,0.4166666666666667,0.23529411764705882,,,,19.178082191780824,0.3333333333333333,,0.20930232558139536,0.07058823529411765,0.058823529411764705,,0.14285714285714285,0.061855670103092786,0.07407407407407407,,0.10256410256410256,,0.07142857142857142,0.3333333333333333,0.23529411764705882,0.043478260869565216,0.09090909090909091,0.11764705882352941,0.17647058823529413,0.8333333333333334,0.8333333333333334,0.4,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4117647058823529,0.4117647058823529,1.0,0.23529411764705882,0.2857142857142857,1.0,,,,0.5,0.4117647058823529,0.4777852941176471,0.5538071428571428,0.48838333333333334,0.08333333333333333,0.07407407407407407,0.16279069767441862,0.11627906976744186,13.665384615384614,25.450000000000003,0.34946236559139787,,,,,4.0,1.0,4.0,1.0,9.0,3.0,4.0,,1.0,,0.75,0.5,0.3333333333333333,0.5,,,,0.5,0.5,0.75,,,0.3333333333333333,0.5,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2857142857142857,0.5,1.0,0.1111111111111111,,,,,,,,,,True,,,,,,,,,,,,,,,,
2743,1610612761,Kris Humphries,Kris Humphries,2743,TOR,15904.0,265,,502,508,145,179,59,1010,21.0,38.0,5.0,10.0,8.0,16.0,4.0,19.0,13.0,33.0,,,38.0,90,,38.0,114.0,541,10.0,15.0,6.0,26.0,13.0,29,,14.0,40.0,56.0,20.0,8.0,,,10.0,8.0,2.0,10.0,2.0,3.0,4.0,22.0,3.0,21.0,19.0,25.0,2.0,46,24.0,70,7.0,8.0,3.0,5.0,4.0,1.0,4.0,3.0,8.0,1.0,3.0,16.0,31.0,3.0,36.0,,5.0,48.0,6.0,21.0,6.0,40.0,145,5.0,5.0,0.7368421052631579,0.8235294117647058,0.4222222222222222,0.6666666666666666,0.4482758620689655,0.4222222222222222,0.6666666666666666,0.4482758620689655,0.5135135135135135,0.6842105263157895,0.5555555555555556,,0.1111111111111111,0.18421052631578946,0.05263157894736842,20.65972222222222,0.5,0.2,0.16891891891891891,0.10344827586206896,0.23170731707317074,0.08108108108108109,0.19130434782608696,0.1,0.15384615384615385,0.1875,0.038834951456310676,,0.16666666666666666,0.14634146341463414,0.1864406779661017,0.2631578947368421,0.16,0.17073170731707318,0.4222222222222222,0.5526315789473685,0.6774193548387096,0.7142857142857143,0.2111111111111111,0.21052631578947367,0.2222222222222222,0.5,0.36666666666666664,0.3939393939393939,0.41935483870967744,0.8461538461538461,,0.6666666666666666,0.5,0.2,0.5517241379310345,0.5,,0.4222222222222222,0.4765977777777779,0.5113214285714287,0.49183448275862063,0.2,0.2,0.22807017543859648,0.3508771929824561,8.351111111111111,,0.28884462151394424,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0967741935483871,,,,,,,2.0,,6.0,,6.0,2.0,,0.3333333333333333,,,,,1.0,5.0,1.0,1.0,0.06060606060606061,,,,,True,,,,,,,,,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,9039.0,151,20.0,284,284,87,95,31,568,20.0,25.0,3.0,5.0,5.0,6.0,5.0,13.0,19.0,34.0,2.0,1.0,44.0,72,2.0,31.0,122.0,302,3.0,6.0,3.0,9.0,7.0,18,1.0,12.0,29.0,48.0,40.0,4.0,,2.0,4.0,4.0,5.0,9.0,4.0,,4.0,23.0,,6.0,8.0,16.0,,24,6.0,30,,5.0,2.0,3.0,3.0,2.0,3.0,1.0,6.0,,3.0,10.0,11.0,1.0,24.0,1.0,,35.0,7.0,18.0,3.0,29.0,87,,3.0,0.5454545454545454,0.5714285714285714,0.6111111111111112,0.5,0.3888888888888889,0.6148648648648649,0.5,0.4473684210526316,0.6931818181818182,0.6428571428571429,0.5576923076923077,0.02702702702702703,0.05555555555555555,0.08,0.15384615384615385,29.28348909657321,0.5,,0.17204301075268819,0.05825242718446602,0.1702127659574468,,0.17142857142857143,0.04838709677419355,0.125,,0.05660377358490566,,0.1111111111111111,0.20689655172413793,0.1891891891891892,0.1935483870967742,0.125,,0.33783783783783783,0.8,0.8695652173913043,0.6,0.17567567567567569,0.38461538461538464,0.45454545454545453,0.4,0.4594594594594595,0.5588235294117647,0.5588235294117647,0.5263157894736842,0.02702702702702703,0.8333333333333334,0.6,0.3333333333333333,0.3157894736842105,0.8333333333333334,0.05263157894736842,0.36486486486486486,0.4579459459459459,0.5394166666666667,0.44076842105263153,0.21176470588235294,0.21686746987951808,0.07377049180327869,0.23770491803278687,10.112499999999999,24.9,0.30633802816901406,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,0.5,1.0,0.5,,,,0.5,0.5,1.0,,,1.0,0.5,,,,,,,,1.0,,,3.0,,3.0,1.0,,0.3333333333333333,,,,,,3.0,,,,1.0,,,,True,,,,,,,,,,,,,,,,
200081,1610612761,Jamario Moon,Jamario Moon,200081,TOR,5450.0,91,15.0,169,172,51,54,15,341,1.0,2.0,,,1.0,1.0,,,6.0,8.0,4.0,1.0,7.0,10,5.0,7.0,27.0,180,,,,,2.0,3,1.0,4.0,8.0,6.0,8.0,,,4.0,,5.0,,5.0,,1.0,3.0,10.0,,1.0,2.0,9.0,1.0,12,1.0,13,,5.0,3.0,2.0,3.0,2.0,,1.0,3.0,1.0,,1.0,2.0,,6.0,,1.0,8.0,2.0,4.0,1.0,8.0,51,,1.0,0.42857142857142855,0.42857142857142855,0.7,,0.6666666666666666,0.6666666666666666,,0.5,0.75,,0.6666666666666666,0.3333333333333333,,,,11.22994652406417,1.0,0.3333333333333333,0.15254237288135594,0.015384615384615385,0.08333333333333333,,0.13253012048192772,0.0136986301369863,,,0.029411764705882353,,0.08695652173913043,0.3076923076923077,0.13043478260869565,0.05,0.25,,0.13333333333333333,0.5,0.5,1.0,,,,,0.5333333333333333,0.75,0.75,0.3333333333333333,0.26666666666666666,,,,0.25,1.0,0.25,0.4666666666666667,0.49179666666666666,0.5988,0.5002375,0.23529411764705882,0.3333333333333333,,0.2962962962962963,16.48,24.439999999999998,0.30177514792899407,1.0,1.0,,,1.0,,2.0,,6.0,,1.0,,1.0,,1.0,0.4,,0.4,0.06666666666666667,1.0,1.0,0.25,0.25,1.0,,,,0.25,,,1.0,,1.0,,1.0,,,,5.0,2.0,5.0,3.0,,0.6,1.0,,,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
200801,1610612761,Hassan Adams,Hassan Adams,200801,TOR,937.0,16,-2.0,34,36,8,27,5,70,1.0,2.0,,,,,,1.0,1.0,2.0,,,2.0,5,,1.0,5.0,34,,2.0,1.0,1.0,,2,,1.0,1.0,2.0,2.0,,,,2.0,,,,,,,,,1.0,,1.0,1.0,2,1.0,3,,1.0,1.0,,,,,,,,,1.0,1.0,,3.0,,,4.0,,2.0,,1.0,8,,,0.5,0.5,0.4,,,0.4,,,0.35714285714285715,0.16666666666666666,0.16666666666666666,,0.4,0.5,1.0,17.073170731707318,,1.0,0.14285714285714285,0.05555555555555555,,,0.1,0.045454545454545456,,0.3333333333333333,,,,0.3333333333333333,,,,,0.4,0.5,1.0,,0.2,,,,0.4,0.5,0.5,1.0,,,,,,,,0.4,0.54786,0.36745,0.36745,0.2857142857142857,0.2857142857142857,0.2,0.2,10.540000000000001,,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2574,1610612761,Jason Kapono,Jason Kapono,2574,TOR,8213.0,137,6.0,254,260,37,55,30,514,,1.0,,1.0,,,,2.0,15.0,30.0,5.0,,15.0,33,5.0,3.0,39.0,268,2.0,3.0,,7.0,3.0,5,,,6.0,26.0,4.0,,,5.0,1.0,12.0,1.0,13.0,1.0,7.0,4.0,27.0,,1.0,1.0,4.0,,5,1.0,6,,3.0,1.0,2.0,3.0,3.0,6.0,,9.0,1.0,,3.0,6.0,1.0,5.0,,1.0,5.0,,2.0,,6.0,37,1.0,,0.8666666666666667,0.8666666666666667,0.45454545454545453,0.6666666666666666,0.6,0.47368421052631576,0.875,0.6,0.4875,0.875,0.6,0.13157894736842105,0.030303030303030304,,,16.896551724137932,0.3333333333333333,,0.05128205128205128,0.009708737864077669,0.022222222222222223,,0.04065040650406504,0.00847457627118644,0.04,,,,0.04,,0.09090909090909091,0.034482758620689655,,,0.02631578947368421,,,,0.05263157894736842,,,,0.7894736842105263,0.5,0.5172413793103449,0.8666666666666667,0.13157894736842105,0.25,,,,,,0.15789473684210525,0.41815526315789475,0.48458749999999995,0.36970000000000003,0.05,0.05714285714285714,0.1794871794871795,0.15384615384615385,17.86060606060606,24.86,0.14566929133858267,,,,,2.0,,2.0,,6.0,,2.0,,1.0,,1.0,0.4,,0.4,,,,0.4,0.4,1.0,,,,0.4,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,0.25,1.0,1.0,,,,,,0.03333333333333333,2.0,1.0,,,True,,,,,,,,,,,,,,,,
2226,1610612761,Will Solomon,Will Solomon,2226,TOR,5553.0,93,3.0,185,186,45,75,22,371,3.0,4.0,,,2.0,3.0,3.0,5.0,8.0,20.0,11.0,5.0,14.0,29,13.0,1.0,35.0,192,3.0,4.0,,9.0,6.0,10,5.0,,18.0,14.0,14.0,,1.0,10.0,1.0,18.0,1.0,19.0,1.0,10.0,8.0,39.0,1.0,,1.0,5.0,,6,1.0,7,1.0,5.0,4.0,1.0,7.0,5.0,2.0,2.0,9.0,,1.0,2.0,12.0,,3.0,,,1.0,,,,18.0,45,,,0.5,0.5,0.4827586206896552,0.75,0.6,0.40476190476190477,0.5625,0.6,0.40476190476190477,0.5625,0.6,0.30952380952380953,0.034482758620689655,,0.2,24.056603773584904,0.7777777777777778,,0.10204081632653061,,0.05,0.0625,0.08695652173913043,0.011904761904761904,,,,,0.08333333333333333,0.21428571428571427,0.043478260869565216,0.0625,,0.043478260869565216,0.09523809523809523,0.75,0.75,0.6666666666666666,0.11904761904761904,0.6,0.75,0.3333333333333333,0.47619047619047616,0.4,0.4,0.5,0.2619047619047619,,,,0.2,0.6666666666666666,0.3333333333333333,0.40476190476190477,0.4794975,0.4895785714285714,0.5131535714285714,,,0.2571428571428571,0.5142857142857142,15.23793103448276,27.4,0.24324324324324326,,2.0,,,2.0,2.0,2.0,2.0,6.0,,2.0,,,,1.0,0.15384615384615385,0.4,0.16666666666666666,0.047619047619047616,,,0.18181818181818182,0.18181818181818182,1.0,,,0.4,0.2,,0.07692307692307693,,1.0,3.0,1.0,4.0,,,,1.0,1.0,1.0,1.0,0.25,1.0,0.375,0.3333333333333333,1.0,,,,,,,2.0,1.0,1.0,0.125,True,,,,,,,,,,,,,,,,
