EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,PenaltyCorner3FGA,FTOffRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Corner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,on,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,25004.0,417,113,783,789,331,252,96,1572,27.0,44,3.0,4.0,13.0,18.0,21.0,39,28.0,49.0,1.0,2.0,1.0,1.0,9.0,23.0,4.0,6.0,3.0,7.0,76.0,132,10.0,25.0,62.0,244.0,780,6.0,10.0,5.0,7.0,3.0,30.0,32.0,57.0,3.0,7.0,38.0,111.0,16.0,136.0,18.0,12.0,2.0,23.0,9.0,8.0,94.0,22.0,116.0,14.0,8.0,50.0,16.0,28.0,254.0,3.0,7.0,9.0,37,1.0,47,10.0,57,2.0,32,17.0,15.0,18.0,2.0,11.0,9.0,1.0,7.0,1.0,27,12.0,5,30,4.0,4.0,69.0,3.0,4.0,75.0,3.0,22.0,17.0,1.0,111.0,331,8.0,17.0,0.10526315789473684,0.10666666666666667,0.6,0.4,0.7142857142857143,0.42857142857142855,0.4,0.5757575757575758,0.6,0.5614035087719298,0.5796178343949044,0.7941176470588235,0.5703125,0.6321243523316062,0.8333333333333334,0.6453488372093024,0.1592356687898089,0.06060606060606061,0.1590909090909091,0.02564102564102564,24.719101123595504,0.6666666666666666,0.04,0.1434108527131783,0.028112449799196786,0.08490566037735849,0.03,0.12637362637362637,0.02865329512893983,0.04597701149425287,0.014492753623188406,0.021505376344086023,0.02702702702702703,0.038461538461538464,0.11764705882352941,0.19736842105263158,0.12371134020618557,0.07042253521126761,0.11428571428571428,0.03278688524590164,0.2802547770700637,0.6136363636363636,0.7297297297297297,0.14814814814814814,0.2484076433121019,0.5384615384615384,0.5526315789473685,0.047619047619047616,0.31210191082802546,0.5714285714285714,0.5714285714285714,0.10714285714285714,0.012738853503184714,0.5,0.5,0.1464968152866242,0.391304347826087,0.391304347826087,0.6666666666666666,0.23529411764705882,0.75,0.3333333333333333,0.058823529411764705,1.0,0.35294117647058826,0.6666666666666666,1.0,0.28125,0.7222222222222222,0.109375,0.42857142857142855,0.4394904458598726,0.391304347826087,0.4756671974522292,0.49816428571428567,0.46180234374999996,0.125,0.1456953642384106,0.12295081967213115,0.45491803278688525,9.515909090909094,25.504,0.4227330779054917,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,13230.0,220,-78,386,390,50,54,43,776,10.0,16,,1.0,2.0,2.0,4.0,13,5.0,12.0,,1.0,,,6.0,13.0,,,1.0,2.0,19.0,41,6.0,14.0,8.0,64.0,438,1.0,3.0,,,,2.0,4.0,6.0,1.0,2.0,,11.0,8.0,30.0,12.0,6.0,,13.0,6.0,2.0,25.0,17.0,42.0,11.0,6.0,13.0,3.0,9.0,101.0,,1.0,3.0,8,,11,1.0,12,,4,3.0,1.0,10.0,1.0,7.0,4.0,,3.0,1.0,14,,5,13,1.0,2.0,15.0,1.0,2.0,12.0,2.0,7.0,,,11.0,50,,,0.21052631578947367,0.21052631578947367,0.6666666666666666,0.42857142857142855,,0.5,0.42857142857142855,0.4634146341463415,0.3333333333333333,0.6666666666666666,0.509090909090909,0.3333333333333333,0.6875,0.5333333333333333,0.3333333333333333,0.6875,0.2545454545454545,0.04878048780487805,0.0625,0.07692307692307693,17.011494252873565,0.7142857142857143,,0.06015037593984962,0.006944444444444444,0.058823529411764705,,0.059782608695652176,0.005154639175257732,0.02,,,,,0.10869565217391304,0.03225806451612903,0.03571428571428571,0.05263157894736842,0.07692307692307693,,0.2909090909090909,0.625,0.6666666666666666,0.3,0.23636363636363636,0.3076923076923077,0.3333333333333333,,0.21818181818181817,0.4166666666666667,0.4166666666666667,0.2,0.01818181818181818,,,0.23636363636363636,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.3333333333333333,,,,,,,,0.25,1.0,0.25,0.5,0.5454545454545454,0.46153846153846156,0.4876890909090909,0.4509,0.5111687500000001,0.11666666666666667,0.15217391304347827,0.03125,0.171875,8.37560975609756,25.13571428571428,0.12953367875647667,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,14814.0,247,-39,438,443,118,117,50,881,14.0,22,5.0,8.0,6.0,9.0,1.0,5,6.0,23.0,,1.0,,,,,,,,,21.0,50,,1.0,12.0,54.0,482,5.0,11.0,,,5.0,15.0,6.0,13.0,,1.0,6.0,18.0,32.0,10.0,,,8.0,,,8.0,1.0,3.0,4.0,,3.0,,,1.0,11.0,1.0,15.0,11.0,23,12.0,46,17.0,63,,3,1.0,2.0,4.0,2.0,2.0,4.0,,2.0,1.0,8,2.0,16,36,6.0,1.0,15.0,6.0,1.0,17.0,1.0,7.0,2.0,,18.0,118,4.0,2.0,0.7619047619047619,0.9411764705882353,,,,,,0.42,0.45454545454545453,0.46153846153846156,0.4117647058823529,0.45454545454545453,0.42857142857142855,0.4576271186440678,0.5357142857142857,0.5,0.0196078431372549,0.16,0.3181818181818182,,13.426853707414828,0.5,0.631578947368421,0.152317880794702,0.09554140127388536,0.19298245614035087,0.018518518518518517,0.16346153846153846,0.07582938388625593,0.14893617021276595,0.07692307692307693,0.06896551724137931,0.02564102564102564,,0.11864406779661017,0.16666666666666666,0.17857142857142858,0.20930232558139536,0.14285714285714285,,0.43137254901960786,0.6363636363636364,0.9333333333333333,0.6428571428571429,0.09803921568627451,0.2,0.2,1.0,0.45098039215686275,0.2608695652173913,0.2727272727272727,1.0,0.0196078431372549,,,,,,,0.7272727272727273,0.625,0.2,,,,,,0.6428571428571429,0.6666666666666666,,,0.45098039215686275,,0.4884068627450981,0.52539,0.5761464285714285,0.12280701754385964,0.125,0.2777777777777778,0.3333333333333333,10.238000000000001,22.3,0.2694063926940639,1.0,1.0,1.0,10.0,7.0,3.0,10.0,5.0,1.0,0.043478260869565216,0.06666666666666667,0.5,0.07142857142857142,,,,,,,,,,,,,,,True,,,,,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,52144.0,869,3,1590,1598,444,385,187,3188,55.0,115,7.0,14.0,12.0,19.0,18.0,53,10.0,48.0,7.0,22.0,,1.0,21.0,75.0,2.0,3.0,8.0,25.0,83.0,216,28.0,97.0,78.0,328.0,1644,11.0,21.0,2.0,4.0,8.0,36.0,16.0,36.0,11.0,32.0,25.0,90.0,68.0,98.0,81.0,3.0,14.0,75.0,21.0,30.0,33.0,21.0,54.0,13.0,8.0,15.0,3.0,15.0,129.0,5.0,26.0,26.0,58,4.0,88,31.0,119,8.0,32,15.0,17.0,22.0,10.0,10.0,32.0,,12.0,9.0,54,10.0,33,81,5.0,8.0,71.0,3.0,4.0,100.0,11.0,51.0,4.0,1.0,90.0,444,15.0,4.0,0.40963855421686746,0.4473684210526316,0.9642857142857143,0.28865979381443296,0.5,0.34375,0.28865979381443296,0.38425925925925924,0.5238095238095238,0.4444444444444444,0.3993610223642173,0.56,0.47794117647058826,0.4579831932773109,0.5806451612903226,0.5487804878048781,0.30990415335463256,0.1388888888888889,0.2,0.07547169811320754,22.795341098169715,0.4074074074074074,0.0784313725490196,0.10984848484848485,0.04701627486437613,0.12037037037037036,0.02512562814070352,0.11290322580645161,0.041223404255319146,0.053763440860215055,0.06172839506172839,0.02926829268292683,0.02027027027027027,0.0392156862745098,0.09782608695652174,0.08450704225352113,0.13861386138613863,0.11920529801324503,0.12307692307692308,0.047619047619047616,0.36741214057507987,0.4782608695652174,0.5978260869565217,0.4909090909090909,0.16932907348242812,0.33962264150943394,0.3673469387755102,0.05555555555555555,0.15335463258785942,0.20833333333333334,0.2222222222222222,0.6,0.07028753993610223,0.3181818181818182,0.3181818181818182,0.23961661341853036,0.28,0.28,0.9523809523809523,0.56,0.5,,0.04,,0.12,0.6666666666666666,1.0,0.27941176470588236,0.631578947368421,0.36764705882352944,0.32,0.6773162939297125,0.28,0.5167440894568689,0.5304652173913043,0.5167147058823529,0.14447592067988668,0.19921875,0.10975609756097561,0.27439024390243905,6.409259259259259,24.87835051546391,0.2792452830188679,8.0,7.0,,5.0,4.0,,5.0,3.0,,0.0625,,0.6,0.10294117647058823,3.0,3.0,1.0,1.0,1.0,0.42857142857142855,,,,,,,,,True,,,,,,
2561,1610612740,David West,David West,2561,NOH,26627.0,444,85,822,821,259,226,103,1643,32.0,44,7.0,10.0,11.0,15.0,34.0,73,29.0,74.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,4.0,95.0,191,2.0,5.0,81.0,277.0,850,11.0,23.0,1.0,1.0,12.0,37.0,27.0,56.0,1.0,4.0,28.0,85.0,126.0,64.0,6.0,,14.0,3.0,1.0,9.0,13.0,16.0,29.0,11.0,5.0,8.0,1.0,4.0,74.0,7.0,15.0,16.0,62,1.0,79,22.0,101,3.0,5,5.0,,14.0,2.0,5.0,6.0,,9.0,1.0,20,6.0,12,30,3.0,3.0,63.0,3.0,1.0,90.0,11.0,41.0,7.0,,85.0,259,3.0,6.0,0.6631578947368421,0.7159090909090909,1.0,0.4,1.0,0.25,0.5,0.4973821989528796,0.4782608695652174,0.48214285714285715,0.5,0.5208333333333334,0.475,0.5836909871244635,0.6379310344827587,0.5774647887323944,0.025510204081632654,0.04712041884816754,0.11363636363636363,0.0410958904109589,26.80851063829787,0.7,0.043478260869565216,0.22545454545454546,0.052083333333333336,0.14814814814814814,0.07291666666666667,0.20365535248041775,0.057291666666666664,0.06521739130434782,0.046511627906976744,0.045454545454545456,0.041666666666666664,0.16666666666666666,0.18478260869565216,0.2857142857142857,0.2169811320754717,0.15584415584415584,0.12903225806451613,0.03529411764705882,0.22448979591836735,0.7272727272727273,0.8205128205128205,0.53125,0.37244897959183676,0.4657534246575342,0.4857142857142857,0.5588235294117647,0.37755102040816324,0.3918918918918919,0.3972602739726027,0.9310344827586207,0.00510204081632653,1.0,1.0,0.02040816326530612,0.25,0.25,1.0,0.4166666666666667,0.7,0.14285714285714285,0.041666666666666664,1.0,,,,0.25,0.7333333333333333,0.06666666666666667,0.25,0.25,0.3333333333333333,0.4275210256410257,0.465902380952381,0.421078813559322,0.18141592920353983,0.18552036199095023,0.13357400722021662,0.30685920577617326,10.249214659685864,33.88,0.3150851581508516,,,,12.0,10.0,2.0,12.0,10.0,,0.013513513513513514,,0.8333333333333334,,,,5.0,,1.0,,1.0,1.0,1.0,,,,,,True,,,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,4329.0,72,-11,133,135,56,40,16,268,4.0,7,,2.0,2.0,2.0,1.0,1,3.0,4.0,,,,,,,,,,,8.0,12,,,2.0,18.0,150,,2.0,,,,,6.0,6.0,,,2.0,14.0,14.0,2.0,,,,,,,,,,,,,,,,2.0,4.0,1.0,6,,7,6.0,13,,5,3.0,2.0,,,,1.0,,,,1,1.0,4,9,,1.0,1.0,,,2.0,,,1.0,,14.0,56,1.0,1.0,0.875,0.875,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6923076923076923,,1.0,,,,,9.271523178807946,,,0.17142857142857143,0.10256410256410256,0.041666666666666664,0.1,0.11864406779661017,0.1016949152542373,0.06666666666666667,0.14285714285714285,0.11764705882352941,0.05555555555555555,0.5,,0.375,0.17647058823529413,0.07142857142857142,,,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.75,0.75,1.0,,,,,,,,1.0,,,,,,,,0.3333333333333333,1.0,,,0.5833333333333334,,0.5435416666666666,0.59185,0.4705166666666667,,,,0.7777777777777778,7.808333333333333,,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2408,1610612740,Melvin Ely,Melvin Ely,2408,NOH,6415.0,107,-19,198,202,74,53,23,400,4.0,10,1.0,4.0,1.0,2.0,2.0,9,3.0,7.0,,,,,,,,,,,9.0,26,,,13.0,31.0,198,1.0,5.0,,,1.0,3.0,4.0,7.0,,,6.0,14.0,12.0,6.0,,,2.0,,,2.0,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,1.0,8.0,5.0,6,1.0,12,9.0,21,2.0,1,,1.0,1.0,1.0,1.0,7.0,,,4.0,8,4.0,6,12,2.0,1.0,19.0,4.0,1.0,18.0,,8.0,1.0,1.0,14.0,74,,1.0,0.6666666666666666,0.75,,,,,,0.34615384615384615,0.2,0.5714285714285714,0.34615384615384615,0.2,0.5714285714285714,0.44285714285714284,0.25,0.6363636363636364,,0.07692307692307693,0.1,0.1111111111111111,19.026548672566374,0.125,0.1,0.09523809523809523,0.10810810810810811,0.14705882352941177,0.041666666666666664,0.1134020618556701,0.09183673469387756,0.2608695652173913,,0.06666666666666667,0.0625,,0.125,0.1111111111111111,0.045454545454545456,0.09090909090909091,0.25,0.14285714285714285,0.38461538461538464,0.4,0.4444444444444444,0.5,0.34615384615384615,0.2222222222222222,0.25,0.5,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,0.8,0.25,,,,,,,0.2857142857142857,0.5,,,0.38461538461538464,,0.4562115384615385,0.53336,0.4117857142857143,0.23529411764705882,0.23529411764705882,0.0967741935483871,0.45161290322580644,7.761538461538462,,0.37373737373737376,2.0,,,2.0,2.0,,2.0,1.0,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,
201153,1610612740,Julian Wright,Julian Wright,201153,NOH,12987.0,216,-19,398,405,80,88,39,803,9.0,24,3.0,4.0,3.0,7.0,6.0,10,13.0,27.0,1.0,3.0,,1.0,,2.0,,,,1.0,28.0,61,1.0,5.0,2.0,61.0,397,5.0,7.0,,1.0,,10.0,4.0,9.0,,3.0,,8.0,22.0,34.0,3.0,,8.0,2.0,,2.0,16.0,1.0,17.0,,1.0,9.0,3.0,4.0,35.0,,7.0,7.0,18,3.0,28,7.0,35,1.0,15,9.0,6.0,10.0,1.0,6.0,3.0,,4.0,1.0,13,4.0,7,12,1.0,,6.0,1.0,,4.0,2.0,3.0,,,8.0,80,4.0,,0.39285714285714285,0.4583333333333333,1.0,0.2,,,0.2,0.45901639344262296,0.7142857142857143,0.4444444444444444,0.44696969696969696,0.625,0.3333333333333333,0.4552238805970149,0.625,0.3333333333333333,0.07575757575757576,0.03278688524590164,0.041666666666666664,0.1,18.058690744920995,0.7692307692307693,0.17647058823529413,0.15,0.04964539007092199,0.11666666666666667,,0.1388888888888889,0.03867403314917127,0.05660377358490566,0.02702702702702703,0.058823529411764705,,,0.17073170731707318,0.0967741935483871,0.16666666666666666,0.11627906976744186,0.11764705882352941,0.02857142857142857,0.36363636363636365,0.375,0.391304347826087,0.5555555555555556,0.15151515151515152,0.6,0.6666666666666666,0.16666666666666666,0.4090909090909091,0.48148148148148145,0.48148148148148145,0.38461538461538464,0.045454545454545456,0.3333333333333333,0.3333333333333333,0.030303030303030304,,,,0.5,0.75,,0.125,,,,,0.5833333333333334,0.42857142857142855,0.08333333333333333,,0.4393939393939394,,0.4707651515151516,0.5422857142857144,0.5464249999999999,0.04477611940298507,0.04838709677419355,0.16393442622950818,0.13114754098360656,9.365573770491803,23.6,0.20100502512562815,2.0,2.0,,1.0,1.0,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,,,,,,True,,,,,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,19983.0,333,-4,603,615,137,120,68,1218,9.0,14,2.0,4.0,2.0,2.0,2.0,13,12.0,37.0,5.0,12.0,,,9.0,26.0,,,1.0,4.0,23.0,64,14.0,38.0,9.0,97.0,615,2.0,8.0,,,,4.0,4.0,13.0,3.0,6.0,4.0,21.0,30.0,16.0,39.0,3.0,4.0,26.0,9.0,3.0,9.0,2.0,11.0,2.0,,4.0,2.0,3.0,24.0,3.0,3.0,20.0,15,1.0,36,6.0,42,,14,10.0,4.0,4.0,,1.0,6.0,,3.0,3.0,10,,16,22,,1.0,13.0,2.0,3.0,13.0,1.0,5.0,2.0,,21.0,137,1.0,2.0,0.6521739130434783,0.7142857142857143,0.9285714285714286,0.3684210526315789,,0.5,0.3684210526315789,0.359375,0.25,0.3076923076923077,0.43137254901960786,0.25,0.4473684210526316,0.44907407407407407,0.25,0.45652173913043476,0.37254901960784315,0.046875,0.07142857142857142,0.07692307692307693,17.429837518463813,0.4,0.07692307692307693,0.07177033492822966,0.014705882352941176,0.22727272727272727,0.04054054054054054,0.11784511784511785,0.02158273381294964,,0.01694915254237288,0.022988505747126436,0.05084745762711865,,0.0136986301369863,0.046875,0.1527777777777778,0.21311475409836064,0.25925925925925924,,0.13725490196078433,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.12745098039215685,0.15384615384615385,0.16666666666666666,0.5,0.3627450980392157,0.32432432432432434,0.3333333333333333,0.6666666666666666,0.11764705882352941,0.4166666666666667,0.4166666666666667,0.2549019607843137,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.5,0.5,,,,,,,0.10526315789473684,1.0,0.21052631578947367,0.25,0.5098039215686274,0.34615384615384615,0.47366715686274513,0.46678,0.4132026315789474,0.04716981132075472,0.07352941176470588,0.041237113402061855,0.21649484536082475,12.9421875,24.655263157894737,0.22719734660033167,,2.0,,8.0,5.0,2.0,8.0,5.0,,0.02702702702702703,,0.625,0.10526315789473684,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,True,,,,,,
1899,1610612740,James Posey,James Posey,1899,NOH,33802.0,563,-61,1012,1017,257,195,120,2029,17.0,38,6.0,8.0,2.0,8.0,8.0,12,10.0,21.0,12.0,26.0,2.0,2.0,9.0,51.0,1.0,7.0,2.0,13.0,35.0,71,21.0,77.0,37.0,170.0,1061,7.0,10.0,3.0,9.0,5.0,28.0,5.0,14.0,6.0,23.0,8.0,36.0,20.0,50.0,63.0,,8.0,50.0,9.0,5.0,14.0,11.0,25.0,6.0,5.0,7.0,3.0,4.0,61.0,1.0,8.0,21.0,54,12.0,87,10.0,97,2.0,17,8.0,9.0,8.0,4.0,5.0,13.0,2.0,3.0,2.0,21,4.0,28,53,5.0,3.0,49.0,4.0,12.0,44.0,3.0,18.0,4.0,,36.0,257,5.0,3.0,0.2857142857142857,0.3225806451612903,1.0,0.2727272727272727,0.3333333333333333,0.2608695652173913,0.27631578947368424,0.49295774647887325,0.7,0.35714285714285715,0.44932432432432434,0.6052631578947368,0.3783783783783784,0.5,0.6666666666666666,0.43902439024390244,0.5202702702702703,0.07042253521126761,0.13157894736842105,,16.404886561954623,0.38095238095238093,0.42857142857142855,0.15789473684210525,0.022284122562674095,0.15671641791044777,0.007575757575757576,0.15756302521008403,0.018329938900203666,0.03937007874015748,,0.02459016393442623,0.01020408163265306,,0.144,0.16666666666666666,0.16535433070866143,0.18085106382978725,0.1,0.024390243902439025,0.25675675675675674,0.4473684210526316,0.5151515151515151,0.17647058823529413,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.125,0.14189189189189189,0.47619047619047616,0.47619047619047616,0.6,0.17567567567567569,0.46153846153846156,0.48,0.34459459459459457,0.17647058823529413,0.17647058823529413,1.0,0.42105263157894735,0.75,,0.10526315789473684,1.0,0.3684210526315789,0.14285714285714285,1.0,0.21621621621621623,0.25,0.35135135135135137,0.15384615384615385,0.777027027027027,0.18,0.5111883561643836,0.551875,0.5316375,0.11042944785276074,0.20930232558139536,0.16470588235294117,0.21176470588235294,6.992957746478874,25.331168831168824,0.25395256916996045,6.0,10.0,1.0,3.0,2.0,1.0,4.0,1.0,,,0.029411764705882353,0.25,0.2702702702702703,4.0,2.0,3.0,,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.012987012987012988,0.038461538461538464,True,,,,,,
