EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,on,HeaveMakes
101110,1610612757,Martell Webster,Martell Webster,101110,POR,230.0,4,-6.0,8,8,5,16,1.0,1.0,1.0,11,1.0,1.0,1.0,5,1.0,12.5,1.0,1.0,1.0,0.5532,0.5532,25.8,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,50649.0,844,77.0,1521,1524,366,3045,53.0,15.0,75.0,1591,20.0,49.0,59.0,366,0.3232758620689655,19.195922989807475,0.22844827586206898,0.26785714285714285,0.6551724137931034,0.49537610619469025,0.46655098039215687,26.336,0.2406311637080868,339.0,208.0,38.0,77.0,6.0,10.0,8.0,15.0,19.0,44.0,12.0,36.0,8.0,22.0,1.0,2.0,5.0,16.0,2.0,6.0,5.0,69.0,157.0,24.0,45.0,255.0,8.0,16.0,2.0,7.0,5.0,27.0,18.0,36.0,7.0,21.0,78.0,10.0,128.0,54.0,18.0,2.0,4.0,16.0,18.0,145.0,72.0,217.0,43.0,29.0,83.0,12.0,50.0,506.0,8.0,20.0,12.0,46.0,2.0,60.0,28.0,88.0,5.0,40.0,27.0,13.0,52.0,7.0,30.0,29.0,3.0,22.0,5.0,5.0,81.0,6.0,18.0,21.0,91.0,1.0,3.0,6.0,1.0,8.0,55.0,2.0,1.0,18.0,10.0,2.0,2.0,2.0,1.0,78.0,10.0,10.0,0.07246376811594203,0.07352941176470588,0.75,0.32,0.2857142857142857,0.35,0.3380281690140845,0.4394904458598726,0.5,0.5,0.4525862068965517,0.4782608695652174,0.5089285714285714,0.49224806201550386,0.5192307692307693,0.5652173913043478,0.11464968152866242,0.16883116883116883,0.09090909090909091,0.027777777777777776,0.6419753086419753,0.04878048780487805,0.08348457350272233,0.04008016032064128,0.06593406593406594,0.038834951456310676,0.0791268758526603,0.03971631205673759,0.04430379746835443,0.04316546762589928,0.034653465346534656,0.05303030303030303,0.013513513513513514,0.06077348066298342,0.09859154929577464,0.09210526315789473,0.06474820143884892,0.06976744186046512,0.045454545454545456,0.5,0.33189655172413796,0.4935064935064935,0.59375,0.10526315789473684,0.1896551724137931,0.4318181818181818,0.475,0.15517241379310345,0.3333333333333333,0.34285714285714286,0.08333333333333333,0.09482758620689655,0.36363636363636365,0.36363636363636365,1.0,0.3018867924528302,0.3018867924528302,0.625,0.43478260869565216,0.6,0.043478260869565216,0.2608695652173913,0.3333333333333333,0.5,0.26785714285714285,0.5333333333333333,0.08928571428571429,0.4,0.3333333333333333,0.32653061224489793,0.5178684210526316,0.07258064516129033,0.10404624277456648,0.10588235294117647,0.3058823529411765,7.0324840764331205,,,,,,,,,,,,,,,,,,,,,,,,True,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,119574.0,1993,235.0,3631,3609,1233,7240,291.0,91.0,398.0,3838,122.0,289.0,135.0,1233,0.6317460317460317,18.194740582800282,0.46190476190476193,0.4619289340101523,0.792063492063492,0.5256632165605097,0.5172625641025641,24.697487437185927,0.3395758744147618,1203.0,505.0,72.0,101.0,4.0,8.0,23.0,34.0,13.0,39.0,24.0,92.0,42.0,107.0,13.0,13.0,31.0,117.0,5.0,21.0,29.0,109.0,232.0,159.0,120.0,815.0,9.0,24.0,12.0,34.0,6.0,60.0,39.0,75.0,42.0,55.0,259.0,126.0,92.0,426.0,51.0,6.0,2.0,117.0,10.0,116.0,43.0,159.0,18.0,25.0,70.0,15.0,31.0,361.0,19.0,27.0,40.0,115.0,5.0,160.0,47.0,207.0,8.0,69.0,47.0,22.0,50.0,14.0,41.0,36.0,1.0,9.0,5.0,8.0,86.0,9.0,31.0,42.0,111.0,,8.0,2.0,12.0,19.0,143.0,9.0,20.0,34.0,24.0,12.0,2.0,12.0,8.0,259.0,30.0,20.0,0.5779816513761468,0.5943396226415094,0.8930817610062893,0.39949748743718594,0.35294117647058826,0.3442622950819672,0.4015151515151515,0.4698275862068966,0.375,0.52,0.5515873015873016,0.46551724137931033,0.5177664974619289,0.5847953216374269,0.4838709677419355,0.5622222222222222,0.04310344827586207,0.04950495049504951,0.1282051282051282,,0.5813953488372093,0.049019607843137254,0.08914728682170543,0.022481265611990008,0.10230179028132992,0.03807615230460922,0.09220701963117192,0.027058823529411764,0.021447721179624665,0.018518518518518517,0.025793650793650792,0.041935483870967745,0.031746031746031744,0.08294930875576037,0.03903903903903904,0.12619502868068833,0.11594202898550725,0.06956521739130435,0.023668639053254437,0.6666666666666666,0.16031746031746033,0.7128712871287128,0.75,0.6666666666666666,0.06190476190476191,0.3333333333333333,0.38235294117647056,0.14603174603174604,0.2608695652173913,0.2608695652173913,0.4583333333333333,0.16984126984126985,0.3925233644859813,0.3925233644859813,0.9761904761904762,0.4020618556701031,0.40344827586206894,0.8632478632478633,0.13793103448275862,0.5,0.22413793103448276,0.3620689655172414,0.23809523809523808,1.0,0.17258883248730963,0.6764705882352942,0.15736040609137056,0.41935483870967744,0.31868131868131866,0.40484429065743943,0.5143658536585366,0.06212121212121212,0.13229571984435798,0.0736196319018405,0.3177914110429448,8.640086206896553,7.0,1.0,1.0,2.0,7.0,4.0,6.0,1.0,3.0,0.002512562814070352,0.003436426116838488,0.007692307692307693,0.3076923076923077,0.5,0.5384615384615384,0.8571428571428571,0.017369727047146403,,,,,,,True,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,54910.0,915,113.0,1649,1652,501,3301,1.0,1.0,1.0,1684,1.0,,91.0,501,0.0072992700729927005,11.157894736842104,0.0072992700729927005,0.034482758620689655,0.8832116788321168,0.5414992647058824,0.550875,81.3,0.30382049727107335,458.0,206.0,77.0,120.0,30.0,56.0,18.0,27.0,7.0,16.0,,,,,,,,,,,,84.0,136.0,,61.0,229.0,31.0,59.0,,,20.0,82.0,19.0,28.0,,31.0,69.0,102.0,66.0,,,60.0,1.0,,10.0,10.0,3.0,13.0,1.0,2.0,5.0,,5.0,29.0,13.0,76.0,54.0,157.0,21.0,232.0,89.0,321.0,12.0,16.0,11.0,5.0,10.0,,4.0,25.0,1.0,6.0,2.0,4.0,35.0,2.0,8.0,44.0,102.0,,10.0,12.0,16.0,19.0,90.0,9.0,,35.0,15.0,40.0,35.0,41.0,23.0,69.0,15.0,12.0,0.6071428571428571,0.9444444444444444,,,,,,0.6176470588235294,0.5254237288135594,0.6785714285714286,0.6131386861313869,0.5254237288135594,0.6551724137931034,0.6432584269662921,0.5694444444444444,0.71875,0.07352941176470588,0.08333333333333333,,,0.2857142857142857,0.4375,0.26475548060708265,0.1450381679389313,0.2887700534759358,0.05416666666666667,0.2705128205128205,0.11649214659685864,0.20496894409937888,0.17647058823529413,0.08370044052863436,0.050359712230215826,0.0594059405940594,0.24210526315789474,0.3548387096774194,0.22580645161290322,0.2857142857142857,0.2962962962962963,0.2857142857142857,0.5609756097560976,0.8759124087591241,0.6416666666666667,0.7,0.5844155844155844,0.11678832116788321,0.4375,0.4375,,,,,,,,,,,,0.9491525423728814,0.5357142857142857,,,,,0.9310344827586207,0.6666666666666666,,,,,0.5596096153846154,0.2147239263803681,0.21604938271604937,0.35807860262008734,0.30131004366812225,0.9992647058823529,,,,,,,5.0,5.0,7.0,,,,0.8571428571428571,0.03333333333333333,,,,1.0,1.0,8.0,1.0,,,True,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,85488.0,1425,142.0,2611,2599,892,5210,61.0,27.0,149.0,2763,56.0,57.0,126.0,892,0.26465364120781526,23.500165727543916,0.108348134991119,0.15168539325842698,0.4635879218472469,0.4753530520646319,0.4785765895953758,24.785234899328856,0.3416315587897357,881.0,346.0,63.0,112.0,12.0,19.0,22.0,36.0,47.0,105.0,82.0,197.0,36.0,88.0,6.0,11.0,29.0,21.0,1.0,6.0,6.0,192.0,414.0,57.0,121.0,676.0,25.0,45.0,6.0,12.0,11.0,79.0,52.0,122.0,17.0,49.0,204.0,194.0,190.0,165.0,6.0,22.0,4.0,21.0,30.0,26.0,27.0,53.0,19.0,8.0,13.0,5.0,8.0,133.0,13.0,26.0,42.0,110.0,17.0,169.0,42.0,211.0,7.0,26.0,16.0,10.0,30.0,4.0,15.0,39.0,4.0,15.0,3.0,11.0,69.0,4.0,24.0,42.0,105.0,,4.0,13.0,2.0,5.0,166.0,12.0,,71.0,18.0,39.0,28.0,39.0,26.0,204.0,14.0,17.0,0.5052083333333334,0.5359116022099447,0.9649122807017544,0.3825503355704698,0.5,0.30357142857142855,0.3931034482758621,0.463768115942029,0.5555555555555556,0.4262295081967213,0.4928952042628774,0.5964912280701754,0.4353932584269663,0.528125,0.626984126984127,0.4834123222748815,0.07246376811594203,0.15178571428571427,0.08571428571428572,0.02030456852791878,0.43478260869565216,0.2328767123287671,0.11891891891891893,0.03044496487119438,0.13725490196078433,0.038348082595870206,0.12347684809098294,0.03269069572506287,0.040892193308550186,0.04524886877828054,0.013736263736263736,0.043478260869565216,0.030303030303030304,0.07051282051282051,0.10822510822510822,0.1649214659685864,0.14285714285714285,0.12359550561797752,0.025830258302583026,0.6666666666666666,0.1989342806394316,0.5625,0.6631578947368421,0.6507936507936508,0.18650088809946713,0.44761904761904764,0.4895833333333333,0.34991119005328597,0.41624365482233505,0.42487046632124353,0.524390243902439,0.15630550621669628,0.4090909090909091,0.4186046511627907,0.9444444444444444,0.3442622950819672,0.3442622950819672,1.0,0.3333333333333333,0.631578947368421,0.10526315789473684,0.10526315789473684,0.16666666666666666,1.0,0.20224719101123595,0.6111111111111112,0.16292134831460675,0.3793103448275862,0.2222222222222222,0.3684210526315789,0.48792790697674415,0.11414790996784566,0.15010570824524314,0.11686390532544379,0.30177514792899407,11.116908212560384,5.0,2.0,3.0,,,3.0,8.0,,,0.013422818791946308,,0.031914893617021274,0.2765957446808511,0.16666666666666666,0.8333333333333334,1.0,,,,1.0,,0.022727272727272728,,True,
101112,1610612757,Channing Frye,Channing Frye,101112,POR,31981.0,533,-7.0,952,960,293,1912,9.0,5.0,24.0,1026,11.0,9.0,30.0,293,0.11822660098522167,20.99644128113879,0.04433497536945813,0.0847457627118644,0.2857142857142857,0.4457980295566503,0.4279898305084745,23.741666666666664,0.3077731092436975,269.0,140.0,18.0,34.0,8.0,16.0,4.0,8.0,9.0,22.0,51.0,123.0,9.0,15.0,3.0,2.0,6.0,,,,,78.0,179.0,9.0,21.0,204.0,15.0,33.0,,3.0,9.0,39.0,18.0,48.0,2.0,10.0,52.0,126.0,30.0,27.0,,14.0,,,3.0,7.0,11.0,18.0,7.0,4.0,5.0,,2.0,47.0,15.0,20.0,11.0,53.0,11.0,75.0,36.0,111.0,3.0,13.0,7.0,6.0,7.0,,5.0,13.0,1.0,2.0,,5.0,20.0,5.0,5.0,47.0,78.0,,4.0,3.0,8.0,4.0,27.0,1.0,,8.0,6.0,12.0,11.0,12.0,4.0,52.0,3.0,4.0,0.8076923076923077,0.8873239436619719,1.0,0.375,,0.18181818181818182,0.375,0.43575418994413406,0.45454545454545453,0.375,0.45073891625615764,0.4166666666666667,0.3559322033898305,0.4722222222222222,0.4642857142857143,0.4,0.01675977653631285,0.08823529411764706,,,0.35,0.3793103448275862,0.15868263473053892,0.05830903790087463,0.10091743119266056,0.1111111111111111,0.14446952595936793,0.07322175732217573,0.08823529411764706,0.06329113924050633,0.037037037037037035,0.10638297872340426,0.12195121951219512,0.2641509433962264,0.11392405063291139,0.10738255033557047,0.09411764705882353,0.125,0.026785714285714284,0.3333333333333333,0.16748768472906403,0.5294117647058824,0.5806451612903226,0.5555555555555556,0.10837438423645321,0.4090909090909091,0.4090909090909091,0.6059113300492611,0.4146341463414634,0.4146341463414634,0.9607843137254902,0.07389162561576355,0.6,0.6,1.0,,,,0.4444444444444444,0.5,0.08333333333333333,,,,0.13559322033898305,0.5,0.1016949152542373,0.3333333333333333,,,0.4836365384615383,0.0380952380952381,0.043010752688172046,0.19117647058823528,0.2549019607843137,14.64078212290503,,,1.0,,,,1.0,1.0,2.0,,,0.037037037037037035,0.4444444444444444,0.125,,,,,,2.0,1.0,,,True,
101113,1610612757,Ike Diogu,Ike Diogu,101113,POR,2029.0,34,-19.0,62,65,27,127,,,,80,,,6.0,27,,21.333333333333332,,,0.8571428571428571,0.5497571428571428,0.4842666666666667,,0.43548387096774194,23.0,11.0,1.0,6.0,,4.0,,2.0,,1.0,,,,,,,,,,,,1.0,7.0,,9.0,11.0,,4.0,,,4.0,4.0,,3.0,,8.0,8.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,5.0,,3.0,1.0,4.0,6.0,10.0,,,,,1.0,,,2.0,,1.0,,,3.0,,1.0,2.0,6.0,,,1.0,,,12.0,,,5.0,1.0,2.0,2.0,2.0,1.0,8.0,,1.0,1.0,1.0,,,,,,0.14285714285714285,,,0.14285714285714285,,,0.4230769230769231,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3333333333333333,,,0.3333333333333333,0.5,0.125,0.2,,0.125,0.11538461538461539,0.18181818181818182,0.4,,0.08333333333333333,,1.0,0.09090909090909091,0.2857142857142857,,,,,0.5,0.8571428571428571,0.16666666666666666,0.25,1.0,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,0.5831,0.4166666666666667,0.4166666666666667,0.36363636363636365,0.7272727272727273,1.5857142857142856,,,,,,,,1.0,,,,,,,,,,,,,,,,True,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,20302.0,338,-11.0,637,640,306,1277,8.0,3.0,14.0,699,4.0,7.0,46.0,306,0.1414141414141414,20.70365358592693,0.08080808080808081,0.06976744186046512,0.6363636363636364,0.5177586734693876,0.5064702380952382,26.392857142857142,0.4803767660910518,291.0,86.0,26.0,49.0,2.0,3.0,14.0,25.0,2.0,11.0,7.0,25.0,2.0,6.0,,1.0,1.0,3.0,,,1.0,35.0,85.0,5.0,46.0,131.0,3.0,6.0,,,8.0,14.0,18.0,39.0,2.0,19.0,61.0,26.0,44.0,15.0,,,1.0,3.0,9.0,25.0,16.0,41.0,6.0,10.0,11.0,6.0,8.0,98.0,1.0,3.0,4.0,23.0,,27.0,5.0,32.0,,8.0,5.0,3.0,18.0,1.0,10.0,11.0,,8.0,2.0,1.0,29.0,1.0,14.0,13.0,44.0,,,6.0,1.0,2.0,58.0,6.0,,25.0,7.0,2.0,,2.0,2.0,61.0,3.0,6.0,0.37142857142857144,0.37142857142857144,1.0,0.35714285714285715,,0.5,0.38461538461538464,0.4117647058823529,0.5,0.46153846153846156,0.4292929292929293,0.5,0.4883720930232558,0.524,0.6363636363636364,0.5545454545454546,0.10588235294117647,0.16326530612244897,0.09090909090909091,,0.6206896551724138,,0.09829059829059829,0.013636363636363636,0.08,0.014084507042253521,0.09507042253521127,0.013745704467353952,0.011494252873563218,,0.024691358024691357,,0.043478260869565216,0.06493506493506493,0.07017543859649122,0.14,0.08108108108108109,0.07692307692307693,,1.0,0.494949494949495,0.5306122448979592,0.6341463414634146,0.5,0.1111111111111111,0.18181818181818182,0.2,0.25252525252525254,0.28,0.28,,0.06060606060606061,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,1.0,0.5,0.6666666666666666,,,,,0.5813953488372093,0.56,0.023255813953488372,1.0,0.3333333333333333,0.42857142857142855,0.451125,0.211864406779661,0.2403846153846154,0.10687022900763359,0.46564885496183206,6.876470588235295,,,1.0,,,1.0,1.0,,1.0,,,0.04,,0.5,,,,,,,,,,True,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,11519.0,192,-17.0,344,366,114,710,8.0,2.0,17.0,409,4.0,8.0,8.0,114,0.4358974358974359,11.940298507462687,0.20512820512820512,0.18181818181818182,0.8461538461538461,0.6101858974358974,0.62915,23.688235294117646,0.3313953488372093,130.0,49.0,10.0,16.0,,1.0,3.0,5.0,,1.0,2.0,5.0,2.0,9.0,,1.0,2.0,3.0,1.0,1.0,1.0,12.0,22.0,5.0,8.0,47.0,,2.0,1.0,1.0,2.0,5.0,5.0,7.0,2.0,4.0,20.0,18.0,6.0,15.0,,,,3.0,3.0,6.0,1.0,7.0,1.0,,4.0,1.0,1.0,15.0,2.0,6.0,3.0,17.0,,20.0,8.0,28.0,,9.0,7.0,2.0,4.0,,4.0,1.0,,,,1.0,5.0,1.0,1.0,6.0,19.0,,3.0,,,,9.0,1.0,,4.0,1.0,7.0,7.0,7.0,4.0,20.0,4.0,1.0,0.75,0.75,1.0,0.29411764705882354,1.0,0.5,0.29411764705882354,0.5454545454545454,,0.7142857142857143,0.5,0.5,0.7272727272727273,0.5465116279069767,0.625,0.7692307692307693,0.13636363636363635,0.125,1.0,,0.8,,0.1619047619047619,0.05042016806722689,0.09375,0.044444444444444446,0.145985401459854,0.04878048780487805,0.04878048780487805,0.06666666666666667,0.041666666666666664,,0.08695652173913043,0.1111111111111111,0.17857142857142858,0.1951219512195122,0.09523809523809523,0.09090909090909091,,0.5714285714285714,0.41025641025641024,0.625,0.7142857142857143,0.7,0.02564102564102564,,,0.1282051282051282,0.4,0.4,1.0,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.375,0.375,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.45454545454545453,0.6,0.18181818181818182,0.5,0.5,0.375,0.5409,0.09523809523809523,0.16,0.10638297872340426,0.425531914893617,5.036363636363636,,,,,,,,,1.0,,,,,,,,,,,,,,,True,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,890.0,15,-14.0,29,28,17,57,,,,37,,,2.0,17,,14.705882352941176,,,1.0,0.6074,0.6074,,0.5862068965517241,20.0,4.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,,3.0,4.0,7.0,,,,,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,4.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,0.25,,,,,,0.5,,0.2857142857142857,0.3,1.0,0.16666666666666666,0.375,0.25,0.5,,,0.3333333333333333,,0.5,0.5,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.6074,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
