EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PtsPutbacks,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,OffensiveGoaltends,3SecondViolations,on,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,6703.0,112,13,222,225,56,34,23.0,447,4,14,1.0,3.0,2.0,4.0,6.0,7.0,15.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,15,35,6.0,9.0,2.0,50,228,2.0,4.0,1.0,2.0,6.0,4.0,9.0,2.0,2.0,14.0,12.0,18.0,12.0,6.0,5.0,4.0,3.0,7.0,2.0,9.0,1.0,1.0,3.0,4.0,20.0,3.0,3.0,1.0,2.0,7.0,9,7.0,16,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,6.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,14.0,56,0.4,0.4,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.42857142857142855,0.5,0.4444444444444444,0.5454545454545454,0.4,0.6363636363636364,0.5434782608695652,0.5,0.5833333333333334,0.20454545454545456,0.08571428571428572,0.21428571428571427,20.32520325203252,0.75,0.07692307692307693,0.10144927536231885,0.046153846153846156,0.058823529411764705,0.0967741935483871,0.08737864077669903,0.0625,0.0625,0.041666666666666664,0.13043478260869565,0.16,0.047619047619047616,0.08695652173913043,0.037037037037037035,0.14285714285714285,0.1,1.0,0.3181818181818182,0.2857142857142857,0.36363636363636365,0.25,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.25,0.3409090909090909,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.09090909090909091,0.5,0.5,1.0,0.11363636363636363,0.8,0.8,0.5,0.6,0.3333333333333333,0.2,0.18181818181818182,0.09090909090909091,1.0,0.09090909090909091,1.0,0.5227272727272727,0.8,0.4721272727272728,0.40336666666666665,0.42223181818181826,0.043478260869565216,0.05405405405405406,0.12,0.28,9.82857142857143,24.12222222222222,0.25225225225225223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,17264.0,288,-76,580,571,99,146,42.0,1151,10,13,,1.0,1.0,,10.0,13.0,36.0,6.0,19.0,2.0,5.0,7.0,25.0,3.0,1.0,4.0,23,59,13.0,44.0,20.0,105,652,,3.0,3.0,1.0,4.0,1.0,10.0,3.0,9.0,20.0,30.0,16.0,36.0,3.0,24.0,7.0,3.0,20.0,8.0,28.0,6.0,2.0,12.0,4.0,64.0,2.0,3.0,,5.0,15.0,21,5.0,26,3.0,9.0,3.0,11.0,7.0,3.0,18.0,2.0,,13.0,22.0,1.0,,22.0,23.0,8.0,3.0,2.0,3.0,2.0,20.0,99,0.6521739130434783,0.6521739130434783,0.9230769230769231,0.29545454545454547,0.3333333333333333,0.3023255813953488,0.3898305084745763,,0.1,0.41262135922330095,0.25,0.2894736842105263,0.4605263157894737,0.2857142857142857,0.4166666666666667,0.42718446601941745,0.05084745762711865,0.07692307692307693,21.019108280254777,0.6111111111111112,,0.07853403141361257,0.018518518518518517,0.07042253521126761,0.017857142857142856,0.07633587786259542,0.01824817518248175,0.07317073170731707,,,0.057971014492753624,0.08108108108108109,0.09411764705882353,0.0851063829787234,0.041666666666666664,0.04838709677419355,0.6666666666666666,0.1262135922330097,0.7692307692307693,0.8333333333333334,0.6,0.0970873786407767,,,,0.34951456310679613,0.3611111111111111,0.37142857142857144,0.6923076923076923,0.18446601941747573,0.3157894736842105,0.3157894736842105,1.0,0.24271844660194175,0.28,0.28,0.8571428571428571,0.16666666666666666,,0.5,0.05263157894736842,0.2631578947368421,0.4,0.21052631578947367,0.25,0.5533980582524272,0.2916666666666667,0.4928495098039214,0.49913333333333326,0.47783611111111113,0.07272727272727272,0.12121212121212122,0.0380952380952381,0.19047619047619047,13.233898305084743,25.13409090909091,0.1706896551724138,1.0,1.0,9.0,1.0,4.0,1.0,6.0,4.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,0.3333333333333333,0.1,0.027777777777777776,0.06666666666666667,0.07407407407407407,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,11556.0,193,-102,370,371,97,94,39.0,741,5,14,2.0,5.0,5.0,5.0,13.0,2.0,9.0,,,,,,,,,,12,36,,,10.0,34,458,2.0,5.0,,2.0,6.0,5.0,11.0,,,14.0,14.0,10.0,,,,,5.0,4.0,,4.0,,,1.0,3.0,8.0,4.0,5.0,1.0,9.0,18.0,32,10.0,42,1.0,1.0,1.0,5.0,7.0,2.0,12.0,,4.0,22.0,31.0,2.0,4.0,12.0,12.0,6.0,16.0,11.0,16.0,7.0,14.0,97,0.5833333333333334,0.7,,,,,0.3333333333333333,0.4,0.45454545454545453,0.3333333333333333,0.4,0.45454545454545453,0.40476190476190477,0.5,0.5,,0.1388888888888889,0.21428571428571427,13.075060532687651,0.4166666666666667,0.1111111111111111,0.1782178217821782,0.0390625,0.20930232558139536,0.05970149253731343,0.1875,0.046153846153846156,0.07142857142857142,,0.05263157894736842,0.17777777777777778,0.12,0.22580645161290322,0.25925925925925924,0.125,0.05263157894736842,0.4375,0.3888888888888889,0.35714285714285715,0.45454545454545453,0.4,0.3611111111111111,0.38461538461538464,0.45454545454545453,0.6,0.25,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,1.0,0.4,,0.45454545454545453,,,,,0.3888888888888889,,0.4647138888888888,0.5323,0.46698181818181816,0.14285714285714285,0.14285714285714285,0.17647058823529413,0.4117647058823529,7.708333333333333,,0.26216216216216215,,,4.0,,,5.0,,2.0,3.0,,,,,,,,4.0,,,,0.15384615384615385,,0.35714285714285715,0.1,,,2.0,4.0,1.0,1.0,0.058823529411764705,0.4,,,,,,,,,,,,,,,,,,,True,,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,69645.0,1161,-182,2277,2244,660,548,247.0,4521,4,6,1.0,1.0,2.0,5.0,8.0,48.0,96.0,32.0,62.0,12.0,18.0,87.0,224.0,13.0,16.0,46.0,57,110,119.0,286.0,21.0,492,2532,7.0,13.0,18.0,2.0,43.0,17.0,28.0,28.0,64.0,130.0,90.0,24.0,351.0,6.0,223.0,87.0,,26.0,14.0,40.0,11.0,3.0,12.0,10.0,94.0,8.0,6.0,5.0,18.0,80.0,106,19.0,125,,20.0,5.0,18.0,5.0,2.0,23.0,2.0,8.0,51.0,71.0,3.0,,26.0,23.0,2.0,5.0,3.0,5.0,4.0,130.0,660,0.7894736842105263,0.8035714285714286,0.9831932773109243,0.4160839160839161,0.4375,0.41754385964912283,0.5181818181818182,0.5384615384615384,0.6071428571428571,0.5946969696969697,0.6612903225806451,0.6413043478260869,0.6032338308457711,0.6774193548387096,0.6614583333333334,0.7222222222222222,,,16.620932967463737,0.782608695652174,0.06756756756756757,0.10582010582010581,0.00851063829787234,0.06315789473684211,0.0223463687150838,0.0941402497598463,0.01317027281279398,0.0038910505836575876,0.013986013986013986,0.02413793103448276,0.10948905109489052,0.0903954802259887,0.11147540983606558,0.061855670103092786,0.06593406593406594,,0.8,0.015151515151515152,0.6666666666666666,0.6666666666666666,0.75,0.020202020202020204,0.625,0.625,0.6,0.24242424242424243,0.5,0.5,0.8125,0.15656565656565657,0.5161290322580645,0.5161290322580645,1.0,0.5656565656565656,0.38839285714285715,0.3901345291479821,0.9770114942528736,0.03225806451612903,1.0,0.41935483870967744,0.021739130434782608,0.1956521739130435,0.6666666666666666,0.5,0.34782608695652173,0.7373737373737373,0.3901345291479821,0.502159263959391,0.4494975,0.48618206521739143,0.010050251256281407,0.018018018018018018,0.08739837398373984,0.26422764227642276,18.24,25.4076923076923,0.2898550724637681,6.0,9.0,12.0,1.0,4.0,8.0,15.0,,16.0,1.0,1.0,2.0,5.0,6.0,1.0,4.0,2.0,4.0,3.0,0.5,,,0.10526315789473684,0.014705882352941176,0.46153846153846156,1.0,2.0,2.0,,,0.006172839506172839,1.0,3.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,0.0034965034965034965,0.004464285714285714,1.0,0.16129032258064516,0.6,1.0,0.006968641114982578,,,,True,,,,
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,18188.0,303,-11,584,586,113,84,65.0,1170,26,58,1.0,2.0,12.0,16.0,25.0,6.0,15.0,,,,,6.0,15.0,3.0,2.0,3.0,48,98,6.0,15.0,30.0,144,623,3.0,6.0,3.0,,12.0,8.0,15.0,2.0,3.0,28.0,26.0,70.0,12.0,6.0,12.0,5.0,9.0,29.0,15.0,44.0,10.0,5.0,15.0,10.0,103.0,,9.0,,9.0,17.0,26,9.0,35,3.0,16.0,10.0,18.0,13.0,8.0,31.0,1.0,6.0,14.0,28.0,,2.0,35.0,38.0,18.0,,,,,28.0,113,0.2708333333333333,0.2765957446808511,0.6666666666666666,0.4,0.6666666666666666,0.38461538461538464,0.4897959183673469,0.5,0.5333333333333333,0.504424778761062,0.6666666666666666,0.6111111111111112,0.5538461538461539,0.6666666666666666,0.6666666666666666,0.13274336283185842,0.09183673469387756,0.15517241379310345,24.617737003058103,0.5806451612903226,,0.08056872037914692,0.047872340425531915,0.12,,0.09090909090909091,0.03529411764705882,0.04597701149425287,0.06557377049180328,,0.056179775280898875,0.045454545454545456,0.1282051282051282,0.14545454545454545,0.05,0.06382978723404255,,0.5132743362831859,0.4482758620689655,0.5306122448979592,0.34615384615384615,0.22123893805309736,0.64,0.64,0.0625,0.13274336283185842,0.4,0.4,0.5,,,,,0.13274336283185842,0.4,0.4,0.6666666666666666,0.2222222222222222,0.5,0.3333333333333333,0.6666666666666666,,,0.16666666666666666,0.6666666666666666,0.6460176991150443,0.4166666666666667,0.528154954954955,0.5165,0.5365323529411765,0.14173228346456693,0.16071428571428573,0.08333333333333333,0.19444444444444445,4.905102040816327,28.59333333333333,0.1934931506849315,2.0,2.0,6.0,2.0,4.0,,6.0,4.0,10.0,,,2.0,1.0,4.0,4.0,3.0,,2.0,2.0,0.6666666666666666,,,,,0.6666666666666666,1.0,5.0,2.0,,,0.025,0.4166666666666667,,,,,,,,,,,,,,,,1.0,,,True,,,,
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,16011.0,267,52,514,499,163,116,61.0,1013,20,31,8.0,12.0,7.0,1.0,7.0,9.0,17.0,,,,,1.0,1.0,,,,30,55,1.0,1.0,38.0,101,505,9.0,13.0,,7.0,25.0,6.0,17.0,,,27.0,48.0,12.0,3.0,,1.0,1.0,7.0,13.0,4.0,17.0,3.0,1.0,5.0,4.0,38.0,5.0,14.0,,18.0,52.0,76,19.0,95,1.0,6.0,4.0,6.0,2.0,1.0,8.0,,3.0,8.0,17.0,3.0,,34.0,54.0,20.0,20.0,15.0,20.0,8.0,27.0,163,0.8,1.0,1.0,1.0,,1.0,0.5454545454545454,0.6923076923076923,0.35294117647058826,0.5625,0.6923076923076923,0.35294117647058826,0.6158536585365854,0.6578947368421053,0.48214285714285715,0.017857142857142856,0.12727272727272726,0.1935483870967742,15.490533562822721,0.75,,0.2639593908629442,0.08917197452229299,0.225,0.07575757575757576,0.2527075812274368,0.08520179372197309,0.05,0.09375,0.07547169811320754,0.2,0.28888888888888886,0.2988505747126437,0.25,0.17857142857142858,0.05555555555555555,0.4,0.5535714285714286,0.6451612903225806,0.8,0.7,0.125,0.14285714285714285,0.14285714285714285,1.0,0.30357142857142855,0.5294117647058824,0.5625,1.0,,,,,0.017857142857142856,1.0,1.0,1.0,0.9230769230769231,0.6666666666666666,,0.4117647058823529,,,,,0.5714285714285714,1.0,0.4881258928571429,0.5424,0.45181176470588236,0.2702702702702703,0.273972602739726,0.24752475247524752,0.26732673267326734,6.959999999999999,26.2,0.31712062256809337,,,15.0,,4.0,6.0,2.0,,5.0,1.0,,,11.0,,2.0,8.0,5.0,3.0,8.0,,,0.058823529411764705,0.6,0.07692307692307693,,,3.0,12.0,,,0.15151515151515152,0.42857142857142855,,,,,,,,1.0,,,0.25,,,,,,1.0,,True,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,25824.0,430,-103,869,840,225,194,90.0,1709,36,65,2.0,4.0,20.0,7.0,25.0,11.0,44.0,1.0,7.0,,2.0,16.0,62.0,1.0,6.0,21.0,54,134,17.0,69.0,39.0,198,968,3.0,9.0,1.0,2.0,8.0,17.0,36.0,6.0,23.0,64.0,16.0,92.0,21.0,30.0,61.0,16.0,11.0,73.0,37.0,110.0,28.0,9.0,42.0,21.0,257.0,3.0,5.0,,16.0,19.0,35,8.0,43,2.0,15.0,10.0,28.0,21.0,7.0,49.0,1.0,17.0,10.0,32.0,,6.0,48.0,54.0,25.0,8.0,7.0,8.0,5.0,64.0,225,0.14814814814814814,0.1509433962264151,0.4117647058823529,0.2463768115942029,0.2608695652173913,0.25,0.40298507462686567,0.3333333333333333,0.4722222222222222,0.3916256157635468,0.3,0.4406779661016949,0.43612334801762115,0.36363636363636365,0.48484848484848486,0.3399014778325123,0.08208955223880597,0.13846153846153847,28.51239669421488,0.5714285714285714,,0.06713780918727916,0.0199203187250996,0.14414414414414414,0.017241379310344827,0.08883248730964467,0.018823529411764704,0.031914893617021274,,0.013986013986013986,0.027522935779816515,0.07017543859649122,0.10256410256410256,0.1323529411764706,0.16279069767441862,0.017699115044247787,0.625,0.32019704433497537,0.5538461538461539,0.6428571428571429,0.19444444444444445,0.12315270935960591,0.28,0.2916666666666667,,0.21674876847290642,0.25,0.2558139534883721,0.09090909090909091,0.034482758620689655,0.14285714285714285,0.14285714285714285,1.0,0.3054187192118227,0.25806451612903225,0.25806451612903225,0.375,0.4,0.5,0.1,0.3389830508474576,0.03389830508474576,,0.3559322033898305,0.2857142857142857,0.6600985221674877,0.26229508196721313,0.4850930348258707,0.47146875,0.44857192982456134,0.11261261261261261,0.16339869281045752,0.04040404040404041,0.32323232323232326,8.170149253731344,26.25652173913043,0.25891829689298046,,,12.0,1.0,10.0,,5.0,9.0,21.0,2.0,,,1.0,4.0,6.0,5.0,1.0,7.0,5.0,,0.04,0.022727272727272728,,0.03225806451612903,,,11.0,2.0,,1.0,0.03773584905660377,0.55,,,,,,,,,,,0.5,,,,,,,,True,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,33378.0,556,-110,1071,1051,311,248,115.0,2122,46,79,14.0,25.0,28.0,13.0,40.0,28.0,92.0,,3.0,,2.0,2.0,16.0,,1.0,3.0,87,211,2.0,19.0,59.0,239,1210,15.0,29.0,,9.0,39.0,29.0,64.0,1.0,5.0,88.0,106.0,68.0,6.0,,16.0,2.0,19.0,14.0,10.0,24.0,7.0,3.0,7.0,7.0,58.0,14.0,16.0,,23.0,33.0,67,30.0,97,4.0,12.0,6.0,11.0,18.0,8.0,29.0,2.0,9.0,25.0,54.0,1.0,7.0,72.0,83.0,36.0,10.0,6.0,10.0,5.0,88.0,311,0.6091954022988506,0.7066666666666667,1.0,0.10526315789473684,0.2,0.10526315789473684,0.41232227488151657,0.5172413793103449,0.453125,0.391304347826087,0.5172413793103449,0.4420289855072464,0.44756554307116103,0.5909090909090909,0.5176470588235295,0.08260869565217391,0.09004739336492891,0.16455696202531644,24.79061976549414,0.3793103448275862,,0.09792284866468842,0.04747774480712166,0.16546762589928057,0.08860759493670886,0.11764705882352941,0.06060606060606061,0.05785123966942149,0.027972027972027972,0.0916030534351145,0.07751937984496124,0.07894736842105263,0.12878787878787878,0.15841584158415842,0.18421052631578946,0.03333333333333333,0.5,0.34347826086956523,0.5822784810126582,0.696969696969697,0.5434782608695652,0.17391304347826086,0.325,0.37142857142857144,0.5384615384615384,0.4,0.30434782608695654,0.3076923076923077,0.75,0.013043478260869565,,,,0.06956521739130435,0.125,0.125,1.0,0.8620689655172413,0.56,,0.4057971014492754,0.028985507246376812,,0.043478260869565216,0.3333333333333333,0.4260869565217391,0.125,0.4667641304347825,0.5344437500000001,0.470568115942029,0.14007782101167315,0.15126050420168066,0.16317991631799164,0.3682008368200837,9.759715639810427,25.152631578947368,0.2903828197945845,,,27.0,,,11.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,9.0,10.0,4.0,5.0,10.0,,0.125,0.010869565217391304,0.3142857142857143,0.07407407407407407,,,19.0,24.0,,2.0,0.0684931506849315,0.6785714285714286,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,True,,,,
2410,1610612746,Fred Jones,Fred Jones,2410,LAC,34579.0,576,-66,1124,1119,349,290,121.0,2243,13,34,1.0,3.0,3.0,4.0,13.0,4.0,20.0,9.0,17.0,2.0,4.0,9.0,34.0,4.0,3.0,18.0,21,67,18.0,51.0,25.0,121,1270,3.0,8.0,4.0,,12.0,1.0,13.0,5.0,22.0,28.0,22.0,20.0,51.0,3.0,29.0,8.0,6.0,59.0,39.0,98.0,27.0,12.0,32.0,24.0,235.0,5.0,8.0,,10.0,30.0,42,13.0,55,4.0,24.0,6.0,12.0,10.0,1.0,22.0,,5.0,20.0,42.0,2.0,2.0,26.0,29.0,15.0,4.0,1.0,4.0,3.0,28.0,349,0.5238095238095238,0.5238095238095238,0.9444444444444444,0.35294117647058826,0.22727272727272727,0.3617021276595745,0.31343283582089554,0.375,0.07692307692307693,0.4067796610169492,0.5,0.24285714285714285,0.4618320610687023,0.5,0.34146341463414637,0.4322033898305085,0.08955223880597014,0.14705882352941177,12.133227597145124,0.5454545454545454,,0.078125,0.023529411764705882,0.08333333333333333,0.02617801047120419,0.07936507936507936,0.02448210922787194,0.031496062992125984,0.022222222222222223,0.02631578947368421,0.04838709677419355,0.09375,0.09146341463414634,0.07407407407407407,0.10256410256410256,0.058823529411764705,0.75,0.288135593220339,0.38235294117647056,0.4482758620689655,0.46153846153846156,0.11016949152542373,0.3076923076923077,0.3076923076923077,0.5,0.1694915254237288,0.2,0.21052631578947367,0.75,0.1440677966101695,0.5294117647058824,0.5294117647058824,1.0,0.288135593220339,0.2647058823529412,0.2647058823529412,0.8888888888888888,0.25,0.3333333333333333,0.3333333333333333,0.08571428571428572,0.11428571428571428,0.5,0.5142857142857142,0.16666666666666666,0.7203389830508474,0.27586206896551724,0.514486403508772,0.48938571428571426,0.46232575757575745,0.11538461538461539,0.189873417721519,0.09917355371900827,0.23140495867768596,7.046268656716416,27.021568627450993,0.3104982206405694,2.0,2.0,11.0,4.0,3.0,2.0,18.0,1.0,11.0,2.0,,4.0,,2.0,3.0,1.0,2.0,7.0,,0.5,,0.05,0.047619047619047616,0.02564102564102564,0.5,1.0,,,1.0,,0.01282051282051282,,,,,,,,,,,,,,,,,1.0,,,True,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,24462.0,408,-152,792,795,247,185,100.0,1587,49,70,17.0,26.0,18.0,4.0,10.0,,,,,,,,,,,,53,80,,,27.0,133,917,17.0,28.0,,10.0,44.0,12.0,21.0,,,35.0,66.0,40.0,,,,,7.0,,4.0,4.0,4.0,,,,12.0,10.0,31.0,,18.0,60.0,88,41.0,129,,7.0,,10.0,12.0,6.0,22.0,3.0,9.0,30.0,49.0,2.0,7.0,53.0,65.0,30.0,28.0,17.0,28.0,13.0,35.0,247,0.6226415094339622,0.8918918918918919,,,,,0.6625,0.6071428571428571,0.5714285714285714,0.6625,0.6071428571428571,0.5714285714285714,0.6100917431192661,0.55,0.5303030303030303,,0.0875,0.08571428571428572,14.459161147902869,0.45454545454545453,,0.22140221402214022,0.12062256809338522,0.17475728155339806,0.08849557522123894,0.20855614973262032,0.11081081081081082,0.1485148514851485,0.09090909090909091,0.07954545454545454,0.17391304347826086,0.26229508196721313,0.23728813559322035,0.2,0.12121212121212122,,0.4642857142857143,0.875,0.7,0.765625,0.6326530612244898,0.125,0.4,0.4444444444444444,0.5,,,,,,,,,,,,,0.9285714285714286,0.6538461538461539,,0.8571428571428571,,,,,0.875,,0.5507337500000001,0.5682130434782608,0.5495571428571429,0.2912621359223301,0.2912621359223301,0.3308270676691729,0.2631578947368421,1.0587499999999999,,0.31186868686868685,,,11.0,,,10.0,7.0,,4.0,3.0,,1.0,9.0,1.0,7.0,6.0,10.0,2.0,5.0,,0.1,,0.47619047619047616,0.12,,,12.0,32.0,1.0,3.0,0.12280701754385964,0.6666666666666666,,,,,,,,1.0,,,0.058823529411764705,,,,,,,1.0,True,,,,
