EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Steals,LostBallSteals,LostBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Travels,LongMidRangePctBlocked,Corner3Assists,SecondChanceTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,BlockedShortMidRange,on,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,PtsUnassisted3s,Clear Path Fouls,Fg3aBlocked,Technical Free Throw Trips,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,1729.0,29,-4.0,71,70,30,59,5.0,141,1.0,1.0,,,1.0,1.0,,,2.0,5.0,1.0,8.0,64,,,3.0,2.0,3.0,,4.0,4.0,,1.0,2.0,,5.0,,,5.0,5.0,1.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,4.0,30,1.0,1.0,1.0,0.4,,0.6666666666666666,0.5,1.5,0.6666666666666666,0.5,1.5,0.6666666666666666,14.285714285714285,0.6666666666666666,,0.25,,0.1923076923076923,0.04,,0.5555555555555556,,,,0.1428571428571428,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,0.4285714285714285,0.4565357142857142,0.50775,0.4738333333333333,0.125,0.1666666666666666,0.375,0.5,14.4,0.4225352112676056,1.0,4.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,0.5,,0.5,0.2857142857142857,,,,0.0555555555555555,,0.1666666666666666,,,,,0.5714285714285714,0.25,0.25,1.0,0.1428571428571428,1.0,1.0,1.0,0.1428571428571428,,,,,,,,,24.15,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,166.0,3,-1.0,7,9,5,8,,16,,1.0,,,,1.0,,,,1.0,,,7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,0.5066,,0.5066,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,2232.0,37,14.0,85,81,51,58,5.0,166,,4.0,,,,,1.0,2.0,3.0,12.0,,6.0,75,,,,1.0,4.0,,2.0,4.0,2.0,3.0,6.0,1.0,15.0,,,2.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,,,,4.0,4.0,4.0,1.0,1.0,,2.0,51,2.0,0.6666666666666666,0.6666666666666666,0.25,,0.25,0.25,,0.25,0.25,,0.25,18.68131868131868,0.2,,0.0714285714285714,,0.081081081081081,0.03125,,,,0.25,0.25,0.3333333333333333,,,,0.1666666666666666,0.5,0.5,1.0,,,,,,0.3333333333333333,0.4368416666666666,,0.3741,,,,0.3333333333333333,10.108333333333333,0.6,2.0,6.0,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,0.0833333333333333,0.25,,0.0384615384615384,0.1111111111111111,0.1111111111111111,,,0.25,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,337.0,6,-10.0,16,15,3,15,3.0,31,,2.0,,,,,,,,2.0,,,15,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,3,,,,,,,,,,,,,15.0,,1.0,,,,0.1666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.61975,,,,,,,,0.1875,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,0.2,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,84966.0,1416,233.0,2758,2745,564,395,362.0,5503,184.0,274.0,45.0,78.0,35.0,49.0,80.0,190.0,274.0,492.0,146.0,694.0,2865,61.0,106.0,150.0,52.0,87.0,35.0,139.0,348.0,200.0,52.0,70.0,2.0,158.0,30.0,4.0,169.0,256.0,135.0,391.0,34.0,14.0,49.0,83.0,20.0,89.0,152.0,159.0,207.0,115.0,87.0,60.0,88.0,53.0,8.0,8.0,139.0,564,5.0,0.635036496350365,0.7467811158798283,0.556910569105691,0.5754716981132075,0.5977011494252874,0.556910569105691,0.5754716981132075,0.5977011494252874,0.6003460207612457,0.625,0.6556603773584906,20.86489898989899,0.4096385542168674,0.0512820512820512,0.173155737704918,0.1038062283737024,0.1761194029850746,0.1029874213836478,0.1210526315789473,0.172106824925816,0.1659574468085106,0.1782178217821782,0.6022727272727273,0.556910569105691,0.6715328467153284,0.7449392712550608,0.7010869565217391,0.3861788617886179,0.4210526315789473,0.4444444444444444,0.5,0.7358490566037735,0.5769230769230769,0.2,0.5632183908045977,0.7142857142857143,0.556910569105691,0.5069400406504065,0.5419119047619047,0.5159,0.201048951048951,0.201048951048951,0.2161383285302593,0.2002881844380403,4.225813008130081,0.2044960116026105,10.0,28.0,,,,,,,,,,,,,,82.0,,,37.0,18.0,12.0,28.0,22.0,101.0,67.0,20.0,20.0,4.0,4.0,3.0,35.0,,,,,,0.0752032520325203,0.0985401459854014,0.2631578947368421,0.1027466937945066,0.184065934065934,0.1419753086419753,0.0736196319018405,0.196,0.1578947368421052,0.1104972375690607,0.056910569105691,0.3571428571428571,0.3571428571428571,0.5,,,,,,,,,,,,,,,,,,,,18.0,7.0,20.0,18.0,,,,,,,28.0,11.0,2.0,9.0,6.0,4.0,13.0,,6.0,8.0,0.0526315789473684,0.093093093093093,0.0707070707070707,,,,,,1.0,1.0,20.0,False,1.0,1.0,7.0,3.0,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,134074.0,2235,648.0,4390,4393,1466,1346,586.0,8783,221.0,373.0,52.0,93.0,59.0,88.0,41.0,115.0,302.0,577.0,152.0,843.0,4458,58.0,110.0,138.0,79.0,133.0,55.0,243.0,346.0,258.0,146.0,194.0,30.0,436.0,39.0,4.0,297.0,443.0,170.0,613.0,76.0,59.0,62.0,138.0,41.0,123.0,225.0,204.0,248.0,123.0,94.0,75.0,94.0,60.0,2.0,11.0,243.0,1466,22.0,0.5728476821192053,0.6628352490421456,0.5233968804159446,0.5272727272727272,0.5939849624060151,0.5141369047619048,0.5173913043478261,0.5662650602409639,0.5403846153846154,0.5433070866141733,0.5898058252427184,18.09035312684948,0.5507246376811594,0.0254777070063694,0.2004048582995951,0.0737240075614366,0.1961995249406175,0.0828343313373253,0.0805194805194805,0.1532567049808429,0.2219020172910663,0.2283849918433931,0.6382978723404256,0.5550595238095238,0.5924932975871313,0.6737804878048781,0.5746606334841629,0.1711309523809523,0.3565217391304348,0.3980582524271844,0.5609756097560976,0.808695652173913,0.5591397849462365,0.1346153846153846,0.5301204819277109,0.6704545454545454,0.6964285714285714,0.5291978325859492,0.5484590909090908,0.5282048780487805,0.1614173228346456,0.184407796101949,0.1637010676156583,0.2882562277580071,4.557019064124783,0.3339407744874715,40.0,89.0,10.0,33.0,4.0,17.0,19.0,62.0,6.0,16.0,29.0,95.0,10.0,33.0,78.0,82.0,59.0,19.0,57.0,48.0,36.0,85.0,31.0,127.0,116.0,30.0,28.0,7.0,17.0,6.0,33.0,0.896551724137931,0.3052631578947368,0.303030303030303,0.3152173913043478,0.1413690476190476,0.0987868284228769,0.1206434316353887,0.2290076335877862,0.0861016949152542,0.1861958266452648,0.1,0.056985294117647,0.2186732186732186,0.125,0.1003584229390681,0.1324404761904762,0.449438202247191,0.449438202247191,0.575,0.0491071428571428,0.303030303030303,0.303030303030303,1.0,0.0922619047619047,0.3064516129032258,0.3064516129032258,0.8421052631578947,0.1024096385542168,0.2352941176470588,0.0963855421686747,0.375,0.3220338983050847,25.90000000000001,1.0,3.0,1.0,5.0,3.0,77.0,20.0,17.0,23.0,,0.2,0.0260869565217391,0.3333333333333333,1.0,,19.0,57.0,19.0,12.0,18.0,16.0,5.0,,12.0,13.0,0.1043478260869565,0.1067285382830626,0.0555555555555555,,2.0,0.017391304347826,,,1.0,1.0,10.0,False,,,9.0,,9.0,2.0,,,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,70359.0,1173,27.0,2329,2337,668,664,319.0,4666,70.0,134.0,6.0,10.0,21.0,39.0,15.0,44.0,110.0,262.0,45.0,403.0,2441,11.0,19.0,38.0,30.0,71.0,20.0,131.0,92.0,128.0,114.0,151.0,19.0,339.0,8.0,1.0,62.0,95.0,22.0,117.0,57.0,49.0,28.0,85.0,27.0,41.0,103.0,76.0,77.0,36.0,7.0,3.0,9.0,6.0,,,131.0,668,10.0,0.4181818181818181,0.4339622641509434,0.4198473282442748,0.5789473684210527,0.4225352112676056,0.4419753086419753,0.5862068965517241,0.4826086956521739,0.4589041095890411,0.59375,0.4924242424242424,19.435154217762918,0.6705882352941176,0.0117647058823529,0.0794871794871794,0.0277777777777777,0.0856102003642987,0.0194986072423398,0.03,0.0859872611464968,0.0535714285714285,0.087248322147651,0.6666666666666666,0.3308641975308642,0.5223880597014925,0.6194690265486725,0.4428571428571428,0.1086419753086419,0.3409090909090909,0.375,0.2666666666666666,0.3448275862068966,0.6,0.3333333333333333,0.3391304347826087,0.5384615384615384,0.6839506172839506,0.525476608910891,0.515797619047619,0.5252908695652174,0.0835266821345707,0.125,0.0942928039702233,0.3250620347394541,7.407251908396948,0.2868183769858308,25.0,84.0,8.0,25.0,2.0,8.0,38.0,118.0,15.0,36.0,46.0,143.0,17.0,44.0,111.0,8.0,117.0,38.0,26.0,37.0,21.0,57.0,38.0,13.0,32.0,1.0,8.0,3.0,4.0,6.0,10.0,0.8043478260869565,0.3216783216783216,0.3863636363636363,0.323943661971831,0.3530864197530864,0.099236641221374,0.1567164179104477,0.0151515151515151,0.0164765525982256,0.10062893081761,0.024390243902439,0.010752688172043,0.0904761904761904,0.1203703703703703,0.0379146919431279,0.2074074074074074,0.2976190476190476,0.3012048192771084,0.44,0.0617283950617283,0.32,0.32,1.0,0.291358024691358,0.3220338983050847,0.3275862068965517,0.7631578947368421,0.0695652173913043,0.25,0.3130434782608696,0.4166666666666667,0.3247863247863248,25.4034965034965,3.0,8.0,4.0,10.0,1.0,55.0,17.0,8.0,9.0,,0.4,0.2758620689655172,0.375,1.0,,4.0,38.0,10.0,1.0,7.0,6.0,5.0,0.0119047619047619,16.0,5.0,0.0909090909090909,0.0134529147982062,0.0227272727272727,1.0,2.0,0.0689655172413793,0.5,1.0,1.0,2.0,3.0,False,2.0,1.0,1.0,,27.0,,2.0,1.0,1.0,0.0139860139860139,0.0169491525423728,,,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,46234.0,771,94.0,1515,1513,423,385,192.0,3028,23.0,36.0,4.0,6.0,7.0,10.0,6.0,18.0,35.0,78.0,23.0,273.0,1618,4.0,11.0,19.0,9.0,18.0,7.0,73.0,58.0,12.0,30.0,38.0,9.0,84.0,6.0,,71.0,99.0,18.0,117.0,25.0,21.0,22.0,47.0,8.0,26.0,51.0,23.0,27.0,11.0,6.0,3.0,7.0,5.0,,,73.0,423,5.0,0.8285714285714286,0.8529411764705882,0.4487179487179487,0.3636363636363636,0.5,0.5841121495327103,0.3695652173913043,0.6,0.6066666666666667,0.3958333333333333,0.6186440677966102,15.578465063001143,0.5319148936170213,,0.1347248576850095,0.0346820809248554,0.1255172413793103,0.0253164556962025,0.0172413793103448,0.1393939393939394,0.1285714285714285,0.1351351351351351,0.7142857142857143,0.1682242990654205,0.6388888888888888,0.696969696969697,0.8260869565217391,0.0841121495327102,0.3333333333333333,0.3529411764705882,0.8333333333333334,0.2608695652173913,0.6666666666666666,0.75,0.1818181818181818,0.7,0.8037383177570093,0.5599186320754717,0.5459176470588234,0.5672094339622641,0.054054054054054,0.1294117647058823,0.0695970695970696,0.2673992673992674,8.091025641025642,0.2792079207920792,6.0,24.0,25.0,59.0,6.0,16.0,35.0,77.0,10.0,21.0,60.0,136.0,16.0,37.0,177.0,2.0,76.0,35.0,4.0,8.0,7.0,12.0,9.0,12.0,20.0,8.0,2.0,2.0,1.0,3.0,4.0,0.9833333333333332,0.4411764705882353,0.4324324324324324,0.4444444444444444,0.6355140186915887,0.0512820512820512,0.0833333333333333,0.2,0.0223048327137546,0.101010101010101,0.0171428571428571,0.0236686390532544,0.0962962962962963,0.1111111111111111,0.018348623853211,0.1121495327102803,0.25,0.25,0.8333333333333334,0.2757009345794392,0.423728813559322,0.4310344827586206,1.0,0.3598130841121495,0.4545454545454545,0.4605263157894737,0.9714285714285714,0.2909090909090909,0.375,0.3818181818181818,0.4761904761904761,0.4605263157894737,24.86838235294118,2.0,4.0,3.0,12.0,1.0,28.0,6.0,4.0,6.0,1.0,0.25,0.1739130434782608,0.5,1.0,0.0072992700729927,2.0,22.0,6.0,2.0,3.0,3.0,2.0,,1.0,3.0,0.0555555555555555,0.0257731958762886,0.0701754385964912,1.0,8.0,0.3478260869565217,0.125,1.0,2.0,,2.0,False,1.0,1.0,1.0,,3.0,,2.0,,,0.0147058823529411,0.0129870129870129,0.0169491525423728,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,74218.0,1237,32.0,2454,2451,714,668,333.0,4905,17.0,39.0,3.0,7.0,1.0,9.0,3.0,10.0,66.0,164.0,68.0,434.0,2589,15.0,27.0,74.0,10.0,32.0,40.0,126.0,96.0,36.0,95.0,111.0,14.0,238.0,9.0,,75.0,112.0,19.0,131.0,22.0,20.0,10.0,32.0,6.0,68.0,150.0,63.0,74.0,12.0,7.0,2.0,7.0,2.0,,2.0,126.0,714,21.0,0.7272727272727273,0.7384615384615385,0.4024390243902439,0.5555555555555556,0.3125,0.4841269841269841,0.6792452830188679,0.4574468085106383,0.5208333333333334,0.6851851851851852,0.5387931034482759,15.482054890921884,0.6875,,0.0941028858218318,0.0263929618768328,0.0988319856244384,0.0164787510841283,0.0341880341880341,0.0928792569659442,0.1069182389937107,0.0888888888888888,0.2857142857142857,0.1031746031746031,0.4358974358974359,0.6296296296296297,0.7058823529411765,0.0264550264550264,0.3,0.3,0.3333333333333333,0.1320754716981132,0.4285714285714285,0.3333333333333333,0.0957446808510638,0.1111111111111111,0.6693121693121693,0.5027832439678285,0.481119512195122,0.5019593406593408,0.0359897172236503,0.0689655172413793,0.1705069124423963,0.2903225806451613,14.037195121951214,0.2909535452322738,46.0,115.0,25.0,64.0,8.0,19.0,53.0,150.0,14.0,43.0,78.0,214.0,22.0,62.0,213.0,2.0,148.0,53.0,14.0,16.0,11.0,55.0,26.0,10.0,35.0,2.0,3.0,4.0,9.0,11.0,2.0,0.9102564102564102,0.3644859813084112,0.3548387096774194,0.3679245283018867,0.5661375661375662,0.0853658536585365,0.3076923076923077,0.0266666666666666,0.0123152709359605,0.110759493670886,0.0208333333333333,0.0069204152249134,0.0938967136150234,0.145631067961165,0.0140845070422535,0.3042328042328042,0.4,0.4070796460176991,0.7608695652173914,0.1693121693121693,0.390625,0.390625,0.96,0.3968253968253968,0.3533333333333333,0.3533333333333333,0.8867924528301887,0.202127659574468,0.4210526315789473,0.4574468085106383,0.3255813953488372,0.3581081081081081,25.23831775700934,8.0,16.0,14.0,26.0,2.0,71.0,28.0,2.0,1.0,2.0,0.5384615384615384,0.3018867924528302,0.5,0.875,0.0093023255813953,2.0,43.0,2.0,5.0,19.0,19.0,1.0,0.017391304347826,5.0,3.0,,0.0085106382978723,0.0093457943925233,6.0,10.0,0.1886792452830188,0.6,1.0,1.0,,2.0,False,,,3.0,,21.0,,,10.0,,,,,1.0,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,173988.0,2900,634.0,5707,5686,1870,1701,766.0,11393,228.0,347.0,27.0,41.0,87.0,127.0,174.0,381.0,667.0,1345.0,471.0,2150.0,5965,64.0,120.0,218.0,205.0,422.0,243.0,773.0,436.0,898.0,279.0,391.0,52.0,894.0,23.0,,225.0,335.0,89.0,424.0,131.0,78.0,75.0,206.0,73.0,53.0,184.0,456.0,549.0,217.0,34.0,24.0,37.0,19.0,2.0,1.0,773.0,1870,26.0,0.3268365817091454,0.3343558282208589,0.4959107806691449,0.5333333333333333,0.485781990521327,0.5017931858936043,0.5448275862068965,0.4800724637681159,0.5599790466212676,0.6164772727272727,0.5656342182890856,32.04972710733778,0.6359223300970874,,0.1169438669438669,0.0345345345345345,0.1215124816446402,0.0339824360442917,0.0334029227557411,0.0985074626865671,0.1252699784017278,0.1276864728192162,0.5135135135135135,0.2074118350268977,0.6570605187319885,0.7215189873417721,0.3728070175438596,0.2277346084877465,0.4566929133858268,0.4846796657381615,0.2356321839080459,0.2827586206896552,0.6585365853658537,0.2222222222222222,0.2300724637681159,0.6850393700787402,0.4034668260609683,0.4711392878515857,0.4792280172413793,0.4694120689655171,0.1205866376969038,0.1438992042440318,0.1013953488372093,0.3595348837209302,11.194498141263944,0.327667776414929,265.0,617.0,12.0,32.0,4.0,14.0,103.0,296.0,36.0,116.0,115.0,328.0,40.0,130.0,219.0,30.0,295.0,103.0,59.0,112.0,63.0,170.0,57.0,66.0,106.0,4.0,22.0,13.0,7.0,8.0,54.0,0.6347826086956522,0.3506097560975609,0.3076923076923077,0.3516819571865443,0.1960549910340705,0.0438661710037174,0.0893371757925072,0.0224719101123595,0.0337941628264208,0.1325,0.0388978930307941,0.0327635327635327,0.1263940520446096,0.1450381679389313,0.0269607843137254,0.3687985654512851,0.4294975688816855,0.4337152209492635,0.3471698113207547,0.0191273161984459,0.375,0.3870967741935484,0.5,0.1769276748356246,0.3479729729729729,0.3491525423728813,0.6504854368932039,0.0253623188405797,0.2857142857142857,0.2101449275362318,0.3103448275862069,0.3491525423728813,25.699695121951223,7.0,17.0,10.0,25.0,1.0,118.0,50.0,53.0,16.0,5.0,0.4,0.1172413793103448,0.4117647058823529,1.0,0.015015015015015,60.0,68.0,20.0,16.0,68.0,67.0,13.0,0.0097244732576985,49.0,22.0,0.0577427821522309,0.029968454258675,0.0374331550802139,3.0,8.0,0.0551724137931034,0.375,0.6666666666666666,3.0,6.0,4.0,False,3.0,1.0,6.0,1.0,126.0,,2.0,19.0,2.0,0.0060975609756097,0.0033783783783783,0.03125,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,65885.0,1098,171.0,2153,2155,521,517,296.0,4308,51.0,85.0,8.0,16.0,9.0,21.0,30.0,79.0,113.0,244.0,33.0,307.0,2232,16.0,36.0,43.0,25.0,53.0,19.0,90.0,164.0,62.0,134.0,155.0,24.0,331.0,17.0,3.0,73.0,116.0,52.0,168.0,48.0,40.0,15.0,63.0,21.0,45.0,94.0,58.0,47.0,18.0,5.0,3.0,10.0,6.0,1.0,,90.0,521,10.0,0.7256637168141593,0.7454545454545455,0.4631147540983606,0.4444444444444444,0.4716981132075472,0.4612794612794613,0.4767441860465116,0.5,0.4827044025157233,0.4886363636363636,0.5357142857142857,15.246098439375752,0.7619047619047619,0.0545454545454545,0.0997267759562841,0.0762331838565022,0.098076923076923,0.0479921645445641,0.0886075949367088,0.0902255639097744,0.0700636942675159,0.1229773462783171,0.6,0.2861952861952861,0.6,0.7083333333333334,0.7254901960784313,0.265993265993266,0.379746835443038,0.4,0.6666666666666666,0.3720930232558139,0.5,0.625,0.2957746478873239,0.4285714285714285,0.4646464646464646,0.4989200336700337,0.4941348484848485,0.4962781690140843,0.0580645161290322,0.0700389105058365,0.1400651465798045,0.2931596091205212,9.030327868852462,0.2419879238272178,32.0,80.0,11.0,36.0,5.0,13.0,5.0,17.0,2.0,5.0,16.0,53.0,7.0,18.0,45.0,6.0,17.0,5.0,19.0,21.0,14.0,80.0,30.0,32.0,29.0,14.0,5.0,2.0,5.0,9.0,5.0,0.9375,0.3018867924528302,0.3888888888888889,0.3018867924528302,0.1784511784511784,0.0778688524590164,0.1529411764705882,0.1917808219178082,0.0401002506265664,0.0941558441558441,0.0349344978165938,0.0561056105610561,0.1137440758293838,0.0515463917525773,0.0337837837837837,0.2693602693602693,0.4,0.4102564102564102,0.78125,0.1212121212121212,0.3055555555555556,0.3055555555555556,1.0,0.0572390572390572,0.2941176470588235,0.2941176470588235,0.8,0.1830985915492957,0.3846153846153846,0.0704225352112676,0.4,0.2941176470588235,24.05283018867924,,1.0,3.0,7.0,,27.0,8.0,8.0,6.0,,0.4285714285714285,0.0232558139534883,,,,2.0,19.0,4.0,4.0,8.0,8.0,,0.025,7.0,6.0,0.050632911392405,0.0263157894736842,0.0461538461538461,3.0,6.0,0.1395348837209302,0.5,1.0,1.0,,1.0,False,5.0,2.0,1.0,,3.0,,,,3.0,,,,,
