EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,HeaveAttempts,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,ShortMidRangeFGM,SecondChanceFtPoints,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,HeaveMakes
101129,1610612748,Luther Head,Luther Head,101129,MIA,4614.0,77,-22,141,142,37.0,72,19.0,283,1.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,7.0,4.0,6.0,1.0,17.0,152,1.0,1.0,1.0,2.0,3.0,6.0,4.0,12.0,1.0,1.0,8.0,1.0,9.0,1.0,1.0,7.0,19.0,3.0,1.0,4.0,1.0,6,3.0,9,8.0,5.0,3.0,2.0,1.0,1.0,2.0,6.0,6,2.0,2.0,1.0,6.0,37.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.6153846153846154,0.75,0.6071428571428571,0.75,0.46153846153846156,10.062893081761006,1.0,0.125,0.09523809523809523,0.04411764705882353,0.0625,0.08620689655172414,0.03409090909090909,0.09090909090909091,0.08,0.1,0.2727272727272727,0.08333333333333333,0.15384615384615385,0.5,0.5,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.6,0.6,1.0,0.07692307692307693,1.0,1.0,1.0,0.5,0.5,0.75,0.6666666666666666,0.6153846153846154,1.0,0.4987076923076924,0.57555,0.5173125,0.07142857142857142,0.125,0.35294117647058826,11.185714285714285,23.666666666666668,0.2624113475177305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,30685.0,511,-25,958,975,197.0,274,104.0,1933,21.0,29.0,5.0,1.0,8.0,29.0,9.0,21.0,3.0,,2.0,12.0,36.0,29.0,59.0,21.0,57.0,13.0,134.0,1096,7.0,6.0,12.0,1.0,6.0,20.0,14.0,57.0,36.0,12.0,13.0,3.0,16.0,2.0,4.0,7.0,35.0,5.0,20.0,49.0,13.0,82,6.0,88,15.0,10.0,5.0,5.0,5.0,,7.0,18.0,35,13.0,15.0,5.0,20.0,197.0,0.9047619047619048,0.3684210526315789,0.16666666666666666,0.3684210526315789,0.4915254237288136,0.521551724137931,0.3611111111111111,0.5454545454545454,0.45454545454545453,0.49137931034482757,11.873840445269018,0.7142857142857143,0.5,0.14626865671641792,0.015151515151515152,0.1834862385321101,0.1554054054054054,0.013986013986013986,0.03296703296703297,0.011764705882352941,0.11224489795918367,0.11224489795918367,0.16,0.25,0.7241379310344828,0.8076923076923077,0.008620689655172414,0.25,0.27586206896551724,0.27586206896551724,0.1810344827586207,0.42857142857142855,0.42857142857142855,1.0,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.38461538461538464,0.23076923076923078,0.1111111111111111,,0.7413793103448276,0.3333333333333333,0.5462808695652174,0.5648576923076922,0.5128083333333334,0.0423728813559322,0.08196721311475409,0.14925373134328357,9.315254237288135,24.69649122807018,0.2056367432150313,3.0,4.0,8.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,12.0,5.0,7.0,44.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,12.0,1.0,6.0,1.0,1.0,5.0,13.0,5.0,6.0,3.0,0.7586206896551724,0.7857142857142857,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.05084745762711865,0.10344827586206896,0.010101010101010102,0.006493506493506494,0.013888888888888888,0.19424460431654678,0.23529411764705882,0.38461538461538464,0.8095238095238095,0.625,0.6,0.6666666666666666,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,0.4444444444444444,0.5,0.2222222222222222,0.25,0.08955223880597014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200821,1610612748,Yakhouba Diawara,Yakhouba Diawara,200821,MIA,23986.0,400,1,747,747,180.0,218,81.0,1494,6.0,11.0,2.0,2.0,3.0,14.0,10.0,38.0,1.0,1.0,5.0,14.0,42.0,9.0,27.0,24.0,80.0,7.0,97.0,769,3.0,3.0,4.0,3.0,15.0,15.0,4.0,72.0,41.0,14.0,8.0,4.0,12.0,3.0,2.0,5.0,28.0,8.0,9.0,20.0,1.0,30,13.0,43,3.0,2.0,1.0,4.0,2.0,2.0,9.0,18.0,36,9.0,10.0,4.0,15.0,180.0,1.0,0.3,0.2,0.3037974683544304,0.3333333333333333,0.4205607476635514,0.34210526315789475,0.4330357142857143,0.375,0.7476635514018691,14.370546318289787,0.4444444444444444,0.04,0.07751937984496124,0.03278688524590164,0.08737864077669903,0.08033240997229917,0.0335195530726257,0.015384615384615385,0.04,0.0963855421686747,0.045454545454545456,0.0684931506849315,0.102803738317757,0.5454545454545454,0.6,0.018691588785046728,0.1308411214953271,0.21428571428571427,0.21428571428571427,0.35514018691588783,0.2631578947368421,0.2631578947368421,1.0,0.3925233644859813,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.2631578947368421,0.2,0.8504672897196262,0.34146341463414637,0.5565070754716981,0.54451,0.5303694444444444,0.036036036036036036,0.12903225806451613,0.15463917525773196,10.325925925925926,24.7375,0.24096385542168675,,1.0,2.0,1.0,1.0,2.0,2.0,10.0,,2.0,6.0,2.0,2.0,14.0,,,2.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,,,1.0,3.0,,1.0,,2.0,,3.0,,7.0,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,,0.5,0.5,0.42857142857142855,0.07407407407407407,0.09090909090909091,0.03508771929824561,0.03875968992248062,0.05194805194805195,0.08256880733944955,0.13333333333333333,,0.8333333333333334,0.6666666666666666,,,1.0,1.0,0.3333333333333333,0.5,0.10526315789473684,0.5,0.5263157894736842,0.2,0.061855670103092786,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.03333333333333333,0.028985507246376812,1.0,,,,,,,,,,,,,,,,,,,,,True,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,117417.0,1957,-9,3692,3698,767.0,860,417.0,7390,56.0,116.0,10.0,66.0,32.0,74.0,14.0,38.0,1.0,2.0,7.0,70.0,190.0,118.0,256.0,84.0,228.0,106.0,594.0,3966,27.0,16.0,46.0,16.0,46.0,147.0,186.0,225.0,186.0,70.0,237.0,48.0,285.0,27.0,93.0,112.0,618.0,22.0,40.0,96.0,3.0,139,27.0,166,128.0,68.0,60.0,63.0,43.0,20.0,114.0,79.0,179,151.0,138.0,41.0,147.0,767.0,0.8928571428571429,0.3684210526315789,0.34782608695652173,0.375,0.4609375,0.5041322314049587,0.5,0.5422018348623853,0.5934959349593496,0.47107438016528924,15.780651340996169,0.5526315789473685,0.028846153846153848,0.08040201005025126,0.017080745341614908,0.09009009009009009,0.08302808302808302,0.015142690739662202,0.03234501347708895,0.015151515151515152,0.0851581508515815,0.07267441860465117,0.1038961038961039,0.2396694214876033,0.4827586206896552,0.5544554455445545,0.13636363636363635,0.15289256198347106,0.43243243243243246,0.4507042253521127,0.07851239669421488,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.3925619834710744,0.3684210526315789,0.3684210526315789,0.8857142857142857,0.23255813953488372,0.023255813953488372,0.07608695652173914,0.2857142857142857,0.7107438016528925,0.3763440860215054,0.5260539748953974,0.515191891891892,0.5332706896551723,0.08477842003853564,0.1423611111111111,0.2474747474747475,7.721484375,25.725438596491227,0.20774647887323944,2.0,14.0,27.0,1.0,6.0,15.0,14.0,39.0,9.0,7.0,45.0,22.0,55.0,50.0,27.0,4.0,24.0,21.0,32.0,4.0,51.0,7.0,13.0,3.0,22.0,9.0,4.0,26.0,4.0,1.0,4.0,,,,5.0,4.0,26.0,25.0,0.211864406779661,0.21551724137931033,0.4375,0.3333333333333333,0.4782608695652174,0.45348837209302323,0.4891304347826087,0.09375,0.12931034482758622,0.009324009324009324,0.008517887563884156,0.009900990099009901,0.08200455580865604,0.058823529411764705,0.8,0.16071428571428573,0.4375,0.2,,1.0,1.0,0.3488372093023256,0.4,0.29347826086956524,0.5185185185185185,0.42391304347826086,0.358974358974359,0.07575757575757576,4.0,1.0,5.0,22.0,2.0,6.0,7.0,4.0,0.09090909090909091,0.009900990099009901,0.02,0.8333333333333334,30.0,6.0,5.0,1.0,10.0,3.0,1.0,0.04054054054054054,0.007936507936507936,0.45454545454545453,0.5,0.06666666666666667,0.012987012987012988,,,,,,,,True,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,153630.0,2560,37,4874,4865,1143.0,1425,555.0,9739,138.0,194.0,52.0,101.0,155.0,348.0,,,,,,,,333.0,643.0,,,128.0,794.0,5222,91.0,,122.0,,,174.0,108.0,,,,54.0,31.0,85.0,23.0,28.0,23.0,201.0,114.0,95.0,321.0,33.0,449,169.0,618,43.0,26.0,17.0,39.0,19.0,20.0,82.0,105.0,204,160.0,170.0,70.0,174.0,1143.0,,,,,0.5178849144634525,0.5178849144634525,0.5245901639344263,0.5502092050209205,0.5584415584415584,,14.493016506439325,0.47560975609756095,0.22,0.2032932235592147,0.06709829311359623,0.16407599309153714,0.1927710843373494,0.07211538461538461,0.10759493670886076,0.0684931506849315,0.174573055028463,0.2565217391304348,0.1588089330024814,0.30171073094867806,0.711340206185567,0.7976878612716763,0.15707620528771385,0.5412130637636081,0.4454022988505747,0.4454022988505747,,,,,,,,,0.5714285714285714,,,,0.30171073094867806,,0.4563681181959563,0.4982931506849314,0.458055737704918,0.10043041606886657,0.10043041606886657,0.21914357682619648,10.75505443234837,,0.23450964300369306,38.0,29.0,41.0,,,,,,59.0,,153.0,64.0,46.0,558.0,,58.0,32.0,8.0,3.0,51.0,43.0,5.0,16.0,17.0,29.0,16.0,6.0,20.0,25.0,,21.0,,,4.0,25.0,16.0,33.0,19.0,0.8378378378378378,0.9177631578947368,,0.6483516483516484,0.5245901639344263,0.6483516483516484,0.672566371681416,0.049766718506998445,0.10824742268041238,0.0865874363327674,0.04193138500635324,0.06829268292682927,0.1875,0.17613636363636365,0.64,0.7463768115942029,0.9548387096774194,0.7307692307692307,0.21052631578947367,,,,,0.3360655737704918,0.7073170731707317,,,0.19269521410579346,,4.0,12.0,9.0,,7.0,32.0,3.0,0.10891089108910891,0.02877697841726619,0.043478260869565216,,40.0,35.0,11.0,,15.0,,,,0.12849162011173185,0.39603960396039606,0.4444444444444444,0.7,,2.0,1.0,5.0,,,,,True,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,54902.0,915,16,1793,1769,594.0,759,212.0,3562,8.0,20.0,5.0,15.0,31.0,77.0,33.0,75.0,7.0,12.0,23.0,56.0,155.0,42.0,112.0,89.0,230.0,22.0,373.0,1970,15.0,25.0,26.0,37.0,76.0,150.0,24.0,261.0,152.0,56.0,20.0,11.0,31.0,6.0,10.0,8.0,73.0,7.0,24.0,42.0,10.0,76,9.0,85,24.0,16.0,8.0,13.0,10.0,3.0,21.0,37.0,79,18.0,25.0,3.0,150.0,594.0,0.9775280898876404,0.3869565217391304,0.4868421052631579,0.3920704845814978,0.375,0.5131578947368421,0.6323529411764706,0.5283286118980169,0.6696428571428571,0.672514619883041,18.39645843580915,0.6190476190476191,0.16393442622950818,0.07806691449814127,0.01217391304347826,0.11162790697674418,0.08764940239043825,0.010588235294117647,0.012121212121212121,0.023809523809523808,0.05699481865284974,0.07317073170731707,0.10191082802547771,0.05847953216374269,0.4,0.5,0.043859649122807015,0.22514619883040934,0.4025974025974026,0.4246575342465753,0.21929824561403508,0.44,0.44,1.0,0.45321637426900585,0.36129032258064514,0.36363636363636365,0.9642857142857143,0.125,0.175,0.22549019607843138,0.5217391304347826,0.7309941520467836,0.3684210526315789,0.5040402654867255,0.5217903846153845,0.4910204999999999,0.011594202898550725,0.02631578947368421,0.40214477211796246,13.893749999999999,25.089130434782607,0.3312883435582822,1.0,4.0,6.0,2.0,5.0,18.0,25.0,53.0,3.0,7.0,27.0,9.0,21.0,60.0,6.0,2.0,10.0,5.0,2.0,2.0,8.0,,3.0,2.0,2.0,1.0,1.0,8.0,5.0,,4.0,,,1.0,5.0,3.0,12.0,8.0,0.7142857142857143,0.7317073170731707,0.28,0.2,0.34615384615384615,0.3375,0.3375,0.08928571428571429,0.2,0.007272727272727273,0.007042253521126761,,0.10497237569060773,0.13793103448275862,0.6,0.75,0.7741935483870968,0.2,,0.2857142857142857,1.0,0.45,0.2777777777777778,0.058823529411764705,0.6666666666666666,0.5196078431372549,0.4716981132075472,0.07238605898123325,3.0,,4.0,2.0,2.0,1.0,,2.0,0.13333333333333333,,0.02072538860103627,1.0,3.0,,2.0,,3.0,1.0,,0.05194805194805195,0.025,0.2,0.23076923076923078,,0.004329004329004329,1.0,,,1.0,0.004347826086956522,0.0064516129032258064,,True,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,55044.0,917,-22,1772,1759,479.0,613,204.0,3531,65.0,126.0,17.0,89.0,72.0,171.0,4.0,13.0,,1.0,5.0,8.0,21.0,178.0,386.0,12.0,34.0,87.0,479.0,1917,43.0,1.0,85.0,4.0,12.0,113.0,144.0,33.0,20.0,8.0,23.0,18.0,41.0,13.0,13.0,8.0,100.0,36.0,33.0,91.0,12.0,136,46.0,182,17.0,12.0,5.0,25.0,10.0,15.0,52.0,47.0,86,80.0,112.0,51.0,113.0,479.0,0.9166666666666666,0.35294117647058826,0.3333333333333333,0.36363636363636365,0.46113989637305697,0.4666666666666667,0.422680412371134,0.5084925690021231,0.4870689655172414,0.08095238095238096,26.084788029925186,0.4807692307692308,0.2222222222222222,0.1579861111111111,0.058823529411764705,0.15639810426540285,0.15756035578144853,0.05382775119617225,0.07222222222222222,0.06015037593984962,0.140625,0.1686046511627907,0.17567567567567569,0.3,0.5158730158730159,0.6310679611650486,0.2119047619047619,0.40714285714285714,0.42105263157894735,0.43373493975903615,0.030952380952380953,0.3076923076923077,0.3076923076923077,0.75,0.05,0.38095238095238093,0.38095238095238093,1.0,0.38636363636363635,,0.05154639175257732,0.2,0.38095238095238093,0.4,0.46855990453460616,0.47448888888888896,0.4496144329896907,0.11062906724511931,0.11943793911007025,0.2359081419624217,10.195854922279795,24.923529411764704,0.2703160270880361,12.0,8.0,22.0,,,1.0,3.0,7.0,23.0,,58.0,35.0,31.0,212.0,3.0,20.0,38.0,5.0,2.0,9.0,27.0,1.0,20.0,5.0,4.0,10.0,,10.0,21.0,,13.0,,1.0,7.0,21.0,12.0,11.0,9.0,0.5955056179775281,0.6309523809523809,,0.5348837209302325,0.4117647058823529,0.5227272727272727,0.5370370370370371,0.09844559585492228,0.18253968253968253,0.04017857142857143,0.05016722408026756,0.039735099337748346,0.1650943396226415,0.1111111111111111,0.5714285714285714,0.5384615384615384,0.8194444444444444,0.7058823529411765,0.25,,,0.022727272727272728,,0.2268041237113402,0.36363636363636365,0.07216494845360824,0.42857142857142855,0.12108559498956159,1.0,1.0,14.0,2.0,2.0,9.0,2.0,3.0,0.11235955056179775,0.02,0.07368421052631578,,41.0,12.0,5.0,,11.0,,,0.029239766081871343,0.0410958904109589,0.4606741573033708,0.5189873417721519,0.2926829268292683,,1.0,,1.0,,,,,True,,
979,1610612748,Jermaine O'Neal,Jermaine O'Neal,979,MIA,32069.0,534,-5,990,994,194.0,207,102.0,1984,45.0,74.0,19.0,96.0,16.0,47.0,,,,,,,,100.0,217.0,,,49.0,249.0,1098,32.0,,33.0,,,43.0,84.0,,,,32.0,9.0,41.0,6.0,19.0,10.0,91.0,31.0,11.0,33.0,3.0,47,39.0,86,7.0,3.0,4.0,8.0,4.0,4.0,37.0,31.0,51,67.0,60.0,31.0,43.0,194.0,,,,,0.4608294930875576,0.4608294930875576,0.5151515151515151,0.5102459016393442,0.5657894736842105,,25.201793721973093,0.21621621621621623,0.125,0.0953757225433526,0.09037900874635568,0.09821428571428571,0.09606986899563319,0.08552631578947369,0.13043478260869565,0.05102040816326531,0.08333333333333333,0.10465116279069768,0.12,0.34101382488479265,0.6081081081081081,0.7758620689655172,0.4423963133640553,0.21658986175115208,0.3404255319148936,0.3404255319148936,,,,,,,,,0.59375,,,,0.34101382488479265,,0.45981797235023036,0.5047875,0.44251515151515153,0.128099173553719,0.128099173553719,0.17269076305220885,7.853917050691245,,0.19595959595959597,10.0,6.0,9.0,,,,,,14.0,,32.0,17.0,9.0,116.0,,14.0,23.0,3.0,3.0,8.0,29.0,3.0,4.0,4.0,14.0,6.0,,2.0,35.0,,30.0,,,5.0,35.0,22.0,3.0,2.0,0.58,0.6236559139784946,,0.4375,0.5151515151515151,0.4375,0.47058823529411764,0.10599078341013825,0.21621621621621623,0.07079646017699115,0.0915032679738562,0.07228915662650602,0.1,0.05405405405405406,0.6285714285714286,0.6888888888888889,0.75,0.5263157894736842,0.4,,,,,0.2727272727272727,0.6666666666666666,,,0.1285140562248996,,,2.0,1.0,,11.0,2.0,2.0,0.07291666666666667,,0.02127659574468085,,39.0,4.0,4.0,,8.0,,,,0.06666666666666667,0.40625,0.43820224719101125,0.38461538461538464,,2.0,,4.0,,,,,True,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,141691.0,2362,120,4518,4507,1084.0,1291,509.0,9025,301.0,464.0,54.0,176.0,221.0,520.0,8.0,33.0,9.0,2.0,12.0,50.0,169.0,597.0,1160.0,58.0,202.0,438.0,1806.0,4807,106.0,30.0,258.0,20.0,75.0,483.0,888.0,60.0,161.0,50.0,341.0,117.0,458.0,77.0,183.0,109.0,1033.0,57.0,71.0,163.0,4.0,238,73.0,311,131.0,84.0,47.0,140.0,83.0,57.0,216.0,58.0,128,427.0,584.0,263.0,483.0,1084.0,0.3448275862068966,0.2871287128712871,0.26666666666666666,0.29896907216494845,0.5146551724137931,0.5022026431718062,0.4864864864864865,0.5566914498141264,0.563231850117096,0.14831130690161526,35.782872819909855,0.6481481481481481,0.02877697841726619,0.11058344640434192,0.03651505445227418,0.13075506445672191,0.11601388200297472,0.0345821325648415,0.06150341685649203,0.029556650246305417,0.08582834331337326,0.09859154929577464,0.1349206349206349,0.3406754772393539,0.6487068965517241,0.7032710280373832,0.12922173274596183,0.38179148311306904,0.425,0.429126213592233,0.024229074889867842,0.24242424242424243,0.24242424242424243,0.625,0.12408223201174744,0.2958579881656805,0.2976190476190476,0.3,0.39705882352941174,0.0661764705882353,0.036036036036036036,0.16666666666666666,0.4889867841409692,0.3105590062111801,0.49356401627218927,0.4970890476190477,0.48192384615384615,0.16965428937259924,0.19366715758468336,0.26744186046511625,9.76060344827586,26.599009900990094,0.23992917220008853,34.0,68.0,112.0,3.0,8.0,21.0,18.0,63.0,54.0,11.0,167.0,132.0,159.0,306.0,114.0,36.0,49.0,40.0,49.0,15.0,76.0,15.0,40.0,7.0,10.0,65.0,13.0,52.0,82.0,7.0,42.0,1.0,8.0,32.0,89.0,49.0,17.0,40.0,0.2562814070351759,0.26424870466321243,0.36666666666666664,0.5094339622641509,0.5116279069767442,0.5183823529411765,0.5608108108108109,0.04224137931034483,0.07758620689655173,0.028790786948176585,0.025139664804469275,0.027700831024930747,0.1425959780621572,0.12121212121212122,0.550561797752809,0.2757475083056478,0.27601809954751133,0.6296296296296297,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.15441176470588236,0.38095238095238093,0.33633633633633636,0.6071428571428571,0.1891891891891892,0.2857142857142857,0.09246954595791805,8.0,1.0,21.0,24.0,,11.0,8.0,3.0,0.045454545454545456,0.0078125,0.03333333333333333,0.375,75.0,26.0,6.0,,13.0,2.0,6.0,0.009615384615384616,0.03125,0.42613636363636365,0.44642857142857145,0.12,0.00980392156862745,2.0,1.0,1.0,1.0,0.0049504950495049506,0.005917159763313609,,True,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,14903.0,248,13,450,460,54.0,103,60.0,910,25.0,37.0,14.0,16.0,,1.0,,,,,,,,29.0,54.0,,,6.0,64.0,450,16.0,,5.0,,,6.0,20.0,,,,5.0,3.0,8.0,3.0,1.0,3.0,19.0,24.0,19.0,30.0,7.0,56,30.0,86,3.0,3.0,,5.0,2.0,3.0,10.0,23.0,43,30.0,17.0,7.0,6.0,54.0,,,,,0.5370370370370371,0.5370370370370371,0.4,0.5161290322580645,0.375,,13.766730401529635,0.5,0.5,0.22900763358778625,0.11822660098522167,0.3333333333333333,0.26063829787234044,0.11885245901639344,0.1509433962264151,0.14814814814814814,0.22857142857142856,0.27906976744186046,0.36585365853658536,0.6851851851851852,0.6756756756756757,0.7352941176470589,0.2962962962962963,0.018518518518518517,,,,,,,,,,,0.875,,,,0.6851851851851852,,0.5163981481481481,0.5309857142857143,0.51806,0.11666666666666667,0.11666666666666667,0.09375,2.5425925925925927,,0.12,9.0,2.0,4.0,,,,,,9.0,,22.0,2.0,2.0,38.0,,14.0,5.0,,1.0,5.0,5.0,1.0,1.0,8.0,5.0,1.0,,2.0,10.0,,6.0,,1.0,3.0,10.0,7.0,2.0,2.0,0.6551724137931034,0.8636363636363636,,0.5625,0.4,0.5625,0.5789473684210527,0.09259259259259259,0.08108108108108109,0.12195121951219512,0.08333333333333333,0.07407407407407407,0.18867924528301888,0.25,0.7,0.64,,0.6428571428571429,0.1111111111111111,,,,,0.8,0.5,,,0.34375,,1.0,3.0,,,2.0,8.0,1.0,0.0625,0.05,0.15,,4.0,4.0,,,2.0,,,1.0,0.21428571428571427,0.25,0.26666666666666666,0.75,,,,,,,,,True,,
