EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,on,Clear Path Fouls,OffensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,79427.0,1324,193,2393,2390,631,487,284,4783,85.0,124.0,5.0,8.0,31.0,38.0,79.0,156.0,69.0,162.0,1.0,3.0,1.0,2.0,2.0,23.0,55.0,7.0,11.0,8.0,20.0,233.0,442,24.0,58.0,186.0,724.0,2529,13.0,25.0,8.0,13.0,11.0,61.0,66.0,126.0,8.0,22.0,122.0,278.0,36.0,430.0,42.0,30.0,10.0,1.0,54.0,23.0,17.0,302.0,104.0,406.0,62.0,42.0,154.0,49.0,99.0,916.0,10.0,21.0,53.0,121.0,174.0,31.0,205.0,9.0,95.0,51.0,44.0,56.0,15.0,42.0,37.0,2.0,14.0,2.0,6.0,93.0,5.0,19.0,22.0,91,8.0,9.0,201.0,4.0,6.0,215.0,16.0,2.0,61.0,1.0,52.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,278.0,631,16.0,49.0,0.07725321888412018,0.07894736842105263,0.5833333333333334,0.41379310344827586,0.6153846153846154,0.36363636363636365,0.42105263157894735,0.5271493212669683,0.52,0.5238095238095238,0.538,0.6578947368421053,0.527027027027027,0.6036789297658863,0.6931818181818182,0.6540284360189573,0.116,0.038461538461538464,0.0967741935483871,0.03205128205128205,25.19195612431444,0.6021505376344086,0.1411901983663944,0.025893958076448828,0.15142857142857144,0.03367003367003367,0.14415907207953604,0.027978339350180504,0.0319634703196347,0.03875968992248062,0.011976047904191617,0.0427807486631016,0.01818181818181818,0.12,0.12608695652173912,0.16445623342175067,0.1556420233463035,0.13978494623655913,0.04054054054054054,0.8,0.248,0.6854838709677419,0.7589285714285714,0.12941176470588237,0.312,0.5064102564102564,0.5231788079470199,0.05063291139240506,0.324,0.42592592592592593,0.42592592592592593,0.043478260869565216,0.006,0.3333333333333333,0.3333333333333333,0.11,0.41818181818181815,0.41818181818181815,0.6086956521739131,0.21052631578947367,0.625,0.2,0.05263157894736842,0.5,0.2894736842105263,0.6363636363636364,0.8571428571428571,0.25675675675675674,0.8157894736842105,0.013513513513513514,0.13513513513513514,0.4,0.364,0.42592592592592593,0.4673319639278557,0.4607543478260869,0.4522860544217687,0.11355311355311355,0.12525667351129363,0.01694915254237288,0.08425414364640885,0.3839779005524862,9.921040723981902,25.758620689655178,0.2636857501044714,,,,,,,,,,,,,,,,,True,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,5904.0,98,9,185,177,30,16,24,362,5.0,8.0,,,,,1.0,6.0,,1.0,,1.0,,,,4.0,10.0,1.0,2.0,1.0,2.0,6.0,15,4.0,11.0,12.0,36.0,185,,,1.0,2.0,,3.0,1.0,2.0,1.0,2.0,4.0,9.0,2.0,10.0,9.0,3.0,,,10.0,4.0,1.0,11.0,10.0,21.0,4.0,6.0,8.0,1.0,2.0,52.0,,,4.0,4.0,8.0,,8.0,,6.0,3.0,3.0,4.0,,2.0,4.0,,2.0,,1.0,8.0,,,,4,,2.0,11.0,,2.0,12.0,,,4.0,,2.0,,,,,,,,,,9.0,30,,2.0,0.16666666666666666,0.16666666666666666,0.75,0.36363636363636365,0.5,0.5,0.36363636363636365,0.4,,0.5,0.46153846153846156,0.75,0.625,0.5625,0.75,0.75,0.4230769230769231,0.06666666666666667,0.125,,18.867924528301884,0.5,0.06153846153846154,,0.16,,0.08888888888888889,,,,,,,0.13333333333333333,,0.05714285714285714,0.1111111111111111,0.2857142857142857,,,0.3076923076923077,0.625,0.7142857142857143,0.2,0.23076923076923078,0.16666666666666666,0.16666666666666666,,0.038461538461538464,,,,0.038461538461538464,,,0.38461538461538464,0.4,0.4,0.75,,,,,,1.0,0.5,1.0,,,,0.5,0.5,0.7307692307692307,0.4,0.5169480769230769,0.62565,0.4743875000000001,0.13333333333333333,0.21052631578947367,,0.08333333333333333,0.25,5.140000000000001,25.181818181818183,0.16216216216216217,,,,,,,,,,,,,,,,,True,,
1899,1610612740,James Posey,James Posey,1899,NOH,39263.0,654,77,1184,1172,461,377,157,2356,20.0,34.0,3.0,5.0,5.0,10.0,7.0,15.0,4.0,10.0,20.0,35.0,,1.0,7.0,23.0,57.0,,2.0,11.0,22.0,31.0,59,43.0,92.0,31.0,222.0,1254,3.0,5.0,,3.0,6.0,12.0,8.0,16.0,15.0,29.0,15.0,76.0,22.0,40.0,117.0,12.0,,1.0,56.0,23.0,3.0,12.0,7.0,19.0,3.0,4.0,4.0,5.0,3.0,45.0,5.0,7.0,29.0,58.0,103.0,13.0,116.0,3.0,16.0,8.0,8.0,14.0,3.0,8.0,10.0,1.0,6.0,,1.0,24.0,2.0,9.0,28.0,65,6.0,3.0,39.0,1.0,8.0,39.0,3.0,,13.0,,8.0,7.0,,,2.0,2.0,3.0,7.0,4.0,,76.0,461,10.0,7.0,0.3548387096774194,0.3548387096774194,0.9069767441860465,0.4673913043478261,,0.5172413793103449,0.4725274725274725,0.5254237288135594,0.6,0.5,0.6324503311258278,0.375,0.6777777777777778,0.6568047337278107,0.5454545454545454,0.7037037037037037,0.609271523178808,0.05084745762711865,0.08823529411764706,,14.077315827862872,0.5833333333333334,0.15508021390374332,0.01808785529715762,0.13615023474178403,0.029585798816568046,0.14821124361158433,0.02158273381294964,0.01652892561983471,0.01652892561983471,0.020689655172413793,0.04672897196261682,,0.08035714285714286,0.18627450980392157,0.1875,0.12418300653594772,0.16666666666666666,0.043478260869565216,0.5714285714285714,0.2251655629139073,0.5882352941176471,0.6451612903225806,0.45,0.09933774834437085,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.06622516556291391,0.4,0.4,0.25,0.23178807947019867,0.5714285714285714,0.5714285714285714,0.37748344370860926,0.40350877192982454,0.40350877192982454,0.8695652173913043,0.625,0.6,0.3333333333333333,0.125,,0.25,,,0.2222222222222222,0.5,0.15555555555555556,0.4888888888888889,0.5,0.8344370860927153,0.4107142857142857,0.525808389261745,0.5757666666666666,0.5331418604651162,0.08074534161490683,0.18840579710144928,,0.05405405405405406,0.34234234234234234,5.31864406779661,24.895652173913046,0.3893581081081081,4.0,1.0,16.0,0.45714285714285713,0.029411764705882353,0.95,0.5714285714285714,,,,,,,,,,True,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,86688.0,1445,195,2616,2607,658,514,313,5223,147.0,232.0,40.0,95.0,31.0,51.0,13.0,48.0,,3.0,,,,,,,,,,,,160.0,283,,,77.0,397.0,2760,42.0,102.0,,,22.0,106.0,31.0,56.0,,,25.0,87.0,230.0,90.0,,,74.0,,,,13.0,14.0,8.0,22.0,8.0,,7.0,2.0,5.0,52.0,32.0,130.0,72.0,148.0,230.0,163.0,393.0,18.0,15.0,7.0,8.0,20.0,3.0,10.0,50.0,6.0,10.0,1.0,2.0,70.0,6.0,13.0,77.0,144,13.0,17.0,125.0,17.0,3.0,133.0,13.0,,60.0,,13.0,55.0,1.0,,39.0,,16.0,56.0,31.0,7.0,87.0,658,10.0,13.0,0.71875,0.9349593495934959,,,,,,0.5653710247349824,0.4117647058823529,0.5535714285714286,0.5653710247349824,0.4117647058823529,0.5535714285714286,0.5787172011661808,0.452991452991453,0.5576923076923077,,0.045936395759717315,0.034482758620689655,0.10416666666666667,13.808090939485123,0.2857142857142857,0.15828877005347594,0.14656144306651633,0.19047619047619047,0.09815950920245399,0.16755521706016754,0.13355317394888705,0.16129032258064516,0.17266187050359713,0.11634349030470914,0.09615384615384616,0.1016949152542373,0.1455223880597015,0.172,0.15827338129496402,0.18613138686131386,0.20192307692307693,0.16363636363636364,0.5535714285714286,0.8197879858657244,0.6336206896551724,0.65625,0.7346938775510204,0.1696113074204947,0.2708333333333333,0.3023255813953488,0.5384615384615384,0.01060070671378092,,,,,,,,,,,0.9313725490196079,0.42105263157894735,0.1,,,,,,0.9107142857142857,0.6078431372549019,,,,0.8197879858657244,,0.5558897526501768,0.5607771739130435,0.5589196428571428,0.18181818181818182,0.18181818181818182,,0.26700251889168763,0.21914357682619648,1.6512367491166073,,0.2515290519877676,,1.0,10.0,0.18867924528301888,0.015873015873015872,,,1.0,4.0,17.0,,,,,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,57707.0,962,106,1734,1743,359,267,197,3477,29.0,44.0,2.0,3.0,7.0,11.0,17.0,36.0,39.0,97.0,28.0,68.0,3.0,3.0,22.0,32.0,73.0,3.0,6.0,6.0,17.0,85.0,177,60.0,141.0,38.0,388.0,1833,6.0,15.0,6.0,9.0,3.0,33.0,19.0,31.0,14.0,39.0,12.0,92.0,120.0,50.0,174.0,6.0,6.0,,73.0,32.0,8.0,16.0,5.0,21.0,3.0,2.0,6.0,5.0,5.0,47.0,6.0,10.0,19.0,60.0,83.0,17.0,100.0,2.0,15.0,9.0,6.0,11.0,2.0,5.0,14.0,3.0,6.0,1.0,4.0,25.0,1.0,2.0,34.0,60,3.0,4.0,39.0,1.0,2.0,48.0,5.0,,21.0,1.0,4.0,22.0,1.0,,14.0,4.0,4.0,23.0,12.0,,92.0,359,1.0,4.0,0.7058823529411765,0.7317073170731707,0.9666666666666667,0.425531914893617,0.6666666666666666,0.358974358974359,0.425531914893617,0.480225988700565,0.4,0.6129032258064516,0.550314465408805,0.625,0.5714285714285714,0.5722713864306784,0.6346153846153846,0.5974025974025974,0.44339622641509435,0.04519774011299435,0.09090909090909091,0.05555555555555555,18.43971631205674,0.44,0.09090909090909091,0.0165016501650165,0.07450980392156863,0.030927835051546393,0.08633879781420765,0.02,0.018072289156626505,0.027932960893854747,0.007662835249042145,0.03125,0.030303030303030304,0.053763440860215055,0.05113636363636364,0.13758389261744966,0.07407407407407407,0.07575757575757576,0.0125,0.5217391304347826,0.13836477987421383,0.6590909090909091,0.725,0.7931034482758621,0.11320754716981132,0.4722222222222222,0.5,0.5294117647058824,0.3050314465408805,0.4020618556701031,0.4105263157894737,0.717948717948718,0.2138364779874214,0.4117647058823529,0.417910447761194,0.22955974842767296,0.4383561643835616,0.4444444444444444,0.96875,0.125,0.6666666666666666,,0.125,1.0,0.25,0.5,1.0,0.15714285714285714,0.6363636363636364,0.3142857142857143,0.24285714285714285,0.35294117647058826,0.5817610062893082,0.4383561643835616,0.5130245283018867,0.509753125,0.5321742857142856,0.06567164179104477,0.10880829015544041,0.007042253521126761,0.08505154639175258,0.23711340206185566,11.955367231638418,24.408510638297873,0.20703575547866204,8.0,1.0,4.0,0.11764705882352941,0.02564102564102564,0.9642857142857143,0.36363636363636365,1.0,,,2.0,0.014184397163120567,0.020618556701030927,0.014705882352941176,0.0136986301369863,1.0,True,,
2561,1610612740,David West,David West,2561,NOH,78229.0,1304,181,2364,2352,594,479,271,4716,83.0,138.0,23.0,38.0,22.0,35.0,79.0,180.0,95.0,213.0,2.0,4.0,1.0,2.0,1.0,2.0,7.0,,,1.0,4.0,257.0,531,4.0,11.0,147.0,673.0,2488,35.0,64.0,1.0,2.0,26.0,99.0,51.0,111.0,2.0,5.0,51.0,159.0,296.0,218.0,12.0,,36.0,,7.0,2.0,21.0,37.0,37.0,74.0,23.0,14.0,22.0,7.0,8.0,185.0,16.0,45.0,48.0,152.0,208.0,61.0,269.0,12.0,21.0,12.0,9.0,37.0,5.0,10.0,36.0,7.0,27.0,,8.0,73.0,3.0,14.0,33.0,87,5.0,16.0,123.0,4.0,2.0,169.0,11.0,12.0,71.0,,13.0,37.0,3.0,2.0,24.0,2.0,11.0,40.0,27.0,11.0,159.0,594,9.0,13.0,0.5758754863813229,0.6192468619246861,1.0,0.36363636363636365,0.5,0.4,0.36363636363636365,0.4839924670433145,0.546875,0.4594594594594595,0.48523985239852396,0.553030303030303,0.46551724137931033,0.540650406504065,0.620253164556962,0.5528169014084507,0.02029520295202952,0.03954802259887006,0.10144927536231885,0.03333333333333333,25.576208178438662,0.5068493150684932,0.17966903073286053,0.055900621118012424,0.1437125748502994,0.05734767025089606,0.1694915254237288,0.05627306273062731,0.08520179372197309,0.058365758754863814,0.033846153846153845,0.05113636363636364,0.06796116504854369,0.1934156378600823,0.2096069868995633,0.15240641711229946,0.14285714285714285,0.14606741573033707,0.046511627906976744,0.675,0.25461254612546125,0.6014492753623188,0.6693548387096774,0.4939759036144578,0.33210332103321033,0.4388888888888889,0.4540229885057471,0.5063291139240507,0.3929889298892989,0.4460093896713615,0.4481132075471698,0.7052631578947368,0.007380073800738007,0.5,0.5,0.012915129151291513,0.2857142857142857,0.2857142857142857,1.0,0.5757575757575758,0.6052631578947368,0.13043478260869565,0.030303030303030304,0.5,,,,0.3017241379310345,0.6285714285714286,0.008620689655172414,0.034482758620689655,0.25,0.27490774907749077,0.2857142857142857,0.44072693726937257,0.48728125,0.4411456896551725,0.11794019933554817,0.12013536379018612,,0.14710252600297177,0.2362555720653789,10.181732580037663,24.754545454545454,0.2512690355329949,1.0,,8.0,0.1702127659574468,,1.0,1.0,1.0,,,,,0.004694835680751174,,,1.0,True,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,50787.0,846,108,1555,1540,337,290,177,3095,11.0,21.0,5.0,10.0,2.0,3.0,7.0,25.0,32.0,85.0,25.0,65.0,1.0,2.0,10.0,41.0,111.0,3.0,5.0,8.0,25.0,50.0,131,66.0,176.0,21.0,319.0,1671,8.0,21.0,4.0,7.0,2.0,30.0,10.0,23.0,13.0,35.0,6.0,65.0,64.0,36.0,195.0,3.0,8.0,,111.0,41.0,2.0,16.0,15.0,31.0,5.0,10.0,7.0,5.0,4.0,77.0,2.0,16.0,20.0,58.0,82.0,18.0,100.0,5.0,10.0,6.0,4.0,11.0,1.0,9.0,7.0,1.0,2.0,,1.0,18.0,2.0,3.0,17.0,40,,2.0,21.0,,,24.0,,2.0,7.0,,4.0,,,,,,,,,1.0,65.0,337,8.0,4.0,0.64,0.6956521739130435,0.9848484848484849,0.375,0.5714285714285714,0.37142857142857144,0.375,0.3816793893129771,0.38095238095238093,0.43478260869565216,0.48534201954397393,0.5,0.5086206896551724,0.49842767295597484,0.5172413793103449,0.5241935483870968,0.5732899022801303,0.015267175572519083,0.09523809523809523,,19.101762364980104,0.6111111111111112,0.10469314079422383,0.03131115459882583,0.10526315789473684,0.009852216748768473,0.10483870967741936,0.025210084033613446,0.03278688524590164,0.05263157894736842,0.013761467889908258,0.015503875968992248,,0.08588957055214724,0.06993006993006994,0.13709677419354838,0.09558823529411764,0.12962962962962962,0.026881720430107527,,0.06840390879478828,0.5238095238095238,0.5789473684210527,0.6363636363636364,0.08143322475570032,0.28,0.28,0.7142857142857143,0.2768729641693811,0.3764705882352941,0.3764705882352941,0.625,0.21172638436482086,0.38461538461538464,0.390625,0.36156351791530944,0.36936936936936937,0.3761467889908257,1.0,0.35714285714285715,0.5,0.2,0.07142857142857142,0.5,0.17857142857142858,0.6,1.0,0.05172413793103448,0.6666666666666666,0.1724137931034483,0.43103448275862066,0.32,0.6416938110749185,0.36936936936936937,0.5089553921568626,0.49079750000000005,0.4897543103448276,0.022292993630573247,0.050724637681159424,,0.09404388714733543,0.20376175548589343,13.735114503816796,24.63181818181818,0.21672025723472668,5.0,,4.0,0.16,,0.96,0.5,,,,3.0,0.017045454545454544,,0.015384615384615385,0.018018018018018018,1.0,True,,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,9957.0,166,13,296,298,73,44,30,594,6.0,10.0,,2.0,,1.0,7.0,13.0,4.0,11.0,7.0,17.0,,2.0,3.0,1.0,11.0,,2.0,,4.0,17.0,34,8.0,28.0,2.0,60.0,324,,5.0,,4.0,,,4.0,6.0,1.0,7.0,,11.0,24.0,10.0,24.0,,,,11.0,1.0,,1.0,5.0,6.0,2.0,3.0,,,1.0,17.0,2.0,2.0,4.0,14.0,18.0,4.0,22.0,1.0,5.0,2.0,3.0,3.0,,1.0,2.0,1.0,2.0,,1.0,5.0,,,6.0,12,1.0,,11.0,3.0,3.0,3.0,1.0,,2.0,,,1.0,,,,1.0,,1.0,,,11.0,73,,1.0,0.7058823529411765,0.7058823529411765,1.0,0.2857142857142857,,0.14285714285714285,0.2857142857142857,0.5,,0.6666666666666666,0.46774193548387094,,0.4230769230769231,0.47619047619047616,,0.4230769230769231,0.45161290322580644,,,,20.238095238095237,0.6,0.1590909090909091,0.020833333333333332,0.11428571428571428,0.04878048780487805,0.14634146341463414,0.029197080291970802,0.08695652173913043,,,0.043478260869565216,0.05555555555555555,0.09523809523809523,0.10344827586206896,0.23684210526315788,0.125,0.09090909090909091,0.027777777777777776,,0.16129032258064516,0.6,0.6,0.6666666666666666,0.20967741935483872,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.1774193548387097,0.36363636363636365,0.36363636363636365,1.0,0.27419354838709675,0.4117647058823529,0.4117647058823529,0.1774193548387097,0.09090909090909091,0.09090909090909091,1.0,0.2222222222222222,,,0.2222222222222222,,0.2222222222222222,,,0.07692307692307693,,0.23076923076923078,0.3076923076923077,,0.6129032258064516,0.09090909090909091,0.5120209677419355,0.5052214285714286,0.4921153846153847,0.031746031746031744,0.05714285714285714,,,0.18333333333333332,10.291176470588237,24.13214285714286,0.24662162162162163,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,True,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,1752.0,29,-15,50,49,9,3,11,99,4.0,5.0,3.0,4.0,2.0,3.0,,,1.0,9.0,,1.0,,,1.0,1.0,1.0,,,,,5.0,14,1.0,2.0,,13.0,69,4.0,7.0,,,,8.0,2.0,3.0,,1.0,,4.0,4.0,6.0,3.0,,6.0,,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,,1.0,1.0,3.0,4.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,2.0,3,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,4.0,9,,,0.4,1.0,1.0,0.5,,,0.5,0.35714285714285715,0.5714285714285714,0.6666666666666666,0.40625,0.5714285714285714,0.5,0.40625,0.5714285714285714,0.5,0.125,0.14285714285714285,0.2,,27.868852459016395,,0.07142857142857142,0.09523809523809523,,0.1111111111111111,0.05555555555555555,0.1,0.2,,0.07142857142857142,,0.25,,0.5,,,,,1.0,0.3125,0.8,1.0,0.25,,,,,0.5625,0.1111111111111111,0.125,1.0,0.0625,,,0.0625,1.0,1.0,1.0,0.5714285714285714,0.75,,,,,,,0.75,0.6666666666666666,0.25,,,0.4375,1.0,0.489784375,0.45811999999999997,0.6635125,,,,0.6153846153846154,0.3076923076923077,11.87142857142857,23.450000000000003,0.18,,,,,,,,,,,,,0.1111111111111111,,,,True,,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,11441.0,191,48,346,341,69,39,57,687,7.0,22.0,2.0,5.0,,1.0,6.0,12.0,3.0,11.0,3.0,8.0,,1.0,2.0,1.0,17.0,,1.0,,3.0,16.0,45,4.0,25.0,11.0,55.0,342,4.0,8.0,,2.0,2.0,10.0,2.0,6.0,1.0,5.0,7.0,14.0,10.0,22.0,12.0,,6.0,,17.0,1.0,4.0,6.0,5.0,11.0,4.0,1.0,4.0,,2.0,27.0,2.0,11.0,7.0,16.0,25.0,13.0,38.0,5.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,,2.0,,3.0,8.0,4.0,,6.0,16,1.0,1.0,10.0,1.0,,14.0,2.0,,7.0,,1.0,1.0,,,,1.0,,1.0,1.0,,14.0,69,4.0,1.0,0.3125,0.38461538461538464,1.0,0.16,,0.2,0.16,0.35555555555555557,0.5,0.3333333333333333,0.3142857142857143,0.4,0.3181818181818182,0.3618421052631579,0.45454545454545453,0.5,0.35714285714285715,0.08888888888888889,0.09090909090909091,0.08333333333333333,20.537897310513447,0.375,0.12403100775193798,0.09016393442622951,0.1590909090909091,0.03773584905660377,0.1329479768786127,0.07428571428571429,0.08695652173913043,0.15151515151515152,0.046511627906976744,0.025,0.07692307692307693,0.17647058823529413,0.1282051282051282,0.08928571428571429,0.19230769230769232,0.1111111111111111,0.1111111111111111,1.0,0.3142857142857143,0.3181818181818182,0.35,0.42857142857142855,0.17142857142857143,0.5,0.5454545454545454,,0.15714285714285714,0.2727272727272727,0.3,0.6666666666666666,0.11428571428571428,0.375,0.375,0.24285714285714285,0.058823529411764705,0.058823529411764705,1.0,0.5,0.4,,0.1,,0.1,,,0.09090909090909091,,0.18181818181818182,0.2727272727272727,,0.6714285714285714,0.058823529411764705,0.5258271428571428,0.5421750000000001,0.4918636363636363,0.09333333333333334,0.14,,0.18181818181818182,0.2545454545454545,6.63111111111111,24.336,0.1994219653179191,1.0,,2.0,0.3333333333333333,,1.0,0.5,,,,,,0.09090909090909091,,,,True,,
