EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,Usage,LiveBallTurnoverPct,DeadBallTurnovers,OffensiveGoaltends,ShortMidRangeFGA,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,FG2M,PenaltyFG2M,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,119.0,2,-1.0,5,4,5,4,1,9,4,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201169,1610612756,Alando Tucker,Alando Tucker,201169,PHX,119.0,2,-1.0,5,4,5,4,1,9,4,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201235,1610612756,Courtney Sims,Courtney Sims,201235,PHX,119.0,2,-1.0,5,4,5,4,1,9,4,5,1.0,,,1.0,1.0,,,16.666666666666668,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612756,Robin Lopez,Robin Lopez,201577,PHX,119.0,2,-1.0,5,4,5,4,1,9,4,5,1.0,,,,,1.0,,33.333333333333336,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.25,0.5,0.25,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4111,0.4111,0.5,0.5,1.0,1.0,7.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,119.0,2,-1.0,5,4,5,4,1,9,4,5,1.0,,,,,,,16.666666666666668,,,,,1.0,,2.0,,,1.0,,2.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,0.4176,0.4176,,,,1.0,15.9,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,42746.0,712,36.0,1378,1373,419,364,128,2751,1509,419,0.3040638606676342,9.0,2.0,18.0,3.0,29.0,4.0,13.416230366492147,0.5,9.0,,7.0,83.0,16.0,212.0,3.0,7.0,20.0,8.0,78.0,5.0,14.0,56.0,8.0,64.0,1.0,21.0,6.0,78.0,0.5641711229946524,0.3888888888888889,0.6754385964912281,0.0130548302872062,0.0886075949367088,0.0833333333333333,0.015267175572519,,0.0982142857142857,0.0109890109890109,0.03954802259887,0.5192738636363636,0.5293701923076923,0.0327868852459016,0.0674157303370786,0.0330188679245283,0.3679245283018867,14.290361445783134,20.0,59.0,32.0,8.0,20.0,0.3855421686746988,0.4,0.5536723163841808,0.660377358490566,0.3333333333333333,0.3389830508474576,0.3571428571428571,False,10.0,17.0,1.0,3.0,7.0,2.0,12.0,27.0,4.0,9.0,32.0,67.0,2.0,14.0,24.0,44.0,94.0,2.0,5.0,2.0,18.0,33.0,44.0,123.0,9.0,1.0,66.0,32.0,7.0,2.0,19.0,10.0,29.0,6.0,4.0,6.0,7.0,6.0,68.0,3.0,42.0,13.0,9.0,4.0,3.0,7.0,4.0,19.0,57.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,11.0,4.0,0.6875,0.6875,0.9318181818181818,0.4680851063829787,0.5454545454545454,0.4731182795698925,0.4,0.2857142857142857,0.5310734463276836,0.0212765957446808,0.0843373493975903,0.1764705882352941,0.1428571428571428,0.0508474576271186,0.037037037037037,0.0149253731343283,0.0817120622568093,0.0212765957446808,0.027027027027027,0.0129870129870129,0.0309278350515463,0.078125,0.0657894736842105,0.094017094017094,0.0652173913043478,0.096045197740113,0.5882352941176471,0.7142857142857143,0.5,0.2857142857142857,0.3333333333333333,1.0,0.75,0.1525423728813559,0.4444444444444444,0.4615384615384615,1.0,0.3785310734463277,0.4776119402985074,0.4848484848484848,0.90625,0.1428571428571428,0.2857142857142857,0.1320754716981132,0.4285714285714285,0.1698113207547169,0.4444444444444444,0.4528301886792453,0.5833333333333334,0.6271186440677966,0.4848484848484848,0.5035499999999999,24.95425531914893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200811,1610612756,Lou Amundson,Lou Amundson,200811,PHX,62619.0,1044,16.0,2080,2114,738,621,320,4194,2307,738,0.3548076923076923,30.0,13.0,56.0,13.0,104.0,16.0,14.57061457061457,0.5357142857142857,26.0,5.0,45.0,249.0,53.0,321.0,10.0,88.0,98.0,19.0,131.0,92.0,34.0,142.0,128.0,270.0,17.0,120.0,56.0,131.0,0.5314569536423841,0.4731182795698925,0.5458333333333333,0.1297602256699576,0.1410788381742738,0.1286008230452675,0.128371089536138,0.1271186440677966,0.1695906432748538,0.1910112359550561,0.18,0.5404192771084336,0.5497591836734695,0.193103448275862,0.1937716262975778,0.2741433021806853,0.4080996884735202,2.765863453815261,8.0,19.0,134.0,56.0,80.0,0.5381526104417671,0.5714285714285714,0.536,0.5656565656565656,0.076,0.4210526315789473,0.4210526315789473,False,110.0,185.0,74.0,41.0,72.0,16.0,,,,,,1.0,,,1.0,,1.0,39.0,81.0,,,1.0,188.0,,,1.0,,,26.0,,23.0,5.0,28.0,3.0,2.0,17.0,2.0,4.0,61.0,27.0,91.0,32.0,25.0,7.0,2.0,17.0,2.0,85.0,154.0,12.0,5.0,15.0,,12.0,64.0,1.0,1.0,30.0,65.0,15.0,10.0,0.7014925373134329,0.903846153846154,,,,,0.4814814814814814,0.4814814814814814,0.004,,0.1044176706827309,0.081081081081081,0.2444444444444444,,,,0.1244870041039671,0.1238532110091743,0.1641221374045801,0.0900473933649289,0.1282051282051282,0.110091743119266,0.1206896551724138,0.1387900355871886,0.0714285714285714,0.74,0.5945945945945946,0.6470588235294118,0.6636363636363637,0.3555555555555555,0.4705882352941176,0.8125,1.0,,,,,0.004,,,,0.9135802469135802,,0.7272727272727273,0.5694444444444444,,,0.0101010101010101,,0.744,,0.5505756756756757,78.9,37.0,60.0,9.0,17.0,9.0,7.0,16.0,30.0,4.0,31.0,2.0,2.0,2.0,0.265625,0.0909090909090909,0.1129032258064516,0.4769230769230769,0.5,0.1081081081081081,,,,,,,,,,,,,,,,,
201606,1610612756,Sean Singletary,Sean Singletary,201606,PHX,7300.0,122,-15.0,223,228,70,54,26,451,233,70,0.3139013452914798,4.0,1.0,5.0,1.0,8.0,,18.0,0.8,1.0,,5.0,27.0,6.0,34.0,,3.0,6.0,2.0,4.0,3.0,3.0,11.0,5.0,16.0,,6.0,2.0,4.0,0.425,0.75,0.2222222222222222,0.0375,0.0909090909090909,0.1,0.0408163265306122,0.074074074074074,0.0454545454545454,,0.1351351351351351,0.4892242857142856,0.4385,0.0512820512820512,0.0689655172413793,0.088235294117647,0.1176470588235294,11.374074074074072,3.0,15.0,8.0,1.0,10.0,0.2962962962962963,0.1666666666666666,0.3783783783783784,0.125,0.4054054054054054,0.2,0.2,False,3.0,7.0,,,1.0,2.0,2.0,3.0,,,2.0,7.0,1.0,,2.0,4.0,10.0,,1.0,1.0,,2.0,6.0,9.0,3.0,2.0,5.0,2.0,3.0,,10.0,2.0,12.0,1.0,1.0,4.0,4.0,2.0,26.0,1.0,8.0,6.0,,6.0,1.0,3.0,,4.0,14.0,,,1.0,,1.0,,,,,,2.0,1.0,0.375,0.375,0.75,0.4,,0.5,,0.75,0.2702702702702703,,0.1111111111111111,0.2857142857142857,0.2,,,,0.1038961038961039,0.0555555555555555,0.0666666666666666,,,0.0526315789473684,0.15,0.1052631578947368,0.1818181818181818,0.1891891891891892,0.4285714285714285,0.6,0.6666666666666666,0.4,0.5,,0.3333333333333333,0.081081081081081,0.6666666666666666,0.6666666666666666,1.0,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.5,,0.5,0.125,,,,0.25,,0.4594594594594595,0.4,0.487475,31.299999999999997,,,1.0,,,,,,,,,,,,0.0666666666666666,0.1666666666666666,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,116879.0,1948,114.0,3860,3834,1141,922,379,7694,4205,1141,0.2955958549222798,74.0,45.0,150.0,34.0,291.0,3.0,24.866247964642938,0.4933333333333333,76.0,1.0,182.0,742.0,323.0,1134.0,37.0,143.0,179.0,129.0,332.0,88.0,67.0,314.0,116.0,430.0,27.0,387.0,177.0,332.0,0.6146739130434783,0.6059322033898306,0.6509803921568628,0.0757967269595176,0.1416490486257928,0.1540983606557377,0.072077922077922,0.0831024930747922,0.1242937853107344,0.0964285714285714,0.2429906542056074,0.4863830213903745,0.4774469945355192,0.2002262443438914,0.201824401368301,0.1261022927689594,0.2927689594356261,7.53975741239892,102.0,227.0,401.0,97.0,344.0,0.5404312668463612,0.5418994413407822,0.5413885180240321,0.5516304347826086,0.3030707610146863,0.4493392070484581,0.4493392070484581,False,214.0,333.0,73.0,55.0,84.0,85.0,,,,,3.0,7.0,1.0,3.0,5.0,3.0,7.0,53.0,97.0,1.0,3.0,5.0,458.0,6.0,3.0,1.0,6.0,3.0,60.0,,71.0,33.0,104.0,17.0,16.0,49.0,7.0,15.0,241.0,23.0,215.0,49.0,33.0,16.0,13.0,29.0,22.0,73.0,163.0,17.0,32.0,13.0,3.0,36.0,57.0,,,10.0,57.0,15.0,33.0,0.571072319201995,0.6273972602739726,0.6666666666666666,0.4285714285714285,0.6,0.5,0.5463917525773195,0.5408163265306123,0.0093457943925233,,0.0808625336927223,0.1141141141141141,0.1208791208791208,,,,0.1584377302873987,0.0606860158311345,0.1108179419525065,0.0380047505938242,0.072,0.1378378378378378,0.1947368421052631,0.1482701812191103,0.1932773109243697,0.4445927903871829,0.6426426426426426,0.7254237288135593,0.5794392523364486,0.467032967032967,0.53125,0.4117647058823529,0.6862745098039216,,,,,0.0093457943925233,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.7448979591836735,0.010204081632653,0.4565217391304347,0.6547619047619048,,,0.0271739130434782,0.6,0.4539385847797063,0.5,0.5293886904761903,30.714285714285715,43.0,72.0,5.0,32.0,3.0,9.0,42.0,46.0,1.0,28.0,,2.0,9.0,0.2831858407079646,0.0390625,0.0387596899224806,0.4912280701754385,0.589041095890411,0.1162790697674418,,,,,,1.0,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,32258.0,538,11.0,1003,1010,357,291,111,2013,1090,357,0.3559322033898305,15.0,6.0,37.0,8.0,31.0,2.0,16.63716814159292,0.4054054054054054,22.0,,38.0,127.0,18.0,183.0,,26.0,33.0,12.0,54.0,16.0,10.0,60.0,24.0,84.0,2.0,26.0,10.0,54.0,0.6059602649006622,0.6842105263157895,0.574468085106383,0.0571428571428571,0.0833333333333333,0.110441767068273,0.0562659846547314,0.0298507462686567,0.0853658536585365,0.0384615384615384,0.2695035460992908,0.4838148550724637,0.4834881578947367,0.0689655172413793,0.0763358778625954,0.1420765027322404,0.2950819672131147,6.788976377952755,14.0,32.0,75.0,18.0,80.0,0.5905511811023622,0.5454545454545454,0.5851063829787234,0.525,0.226950354609929,0.4375,0.4375,False,41.0,57.0,10.0,10.0,17.0,20.0,,2.0,,1.0,5.0,12.0,,2.0,6.0,5.0,14.0,13.0,19.0,,2.0,7.0,70.0,15.0,,3.0,9.0,5.0,5.0,,30.0,16.0,46.0,5.0,11.0,14.0,3.0,13.0,108.0,6.0,45.0,11.0,7.0,4.0,7.0,9.0,4.0,20.0,39.0,5.0,8.0,4.0,,6.0,9.0,,,5.0,9.0,2.0,6.0,0.4666666666666667,0.5303030303030303,1.0,0.3571428571428571,0.2857142857142857,0.4545454545454545,0.6842105263157895,0.6842105263157895,0.0992907801418439,,0.0393700787401574,0.0526315789473684,0.0526315789473684,,,,0.119047619047619,0.054054054054054,0.0842105263157894,0.0508474576271186,0.056338028169014,0.1009174311926605,0.1101694915254237,0.1390728476821192,0.0789473684210526,0.4042553191489361,0.7192982456140351,0.7592592592592593,0.5121951219512195,0.5263157894736842,0.5555555555555556,0.25,0.6428571428571429,0.0141843971631205,,,,0.0851063829787234,0.4166666666666667,0.4166666666666667,1.0,0.5263157894736842,,0.425,0.5882352941176471,0.025,,0.15,0.3333333333333333,0.5035460992907801,0.5555555555555556,0.4931588235294118,29.192857142857143,9.0,18.0,2.0,5.0,2.0,1.0,6.0,4.0,,6.0,,,,0.1428571428571428,0.0476190476190476,0.05,0.6666666666666666,0.9,0.3333333333333333,,,,,,,,,,,,,,,,,
