EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips,on
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,26791.0,447.0,8.0,839.0,846.0,194.0,205.0,100.0,1685.0,43.0,64.0,10.0,23.0,11.0,15.0,13.0,37.0,1.0,6.0,57.0,107.0,11.0,125.0,858.0,13.0,33.0,4.0,30.0,15.0,24.0,30.0,78.0,36.0,18.0,6.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,17.0,32.0,23.0,79.0,16.0,118.0,49.0,167.0,2.0,12.0,9.0,3.0,4.0,1.0,7.0,3.0,2.0,11.0,1.0,43.0,70.0,9.0,4.0,31.0,6.0,10.0,16.0,4.0,10.0,36.0,29.0,7.0,36.0,19.0,4.0,1.0,1.0,30.0,194.0,2.0,1.0,0.6842105263157895,0.8125,0.5327102803738317,0.3939393939393939,0.625,0.5327102803738317,0.3939393939393939,0.625,0.5530973451327433,0.4411764705882353,0.625,0.056074766355140186,0.09375,13.066385669125395,0.36363636363636365,0.5161290322580645,0.22443181818181818,0.11895910780669144,0.2839506172839506,0.1111111111111111,0.23556581986143188,0.11611374407582939,0.15492957746478872,0.13924050632911392,0.08403361344537816,0.10185185185185185,0.13333333333333333,0.19642857142857142,0.22340425531914893,0.2465753424657534,0.30158730158730157,0.2222222222222222,0.045454545454545456,0.5277777777777778,0.5981308411214953,0.671875,0.7413793103448276,0.7441860465116279,0.34579439252336447,0.35135135135135137,0.35135135135135137,0.46153846153846156,0.056074766355140186,0.16666666666666666,0.16666666666666666,1.0,0.696969696969697,0.43478260869565216,0.2,0.625,0.7333333333333333,0.5981308411214953,0.5093485981308411,0.51386,0.5195666666666666,0.08849557522123894,0.08849557522123894,0.24,0.24,4.177570093457945,0.23122765196662692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,44155.0,736.0,28.0,1361.0,1379.0,450.0,356.0,156.0,2740.0,36.0,44.0,16.0,18.0,15.0,18.0,12.0,40.0,39.0,98.0,87.0,182.0,36.0,213.0,1416.0,18.0,26.0,11.0,47.0,28.0,55.0,76.0,136.0,38.0,30.0,4.0,11.0,5.0,16.0,5.0,,4.0,37.0,20.0,35.0,18.0,76.0,8.0,102.0,56.0,158.0,,13.0,7.0,6.0,15.0,8.0,15.0,7.0,,30.0,3.0,56.0,73.0,4.0,3.0,42.0,10.0,4.0,51.0,1.0,18.0,16.0,13.0,3.0,16.0,8.0,,5.0,3.0,76.0,450.0,4.0,7.0,0.7816091954022989,0.9444444444444444,0.47802197802197804,0.6923076923076923,0.509090909090909,0.4783783783783784,0.6666666666666666,0.5175438596491229,0.5071428571428571,0.6714285714285714,0.5507246376811594,0.02197802197802198,0.06818181818181818,15.645371577574968,0.5,0.21621621621621623,0.14205607476635515,0.08293838862559241,0.12413793103448276,0.0947867298578199,0.13823529411764707,0.08688783570300158,0.058823529411764705,0.1044776119402985,0.08064516129032258,0.09523809523809523,0.09375,0.09580838323353294,0.18571428571428572,0.14912280701754385,0.14912280701754385,0.03225806451612903,,0.5,0.23783783783783785,0.8181818181818182,0.8780487804878049,0.5833333333333334,0.21621621621621623,0.3,0.3076923076923077,0.75,0.5297297297297298,0.3979591836734694,0.3979591836734694,0.9743589743589743,0.6666666666666666,0.8888888888888888,0.0625,0.3157894736842105,0.8333333333333334,0.25405405405405407,0.44776351351351357,0.5403617647058824,0.45904035087719297,0.0891089108910891,0.09045226130653267,0.22065727699530516,0.3568075117370892,11.905494505494504,0.33063923585598826,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,17.0,3.0,3.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,8.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.016216216216216217,0.025,0.015873015873015872,0.016216216216216217,0.3333333333333333,0.3333333333333333,1.0,0.037037037037037035,0.03508771929824561,0.5,0.3333333333333333,25.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,56727.0,945.0,114.0,1772.0,1772.0,543.0,373.0,210.0,3544.0,21.0,37.0,,2.0,5.0,11.0,18.0,43.0,21.0,61.0,60.0,141.0,33.0,270.0,1792.0,,11.0,5.0,11.0,11.0,37.0,67.0,34.0,86.0,,10.0,59.0,48.0,107.0,32.0,16.0,9.0,262.0,12.0,10.0,19.0,54.0,1.0,74.0,22.0,96.0,9.0,30.0,19.0,11.0,24.0,20.0,21.0,4.0,5.0,45.0,,22.0,73.0,,6.0,46.0,2.0,4.0,46.0,4.0,21.0,2.0,1.0,1.0,2.0,2.0,,,2.0,67.0,543.0,4.0,4.0,0.2833333333333333,0.2833333333333333,0.425531914893617,,0.2972972972972973,0.491701244813278,0.2,0.4365079365079365,0.5152671755725191,0.2894736842105263,0.47183098591549294,0.07092198581560284,0.10810810810810811,15.288844621513945,0.5333333333333333,0.01639344262295082,0.07929515418502203,0.019267822736030827,0.09895833333333333,0.03986710963455149,0.0836197021764032,0.026829268292682926,0.019867549668874173,0.022598870056497175,0.015706806282722512,0.04225352112676056,0.03409090909090909,0.03783783783783784,0.09090909090909091,0.0970873786407767,0.10126582278481013,0.08823529411764706,0.072,1.0,0.15352697095435686,0.5675675675675675,0.6363636363636364,0.2857142857142857,0.17842323651452283,0.4186046511627907,0.45,0.2222222222222222,0.25311203319502074,0.3442622950819672,0.3620689655172414,0.3333333333333333,0.13333333333333333,,,0.1746031746031746,0.45454545454545453,0.5684647302904564,0.49715875,0.4357772727272727,0.4844508064516129,0.08139534883720931,0.13291139240506328,0.040740740740740744,0.24814814814814815,10.908510638297871,0.3064334085778781,27.0,65.0,4.0,9.0,17.0,39.0,100.0,4.0,11.0,26.0,12.0,87.0,64.0,27.0,40.0,10.0,,5.0,,13.0,4.0,,0.7435897435897436,0.39,0.4230769230769231,0.3939393939393939,0.4149377593360996,0.06976744186046512,,0.2697095435684647,0.4153846153846154,0.4153846153846154,0.6296296296296297,0.26666666666666666,0.2698412698412698,0.5294117647058824,0.421875,24.915999999999993,12.0,35.0,2.0,9.0,2.0,2.0,30.0,1.0,4.0,0.5,0.04918032786885246,0.14522821576763487,0.34285714285714286,0.34285714285714286,1.0,0.5,0.14285714285714285,0.2222222222222222,,,,,,,,,,,,,,,,,,True
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,37744.0,629.0,104.0,1225.0,1217.0,390.0,365.0,135.0,2442.0,9.0,13.0,1.0,1.0,1.0,2.0,2.0,4.0,14.0,41.0,25.0,58.0,42.0,212.0,1244.0,3.0,10.0,5.0,20.0,5.0,11.0,71.0,30.0,20.0,,2.0,22.0,9.0,31.0,3.0,6.0,3.0,71.0,1.0,2.0,13.0,49.0,1.0,63.0,3.0,66.0,1.0,11.0,8.0,3.0,12.0,9.0,16.0,3.0,2.0,28.0,1.0,26.0,44.0,1.0,4.0,45.0,,9.0,50.0,3.0,15.0,1.0,1.0,,1.0,,,,,71.0,390.0,5.0,7.0,0.6,0.6,0.43103448275862066,0.3,0.45454545454545453,0.5214723926380368,0.39473684210526316,0.5777777777777777,0.5655737704918032,0.42857142857142855,0.6140350877192983,0.034482758620689655,0.15384615384615385,15.261627906976745,0.42857142857142855,0.027777777777777776,0.1053763440860215,0.005797101449275362,0.10569105691056911,0.005208333333333333,0.1054421768707483,0.00558659217877095,,0.008928571428571428,0.0078125,,0.015873015873015872,0.06993006993006994,0.11764705882352941,0.12365591397849462,0.12,0.043478260869565216,0.010526315789473684,,0.07975460122699386,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.024539877300613498,0.5,0.5,0.5,0.25153374233128833,0.34146341463414637,0.34146341463414637,0.42857142857142855,0.05263157894736842,1.0,1.0,0.044444444444444446,0.5,0.7239263803680982,0.5237134969325153,0.47529285714285713,0.5265977777777777,0.09090909090909091,0.21428571428571427,0.09433962264150944,0.33490566037735847,14.37241379310345,0.3183673469387755,31.0,81.0,8.0,11.0,26.0,40.0,105.0,9.0,14.0,34.0,19.0,102.0,81.0,31.0,12.0,7.0,,5.0,2.0,11.0,7.0,,0.85,0.38095238095238093,0.4117647058823529,0.38095238095238093,0.6441717791411042,,,0.49693251533742333,0.38271604938271603,0.3875,0.8064516129032258,0.42105263157894735,0.5777777777777777,0.4230769230769231,0.38271604938271603,24.994285714285716,9.0,24.0,3.0,8.0,3.0,3.0,18.0,,3.0,0.3333333333333333,,0.147239263803681,0.375,0.375,1.0,0.375,0.17777777777777778,0.375,1.0,1.0,7.0,1.0,0.009523809523809525,0.012345679012345678,0.05263157894736842,0.6666666666666666,0.009433962264150943,,,,,,,,,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,168906.0,2815.0,513.0,5395.0,5391.0,1561.0,1245.0,604.0,10786.0,146.0,275.0,12.0,25.0,40.0,84.0,54.0,146.0,89.0,228.0,289.0,649.0,314.0,1294.0,5470.0,24.0,53.0,11.0,92.0,75.0,192.0,409.0,126.0,452.0,14.0,42.0,216.0,159.0,375.0,89.0,70.0,44.0,909.0,22.0,20.0,67.0,266.0,32.0,365.0,45.0,410.0,4.0,64.0,32.0,32.0,113.0,74.0,91.0,39.0,13.0,204.0,11.0,106.0,218.0,8.0,18.0,299.0,7.0,9.0,389.0,27.0,155.0,18.0,14.0,3.0,19.0,11.0,,,,409.0,1561.0,24.0,44.0,0.2179930795847751,0.22340425531914893,0.4453004622496148,0.4528301886792453,0.390625,0.47804878048780486,0.4602272727272727,0.4179566563467492,0.5358034970857619,0.48936170212765956,0.5,0.06471494607087827,0.10181818181818182,23.173346528121392,0.553921568627451,0.21333333333333335,0.12636579572446555,0.013605442176870748,0.11375212224108659,0.02332979851537646,0.12360801781737193,0.01740571902196436,0.018218623481781375,0.014198782961460446,0.008281573498964804,0.021806853582554516,0.026578073089700997,0.11359724612736662,0.10899653979238755,0.14482029598308668,0.11513859275053305,0.10833333333333334,0.007366482504604052,0.5789473684210527,0.2682926829268293,0.5309090909090909,0.5910931174089069,0.2808219178082192,0.1424390243902439,0.3698630136986301,0.4,0.09259259259259259,0.2224390243902439,0.39035087719298245,0.39555555555555555,0.19101123595505617,0.2840909090909091,0.48,0.16666666666666666,0.26006191950464397,0.47619047619047616,0.6351219512195122,0.5014234482758622,0.4915500000000001,0.4875541401273885,0.13593073593073593,0.1994851994851995,0.07109737248840804,0.3160741885625966,8.72758089368259,0.2893419833178869,120.0,334.0,30.0,37.0,122.0,134.0,376.0,35.0,40.0,131.0,139.0,321.0,327.0,120.0,137.0,35.0,3.0,34.0,2.0,53.0,46.0,,0.7985074626865671,0.35638297872340424,0.3053435114503817,0.36314363143631434,0.3668292682926829,0.07534246575342465,0.01327433628318584,0.3258536585365854,0.3592814371257485,0.36036036036036034,0.775,0.3409090909090909,0.37770897832817335,0.30327868852459017,0.3669724770642202,25.983510638297876,14.0,42.0,3.0,9.0,11.0,11.0,81.0,7.0,15.0,0.3142857142857143,0.013157894736842105,0.04097560975609756,0.3333333333333333,0.3333333333333333,1.0,0.36666666666666664,0.02786377708978328,0.3333333333333333,5.0,1.0,8.0,2.0,0.0026595744680851063,0.0029940119760479044,0.056818181818181816,0.8181818181818182,0.005291005291005291,1.0,1.0,1.0,,,,,,True
201584,1610612753,Courtney Lee,Courtney Lee,201584,ORL,79180.0,1320.0,206.0,2551.0,2563.0,789.0,618.0,270.0,5114.0,64.0,103.0,5.0,9.0,18.0,27.0,10.0,30.0,24.0,65.0,98.0,198.0,53.0,417.0,2631.0,9.0,17.0,3.0,33.0,30.0,50.0,131.0,102.0,94.0,6.0,20.0,25.0,37.0,62.0,29.0,8.0,11.0,161.0,4.0,11.0,27.0,81.0,1.0,109.0,15.0,124.0,5.0,56.0,35.0,21.0,16.0,12.0,28.0,4.0,10.0,44.0,,52.0,108.0,3.0,5.0,49.0,2.0,4.0,64.0,2.0,25.0,11.0,6.0,3.0,11.0,6.0,,,1.0,131.0,789.0,11.0,7.0,0.5204081632653061,0.5368421052631579,0.494949494949495,0.5294117647058824,0.6,0.5481927710843374,0.5,0.6333333333333333,0.5743801652892562,0.515625,0.655,0.10101010101010101,0.1553398058252427,14.26563598032326,0.36363636363636365,0.0136986301369863,0.08124373119358075,0.0167427701674277,0.10037174721189591,0.00904977375565611,0.08530805687203792,0.01364877161055505,0.022222222222222223,0.013215859030837005,0.014634146341463415,0.012658227848101266,,0.061371841155234655,0.06159420289855073,0.10585585585585586,0.09433962264150944,0.12280701754385964,0.032467532467532464,0.5454545454545454,0.3102409638554217,0.6213592233009708,0.735632183908046,0.59375,0.09036144578313253,0.3333333333333333,0.35714285714285715,0.5,0.19578313253012047,0.36923076923076925,0.38095238095238093,0.3333333333333333,0.3,0.5555555555555556,0.4,0.3,0.6666666666666666,0.713855421686747,0.5350203927492446,0.518725,0.5190999999999999,0.07042253521126761,0.11312217194570136,0.07913669064748201,0.31414868105515587,7.430808080808081,0.3092904743237946,24.0,60.0,8.0,8.0,21.0,56.0,134.0,13.0,18.0,40.0,17.0,165.0,59.0,24.0,10.0,4.0,,7.0,2.0,15.0,8.0,,0.9821428571428571,0.417910447761194,0.45,0.42105263157894735,0.4036144578313253,0.06666666666666667,,0.18072289156626506,0.4,0.4,0.9583333333333334,0.26666666666666666,0.23333333333333334,0.38095238095238093,0.4067796610169492,24.498507462686565,32.0,74.0,10.0,19.0,2.0,4.0,3.0,1.0,1.0,0.3076923076923077,0.03076923076923077,0.22289156626506024,0.43243243243243246,0.43243243243243246,1.0,0.25,0.2111111111111111,0.5263157894736842,5.0,,,,,,0.16666666666666666,1.0,,,,2.0,2.0,0.4,1.0,,,True
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,38562.0,643.0,101.0,1206.0,1202.0,324.0,192.0,140.0,2408.0,34.0,55.0,8.0,11.0,9.0,17.0,3.0,10.0,13.0,30.0,50.0,95.0,30.0,232.0,1245.0,8.0,11.0,1.0,26.0,11.0,22.0,48.0,64.0,36.0,8.0,4.0,18.0,7.0,25.0,4.0,3.0,4.0,57.0,12.0,11.0,14.0,40.0,1.0,55.0,23.0,78.0,3.0,16.0,9.0,7.0,11.0,7.0,13.0,4.0,8.0,24.0,3.0,25.0,65.0,1.0,1.0,35.0,,7.0,39.0,1.0,20.0,9.0,7.0,2.0,9.0,6.0,,,1.0,48.0,324.0,8.0,,0.64,0.6956521739130435,0.5263157894736842,0.7272727272727273,0.5,0.507537688442211,0.5681818181818182,0.40816326530612246,0.5321100917431193,0.5416666666666666,0.4444444444444444,0.042105263157894736,0.05454545454545454,17.72893772893773,0.4583333333333333,0.029411764705882353,0.0894854586129754,0.03470031545741325,0.09859154929577464,0.05357142857142857,0.09168081494057725,0.04251386321626617,0.045454545454545456,0.019801980198019802,0.03773584905660377,0.057971014492753624,0.046511627906976744,0.088,0.10077519379844961,0.08290155440414508,0.11403508771929824,0.03571428571428571,0.027777777777777776,0.6666666666666666,0.27638190954773867,0.6181818181818182,0.6538461538461539,0.6764705882352942,0.05025125628140704,0.3,0.3333333333333333,,0.1507537688442211,0.43333333333333335,0.43333333333333335,0.6923076923076923,0.5,0.7272727272727273,0.5,0.3469387755102041,0.5294117647058824,0.7989949748743719,0.5558608585858584,0.55315,0.5499183673469388,0.09174311926605505,0.17543859649122806,0.11206896551724138,0.20689655172413793,6.989473684210528,0.26865671641791045,12.0,32.0,7.0,4.0,11.0,34.0,104.0,11.0,6.0,27.0,8.0,96.0,31.0,12.0,12.0,2.0,,2.0,2.0,7.0,,,0.9411764705882353,0.3269230769230769,0.2222222222222222,0.3300970873786408,0.5226130653266332,0.1,,0.16080402010050251,0.375,0.375,0.9166666666666666,0.3181818181818182,0.22448979591836735,0.36363636363636365,0.3870967741935484,24.4375,22.0,72.0,2.0,16.0,2.0,3.0,6.0,1.0,,0.2727272727272727,,0.36180904522613067,0.3055555555555556,0.30985915492957744,0.9545454545454546,0.2857142857142857,0.32653061224489793,0.125,4.0,1.0,,,0.009615384615384616,,0.18181818181818182,1.0,,,,,1.0,0.25,1.0,0.013888888888888888,,True
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,30909.0,515.0,129.0,978.0,981.0,294.0,268.0,124.0,1959.0,12.0,19.0,2.0,2.0,3.0,5.0,,6.0,1.0,5.0,13.0,30.0,15.0,122.0,967.0,2.0,4.0,3.0,10.0,4.0,8.0,36.0,14.0,12.0,4.0,5.0,8.0,9.0,17.0,4.0,5.0,3.0,43.0,6.0,2.0,11.0,51.0,1.0,63.0,9.0,72.0,3.0,11.0,8.0,3.0,8.0,7.0,2.0,1.0,1.0,10.0,,9.0,42.0,1.0,1.0,18.0,1.0,3.0,18.0,,7.0,1.0,,1.0,1.0,,,,,36.0,294.0,8.0,2.0,0.5384615384615384,0.6363636363636364,0.43333333333333335,0.5,0.5,0.49537037037037035,0.3888888888888889,0.5333333333333333,0.5213675213675214,0.45454545454545453,0.5454545454545454,0.16666666666666666,0.15789473684210525,11.410601976639711,0.8,0.04,0.12408759124087591,0.006920415224913495,0.09649122807017543,0.03428571428571429,0.1180952380952381,0.017241379310344827,0.010526315789473684,,0.011235955056179775,0.01818181818181818,0.06153846153846154,0.11650485436893204,0.10891089108910891,0.13526570048309178,0.10344827586206896,0.07407407407407407,0.05,,0.17592592592592593,0.631578947368421,0.75,0.5833333333333334,0.05555555555555555,,,,0.046296296296296294,0.2,0.2,,0.2222222222222222,1.0,,0.16666666666666666,0.6,0.8981481481481481,0.5628406542056075,0.5641499999999999,0.5391396551724138,0.06086956521739131,0.1891891891891892,0.08196721311475409,0.29508196721311475,5.260000000000001,0.3006134969325153,12.0,37.0,5.0,4.0,13.0,27.0,78.0,5.0,8.0,22.0,4.0,78.0,36.0,12.0,4.0,1.0,1.0,,,3.0,2.0,,0.9629629629629629,0.34615384615384615,0.36363636363636365,0.35064935064935066,0.7222222222222222,0.3333333333333333,0.029411764705882353,0.3425925925925926,0.32432432432432434,0.3333333333333333,0.9166666666666666,0.5555555555555556,0.43333333333333335,0.3076923076923077,0.3333333333333333,24.621794871794876,15.0,41.0,4.0,9.0,1.0,1.0,3.0,1.0,,0.2,,0.37962962962962965,0.36585365853658536,0.375,1.0,0.2,0.3,0.4444444444444444,,2.0,,,0.02564102564102564,0.02702702702702703,,1.0,,,,,,,,0.024390243902439025,,True
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,3407.0,57.0,16.0,100.0,100.0,27.0,24.0,12.0,200.0,1.0,1.0,,,,,1.0,3.0,4.0,7.0,6.0,11.0,,18.0,90.0,,,,,,,,2.0,10.0,,,6.0,2.0,8.0,1.0,1.0,,18.0,,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,27.0,,,0.16666666666666666,0.16666666666666666,0.5454545454545454,,,0.45,,,0.45,,,,,17.69911504424779,,,0.06521739130434782,,0.1111111111111111,,0.07272727272727272,,,,,,,0.05555555555555555,0.06666666666666667,0.07692307692307693,0.14285714285714285,,,,0.05,1.0,1.0,,0.15,0.3333333333333333,0.3333333333333333,,0.35,0.5714285714285714,0.5714285714285714,0.25,,,,,,0.5,0.4909525,,0.5652,0.05,0.09090909090909091,,,14.590909090909092,0.27,1.0,5.0,,,1.0,2.0,9.0,,,1.0,,6.0,5.0,1.0,6.0,,,,,,,,1.0,0.2222222222222222,,0.2222222222222222,0.45,,,0.25,0.2,0.2,1.0,,1.0,,0.2,24.577777777777776,1.0,4.0,,,,,,,,,,0.2,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,126273.0,2105.0,510.0,4095.0,4070.0,1174.0,946.0,440.0,8165.0,80.0,131.0,15.0,20.0,14.0,25.0,53.0,124.0,30.0,99.0,163.0,354.0,163.0,996.0,4114.0,26.0,41.0,8.0,102.0,39.0,91.0,282.0,134.0,192.0,30.0,17.0,84.0,72.0,156.0,53.0,19.0,5.0,384.0,28.0,28.0,56.0,184.0,16.0,256.0,59.0,315.0,17.0,59.0,44.0,15.0,70.0,52.0,31.0,18.0,5.0,101.0,5.0,78.0,150.0,10.0,14.0,136.0,4.0,10.0,193.0,17.0,57.0,42.0,33.0,8.0,42.0,24.0,,,1.0,282.0,1174.0,15.0,21.0,0.4110429447852761,0.4527027027027027,0.4604519774011299,0.6341463414634146,0.42857142857142855,0.533974358974359,0.6811594202898551,0.5272277227722773,0.5724381625441696,0.684931506849315,0.5833333333333334,0.0480225988700565,0.06870229007633588,20.716000873171797,0.693069306930693,0.1415929203539823,0.11682539682539683,0.026615969581749048,0.12444444444444444,0.03768506056527591,0.11851851851851852,0.03119777158774373,0.028795811518324606,0.028169014084507043,0.022222222222222223,0.04365079365079365,0.02510460251046025,0.107981220657277,0.1334841628959276,0.11173974540311174,0.11666666666666667,0.15555555555555556,0.04028436018957346,0.5714285714285714,0.16794871794871793,0.6106870229007634,0.6557377049180327,0.4625,0.15897435897435896,0.4274193548387097,0.452991452991453,0.2641509433962264,0.12692307692307692,0.30303030303030304,0.30612244897959184,0.5333333333333333,0.2898550724637681,0.75,0.2,0.12376237623762376,0.56,0.7141025641025641,0.522810975609756,0.5045693877551021,0.49784353233830836,0.07869249394673124,0.1446700507614213,0.10240963855421686,0.28313253012048195,8.18870056497175,0.28669108669108667,116.0,291.0,13.0,27.0,80.0,169.0,426.0,28.0,45.0,111.0,69.0,486.0,290.0,116.0,58.0,21.0,3.0,9.0,1.0,29.0,23.0,,0.9585798816568047,0.3967136150234742,0.40540540540540543,0.3976470588235294,0.5461538461538461,0.056451612903225805,0.018633540372670808,0.3730769230769231,0.39862542955326463,0.4013840830449827,0.9482758620689655,0.18840579710144928,0.39603960396039606,0.3375,0.4,24.78920187793427,53.0,135.0,18.0,31.0,7.0,14.0,21.0,1.0,1.0,0.5,0.010101010101010102,0.17307692307692307,0.3925925925925926,0.39552238805970147,0.9811320754716981,0.5384615384615384,0.15346534653465346,0.5806451612903226,15.0,3.0,30.0,8.0,0.007042253521126761,0.006872852233676976,0.21739130434782608,0.8571428571428571,0.018518518518518517,,,1.0,7.0,0.4666666666666667,0.8571428571428571,0.007407407407407408,2.0,True
