EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,HeaveMakes,on
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,55581.0,926,49,1785,1802,239,253.0,166,3587,67.0,116.0,9.0,19.0,8.0,17.0,36.0,56.0,106.0,208,55.0,291.0,1906,12.0,26.0,3.0,27.0,10.0,24.0,5.0,28.0,126.0,86.0,14.0,21.0,34.0,13.0,47.0,12.0,14.0,18.0,107.0,,34.0,16.0,47.0,7.0,70.0,34.0,104.0,28.0,16.0,12.0,17.0,24.0,1.0,7.0,5.0,41.0,38.0,139.0,5.0,9.0,67.0,81.0,13.0,45.0,9.0,6.0,3.0,9.0,4.0,2.0,,,28.0,239,10.0,0.5943396226415094,0.6363636363636364,0.5096153846153846,0.46153846153846156,0.4166666666666667,0.5363636363636364,0.46153846153846156,0.46,0.5728346456692913,0.48214285714285715,0.5,0.10096153846153846,0.1111111111111111,14.831573655103066,0.4146341463414634,0.19444444444444445,0.0724191063174114,0.05206738131699847,0.08,,0.07420494699646643,0.04404145077720207,0.07048458149779736,0.020689655172413793,0.05338078291814947,,0.05555555555555555,0.046242774566473986,0.10071942446043165,0.06993006993006994,0.10526315789473684,0.4444444444444444,0.5272727272727272,0.5775862068965517,0.67,0.6119402985074627,0.16363636363636364,0.4722222222222222,0.53125,0.35294117647058826,0.2545454545454545,0.7307692307692307,0.47368421052631576,0.32,0.5818181818181818,0.5383415525114155,0.513516,0.48304166666666676,0.17857142857142858,0.1875,0.09278350515463918,0.09621993127147767,6.467788461538461,0.13389355742296918,4.0,22.0,7.0,11.0,,,,1.0,1.0,,,1.0,1.0,8.0,12.0,,,1.0,1.0,24.0,1.0,-1.0,,,1.0,2.0,,3.0,6.0,10.0,3.0,5.0,,,2.0,2.0,1.0,0.6666666666666666,,1.0,0.6363636363636364,0.05454545454545454,,0.13793103448275862,,,,0.03571428571428571,0.39285714285714285,0.4,0.05,0.6363636363636364,0.6363636363636364,1.0,0.004545454545454545,1.0,1.0,1.0,0.2222222222222222,,,,,0.5,,,0.04,1.0,,24.875,,,,8.0,,,,,,,0.017857142857142856,,0.7272727272727273,,,,,,1.0,True
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,902.0,15,3,30,30,13,13.0,7,60,1.0,1.0,,,1.0,,,1.0,1.0,2,,2.0,29,,,,,1.0,1.0,,2.0,2.0,,,,2.0,2.0,4.0,1.0,,2.0,10.0,,,,,,,,,1.0,,1.0,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,2.0,13,,1.0,1.0,0.5,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,,13.513513513513514,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.5,0.6666666666666666,0.6099833333333334,,0.7054750000000001,,,,1.0,11.350000000000001,0.43333333333333335,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,0.5,,,25.2,,,,,,,,,,,,,,,,,,,,True
200798,1610612743,Cheikh Samb,Cheikh Samb,200798,DEN,214.0,4,3,8,6,8,1.0,2,14,,2.0,,1.0,2.0,,,1.0,,3,,,3,,1.0,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,25.0,,,,0.3333333333333333,,,,0.3333333333333333,0.5,,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.6666666666666666,0.5033666666666666,0.5948,0.5033666666666666,,,,,6.1000000000000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,1822.0,30,-1,63,63,17,25.0,3,126,2.0,2.0,,,,,,2.0,2.0,4,4.0,11.0,66,,,,,,,2.0,2.0,2.0,2.0,,1.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,,,,2.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,4.0,6.0,,2.0,1.0,,1.0,1.0,1.0,,,,2.0,17,,0.5,0.5,0.5,,,0.5833333333333334,,,0.6111111111111112,,1.0,0.25,,16.666666666666664,0.5,,0.07407407407407407,,,,0.06060606060606061,,,,,,,0.15384615384615385,,,,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,0.3333333333333333,,,,0.6666666666666666,0.550125,,,0.25,0.3333333333333333,,0.18181818181818182,9.4,0.2698412698412698,,,1.0,1.0,,,,,1.0,,,,,1.0,2.0,,,,,3.0,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.5,,,0.5,0.3333333333333333,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,24.4,,,,,,,,,,,0.5,,,,,,,,,True
2078,1610612743,Jason Hart,Jason Hart,2078,DEN,202.0,3,-3,6,6,6,,1,12,,,,,,,,1.0,1.0,1,,2.0,7,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.397,,0.397,,,,1.0,19.2,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,4932.0,82,-64,176,169,96,110.0,19,345,4.0,11.0,1.0,3.0,8.0,5.0,14.0,14.0,16.0,39,3.0,35.0,199,4.0,6.0,,8.0,10.0,22.0,3.0,23.0,24.0,8.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,,11.0,1.0,6.0,4.0,10.0,5.0,19.0,7.0,26.0,1.0,1.0,,2.0,5.0,1.0,1.0,,7.0,15.0,24.0,2.0,,6.0,9.0,1.0,2.0,3.0,3.0,,3.0,1.0,,1.0,1.0,23.0,96,6.0,0.75,0.8571428571428571,0.41025641025641024,0.6666666666666666,0.45454545454545453,0.4,0.6666666666666666,0.43478260869565216,0.3977272727272727,0.6666666666666666,0.42592592592592593,0.02564102564102564,,26.020408163265305,0.2857142857142857,0.4166666666666667,0.1694915254237288,0.09523809523809523,0.23529411764705882,0.07142857142857142,0.18421052631578946,0.09090909090909091,0.0625,0.13333333333333333,0.09375,0.09090909090909091,0.08333333333333333,0.21428571428571427,0.18181818181818182,0.2857142857142857,,0.3333333333333333,0.275,0.36363636363636365,0.4,0.75,0.35,0.35714285714285715,0.35714285714285715,0.6,0.35,0.5,0.3333333333333333,0.34782608695652173,0.3,0.443595,0.49665,0.4669826086956521,0.04878048780487805,0.05,0.22857142857142856,0.6571428571428571,9.27948717948718,0.5454545454545454,3.0,7.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,3.0,3.0,1.0,2.0,6.0,,1.0,3.0,3.0,,,,,,0.025,,0.09090909090909091,,,,0.13043478260869565,0.5,0.5,0.025,,,,,,,,,,,,,0.375,0.043478260869565216,,,,,24.3,,,,,,,,,,,,,0.8571428571428571,,,,,,,False
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,75003.0,1250,-41,2479,2472,812,714.0,309,4951,119.0,176.0,18.0,25.0,52.0,23.0,57.0,43.0,153.0,276,110.0,575.0,2649,25.0,47.0,11.0,79.0,53.0,88.0,26.0,177.0,238.0,68.0,26.0,28.0,42.0,6.0,48.0,4.0,25.0,14.0,102.0,17.0,31.0,38.0,104.0,18.0,160.0,57.0,217.0,23.0,13.0,10.0,23.0,38.0,10.0,16.0,8.0,61.0,52.0,101.0,11.0,10.0,105.0,154.0,20.0,78.0,8.0,7.0,1.0,8.0,6.0,,2.0,2.0,177.0,812,10.0,0.7777777777777778,0.85,0.5543478260869565,0.5319148936170213,0.6022727272727273,0.50764192139738,0.5,0.5431654676258992,0.5487571701720841,0.5337837837837838,0.5822368421052632,0.10144927536231885,0.08771929824561403,20.599647266313934,0.3770491803278688,0.20454545454545456,0.11698537682789652,0.04240766073871409,0.1237785016286645,0.04857142857142857,0.11872909698996656,0.04440333024976873,0.040293040293040296,0.046242774566473986,0.042105263157894736,0.04779411764705882,0.14511041009463724,0.10232558139534884,0.10084033613445378,0.1073170731707317,0.1568627450980392,0.75,0.38427947598253276,0.6761363636363636,0.7677419354838709,0.7815126050420168,0.12445414847161572,0.40350877192982454,0.4423076923076923,0.6521739130434783,0.09388646288209607,0.36764705882352944,0.72,0.37410071942446044,0.7816593886462883,0.5546900219298246,0.508912244897959,0.5402985401459853,0.1528046421663443,0.23353293413173654,0.1373913043478261,0.30782608695652175,4.707608695652173,0.32755143202904397,41.0,11.0,24.0,77.0,6.0,9.0,24.0,29.0,105.0,3.0,15.0,6.0,27.0,53.0,182.0,6.0,21.0,15.0,51.0,156.0,,105.0,29.0,1.0,2.0,3.0,9.0,5.0,4.0,7.0,4.0,20.0,,6.0,6.0,5.0,0.9811320754716981,0.29120879120879123,0.2857142857142857,0.29411764705882354,0.29120879120879123,0.39737991266375544,0.005494505494505495,0.11931818181818182,,0.10344827586206896,0.05128205128205128,0.023148148148148147,0.2558139534883721,0.2682926829268293,0.16812227074235808,0.3116883116883117,0.3116883116883117,1.0,0.2292576419213974,0.2761904761904762,0.27884615384615385,0.9655172413793104,0.2777777777777778,0.08823529411764706,0.22058823529411764,0.2,0.6666666666666666,0.7884615384615384,0.17266187050359713,0.375,0.19424460431654678,0.2222222222222222,0.2761904761904762,24.609340659340656,3.0,3.0,,3.0,,3.0,1.0,,,,0.046511627906976744,0.009523809523809525,1.0,0.5,1.0,0.00546448087431694,,1.0,,False
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,54577.0,910,2,1762,1750,637,566.0,221,3512,28.0,51.0,1.0,4.0,21.0,15.0,49.0,108.0,89.0,208,181.0,518.0,1931,7.0,14.0,9.0,41.0,29.0,78.0,101.0,195.0,28.0,150.0,,18.0,109.0,46.0,155.0,37.0,64.0,26.0,356.0,3.0,1.0,17.0,40.0,1.0,58.0,5.0,63.0,31.0,17.0,14.0,46.0,23.0,3.0,16.0,2.0,69.0,19.0,48.0,2.0,7.0,129.0,198.0,10.0,57.0,6.0,3.0,2.0,6.0,4.0,,1.0,2.0,195.0,637,8.0,0.15730337078651685,0.15730337078651685,0.42788461538461536,0.5,0.3717948717948718,0.4828080229226361,0.6153846153846154,0.3671875,0.581986143187067,0.6666666666666666,0.5363128491620112,0.08653846153846154,0.14285714285714285,24.88844819038175,0.6666666666666666,0.01639344262295082,0.06872852233676977,0.001869158878504673,0.07727272727272727,0.012244897959183673,0.07107231920199501,0.005128205128205128,0.004807692307692308,,,0.00975609756097561,0.06829268292682927,0.0718954248366013,0.06696428571428571,0.07746478873239436,0.07692307692307693,0.6666666666666666,0.14613180515759314,0.5490196078431373,0.6363636363636364,0.10714285714285714,0.14040114613180515,0.30612244897959184,0.35714285714285715,0.13333333333333333,0.30945558739255014,0.15384615384615385,0.25,0.1640625,0.5501432664756447,0.4906681034482759,0.4920190476190477,0.4753015625,0.1571072319201995,0.2235294117647059,0.07915057915057915,0.3764478764478765,12.182211538461539,0.3615209988649262,10.0,46.0,7.0,13.0,,,2.0,46.0,128.0,6.0,12.0,12.0,48.0,53.0,141.0,6.0,12.0,12.0,50.0,99.0,1.0,127.0,46.0,5.0,9.0,19.0,1.0,,9.0,30.0,7.0,26.0,,3.0,32.0,32.0,0.6226415094339622,0.375886524822695,0.5,0.24,0.37857142857142856,0.4040114613180516,0.03546099290780142,0.13725490196078433,,0.014925373134328358,0.025,,0.42592592592592593,0.4423076923076923,0.03724928366762178,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.3667621776504298,0.359375,0.37398373983739835,0.5869565217391305,,,0.46153846153846156,0.5,0.8333333333333334,0.47619047619047616,0.015625,,0.375,0.25,0.36220472440944884,25.561702127659572,,60.0,1.0,3.0,1.0,14.0,6.0,,,,0.037037037037037035,0.0390625,0.1956521739130435,,,0.0410958904109589,1.0,,,False
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,63637.0,1061,-22,2081,2091,586,553.0,267,4172,36.0,63.0,1.0,5.0,18.0,14.0,28.0,88.0,88.0,179,31.0,246.0,2206,7.0,14.0,2.0,22.0,19.0,40.0,11.0,55.0,108.0,68.0,2.0,7.0,167.0,66.0,233.0,44.0,118.0,31.0,532.0,6.0,24.0,26.0,72.0,2.0,100.0,31.0,131.0,54.0,25.0,29.0,65.0,37.0,1.0,14.0,3.0,102.0,36.0,79.0,1.0,4.0,47.0,47.0,5.0,16.0,10.0,2.0,4.0,11.0,6.0,,,1.0,55.0,586,17.0,0.6136363636363636,0.6206896551724138,0.49162011173184356,0.5,0.475,0.4574468085106383,0.45454545454545453,0.4,0.47843137254901963,0.4782608695652174,0.4296875,0.03910614525139665,,14.851898206090947,0.6372549019607843,0.03076923076923077,0.0975609756097561,0.03915171288743882,0.09523809523809523,0.020134228187919462,0.09693372898120672,0.03293084522502744,0.04741379310344827,0.0410958904109589,0.029787234042553193,0.017543859649122806,0.0622568093385214,0.09340659340659341,0.13043478260869565,0.10810810810810811,0.06818181818181818,0.5454545454545454,0.2680851063829787,0.5714285714285714,0.6428571428571429,0.5,0.11914893617021277,0.5,0.5,0.42857142857142855,0.37446808510638296,0.22727272727272727,0.2,0.32727272727272727,0.5063829787234042,0.5009166666666668,0.52242,0.5202432692307695,0.06504065040650407,0.08421052631578947,0.08943089430894309,0.22357723577235772,11.012849162011173,0.28159538683325325,8.0,38.0,,8.0,1.0,,4.0,13.0,48.0,2.0,7.0,2.0,11.0,13.0,56.0,2.0,8.0,2.0,15.0,36.0,4.0,44.0,13.0,,22.0,18.0,1.0,1.0,25.0,51.0,6.0,15.0,,5.0,9.0,8.0,0.9230769230769231,0.23214285714285715,0.25,0.13333333333333333,0.25,0.23829787234042554,,0.1111111111111111,,0.011764705882352941,0.02857142857142857,0.008333333333333333,0.4318181818181818,0.4318181818181818,0.03404255319148936,,,,0.20425531914893616,0.2708333333333333,0.2708333333333333,0.9230769230769231,,0.045454545454545456,0.3181818181818182,0.2857142857142857,1.0,0.4444444444444444,0.07272727272727272,,0.2,0.18181818181818182,0.29545454545454547,27.378571428571426,,3.0,3.0,4.0,,2.0,,1.0,1.0,,,,0.7894736842105263,,,,4.0,,,False
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,46628.0,777,40,1523,1506,560,506.0,176,3029,70.0,113.0,17.0,23.0,40.0,28.0,81.0,64.0,117.0,258,35.0,299.0,1593,20.0,40.0,2.0,51.0,37.0,85.0,14.0,100.0,146.0,88.0,30.0,23.0,36.0,19.0,55.0,15.0,22.0,10.0,129.0,4.0,30.0,31.0,80.0,5.0,116.0,35.0,151.0,29.0,13.0,16.0,21.0,19.0,7.0,11.0,5.0,40.0,40.0,70.0,3.0,5.0,39.0,69.0,3.0,31.0,26.0,19.0,6.0,26.0,14.0,5.0,1.0,1.0,100.0,560,10.0,0.6239316239316239,0.7156862745098039,0.45348837209302323,0.5,0.43529411764705883,0.4664310954063604,0.5444444444444444,0.45263157894736844,0.47310126582278483,0.5543478260869565,0.4672897196261682,0.08914728682170543,0.04938271604938271,20.63768115942029,0.525,0.11904761904761904,0.16032064128256512,0.06172839506172839,0.15979381443298968,0.0213903743315508,0.16017316017316016,0.05052005943536404,0.08,0.08943089430894309,0.026595744680851064,0.025806451612903226,0.16352201257861634,0.12605042016806722,0.17647058823529413,0.15503875968992248,0.16923076923076924,0.5384615384615384,0.3992932862190813,0.6194690265486725,0.7216494845360825,0.6,0.2862190812720848,0.345679012345679,0.36363636363636365,0.5714285714285714,0.22614840989399293,0.5111111111111111,0.7391304347826086,0.42105263157894735,0.4876325088339223,0.4834194346289752,0.49867261904761906,0.48625315789473683,0.09967845659163987,0.10839160839160839,0.1705685618729097,0.33444816053511706,7.427131782945737,0.36769533814839134,25.0,19.0,3.0,6.0,1.0,,1.0,7.0,19.0,3.0,4.0,4.0,9.0,10.0,25.0,3.0,5.0,4.0,10.0,27.0,,19.0,7.0,,4.0,4.0,1.0,4.0,1.0,10.0,3.0,15.0,,1.0,5.0,4.0,0.9,0.4,0.6,0.4,0.4,0.08833922261484099,,0.1415929203539823,,0.01694915254237288,,0.03007518796992481,0.296875,0.3114754098360656,0.02120141342756184,0.5,0.5,1.0,0.06713780918727916,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.11764705882352941,0.022222222222222223,0.08888888888888889,0.75,0.6666666666666666,0.625,0.010526315789473684,,0.09473684210526316,0.4444444444444444,0.3684210526315789,24.604,,3.0,,1.0,,,,,,,0.046875,,0.7894736842105263,,,,1.0,,,False
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,52127.0,869,-19,1698,1716,506,436.0,212,3414,75.0,122.0,30.0,54.0,33.0,5.0,20.0,25.0,93.0,167,80.0,269.0,1842,32.0,58.0,18.0,82.0,29.0,43.0,27.0,88.0,112.0,74.0,56.0,21.0,15.0,3.0,18.0,3.0,9.0,4.0,39.0,26.0,66.0,52.0,102.0,26.0,180.0,95.0,275.0,23.0,18.0,5.0,22.0,27.0,2.0,9.0,2.0,49.0,51.0,96.0,5.0,13.0,103.0,109.0,4.0,45.0,98.0,78.0,18.0,100.0,46.0,9.0,3.0,2.0,88.0,506,5.0,0.6021505376344086,0.8615384615384616,0.5568862275449101,0.5517241379310345,0.6744186046511628,0.546242774566474,0.5333333333333333,0.6777777777777778,0.5951327433628318,0.5694444444444444,0.676923076923077,0.12574850299401197,0.15,14.058491534120062,0.4489795918367347,0.52,0.16721311475409836,0.13095238095238096,0.2290748898678414,0.11206896551724138,0.18399044205495818,0.125,0.15508021390374332,0.16071428571428573,0.09268292682926829,0.1111111111111111,0.13445378151260504,0.18620689655172415,0.1894273127753304,0.2689655172413793,0.15853658536585366,0.46,0.7052023121387283,0.6147540983606558,0.7142857142857143,0.5733333333333334,0.11560693641618497,0.25,0.29411764705882354,0.6,0.14450867052023122,0.9,0.5555555555555556,0.7333333333333333,0.7398843930635838,0.5389607558139533,0.5616843750000001,0.5413045454545453,0.2102803738317757,0.21634615384615385,0.3048327137546468,0.3271375464684015,3.708383233532934,0.29799764428739695,24.0,13.0,,2.0,2.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,6.0,,2.0,1.0,2.0,,1.0,2.0,,,,2.0,3.0,9.0,3.0,13.0,5.0,14.0,,23.0,12.0,10.0,,0.16666666666666666,,0.5,,0.03468208092485549,,0.13934426229508196,,0.047619047619047616,0.11538461538461539,0.15789473684210525,0.52,0.5416666666666666,0.011560693641618497,,,,0.023121387283236993,0.25,0.25,,0.06666666666666667,0.03333333333333333,,,,0.7272727272727273,0.022222222222222223,,0.022222222222222223,1.0,,28.73333333333333,,3.0,,13.0,,,,2.0,1.0,1.0,0.04,,0.7692307692307693,,,,2.0,4.0,1.0,False
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,29953.0,499,-138,988,1013,335,347.0,115,2001,27.0,56.0,1.0,12.0,18.0,6.0,25.0,30.0,37.0,111,55.0,138.0,1129,1.0,16.0,7.0,9.0,12.0,34.0,16.0,40.0,42.0,32.0,2.0,19.0,25.0,6.0,31.0,4.0,14.0,9.0,68.0,5.0,18.0,11.0,25.0,4.0,40.0,24.0,64.0,21.0,13.0,8.0,12.0,15.0,5.0,5.0,5.0,27.0,20.0,60.0,2.0,3.0,53.0,70.0,4.0,32.0,9.0,7.0,2.0,10.0,6.0,,,1.0,40.0,335,8.0,0.5675675675675675,0.5833333333333334,0.3333333333333333,0.0625,0.35294117647058826,0.3577586206896552,0.0625,0.35294117647058826,0.46308724832214765,0.225,0.46511627906976744,0.17117117117117117,0.16,15.742397137745975,0.4444444444444444,0.10526315789473684,0.07763975155279502,0.05232558139534884,0.0873015873015873,0.05102040816326531,0.08035714285714286,0.05203619909502263,0.06896551724137931,0.04225352112676056,0.044585987261146494,0.060240963855421686,0.05,0.08235294117647059,0.0948905109489051,0.06329113924050633,0.1276595744680851,0.6,0.4827586206896552,0.48214285714285715,0.627906976744186,0.5925925925925926,0.21551724137931033,0.24,0.2857142857142857,0.16666666666666666,0.25862068965517243,0.75,0.08333333333333333,0.5294117647058824,0.5258620689655172,0.5065108695652174,0.5457545454545454,0.5155235294117648,0.2222222222222222,0.2302158273381295,0.06521739130434782,0.2898550724637681,6.727027027027029,0.3390688259109312,9.0,4.0,3.0,4.0,,,,,1.0,,,,,3.0,5.0,,,,,9.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,7.0,3.0,12.0,,3.0,5.0,4.0,1.0,0.6,,,0.75,0.04310344827586207,,0.23214285714285715,,0.023809523809523808,,0.03571428571428571,0.13333333333333333,0.14285714285714285,0.034482758620689655,0.75,0.75,1.0,0.008620689655172414,,,,,,,,,0.5,,,,,,31.040000000000003,,,,13.0,,,,1.0,1.0,,0.06666666666666667,,1.0,,,,,,,False
