EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveMakes,on
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,82613.0,1377,-1.0,2803,2807,808.0,871,330.0,5610,125.0,192.0,13.0,22.0,37.0,58.0,35.0,77.0,50.0,120.0,27.0,64.0,3.0,7.0,8.0,18.0,56.0,184.0,5.0,15.0,16.0,56.0,210.0,389.0,83.0,248.0,155.0,824.0,3136,21.0,40.0,8.0,22.0,6.0,72.0,60.0,117.0,24.0,74.0,86.0,278.0,126.0,294.0,201.0,48.0,26.0,4.0,180.0,56.0,14.0,4.0,117.0,71.0,188.0,51.0,20.0,82.0,8.0,27.0,447.0,20.0,37.0,44.0,69.0,1.0,114.0,57.0,171.0,8.0,57.0,40.0,17.0,34.0,17.0,24.0,44.0,5.0,10.0,1.0,2.0,78.0,2.0,19.0,46.0,133.0,1.0,4.0,14.0,157.0,3.0,22.0,188.0,18.0,1.0,7.0,68.0,5.0,25.0,4.0,3.0,1.0,4.0,278.0,808.0,23.0,25.0,0.3,0.3197969543147208,0.8072289156626506,0.3346774193548387,0.36363636363636365,0.32432432432432434,0.3401639344262295,0.5398457583547558,0.525,0.5128205128205128,0.5251177394034537,0.532258064516129,0.5026178010471204,0.571927374301676,0.5538461538461539,0.5798319327731093,0.3893249607535322,0.016129032258064516,0.03598971722365039,0.0625,0.012987012987012988,0.008333333333333333,0.015625,0.016304347826086956,25.015752993068684,0.4358974358974359,0.010309278350515464,0.07590759075907591,0.04425837320574163,0.13213213213213212,0.04081632653061224,0.09098228663446055,0.042986425339366516,0.045845272206303724,0.047619047619047616,0.039711191335740074,0.03926701570680628,0.046296296296296294,0.04938271604938271,0.08,0.09850746268656717,0.13991769547325103,0.1111111111111111,0.025396825396825397,0.30141287284144425,0.6510416666666666,0.6944444444444444,0.32,0.12087912087912088,0.45454545454545453,0.4605263157894737,0.34285714285714286,0.18838304552590268,0.4166666666666667,0.42016806722689076,0.22,0.10047095761381476,0.421875,0.42857142857142855,0.9629629629629629,0.28885400313971743,0.30434782608695654,0.30939226519337015,0.7321428571428571,0.3548387096774194,0.5909090909090909,0.11290322580645161,0.42857142857142855,1.0,0.24193548387096775,0.3333333333333333,1.0,0.3036649214659686,0.6379310344827587,0.09424083769633508,0.4444444444444444,0.2931937172774869,0.2857142857142857,0.6907378335949764,0.3111111111111111,0.534070411392405,0.5186590909090909,0.5234692513368986,0.10564399421128799,0.1548974943052392,0.01984126984126984,0.08737864077669903,0.33737864077669905,7.430591259640103,25.393951612903223,0.2882625758116304,,,,,,,,,,,,,,True
101135,1610612752,David Lee,David Lee,101135,NYK,169451.0,2824,-197.0,5711,5721,1313.0,1420,662.0,11432,389.0,612.0,108.0,157.0,78.0,128.0,74.0,173.0,59.0,163.0,,,,,,,,3.0,,,,2.0,522.0,948.0,,3.0,249.0,1293.0,6409,120.0,178.0,,,29.0,269.0,98.0,179.0,,2.0,54.0,250.0,694.0,350.0,,,172.0,,3.0,,102.0,,79.0,95.0,174.0,64.0,31.0,50.0,5.0,24.0,443.0,81.0,173.0,182.0,441.0,72.0,695.0,256.0,951.0,35.0,80.0,60.0,20.0,92.0,14.0,57.0,58.0,14.0,35.0,,5.0,150.0,18.0,21.0,123.0,260.0,,25.0,17.0,236.0,17.0,8.0,330.0,46.0,,,164.0,,24.0,22.0,21.0,,22.0,250.0,1313.0,35.0,20.0,0.6647509578544061,0.7958715596330275,,,,,,0.5506329113924051,0.6741573033707865,0.547486033519553,0.5488958990536278,0.6741573033707865,0.5414364640883977,0.5914913083257091,0.6897435897435897,0.5841121495327103,0.0031545741324921135,,0.10759493670886076,0.1437908496732026,0.07514450867052024,0.006134969325153374,,,19.229579207920793,0.6133333333333333,0.43373493975903615,0.2369693713057496,0.09740990990990991,0.2566995768688293,0.08411214953271028,0.2424124513618677,0.0927345746622855,0.1278295605858855,0.0827250608272506,0.07003257328990228,0.0927694406548431,0.05652173913043478,0.21303656597774245,0.27984344422700586,0.2274618585298197,0.2751937984496124,0.20725388601036268,0.10736196319018405,0.6435331230283912,0.6356209150326797,0.7423664122137404,0.6529562982005142,0.1819137749737119,0.4277456647398844,0.4625,0.5675675675675675,0.17139852786540483,0.3619631901840491,0.36419753086419754,0.864406779661017,,,,,0.0031545741324921135,,,,0.8820224719101124,0.6878980891719745,,,,,,,0.7071823204419889,0.609375,,,0.011049723756906077,,0.6466876971608833,,0.5297604626708728,0.5571910344827586,0.5358425414364639,0.15341440598690365,0.15384615384615385,,0.20804331013147717,0.19334880123743234,4.658544303797467,26.733333333333334,0.22990719663806689,2.0,1.0,13.0,6.0,8.0,0.014084507042253521,0.5909090909090909,0.19444444444444445,,,,,,True
101194,1610612752,Anthony Roberson,Anthony Roberson,101194,NYK,9485.0,158,-31.0,325,328,79.0,94,37.0,653,3.0,4.0,,,1.0,1.0,,2.0,6.0,15.0,5.0,17.0,,,,,10.0,29.0,,1.0,4.0,10.0,9.0,21.0,15.0,46.0,4.0,67.0,367,2.0,2.0,,1.0,,4.0,4.0,4.0,4.0,10.0,,20.0,10.0,8.0,36.0,9.0,,1.0,28.0,10.0,1.0,,11.0,4.0,15.0,3.0,1.0,6.0,2.0,3.0,34.0,1.0,2.0,1.0,5.0,,6.0,3.0,9.0,,7.0,4.0,3.0,2.0,,2.0,2.0,1.0,,,,4.0,,,2.0,10.0,,1.0,,4.0,,,4.0,,,,2.0,,,1.0,,,1.0,20.0,79.0,3.0,,0.5555555555555556,0.5555555555555556,0.8,0.32608695652173914,,0.4,0.3333333333333333,0.42857142857142855,1.0,1.0,0.4701492537313433,0.6666666666666666,0.7142857142857143,0.4855072463768116,0.6666666666666666,0.7142857142857143,0.6865671641791045,,0.047619047619047616,0.25,,,,,19.891008174386922,0.5,,0.050505050505050504,0.022727272727272728,0.030303030303030304,0.014084507042253521,0.045454545454545456,0.018867924528301886,0.029411764705882353,,0.03125,0.01818181818181818,,0.037037037037037035,,0.08888888888888889,,0.08333333333333333,,0.05970149253731343,0.75,1.0,0.6666666666666666,0.029850746268656716,,,,0.22388059701492538,0.4,0.4,0.5,0.2537313432835821,0.29411764705882354,0.29411764705882354,1.0,0.43283582089552236,0.3448275862068966,0.3448275862068966,0.7,,,,,,0.3333333333333333,,,0.07142857142857142,1.0,,,0.7142857142857143,0.4,0.746268656716418,0.35714285714285715,0.5158621212121213,0.485875,0.4883346153846154,0.028985507246376812,0.08695652173913043,,0.05970149253731343,0.29850746268656714,14.29047619047619,25.147826086956524,0.24307692307692308,,1.0,1.0,,,,1.0,,,,,,,True
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,24679.0,411,-22.0,827,836,225.0,291,102.0,1663,16.0,26.0,1.0,4.0,5.0,7.0,4.0,14.0,8.0,19.0,11.0,19.0,1.0,3.0,2.0,4.0,19.0,55.0,1.0,5.0,7.0,16.0,28.0,59.0,30.0,74.0,28.0,174.0,912,3.0,9.0,2.0,8.0,1.0,13.0,7.0,13.0,9.0,20.0,3.0,44.0,42.0,14.0,81.0,9.0,2.0,,55.0,19.0,8.0,,13.0,9.0,22.0,4.0,5.0,6.0,4.0,3.0,53.0,5.0,8.0,14.0,27.0,5.0,46.0,13.0,59.0,3.0,10.0,8.0,2.0,15.0,,7.0,14.0,1.0,8.0,,7.0,29.0,1.0,7.0,28.0,50.0,1.0,,6.0,30.0,4.0,1.0,36.0,4.0,1.0,,12.0,4.0,3.0,4.0,4.0,,4.0,44.0,225.0,5.0,2.0,0.75,0.7777777777777778,0.9,0.40540540540540543,0.25,0.45,0.40540540540540543,0.4745762711864407,0.3333333333333333,0.5384615384615384,0.5488721804511278,0.35294117647058826,0.6212121212121212,0.5918367346938775,0.34210526315789475,0.6111111111111112,0.556390977443609,,0.13559322033898305,0.19230769230769232,0.21428571428571427,,,,18.783351120597654,0.5172413793103449,0.14285714285714285,0.1,0.0365296803652968,0.11965811965811966,0.029069767441860465,0.10594315245478036,0.03324808184143223,0.04040404040404041,0.017241379310344827,0.04838709677419355,0.0072992700729927005,0.11428571428571428,0.06382978723404255,0.11475409836065574,0.12173913043478261,0.16883116883116883,0.025,0.04477611940298507,0.19548872180451127,0.6153846153846154,0.7619047619047619,0.6875,0.10526315789473684,0.2857142857142857,0.36363636363636365,1.0,0.14285714285714285,0.42105263157894735,0.42105263157894735,0.75,0.14285714285714285,0.5789473684210527,0.5789473684210527,0.9090909090909091,0.41353383458646614,0.34545454545454546,0.34545454545454546,0.8947368421052632,0.23529411764705882,0.25,0.17647058823529413,0.3333333333333333,,0.29411764705882354,0.2,1.0,0.21212121212121213,0.7142857142857143,0.12121212121212122,0.5,0.48484848484848486,0.4375,0.7518796992481203,0.34545454545454546,0.5318906015037594,0.5086954545454545,0.5143939393939394,0.1111111111111111,0.1791044776119403,0.05194805194805195,0.07471264367816093,0.25287356321839083,8.191525423728812,24.540540540540544,0.2720677146311971,,,2.0,,,,0.5,,1.0,,,,,True
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,115603.0,1927,-171.0,3904,3909,866.0,867,442.0,7813,105.0,185.0,18.0,34.0,28.0,49.0,57.0,138.0,85.0,215.0,27.0,73.0,1.0,1.0,4.0,12.0,45.0,145.0,3.0,13.0,6.0,30.0,247.0,538.0,72.0,218.0,135.0,845.0,4389,36.0,63.0,4.0,14.0,15.0,99.0,50.0,111.0,10.0,42.0,49.0,179.0,220.0,274.0,204.0,12.0,26.0,3.0,142.0,45.0,33.0,,69.0,56.0,125.0,36.0,20.0,32.0,9.0,28.0,306.0,17.0,43.0,70.0,163.0,15.0,248.0,60.0,308.0,15.0,53.0,41.0,12.0,45.0,9.0,28.0,57.0,7.0,17.0,6.0,19.0,102.0,6.0,21.0,107.0,165.0,,4.0,13.0,136.0,8.0,10.0,166.0,23.0,,,76.0,2.0,16.0,52.0,38.0,2.0,54.0,179.0,866.0,13.0,14.0,0.44534412955465585,0.4700854700854701,0.9444444444444444,0.3302752293577982,0.2857142857142857,0.23809523809523808,0.33488372093023255,0.4591078066914498,0.5714285714285714,0.45045045045045046,0.4695767195767196,0.5454545454545454,0.42483660130718953,0.5108827085852479,0.5689655172413793,0.49175824175824173,0.28835978835978837,,0.06133828996282528,0.12972972972972974,0.06521739130434782,,,,21.025175776820138,0.4411764705882353,0.15463917525773196,0.12794348508634223,0.034761519805982216,0.1402805611222445,0.02627511591962906,0.1314156796390299,0.03184713375796178,0.04572564612326044,0.03389830508474576,0.022779043280182234,0.022132796780684104,0.04,0.08486238532110092,0.1323943661971831,0.16356107660455488,0.1349862258953168,0.15441176470588236,0.03759398496240601,0.2447089947089947,0.5675675675675675,0.6521739130434783,0.45714285714285713,0.18253968253968253,0.41304347826086957,0.4418604651162791,0.14035087719298245,0.2843915343915344,0.3953488372093023,0.3953488372093023,0.6352941176470588,0.09656084656084656,0.3698630136986301,0.3698630136986301,0.9629629629629629,0.1917989417989418,0.3103448275862069,0.3103448275862069,0.9333333333333333,0.44155844155844154,0.5294117647058824,0.012987012987012988,1.0,1.0,0.16883116883116883,0.23076923076923078,0.6666666666666666,0.3202614379084967,0.5714285714285714,0.0784313725490196,0.3333333333333333,0.19607843137254902,0.2,0.533068783068783,0.31690140845070425,0.5055721779548471,0.49730847457627125,0.4948420529801325,0.09617755856966707,0.12859560067681894,0.00909090909090909,0.11715976331360947,0.2118343195266272,9.71617100371747,24.893577981651383,0.22182377049180327,,12.0,22.0,1.0,2.0,,0.4074074074074074,0.2222222222222222,,2.0,2.0,1.0,,True
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,105888.0,1765,-92.0,3586,3585,852.0,896,417.0,7171,155.0,270.0,32.0,45.0,27.0,51.0,46.0,113.0,55.0,139.0,28.0,72.0,2.0,4.0,8.0,18.0,106.0,277.0,7.0,17.0,25.0,58.0,256.0,522.0,134.0,349.0,153.0,1067.0,4024,42.0,68.0,9.0,21.0,28.0,139.0,49.0,96.0,33.0,76.0,57.0,254.0,154.0,358.0,360.0,42.0,34.0,,277.0,106.0,56.0,1.0,45.0,24.0,69.0,13.0,11.0,33.0,6.0,6.0,162.0,16.0,41.0,61.0,157.0,14.0,232.0,57.0,289.0,11.0,57.0,32.0,25.0,56.0,9.0,32.0,53.0,8.0,24.0,1.0,13.0,109.0,11.0,29.0,64.0,153.0,,10.0,17.0,164.0,10.0,11.0,187.0,19.0,,,77.0,2.0,23.0,14.0,11.0,,14.0,254.0,852.0,17.0,18.0,0.30078125,0.32217573221757323,0.8955223880597015,0.3839541547277937,0.42857142857142855,0.4342105263157895,0.3839541547277937,0.4904214559386973,0.6176470588235294,0.5104166666666666,0.5246842709529277,0.6235955056179775,0.5726744186046512,0.5592243186582809,0.6556603773584906,0.625615763546798,0.4006888633754305,0.0028653295128939827,0.10727969348659004,0.15925925925925927,0.10619469026548672,0.007194244604316547,,0.0036101083032490976,26.113709081959144,0.5137614678899083,0.125,0.13857016769638128,0.037104072398190045,0.1343612334801762,0.026016260162601626,0.13736609955891618,0.03313953488372093,0.058212058212058215,0.023166023166023165,0.019178082191780823,0.023655913978494623,0.03333333333333333,0.13297872340425532,0.15432098765432098,0.13163972286374134,0.12349397590361445,0.16393442622950818,0.026066350710900472,0.3099885189437428,0.5740740740740741,0.6828193832599119,0.3419354838709677,0.12973593570608496,0.40707964601769914,0.45544554455445546,0.15217391304347827,0.15958668197474168,0.39568345323741005,0.39855072463768115,0.3090909090909091,0.08266360505166476,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.31802525832376577,0.38267148014440433,0.38405797101449274,0.8867924528301887,0.5056179775280899,0.7111111111111111,0.0449438202247191,0.5,0.5,0.19101123595505617,0.4117647058823529,1.0,0.29651162790697677,0.5294117647058824,0.10465116279069768,0.4444444444444444,0.3372093023255814,0.43103448275862066,0.7106773823191733,0.38267148014440433,0.5309943168771528,0.5254245901639345,0.5149151162790697,0.08485499462943072,0.13275862068965516,0.005698005698005698,0.1302717900656045,0.2380506091846298,6.923946360153257,24.88424068767908,0.23759063022866703,,3.0,7.0,,3.0,,0.5,0.1875,,,,1.0,,True
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,2907.0,48,2.0,105,101,25.0,29,12.0,206,5.0,10.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,6.0,13.0,,,2.0,14.0,95,,2.0,,,,,1.0,1.0,,,,2.0,6.0,6.0,,,,,,,4.0,,3.0,4.0,7.0,1.0,3.0,2.0,,1.0,18.0,,1.0,2.0,,1.0,3.0,1.0,4.0,,2.0,,2.0,4.0,,3.0,,,1.0,,,4.0,1.0,2.0,3.0,6.0,,,,5.0,,,5.0,1.0,,,3.0,,,,,,,2.0,25.0,1.0,,0.5,0.5,,,,,,0.46153846153846156,,1.0,0.46153846153846156,,1.0,0.4666666666666667,,1.0,,,0.3076923076923077,0.4,,,,,16.10169491525424,1.0,0.2,,0.02564102564102564,0.18181818181818182,,0.05128205128205128,0.019230769230769232,0.06666666666666667,,,,,,,,0.2222222222222222,,,0.7692307692307693,0.5,0.8333333333333334,0.6,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,,0.7692307692307693,,0.5841846153846154,0.4439,0.8849,0.2,0.2,,,0.14285714285714285,2.4615384615384617,,0.23809523809523808,,,,,,,,,,,,,,True
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,10756.0,179,11.0,358,364,92.0,109,35.0,722,3.0,5.0,,,,,2.0,4.0,6.0,12.0,4.0,7.0,,,,1.0,7.0,19.0,1.0,1.0,2.0,8.0,11.0,21.0,11.0,26.0,13.0,68.0,395,2.0,3.0,1.0,1.0,1.0,8.0,2.0,6.0,2.0,9.0,4.0,14.0,8.0,14.0,33.0,,4.0,,19.0,7.0,1.0,1.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,4.0,1.0,4.0,14.0,,18.0,5.0,23.0,,5.0,5.0,,3.0,,,3.0,,3.0,,3.0,6.0,,1.0,15.0,21.0,,2.0,,18.0,,2.0,13.0,1.0,,,6.0,,1.0,2.0,2.0,,2.0,14.0,92.0,3.0,1.0,0.36363636363636365,0.4444444444444444,1.0,0.4230769230769231,1.0,0.2222222222222222,0.4230769230769231,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.5851063829787234,0.875,0.3333333333333333,0.6415094339622641,1.0,0.4117647058823529,0.5531914893617021,0.038461538461538464,0.047619047619047616,,0.25,,,0.05263157894736842,14.8989898989899,0.5,,0.109375,0.009900990099009901,0.08888888888888889,0.06153846153846154,0.10404624277456648,0.030120481927710843,0.022222222222222223,,,0.04081632653061224,0.125,0.1346153846153846,0.058823529411764705,0.11904761904761904,0.0625,0.15384615384615385,,0.10638297872340426,0.6,0.6,0.3333333333333333,0.0851063829787234,0.5,0.6666666666666666,,0.2553191489361702,0.5,0.5,0.5,0.14893617021276595,0.5714285714285714,0.5714285714285714,1.0,0.40425531914893614,0.3684210526315789,0.3888888888888889,1.0,,,,,,0.25,1.0,1.0,,,0.06666666666666667,,0.5333333333333333,0.25,0.6595744680851063,0.3684210526315789,0.5103702127659576,0.3674,0.4822566666666666,0.11538461538461539,0.23076923076923078,,0.11764705882352941,0.20588235294117646,12.961904761904762,24.661538461538463,0.2569832402234637,,,2.0,,1.0,,1.0,,,,,,,True
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,75705.0,1262,-127.0,2554,2558,454.0,577,288.0,5112,55.0,120.0,7.0,21.0,8.0,29.0,12.0,32.0,19.0,65.0,26.0,59.0,1.0,4.0,4.0,7.0,64.0,177.0,2.0,15.0,9.0,25.0,86.0,217.0,90.0,236.0,50.0,492.0,2890,8.0,25.0,3.0,19.0,4.0,29.0,12.0,43.0,13.0,32.0,19.0,82.0,74.0,98.0,264.0,6.0,12.0,2.0,175.0,64.0,25.0,4.0,66.0,23.0,89.0,18.0,5.0,41.0,7.0,18.0,201.0,8.0,32.0,35.0,110.0,7.0,152.0,40.0,192.0,9.0,31.0,21.0,10.0,30.0,9.0,23.0,24.0,2.0,7.0,5.0,5.0,54.0,6.0,9.0,52.0,82.0,,3.0,1.0,56.0,4.0,7.0,62.0,6.0,,,28.0,,6.0,4.0,3.0,,4.0,82.0,454.0,4.0,6.0,0.43023255813953487,0.4625,0.9777777777777777,0.3813559322033898,0.15789473684210525,0.40625,0.38461538461538464,0.39631336405529954,0.32,0.27906976744186046,0.4878587196467991,0.2840909090909091,0.42,0.5114345114345115,0.30851063829787234,0.47674418604651164,0.5209713024282561,0.01694915254237288,0.1152073732718894,0.18333333333333332,,0.046153846153846156,,0.022598870056497175,18.582841264327893,0.5555555555555556,0.1,0.12925969447708577,0.03950617283950617,0.10294117647058823,0.0196078431372549,0.12174643157010916,0.03284072249589491,0.04644808743169399,0.011764705882352941,0.04744525547445255,0.015822784810126583,0.03260869565217391,0.09333333333333334,0.1,0.17888563049853373,0.1062992125984252,0.09302325581395349,0.036885245901639344,0.26490066225165565,0.4583333333333333,0.5612244897959183,0.43636363636363634,0.0706401766004415,0.375,0.375,0.16666666666666666,0.1434878587196468,0.2923076923076923,0.3064516129032258,0.5789473684210527,0.13024282560706402,0.4406779661016949,0.4406779661016949,1.0,0.39072847682119205,0.3615819209039548,0.3699421965317919,0.96875,0.4772727272727273,0.3333333333333333,0.09090909090909091,0.25,1.0,0.3409090909090909,0.13333333333333333,1.0,0.38666666666666666,0.27586206896551724,0.09333333333333334,0.5714285714285714,0.3333333333333333,0.36,0.7858719646799117,0.3657142857142857,0.5423583148558757,0.5393911764705883,0.5322191780821918,0.05894736842105263,0.11715481171548117,,0.05894308943089431,0.16666666666666666,6.922580645161291,25.070762711864408,0.17776037588097102,,1.0,,1.0,,,,,1.0,,,,,True
2216,1610612752,Zach Randolph,Zach Randolph,2216,NYK,10996.0,183,-26.0,377,375,77.0,86,45.0,752,17.0,33.0,7.0,13.0,8.0,15.0,5.0,17.0,15.0,36.0,,3.0,,,,,2.0,5.0,,,1.0,2.0,37.0,86.0,2.0,8.0,23.0,103.0,402,8.0,17.0,,,6.0,22.0,11.0,24.0,1.0,2.0,9.0,34.0,40.0,34.0,6.0,,10.0,,5.0,2.0,10.0,,4.0,5.0,9.0,1.0,4.0,3.0,,1.0,23.0,1.0,16.0,5.0,28.0,6.0,39.0,17.0,56.0,3.0,3.0,3.0,,3.0,,2.0,4.0,1.0,1.0,,1.0,7.0,,1.0,4.0,8.0,,,2.0,25.0,4.0,2.0,29.0,3.0,,,16.0,,,1.0,1.0,,1.0,34.0,77.0,1.0,,0.5405405405405406,0.625,1.0,0.25,,0.5,0.25,0.43023255813953487,0.47058823529411764,0.4583333333333333,0.425531914893617,0.47058823529411764,0.4807692307692308,0.48130841121495327,0.55,0.5483870967741935,0.0851063829787234,,0.11627906976744186,0.2727272727272727,0.058823529411764705,,,,26.635514018691588,0.42857142857142855,0.42857142857142855,0.21875,0.11594202898550725,0.13513513513513514,0.018518518518518517,0.2,0.08854166666666667,0.21428571428571427,0.03571428571428571,0.05555555555555555,,0.05,0.17391304347826086,0.2222222222222222,0.2545454545454545,0.11538461538461539,0.18181818181818182,0.06666666666666667,0.35106382978723405,0.5151515151515151,0.7083333333333334,0.4117647058823529,0.18085106382978725,0.29411764705882354,0.3125,0.2,0.3829787234042553,0.4166666666666667,0.4166666666666667,0.8,0.031914893617021274,,,,0.05319148936170213,0.4,0.4,1.0,0.7647058823529411,0.5384615384615384,,,,,,,0.5769230769230769,0.5333333333333333,,,0.07692307692307693,0.5,0.43617021276595747,0.4,0.49049574468085105,0.5301294117647058,0.5337288461538462,0.14953271028037382,0.16161616161616163,,0.21359223300970873,0.3300970873786408,9.19767441860465,24.599999999999998,0.20424403183023873,,,,,1.0,,,,,,,,,True
