EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,on,3pt And 1 Free Throw Trips,Clear Path Fouls
101122,1610612754,Danny Granger,Danny Granger,101122,IND,64508.0,1075,136,2136,2131,513,624,268,4267,86,137,12.0,17.0,18,29,25.0,81.0,85,196,4.0,16.0,2.0,1.0,5.0,75.0,167.0,8.0,18.0,13.0,37.0,196,414,79.0,183.0,192.0,821,2266,18.0,36,8.0,20.0,10.0,70,41,90,14.0,42.0,51.0,175,150,242.0,228.0,9.0,14.0,1.0,166.0,75.0,37.0,2.0,53,18.0,71,13.0,5.0,35.0,2.0,16,160,4.0,14.0,33.0,91,16.0,140,18,158,3.0,31.0,15.0,16.0,31,5.0,19,32.0,3.0,12.0,2.0,7.0,63,6.0,12.0,36,90,6.0,13.0,150,2.0,4.0,218.0,20.0,8.0,95.0,4.0,14.0,41.0,34.0,3.0,4.0,41.0,21.0,2.0,175,513,17.0,12.0,0.3826530612244898,0.3968253968253968,0.9620253164556962,0.43169398907103823,0.4,0.3333333333333333,0.4340659340659341,0.47342995169082125,0.5,0.45555555555555555,0.5268006700167505,0.5357142857142857,0.4696969696969697,0.5891304347826087,0.5833333333333334,0.540625,0.3065326633165829,0.01092896174863388,0.0893719806763285,0.17518248175182483,0.12345679012345678,0.015306122448979591,0.011976047904191617,30.718954248366014,0.49206349206349204,0.25,0.12313937753721245,0.018741633199464525,0.1274131274131274,0.0149812734082397,0.12424849699398798,0.01775147928994083,0.051181102362204724,0.005494505494505495,0.018433179723502304,0.12254901960784313,0.11702127659574468,0.12680115273775217,0.12650602409638553,0.12903225806451613,0.010752688172043012,0.5121951219512195,0.22948073701842547,0.6277372262773723,0.7610619469026548,0.3023255813953488,0.135678391959799,0.30864197530864196,0.352112676056338,0.16,0.32830820770519265,0.4336734693877551,0.44041450777202074,0.5294117647058824,0.02680067001675042,0.25,0.25,1.0,0.2797319932998325,0.4491017964071856,0.45454545454545453,0.96,0.30357142857142855,0.7058823529411765,0.25,0.03571428571428571,0.32142857142857145,0.4444444444444444,0.875,0.2196969696969697,0.6206896551724138,0.03787878787878788,0.2,0.2803030303030303,0.35135135135135137,0.5360134003350083,0.45180722891566266,0.49660914429530206,0.5142916666666666,0.48201984732824427,0.14644970414201183,0.19427402862985685,0.0213903743315508,0.08526187576126674,0.21315468940316687,11.029468599033814,25.603825136612016,0.2401685393258427,,,,,,,,,,,,,,,,True,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,75797.0,1263,62,2523,2531,684,937,320,5054,60,118,3.0,9.0,18,39,43.0,90.0,57,121,10.0,24.0,1.0,2.0,8.0,24.0,66.0,3.0,7.0,6.0,22.0,160,329,34.0,90.0,109.0,531,2685,10.0,25,4.0,8.0,14.0,46,44,97,8.0,30.0,42.0,154,90,230.0,99.0,3.0,2.0,3.0,63.0,24.0,28.0,,101,52.0,153,43.0,9.0,56.0,10.0,35,358,4.0,12.0,28.0,80,3.0,111,16,127,4.0,39.0,20.0,19.0,44,10.0,33,41.0,11.0,11.0,3.0,8.0,85,5.0,21.0,41,87,1.0,9.0,110,2.0,10.0,132.0,11.0,8.0,48.0,1.0,18.0,6.0,3.0,2.0,1.0,6.0,2.0,,154,684,15.0,16.0,0.28125,0.2830188679245283,0.9705882352941176,0.37777777777777777,0.5,0.26666666666666666,0.39080459770114945,0.48632218844984804,0.4,0.4536082474226804,0.5035799522673031,0.48484848484848486,0.4409448818897638,0.5505263157894736,0.5476190476190477,0.5,0.21479713603818615,,0.0851063829787234,0.2033898305084746,0.044444444444444446,,,19.317005864091065,0.5176470588235295,0.03529411764705882,0.0922722029988466,0.013186813186813187,0.09621993127147767,0.013245033112582781,0.09326424870466321,0.013201320132013201,0.016722408026755852,0.022026431718061675,0.016,0.04032258064516129,0.09913793103448276,0.12144702842377261,0.08900523560209424,0.11,0.021739130434782608,0.3333333333333333,0.28162291169451076,0.5084745762711864,0.6382978723404256,0.38333333333333336,0.21479713603818615,0.4777777777777778,0.5,0.16279069767441862,0.28878281622911695,0.47107438016528924,0.47107438016528924,0.2631578947368421,0.057279236276849645,0.4166666666666667,0.4166666666666667,1.0,0.1575178997613365,0.36363636363636365,0.36363636363636365,0.9583333333333334,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.030303030303030304,0.21212121212121213,0.42857142857142855,0.6666666666666666,0.30708661417322836,0.46153846153846156,0.06299212598425197,0.25,0.1732283464566929,0.2727272727272727,0.4964200477326969,0.38095238095238093,0.49054745762711843,0.443255,0.475569918699187,0.10722100656455143,0.13114754098360656,0.01098901098901099,0.08662900188323917,0.2900188323917137,9.65744680851064,26.303333333333324,0.27110582639714625,1.0,2.0,0.005208333333333333,1.0,1.0,,,,,,,,,,,True,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,16501.0,275,17,550,548,177,247,63,1098,5,6,,,2,2,1.0,4.0,6,14,1.0,2.0,,1.0,2.0,21.0,52.0,,2.0,6.0,16.0,12,24,22.0,54.0,7.0,97,595,1.0,3,,2.0,,2,6,11,7.0,18.0,7.0,40,8,16.0,36.0,30.0,,1.0,51.0,21.0,,,24,25.0,49,16.0,9.0,9.0,3.0,12,123,1.0,1.0,9.0,18,1.0,28,2,30,,10.0,6.0,4.0,4,,4,4.0,,,1.0,2.0,8,1.0,2.0,6,17,,1.0,9,,,8.0,,2.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,40,177,3.0,2.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.4074074074074074,,0.3888888888888889,0.41509433962264153,0.5,0.3333333333333333,0.5454545454545454,0.5769230769230769,0.2,0.5689655172413793,0.5864197530864198,0.2,0.59375,0.6923076923076923,,,,,,,14.331723027375201,0.5,0.05,0.09944751381215469,0.005952380952380952,0.13846153846153847,0.01282051282051282,0.10975609756097561,0.008130081300813009,,,0.014492753623188406,0.0625,0.09090909090909091,0.12359550561797752,0.14285714285714285,0.13043478260869565,,1.0,0.07692307692307693,0.8333333333333334,0.8333333333333334,0.4,0.05128205128205128,0.25,0.25,,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.02564102564102564,0.5,0.5,,0.6666666666666666,0.40384615384615385,0.40384615384615385,0.5714285714285714,,,,,0.4,,,0.06896551724137931,1.0,0.06896551724137931,0.5,0.5517241379310345,0.375,0.7692307692307693,0.4117647058823529,0.5003090909090908,0.4468750000000001,0.470425,0.012658227848101266,0.04,,0.020618556701030927,0.41237113402061853,12.683333333333335,25.940740740740736,0.32181818181818184,,,0.0125,,,,,,,,,,,,,True,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,18711.0,312,55,635,638,194,241,79,1273,20,31,5.0,7.0,6,8,5.0,17.0,15,44,2.0,8.0,,1.0,2.0,6.0,21.0,2.0,4.0,2.0,6.0,40,92,8.0,29.0,21.0,125,624,7.0,14,2.0,4.0,4.0,24,9,22,3.0,8.0,10.0,37,50,30.0,24.0,,4.0,2.0,19.0,6.0,8.0,1.0,10,2.0,12,2.0,,4.0,,6,26,1.0,8.0,11.0,27,4.0,42,9,51,1.0,5.0,3.0,2.0,4,3.0,3,15.0,,1.0,1.0,2.0,19,,5.0,15,40,3.0,7.0,21,1.0,2.0,26.0,2.0,,12.0,,2.0,2.0,2.0,,,2.0,,,37,194,5.0,2.0,0.625,0.6578947368421053,1.0,0.27586206896551724,0.5,0.375,0.2962962962962963,0.43478260869565216,0.5,0.4090909090909091,0.4297520661157025,0.5555555555555556,0.45,0.4699248120300752,0.6,0.5285714285714286,0.2396694214876033,0.034482758620689655,0.08695652173913043,0.1935483870967742,0.058823529411764705,0.022727272727272728,,20.9366391184573,0.21052631578947367,0.21052631578947367,0.11637931034482758,0.03333333333333333,0.1506849315068493,0.0136986301369863,0.12459016393442623,0.02875399361022364,0.015384615384615385,0.03125,0.015625,0.0625,0.1076923076923077,0.1553398058252427,0.15217391304347827,0.14814814814814814,0.01639344262295082,,0.256198347107438,0.6451612903225806,0.8,0.65,0.14049586776859505,0.29411764705882354,0.3125,0.6,0.36363636363636365,0.3409090909090909,0.3488372093023256,0.6,0.06611570247933884,0.25,0.2857142857142857,1.0,0.17355371900826447,0.2857142857142857,0.2857142857142857,1.0,0.3888888888888889,0.7142857142857143,0.2,,0.2222222222222222,0.5,1.0,0.26666666666666666,0.75,0.06666666666666667,0.5,0.2,0.3333333333333333,0.49586776859504134,0.3157894736842105,0.4862138655462186,0.4794,0.4845896551724138,0.0916030534351145,0.11764705882352941,,0.192,0.296,11.165217391304349,26.565517241379318,0.30551181102362207,,,0.04504504504504504,,,0.125,,,,,,,,,,True,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,109677.0,1828,93,3619,3631,970,1259,468,7250,137,229,54.0,102.0,23,45,13.0,39.0,25,78,,,,,,2.0,7.0,,1.0,2.0,5.0,175,346,2.0,7.0,96.0,452,3868,61.0,114,,1.0,41.0,163,35,78,2.0,5.0,32.0,108,222,128.0,6.0,,90.0,,7.0,2.0,22.0,,91,39.0,130,34.0,5.0,41.0,5.0,45,299,52.0,160.0,59.0,203,31.0,293,215,508,8.0,53.0,23.0,30.0,47,9.0,32,41.0,3.0,15.0,,4.0,88,11.0,26.0,127,229,28.0,16.0,167,21.0,35.0,146.0,18.0,,66.0,,16.0,49.0,24.0,2.0,23.0,49.0,31.0,,108,970,28.0,15.0,0.6342857142857142,0.8538461538461538,1.0,0.2857142857142857,,0.4,0.2857142857142857,0.5057803468208093,0.5350877192982456,0.44871794871794873,0.5042492917847026,0.5304347826086957,0.4578313253012048,0.5419664268585132,0.5780141843971631,0.5094339622641509,0.019830028328611898,,0.06358381502890173,0.06986899563318777,0.1282051282051282,0.01282051282051282,,12.118297667708584,0.5340909090909091,0.2743362831858407,0.1624,0.12195121951219512,0.14114832535885166,0.1223529411764706,0.15707434052757793,0.12204951065054692,0.15676959619952494,0.12979351032448377,0.11206896551724138,0.18208092485549132,0.18960244648318042,0.13518197573656845,0.13653136531365315,0.14965986394557823,0.05228758169934641,0.6326530612244898,0.6487252124645893,0.5982532751091703,0.6431924882629108,0.583941605839416,0.11048158640226628,0.3333333333333333,0.38235294117647056,0.6153846153846154,0.22096317280453256,0.32051282051282054,0.3246753246753247,0.92,,,,,0.019830028328611898,0.2857142857142857,0.2857142857142857,1.0,0.8869565217391304,0.5294117647058824,0.1111111111111111,,0.008695652173913044,,,0.5421686746987951,0.5111111111111111,,,0.060240963855421686,0.4,0.6685552407932012,0.2857142857142857,0.5227936260623229,0.5554612745098041,0.4910277108433735,0.16458852867830423,0.16751269035532995,,0.3606194690265487,0.23893805309734514,5.78901734104046,25.914285714285715,0.2680298424979276,,15.0,0.09057971014492754,,,,3.0,1.0,7.0,0.03571428571428571,0.16883116883116883,,,,,True,,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,18061.0,301,-3,589,596,158,247,69,1185,28,32,11.0,13.0,3,3,10.0,21.0,23,55,,,,,,,,,,,,61,108,,,1.0,123,622,11.0,16,,,,22,11,26,,,1.0,23,94,28.0,,,20.0,,,,4.0,,17,4.0,21,4.0,,8.0,2.0,7,46,3.0,12.0,9.0,34,6.0,49,15,64,,5.0,4.0,1.0,9,6.0,7,10.0,,2.0,,,19,,5.0,25,43,5.0,4.0,11,2.0,3.0,2.0,,,,,1.0,5.0,2.0,,3.0,5.0,3.0,,23,158,3.0,1.0,0.7704918032786885,0.9215686274509803,,,,,,0.5648148148148148,0.6875,0.4230769230769231,0.5648148148148148,0.6875,0.4230769230769231,0.5642201834862385,0.6875,0.42592592592592593,,,0.037037037037037035,0.03125,0.14285714285714285,,,19.24812030075188,0.47368421052631576,0.3157894736842105,0.1471861471861472,0.0547945205479452,0.16666666666666666,0.07692307692307693,0.15087719298245614,0.05813953488372093,0.07407407407407407,0.08620689655172414,0.09090909090909091,0.15,0.18032786885245902,0.12727272727272726,0.15789473684210525,0.1875,,0.6,0.2962962962962963,0.875,0.9032258064516129,0.6428571428571429,0.19444444444444445,0.47619047619047616,0.5555555555555556,0.7,0.5092592592592593,0.41818181818181815,0.41818181818181815,0.9565217391304348,,,,,,,,,0.8125,0.8461538461538461,0.09090909090909091,,,,,0.11538461538461539,1.0,,,,,0.2962962962962963,,0.4598490740740741,0.5295733333333332,0.4261423076923077,,,,0.17886178861788618,0.18699186991869918,11.20277777777778,,0.26825127334465193,,4.0,0.028037383177570093,,,,,,,,,,,,,True,,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,1931.0,32,9,65,69,14,50,8,134,2,3,,1.0,1,1,,,1,1,,,,,,,,,,,,3,4,,,2.0,8,60,,1,,,1.0,1,1,1,,,1.0,3,6,,,,,,,,,,1,,1,,,,,1,2,1.0,1.0,,3,,3,2,5,,,,,1,,1,,,,,,1,,,4,8,1.0,,4,1.0,1.0,4.0,,,1.0,,1.0,,,,,,,,3,14,2.0,1.0,1.0,1.0,,,,,,0.75,,1.0,0.75,,1.0,0.6666666666666666,0.25,0.75,,,,,,,,9.589041095890412,1.0,,0.10344827586206896,0.05263157894736842,,0.1,0.07894736842105263,0.06896551724137931,,0.2,0.125,,0.09090909090909091,0.2,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.75,,0.5501499999999999,0.5709,0.6142,0.2,0.2,,0.125,0.375,3.675,,0.2153846153846154,,1.0,,,,,,,,,,,,,,True,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,54948.0,916,-62,1791,1822,499,702,238,3613,34,69,8.0,10.0,12,26,16.0,46.0,47,104,14.0,35.0,5.0,1.0,8.0,28.0,69.0,6.0,11.0,6.0,17.0,97,219,42.0,104.0,31.0,351,1978,15.0,26,8.0,16.0,3.0,57,21,56,7.0,25.0,8.0,71,98,96.0,120.0,6.0,10.0,1.0,68.0,28.0,23.0,1.0,24,9.0,33,7.0,2.0,13.0,2.0,9,75,2.0,16.0,28.0,68,6.0,102,18,120,4.0,23.0,16.0,7.0,17,1.0,11,22.0,3.0,6.0,2.0,9.0,39,,8.0,43,67,,5.0,35,1.0,2.0,42.0,4.0,,23.0,,,16.0,10.0,4.0,2.0,17.0,8.0,,71,499,3.0,,0.5051546391752577,0.532608695652174,0.9523809523809523,0.40384615384615385,0.5,0.28,0.4077669902912621,0.4429223744292237,0.5769230769230769,0.375,0.4953560371517028,0.6428571428571429,0.3888888888888889,0.5131578947368421,0.6627906976744186,0.4176470588235294,0.3219814241486068,0.009615384615384616,0.1050228310502283,0.2463768115942029,0.13043478260869565,,0.014492753623188406,18.45036319612591,0.4358974358974359,0.09230769230769231,0.1069182389937107,0.02346041055718475,0.14358974358974358,0.010050251256281407,0.11552346570397112,0.02043132803632236,0.013452914798206279,0.028409090909090908,0.012269938650306749,0.06818181818181818,0.09497206703910614,0.1387900355871886,0.13008130081300814,0.16666666666666666,0.02564102564102564,0.47058823529411764,0.21362229102167182,0.4927536231884058,0.6538461538461539,0.47058823529411764,0.14241486068111456,0.34782608695652173,0.4,0.0625,0.3219814241486068,0.4519230769230769,0.4519230769230769,0.6808510638297872,0.10835913312693499,0.4,0.4,1.0,0.21362229102167182,0.4057971014492754,0.4117647058823529,0.9285714285714286,0.23809523809523808,0.8,0.25,0.11904761904761904,0.2619047619047619,0.5454545454545454,1.0,0.32098765432098764,0.46153846153846156,0.09876543209876543,0.125,0.20987654320987653,0.35294117647058826,0.5356037151702786,0.4117647058823529,0.5018551242236025,0.5054441176470589,0.5135099999999999,0.06725146198830409,0.09663865546218488,,0.1623931623931624,0.2022792022792023,11.264383561643834,25.567307692307697,0.2786152987158012,2.0,1.0,0.028268551236749116,0.4,1.0,,,,,,,1.0,1.0,,,True,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,13225.0,220,-9,437,443,96,103,63,880,23,48,12.0,22.0,5,11,20.0,37.0,4,8,,,,,,,,,,,,47,93,,,9.0,103,451,16.0,27,,,3.0,35,12,21,,,5.0,29,50,44.0,,,20.0,,,,12.0,,9,2.0,11,1.0,1.0,6.0,,3,24,2.0,22.0,9.0,28,4.0,41,25,66,3.0,7.0,5.0,2.0,8,1.0,5,8.0,,3.0,1.0,,16,,5.0,29,38,,3.0,21,2.0,4.0,17.0,5.0,,9.0,,2.0,17.0,11.0,,6.0,17.0,12.0,1.0,29,96,,2.0,0.5319148936170213,0.6756756756756757,,,,,,0.5053763440860215,0.5925925925925926,0.5714285714285714,0.5053763440860215,0.5925925925925926,0.5714285714285714,0.5202020202020202,0.5833333333333334,0.58,,,0.12903225806451613,0.20833333333333334,0.05405405405405406,,,22.504892367906066,0.5,0.3076923076923077,0.17391304347826086,0.1116751269035533,0.2,0.06896551724137931,0.1796116504854369,0.10619469026548672,0.16,0.12962962962962962,0.08695652173913043,0.16279069767441862,0.15555555555555556,0.1917808219178082,0.32142857142857145,,0.09090909090909091,0.7058823529411765,0.5161290322580645,0.4791666666666667,0.6052631578947368,0.4782608695652174,0.3978494623655914,0.5405405405405406,0.5714285714285714,0.5,0.08602150537634409,0.5,0.5,1.0,,,,,,,,,0.8148148148148148,0.5454545454545454,0.16666666666666666,,,,,0.5238095238095238,0.45454545454545453,,,,,0.5161290322580645,,0.5020913978494623,0.5601833333333334,0.5062047619047619,0.09278350515463918,0.09278350515463918,,0.33980582524271846,0.2815533980582524,5.374193548387097,,0.21967963386727687,,3.0,0.04411764705882353,,,,1.0,,3.0,0.09090909090909091,,,,,,True,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,52095.0,868,60,1702,1694,418,468,231,3396,39,67,11.0,21.0,9,16,8.0,26.0,27,64,3.0,5.0,2.0,,1.0,47.0,127.0,6.0,10.0,9.0,32.0,74,157,50.0,132.0,63.0,361,1864,16.0,30,8.0,12.0,9.0,65,17,34,9.0,33.0,31.0,92,66,82.0,150.0,,18.0,,127.0,47.0,14.0,,42,16.0,58,16.0,,16.0,6.0,20,132,14.0,35.0,56.0,169,21.0,246,53,299,11.0,21.0,19.0,2.0,20,3.0,16,19.0,1.0,4.0,2.0,9.0,39,3.0,9.0,51,81,6.0,2.0,60,4.0,1.0,72.0,8.0,,29.0,,11.0,12.0,7.0,,5.0,13.0,10.0,1.0,92,418,7.0,10.0,0.44594594594594594,0.5076923076923077,1.0,0.3787878787878788,0.6666666666666666,0.2727272727272727,0.3787878787878788,0.4713375796178344,0.5333333333333333,0.5,0.5155709342560554,0.6666666666666666,0.4552238805970149,0.5623052959501558,0.6914893617021277,0.5476190476190477,0.45674740484429066,,0.08917197452229299,0.11940298507462686,0.23076923076923078,,,18.3019827147941,0.5128205128205128,0.4375,0.3141263940520446,0.059322033898305086,0.26291079812206575,0.059574468085106386,0.2996005326231691,0.059393939393939395,0.06315789473684211,0.050955414012738856,0.05181347150259067,0.2727272727272727,0.2932330827067669,0.3473282442748092,0.2740740740740741,0.24358974358974358,0.07333333333333333,0.7692307692307693,0.23183391003460208,0.582089552238806,0.6610169491525424,0.3333333333333333,0.08996539792387544,0.3076923076923077,0.4,0.25,0.22145328719723184,0.421875,0.421875,0.6666666666666666,0.01730103806228374,0.6,0.6,1.0,0.43944636678200694,0.3700787401574803,0.3700787401574803,1.0,0.5,0.5238095238095238,0.18181818181818182,0.047619047619047616,0.23809523809523808,0.6,1.0,0.23880597014925373,0.5625,0.014925373134328358,,0.47761194029850745,0.28125,0.6885813148788927,0.3700787401574803,0.5213698961937717,0.5454607142857143,0.512284328358209,0.0935483870967742,0.16292134831460675,,0.18005540166204986,0.2548476454293629,9.244585987261146,25.587878787878786,0.245593419506463,2.0,1.0,0.06172839506172839,1.0,1.0,,4.0,,1.0,0.0975609756097561,0.09523809523809523,1.0,,1.0,,True,,
