EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveMakes,Arc3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends,BlockedArc3
101122,1610612754,Danny Granger,Danny Granger,101122,IND,48777.0,813,7.0,1645,1652,386,359,196,3297,49,92,6.0,11.0,7,15,17.0,48.0,52,117,4.0,13.0,1.0,3.0,48.0,128.0,2.0,8.0,8.0,32.0,118,257,52.0,141.0,125.0,517,1796,14.0,22,2.0,8.0,12.0,46,23,52,9.0,35.0,33.0,106,84,152,150.0,6.0,12.0,2.0,126.0,48.0,22.0,59,14.0,73,11.0,3.0,42.0,6.0,11.0,160,2.0,9.0,26.0,63,17.0,106,11,117,3.0,24,15,9.0,37,5.0,24,25.0,2.0,13.0,7.0,62,5.0,15.0,43,79,2.0,8.0,102.0,2.0,4.0,142.0,8.0,1.0,8.0,59.0,2.0,10.0,37,1.0,35.0,1.0,1.0,1.0,38,19.0,2.0,106,386,14.0,9.0,0.3559322033898305,0.375,0.9615384615384616,0.36879432624113473,0.25,0.2571428571428571,0.37410071942446044,0.4591439688715953,0.6363636363636364,0.4423076923076923,0.49246231155778897,0.5666666666666667,0.41954022988505746,0.5532608695652174,0.6388888888888888,0.4950980392156863,0.3542713567839196,0.08560311284046693,0.17391304347826086,0.10416666666666667,0.008547008547008548,27.751196172248807,0.5967741935483871,0.29310344827586204,0.11666666666666667,0.015706806282722512,0.13333333333333333,0.00966183574879227,0.12108843537414966,0.014102564102564103,0.037037037037037035,0.006578947368421052,0.0058823529411764705,0.02702702702702703,0.0875,0.09448818897637795,0.14624505928853754,0.1111111111111111,0.18333333333333332,0.014778325123152709,0.5,0.23115577889447236,0.532608695652174,0.6447368421052632,0.3469387755102041,0.12060301507537688,0.3541666666666667,0.3953488372093023,0.17647058823529413,0.29396984924623115,0.4444444444444444,0.4482758620689655,0.4230769230769231,0.032663316582914576,0.3076923076923077,0.3076923076923077,1.0,0.32160804020100503,0.375,0.375,0.9583333333333334,0.36666666666666664,0.5454545454545454,0.26666666666666666,0.25,1.0,0.1724137931034483,0.4666666666666667,0.034482758620689655,0.3333333333333333,0.367816091954023,0.25,0.585427135678392,0.38095238095238093,0.49925732323232336,0.5179113636363636,0.46698352941176474,0.13555555555555557,0.19155844155844157,0.014084507042253521,0.08897485493230174,0.20502901353965183,10.673929961089495,25.414893617021274,0.23465045592705167,,,,,,,,,,,,,,,,,,True,,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,59789.0,996,-14.0,2022,2022,549,729,263,4044,48,81,2.0,6.0,11,25,23.0,69.0,35,77,9.0,24.0,1.0,6.0,24.0,70.0,1.0,4.0,3.0,17.0,106,227,33.0,94.0,110.0,421,2186,7.0,19,2.0,6.0,14.0,34,24,62,4.0,23.0,54.0,114,74,138,90.0,9.0,,3.0,67.0,24.0,21.0,81,37.0,118,28.0,9.0,49.0,5.0,27.0,273,5.0,8.0,25.0,58,3.0,86,14,100,1.0,35,20,15.0,44,5.0,32,31.0,8.0,12.0,5.0,75,5.0,21.0,18,63,2.0,10.0,101.0,1.0,5.0,133.0,8.0,,10.0,41.0,,25.0,7,1.0,4.0,1.0,2.0,1.0,8,5.0,,114,549,12.0,22.0,0.3490566037735849,0.3490566037735849,0.9090909090909091,0.35106382978723405,0.3333333333333333,0.17391304347826086,0.3626373626373626,0.4669603524229075,0.3684210526315789,0.3870967741935484,0.48442367601246106,0.4,0.35294117647058826,0.5422163588390502,0.5151515151515151,0.47391304347826085,0.29283489096573206,0.09251101321585903,0.16049382716049382,0.11594202898550725,,19.425385934819897,0.5866666666666667,0.04225352112676056,0.08297567954220315,0.011049723756906077,0.11210762331838565,0.0211864406779661,0.09002169197396963,0.013541666666666667,0.00816326530612245,0.01293103448275862,0.026595744680851064,,0.05263157894736842,0.06951871657754011,0.11221122112211221,0.1,0.136986301369863,0.006666666666666667,0.625,0.2523364485981308,0.5925925925925926,0.7058823529411765,0.4375,0.21495327102803738,0.3333333333333333,0.3770491803278688,,0.2398753894080997,0.45454545454545453,0.45454545454545453,0.45714285714285713,0.07476635514018691,0.375,0.391304347826087,1.0,0.21806853582554517,0.34285714285714286,0.34285714285714286,0.875,0.24,0.3333333333333333,0.16,0.25,,0.29411764705882354,0.44,0.07058823529411765,0.16666666666666666,0.2,0.17647058823529413,0.5451713395638629,0.3582089552238806,0.4934594936708861,0.4455704545454546,0.4666085365853657,0.11581920903954802,0.1576923076923077,,0.08076009501187649,0.27078384798099764,9.285022026431719,26.19148936170213,0.271513353115727,1.0,2.0,1.0,1.0,2.0,1.0,0.010638297872340425,0.041666666666666664,0.02040816326530612,0.012145748987854251,0.08,0.5,1.0,,,,,True,,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,12618.0,210,-1.0,430,423,130,139,38,853,4,4,,,4,4,,2.0,5,11,2.0,3.0,2.0,2.0,16.0,36.0,1.0,1.0,2.0,9.0,9,17,18.0,39.0,4.0,76,444,1.0,2,1.0,1.0,,5,5,9,4.0,11.0,3.0,25,6,12,39.0,15.0,,,36.0,16.0,,18,11.0,29,9.0,2.0,8.0,4.0,6.0,69,1.0,1.0,9.0,17,3.0,29,2,31,,12,8,4.0,3,1.0,1,2.0,1.0,2.0,,5,,,3,13,,,10.0,2.0,,4.0,,,2.0,,,1.0,1,,1.0,,,,1,,,25,130,4.0,1.0,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.46153846153846156,1.0,0.36363636363636365,0.46153846153846156,0.5294117647058824,0.5,0.5555555555555556,0.6428571428571429,0.8333333333333334,0.55,0.6491228070175439,0.8333333333333334,0.5714285714285714,0.6964285714285714,,,,,13.191489361702127,0.6,0.15789473684210525,0.11486486486486487,0.007142857142857143,0.18,0.018518518518518517,0.13131313131313133,0.010309278350515464,,,0.021739130434782608,,0.09433962264150944,0.06451612903225806,0.15625,0.1875,0.16666666666666666,,,0.07142857142857142,1.0,1.0,0.25,0.03571428571428571,,,,0.19642857142857142,0.45454545454545453,0.45454545454545453,0.4,0.05357142857142857,0.6666666666666666,0.6666666666666666,1.0,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.6875,,,0.3333333333333333,1.0,1.0,0.2,1.0,0.1,1.0,0.45,0.2222222222222222,0.7678571428571429,0.4444444444444444,0.4975214285714285,0.43988333333333335,0.45213249999999994,,,,0.06578947368421052,0.32894736842105265,13.223529411764707,25.594871794871796,0.3023255813953488,,,,,,,,,,0.01818181818181818,,,,,,,,True,,,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,37802.0,630,-22.0,1247,1243,282,306,150,2490,60,88,17.0,28.0,7,10,14.0,49.0,42,90,,,,,,1.0,,,,,116,227,,1.0,14.0,246,1324,21.0,37,,,3.0,45,21,43,,,3.0,45,188,44,,,32.0,1.0,,,13.0,45,14.0,59,14.0,,25.0,7.0,13.0,132,10.0,46.0,6.0,58,10.0,74,57,131,5.0,15,12,3.0,16,5.0,15,14.0,,1.0,2.0,30,1.0,9.0,47,77,8.0,3.0,23.0,2.0,3.0,17.0,1.0,,,9.0,,,18,,12.0,,,6.0,18,12.0,,45,282,8.0,,0.8103448275862069,0.94,,,,,,0.5110132158590308,0.5675675675675675,0.4883720930232558,0.5087719298245614,0.5675675675675675,0.4883720930232558,0.5211864406779662,0.5769230769230769,0.5,0.0043859649122807015,0.05726872246696035,0.06818181818181818,0.14285714285714285,,18.562456385205863,0.5333333333333333,0.21739130434782608,0.1324200913242009,0.09850107066381156,0.046875,0.07352941176470588,0.11307420494699646,0.09286898839137644,0.09815950920245399,0.13934426229508196,0.0782608695652174,0.047619047619047616,0.14516129032258066,0.1651376146788991,0.1073170731707317,0.04597701149425287,0.04878048780487805,0.05154639175257732,0.6666666666666666,0.38596491228070173,0.6818181818181818,0.7317073170731707,0.7166666666666667,0.2149122807017544,0.2857142857142857,0.3333333333333333,0.8571428571428571,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.9285714285714286,,,,,0.0043859649122807015,,,,0.7567567567567568,0.6071428571428571,,,,0.23255813953488372,0.7,,,,,0.39035087719298245,,0.48474008810572666,0.5423085714285714,0.45240232558139526,0.038135593220338986,0.03829787234042553,,0.18292682926829268,0.18292682926829268,9.223348017621145,63.5,0.22614274258219727,,,,1.0,,4.0,,,0.043478260869565216,0.07142857142857142,,,,3.0,0.058823529411764705,,,True,,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,102019.0,1700,-21.0,3416,3409,847,987,435,6825,172,282,36.0,62.0,47,74,73.0,173.0,48,144,5.0,27.0,1.0,7.0,13.0,63.0,,6.0,4.0,21.0,293,599,18.0,90.0,93.0,733,3687,57.0,99,1.0,9.0,15.0,132,64,133,5.0,28.0,29.0,172,296,290,51.0,3.0,44.0,3.0,59.0,12.0,49.0,72,42.0,114,36.0,6.0,34.0,14.0,24.0,270,19.0,60.0,40.0,115,13.0,168,80,248,23.0,62,42,20.0,58,10.0,32,36.0,5.0,26.0,14.0,94,7.0,28.0,53,120,1.0,6.0,134.0,5.0,17.0,129.0,25.0,,,60.0,2.0,14.0,26,,15.0,,2.0,9.0,26,17.0,,172,847,16.0,13.0,0.5051194539249146,0.5461254612546126,0.9444444444444444,0.2,0.1111111111111111,0.17857142857142858,0.19540229885057472,0.48914858096828046,0.5757575757575758,0.48120300751879697,0.4644412191582003,0.5416666666666666,0.4440993788819876,0.49527027027027026,0.5739130434782609,0.4858757062146893,0.13062409288824384,0.08180300500834725,0.11347517730496454,0.08092485549132948,0.020833333333333332,21.237585943468293,0.6170212765957447,0.1111111111111111,0.09896729776247848,0.049099836333878884,0.10752688172043011,0.04702970297029703,0.10104302477183832,0.04858548585485855,0.0787037037037037,0.03125,0.043076923076923075,0.06329113924050633,0.06857142857142857,0.10101010101010101,0.11844660194174757,0.11857707509881422,0.08403361344537816,0.07165109034267912,0.6538461538461539,0.409288824383164,0.6099290780141844,0.688,0.6046511627906976,0.251088534107402,0.42196531791907516,0.4591194968553459,0.1780821917808219,0.20899854862119013,0.3333333333333333,0.3404255319148936,0.6458333333333334,0.03918722786647315,0.18518518518518517,0.19230769230769232,1.0,0.09143686502177069,0.20634920634920634,0.21311475409836064,0.9230769230769231,0.5740740740740741,0.5806451612903226,0.05555555555555555,,,0.45962732919254656,0.6351351351351351,0.043478260869565216,0.14285714285714285,0.13043478260869565,0.19047619047619047,0.5399129172714079,0.2033898305084746,0.514492189781022,0.5218068181818182,0.5228012738853502,0.08539944903581267,0.0946372239747634,0.021739130434782608,0.1800818553888131,0.23465211459754434,7.3966611018363935,26.018888888888895,0.24795081967213115,1.0,3.0,3.0,1.0,,3.0,0.03333333333333333,0.037037037037037035,0.01282051282051282,0.03424657534246575,0.027777777777777776,0.3333333333333333,1.0,1.0,0.2777777777777778,1.0,0.031746031746031744,True,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,42054.0,701,14.0,1380,1375,398,489,200,2755,55,88,25.0,41.0,13,20,8.0,17.0,10,27,,,,,,2.0,,1.0,,,73,132,,2.0,39.0,185,1493,30.0,47,,1.0,21.0,81,17,30,,,11.0,45,86,60,,,40.0,,2.0,,9.0,36,9.0,45,7.0,2.0,15.0,1.0,20.0,99,17.0,61.0,20.0,69,10.0,99,80,179,1.0,27,10,17.0,21,5.0,13,17.0,1.0,8.0,,38,8.0,14.0,45,90,13.0,8.0,70.0,11.0,19.0,56.0,6.0,,,24.0,,7.0,17,,9.0,,,8.0,17,12.0,,45,398,16.0,7.0,0.589041095890411,0.8113207547169812,,,,,,0.553030303030303,0.6382978723404256,0.5666666666666667,0.5447761194029851,0.625,0.5666666666666667,0.5817610062893082,0.675,0.5625,0.014925373134328358,0.06818181818181818,0.056818181818181816,0.17647058823529413,0.037037037037037035,12.243629583592293,0.5526315789473685,0.24390243902439024,0.14775160599571735,0.1203155818540434,0.1342281879194631,0.11486486486486487,0.1444805194805195,0.11908396946564885,0.15527950310559005,0.14473684210526316,0.09649122807017543,0.17647058823529413,0.14925373134328357,0.216,0.10576923076923077,0.14018691588785046,0.11904761904761904,0.0196078431372549,0.7058823529411765,0.6567164179104478,0.625,0.6626506024096386,0.5272727272727272,0.12686567164179105,0.47058823529411764,0.5714285714285714,0.625,0.20149253731343283,0.37037037037037035,0.38461538461538464,0.9,,,,,0.014925373134328358,,,,0.8541666666666666,0.6097560975609756,0.020833333333333332,,,0.6666666666666666,0.65,,,,,0.6716417910447762,,0.5214757462686568,0.5510715909090909,0.5027800000000001,0.15789473684210525,0.16,,0.43783783783783786,0.24324324324324326,5.5196969696969695,26.15,0.28840579710144926,,,,2.0,,4.0,,,0.0625,0.07216494845360824,,,,3.0,0.12,,,True,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,31046.0,517,-30.0,1037,1041,282,400,136,2078,17,38,3.0,5.0,6,11,5.0,22.0,20,50,5.0,17.0,1.0,5.0,12.0,33.0,3.0,5.0,1.0,9.0,42,110,17.0,50.0,19.0,154,1097,5.0,14,3.0,6.0,,19,9,25,2.0,14.0,5.0,29,46,38,45.0,6.0,2.0,1.0,32.0,12.0,12.0,13,5.0,18,3.0,2.0,7.0,,6.0,41,2.0,11.0,12.0,32,5.0,49,14,63,4.0,10,7,3.0,13,,9,15.0,1.0,4.0,6.0,28,,6.0,20,37,1.0,6.0,21.0,1.0,2.0,26.0,,,,12.0,,1.0,12,,9.0,,1.0,2.0,12,6.0,,29,282,2.0,1.0,0.5476190476190477,0.5609756097560976,0.8823529411764706,0.34,0.5,0.14285714285714285,0.3469387755102041,0.38181818181818183,0.35714285714285715,0.36,0.421875,0.475,0.3076923076923077,0.44508670520231214,0.475,0.3372093023255814,0.3125,0.10909090909090909,0.23684210526315788,0.13636363636363635,,16.919191919191917,0.4642857142857143,0.13157894736842105,0.08913649025069638,0.029023746701846966,0.11214953271028037,0.01680672268907563,0.0944206008583691,0.02610441767068273,0.024,0.017543859649122806,0.010638297872340425,0.04,0.0603448275862069,0.06315789473684211,0.12837837837837837,0.0821917808219178,0.17647058823529413,0.04597701149425287,0.5,0.2375,0.4473684210526316,0.5862068965517241,0.29411764705882354,0.1375,0.22727272727272727,0.2631578947368421,0.4,0.3125,0.4,0.4,0.8,0.10625,0.29411764705882354,0.3125,1.0,0.20625,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.25,0.6,0.25,0.6,1.0,0.28205128205128205,0.5454545454545454,0.1282051282051282,0.2,0.23076923076923078,0.1111111111111111,0.55,0.375,0.497848101265823,0.47009375,0.49273243243243237,0.06976744186046512,0.09836065573770492,,0.12337662337662338,0.18831168831168832,10.799090909090907,26.105999999999998,0.2719382835101254,,1.0,1.0,1.0,,,0.02,0.058823529411764705,0.043478260869565216,0.04285714285714286,0.05,,,,,,,True,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,23387.0,390,-34.0,784,787,108,112,98,1571,37,72,16.0,35.0,7,8,28.0,66.0,9,15,,,,,,,,,,,74,153,,,35.0,183,863,18.0,38,,,7.0,43,12,15,,,11.0,35,78,70,,,30.0,,,,14.0,14,5.0,19,5.0,,8.0,1.0,5.0,43,5.0,46.0,6.0,34,2.0,42,51,93,11.0,5,3,2.0,11,2.0,8,14.0,,3.0,1.0,25,2.0,5.0,71,89,1.0,6.0,45.0,2.0,7.0,50.0,6.0,,,24.0,,4.0,30,,20.0,,,10.0,30,19.0,2.0,35,108,2.0,4.0,0.527027027027027,0.6610169491525424,,,,,,0.48366013071895425,0.47368421052631576,0.8,0.48366013071895425,0.47368421052631576,0.8,0.5228571428571429,0.5,0.7608695652173914,,0.0915032679738562,0.1527777777777778,0.045454545454545456,,22.47191011235955,0.44,0.09090909090909091,0.11564625850340136,0.1513157894736842,0.08695652173913043,0.06756756756756757,0.11019283746556474,0.1349206349206349,0.18556701030927836,0.21649484536082475,0.05084745762711865,0.13333333333333333,0.1411764705882353,0.15384615384615385,0.07633587786259542,0.14285714285714285,,0.16923076923076924,0.6333333333333333,0.47058823529411764,0.5138888888888888,0.6065573770491803,0.4864864864864865,0.43137254901960786,0.42424242424242425,0.4444444444444444,0.5,0.09803921568627451,0.6,0.6,0.7777777777777778,,,,,,,,,0.9210526315789473,0.45714285714285713,,,,0.5333333333333333,0.875,,,,,0.47058823529411764,,0.49262026143790855,0.5720405405405405,0.5368666666666666,0.14035087719298245,0.14035087719298245,,0.23497267759562843,0.1912568306010929,5.5169934640522875,,0.1377551020408163,,,,,,7.0,,,,0.06363636363636363,,,,4.0,,,,True,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,71732.0,1196,10.0,2406,2388,529,587,311,4794,53,90,15.0,29.0,13,17,9.0,22.0,36,81,4.0,12.0,,2.0,72.0,154.0,8.0,13.0,9.0,29.0,98,193,76.0,166.0,69.0,493,2620,23.0,44,8.0,14.0,11.0,81,22,35,9.0,31.0,26.0,97,100,96,228.0,,26.0,,154.0,72.0,21.0,58,30.0,88,24.0,6.0,33.0,6.0,19.0,206,24.0,47.0,71.0,252,30.0,353,74,427,12.0,27,24,3.0,24,10.0,14,37.0,4.0,10.0,7.0,61,11.0,11.0,69,110,7.0,13.0,81.0,8.0,6.0,84.0,9.0,1.0,,35.0,1.0,11.0,17,1.0,9.0,1.0,,8.0,18,13.0,,97,529,8.0,13.0,0.5102040816326531,0.5882352941176471,1.0,0.4578313253012048,0.5714285714285714,0.2903225806451613,0.4578313253012048,0.5077720207253886,0.5227272727272727,0.6285714285714286,0.5905292479108635,0.603448275862069,0.5378787878787878,0.6224747474747475,0.6428571428571429,0.5914634146341463,0.4623955431754875,0.10880829015544041,0.15555555555555556,0.22727272727272727,0.024691358024691357,16.498194945848375,0.39344262295081966,0.375,0.3157894736842105,0.056220095693779906,0.27413127413127414,0.07792207792207792,0.30558183538315986,0.062062937062937064,0.07395498392282958,0.0379746835443038,0.07692307692307693,0.08196721311475409,0.2768595041322314,0.32682926829268294,0.33618233618233617,0.29608938547486036,0.225,0.07407407407407407,0.7222222222222222,0.25069637883008355,0.5888888888888889,0.6973684210526315,0.4339622641509434,0.06128133704735376,0.4090909090909091,0.5294117647058824,0.3333333333333333,0.22562674094707522,0.4444444444444444,0.45569620253164556,0.6666666666666666,0.033426183844011144,0.3333333333333333,0.3333333333333333,1.0,0.42896935933147634,0.4675324675324675,0.47058823529411764,1.0,0.5,0.5172413793103449,0.22413793103448276,0.6153846153846154,1.0,0.25757575757575757,0.7647058823529411,0.030303030303030304,,0.4393939393939394,0.3103448275862069,0.713091922005571,0.4675324675324675,0.5300037604456823,0.5369521276595745,0.5096704545454546,0.09350649350649351,0.1598173515981735,0.006024096385542169,0.1643002028397566,0.19675456389452334,9.212953367875649,25.292168674698797,0.2198669991687448,,1.0,1.0,3.0,1.0,2.0,0.006024096385542169,,0.057692307692307696,0.052083333333333336,0.017241379310344827,,,1.0,0.13333333333333333,,0.006493506493506494,True,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,6736.0,112,-11.0,229,230,71,82,25,459,5,8,2.0,3.0,3,3,4.0,7.0,7,16,2.0,4.0,,,2.0,10.0,1.0,1.0,,1.0,16,31,4.0,14.0,9.0,53,260,2.0,4,1.0,1.0,,7,4,6,,1.0,4.0,12,18,14,12.0,,2.0,2.0,8.0,2.0,1.0,5,2.0,7,1.0,1.0,3.0,,2.0,16,,3.0,6.0,7,1.0,14,3,17,,2,2,,2,,2,6.0,,,,8,,1.0,12,18,,5.0,8.0,,1.0,9.0,1.0,,,4.0,,1.0,1,,1.0,,,,1,,,12,71,,1.0,0.5625,0.6,1.0,0.2857142857142857,1.0,,0.3333333333333333,0.5161290322580645,0.5,0.6666666666666666,0.4888888888888889,0.7,0.5714285714285714,0.5408163265306123,0.7,0.6666666666666666,0.3111111111111111,0.03225806451612903,,0.14285714285714285,,21.839080459770116,0.25,0.16666666666666666,0.10144927536231885,0.04,0.2222222222222222,,0.13541666666666666,0.0297029702970297,,0.043478260869565216,,,0.09523809523809523,0.1111111111111111,0.09523809523809523,0.23809523809523808,0.16666666666666666,,,0.17777777777777778,0.625,0.625,0.6,0.15555555555555556,0.5714285714285714,0.6666666666666666,0.5,0.35555555555555557,0.4375,0.4375,0.5714285714285714,0.08888888888888889,0.5,0.5,1.0,0.2222222222222222,0.2,0.2,1.0,0.6,0.6666666666666666,0.2,1.0,1.0,0.42857142857142855,1.0,,,0.14285714285714285,,0.4888888888888889,0.25,0.48676860465116284,0.5562374999999999,0.4970333333333334,0.08333333333333333,0.11764705882352941,,0.1320754716981132,0.22641509433962265,12.316129032258063,28.050000000000004,0.31004366812227074,,,,,1.0,,,,,0.06666666666666667,,,,,,,,True,,,
