EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffArc3ReboundPct,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,on,Arc3PctBlocked,BlockedCorner3
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,29957.0,499.0,-36.0,963.0,982.0,170.0,302.0,109.0,1945.0,35.0,59.0,11.0,19.0,7.0,17.0,29.0,67.0,35.0,72.0,1.0,6.0,1.0,1.0,24.0,52.0,3.0,8.0,4.0,11.0,99.0,198.0,25.0,58.0,43.0,316.0,1109.0,17.0,29.0,3.0,8.0,7.0,50.0,12.0,38.0,5.0,12.0,10.0,49.0,114.0,84.0,75.0,26.0,1.0,1.0,50.0,23.0,11.0,17.0,9.0,26.0,4.0,5.0,8.0,4.0,5.0,61.0,29.0,2.0,18.0,55.0,13.0,86.0,31.0,117.0,4.0,9.0,8.0,1.0,19.0,3.0,11.0,13.0,3.0,8.0,4.0,32.0,4.0,4.0,34.0,54.0,4.0,2.0,41.0,4.0,3.0,46.0,5.0,1.0,21.0,4.0,13.0,11.0,2.0,13.0,6.0,1.0,1.0,49.0,170.0,5.0,4.0,0.5757575757575758,0.6627906976744186,1.0,0.43103448275862066,0.375,0.4166666666666667,0.42105263157894735,0.5,0.5862068965517241,0.3157894736842105,0.533203125,0.581081081081081,0.39,0.5706521739130435,0.6097560975609756,0.43636363636363634,0.2265625,0.05555555555555555,0.11864406779661017,0.05970149253731343,28.102189781021895,0.59375,0.34210526315789475,0.09090909090909091,0.17684887459807075,0.08238636363636363,0.20454545454545456,0.18295739348370926,0.06575963718820861,0.14018691588785046,0.0784313725490196,0.04195804195804196,0.125,0.1724137931034483,0.225,0.14285714285714285,0.3125,0.03305785123966942,0.46153846153846156,0.23046875,0.5932203389830508,0.6730769230769231,0.5142857142857142,0.26171875,0.43283582089552236,0.4603174603174603,0.4482758620689655,0.28125,0.4861111111111111,0.4861111111111111,0.7428571428571429,0.0234375,0.16666666666666666,0.16666666666666666,1.0,0.203125,0.46153846153846156,0.46153846153846156,1.0,0.5135135135135135,0.5789473684210527,0.09090909090909091,0.21621621621621623,0.375,1.0,0.34,0.4117647058823529,0.02,1.0,0.22,0.36363636363636365,0.45703125,0.46,0.47829509803921577,0.5286864864864864,0.4819149999999999,0.07720588235294118,0.09813084112149532,0.15822784810126583,0.1550632911392405,9.379292929292928,26.275862068965512,0.17653167185877466,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1731,1610612749,Tyronn Lue,Tyronn Lue,1731,MIL,4885.0,81.0,-32.0,152.0,162.0,54.0,94.0,22.0,314.0,,1.0,,,,,3.0,8.0,4.0,12.0,1.0,2.0,,1.0,3.0,6.0,1.0,2.0,,2.0,7.0,21.0,4.0,8.0,2.0,28.0,178.0,1.0,1.0,1.0,2.0,,5.0,2.0,8.0,,3.0,,4.0,4.0,10.0,9.0,,,,6.0,3.0,1.0,9.0,3.0,12.0,2.0,1.0,2.0,1.0,6.0,27.0,1.0,1.0,3.0,6.0,,9.0,3.0,12.0,2.0,1.0,1.0,,3.0,1.0,1.0,2.0,,2.0,1.0,5.0,1.0,1.0,4.0,10.0,,,12.0,,3.0,3.0,,1.0,1.0,,,,,,,,,4.0,54.0,4.0,,0.2857142857142857,0.2857142857142857,0.75,0.5,0.5,,0.5,0.3333333333333333,1.0,0.25,0.4482758620689655,0.8333333333333334,0.18181818181818182,0.4666666666666667,0.8333333333333334,0.18181818181818182,0.27586206896551724,0.047619047619047616,1.0,,19.553072625698324,0.6,,0.16666666666666666,0.15384615384615385,0.01639344262295082,0.125,0.14285714285714285,0.0273972602739726,,,0.03125,0.25,0.18181818181818182,0.0625,0.06666666666666667,0.2222222222222222,0.125,,0.034482758620689655,,,,0.27586206896551724,0.375,0.375,,0.41379310344827586,0.3333333333333333,0.3333333333333333,0.5,0.06896551724137931,0.5,0.5,1.0,0.20689655172413793,0.5,0.5,0.6666666666666666,,,,0.6666666666666666,0.5,1.0,,,0.09090909090909091,,0.18181818181818182,,0.3103448275862069,0.5,0.45055862068965524,0.5206666666666666,0.4465727272727273,0.03333333333333333,0.045454545454545456,0.17857142857142858,0.14285714285714285,14.419047619047618,25.1,0.35526315789473684,3.0,1.0,0.08333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,True,,
201196,1610612749,Ramon Sessions,Ramon Sessions,201196,MIL,31776.0,530.0,-7.0,1036.0,1050.0,259.0,393.0,131.0,2086.0,40.0,73.0,3.0,7.0,16.0,24.0,20.0,60.0,21.0,50.0,,,,,,4.0,,,,3.0,81.0,183.0,,4.0,62.0,224.0,1123.0,7.0,15.0,,,1.0,15.0,22.0,48.0,,3.0,30.0,74.0,58.0,104.0,,6.0,,1.0,3.0,,15.0,102.0,33.0,135.0,19.0,14.0,45.0,11.0,46.0,303.0,13.0,,16.0,32.0,1.0,49.0,16.0,65.0,5.0,20.0,9.0,11.0,18.0,8.0,13.0,19.0,2.0,5.0,,37.0,5.0,7.0,15.0,47.0,,6.0,61.0,1.0,4.0,77.0,9.0,,33.0,10.0,2.0,1.0,,2.0,1.0,,2.0,74.0,259.0,9.0,10.0,0.35802469135802467,0.3717948717948718,,,,,,0.4426229508196721,0.4666666666666667,0.4583333333333333,0.43315508021390375,0.4666666666666667,0.43137254901960786,0.5067873303167421,0.5,0.5441176470588235,0.0213903743315508,0.08196721311475409,0.1506849315068493,0.06666666666666667,21.79054054054054,0.4864864864864865,0.025,,0.0963855421686747,0.03140096618357488,0.14545454545454545,0.1085972850678733,0.032586558044806514,0.04,0.017391304347826087,0.034482758620689655,0.0390625,0.10126582278481013,0.152,0.1267605633802817,0.1794871794871795,0.05952380952380952,0.5,0.39037433155080214,0.547945205479452,0.6451612903225806,0.35,0.32085561497326204,0.3333333333333333,0.35714285714285715,0.2,0.26737967914438504,0.42,0.42,0.5238095238095238,,,,,0.0213903743315508,,,,0.4666666666666667,0.42857142857142855,,,,,0.47058823529411764,0.6666666666666666,,,0.058823529411764705,,0.4117647058823529,,0.48523967391304346,0.4744363636363636,0.48615102040816327,0.15639810426540285,0.15942028985507245,0.06696428571428571,0.33035714285714285,7.932786885245902,37.875,0.25,,3.0,0.03896103896103896,,2.0,1.0,0.05555555555555555,,,,,,,,,,,,,,,,,,True,,
201570,1610612749,Joe Alexander,Joe Alexander,201570,MIL,7938.0,132.0,-25.0,267.0,262.0,97.0,151.0,33.0,529.0,10.0,13.0,1.0,2.0,6.0,6.0,2.0,8.0,5.0,17.0,2.0,5.0,,,2.0,3.0,1.0,1.0,2.0,2.0,17.0,38.0,4.0,8.0,6.0,52.0,298.0,1.0,4.0,1.0,1.0,,5.0,9.0,17.0,2.0,2.0,2.0,26.0,22.0,12.0,12.0,2.0,,,3.0,2.0,3.0,6.0,,6.0,,,3.0,3.0,,12.0,2.0,1.0,2.0,5.0,2.0,9.0,5.0,14.0,,1.0,,1.0,8.0,2.0,7.0,4.0,,1.0,1.0,12.0,2.0,3.0,17.0,20.0,1.0,,8.0,,3.0,8.0,,,3.0,1.0,12.0,7.0,4.0,12.0,7.0,,1.0,26.0,97.0,1.0,1.0,0.6470588235294118,0.6875,1.0,0.5,1.0,1.0,0.5,0.4473684210526316,0.25,0.5294117647058824,0.5,0.5,0.631578947368421,0.52,0.5,0.6190476190476191,0.17391304347826086,0.07894736842105263,0.07692307692307693,0.25,20.26143790849673,0.6666666666666666,0.2222222222222222,0.14285714285714285,0.0641025641025641,0.01904761904761905,0.06666666666666667,0.06481481481481481,0.032520325203252036,,0.03571428571428571,0.02,0.06896551724137931,0.045454545454545456,0.07407407407407407,0.10526315789473684,,,0.5833333333333334,0.2826086956521739,0.7692307692307693,0.8333333333333334,0.8,0.17391304347826086,0.25,0.3333333333333333,0.5,0.3695652173913043,0.29411764705882354,0.29411764705882354,0.4,0.10869565217391304,0.4,0.4,1.0,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,,0.2,1.0,1.0,0.3157894736842105,1.0,,,0.10526315789473684,1.0,0.45652173913043476,0.6666666666666666,0.47344130434782605,0.4179625,0.4704657894736842,0.061224489795918366,0.07317073170731707,0.09615384615384616,0.5,10.113157894736839,24.625,0.36329588014981273,,2.0,0.1111111111111111,,,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,True,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,56475.0,941.0,-56.0,1809.0,1832.0,413.0,655.0,231.0,3641.0,69.0,119.0,29.0,54.0,13.0,23.0,23.0,58.0,25.0,65.0,,,,,,2.0,,,,2.0,117.0,242.0,,2.0,35.0,269.0,2010.0,39.0,69.0,,,12.0,90.0,22.0,42.0,,2.0,11.0,55.0,150.0,84.0,,50.0,,1.0,1.0,,15.0,30.0,9.0,39.0,8.0,1.0,14.0,,16.0,87.0,83.0,2.0,33.0,110.0,17.0,160.0,95.0,255.0,7.0,32.0,25.0,7.0,17.0,4.0,11.0,24.0,,6.0,4.0,41.0,6.0,7.0,102.0,162.0,13.0,10.0,79.0,20.0,16.0,66.0,6.0,,30.0,6.0,43.0,31.0,10.0,43.0,31.0,1.0,,55.0,413.0,18.0,6.0,0.6410256410256411,0.8152173913043478,,,,,,0.4834710743801653,0.5652173913043478,0.5238095238095238,0.47950819672131145,0.5652173913043478,0.5,0.4908759124087591,0.5769230769230769,0.5,0.00819672131147541,0.06198347107438017,0.09243697478991597,0.06896551724137931,15.16610495907559,0.4146341463414634,0.2537313432835821,0.044444444444444446,0.19130434782608696,0.12152269399707175,0.1853932584269663,0.1899070385126162,0.10851808634772463,0.17435897435897435,0.09473684210526316,0.1040268456375839,0.1715686274509804,0.23529411764705882,0.17889908256880735,0.17272727272727273,0.20588235294117646,0.06363636363636363,0.7209302325581395,0.48770491803278687,0.5798319327731093,0.6388888888888888,0.5507246376811594,0.23770491803278687,0.39655172413793105,0.42592592592592593,0.7391304347826086,0.26639344262295084,0.38461538461538464,0.38461538461538464,0.8,,,,,0.00819672131147541,,,,0.782608695652174,0.5370370370370371,0.06896551724137931,,,,0.5227272727272727,0.5652173913043478,,,0.045454545454545456,,0.4959016393442623,,0.48830884773662536,0.5338916666666668,0.4991313953488374,0.11194029850746269,0.11278195488721804,0.3345724907063197,0.20446096654275092,6.8380165289256185,34.75,0.2283029297954671,,10.0,0.05747126436781609,0.061224489795918366,,2.0,0.056,2.0,3.0,,,,,,,,,,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,17297.0,288.0,-23.0,545.0,553.0,109.0,175.0,58.0,1098.0,22.0,30.0,1.0,2.0,3.0,5.0,12.0,25.0,12.0,30.0,6.0,16.0,1.0,2.0,18.0,37.0,1.0,3.0,4.0,9.0,46.0,85.0,24.0,53.0,28.0,192.0,640.0,3.0,6.0,1.0,3.0,2.0,11.0,9.0,20.0,5.0,11.0,13.0,46.0,40.0,52.0,66.0,,,,37.0,18.0,4.0,16.0,5.0,21.0,4.0,1.0,9.0,2.0,5.0,47.0,3.0,1.0,5.0,10.0,,15.0,4.0,19.0,2.0,9.0,5.0,4.0,6.0,1.0,3.0,8.0,1.0,3.0,2.0,14.0,,2.0,2.0,13.0,,2.0,36.0,,,38.0,4.0,1.0,14.0,6.0,2.0,1.0,,2.0,2.0,,,46.0,109.0,1.0,6.0,0.43478260869565216,0.43478260869565216,0.9166666666666666,0.4528301886792453,0.3333333333333333,0.45454545454545453,0.4528301886792453,0.5411764705882353,0.5,0.45,0.5942028985507246,0.5,0.532258064516129,0.6233766233766234,0.55,0.6052631578947368,0.38405797101449274,0.047058823529411764,0.1,0.04,27.140549273021,0.42857142857142855,,0.07142857142857142,0.05847953216374269,0.015384615384615385,0.10869565217391304,0.06912442396313365,0.012295081967213115,0.018867924528301886,0.016666666666666666,0.012195121951219513,0.08333333333333333,0.02564102564102564,0.05,0.125,0.09090909090909091,0.03125,1.0,0.21739130434782608,0.7333333333333333,0.8148148148148148,0.36363636363636365,0.18115942028985507,0.48,0.5,0.4166666666666667,0.21739130434782608,0.4,0.4,0.5833333333333334,0.11594202898550725,0.375,0.375,1.0,0.26811594202898553,0.4864864864864865,0.4864864864864865,0.8888888888888888,0.2222222222222222,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.16129032258064516,0.6,0.06451612903225806,0.5,0.2903225806451613,0.4444444444444444,0.6014492753623188,0.4864864864864865,0.5140144927536233,0.48142777777777784,0.48343870967741925,0.10135135135135136,0.14736842105263157,0.057291666666666664,0.23958333333333334,8.748235294117645,25.00188679245283,0.2,6.0,,,,,1.0,,,,1.0,1.0,1.0,0.018867924528301886,,,,,,,,,,,,True,,
2210,1610612749,Richard Jefferson,Richard Jefferson,2210,MIL,43525.0,725.0,-84.0,1381.0,1401.0,277.0,433.0,174.0,2782.0,45.0,76.0,5.0,9.0,6.0,13.0,12.0,47.0,44.0,105.0,13.0,28.0,4.0,5.0,15.0,38.0,1.0,7.0,3.0,8.0,101.0,228.0,28.0,66.0,109.0,395.0,1566.0,9.0,22.0,2.0,11.0,3.0,27.0,19.0,47.0,7.0,13.0,34.0,93.0,124.0,78.0,75.0,6.0,,,38.0,15.0,9.0,35.0,9.0,44.0,5.0,4.0,11.0,8.0,16.0,97.0,9.0,1.0,12.0,62.0,13.0,87.0,14.0,101.0,7.0,14.0,9.0,5.0,24.0,2.0,16.0,18.0,2.0,8.0,3.0,42.0,5.0,10.0,41.0,71.0,1.0,7.0,92.0,3.0,1.0,131.0,9.0,9.0,60.0,4.0,3.0,2.0,,3.0,2.0,,1.0,93.0,277.0,7.0,4.0,0.6138613861386139,0.6326530612244898,0.8928571428571429,0.42424242424242425,0.18181818181818182,0.5384615384615384,0.42424242424242425,0.44298245614035087,0.4090909090909091,0.40425531914893614,0.48639455782312924,0.36363636363636365,0.49166666666666664,0.5542857142857143,0.38571428571428573,0.5974025974025974,0.22448979591836735,0.039473684210526314,0.039473684210526314,0.10638297872340426,24.81012658227848,0.5714285714285714,0.2826086956521739,0.027777777777777776,0.13747228381374724,0.01717557251908397,0.08633093525179857,0.12542372881355932,0.019756838905775075,0.04081632653061224,0.013245033112582781,0.004424778761061947,0.10778443113772455,0.08035714285714286,0.20348837209302326,0.10843373493975904,0.05357142857142857,0.04487179487179487,0.6666666666666666,0.2585034013605442,0.5921052631578947,0.6164383561643836,0.5555555555555556,0.1598639455782313,0.2553191489361702,0.2857142857142857,0.5833333333333334,0.35714285714285715,0.41904761904761906,0.4230769230769231,0.6818181818181818,0.09523809523809523,0.4642857142857143,0.4642857142857143,1.0,0.1292517006802721,0.39473684210526316,0.39473684210526316,0.8,0.2727272727272727,0.5555555555555556,0.2,0.21212121212121213,0.14285714285714285,1.0,0.21666666666666667,0.46153846153846156,0.08333333333333333,0.8,0.13333333333333333,0.375,0.48299319727891155,0.39473684210526316,0.4890396258503402,0.4915222222222223,0.46527833333333335,0.17630057803468208,0.21505376344086022,0.06835443037974684,0.23544303797468355,10.50219298245614,24.96666666666666,0.2005792903692976,9.0,4.0,0.029850746268656716,0.047619047619047616,3.0,1.0,0.021739130434782608,,,,,1.0,0.014925373134328358,1.0,4.0,0.009523809523809525,0.12121212121212122,0.25,1.0,,,,,,True,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,27357.0,456.0,11.0,876.0,887.0,188.0,321.0,116.0,1763.0,15.0,21.0,1.0,2.0,5.0,6.0,,2.0,19.0,53.0,16.0,26.0,4.0,4.0,13.0,34.0,3.0,3.0,4.0,12.0,34.0,76.0,29.0,60.0,15.0,170.0,942.0,2.0,10.0,3.0,3.0,,13.0,7.0,20.0,8.0,16.0,8.0,46.0,42.0,26.0,72.0,2.0,,2.0,32.0,13.0,5.0,32.0,8.0,40.0,6.0,2.0,13.0,3.0,16.0,88.0,6.0,,8.0,16.0,3.0,27.0,11.0,38.0,5.0,14.0,6.0,8.0,16.0,1.0,10.0,3.0,,6.0,2.0,19.0,2.0,3.0,11.0,30.0,1.0,,22.0,1.0,9.0,19.0,1.0,,8.0,2.0,2.0,,2.0,2.0,1.0,,,46.0,188.0,2.0,2.0,0.6176470588235294,0.6363636363636364,0.8275862068965517,0.48333333333333334,1.0,0.5,0.5,0.4473684210526316,0.2,0.35,0.5698529411764706,0.5,0.5277777777777778,0.5862068965517241,0.5,0.5609756097560976,0.4411764705882353,0.06578947368421052,0.09523809523809523,,16.318407960199004,0.8421052631578947,0.09375,,0.05776173285198556,0.018808777429467086,0.09302325581395349,0.06611570247933884,0.026252983293556086,,0.03225806451612903,0.02158273381294964,0.0425531914893617,0.0625,0.06796116504854369,0.11666666666666667,0.038461538461538464,0.08620689655172414,0.5,0.15441176470588236,0.7142857142857143,0.7894736842105263,0.5333333333333333,0.014705882352941176,,,,0.3897058823529412,0.3584905660377358,0.38,0.6842105263157895,0.19117647058823528,0.6153846153846154,0.64,0.9375,0.25,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.15384615384615385,0.5,,0.23076923076923078,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.5955882352941176,0.40625,0.4971830827067669,0.43379166666666674,0.44860303030303034,0.055944055944055944,0.0963855421686747,0.07647058823529412,0.27058823529411763,13.157894736842104,25.713333333333335,0.2146118721461187,15.0,5.0,0.05,0.07692307692307693,,,0.04054054054054054,,,,,,,,,0.05660377358490566,,,,1.0,0.016666666666666666,0.038461538461538464,,,True,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,1153.0,19.0,25.0,38.0,37.0,7.0,16.0,5.0,75.0,,,,,,,,,,1.0,2.0,3.0,,,2.0,4.0,,1.0,,,,1.0,4.0,7.0,,12.0,27.0,,,,2.0,,,,1.0,,,,,,,9.0,,,,4.0,2.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,,,,0.75,0.5714285714285714,,,0.5714285714285714,,,,0.75,,,0.75,,,0.875,,,,20.930232558139537,1.0,,,0.058823529411764705,,0.25,0.09523809523809523,,,,,0.3333333333333333,,,0.25,,,,,,,,,,,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,,,,0.5,,,,,,,,,0.875,0.5,0.5416625,0.5877,0.3307,,,,,17.8,24.514285714285712,0.18421052631578946,3.0,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,True,,
2586,1610612749,Keith Bogans,Keith Bogans,2586,MIL,6618.0,110.0,2.0,223.0,220.0,79.0,114.0,30.0,443.0,4.0,9.0,1.0,1.0,,3.0,,3.0,1.0,3.0,2.0,4.0,,,3.0,13.0,,,1.0,5.0,5.0,15.0,5.0,17.0,6.0,31.0,249.0,1.0,1.0,,,,2.0,,4.0,1.0,5.0,4.0,7.0,2.0,8.0,15.0,,,,13.0,3.0,1.0,6.0,6.0,12.0,5.0,1.0,2.0,2.0,2.0,30.0,3.0,,3.0,6.0,2.0,11.0,3.0,14.0,1.0,4.0,3.0,1.0,3.0,,3.0,1.0,1.0,,,4.0,,,5.0,10.0,2.0,,6.0,,1.0,6.0,,,2.0,1.0,,,,,,,,7.0,79.0,3.0,1.0,0.2,0.2,1.0,0.29411764705882354,,0.2,0.29411764705882354,0.3333333333333333,1.0,,0.390625,1.0,0.16666666666666666,0.44285714285714284,1.0,0.3181818181818182,0.53125,0.06666666666666667,0.1111111111111111,,15.294117647058824,0.75,0.18181818181818182,,0.09836065573770492,0.039473684210526314,0.16666666666666666,0.11392405063291139,0.02830188679245283,0.08,0.05263157894736842,,0.05555555555555555,0.125,0.1111111111111111,0.2,,0.05,,0.28125,0.4444444444444444,0.5,0.25,0.09375,,,,0.09375,0.3333333333333333,0.3333333333333333,,0.125,0.5,0.5,1.0,0.40625,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.5555555555555556,0.2,0.8125,0.23076923076923078,0.5226749999999999,0.4911,0.43554444444444446,0.058823529411764705,0.11764705882352941,0.06451612903225806,0.22580645161290322,5.9399999999999995,25.2764705882353,0.3542600896860987,,,,,,,,,,,,,,,,,,,,,,,,,True,,
