EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BlockedAtRim,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,BlockedShortMidRange,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,StepOutOfBoundsTurnovers,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,34397.0,573,-6.0,1130,1133,293.0,274.0,154.0,2263,42.0,75.0,9.0,11.0,16.0,27.0,12.0,34.0,25.0,58.0,5.0,18.0,2.0,4.0,1.0,3.0,26.0,96.0,3.0,8.0,28.0,79.0,167,31.0,114.0,68.0,319.0,1230,14.0,20.0,2.0,7.0,4.0,38.0,22.0,48.0,9.0,31.0,37.0,108.0,46.0,112.0,63.0,30.0,8.0,5.0,91.0,26.0,6.0,2.0,57.0,34.0,91.0,29.0,5.0,43.0,1.0,13.0,216.0,10.0,11.0,1.0,24.0,30.0,54.0,22.0,76.0,2.0,24.0,14.0,10.0,23.0,8.0,12.0,21.0,4.0,11.0,2.0,44.0,3.0,11.0,17.0,47.0,1.0,4.0,61.0,2.0,5.0,82.0,4.0,6.0,26.0,4.0,8.0,1.0,1.0,1.0,108.0,293.0,9.0,8.0,0.2911392405063291,0.30666666666666664,0.6774193548387096,0.2719298245614035,0.2857142857142857,0.2903225806451613,0.28440366972477066,0.47305389221556887,0.7,0.4583333333333333,0.44661921708185054,0.6296296296296297,0.44936708860759494,0.5,0.6551724137931034,0.5357142857142857,0.40569395017793597,0.017543859649122806,0.03592814371257485,0.05333333333333334,0.029411764705882353,0.017241379310344827,0.020833333333333332,27.279635258358663,0.5227272727272727,0.027777777777777776,0.09090909090909091,0.03363914373088685,0.14545454545454545,0.04524886877828054,0.10909090909090909,0.03832116788321168,0.046052631578947366,0.04054054054054054,0.009900990099009901,0.05113636363636364,0.022222222222222223,0.04672897196261682,0.0989010989010989,0.12121212121212122,0.15789473684210525,0.11764705882352941,0.012987012987012988,0.2669039145907473,0.56,0.5915492957746479,0.3333333333333333,0.12099644128113879,0.35294117647058826,0.36363636363636365,0.08333333333333333,0.20640569395017794,0.43103448275862066,0.43859649122807015,0.32,0.06405693950177936,0.2777777777777778,0.2777777777777778,1.0,0.3416370106761566,0.2708333333333333,0.2765957446808511,0.6153846153846154,0.4074074074074074,0.8181818181818182,0.2222222222222222,0.14814814814814814,0.5,1.0,0.1111111111111111,0.34177215189873417,0.5925925925925926,0.0379746835443038,0.3333333333333333,0.35443037974683544,0.2857142857142857,0.6725978647686833,0.2857142857142857,0.5141195652173913,0.5032147058823528,0.5021193333333334,0.09771986970684039,0.13756613756613756,0.03389830508474576,0.11912225705329153,0.3385579937304075,8.310179640718562,26.477192982456135,0.2592920353982301,,,,,,,,,,,,,,,,,True,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,54855.0,914,-70.0,1800,1809,339.0,295.0,236.0,3609,132.0,207.0,45.0,57.0,19.0,30.0,21.0,53.0,26.0,70.0,,,,,,,,2.0,,,1.0,179.0,330,,2.0,88.0,446.0,2042,49.0,62.0,,,5.0,103.0,25.0,42.0,,1.0,10.0,60.0,230.0,128.0,,,68.0,,2.0,,28.0,,34.0,29.0,63.0,21.0,8.0,20.0,1.0,13.0,155.0,29.0,59.0,1.0,63.0,145.0,226.0,89.0,315.0,12.0,23.0,14.0,9.0,34.0,1.0,23.0,17.0,6.0,11.0,1.0,51.0,8.0,7.0,38.0,77.0,5.0,6.0,85.0,1.0,2.0,121.0,17.0,,65.0,,4.0,6.0,,6.0,60.0,339.0,6.0,3.0,0.6424581005586593,0.7931034482758621,,,,,,0.5424242424242425,0.7903225806451613,0.5952380952380952,0.5391566265060241,0.7903225806451613,0.5813953488372093,0.5807291666666666,0.8046875,0.6,0.006024096385542169,,0.08484848484848485,0.12077294685990338,0.05660377358490566,,,20.93358999037536,0.6666666666666666,0.02127659574468085,0.2504317789291883,0.10278745644599303,0.27155172413793105,0.09764309764309764,0.2564734895191122,0.1010332950631458,0.1092436974789916,0.08943089430894309,0.10328638497652583,0.1092436974789916,0.05084745762711865,0.21348314606741572,0.32098765432098764,0.2301255230125523,0.30337078651685395,0.16666666666666666,0.096,0.6234939759036144,0.6376811594202898,0.7252747252747253,0.6136363636363636,0.15963855421686746,0.39622641509433965,0.42,0.5714285714285714,0.21084337349397592,0.37142857142857144,0.37142857142857144,0.8461538461538461,,,,,0.006024096385542169,,,,0.9193548387096774,0.7894736842105263,0.2,,,,,0.6976744186046512,0.6333333333333333,,,0.023255813953488372,,0.6295180722891566,,0.530859186746988,0.5620096153846152,0.5468895348837209,0.17105263157894737,0.17195767195767195,,0.23094170403587444,0.13452914798206278,5.106666666666667,25.6,0.18833333333333332,18.0,6.0,3.0,2.0,3.0,0.42857142857142855,0.5,,,,,,,,,,True,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,11316.0,189,5.0,381,372,81.0,94.0,39.0,753,8.0,16.0,,1.0,1.0,2.0,2.0,9.0,8.0,13.0,5.0,9.0,1.0,1.0,1.0,2.0,8.0,21.0,2.0,2.0,5.0,18.0,38,13.0,30.0,13.0,88.0,382,,2.0,1.0,3.0,2.0,5.0,4.0,7.0,3.0,7.0,4.0,21.0,16.0,20.0,36.0,3.0,,,21.0,8.0,8.0,,9.0,4.0,13.0,4.0,,5.0,,4.0,30.0,1.0,1.0,,10.0,17.0,31.0,2.0,33.0,1.0,5.0,3.0,2.0,6.0,,4.0,7.0,2.0,2.0,4.0,13.0,,3.0,13.0,19.0,,1.0,14.0,3.0,,17.0,2.0,,7.0,1.0,1.0,2.0,,2.0,21.0,81.0,2.0,1.0,0.4444444444444444,0.4444444444444444,0.9230769230769231,0.43333333333333335,0.3333333333333333,0.42857142857142855,0.43333333333333335,0.47368421052631576,,0.5714285714285714,0.5514705882352942,0.3,0.6071428571428571,0.5866666666666667,0.4166666666666667,0.6176470588235294,0.4411764705882353,,0.21052631578947367,0.375,0.1111111111111111,0.07692307692307693,,20.51282051282051,0.46153846153846156,,0.1452991452991453,0.009615384615384616,0.19607843137254902,0.015151515151515152,0.16071428571428573,0.011764705882352941,0.021739130434782608,,,,0.08333333333333333,0.15789473684210525,0.13636363636363635,0.14035087719298245,0.21875,0.15789473684210525,0.03571428571428571,0.23529411764705882,0.5,0.8,0.375,0.1323529411764706,0.2222222222222222,0.25,,0.19117647058823528,0.6153846153846154,0.6666666666666666,0.625,0.1323529411764706,0.5555555555555556,0.5555555555555556,0.8,0.3088235294117647,0.38095238095238093,0.38095238095238093,1.0,0.2,,,0.2,1.0,,0.4,0.14285714285714285,0.5,0.14285714285714285,0.5,0.35714285714285715,0.4,0.6764705882352942,0.38095238095238093,0.5128970588235294,0.5403875,0.49609285714285717,0.10810810810810811,0.16279069767441862,0.03225806451612903,0.056818181818181816,0.23863636363636365,8.33157894736842,24.586666666666666,0.2125984251968504,4.0,2.0,,,,0.3333333333333333,,,,,,,,,,,True,,,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,49246.0,821,-25.0,1615,1625,354.0,290.0,210.0,3240,79.0,120.0,18.0,25.0,15.0,21.0,30.0,56.0,23.0,66.0,7.0,27.0,,2.0,1.0,5.0,47.0,141.0,13.0,11.0,30.0,132.0,242,54.0,168.0,80.0,506.0,1773,21.0,32.0,4.0,15.0,13.0,67.0,28.0,42.0,12.0,35.0,28.0,120.0,80.0,184.0,147.0,15.0,18.0,1.0,140.0,47.0,21.0,,22.0,9.0,31.0,6.0,3.0,19.0,1.0,2.0,71.0,9.0,20.0,1.0,32.0,72.0,114.0,30.0,144.0,3.0,24.0,10.0,14.0,37.0,4.0,24.0,25.0,6.0,13.0,4.0,62.0,7.0,18.0,30.0,65.0,2.0,8.0,93.0,8.0,6.0,99.0,10.0,,45.0,1.0,8.0,11.0,,11.0,120.0,354.0,3.0,7.0,0.30303030303030304,0.3252032520325203,0.9074074074074074,0.32142857142857145,0.26666666666666666,0.34285714285714286,0.32335329341317365,0.5454545454545454,0.65625,0.6666666666666666,0.5195121951219512,0.574468085106383,0.5974025974025974,0.5572687224669604,0.6203703703703703,0.6593406593406593,0.4097560975609756,,0.08677685950413223,0.13333333333333333,0.08928571428571429,,,27.54010695187166,0.5967741935483871,0.022222222222222223,0.1448692152917505,0.03944773175542406,0.14222222222222222,0.0313588850174216,0.1440443213296399,0.036523929471032744,0.056768558951965066,0.018691588785046728,0.029239766081871343,0.022026431718061675,0.06666666666666667,0.1342281879194631,0.176056338028169,0.13106796116504854,0.1411042944785276,0.14516129032258066,0.01485148514851485,0.2926829268292683,0.6583333333333333,0.7596153846153846,0.3670886075949367,0.13658536585365855,0.5357142857142857,0.5882352941176471,0.13333333333333333,0.16097560975609757,0.3484848484848485,0.3484848484848485,0.30434782608695654,0.06585365853658537,0.25925925925925924,0.25925925925925924,1.0,0.3439024390243902,0.3333333333333333,0.3333333333333333,0.8936170212765957,0.5319148936170213,0.72,0.16666666666666666,0.0425531914893617,,,0.2765957446808511,0.2727272727272727,0.7142857142857143,0.06493506493506493,0.2,0.38961038961038963,0.36666666666666664,0.7024390243902439,0.3357142857142857,0.5290959657701713,0.52655,0.5194546052631579,0.1031390134529148,0.1624548736462094,0.005917159763313609,0.1324110671936759,0.23715415019762845,7.039256198347108,24.93035714285715,0.21919504643962848,10.0,8.0,3.0,,2.0,0.20833333333333334,0.2727272727272727,4.0,3.0,1.0,0.3076923076923077,1.0,,,,,True,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,78583.0,1310,-94.0,2587,2596,518.0,475.0,327.0,5183,91.0,163.0,27.0,56.0,17.0,33.0,2.0,28.0,26.0,70.0,1.0,9.0,,1.0,1.0,4.0,,3.0,,,2.0,119.0,261,1.0,12.0,55.0,296.0,2854,30.0,65.0,,1.0,19.0,79.0,21.0,47.0,1.0,6.0,16.0,61.0,166.0,72.0,3.0,,40.0,1.0,2.0,,29.0,,47.0,33.0,80.0,26.0,7.0,22.0,4.0,21.0,193.0,36.0,90.0,2.0,25.0,69.0,103.0,128.0,231.0,12.0,47.0,22.0,25.0,41.0,1.0,26.0,24.0,4.0,15.0,2.0,65.0,8.0,17.0,82.0,153.0,14.0,14.0,102.0,11.0,28.0,90.0,10.0,,39.0,,11.0,32.0,,33.0,61.0,518.0,11.0,9.0,0.6974789915966386,0.8383838383838383,1.0,0.08333333333333333,,0.16666666666666666,0.09090909090909091,0.4559386973180077,0.46153846153846156,0.44680851063829785,0.4413919413919414,0.45454545454545453,0.42452830188679247,0.4728434504792332,0.5064102564102564,0.4621212121212121,0.04395604395604396,,0.1111111111111111,0.12269938650306748,0.32142857142857145,,,12.688821752265861,0.6307692307692307,0.028169014084507043,0.08529048207663782,0.11152416356877323,0.0700280112044818,0.08126410835214447,0.08061749571183534,0.1008,0.15759312320916904,0.06936416184971098,0.08070175438596491,0.07670454545454546,0.0989010989010989,0.09090909090909091,0.07623318385650224,0.08708708708708708,0.05791505791505792,0.10204081632653061,0.09836065573770492,0.5970695970695971,0.558282208588957,0.6363636363636364,0.6153846153846154,0.10256410256410256,0.07142857142857142,0.10526315789473684,0.5,0.2564102564102564,0.37142857142857144,0.37142857142857144,1.0,0.03296703296703297,0.1111111111111111,0.1111111111111111,1.0,0.01098901098901099,,,,0.8484848484848485,0.48214285714285715,0.1111111111111111,0.015151515151515152,,,,0.6226415094339622,0.5151515151515151,0.07547169811320754,0.25,0.03773584905660377,,0.6410256410256411,,0.5222170955882353,0.5470990740740741,0.5168586538461539,0.1291390728476821,0.13448275862068965,,0.2668918918918919,0.20608108108108109,6.152873563218391,25.575,0.20023192887514496,9.0,25.0,21.0,1.0,3.0,0.14285714285714285,0.6363636363636364,,7.0,,,,1.0,1.0,1.0,,True,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,49994.0,833,-98.0,1644,1652,336.0,285.0,211.0,3296,46.0,78.0,8.0,13.0,9.0,16.0,22.0,48.0,42.0,104.0,9.0,25.0,,3.0,2.0,6.0,21.0,75.0,5.0,1.0,10.0,110.0,230,30.0,100.0,58.0,368.0,1856,14.0,26.0,1.0,8.0,7.0,38.0,18.0,41.0,3.0,16.0,20.0,65.0,110.0,110.0,90.0,,6.0,1.0,74.0,21.0,10.0,,29.0,18.0,47.0,14.0,4.0,18.0,1.0,10.0,112.0,5.0,11.0,,28.0,67.0,100.0,16.0,116.0,5.0,22.0,16.0,6.0,21.0,5.0,16.0,24.0,3.0,5.0,9.0,45.0,4.0,4.0,38.0,55.0,1.0,5.0,67.0,4.0,4.0,75.0,10.0,,37.0,1.0,4.0,13.0,,14.0,65.0,336.0,,4.0,0.5,0.514018691588785,1.0,0.3,0.125,0.1875,0.30303030303030304,0.4782608695652174,0.5384615384615384,0.43902439024390244,0.4696969696969697,0.45588235294117646,0.39473684210526316,0.5082872928176796,0.5,0.47101449275362317,0.30303030303030304,,0.043478260869565216,0.08974358974358974,0.0625,,,21.353620146904515,0.4666666666666667,,0.13163064833005894,0.020637898686679174,0.12280701754385964,0.018518518518518517,0.12890094979647218,0.019925280199252802,0.03225806451612903,,0.019801980198019802,0.013574660633484163,0.04081632653061224,0.08588957055214724,0.1456953642384106,0.15897435897435896,0.1377245508982036,0.08196721311475409,0.02857142857142857,0.23636363636363636,0.5897435897435898,0.647887323943662,0.45652173913043476,0.14545454545454545,0.4583333333333333,0.4888888888888889,0.18181818181818182,0.3151515151515151,0.40384615384615385,0.40384615384615385,0.7142857142857143,0.07575757575757576,0.36,0.36,1.0,0.22727272727272727,0.28,0.28,1.0,0.38235294117647056,0.6153846153846154,0.5,0.08823529411764706,,,0.14705882352941177,0.2807017543859649,0.5625,0.10526315789473684,0.3333333333333333,0.17543859649122806,0.1,0.5393939393939394,0.28378378378378377,0.5054246200607904,0.4851634615384616,0.48808660714285707,0.10614525139664804,0.14396887159533073,0.009900990099009901,0.10326086956521739,0.1766304347826087,10.15782608695652,24.967000000000006,0.20437956204379562,5.0,6.0,9.0,,1.0,0.13157894736842105,0.6428571428571429,1.0,7.0,,0.2,1.0,1.0,1.0,,2.0,True,,,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,3557.0,59,,116,121,14.0,25.0,15.0,237,1.0,2.0,,,,,,,2.0,4.0,2.0,4.0,,,,,2.0,7.0,,,1.0,3.0,6,4.0,11.0,4.0,22.0,125,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,2.0,2.0,4.0,12.0,,2.0,,7.0,2.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,4.0,3.0,8.0,1.0,9.0,,1.0,,1.0,1.0,,,3.0,,1.0,3.0,4.0,,,5.0,6.0,,,5.0,,,4.0,,,2.0,,,,,,2.0,14.0,,,0.3333333333333333,0.5,1.0,0.36363636363636365,,,0.36363636363636365,0.5,1.0,1.0,0.5294117647058824,1.0,0.5,0.5789473684210527,1.0,0.5,0.6470588235294118,,,,,,,17.16417910447761,0.25,,0.07142857142857142,0.024390243902439025,0.19047619047619047,,0.1111111111111111,0.014925373134328358,0.05263157894736842,,,,,0.14285714285714285,0.06666666666666667,,0.21428571428571427,0.14285714285714285,,0.11764705882352941,0.5,0.5,1.0,,,,,0.23529411764705882,0.5,0.5,,0.23529411764705882,0.5,0.5,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,0.5,,0.7647058823529411,0.2857142857142857,0.5038647058823529,0.3674,0.333775,0.10526315789473684,0.25,,0.09090909090909091,0.09090909090909091,13.0,24.99090909090909,0.1206896551724138,1.0,,,,1.0,0.2,,,,,,,,,,,True,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,33985.0,566,-68.0,1114,1118,134.0,156.0,136.0,2232,41.0,77.0,8.0,15.0,3.0,7.0,8.0,21.0,11.0,35.0,5.0,21.0,,1.0,2.0,5.0,32.0,80.0,5.0,4.0,8.0,60.0,133,37.0,101.0,25.0,256.0,1215,8.0,15.0,1.0,6.0,6.0,25.0,4.0,12.0,6.0,13.0,5.0,31.0,42.0,78.0,108.0,3.0,10.0,,80.0,32.0,18.0,,22.0,5.0,27.0,3.0,2.0,15.0,3.0,4.0,59.0,7.0,11.0,,26.0,53.0,79.0,18.0,97.0,2.0,15.0,11.0,4.0,10.0,2.0,5.0,8.0,1.0,5.0,2.0,18.0,5.0,,20.0,35.0,2.0,1.0,32.0,,2.0,38.0,6.0,,21.0,,1.0,1.0,1.0,1.0,31.0,134.0,1.0,1.0,0.35,0.38181818181818183,0.972972972972973,0.36633663366336633,0.16666666666666666,0.46153846153846156,0.36633663366336633,0.45112781954887216,0.5333333333333333,0.3333333333333333,0.4935897435897436,0.4523809523809524,0.52,0.512,0.5,0.5535714285714286,0.43162393162393164,,0.13533834586466165,0.2077922077922078,0.047619047619047616,0.02857142857142857,,20.90483619344774,0.5555555555555556,,0.14763231197771587,0.03133903133903134,0.15853658536585366,0.03553299492385787,0.15105162523900573,0.032846715328467155,0.04093567251461988,0.03225806451612903,0.01694915254237288,0.047619047619047616,,0.1092436974789916,0.0989010989010989,0.2080536912751678,0.16521739130434782,0.14285714285714285,0.01680672268907563,0.32905982905982906,0.5324675324675324,0.6721311475409836,0.36585365853658536,0.08974358974358974,0.38095238095238093,0.4,,0.14957264957264957,0.3142857142857143,0.3235294117647059,0.5454545454545454,0.08974358974358974,0.23809523809523808,0.23809523809523808,1.0,0.3418803418803419,0.4,0.4,0.96875,0.7142857142857143,0.5333333333333333,0.125,0.047619047619047616,,,0.23809523809523808,0.28,0.42857142857142855,0.2,0.4,0.32,0.5,0.7606837606837606,0.4,0.5350123931623931,0.58079375,0.517554,0.08433734939759036,0.14189189189189189,,0.09765625,0.12109375,6.26390977443609,24.769306930693073,0.12028725314183124,,,1.0,,,,1.0,1.0,,,0.2,1.0,,,,1.0,True,,,,
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,57172.0,953,-80.0,1881,1894,348.0,328.0,228.0,3775,42.0,82.0,4.0,8.0,4.0,18.0,8.0,19.0,9.0,24.0,6.0,15.0,1.0,3.0,1.0,3.0,46.0,109.0,7.0,9.0,21.0,59.0,125,52.0,124.0,52.0,326.0,2086,5.0,13.0,5.0,10.0,3.0,28.0,6.0,25.0,10.0,24.0,29.0,71.0,8.0,110.0,78.0,78.0,4.0,2.0,107.0,46.0,10.0,,135.0,51.0,186.0,39.0,12.0,89.0,9.0,37.0,423.0,3.0,8.0,,17.0,46.0,65.0,11.0,76.0,5.0,27.0,20.0,7.0,58.0,11.0,41.0,16.0,2.0,17.0,1.0,74.0,6.0,15.0,18.0,41.0,1.0,1.0,57.0,,8.0,60.0,3.0,10.0,14.0,1.0,11.0,2.0,,3.0,71.0,348.0,8.0,10.0,0.06779661016949153,0.07017543859649122,0.5,0.41935483870967744,0.5,0.4166666666666667,0.4262295081967213,0.472,0.38461538461538464,0.24,0.5502008032128514,0.5434782608695652,0.42857142857142855,0.5845588235294118,0.56,0.5555555555555556,0.4979919678714859,,0.08,0.10975609756097561,0.05263157894736842,,,16.039051603905158,0.7837837837837838,,0.0757825370675453,0.013468013468013467,0.06910569105691057,0.009868421052631578,0.0738569753810082,0.012249443207126948,0.02734375,0.008403361344537815,,0.012552301255230125,,0.06735751295336788,0.05625,0.09448818897637795,0.06077348066298342,0.09230769230769231,0.040983606557377046,0.3293172690763052,0.5121951219512195,0.5753424657534246,0.07142857142857142,0.07630522088353414,0.42105263157894735,0.4444444444444444,,0.0963855421686747,0.375,0.375,0.1111111111111111,0.060240963855421686,0.4,0.4,1.0,0.43775100401606426,0.42201834862385323,0.42201834862385323,0.43478260869565216,0.34782608695652173,0.5,0.25,0.13043478260869565,0.3333333333333333,1.0,0.30434782608695654,0.3673469387755102,0.2222222222222222,0.061224489795918366,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.8273092369477911,0.42990654205607476,0.5434329959514168,0.5366527777777779,0.5134212765957447,0.05747126436781609,0.10294117647058823,0.008,0.08588957055214724,0.21779141104294478,4.999200000000001,25.49193548387096,0.1850079744816587,2.0,,1.0,,,0.04878048780487805,0.3333333333333333,4.0,2.0,,0.5714285714285714,1.0,1.0,1.0,,,True,,,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,8977.0,150,-15.0,297,297,61.0,55.0,36.0,594,6.0,9.0,2.0,3.0,3.0,3.0,1.0,5.0,5.0,17.0,2.0,6.0,,,,1.0,7.0,25.0,4.0,1.0,9.0,12.0,31,9.0,31.0,13.0,64.0,330,2.0,5.0,2.0,4.0,2.0,12.0,4.0,7.0,1.0,10.0,2.0,13.0,12.0,12.0,27.0,,,,25.0,7.0,2.0,,9.0,4.0,13.0,4.0,,7.0,,2.0,30.0,2.0,2.0,,5.0,9.0,14.0,4.0,18.0,1.0,6.0,5.0,1.0,3.0,,1.0,5.0,1.0,2.0,1.0,8.0,2.0,,3.0,8.0,,3.0,13.0,,1.0,15.0,1.0,,7.0,,1.0,,,,13.0,61.0,,1.0,0.5,0.5,1.0,0.2903225806451613,0.5,0.1,0.2903225806451613,0.3870967741935484,0.4,0.5714285714285714,0.4112903225806452,0.5555555555555556,0.3235294117647059,0.463768115942029,0.6,0.3611111111111111,0.5,,0.06451612903225806,,,0.11764705882352941,,22.781065088757398,0.375,,0.10588235294117647,0.022222222222222223,0.11363636363636363,0.037037037037037035,0.10852713178294573,0.027777777777777776,0.03333333333333333,,0.02857142857142857,0.021739130434782608,0.125,,0.10344827586206896,0.18181818181818182,0.12903225806451613,0.07692307692307693,0.02564102564102564,0.14516129032258066,0.6666666666666666,0.6666666666666666,0.5,0.08064516129032258,0.2,0.2,,0.27419354838709675,0.29411764705882354,0.3333333333333333,0.6,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.4032258064516129,0.28,0.28,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,0.4444444444444444,0.17647058823529413,1.0,0.058823529411764705,,0.5294117647058824,0.1111111111111111,0.6451612903225806,0.28,0.5332733870967743,0.5440142857142857,0.5604294117647058,0.10294117647058823,0.1891891891891892,,0.1875,0.203125,12.035483870967743,24.75806451612903,0.2053872053872054,,,,,,,,2.0,,,0.5,1.0,,,,,True,,,,
