EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Travels,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,BlockedCorner3,on,OffensiveGoaltends,Corner3PctBlocked
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,3300.0,55,18,108,104,31.0,43.0,19,212,,2.0,,,,,1.0,3.0,3.0,7.0,4.0,12.0,8.0,22.0,111,1.0,1.0,2.0,4.0,1.0,3.0,5.0,7.0,,8.0,,2.0,8.0,3.0,11.0,3.0,3.0,25.0,1.0,,2.0,5.0,,7.0,1.0,8.0,,2.0,,2.0,1.0,1.0,2.0,,,3.0,,2.0,1.0,3.0,,,4.0,1.0,9.0,,1.0,3.0,,,,,,1.0,7.0,31.0,,3.0,,,0.3333333333333333,1.0,0.3333333333333333,0.4117647058823529,1.0,0.3333333333333333,0.5,1.0,0.5833333333333334,0.16666666666666666,0.5,18.6046511627907,0.3333333333333333,,0.15625,,0.16666666666666666,0.1111111111111111,0.1590909090909091,0.02040816326530612,,,,,0.25,0.09090909090909091,,0.21052631578947367,0.2222222222222222,,,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.5,,0.4117647058823529,0.42857142857142855,0.42857142857142855,,,,,,,0.4117647058823529,0.4692382352941177,0.3765,0.37200000000000005,0.05555555555555555,0.07692307692307693,0.18181818181818182,0.3181818181818182,13.966666666666667,0.28703703703703703,5.0,5.0,5.0,0.29411764705882354,0.29411764705882354,25.940000000000005,2.0,,,2.0,,,,,2.0,,,5.0,2.0,,,,0.4,,0.4,0.3333333333333333,0.4,0.4,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,True,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,25364.0,423,54,744,738,105.0,119.0,101,1482,38.0,56.0,19.0,26.0,4.0,4.0,8.0,16.0,6.0,10.0,52.0,82.0,11.0,115.0,765,21.0,29.0,3.0,45.0,6.0,6.0,,12.0,58.0,46.0,36.0,9.0,8.0,2.0,10.0,1.0,3.0,22.0,5.0,49.0,11.0,41.0,6.0,58.0,54.0,112.0,6.0,12.0,5.0,7.0,6.0,4.0,11.0,,2.0,17.0,2.0,1.0,38.0,74.0,7.0,7.0,23.0,4.0,15.0,3.0,9.0,,24.0,19.0,2.0,24.0,16.0,2.0,12.0,105.0,7.0,,0.5576923076923077,0.8529411764705882,0.6341463414634146,0.7241379310344828,1.0,0.6341463414634146,0.7241379310344828,1.0,0.6534090909090909,0.7258064516129032,1.0,0.10975609756097561,0.125,12.209302325581396,0.35294117647058826,0.3157894736842105,0.13015873015873017,0.16387959866220736,0.1774193548387097,0.0684931506849315,0.13793103448275862,0.14516129032258066,0.225,0.15789473684210525,0.13286713286713286,0.1,,0.11494252873563218,0.1282051282051282,0.14,0.17777777777777778,0.2857142857142857,0.6666666666666666,0.6829268292682927,0.6785714285714286,0.7755102040816326,0.5263157894736842,0.1951219512195122,0.5,0.5333333333333333,0.375,0.12195121951219512,0.6,0.6666666666666666,1.0,0.896551724137931,0.7307692307692307,0.05263157894736842,0.6666666666666666,1.0,0.6829268292682927,0.5380121951219513,0.5659440000000001,0.6052666666666667,0.10227272727272728,0.10227272727272728,0.391304347826087,0.10434782608695652,3.882926829268293,0.14112903225806453,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,1.0,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.1,,0.17647058823529413,,,,,,3.0,,1.0,2.0,,True,,
2198,1610612765,Kwame Brown,Kwame Brown,2198,DET,16735.0,279,-36,498,507,98.0,71.0,44,1005,20.0,31.0,5.0,11.0,3.0,8.0,5.0,14.0,,5.0,25.0,50.0,14.0,64.0,546,5.0,11.0,,10.0,4.0,12.0,4.0,12.0,40.0,10.0,8.0,6.0,6.0,3.0,9.0,3.0,2.0,21.0,4.0,18.0,12.0,42.0,7.0,61.0,24.0,85.0,2.0,3.0,2.0,1.0,8.0,1.0,11.0,1.0,7.0,19.0,1.0,1.0,21.0,38.0,1.0,7.0,31.0,3.0,31.0,5.0,16.0,2.0,13.0,4.0,8.0,13.0,9.0,3.0,12.0,98.0,,2.0,0.8,0.9523809523809523,0.5,0.45454545454545453,0.3333333333333333,0.5,0.45454545454545453,0.3333333333333333,0.5079365079365079,0.45454545454545453,0.4,0.12,0.1935483870967742,14.909090909090908,0.42105263157894735,0.6363636363636364,0.22340425531914893,0.09230769230769231,0.23076923076923078,0.09090909090909091,0.225,0.09205020920502092,0.08695652173913043,0.1875,0.04950495049504951,0.12903225806451613,,0.1276595744680851,0.22641509433962265,0.2727272727272727,0.25806451612903225,0.10526315789473684,0.6923076923076923,0.62,0.6451612903225806,0.8,0.75,0.28,0.35714285714285715,0.35714285714285715,1.0,0.1,,,,1.0,0.45454545454545453,0.2,0.6666666666666666,0.375,0.62,0.4985240000000001,0.5572818181818181,0.5169333333333334,0.26229508196721313,0.26229508196721313,0.15625,0.1875,3.8280000000000003,0.19678714859437751,,,,,,,,,,,,,,,,,1.0,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,,0.09523809523809523,,,,,,,,,,,,,,,1.0,,,,,0.19047619047619047,,,,,,1.0,,,3.0,,True,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,43218.0,720,58,1299,1290,390.0,341.0,164,2589,37.0,63.0,12.0,26.0,6.0,12.0,4.0,8.0,51.0,112.0,92.0,183.0,33.0,217.0,1381,13.0,34.0,11.0,37.0,20.0,46.0,14.0,54.0,154.0,30.0,22.0,5.0,20.0,7.0,27.0,5.0,7.0,61.0,20.0,58.0,34.0,108.0,21.0,163.0,80.0,243.0,4.0,8.0,2.0,6.0,7.0,5.0,7.0,,2.0,14.0,3.0,3.0,43.0,66.0,7.0,3.0,53.0,12.0,50.0,5.0,20.0,8.0,14.0,8.0,3.0,15.0,11.0,,54.0,390.0,7.0,8.0,0.8369565217391305,0.9506172839506173,0.5027322404371585,0.38235294117647056,0.43478260869565216,0.5027322404371585,0.38235294117647056,0.43478260869565216,0.5266990291262136,0.4625,0.47368421052631576,0.0273224043715847,0.07936507936507936,14.590273151232513,0.5,0.4772727272727273,0.22453222453222454,0.11646586345381527,0.2251655629139073,0.14388489208633093,0.22468354430379747,0.12244897959183673,0.12121212121212122,0.16666666666666666,0.09302325581395349,0.15463917525773196,0.11904761904761904,0.19745222929936307,0.25,0.23214285714285715,0.26785714285714285,0.046511627906976744,0.7333333333333333,0.3442622950819672,0.5873015873015873,0.6379310344827587,0.6486486486486487,0.04371584699453552,0.5,0.5,1.0,0.6120218579234973,0.45535714285714285,0.45535714285714285,0.9607843137254902,0.7647058823529411,0.46153846153846156,0.08333333333333333,0.2608695652173913,0.5,0.3442622950819672,0.4594032786885246,0.5370291666666667,0.44020217391304345,0.10101010101010101,0.10101010101010101,0.17050691244239632,0.2488479262672811,11.408196721311475,0.3002309468822171,,,,,,,,,,,,,,,,2.0,2.0,11.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,0.06666666666666667,,,,,,,,,,,,,,,1.0,,,,,0.10256410256410256,,1.0,,,,3.0,,1.0,1.0,1.0,True,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,64602.0,1077,-99,1930,1952,396.0,515.0,288,3882,86.0,127.0,34.0,52.0,17.0,25.0,22.0,43.0,18.0,67.0,126.0,237.0,61.0,313.0,2135,39.0,62.0,20.0,98.0,25.0,44.0,15.0,65.0,160.0,92.0,60.0,22.0,21.0,,21.0,,10.0,42.0,15.0,112.0,19.0,86.0,14.0,119.0,129.0,248.0,5.0,20.0,13.0,7.0,14.0,4.0,19.0,1.0,10.0,33.0,3.0,6.0,70.0,119.0,15.0,10.0,93.0,8.0,116.0,10.0,60.0,3.0,52.0,35.0,11.0,53.0,39.0,,65.0,396.0,7.0,3.0,0.6349206349206349,0.8333333333333334,0.5316455696202531,0.6290322580645161,0.5681818181818182,0.5294117647058824,0.6290322580645161,0.5555555555555556,0.5378006872852233,0.620253164556962,0.5701754385964912,0.09282700421940929,0.14960629921259844,14.223002633889376,0.42424242424242425,0.23728813559322035,0.12215909090909091,0.14052697616060225,0.095,0.1056338028169014,0.1161504424778761,0.13525026624068157,0.18502202643171806,0.1360544217687075,0.1182033096926714,0.10810810810810811,0.10294117647058823,0.12,0.13253012048192772,0.1182108626198083,0.10884353741496598,0.056179775280898875,0.7358490566037735,0.5336134453781513,0.6771653543307087,0.7962962962962963,0.5930232558139535,0.18067226890756302,0.5116279069767442,0.55,0.6818181818181818,0.2815126050420168,0.26865671641791045,0.26865671641791045,0.7777777777777778,0.8387096774193549,0.6538461538461539,0.08823529411764706,0.5555555555555556,0.68,0.5378151260504201,0.49251476793248944,0.5410947368421052,0.5163136363636364,0.20833333333333334,0.20905923344947736,0.31309904153354634,0.20766773162939298,6.676793248945148,0.20518134715025907,1.0,1.0,,0.004201680672268907,0.004201680672268907,40.8,,,1.0,,,1.0,,1.0,,,3.0,8.0,,,6.0,,,,,0.06976744186046512,,,,0.022222222222222223,,,,,,,,,,,,2.0,1.0,,0.022988505747126436,,,,,,,,,,,,,,,4.0,,,,,0.05660377358490566,,1.0,,,,6.0,,1.0,1.0,1.0,False,1.0,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,29295.0,488,16,886,909,165.0,312.0,130,1795,37.0,55.0,17.0,27.0,5.0,5.0,5.0,13.0,3.0,13.0,45.0,81.0,12.0,102.0,897,18.0,29.0,2.0,38.0,8.0,8.0,7.0,23.0,54.0,36.0,28.0,7.0,9.0,1.0,10.0,1.0,4.0,21.0,8.0,39.0,17.0,50.0,5.0,72.0,48.0,120.0,4.0,8.0,4.0,4.0,5.0,4.0,11.0,1.0,1.0,16.0,,4.0,56.0,97.0,12.0,7.0,31.0,3.0,20.0,1.0,9.0,2.0,35.0,27.0,4.0,36.0,22.0,3.0,23.0,165.0,11.0,1.0,0.6,0.8709677419354839,0.5555555555555556,0.6206896551724138,1.0,0.5555555555555556,0.6206896551724138,1.0,0.5604395604395604,0.59375,0.9583333333333334,0.08641975308641975,0.07272727272727272,10.202117420596727,0.3125,0.16666666666666666,0.1524390243902439,0.10684931506849316,0.1650485436893204,0.09090909090909091,0.1554524361948956,0.10375275938189846,0.09615384615384616,0.18604651162790697,0.07428571428571429,0.06666666666666667,0.11627906976744186,0.12844036697247707,0.21875,0.14193548387096774,0.16883116883116883,0.13793103448275862,0.6111111111111112,0.6790123456790124,0.6727272727272727,0.7254901960784313,0.6216216216216216,0.16049382716049382,0.38461538461538464,0.5,0.2,0.16049382716049382,0.23076923076923078,0.23076923076923078,1.0,0.9310344827586207,0.6296296296296297,0.17647058823529413,0.625,1.0,0.6790123456790124,0.5178814814814814,0.5600260869565218,0.5064749999999999,0.10112359550561797,0.10112359550561797,0.37254901960784315,0.22549019607843138,4.345679012345679,0.18623024830699775,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,8.0,,,,,0.23076923076923078,,,,,,,,,,,,,,,,1.0,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,1.0,1.0,,,4.0,,,2.0,,False,,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,1016.0,17,22,34,36,13.0,29.0,6,70,1.0,1.0,,,,,,2.0,3.0,4.0,4.0,7.0,1.0,9.0,23,,,1.0,1.0,2.0,2.0,,4.0,4.0,4.0,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,,2.0,,1.0,,1.0,,,1.0,,,4.0,13.0,,,0.5,0.5,0.5714285714285714,,1.0,0.4,,1.0,0.4090909090909091,0.5,1.0,,,26.19047619047619,,0.5,0.14285714285714285,,,,0.1111111111111111,,,,,,,,,0.25,,,,0.1,1.0,1.0,,0.2,,,,0.4,0.75,0.75,0.6666666666666666,,,,,,0.4,0.475155,,0.40105,0.09090909090909091,0.125,0.1111111111111111,0.4444444444444444,14.385714285714284,0.38235294117647056,1.0,3.0,1.0,0.3,0.1,23.333333333333332,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,False,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,37065.0,618,20,1102,1113,194.0,273.0,165,2215,60.0,109.0,4.0,11.0,3.0,14.0,23.0,48.0,40.0,98.0,123.0,255.0,53.0,305.0,1197,8.0,27.0,5.0,21.0,12.0,39.0,14.0,38.0,64.0,182.0,2.0,27.0,97.0,27.0,124.0,4.0,33.0,275.0,6.0,8.0,12.0,32.0,1.0,45.0,14.0,59.0,2.0,26.0,10.0,16.0,34.0,22.0,25.0,3.0,12.0,59.0,5.0,10.0,18.0,66.0,,7.0,60.0,1.0,68.0,6.0,34.0,2.0,2.0,1.0,,2.0,,1.0,38.0,194.0,9.0,2.0,0.2601626016260163,0.26229508196721313,0.4823529411764706,0.2962962962962963,0.3076923076923077,0.47368421052631576,0.27586206896551724,0.2926829268292683,0.5118243243243243,0.3181818181818182,0.375,0.10588235294117647,0.1743119266055046,27.244819646968537,0.576271186440678,0.027777777777777776,0.08040201005025126,0.01818181818181818,0.10526315789473684,0.06521739130434782,0.0859375,0.02631578947368421,0.014814814814814815,,0.02926829268292683,0.08108108108108109,0.05454545454545454,0.096,0.04819277108433735,0.08421052631578947,0.09876543209876543,0.018518518518518517,,0.40977443609022557,0.5504587155963303,0.6666666666666666,0.18333333333333332,0.18045112781954886,0.4791666666666667,0.5227272727272727,0.17391304347826086,0.3684210526315789,0.40816326530612246,0.425531914893617,0.425,0.3793103448275862,0.36363636363636365,0.5,0.34146341463414637,0.21428571428571427,0.45112781954887216,0.47539452830188694,0.464063043478261,0.43784750000000006,0.11564625850340136,0.12014134275618374,0.06885245901639345,0.12459016393442623,9.018431372549019,0.17604355716878403,9.0,11.0,8.0,0.041353383458646614,0.03383458646616541,25.518181818181816,2.0,,1.0,2.0,,2.0,6.0,1.0,2.0,23.0,11.0,53.0,7.0,,3.0,1.0,0.18181818181818182,,0.2,0.08333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.024390243902439025,,0.25,,2.0,,,1.0,,2.0,,2.0,,,,,0.007518796992481203,,,,,,,0.06896551724137931,,,0.024390243902439025,,,,4.0,2.0,,0.04081632653061224,,0.12121212121212122,,,,,,1.0,,,,,False,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,27930.0,466,28,861,855,153.0,283.0,135,1716,17.0,33.0,2.0,9.0,2.0,3.0,9.0,18.0,10.0,22.0,36.0,73.0,17.0,173.0,891,5.0,16.0,2.0,21.0,5.0,7.0,5.0,30.0,46.0,26.0,6.0,2.0,15.0,3.0,18.0,,5.0,39.0,6.0,12.0,18.0,35.0,8.0,61.0,19.0,80.0,7.0,7.0,5.0,2.0,3.0,2.0,7.0,1.0,1.0,10.0,2.0,2.0,15.0,27.0,,3.0,20.0,,22.0,2.0,10.0,2.0,4.0,3.0,1.0,4.0,3.0,,30.0,153.0,3.0,1.0,0.6388888888888888,0.696969696969697,0.4931506849315068,0.3125,0.7142857142857143,0.46987951807228917,0.35185185185185186,0.4807692307692308,0.4914772727272727,0.375,0.5172413793103449,0.0273972602739726,0.030303030303030304,18.128654970760234,0.3,0.25806451612903225,0.11705685618729098,0.0345821325648415,0.1935483870967742,0.0594059405940594,0.13520408163265307,0.04017857142857143,0.07272727272727272,,0.023809523809523808,0.037037037037037035,0.0851063829787234,0.07,0.10526315789473684,0.15492957746478872,0.23728813559322035,0.07216494845360824,0.75,0.19879518072289157,0.5151515151515151,0.53125,0.6470588235294118,0.10843373493975904,0.5,0.5294117647058824,0.4444444444444444,0.13253012048192772,0.45454545454545453,0.45454545454545453,0.8,0.3333333333333333,0.2222222222222222,,0.11538461538461539,0.6666666666666666,0.7590361445783133,0.5214909638554215,0.5382925,0.46680961538461535,0.05747126436781609,0.12345679012345678,0.12138728323699421,0.17341040462427745,8.15068493150685,0.17770034843205576,42.0,93.0,42.0,0.5602409638554217,0.25301204819277107,24.215053763440864,9.0,1.0,8.0,28.0,5.0,19.0,84.0,,9.0,3.0,6.0,4.0,,,5.0,1.0,0.3010752688172043,0.2631578947368421,0.3010752688172043,0.05555555555555555,0.21428571428571427,0.21428571428571427,1.0,0.3076923076923077,0.125,0.21428571428571427,19.0,51.0,2.0,5.0,11.0,1.0,6.0,3.0,11.0,1.0,3.0,0.2727272727272727,0.030303030303030304,0.3072289156626506,0.37254901960784315,0.37254901960784315,1.0,0.18518518518518517,0.4,1.0,0.2222222222222222,0.16666666666666666,1.0,0.4230769230769231,4.0,,,,,,,,0.11764705882352941,0.36363636363636365,,,,,,,,,,False,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,49664.0,828,-23,1489,1501,342.0,454.0,214,2990,32.0,49.0,6.0,8.0,9.0,14.0,26.0,76.0,88.0,206.0,146.0,331.0,77.0,459.0,1639,24.0,47.0,6.0,66.0,32.0,65.0,44.0,144.0,178.0,114.0,8.0,20.0,120.0,14.0,134.0,8.0,55.0,282.0,1.0,11.0,15.0,53.0,2.0,70.0,12.0,82.0,2.0,15.0,7.0,8.0,30.0,19.0,28.0,2.0,11.0,58.0,5.0,16.0,16.0,60.0,2.0,9.0,87.0,5.0,100.0,4.0,26.0,19.0,,,,,,,144.0,342.0,11.0,19.0,0.6095890410958904,0.6267605633802817,0.44108761329305135,0.5106382978723404,0.49230769230769234,0.46472019464720193,0.5357142857142857,0.5681818181818182,0.49668141592920356,0.55,0.6077586206896551,0.06042296072507553,0.16326530612244897,29.29350947731189,0.5172413793103449,0.03636363636363636,0.09814814814814815,0.018487394957983194,0.09433962264150944,0.009433962264150943,0.09728183118741059,0.017118402282453638,0.02,0.008620689655172414,0.02127659574468085,,0.02040816326530612,0.08333333333333333,0.11475409836065574,0.1,0.08771929824561403,0.009523809523809525,,0.1192214111922141,0.6530612244897959,0.7804878048780488,0.53125,0.18491484184914841,0.34210526315789475,0.37681159420289856,0.46153846153846156,0.5012165450121655,0.42718446601941745,0.43781094527363185,0.6818181818181818,0.14285714285714285,0.75,0.3333333333333333,0.1590909090909091,0.6428571428571429,0.31386861313868614,0.4536772506082727,0.456319387755102,0.45030511363636366,0.06004618937644342,0.07365439093484419,0.1437908496732026,0.3137254901960784,13.541993957703923,0.22968435191403627,34.0,80.0,34.0,0.19464720194647203,0.0827250608272506,24.26125,11.0,4.0,9.0,30.0,12.0,23.0,87.0,,11.0,6.0,10.0,55.0,8.0,1.0,3.0,0.9666666666666667,0.375,0.5217391304347826,0.375,0.09210526315789473,0.3235294117647059,0.3235294117647059,0.9090909090909091,0.10227272727272728,0.4444444444444444,0.3235294117647059,19.0,46.0,2.0,3.0,14.0,2.0,6.0,4.0,9.0,,1.0,0.4444444444444444,,0.11192214111922141,0.41304347826086957,0.4222222222222222,1.0,0.05357142857142857,0.6666666666666666,1.0,0.10714285714285714,0.3333333333333333,1.0,0.1590909090909091,8.0,3.0,1.0,3.0,14.0,0.0125,0.024271844660194174,,0.1111111111111111,0.5714285714285714,,,,,,,,,,False,,0.021739130434782608
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,51743.0,862,-78,1555,1589,261.0,469.0,221,3144,26.0,45.0,4.0,11.0,3.0,5.0,3.0,14.0,28.0,79.0,57.0,138.0,39.0,264.0,1707,9.0,20.0,3.0,42.0,6.0,14.0,13.0,46.0,62.0,52.0,6.0,9.0,25.0,3.0,28.0,2.0,9.0,59.0,4.0,14.0,15.0,49.0,6.0,70.0,19.0,89.0,3.0,19.0,15.0,4.0,10.0,6.0,21.0,3.0,4.0,31.0,4.0,6.0,56.0,100.0,4.0,1.0,24.0,1.0,46.0,2.0,14.0,6.0,8.0,5.0,1.0,8.0,7.0,1.0,46.0,261.0,18.0,4.0,0.543859649122807,0.5740740740740741,0.41304347826086957,0.45,0.42857142857142855,0.5044843049327354,0.6724137931034483,0.55,0.5352697095435685,0.6833333333333333,0.625,0.06521739130434782,0.06666666666666667,14.945054945054945,0.3225806451612903,0.12244897959183673,0.08506944444444445,0.021739130434782608,0.09615384615384616,0.03076923076923077,0.08743169398907104,0.023255813953488372,0.027624309392265192,0.008,0.023668639053254437,0.05172413793103448,0.013888888888888888,0.062146892655367235,0.08888888888888889,0.09848484848484848,0.08333333333333333,0.02586206896551724,0.875,0.20179372197309417,0.5777777777777777,0.6190476190476191,0.46153846153846156,0.06278026905829596,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.3542600896860987,0.35443037974683544,0.3684210526315789,0.6428571428571429,0.3793103448275862,0.36363636363636365,,0.16666666666666666,0.6,0.5829596412556054,0.5023824324324326,0.5260214285714285,0.5074655172413792,0.059574468085106386,0.09333333333333334,0.1590909090909091,0.17424242424242425,11.91449275362319,0.16784565916398714,25.0,85.0,24.0,0.3811659192825112,0.11210762331838565,24.0964705882353,9.0,1.0,4.0,37.0,7.0,16.0,105.0,1.0,9.0,1.0,4.0,12.0,5.0,,,0.9459459459459459,0.43529411764705883,0.4375,0.44047619047619047,0.21428571428571427,0.36,0.36,0.7777777777777778,0.13333333333333333,0.25,0.375,28.0,60.0,4.0,6.0,12.0,3.0,3.0,7.0,9.0,1.0,1.0,0.7777777777777778,0.015384615384615385,0.26905829596412556,0.4666666666666667,0.4827586206896552,1.0,0.20689655172413793,0.6666666666666666,1.0,0.10344827586206896,1.0,0.6666666666666666,0.4,6.0,6.0,2.0,7.0,8.0,0.023529411764705882,0.0379746835443038,,0.1388888888888889,0.5,,,,,2.0,,,,,False,,0.03333333333333333
