EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,on
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,62844.0,1047,145.0,2022,2010,417,254,252.0,4032,127.0,194.0,30.0,55.0,21.0,32.0,65.0,145.0,8.0,21.0,200.0,360.0,101.0,501.0,2140,43.0,76.0,20.0,106.0,36.0,64.0,25.0,97.0,248.0,152.0,62.0,28.0,31.0,13.0,44.0,10.0,3.0,14.0,2.0,15.0,101.0,20.0,79.0,1.0,47.0,128.0,13.0,188.0,100.0,288.0,14.0,13.0,8.0,5.0,24.0,1.0,10.0,31.0,3.0,14.0,10.0,55.0,5.0,14.0,58.0,102.0,2.0,11.0,113.0,7.0,2.0,147.0,25.0,82.0,4.0,71.0,50.0,5.0,16.0,71.0,42.0,1.0,3.0,3.0,5.0,97.0,417,4.0,3.0,0.62,0.7337278106508875,0.5555555555555556,0.5657894736842105,0.5625,0.5555555555555556,0.5657894736842105,0.5625,0.5950118764845606,0.6162790697674418,0.6217948717948718,0.07777777777777778,0.0979381443298969,0.06206896551724138,20.543806646525677,0.43636363636363634,0.2653061224489796,0.020833333333333332,0.17227456258411844,0.10926694329183956,0.17669172932330826,0.09433962264150944,0.1734390485629336,0.10588235294117647,0.1511111111111111,0.10505836575875487,0.07468879668049792,0.0948905109489051,0.09333333333333334,0.17692307692307693,0.16279069767441862,0.17363344051446947,0.2074468085106383,0.10256410256410256,0.10606060606060606,0.5915492957746479,0.5388888888888889,0.654639175257732,0.7257142857142858,0.6929133858267716,0.4027777777777778,0.4482758620689655,0.47794117647058826,0.49230769230769234,0.058333333333333334,0.38095238095238093,0.38095238095238093,0.5,0.7236842105263158,0.5454545454545454,0.1,0.5,0.65625,0.5388888888888889,0.5072175000000001,0.5420311475409836,0.5018421875,0.19664268585131894,0.19664268585131894,0.21157684630738524,0.1936127744510978,4.366944444444445,0.2062314540059347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,82153.0,1369,447.0,2694,2685,911,876,356.0,5379,133.0,235.0,31.0,60.0,37.0,54.0,27.0,76.0,21.0,47.0,181.0,358.0,93.0,509.0,2736,35.0,70.0,15.0,85.0,49.0,84.0,32.0,151.0,198.0,164.0,50.0,37.0,100.0,25.0,125.0,22.0,3.0,59.0,20.0,21.0,275.0,24.0,84.0,4.0,73.0,193.0,18.0,284.0,112.0,396.0,18.0,40.0,26.0,14.0,39.0,11.0,29.0,36.0,5.0,10.0,2.0,75.0,8.0,19.0,76.0,139.0,10.0,13.0,124.0,8.0,5.0,151.0,18.0,73.0,12.0,56.0,43.0,6.0,7.0,56.0,35.0,1.0,,1.0,9.0,151.0,911,17.0,10.0,0.5469613259668509,0.6346153846153846,0.505586592178771,0.5,0.5833333333333334,0.5024154589371981,0.4794520547945205,0.5776699029126213,0.5291060291060291,0.5182926829268293,0.5992063492063492,0.10335195530726257,0.12340425531914893,0.10526315789473684,17.839922854387655,0.52,0.225,0.047058823529411764,0.21349557522123894,0.09210526315789473,0.18341708542713567,0.07339449541284404,0.20430107526881722,0.08716707021791767,0.10472972972972973,0.12,0.05865102639296188,0.07661290322580645,0.06329113924050633,0.17218543046357615,0.2318840579710145,0.23544303797468355,0.22093023255813954,0.11428571428571428,0.10285714285714286,0.625,0.5676328502415459,0.5659574468085107,0.6456310679611651,0.5488721804511278,0.18357487922705315,0.35526315789473684,0.39705882352941174,0.5555555555555556,0.11352657004830918,0.44680851063829785,0.44680851063829785,0.5238095238095238,0.821917808219178,0.5166666666666667,0.06451612903225806,0.5242718446601942,0.6851851851851852,0.7028985507246377,0.5343566747572815,0.5513359375000001,0.5218955882352942,0.15565031982942432,0.17675544794188863,0.16699410609037327,0.2966601178781925,4.144972067039106,0.338158871566444,8.0,19.0,1.0,3.0,10.0,10.0,37.0,2.0,4.0,9.0,18.0,56.0,3.0,7.0,19.0,51.0,3.0,2.0,35.0,10.0,1.0,2.0,0.9444444444444444,0.32142857142857145,0.3684210526315789,0.3333333333333333,0.13526570048309178,0.04589371980676329,0.42105263157894735,0.42105263157894735,1.0,0.0893719806763285,0.2702702702702703,0.2702702702702703,0.9,0.0136986301369863,0.0273972602739726,0.0970873786407767,0.3,0.08737864077669903,0.4444444444444444,0.2857142857142857,26.23928571428571,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,387.0,6,-5.0,14,15,8,10,1.0,29,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,15,,,,,1.0,1.0,,2.0,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,8,,,1.0,1.0,1.0,,1.0,0.25,,0.3333333333333333,0.25,,0.3333333333333333,,,,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.5649125,,0.6045166666666667,,,,1.0,,0.5714285714285714,,,,,,,3.0,,,2.0,,3.0,,,2.0,,,,3.0,,,,,,,,0.75,,,,,0.75,,,,,,,,0.6666666666666666,,,25.3,,,,,,,,,,,,,,,,,,,,,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,14361.0,239,58.0,489,484,233,214,60.0,973,2.0,6.0,,1.0,,2.0,1.0,1.0,6.0,18.0,9.0,25.0,28.0,97.0,515,2.0,3.0,2.0,18.0,3.0,9.0,23.0,47.0,12.0,6.0,,,16.0,1.0,17.0,1.0,,10.0,3.0,3.0,35.0,3.0,,,6.0,12.0,,18.0,3.0,21.0,1.0,14.0,9.0,5.0,2.0,,2.0,,,,,2.0,1.0,2.0,10.0,32.0,3.0,,17.0,,,31.0,1.0,3.0,11.0,,,,,,,,,,,47.0,233,12.0,12.0,0.6666666666666666,0.6666666666666666,0.36,0.6666666666666666,0.3333333333333333,0.46,0.8888888888888888,0.46153846153846156,0.5284090909090909,0.9,0.6025641025641025,,,,16.01423487544484,1.0,,,0.07547169811320754,,0.09836065573770492,0.03896103896103896,0.08181818181818182,0.013636363636363636,,,,0.05357142857142857,,0.09615384615384616,0.03333333333333333,0.07792207792207792,0.07317073170731707,0.15,0.02040816326530612,,0.08,0.3333333333333333,0.3333333333333333,0.5,0.013333333333333334,1.0,1.0,,0.24,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.1111111111111111,,,0.07692307692307693,,0.7466666666666667,0.5112880000000001,0.58349,0.49837307692307686,0.03896103896103896,0.1111111111111111,0.18556701030927836,0.4845360824742268,14.044,0.47648261758691207,3.0,10.0,1.0,1.0,4.0,14.0,40.0,5.0,5.0,13.0,17.0,50.0,6.0,6.0,17.0,48.0,3.0,,40.0,14.0,,,0.9411764705882353,0.34,0.35294117647058826,0.34,0.6666666666666666,0.13333333333333333,0.3,0.3,1.0,0.5333333333333333,0.35,0.35,0.9285714285714286,0.1111111111111111,0.5555555555555556,0.15384615384615385,0.25,0.5,0.38461538461538464,0.35,25.279999999999994,1.0,3.0,4.0,4.0,0.6666666666666666,1.0,1.0,0.6,1.0,,,,,,,,,,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,146451.0,2441,545.0,4783,4768,1403,1309,623.0,9551,35.0,96.0,3.0,11.0,10.0,27.0,34.0,82.0,103.0,208.0,172.0,386.0,110.0,814.0,4988,12.0,28.0,4.0,58.0,47.0,106.0,64.0,272.0,128.0,216.0,6.0,25.0,199.0,62.0,261.0,40.0,22.0,97.0,46.0,56.0,584.0,8.0,17.0,,54.0,107.0,2.0,163.0,25.0,188.0,9.0,95.0,50.0,45.0,48.0,14.0,42.0,24.0,3.0,6.0,1.0,72.0,2.0,19.0,81.0,187.0,3.0,4.0,158.0,12.0,48.0,130.0,7.0,36.0,26.0,6.0,3.0,1.0,2.0,6.0,2.0,,,,,272.0,1403,27.0,26.0,0.37209302325581395,0.378698224852071,0.44559585492227977,0.42857142857142855,0.44339622641509435,0.5116279069767442,0.54,0.49760765550239233,0.540994623655914,0.5471698113207547,0.5512295081967213,0.06476683937823834,0.19791666666666666,0.07317073170731707,14.787966654584995,0.6666666666666666,0.014084507042253521,,0.06556372549019608,0.010197960407918417,0.08169440242057488,0.014519056261343012,0.07021369385085041,0.01127141568981064,0.01764705882352941,0.009074410163339383,0.0049504950495049506,0.017587939698492462,0.006535947712418301,0.06797853309481217,0.055408970976253295,0.069164265129683,0.07657657657657657,0.09216589861751152,0.024657534246575342,0.3333333333333333,0.13953488372093023,0.3645833333333333,0.45454545454545453,0.2571428571428571,0.11918604651162791,0.4146341463414634,0.4473684210526316,0.20588235294117646,0.3023255813953488,0.4951923076923077,0.4951923076923077,0.46601941747572817,0.22,0.2727272727272727,,0.1291866028708134,0.37037037037037035,0.5784883720930233,0.5033405385735082,0.52495,0.4923574519230768,0.052924791086350974,0.08674698795180723,0.07125307125307126,0.33415233415233414,12.355958549222802,0.29333054568262595,37.0,84.0,4.0,7.0,24.0,83.0,218.0,18.0,31.0,79.0,120.0,302.0,22.0,38.0,103.0,321.0,39.0,1.0,217.0,83.0,2.0,,0.8916666666666667,0.3973509933774834,0.36893203883495146,0.39867109634551495,0.438953488372093,0.12209302325581395,0.44047619047619047,0.4457831325301205,0.972972972972973,0.3168604651162791,0.38073394495412843,0.3824884792626728,0.8554216867469879,0.08,0.36,0.11483253588516747,0.2916666666666667,0.37799043062200954,0.3924050632911392,0.3824884792626728,25.072516556291394,1.0,9.0,10.0,9.0,0.45454545454545453,0.25,1.0,0.5,1.0,2.0,1.0,2.0,0.006622516556291391,0.011904761904761904,0.0045871559633027525,0.006600660066006601,,,,,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,128559.0,2143,529.0,4207,4184,1214,1126,545.0,8391,220.0,320.0,75.0,114.0,58.0,89.0,132.0,281.0,55.0,128.0,407.0,729.0,227.0,1041.0,4366,90.0,150.0,49.0,229.0,95.0,162.0,106.0,296.0,470.0,344.0,122.0,48.0,136.0,65.0,201.0,50.0,15.0,72.0,20.0,44.0,467.0,35.0,136.0,3.0,88.0,241.0,49.0,378.0,174.0,552.0,24.0,36.0,30.0,6.0,75.0,9.0,42.0,30.0,10.0,33.0,4.0,105.0,12.0,36.0,70.0,118.0,11.0,,244.0,20.0,11.0,285.0,28.0,121.0,36.0,51.0,42.0,3.0,6.0,55.0,31.0,,2.0,3.0,1.0,296.0,1214,14.0,33.0,0.5773955773955773,0.6791907514450867,0.5582990397805213,0.6,0.5864197530864198,0.5582990397805213,0.6,0.5864197530864198,0.6066433566433567,0.6505681818181818,0.6548672566371682,0.06584362139917696,0.090625,0.06761565836298933,19.810543657331134,0.7142857142857143,0.4049586776859504,0.02857142857142857,0.1684136967155835,0.09315068493150686,0.15411558669001751,0.07246376811594203,0.16433566433566432,0.08800823468862584,0.14221218961625282,0.08847736625514403,0.05649717514124294,0.0625,0.09923664122137404,0.16393442622950818,0.18181818181818182,0.1644518272425249,0.14210526315789473,0.17801047120418848,0.08823529411764706,0.5636363636363636,0.438957475994513,0.6875,0.7560137457044673,0.6045454545454545,0.38545953360768176,0.4697508896797153,0.5038167938931297,0.4621212121212121,0.1755829903978052,0.4296875,0.4296875,0.7454545454545455,0.76,0.6578947368421053,0.18666666666666668,0.5493827160493827,0.651685393258427,0.438957475994513,0.49196433470507545,0.5354190839694657,0.5131135802469137,0.14720194647201945,0.14720194647201945,0.21998078770413065,0.28434197886647455,6.274622770919065,0.2885666745899691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,136589.0,2276,520.0,4479,4449,1317,1209,586.0,8928,176.0,266.0,20.0,32.0,59.0,87.0,149.0,307.0,215.0,494.0,540.0,1067.0,365.0,1706.0,4661,54.0,93.0,49.0,178.0,148.0,303.0,188.0,568.0,356.0,724.0,26.0,46.0,210.0,83.0,293.0,49.0,34.0,126.0,42.0,42.0,669.0,18.0,55.0,,88.0,175.0,3.0,266.0,73.0,339.0,18.0,88.0,50.0,38.0,101.0,19.0,58.0,64.0,11.0,43.0,12.0,165.0,16.0,59.0,41.0,145.0,6.0,14.0,355.0,13.0,5.0,422.0,44.0,168.0,51.0,32.0,22.0,6.0,4.0,34.0,17.0,6.0,1.0,2.0,1.0,568.0,1317,20.0,50.0,0.3296296296296296,0.3377609108159393,0.5060918462980318,0.5806451612903226,0.4884488448844885,0.5102739726027398,0.5863636363636363,0.47738693467336685,0.5679384203480589,0.6555555555555556,0.569838056680162,0.04311152764761012,0.09022556390977443,0.05211726384364821,32.094463801780876,0.6121212121212121,0.022727272727272728,,0.11498028909329829,0.03527902501603592,0.14170692431561996,0.03529411764705882,0.12272515165655623,0.03528274528757854,0.040339702760084924,0.03435114503816794,0.031914893617021274,0.03523035230352303,0.03546099290780142,0.09315589353612168,0.12569832402234637,0.12695924764890282,0.1346153846153846,0.15609756097560976,0.028481012658227847,0.5,0.2024353120243531,0.6616541353383458,0.7272727272727273,0.36363636363636365,0.23363774733637746,0.48534201954397393,0.5120274914089347,0.2348993288590604,0.3759512937595129,0.4352226720647773,0.4405737704918033,0.3674418604651163,0.2909090909090909,0.625,0.2,0.2185929648241206,0.6781609195402298,0.3904109589041096,0.4708555259146341,0.4757761111111111,0.467892443324937,0.11988911988911989,0.14105793450881612,0.10433763188745604,0.33294255568581477,11.253420805998129,0.2940388479571333,6.0,20.0,5.0,2.0,8.0,81.0,227.0,12.0,26.0,87.0,87.0,247.0,17.0,28.0,95.0,171.0,90.0,1.0,226.0,81.0,2.0,,0.6551724137931034,0.3522267206477733,0.29473684210526313,0.35365853658536583,0.18797564687975646,0.015220700152207,0.3,0.3157894736842105,0.6666666666666666,0.17275494672754946,0.3568281938325991,0.3584070796460177,0.654320987654321,0.045454545454545456,0.10909090909090909,0.020100502512562814,0.25,0.2185929648241206,0.2988505747126437,0.3584070796460177,25.81740890688259,2.0,5.0,7.0,14.0,0.4117647058823529,0.4,0.5,0.4166666666666667,1.0,2.0,,5.0,0.008097165991902834,0.05,0.004405286343612335,0.01984126984126984,2.0,2.0,,0.012145748987854251,True
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,40063.0,668,106.0,1315,1312,352,284,163.0,2627,17.0,28.0,2.0,2.0,5.0,8.0,5.0,16.0,6.0,21.0,28.0,65.0,19.0,234.0,1398,2.0,7.0,,13.0,7.0,14.0,5.0,58.0,46.0,10.0,2.0,3.0,29.0,5.0,34.0,4.0,1.0,11.0,9.0,9.0,73.0,4.0,9.0,,19.0,65.0,6.0,90.0,13.0,103.0,2.0,25.0,20.0,5.0,17.0,5.0,15.0,18.0,2.0,2.0,1.0,35.0,3.0,5.0,22.0,44.0,1.0,6.0,20.0,2.0,3.0,23.0,2.0,8.0,3.0,6.0,3.0,1.0,2.0,7.0,5.0,,,,,58.0,352,4.0,3.0,0.8214285714285714,0.8518518518518519,0.4307692307692308,0.2857142857142857,0.5,0.5842391304347826,0.38235294117647056,0.6022727272727273,0.6030927835051546,0.38235294117647056,0.6170212765957447,0.046153846153846156,0.07142857142857142,0.0625,15.165562913907285,0.4857142857142857,0.18181818181818182,,0.13771186440677965,0.019067796610169493,0.11046511627906977,0.028368794326241134,0.13043478260869565,0.021207177814029365,0.013513513513513514,0.022727272727272728,0.02027027027027027,0.021739130434782608,0.04081632653061224,0.13793103448275862,0.12598425196850394,0.145,0.10434782608695652,0.12280701754385964,0.021052631578947368,0.7142857142857143,0.15217391304347827,0.6071428571428571,0.6538461538461539,0.8235294117647058,0.08695652173913043,0.3125,0.3333333333333333,0.8,0.11413043478260869,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.11764705882352941,1.0,0.5,0.18181818181818182,0.625,0.7989130434782609,0.5626535714285715,0.5222192307692308,0.5835166666666667,0.04712041884816754,0.11267605633802817,0.05555555555555555,0.24786324786324787,8.618461538461538,0.267680608365019,21.0,51.0,7.0,5.0,14.0,32.0,68.0,3.0,8.0,16.0,53.0,119.0,10.0,13.0,30.0,156.0,3.0,1.0,67.0,32.0,,,0.9811320754716981,0.44537815126050423,0.43333333333333335,0.4491525423728814,0.6467391304347826,0.27717391304347827,0.4117647058823529,0.42,1.0,0.3695652173913043,0.47058823529411764,0.47761194029850745,0.96875,0.4117647058823529,0.17647058823529413,0.3181818181818182,0.35714285714285715,0.36363636363636365,0.5,0.47761194029850745,24.939495798319324,1.0,2.0,3.0,,0.3,0.14285714285714285,1.0,0.6666666666666666,1.0,2.0,,1.0,0.01680672268907563,0.0196078431372549,0.014705882352941176,0.008333333333333333,1.0,,1.0,,True
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,57218.0,954,229.0,1855,1861,632,690,255.0,3716,77.0,123.0,24.0,36.0,22.0,34.0,5.0,14.0,20.0,52.0,102.0,189.0,51.0,330.0,1917,26.0,41.0,2.0,63.0,27.0,47.0,23.0,107.0,104.0,100.0,34.0,15.0,36.0,11.0,47.0,9.0,2.0,20.0,5.0,11.0,105.0,15.0,37.0,1.0,36.0,80.0,14.0,130.0,53.0,183.0,7.0,65.0,42.0,23.0,22.0,8.0,15.0,21.0,1.0,7.0,5.0,43.0,2.0,15.0,32.0,84.0,4.0,2.0,56.0,5.0,7.0,67.0,9.0,28.0,10.0,9.0,4.0,5.0,,13.0,7.0,,1.0,1.0,,107.0,632,13.0,9.0,0.5098039215686274,0.611764705882353,0.5396825396825397,0.6341463414634146,0.574468085106383,0.5205223880597015,0.6354166666666666,0.5526315789473685,0.5555555555555556,0.63,0.6079545454545454,0.07936507936507936,0.11382113821138211,0.07142857142857142,15.799256505576208,0.5116279069767442,0.2153846153846154,0.01818181818181818,0.1342281879194631,0.05977382875605816,0.13846153846153847,0.05976095617529881,0.13551401869158877,0.059770114942528735,0.08571428571428572,0.05789473684210526,0.0365296803652968,0.06914893617021277,0.031746031746031744,0.09722222222222222,0.11811023622047244,0.17391304347826086,0.11363636363636363,0.19047619047619047,0.056451612903225805,0.5384615384615384,0.458955223880597,0.6260162601626016,0.7064220183486238,0.4805194805194805,0.05223880597014925,0.35714285714285715,0.38461538461538464,0.4,0.19402985074626866,0.38461538461538464,0.38461538461538464,0.65,0.75,0.6666666666666666,0.2916666666666667,0.4473684210526316,0.6470588235294118,0.753731343283582,0.551588764044944,0.5539871428571429,0.5671240000000001,0.0975609756097561,0.1346153846153846,0.19090909090909092,0.3242424242424242,5.953968253968255,0.3407008086253369,7.0,32.0,1.0,5.0,15.0,18.0,47.0,6.0,5.0,14.0,25.0,79.0,7.0,10.0,29.0,72.0,3.0,1.0,46.0,18.0,3.0,1.0,0.96,0.31645569620253167,0.3448275862068966,0.32051282051282054,0.2947761194029851,0.11940298507462686,0.21875,0.21875,0.8571428571428571,0.17537313432835822,0.3829787234042553,0.3829787234042553,1.0,0.020833333333333332,0.125,0.19736842105263158,0.3333333333333333,0.18421052631578946,0.35714285714285715,0.391304347826087,25.191139240506327,,3.0,3.0,,0.42857142857142855,,,0.5,1.0,,,,,,,,4.0,1.0,3.0,,True
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,47771.0,796,197.0,1549,1547,345,323,209.0,3096,41.0,66.0,5.0,10.0,5.0,13.0,12.0,40.0,20.0,58.0,73.0,164.0,25.0,210.0,1611,9.0,24.0,2.0,23.0,10.0,31.0,14.0,46.0,110.0,36.0,4.0,12.0,99.0,16.0,115.0,10.0,6.0,52.0,21.0,26.0,246.0,13.0,23.0,1.0,13.0,50.0,9.0,72.0,37.0,109.0,5.0,18.0,13.0,5.0,34.0,4.0,28.0,10.0,2.0,6.0,,44.0,6.0,14.0,38.0,74.0,3.0,4.0,40.0,4.0,6.0,34.0,4.0,14.0,5.0,4.0,2.0,1.0,1.0,8.0,5.0,,,,,46.0,345,6.0,5.0,0.7534246575342466,0.7746478873239436,0.4451219512195122,0.375,0.3225806451612903,0.45121951219512196,0.3620689655172414,0.3902439024390244,0.4772727272727273,0.38333333333333336,0.46,0.07317073170731707,0.13636363636363635,0.025,14.691151919866446,0.7727272727272727,0.19148936170212766,0.030303030303030304,0.0931098696461825,0.04,0.06074766355140187,0.08609271523178808,0.08388814913448735,0.049586776859504134,0.0375,0.026737967914438502,0.05263157894736842,0.1,0.04878048780487805,0.08421052631578947,0.058333333333333334,0.11894273127753303,0.06756756756756757,0.045454545454545456,0.04672897196261682,0.625,0.32195121951219513,0.6212121212121212,0.7192982456140351,0.7317073170731707,0.1951219512195122,0.3,0.3076923076923077,0.8333333333333334,0.28292682926829266,0.3448275862068966,0.35714285714285715,0.75,0.3448275862068966,0.5,0.6,0.3170731707317073,0.38461538461538464,0.5219512195121951,0.5142148780487804,0.4973260869565217,0.49758170731707313,0.06511627906976744,0.08045977011494253,0.10952380952380952,0.21904761904761905,8.8859756097561,0.22272433828276308,8.0,28.0,4.0,2.0,6.0,5.0,13.0,1.0,2.0,4.0,13.0,41.0,5.0,4.0,10.0,36.0,3.0,,13.0,5.0,,,0.9230769230769231,0.3170731707317073,0.4,0.3170731707317073,0.2,0.13658536585365855,0.2857142857142857,0.2857142857142857,1.0,0.06341463414634146,0.38461538461538464,0.38461538461538464,0.8,0.13793103448275862,0.034482758620689655,0.14634146341463414,0.3333333333333333,0.0975609756097561,0.5,0.38461538461538464,24.007317073170732,1.0,,1.0,,0.2,0.25,1.0,,,,,,,,,,4.0,2.0,2.0,0.034482758620689655,True
