EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,SecondChanceFg2Pct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,Clear Path Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,on,StepOutOfBoundsTurnovers,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,5539.0,92,168,169,59.0,74,27,337,2.0,5.0,1.0,3.0,18.0,,1.0,,,,1.0,7.0,15.0,3.0,6.0,12.0,27,7.0,16.0,62.0,197,1.0,,,2.0,4.0,9.0,3.0,7.0,30.0,4.0,12.0,14.0,7.0,1.0,5.0,7.0,1.0,16.0,,1.0,3.0,4.0,1.0,5.0,30.0,59.0,0.16666666666666666,0.16666666666666666,0.4375,,0.42857142857142855,0.4666666666666667,0.4444444444444444,0.4444444444444444,0.5232558139534884,,0.53125,0.5865384615384616,0.5,0.6521739130434783,0.37209302325581395,0.037037037037037035,,30.612244897959183,0.05454545454545454,0.08333333333333333,,0.05970149253731343,0.011904761904761904,,0.07692307692307693,0.09090909090909091,0.11627906976744186,0.4,0.4,,0.4186046511627907,0.023255813953488372,,,0.3488372093023256,0.4666666666666667,0.4666666666666667,,,0.1875,0.3333333333333333,0.0625,,0.375,0.5,0.4883720930232558,0.5,0.4661607142857142,,0.47983333333333333,0.03225806451612903,0.4838709677419355,13.759259259259261,26.4375,0.35119047619047616,-20.0,,2.0,4.0,8.0,17.0,2.0,13.0,20.0,9.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,6.0,,2.0,2.0,1.0,4.0,,8.0,,2.0,1.0,4.0,1.0,,14.0,,1.0,20.0,,7.0,,,,,,,,2.0,0.42857142857142855,0.25,0.75,,0.01818181818181818,,0.037037037037037035,,0.06666666666666667,,0.047619047619047616,,0.09302325581395349,0.5,0.6666666666666666,,0.4444444444444444,0.4444444444444444,0.25,0.42857142857142855,,0.16,0.20588235294117646,,,,4.0,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.0625,,,,,,,,,,True,,,,,,
1716,1610612741,Larry Hughes,Larry Hughes,1716,CHI,7912.0,132,245,247,62.0,59,38,492,3.0,9.0,2.0,3.0,19.0,4.0,6.0,1.0,1.0,,,5.0,13.0,,3.0,15.0,36,9.0,19.0,71.0,285,3.0,3.0,4.0,15.0,4.0,8.0,,3.0,13.0,24.0,,13.0,5.0,5.0,3.0,7.0,,18.0,,1.0,11.0,14.0,2.0,16.0,13.0,62.0,0.8,0.8,0.47368421052631576,0.75,,0.47368421052631576,0.4166666666666667,0.5,0.5181818181818182,0.9285714285714286,0.36363636363636365,0.5483870967741935,0.9375,0.4642857142857143,0.34545454545454546,0.1388888888888889,0.3333333333333333,24.825174825174827,0.13253012048192772,0.043478260869565216,,0.11320754716981132,0.015151515151515152,,0.14285714285714285,,0.16363636363636364,0.3333333333333333,0.5,0.3333333333333333,0.34545454545454546,0.10909090909090909,0.6666666666666666,0.6666666666666666,0.23636363636363636,0.38461538461538464,0.38461538461538464,0.14285714285714285,1.0,0.2727272727272727,0.6666666666666666,,,0.2727272727272727,,0.509090909090909,0.38461538461538464,0.47541545454545436,0.4565166666666667,0.47610454545454545,0.2112676056338028,0.18309859154929578,12.566666666666666,24.900000000000002,0.2530612244897959,-47.0,1.0,2.0,8.0,10.0,14.0,2.0,5.0,6.0,27.0,4.0,1.0,3.0,2.0,2.0,,2.0,2.0,,7.0,1.0,5.0,2.0,,2.0,,9.0,1.0,4.0,2.0,4.0,,,11.0,,,16.0,,6.0,1.0,,1.0,1.0,,,,1.0,1.0,0.25,0.7777777777777778,0.2222222222222222,0.020618556701030927,,0.02631578947368421,,0.06451612903225806,0.23529411764705882,,,0.14545454545454545,0.25,0.3333333333333333,1.0,0.5263157894736842,0.5263157894736842,0.9,1.0,0.14285714285714285,0.09836065573770492,0.14285714285714285,1.0,2.0,,2.0,0.6666666666666666,0.1,1.0,,2.0,3.0,1.0,,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,,,,3.0,,,0.04,1.0,,,,,,,,True,,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,7217.0,120,239,241,92.0,93,39,480,9.0,14.0,7.0,8.0,9.0,,2.0,,,,1.0,,6.0,,2.0,11.0,24,,8.0,23.0,269,5.0,,2.0,4.0,9.0,13.0,,3.0,18.0,16.0,,6.0,,4.0,7.0,11.0,5.0,26.0,2.0,4.0,8.0,12.0,6.0,18.0,18.0,92.0,0.7272727272727273,0.8,,,,,0.4583333333333333,0.6923076923076923,0.34375,0.2857142857142857,0.5625,0.3484848484848485,0.2857142857142857,0.5625,0.25,0.16666666666666666,0.14285714285714285,14.43661971830986,0.12121212121212122,0.14814814814814814,0.05,0.12903225806451613,0.05217391304347826,,0.13333333333333333,0.15789473684210525,0.4375,0.6428571428571429,0.75,0.7777777777777778,0.28125,0.0625,,,0.1875,,,,,0.5,0.875,0.0625,,0.125,,0.6875,,0.5766234375000001,0.48164999999999997,0.5965906249999999,0.17391304347826086,0.782608695652174,7.179166666666666,24.8125,0.38493723849372385,-27.0,2.0,,1.0,2.0,1.0,,,6.0,,4.0,3.0,1.0,4.0,,,5.0,3.0,2.0,6.0,,4.0,2.0,1.0,2.0,,8.0,1.0,4.0,1.0,4.0,,1.0,2.0,,,2.0,,1.0,3.0,2.0,,3.0,2.0,,,1.0,,,0.75,,0.05333333333333334,0.037037037037037035,0.09375,0.05714285714285714,0.125,0.08333333333333333,,0.6666666666666666,0.03125,,,,0.2222222222222222,0.2857142857142857,0.5,,0.2857142857142857,0.030303030303030304,0.04,1.0,2.0,2.0,2.0,0.4,0.125,0.5,,,2.0,,,,,,0.2857142857142857,,,,,,,,,,,1.0,0.2222222222222222,,,,,,True,,,,,,
200759,1610612741,Cedric Simmons,Cedric Simmons,200759,CHI,2993.0,50,103,105,54.0,43,15,208,8.0,11.0,2.0,4.0,2.0,,,,,,,,,,,9.0,17,,,23.0,112,4.0,,,6.0,3.0,8.0,,,8.0,10.0,,,,2.0,2.0,2.0,2.0,4.0,,2.0,1.0,5.0,3.0,8.0,8.0,54.0,0.5555555555555556,0.8333333333333334,,,,,0.5294117647058824,0.375,0.5294117647058824,0.75,0.375,0.5227272727272727,0.75,0.4,,0.11764705882352941,0.09090909090909091,18.64406779661017,0.037037037037037035,0.18181818181818182,,0.07894736842105263,0.047619047619047616,,,0.2222222222222222,0.6470588235294118,0.7272727272727273,0.8,0.625,0.11764705882352941,,,,,,,,,0.5,0.5,,,,,0.6470588235294118,,0.5073058823529412,0.5387000000000001,0.504,0.2608695652173913,0.34782608695652173,4.476470588235294,,0.5242718446601942,-6.0,3.0,,4.0,1.0,5.0,,2.0,8.0,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,4.0,6.0,1.0,,10.0,2.0,1.0,11.0,1.0,5.0,2.0,2.0,,4.0,3.0,,,1.0,,0.25,,0.3333333333333333,0.06896551724137931,,,,0.1,,,0.75,0.23529411764705882,,,,0.5,0.5,,,0.75,0.23809523809523808,0.23809523809523808,3.0,3.0,6.0,,0.75,,1.0,,,,,,1.0,1.0,,,,,,,,,,,0.2,,,,1.0,2.0,1.0,1.0,0.14285714285714285,True,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,6469.0,108,209,205,73.0,81,31,414,10.0,18.0,7.0,10.0,,,,,,,,,,,,10.0,20,,,31.0,227,11.0,,,13.0,7.0,10.0,,,20.0,10.0,,,,5.0,3.0,5.0,2.0,12.0,5.0,2.0,13.0,15.0,17.0,32.0,20.0,73.0,0.5,0.8333333333333334,,,,,0.5,0.7,0.5,0.36363636363636365,0.7,0.5344827586206896,0.4642857142857143,0.7142857142857143,,0.25,0.2222222222222222,12.757201646090534,0.21311475409836064,0.1111111111111111,0.16666666666666666,0.189873417721519,0.16161616161616163,0.5,0.2,0.08333333333333333,0.9,0.5555555555555556,0.7142857142857143,0.5,,,,,,,,,,1.0,0.7,,,,,0.9,,0.54959,0.5538428571428572,0.5541400000000001,0.41935483870967744,0.6451612903225806,1.49,,0.3492822966507177,-5.0,10.0,,2.0,,11.0,5.0,6.0,10.0,,2.0,1.0,1.0,11.0,,1.0,4.0,4.0,,1.0,1.0,1.0,2.0,,,,3.0,,1.0,7.0,17.0,4.0,,17.0,2.0,2.0,18.0,1.0,7.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,4.0,,0.5,0.3333333333333333,,0.15942028985507245,0.25,0.07142857142857142,0.14285714285714285,0.17647058823529413,0.2857142857142857,0.2,0.8,0.1,,,,,,,,0.9090909090909091,0.2692307692307692,0.2692307692307692,4.0,4.0,8.0,1.0,0.36363636363636365,0.16666666666666666,0.4,1.0,,,,,3.0,2.0,,,,,,,,,,,0.17647058823529413,,,,1.0,,,,0.1,True,,,,,,
2400,1610612741,Drew Gooden,Drew Gooden,2400,CHI,3385.0,56,100,104,11.0,14,13,204,1.0,3.0,,1.0,8.0,,,,,,,,,,,10.0,22,,,27.0,104,3.0,,,8.0,,1.0,,,4.0,4.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,9.0,12.0,6.0,18.0,4.0,11.0,0.2,0.2222222222222222,,,,,0.45454545454545453,,0.45454545454545453,0.6666666666666666,,0.54,0.8,0.6666666666666666,,0.045454545454545456,0.3333333333333333,23.47826086956522,0.23684210526315788,0.1111111111111111,0.1,0.2127659574468085,0.11538461538461539,,0.23809523809523808,,0.13636363636363635,0.3333333333333333,0.5,,0.36363636363636365,,,,,,,,,1.0,,,,,,0.13636363636363635,,0.40758181818181816,0.47215,0.536,0.2962962962962963,0.14814814814814814,10.345454545454547,,0.11,,1.0,6.0,11.0,3.0,7.0,4.0,4.0,16.0,,,,,5.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,,1.0,4.0,5.0,,,8.0,2.0,,7.0,1.0,4.0,2.0,2.0,,2.0,2.0,,,,,,0.5,0.5,0.11904761904761904,,0.07692307692307693,0.125,0.25,0.2,0.18181818181818182,1.0,0.5,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.375,0.375,,,0.3333333333333333,0.16,0.16,1.0,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,True,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,9808.0,163,302,306,89.0,88,49,608,7.0,14.0,1.0,1.0,17.0,3.0,6.0,,,,3.0,6.0,18.0,1.0,4.0,13.0,39,9.0,24.0,62.0,345,9.0,,1.0,4.0,1.0,7.0,1.0,7.0,11.0,14.0,,18.0,6.0,1.0,5.0,11.0,2.0,28.0,4.0,6.0,10.0,17.0,10.0,27.0,11.0,89.0,0.5384615384615384,0.5833333333333334,0.375,,0.14285714285714285,0.375,0.3333333333333333,0.14285714285714285,0.42063492063492064,0.2,0.17857142857142858,0.4492753623188406,0.2,0.3055555555555556,0.38095238095238093,0.02564102564102564,,22.00557103064067,0.10752688172043011,0.21428571428571427,0.08888888888888889,0.1322314049586777,0.06329113924050633,0.16666666666666666,0.08108108108108109,0.1,0.2222222222222222,0.5,0.5,0.2857142857142857,0.2698412698412698,0.09523809523809523,0.5,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,,,0.07142857142857142,1.0,0.21428571428571427,,0.2857142857142857,0.25,0.6031746031746031,0.3333333333333333,0.488034126984127,0.48522777777777776,0.45943928571428566,0.06451612903225806,0.1774193548387097,10.253846153846151,25.02083333333333,0.2947019867549669,-30.0,4.0,,8.0,6.0,9.0,,6.0,12.0,27.0,6.0,5.0,1.0,6.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,3.0,10.0,1.0,,14.0,27.0,1.0,2.0,18.0,,4.0,12.0,,6.0,2.0,2.0,,2.0,1.0,,,,1.0,0.125,0.3,0.14285714285714285,0.05309734513274336,0.07142857142857142,0.022727272727272728,0.07692307692307693,0.11428571428571428,0.14285714285714285,0.07894736842105263,0.5,0.12698412698412698,,,,0.35294117647058826,0.35294117647058826,0.8333333333333334,1.0,0.4,0.08695652173913043,0.13333333333333333,1.0,2.0,2.0,3.0,0.2222222222222222,0.5,0.25,,,1.0,,,,,1.0,0.1,,,,,,,,,0.07407407407407407,,,,,,,,,True,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,2268.0,38,73,73,7.0,18,7,146,5.0,8.0,,,5.0,,,,,,,,,,,8.0,14,,,16.0,76,,,,,,1.0,,,,2.0,,,,1.0,2.0,6.0,2.0,16.0,,1.0,2.0,3.0,,3.0,,7.0,0.125,0.125,,,,,0.5714285714285714,,0.5714285714285714,,,0.5333333333333333,,,,0.07142857142857142,0.125,23.456790123456788,0.1,0.1111111111111111,,0.10344827586206896,,,0.25,0.14285714285714285,0.5714285714285714,0.625,0.7142857142857143,,0.35714285714285715,,,,,,,,,,,,,,,0.5714285714285714,,0.4797928571428571,,0.4234,,,7.45,,0.0958904109589041,-8.0,,,1.0,3.0,,,,14.0,,4.0,4.0,,,,,,,,1.0,2.0,1.0,3.0,,,,4.0,2.0,1.0,,2.0,,1.0,3.0,,,2.0,,1.0,,,,,,,,,,,0.25,,,,,,,,,,0.07142857142857142,,,,0.6,0.6,0.3333333333333333,,,0.06666666666666667,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101194,1610612741,Anthony Roberson,Anthony Roberson,101194,CHI,387.0,6,12,13,10.0,11,2,25,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,3,,2.0,4.0,7,1.0,,,2.0,2.0,3.0,,1.0,4.0,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,4.0,10.0,,,,,,,0.6666666666666666,0.6666666666666666,0.4,1.0,0.5,0.4,1.0,0.5,0.4,,,42.857142857142854,0.25,,,0.14285714285714285,0.16666666666666666,,0.5,,0.4,1.0,1.0,,0.2,0.2,,,0.2,,,,,0.5,1.0,,,0.25,,0.8,,0.49661,0.5297,0.489475,0.5,1.0,6.533333333333334,25.0,0.8333333333333334,2.0,1.0,,,,,,,4.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,1.0,,,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,44385.0,740,1449,1419,476.0,398,191,2868,58.0,105.0,13.0,31.0,80.0,1.0,4.0,,,1.0,2.0,2.0,9.0,,3.0,105.0,212,3.0,13.0,318.0,1538,48.0,,,67.0,24.0,58.0,1.0,5.0,93.0,144.0,,8.0,2.0,16.0,74.0,86.0,42.0,184.0,18.0,24.0,96.0,133.0,67.0,200.0,93.0,476.0,0.6857142857142857,0.8,0.23076923076923078,,0.2,0.25,0.49528301886792453,0.41379310344827586,0.4866666666666667,0.5416666666666666,0.40476190476190477,0.5760869565217391,0.5877192982456141,0.5344827586206896,0.057777777777777775,0.07547169811320754,0.10476190476190476,19.37424789410349,0.19631901840490798,0.12972972972972974,0.12949640287769784,0.17804154302670624,0.09969788519637462,0.10526315789473684,0.1457286432160804,0.1386861313868613,0.4666666666666667,0.5523809523809524,0.6170212765957447,0.5344827586206896,0.35555555555555557,0.017777777777777778,0.25,0.25,0.04,0.2222222222222222,0.2222222222222222,,,0.49206349206349204,0.41935483870967744,0.031746031746031744,0.5,0.047619047619047616,,0.5244444444444445,0.25,0.4860154017857143,0.5135093023255815,0.4806862903225806,0.21069182389937108,0.29245283018867924,8.125943396226413,26.37692307692308,0.3285024154589372,117.0,37.0,13.0,27.0,34.0,99.0,15.0,42.0,66.0,9.0,12.0,11.0,1.0,48.0,13.0,8.0,22.0,15.0,7.0,24.0,6.0,17.0,22.0,3.0,7.0,6.0,46.0,3.0,16.0,49.0,88.0,4.0,6.0,108.0,12.0,11.0,116.0,14.0,48.0,11.0,10.0,1.0,11.0,6.0,,1.0,8.0,1.0,0.1111111111111111,0.5217391304347826,0.35135135135135137,0.09177820267686425,0.09826589595375723,0.08130081300813008,0.13861386138613863,0.2275132275132275,0.2376237623762376,0.08421052631578947,0.5454545454545454,0.12,0.48148148148148145,0.5416666666666666,0.6153846153846154,0.425,0.4358974358974359,0.9705882352941176,1.0,0.7708333333333334,0.18532818532818532,0.1951219512195122,21.0,26.0,30.0,26.0,0.5416666666666666,0.10416666666666667,0.5675675675675675,1.0,,,6.0,2.0,17.0,17.0,1.0,,,,0.19047619047619047,1.0,,,,,0.10576923076923077,,,0.025,1.0,,,,0.022727272727272728,False,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,122667.0,2044,3959,3973,923.0,905,499,7932,164.0,282.0,42.0,63.0,258.0,,1.0,,,,1.0,2.0,5.0,2.0,3.0,288.0,641,2.0,6.0,808.0,4364,111.0,,,120.0,60.0,138.0,2.0,4.0,192.0,388.0,3.0,4.0,2.0,47.0,64.0,70.0,41.0,146.0,23.0,64.0,249.0,336.0,137.0,473.0,192.0,923.0,0.6736111111111112,0.7698412698412699,0.3333333333333333,,0.5,0.4,0.44929797191887677,0.43478260869565216,0.44976816074188564,0.4864864864864865,0.44366197183098594,0.5166240409207161,0.5,0.5245901639344263,0.00927357032457496,0.07332293291731669,0.11702127659574468,19.76693051890941,0.16927260367097213,0.15571776155717762,0.07467532467532467,0.1663124335812965,0.07276618512573568,0.05555555555555555,0.2120689655172414,0.15555555555555556,0.43585780525502316,0.5815602836879432,0.6586345381526104,0.6158536585365854,0.3987635239567233,0.0015455950540958269,,,0.0077279752704791345,0.4,0.4,,,0.44366197183098594,0.6666666666666666,0.007042253521126761,,0.02112676056338028,0.6666666666666666,0.44513137557959814,0.5,0.48680417956656347,0.5225957894736841,0.48953732394366184,0.1485148514851485,0.2376237623762376,8.65304212168487,34.21666666666667,0.23313968173781258,-179.0,84.0,29.0,101.0,95.0,226.0,12.0,66.0,188.0,3.0,6.0,5.0,1.0,113.0,23.0,21.0,87.0,69.0,18.0,56.0,18.0,35.0,63.0,7.0,21.0,7.0,119.0,14.0,29.0,121.0,205.0,4.0,22.0,208.0,6.0,21.0,288.0,19.0,129.0,143.0,112.0,28.0,146.0,80.0,23.0,6.0,13.0,0.5,0.1188118811881188,0.47058823529411764,0.2804878048780488,0.0723894939141576,0.09833024118738404,0.0572987721691678,0.08256880733944955,0.1206581352833638,0.1744186046511628,0.06796116504854369,0.547945205479452,0.1561051004636785,0.2871287128712871,0.3258426966292135,0.4827586206896552,0.3682170542635659,0.37109375,0.8315789473684211,0.5,0.7567567567567568,0.17040951122853368,0.17177097203728361,47.0,54.0,72.0,18.0,0.4864864864864865,0.15625,0.5595238095238095,,,,5.0,,25.0,21.0,,,,,0.14893617021276595,1.0,,,,,0.06228373702422145,,3.0,0.007751937984496124,1.0,3.0,3.0,,0.010416666666666666,False,2.0,4.0,,,,
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,39035.0,651,1304,1296,301.0,429,154,2600,49.0,94.0,5.0,19.0,1.0,,,,,,,,1.0,,1.0,69.0,145,,1.0,166.0,1399,58.0,,,73.0,8.0,27.0,,1.0,26.0,56.0,,,,20.0,37.0,42.0,24.0,89.0,11.0,19.0,92.0,127.0,78.0,205.0,26.0,301.0,0.4057971014492754,0.6666666666666666,,,,,0.47586206896551725,0.2962962962962963,0.4726027397260274,0.5344827586206896,0.2857142857142857,0.4911242603550296,0.553030303030303,0.325,0.00684931506849315,0.13793103448275862,0.1595744680851064,13.636363636363635,0.20043572984749455,0.1484375,0.09166666666666666,0.1890971039182283,0.12643678160919541,0.1875,0.23728813559322035,0.14,0.6438356164383562,0.5212765957446809,0.620253164556962,0.40816326530612246,0.00684931506849315,,,,0.00684931506849315,,,,,0.6785714285714286,0.2631578947368421,,,0.03571428571428571,,0.6506849315068494,,0.5063406896551724,0.5534301886792452,0.5005222222222222,0.4397590361445783,0.1566265060240964,2.9441379310344824,53.8,0.2308282208588957,-38.0,54.0,20.0,50.0,,28.0,11.0,10.0,82.0,,5.0,4.0,1.0,66.0,16.0,5.0,11.0,9.0,2.0,16.0,3.0,8.0,20.0,,8.0,4.0,36.0,,11.0,62.0,119.0,13.0,6.0,42.0,7.0,2.0,49.0,4.0,21.0,17.0,13.0,4.0,17.0,9.0,2.0,3.0,20.0,,0.1,0.4444444444444444,0.36363636363636365,0.13496932515337423,0.14792899408284024,0.09615384615384616,0.056818181818181816,0.15625,0.20491803278688525,0.09090909090909091,0.5294117647058824,0.3424657534246575,0.4,0.4444444444444444,0.4,,,,,0.9310344827586207,0.12883435582822086,0.12962962962962962,29.0,31.0,54.0,10.0,0.5344827586206896,0.17857142857142858,0.5370370370370371,4.0,,,3.0,,6.0,5.0,,,,,0.10344827586206896,1.0,,,,,0.1875,,,,1.0,,,,0.03125,False,1.0,,,,,
