EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,on,OffensiveGoaltends
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,9213.0,154.0,286,290,105,109,35.0,576,7.0,10.0,3.0,4.0,1.0,2.0,1.0,1.0,6.0,9.0,14.0,20.0,7.0,35.0,322.0,4.0,5.0,2.0,10.0,4.0,5.0,3.0,11.0,22.0,6.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,3.0,5.0,1.0,2.0,16.0,3.0,21.0,9.0,30.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,19.0,33.0,6.0,2.0,8.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,105,4.0,0.7857142857142857,1.0,0.7,0.8,0.8,0.7,0.8,0.8,0.7291666666666666,0.8333333333333334,0.7857142857142857,0.05,0.1,9.202453987730062,0.16666666666666666,0.3333333333333333,0.07692307692307693,0.14814814814814814,0.05263157894736842,0.1,0.10344827586206896,0.140625,0.06451612903225806,0.05128205128205128,0.075,0.05263157894736842,0.2,0.12121212121212122,0.2903225806451613,0.06818181818181818,0.18181818181818182,0.5,0.7,0.7777777777777778,0.5714285714285714,0.05,1.0,1.0,1.0,0.45,0.6666666666666666,0.6666666666666666,1.0,0.8,0.75,0.4,0.5,0.5,0.496535,0.5735666666666667,0.4791,0.20833333333333334,0.20833333333333334,0.2857142857142857,0.3142857142857143,9.309999999999999,0.36713286713286714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,142261.0,2371.0,4489,4465,1368,1237,510.0,8954,145.0,260.0,12.0,29.0,51.0,73.0,60.0,127.0,119.0,273.0,324.0,660.0,347.0,1310.0,4583.0,25.0,55.0,23.0,115.0,109.0,197.0,179.0,478.0,258.0,390.0,8.0,55.0,169.0,46.0,215.0,17.0,83.0,62.0,476.0,3.0,40.0,1.0,62.0,226.0,17.0,305.0,44.0,349.0,62.0,22.0,98.0,61.0,71.0,6.0,169.0,10.0,64.0,82.0,166.0,12.0,27.0,338.0,5.0,422.0,35.0,158.0,20.0,13.0,23.0,1.0,1.0,5.0,478.0,1368,12.0,0.39814814814814814,0.403125,0.4909090909090909,0.45454545454545453,0.5532994923857868,0.5199784017278618,0.5054945054945055,0.5397111913357401,0.5870736086175943,0.5533980582524272,0.6390374331550802,0.08333333333333333,0.16923076923076924,25.300729639124434,0.5798816568047337,0.1440677966101695,0.007142857142857143,0.14063472308649658,0.028591851322373123,0.11632270168855535,0.006944444444444444,0.13457943925233645,0.023484434735117424,0.03937007874015748,0.013333333333333334,0.009933774834437087,,0.10681399631675875,0.1279373368146214,0.17474302496328928,0.09113924050632911,0.28077753779697623,0.5576923076923077,0.6712962962962963,0.5379310344827586,0.13714902807775378,0.47244094488188976,0.5042016806722689,0.2,0.29481641468682507,0.4358974358974359,0.44074074074074077,0.3277310924369748,0.31868131868131866,0.41379310344827586,0.26353790613718414,0.6986301369863014,0.5680345572354212,0.5082634989200864,0.5196229166666666,0.49344729241877267,0.15384615384615385,0.20178799489144317,0.08778625954198473,0.3648854961832061,9.661969696969697,0.30474493205613723,481.0,19.0,42.0,3.0,4.0,5.0,9.0,86.0,224.0,11.0,32.0,22.0,71.0,105.0,266.0,14.0,36.0,27.0,80.0,300.0,15.0,224.0,86.0,1.0,29.0,24.0,22.0,40.0,23.0,7.0,37.0,5.0,18.0,6.0,4.0,61.0,3.0,3.0,2.0,5.0,13.0,60.0,0.9523809523809523,0.39473684210526316,0.3888888888888889,0.3375,0.39473684210526316,0.28725701943844495,0.0037593984962406013,0.06299212598425197,0.01098901098901099,0.004464285714285714,0.03551912568306011,0.18840579710144928,0.050808314087759814,0.5652173913043478,0.04535637149028078,0.4523809523809524,0.4523809523809524,0.9473684210526315,0.24190064794816415,0.38392857142857145,0.38565022421524664,0.9534883720930233,0.3333333333333333,0.04395604395604396,0.75,1.0,0.3516483516483517,0.34375,1.0,0.032490974729241874,0.5555555555555556,0.2563176895306859,0.30985915492957744,0.38392857142857145,0.014814814814814815,24.842105263157894,,,,,,True,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,158535.0,2642.0,5009,4997,1597,1527,568.0,10006,267.0,436.0,21.0,42.0,92.0,149.0,40.0,130.0,61.0,145.0,368.0,711.0,172.0,953.0,5135.0,29.0,64.0,11.0,69.0,113.0,242.0,98.0,336.0,230.0,506.0,24.0,59.0,482.0,177.0,659.0,104.0,280.0,161.0,1495.0,32.0,65.0,3.0,101.0,209.0,6.0,316.0,100.0,416.0,149.0,61.0,100.0,79.0,109.0,11.0,209.0,14.0,60.0,47.0,193.0,6.0,19.0,245.0,6.0,268.0,21.0,100.0,11.0,4.0,11.0,,1.0,1.0,336.0,1597,32.0,0.3125,0.32303370786516855,0.5175808720112518,0.453125,0.4669421487603306,0.5144927536231884,0.4393939393939394,0.4541984732824427,0.5408626560726447,0.4726027397260274,0.509090909090909,0.0829817158931083,0.11009174311926606,19.236883942766298,0.4784688995215311,0.04225352112676056,0.018404907975460124,0.11761395610579628,0.041507024265644954,0.17235494880546076,0.06557377049180328,0.13118916631400762,0.047224926971762414,0.046263345195729534,0.04194630872483222,0.05,0.10135135135135136,0.0899830220713073,0.12264150943396226,0.13612565445026178,0.1889400921658986,0.5744400527009222,0.6123853211009175,0.6881443298969072,0.30337078651685395,0.1712779973649539,0.3076923076923077,0.3305785123966942,0.2,0.19104084321475626,0.4206896551724138,0.42657342657342656,0.4262295081967213,0.6363636363636364,0.5,0.5687022900763359,0.6174496644295302,0.6376811594202898,0.5408842348284959,0.4995760869565218,0.5259651340996169,0.12247324613555291,0.12658227848101267,0.07240293809024134,0.35257082896117525,5.738396624472575,0.3188261129966061,512.0,2.0,12.0,,,,4.0,13.0,36.0,,2.0,4.0,16.0,15.0,48.0,,2.0,4.0,20.0,18.0,27.0,35.0,13.0,2.0,73.0,41.0,8.0,88.0,50.0,12.0,21.0,6.0,19.0,,3.0,40.0,,,6.0,1.0,9.0,39.0,0.4,0.3125,,0.2,0.3191489361702128,0.06324110671936758,0.041666666666666664,0.06923076923076923,0.013793103448275862,0.05555555555555555,0.03431372549019608,0.125,0.0273972602739726,0.8181818181818182,0.015810276679841896,0.16666666666666666,0.16666666666666666,1.0,0.04743083003952569,0.3611111111111111,0.38235294117647056,0.3076923076923077,0.19047619047619047,,,,0.030303030303030304,,,0.015267175572519083,,0.061068702290076333,0.25,0.37142857142857144,0.058823529411764705,25.787499999999998,1.0,,,,,True,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,25091.0,418.0,794,798,358,369,114.0,1592,58.0,93.0,24.0,38.0,16.0,32.0,8.0,20.0,,1.0,66.0,114.0,49.0,181.0,789.0,26.0,40.0,12.0,64.0,19.0,40.0,24.0,62.0,74.0,58.0,38.0,14.0,6.0,4.0,10.0,4.0,2.0,3.0,24.0,6.0,46.0,1.0,13.0,43.0,15.0,71.0,53.0,124.0,6.0,1.0,4.0,1.0,19.0,2.0,23.0,2.0,10.0,34.0,67.0,7.0,8.0,61.0,4.0,74.0,8.0,32.0,15.0,11.0,15.0,,3.0,2.0,62.0,358,10.0,0.5606060606060606,0.7872340425531915,0.5789473684210527,0.65,0.475,0.5789473684210527,0.65,0.475,0.6156462585034014,0.6666666666666666,0.5344827586206896,0.12280701754385964,0.11827956989247312,18.43817787418655,0.17391304347826086,0.5,0.023255813953488372,0.1575091575091575,0.1796875,0.15294117647058825,0.08955223880597014,0.1564245810055866,0.1609907120743034,0.22,0.1348314606741573,0.0851063829787234,0.1,0.1827956989247312,0.14925373134328357,0.1415929203539823,0.1724137931034483,0.8157894736842105,0.6236559139784946,0.7073170731707317,0.6206896551724138,0.17543859649122806,0.4,0.47058823529411764,0.125,0.008771929824561403,,,,0.95,0.631578947368421,0.8,0.5,0.8157894736842105,0.5727131578947369,0.5773897435897435,0.5638124999999999,0.2318840579710145,0.2318840579710145,0.35359116022099446,0.3425414364640884,1.9456140350877196,0.4508816120906801,104.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,1.0,2.0,3.0,,11.0,,,9.0,,,,4.0,7.0,8.0,,,,,,,,0.15,,,0.1791044776119403,0.1111111111111111,0.14705882352941177,0.4666666666666667,,,,,,,,,0.20833333333333334,,,,,,,,,,,,,,,,,,,True,
2067,1610612738,Eddie House,Eddie House,2067,BOS,16837.0,281.0,581,537,288,274,72.0,1118,3.0,7.0,,1.0,2.0,4.0,,,8.0,27.0,11.0,34.0,12.0,139.0,602.0,,2.0,2.0,20.0,9.0,20.0,10.0,73.0,16.0,6.0,,1.0,9.0,3.0,12.0,2.0,5.0,4.0,27.0,,3.0,,7.0,9.0,,16.0,3.0,19.0,11.0,3.0,2.0,2.0,1.0,,3.0,,2.0,4.0,18.0,,,9.0,,16.0,,1.0,2.0,1.0,2.0,,,,73.0,288,9.0,0.7272727272727273,0.7272727272727273,0.3235294117647059,,0.45,0.5570175438596491,0.5625,0.5163934426229508,0.5661157024793388,0.5588235294117647,0.5367647058823529,0.029411764705882353,0.14285714285714285,18.552036199095024,0.6666666666666666,,,0.05555555555555555,0.01875,0.12280701754385964,,0.0730593607305936,0.01282051282051282,0.0196078431372549,,,,0.01818181818181818,0.0425531914893617,0.1,0.15,0.06140350877192982,0.42857142857142855,0.5,0.6666666666666666,,,,,0.23684210526315788,0.2962962962962963,0.2962962962962963,0.75,0.0625,,0.06557377049180328,0.5,0.7631578947368421,0.5046999999999999,0.5205200000000001,0.47573750000000004,0.008695652173913044,0.02857142857142857,0.14388489208633093,0.5251798561151079,16.444117647058825,0.49569707401032703,70.0,16.0,27.0,2.0,7.0,10.0,15.0,19.0,53.0,4.0,7.0,5.0,26.0,35.0,80.0,6.0,14.0,15.0,41.0,102.0,3.0,52.0,19.0,1.0,1.0,,,8.0,,1.0,,,1.0,2.0,,6.0,,,1.0,,1.0,5.0,0.9714285714285714,0.4375,0.42857142857142855,0.36585365853658536,0.4430379746835443,0.7017543859649122,0.0125,,,0.018867924528301886,0.05263157894736842,0.058823529411764705,,0.5,0.23684210526315788,0.5925925925925926,0.5925925925925926,1.0,0.4649122807017544,0.3584905660377358,0.36538461538461536,0.9473684210526315,,0.4375,0.2857142857142857,1.0,0.4375,0.5714285714285714,1.0,0.2459016393442623,0.6666666666666666,0.4262295081967213,0.19230769230769232,0.36538461538461536,,25.259999999999998,1.0,,,,,True,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,4554.0,76.0,153,146,50,44,14.0,299,1.0,2.0,,,,,,1.0,,3.0,1.0,6.0,2.0,10.0,165.0,,,,,,1.0,1.0,1.0,,2.0,,1.0,6.0,2.0,8.0,2.0,3.0,3.0,18.0,,1.0,,3.0,2.0,,5.0,1.0,6.0,1.0,,,,5.0,3.0,5.0,,,2.0,8.0,,1.0,4.0,,3.0,1.0,2.0,1.0,,1.0,,,,1.0,50,1.0,,,0.16666666666666666,,,0.36363636363636365,,,0.4166666666666667,,0.16666666666666666,0.16666666666666666,0.5,9.770114942528735,,,,0.047619047619047616,0.023255813953488372,0.14285714285714285,,0.07936507936507936,0.017241379310344827,,0.0625,,,,,0.125,0.2,0.18181818181818182,0.5,1.0,,0.09090909090909091,,,,0.2727272727272727,,,,,,,,0.6363636363636364,0.49531000000000003,,0.3074,0.16666666666666666,0.2857142857142857,,0.1,12.266666666666666,0.32679738562091504,-6.0,,,,,,,2.0,5.0,,,,1.0,2.0,5.0,,,,1.0,3.0,3.0,5.0,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,0.5,0.4,,,0.4,0.45454545454545453,,,,,,,,1.0,,,,,0.45454545454545453,0.4,0.4,0.5,,,,,,,,,,0.5,,0.4,,27.78,,,,,,True,
951,1610612738,Ray Allen,Ray Allen,951,BOS,138732.0,2312.0,4387,4367,1324,1279,479.0,8754,95.0,148.0,8.0,12.0,22.0,40.0,45.0,94.0,95.0,185.0,235.0,427.0,182.0,1153.0,4464.0,17.0,32.0,23.0,93.0,56.0,107.0,66.0,289.0,276.0,194.0,10.0,29.0,133.0,25.0,158.0,18.0,69.0,49.0,341.0,11.0,27.0,1.0,38.0,112.0,8.0,158.0,39.0,197.0,60.0,16.0,63.0,41.0,41.0,5.0,104.0,7.0,17.0,81.0,132.0,1.0,5.0,140.0,3.0,191.0,11.0,54.0,12.0,10.0,12.0,,,1.0,289.0,1324,13.0,0.5872340425531914,0.6,0.550351288056206,0.53125,0.5233644859813084,0.5835336538461539,0.5645161290322581,0.5334928229665071,0.6172222222222222,0.6180555555555556,0.5864978902953587,0.06791569086651054,0.14189189189189189,20.316301703163017,0.6057692307692307,0.06557377049180328,0.007633587786259542,0.07097591888466413,0.01992619926199262,0.07335907335907337,0.02534562211981567,0.0715648854961832,0.021240916713247623,0.027083333333333334,0.019193857965451054,0.029801324503311258,0.015151515151515152,0.06420233463035019,0.058823529411764705,0.08260869565217391,0.06476683937823834,0.1778846153846154,0.6418918918918919,0.7480314960629921,0.7157894736842105,0.11298076923076923,0.4787234042553192,0.5056179775280899,0.2222222222222222,0.22235576923076922,0.5135135135135135,0.521978021978022,0.631578947368421,0.1935483870967742,0.6666666666666666,0.19138755980861244,0.55,0.6646634615384616,0.5298940217391305,0.512442,0.5141458737864079,0.0639269406392694,0.1148936170212766,0.08065915004336513,0.25065047701647875,10.496018735362997,0.30180077501709596,483.0,76.0,162.0,3.0,9.0,18.0,42.0,91.0,243.0,9.0,21.0,19.0,60.0,167.0,405.0,12.0,30.0,37.0,102.0,468.0,33.0,241.0,91.0,2.0,7.0,15.0,9.0,44.0,12.0,11.0,22.0,7.0,11.0,42.0,2.0,24.0,,,,2.0,7.0,19.0,0.9341317365269461,0.4123456790123457,0.4,0.3627450980392157,0.4143920595533499,0.48677884615384615,0.0049382716049382715,0.05319148936170213,0.016216216216216217,0.00411522633744856,0.011299435028248588,0.09848484848484848,0.023017902813299233,0.5833333333333334,0.19471153846153846,0.4691358024691358,0.4720496894409938,1.0,0.2920673076923077,0.37448559670781895,0.3760330578512397,0.8791208791208791,0.5,0.14516129032258066,0.3333333333333333,1.0,0.3387096774193548,0.42857142857142855,0.8888888888888888,0.20095693779904306,0.42857142857142855,0.28708133971291866,0.31666666666666665,0.3775933609958506,0.0049261083743842365,24.50074074074074,2.0,1.0,1.0,0.006172839506172839,,True,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,49024.0,817.0,1498,1520,534,542,176.0,3018,45.0,82.0,4.0,17.0,13.0,24.0,8.0,35.0,46.0,105.0,99.0,222.0,67.0,265.0,1630.0,10.0,33.0,17.0,37.0,39.0,86.0,29.0,107.0,184.0,14.0,2.0,20.0,21.0,8.0,29.0,8.0,12.0,7.0,66.0,19.0,46.0,2.0,11.0,61.0,8.0,80.0,67.0,147.0,21.0,7.0,14.0,7.0,21.0,1.0,35.0,5.0,6.0,59.0,120.0,4.0,13.0,78.0,8.0,90.0,7.0,43.0,10.0,9.0,10.0,,3.0,1.0,107.0,534,17.0,0.9292929292929293,0.9387755102040817,0.44594594594594594,0.30303030303030304,0.45348837209302323,0.44594594594594594,0.30303030303030304,0.45348837209302323,0.5018939393939394,0.4111111111111111,0.5095238095238095,0.09009009009009009,0.18292682926829268,17.46776084407972,0.4,0.2,0.041666666666666664,0.12423625254582485,0.09181636726546906,0.058823529411764705,0.12101910828025478,0.10619469026548672,0.09878419452887538,0.13089005235602094,0.05181347150259067,0.12280701754385964,0.11627906976744186,0.12578616352201258,0.13846153846153847,0.11386138613861387,0.0684931506849315,0.36936936936936937,0.5487804878048781,0.6716417910447762,0.9111111111111111,0.15765765765765766,0.22857142857142856,0.25806451612903225,0.625,0.47297297297297297,0.4380952380952381,0.4423076923076923,1.0,0.5151515151515151,0.23529411764705882,0.27906976744186046,0.5416666666666666,0.36936936936936937,0.4650972972972973,0.4988962962962962,0.43376162790697675,0.16666666666666666,0.16666666666666666,0.13962264150943396,0.4037735849056604,10.426126126126128,0.35647530040053405,50.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,14.0,2.0,1.0,7.0,,18.0,,,6.0,,,,1.0,6.0,3.0,,,,,,,,0.11428571428571428,0.009523809523809525,,0.09401709401709402,0.024390243902439025,0.1188118811881188,0.6,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,True,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,2647.0,44.0,93,96,45,69,12.0,189,4.0,6.0,1.0,2.0,2.0,2.0,,,2.0,4.0,6.0,10.0,4.0,16.0,124.0,1.0,2.0,,2.0,4.0,5.0,,8.0,10.0,2.0,2.0,,,,,,,,,1.0,3.0,,,4.0,1.0,5.0,4.0,9.0,,,1.0,1.0,1.0,,2.0,,2.0,2.0,9.0,2.0,,4.0,,5.0,1.0,3.0,,,,1.0,,1.0,8.0,45,5.0,0.8333333333333334,1.0,0.6,0.5,0.8,0.6,0.5,0.8,0.6666666666666666,0.5,0.8,,,13.20754716981132,0.5,0.14285714285714285,,0.13333333333333333,0.08571428571428572,,0.16666666666666666,0.10256410256410256,0.0975609756097561,0.14285714285714285,,0.3333333333333333,,0.14285714285714285,0.14285714285714285,0.125,,0.6,0.6666666666666666,0.6666666666666666,0.75,,,,,0.4,0.5,0.5,1.0,1.0,0.5,0.4,1.0,0.6,0.5905699999999999,0.6155999999999999,0.49826,0.25,0.25,0.125,0.5,7.109999999999999,0.4838709677419355,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,117490.0,1958.0,3645,3651,966,862,416.0,7296,176.0,268.0,59.0,92.0,48.0,77.0,58.0,129.0,8.0,15.0,242.0,412.0,80.0,564.0,3793.0,68.0,115.0,16.0,152.0,58.0,102.0,30.0,146.0,284.0,200.0,72.0,45.0,55.0,25.0,80.0,20.0,36.0,15.0,185.0,30.0,138.0,5.0,85.0,244.0,32.0,361.0,173.0,534.0,21.0,7.0,58.0,35.0,87.0,8.0,145.0,21.0,35.0,100.0,217.0,22.0,43.0,134.0,17.0,129.0,18.0,66.0,129.0,92.0,129.0,4.0,16.0,15.0,146.0,966,20.0,0.5867768595041323,0.6893203883495146,0.587378640776699,0.591304347826087,0.5686274509803921,0.5845410628019324,0.591304347826087,0.5576923076923077,0.5987261146496815,0.5984251968503937,0.5615384615384615,0.10922330097087378,0.13805970149253732,14.922480620155039,0.4,0.36363636363636365,0.045454545454545456,0.17732558139534885,0.11876075731497418,0.20531400966183574,0.08849557522123894,0.18379888268156425,0.11192538307794804,0.11633663366336634,0.12026726057906459,0.09090909090909091,0.08247422680412371,0.1447084233261339,0.189873417721519,0.19597989949748743,0.2168284789644013,0.6473429951690821,0.6567164179104478,0.7619047619047619,0.6704545454545454,0.3115942028985507,0.4496124031007752,0.4793388429752066,0.27586206896551724,0.036231884057971016,0.5333333333333333,0.5333333333333333,1.0,0.8,0.6413043478260869,0.7403846153846154,0.6233766233766234,0.6521739130434783,0.5258387409200966,0.54845,0.5542223300970873,0.14285714285714285,0.14347826086956522,0.2695035460992908,0.25886524822695034,3.519660194174757,0.2650205761316872,315.0,,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,,,1.0,,,5.0,4.0,15.0,14.0,10.0,4.0,23.0,1.0,8.0,,,9.0,,,9.0,28.0,73.0,9.0,,,,,,0.004830917874396135,,0.06201550387596899,,,0.11974110032362459,0.17142857142857143,0.12,0.5658914728682171,,,,,0.004830917874396135,,,,0.2542372881355932,,,,,,,,,0.019230769230769232,,,,52.6,1.0,,,,,True,
