EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,PtsAssisted2s,FTDefRebounds,SelfOReb,ShootingFouls,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,Fg2aBlocked,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFtPoints,LostBallSteals,OffLongMidRangeReboundPct,ShortMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,BlockedAtRim,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveMakes
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,1370.0,23,7.0,41,42,16.0,13.0,8,83,1.0,1.0,2.0,1.0,3.0,1.0,4,3.0,2.0,34,2.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,0.25,0.14285714285714285,0.14285714285714285,0.42857142857142855,16.0,1.0,0.5,0.05555555555555555,0.0625,0.25,0.11538461538461539,0.04,0.14285714285714285,0.14285714285714285,0.2,0.3333333333333333,0.14285714285714285,1.0,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.4809357142857143,0.3726,8.425,25.133333333333336,0.3902439024390244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,385.0,6,6.0,10,10,,,2,20,,,,1.0,1.0,1.0,1,1.0,5.0,4,,2.0,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.25,1.25,0.5,15.384615384615383,,,0.1111111111111111,,,0.09090909090909091,,,,,,,,,,0.5,0.5,0.5,0.502,,19.7,25.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5949,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,1133.0,19,4.0,35,36,16.0,13.0,7,71,1.0,3.0,,,,1.0,3,2.0,2.0,32,1.0,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,16.0,,0.3333333333333333,0.2,0.2,0.4,13.953488372093023,1.0,0.5,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.10526315789473684,0.05,,,0.25,,0.6,0.3333333333333333,0.3333333333333333,,,,1.0,0.59334,0.5808,,23.35,0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4988,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,1.0,0.4,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201621,1610612752,Joe Crawford,Joe Crawford,201621,NYK,1370.0,23,7.0,41,42,16.0,13.0,8,83,2.0,4.0,2.0,,3.0,2.0,6,4.0,9.0,34,2.0,2.0,3.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,2.0,1.0,16.0,,0.3333333333333333,0.35,0.4090909090909091,0.4,22.0,,,0.05555555555555555,0.0625,0.25,0.11538461538461539,0.04,,,0.2,0.3333333333333333,0.4,0.5,0.5,0.2,,0.3,0.8,0.53433,0.51033,2.733333333333333,24.6,0.3902439024390244,,1.0,,,1.0,,,2.0,3.0,1.0,1.0,0.25,,0.25,1.0,1.0,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.5724,0.2222222222222222,1.0,1.0,1.0,,1.0,3.0,2.0,,,1.0,,0.5,0.5,,0.14285714285714285,,,0.5,0.1,1.0,0.2,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.16666666666666666,0.5,1.0,1.0,0.6,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,1610612752,Chris Wilcox,Chris Wilcox,2404,NYK,866.0,14,5.0,25,26,9.0,4.0,6,51,1.0,3.0,,1.0,,1.0,4,,6.0,20,1.0,,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,,2.0,1.0,1.0,4.0,9.0,,0.25,0.25,0.5,,25.0,0.5,,0.13333333333333333,,,0.1,,,0.16666666666666666,,,0.75,0.3333333333333333,0.3333333333333333,,0.25,,0.75,0.564925,0.6489,3.875,,0.36,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,4.0,,,,,,5.0,3.0,,,,,,,,,,,,,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,237.0,4,3.0,6,6,,,1,12,,,1.0,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,1.0,,,,0.3796,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,650.0,11,1.0,20,20,7.0,9.0,3,40,1.0,1.0,1.0,1.0,2.0,2.0,3,2.0,10.0,19,,4.0,2.0,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,1.0,,1.0,3.0,7.0,,0.6666666666666666,0.7,0.7142857142857143,0.4,34.78260869565217,1.0,,,,,,,,,,,0.2,1.0,1.0,0.2,0.2,0.4,0.6,0.5151199999999999,0.5655,9.0,24.55,0.35,1.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,0.5,,0.5,,,,1.0,1.0,0.5,0.5,1.0,0.5,,,0.5,0.4804,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,,3.0,,4.0,2.0,3.0,,,,,0.5,,,,,1.0,,0.2857142857142857,0.4,0.3,,,,,,,,,3.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201235,1610612752,Courtney Sims,Courtney Sims,201235,NYK,504.0,8,2.0,16,16,7.0,9.0,2,32,2.0,2.0,1.0,,,2.0,3,,4.0,14,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,7.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,16.666666666666668,,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1111111111111111,,,1.0,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.4599333333333333,0.4142,1.7333333333333334,,0.4375,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,0.4953,0.5,1.0,1.0,,,1.0,,2.0,,,,,0.5,0.5,,,,,0.5,,1.0,0.5,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,,2.0,,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200754,1610612752,Mouhamed Sene,Mouhamed Sene,200754,NYK,335.0,6,,11,12,9.0,4.0,3,23,,1.0,1.0,,,1.0,2,,3.0,11,2.0,2.0,,,,,,,,2.0,,1.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,,1.0,9.0,,0.5,0.5,0.75,,21.428571428571427,,,0.4,0.6666666666666666,0.3333333333333333,0.375,0.3333333333333333,1.0,,,1.0,0.5,,,0.5,,,0.5,0.6,0.6,2.95,,0.8181818181818182,,,,,,,,3.0,,,,,,,1.0,1.5,,,,,,,,,,,0.4568,1.0,,1.0,,,1.0,,,,,,,,,,0.5,0.5,,,,,0.5,,,,,,1.0,1.0,1.0,,3.0,,1.0,1.0,3.0,,1.0,0.5,0.5,0.75,,,,,,,0.5,0.5,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,131141.0,2186,,4419,4426,1202.0,1303.0,515,8845,185.0,312.0,124.0,203.0,291.0,323.0,639,382.0,1270.0,4860,188.0,462.0,284.0,177.0,120.0,297.0,90.0,123.0,714.0,57.0,2.0,77.0,110.0,189.0,96.0,285.0,94.0,57.0,72.0,46.0,139.0,34.0,203.0,242.0,1202.0,35.0,0.5054773082942097,0.5,0.5511363636363636,0.37414299706170423,25.517104216388226,0.5179856115107914,0.015267175572519083,0.07801418439716312,0.04288939051918736,0.13873873873873874,0.09516539440203563,0.04415218412400188,0.050314465408805034,0.11045364891518737,0.14824120603015076,0.11464968152866242,0.30558276199804113,0.592948717948718,0.6335616438356164,0.12144955925563174,0.19882468168462292,0.2850146914789422,0.6797257590597453,0.5252833498023716,0.5101409722222222,7.5906103286384985,25.424345549738213,0.2720072414573433,86.0,92.0,6.0,19.0,125.0,9.0,33.0,106.0,288.0,92.0,0.768,0.32722513089005234,0.2727272727272727,0.3333333333333333,0.465,0.49528301886792453,0.0798004987531172,0.4236453201970443,0.42786069651741293,0.3161512027491409,0.3205574912891986,0.6956521739130435,0.19,0.3157894736842105,1.0,0.323943661971831,0.5073354166666668,0.08346456692913386,41.0,99.0,91.0,21.0,67.0,107.0,184.0,2.0,15.0,76.0,27.0,0.2848297213622291,0.3016393442622951,0.013513513513513514,0.04452054794520548,0.043824701195219126,0.029069767441860465,0.3027027027027027,0.089128305582762,0.41,0.33559322033898303,0.0711864406779661,23.0,57.0,22.0,86.0,249.0,33.0,92.0,31.0,398.0,27.0,296.0,107.0,398.0,0.2897196261682243,0.4925373134328358,0.48936170212765956,0.4694915254237288,0.5486111111111112,0.04225352112676056,0.04032258064516129,0.5609756097560976,0.5757575757575758,0.29152542372881357,0.2558139534883721,0.10711071107110712,0.14881780250347706,0.31338582677165355,67.0,26.0,4.0,4.0,27.0,6.0,1.0,6.0,121.0,37.0,0.0351288056206089,52.0,13.0,36.0,4.0,1.0,,0.16666666666666666,0.41935483870967744,0.4369747899159664,False,33.0,3.0,14.0,9.0,87.0,7.0,5.0,30.0,13.0,41.0,37.0,27.0,6.0,2.0,2.0,6.0,21.0,4.0,2.0,11.0,12.0,33.0,1.0,1.0,32.0,0.013089005235602094,0.0641025641025641,0.009852216748768473,0.01098901098901099,0.013745704467353952,0.04625,0.04975124378109453,0.03553299492385787,0.28846153846153844,0.2441860465116279,0.3626373626373626,0.36666666666666664,0.9696969696969697,0.08695652173913043,0.14,0.21428571428571427,1.0,0.42857142857142855,0.030612244897959183,,,,,
