EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,FG3APct,Corner3Frequency,Arc3Frequency,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3SecondViolations,on,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,23136.0,386,26,691,693,98,170,112.0,1384,40.0,52.0,16.0,24.0,7.0,9.0,8.0,17.0,7.0,26,55,95,28.0,138,716,19.0,30.0,7.0,45.0,10.0,19,4.0,24,66.0,44,30.0,8.0,9.0,9.0,4.0,1.0,4.0,18.0,10.0,45.0,1.0,6.0,35.0,5.0,46,56.0,102,1.0,7.0,3.0,4.0,6.0,3.0,8.0,3.0,2.0,14.0,1.0,2.0,23.0,42.0,8.0,6.0,44.0,3.0,3.0,52.0,8.0,30.0,20.0,12.0,4.0,4.0,20.0,13.0,24,98,2.0,0.6,0.825,0.5789473684210527,0.6333333333333333,0.5263157894736842,0.5789473684210527,0.6333333333333333,0.5263157894736842,0.5897435897435898,0.5921052631578947,0.5217391304347826,0.08421052631578947,0.11538461538461539,0.11764705882352941,15.764139590854391,0.42857142857142855,0.20833333333333334,0.034482758620689655,0.13565891472868216,0.16129032258064516,0.08955223880597014,0.11764705882352941,0.12615384615384614,0.1510989010989011,0.23595505617977527,0.2033898305084746,0.0916030534351145,0.0851063829787234,0.15789473684210525,0.10526315789473684,0.25,0.10317460317460317,0.1111111111111111,0.045454545454545456,0.03125,0.65,0.5473684210526316,0.7692307692307693,0.8695652173913043,0.575,0.17894736842105263,0.47058823529411764,0.5333333333333333,0.5,0.2736842105263158,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.8,0.6666666666666666,0.125,0.47368421052631576,0.7777777777777778,0.5473684210526316,0.5009463157894736,0.5321884615384616,0.4910894736842105,0.2564102564102564,0.2564102564102564,0.32608695652173914,0.17391304347826086,6.342105263157895,0.14182344428364688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,9801.0,163,26,304,309,60,130,53.0,613,11.0,17.0,5.0,8.0,3.0,3.0,3.0,3.0,2.0,3,16,23,3.0,35,299,6.0,9.0,1.0,13.0,5.0,5,2.0,12,18.0,14,10.0,2.0,4.0,4.0,2.0,,2.0,8.0,5.0,11.0,1.0,6.0,17.0,2.0,25,17.0,42,,5.0,3.0,2.0,3.0,2.0,2.0,1.0,,5.0,,1.0,15.0,31.0,5.0,1.0,13.0,3.0,4.0,7.0,,3.0,15.0,11.0,1.0,3.0,15.0,8.0,12,60,6.0,0.5625,0.8181818181818182,0.6956521739130435,0.6666666666666666,1.0,0.6956521739130435,0.6666666666666666,1.0,0.6481481481481481,0.5909090909090909,1.0,0.08695652173913043,0.11764705882352941,,8.469945355191257,0.6,0.125,0.1111111111111111,0.16831683168316833,0.08870967741935484,0.15384615384615385,0.1111111111111111,0.16428571428571428,0.09467455621301775,0.04878048780487805,0.13793103448275862,0.09259259259259259,0.07407407407407407,0.16666666666666666,0.16666666666666666,0.21739130434782608,0.14583333333333334,0.2,0.07142857142857142,,0.5333333333333333,0.7391304347826086,0.6470588235294118,0.7333333333333333,0.5454545454545454,0.13043478260869565,1.0,1.0,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.8888888888888888,0.625,,0.6,1.0,0.7391304347826086,0.5480173913043479,0.5963,0.52422,0.11538461538461539,0.11538461538461539,0.37142857142857144,0.34285714285714286,3.5173913043478264,0.19736842105263158,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101165,1610612765,Alex Acker,Alex Acker,101165,DET,1112.0,19,15,35,38,8,25,7.0,73,1.0,1.0,,,,,,2.0,2.0,3,3,6,1.0,7,29,,,1.0,1.0,1.0,1,,2,4.0,2,,,,1.0,,,,3.0,,,,,1.0,,1,,1,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,2,8,,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.3,,1.0,0.3181818181818182,0.5,1.0,,,,25.0,,,,0.125,,,,0.1,,,,,,,,,0.2,,,,,0.1,1.0,1.0,,0.2,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5,0.48693,,0.38,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.2857142857142857,14.049999999999999,0.22857142857142856,,,,2.0,2.0,4.0,2.0,1.0,1.0,0.4,0.2,0.2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,21061.0,351,3,631,634,115,165,100.0,1265,34.0,70.0,1.0,8.0,2.0,12.0,16.0,32.0,20.0,56,70,158,34.0,177,688,2.0,16.0,6.0,10.0,7.0,27,8.0,22,22.0,118,,16.0,51.0,72.0,18.0,6.0,27.0,165.0,6.0,5.0,,5.0,18.0,1.0,24,11.0,35,2.0,17.0,5.0,12.0,19.0,11.0,10.0,8.0,2.0,29.0,2.0,3.0,10.0,38.0,,3.0,32.0,,1.0,42.0,,21.0,2.0,1.0,1.0,,2.0,,22,115,5.0,0.15714285714285714,0.15714285714285714,0.4430379746835443,0.125,0.25925925925925924,0.43333333333333335,0.1111111111111111,0.25,0.47580645161290325,0.22727272727272727,0.34375,0.10126582278481013,0.2,,28.514588859416445,0.6551724137931034,0.047619047619047616,,0.07692307692307693,0.02040816326530612,0.0684931506849315,0.07692307692307693,0.0749185667752443,0.034055727554179564,0.0125,0.01818181818181818,0.02727272727272727,0.05128205128205128,0.10256410256410256,0.1038961038961039,,0.09803921568627451,0.04,0.13043478260869565,0.02702702702702703,,0.42424242424242425,0.4857142857142857,0.6071428571428571,0.14705882352941177,0.19393939393939394,0.5,0.5,0.1875,0.3393939393939394,0.35714285714285715,0.37037037037037035,0.15,0.4444444444444444,0.125,1.0,0.42857142857142855,0.16666666666666666,0.4666666666666667,0.47967393939393954,0.47625,0.44027321428571425,0.11290322580645161,0.11731843575418995,0.05649717514124294,0.12429378531073447,8.672784810126583,0.18225039619651348,2.0,,1.0,,7.0,7.0,7.0,21.0,8.0,0.04242424242424243,,0.04242424242424243,25.514285714285712,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,13.0,3.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,1.0,0.1111111111111111,0.03571428571428571,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,37798.0,630,23,1169,1162,251,389,177.0,2331,22.0,43.0,2.0,10.0,3.0,7.0,9.0,19.0,10.0,25,41,87,19.0,224,1244,5.0,17.0,3.0,31.0,6.0,12,5.0,41,56.0,26,6.0,4.0,17.0,22.0,6.0,6.0,5.0,49.0,10.0,16.0,2.0,20.0,43.0,16.0,79,28.0,107,8.0,7.0,5.0,2.0,5.0,2.0,12.0,3.0,,17.0,4.0,3.0,23.0,43.0,1.0,4.0,28.0,2.0,8.0,25.0,3.0,12.0,4.0,3.0,,1.0,4.0,3.0,41,251,5.0,0.6829268292682927,0.7368421052631579,0.47126436781609193,0.29411764705882354,0.5,0.49516908212560384,0.45161290322580644,0.47368421052631576,0.5137614678899083,0.4696969696969697,0.5,0.04597701149425287,0.06976744186046512,0.05263157894736842,17.016654598117306,0.29411764705882354,0.35555555555555557,0.046511627906976744,0.10386473429951691,0.035634743875278395,0.15503875968992248,0.0684931506849315,0.11602209944751381,0.043697478991596636,0.060810810810810814,0.01098901098901099,0.02857142857142857,0.037037037037037035,0.1076923076923077,0.05925925925925926,0.10989010989010989,0.13297872340425532,0.1797752808988764,0.1,0.06837606837606838,0.75,0.20772946859903382,0.5116279069767442,0.55,0.7272727272727273,0.09178743961352658,0.47368421052631576,0.5,0.4444444444444444,0.12077294685990338,0.4,0.4,0.8,0.3225806451612903,0.2,,0.18421052631578946,0.42857142857142855,0.7874396135265701,0.5266643203883494,0.5377086956521739,0.48216756756756757,0.05555555555555555,0.125,0.13839285714285715,0.18303571428571427,7.700000000000001,0.21471343028229256,2.0,2.0,,70.0,50.0,120.0,49.0,5.0,2.0,0.5797101449275363,0.33816425120772947,0.24154589371980675,24.322500000000012,14.0,8.0,13.0,41.0,14.0,26.0,123.0,14.0,3.0,1.0,,1.0,0.3416666666666667,0.3445378151260504,,0.28,0.28,1.0,0.25806451612903225,0.34210526315789475,0.2857142857142857,27.0,3.0,6.0,4.0,13.0,3.0,4.0,6.0,8.0,1.0,4.0,1.0,0.42857142857142855,0.3076923076923077,0.38571428571428573,0.38571428571428573,1.0,0.1935483870967742,0.5,1.0,0.375,1.0,0.34210526315789475,0.3076923076923077,0.3076923076923077,,,,,,,,True,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,10353.0,173,4,332,330,77,154,47.0,662,4.0,9.0,,,2.0,5.0,5.0,14.0,15.0,41,24,64,12.0,84,348,3.0,6.0,,6.0,4.0,14,9.0,26,28.0,20,,2.0,25.0,35.0,12.0,2.0,11.0,80.0,,2.0,,5.0,14.0,1.0,20,2.0,22,,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,6.0,1.0,,1.0,9.0,,1.0,15.0,,2.0,14.0,,,,,,,,,26,77,3.0,0.5833333333333334,0.5833333333333334,0.375,0.5,0.2857142857142857,0.43902439024390244,0.375,0.4473684210526316,0.46551724137931033,0.375,0.5416666666666666,0.03125,0.2222222222222222,,24.031007751937985,0.5,0.07692307692307693,,0.12962962962962962,0.014814814814814815,0.11363636363636363,,0.125,0.011363636363636364,0.02,,0.017241379310344827,,,0.14705882352941177,0.17391304347826086,0.09803921568627451,0.12903225806451613,0.07692307692307693,,,0.10975609756097561,0.4444444444444444,0.5714285714285714,0.75,0.17073170731707318,0.35714285714285715,0.35714285714285715,0.2,0.5,0.36585365853658536,0.36585365853658536,0.6666666666666666,,,,0.2631578947368421,0.4,0.32926829268292684,0.45568841463414644,0.41802500000000004,0.5106736842105264,,,0.07142857142857142,0.30952380952380953,13.875,0.2319277108433735,,5.0,,10.0,8.0,18.0,8.0,10.0,7.0,0.21951219512195122,0.12195121951219512,0.0975609756097561,24.03888888888889,2.0,2.0,1.0,8.0,2.0,5.0,24.0,2.0,3.0,1.0,,1.0,0.4444444444444444,0.4444444444444444,,0.25,0.25,1.0,0.25,0.05263157894736842,0.25,6.0,,,3.0,4.0,,,,3.0,,,5.0,,0.6,0.6,0.6,1.0,,,,,,0.21052631578947367,0.75,,4.0,,,,,,,True,,,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,13724.0,229,13,436,428,106,169,62.0,864,20.0,51.0,2.0,5.0,7.0,12.0,7.0,14.0,17.0,41,44,106,37.0,128,434,3.0,9.0,9.0,15.0,11.0,23,14.0,36,14.0,74,4.0,14.0,25.0,38.0,13.0,2.0,10.0,89.0,3.0,6.0,,2.0,12.0,2.0,16,9.0,25,,5.0,5.0,,7.0,4.0,16.0,3.0,3.0,23.0,1.0,5.0,11.0,28.0,1.0,6.0,32.0,1.0,2.0,43.0,7.0,22.0,2.0,,1.0,1.0,2.0,1.0,36,106,6.0,0.1590909090909091,0.16666666666666666,0.41509433962264153,0.3333333333333333,0.4782608695652174,0.3922413793103448,0.3333333333333333,0.4074074074074074,0.47368421052631576,0.5357142857142857,0.5454545454545454,0.1320754716981132,0.21568627450980393,0.21428571428571427,30.4093567251462,0.30434782608695654,0.09523809523809523,,0.08633093525179857,0.03508771929824561,0.0392156862745098,0.05660377358490566,0.07368421052631578,0.04017857142857143,0.045454545454545456,0.03333333333333333,0.02666666666666667,0.06451612903225806,0.045454545454545456,0.16666666666666666,,0.06153846153846154,0.030303030303030304,0.05555555555555555,,0.5,0.4396551724137931,0.39215686274509803,0.5,0.15,0.1206896551724138,0.5,0.6363636363636364,,0.35344827586206895,0.4146341463414634,0.4146341463414634,0.23529411764705882,0.5555555555555556,0.4,,0.4444444444444444,0.5833333333333334,0.5258620689655172,0.48111565217391306,0.4447875,0.4470692307692309,0.16793893129770993,0.18181818181818182,0.1171875,0.28125,8.612264150943398,0.24311926605504589,,2.0,,1.0,9.0,10.0,8.0,13.0,7.0,0.08620689655172414,0.008620689655172414,0.07758620689655173,30.759999999999998,1.0,,4.0,1.0,,4.0,3.0,1.0,6.0,6.0,,1.0,0.1,0.1111111111111111,,0.1111111111111111,0.1111111111111111,1.0,,0.14814814814814814,0.125,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,True,,,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,18819.0,314,30,593,596,124,188,83.0,1189,17.0,27.0,3.0,8.0,3.0,5.0,1.0,7.0,15.0,32,33,66,14.0,101,617,5.0,12.0,2.0,12.0,8.0,13,5.0,24,30.0,36,6.0,3.0,8.0,11.0,4.0,2.0,2.0,25.0,3.0,6.0,,7.0,16.0,,23,9.0,32,1.0,8.0,7.0,1.0,5.0,4.0,8.0,1.0,2.0,13.0,2.0,2.0,17.0,27.0,,,11.0,,1.0,17.0,,4.0,2.0,1.0,1.0,,2.0,1.0,24,124,4.0,0.45454545454545453,0.5,0.5,0.4166666666666667,0.6153846153846154,0.4943181818181818,0.3333333333333333,0.5588235294117647,0.5210526315789473,0.375,0.631578947368421,0.045454545454545456,0.037037037037037035,0.2857142857142857,15.629522431259044,0.38461538461538464,,,0.07373271889400922,0.02830188679245283,0.11290322580645161,0.03896103896103896,0.08243727598566308,0.031141868512110725,0.05555555555555555,0.023255813953488372,0.010309278350515464,0.07142857142857142,,0.057971014492753624,0.0851063829787234,0.07920792079207921,0.07142857142857142,0.2,0.023255813953488372,0.5,0.3068181818181818,0.6296296296296297,0.6538461538461539,0.35294117647058826,0.07954545454545454,0.14285714285714285,0.2,,0.36363636363636365,0.46875,0.46875,0.6,0.5333333333333333,0.375,,0.29411764705882354,0.6,0.5568181818181818,0.500519540229885,0.5117714285714285,0.47755000000000003,0.05434782608695652,0.05714285714285714,0.1188118811881188,0.2376237623762376,9.91060606060606,0.209106239460371,2.0,3.0,,15.0,7.0,22.0,6.0,3.0,1.0,0.25,0.17045454545454544,0.07954545454545454,24.886363636363637,2.0,,2.0,7.0,3.0,4.0,21.0,2.0,2.0,1.0,,1.0,0.3181818181818182,0.3333333333333333,,0.2857142857142857,0.2857142857142857,1.0,,0.11764705882352941,0.3333333333333333,5.0,,3.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,0.11764705882352941,0.5,,2.0,1.0,1.0,0.045454545454545456,,,,True,,,,,,,,
201594,1610612765,Walter Sharpe,Walter Sharpe,201594,DET,579.0,10,-7,24,23,16,15,1.0,47,2.0,3.0,,,1.0,2.0,1.0,1.0,,3,3,7,,6,26,,,,,2.0,6,,4,4.0,2,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,4,16,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,,,,28.0,,,,0.1111111111111111,,,,0.07142857142857142,,,,,,,0.3333333333333333,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,,,,0.3333333333333333,0.5,0.42857142857142855,0.4507857142857143,,0.4255333333333334,,,,0.6666666666666666,8.457142857142857,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,10982.0,183,-55,350,333,110,146,56.0,683,14.0,21.0,5.0,8.0,4.0,6.0,7.0,18.0,12.0,30,33,69,25.0,94,424,7.0,12.0,3.0,17.0,6.0,16,10.0,22,26.0,40,6.0,2.0,12.0,16.0,5.0,1.0,6.0,36.0,2.0,10.0,,5.0,14.0,,19,12.0,31,4.0,,,,7.0,5.0,2.0,2.0,,9.0,1.0,2.0,3.0,9.0,,,23.0,,1.0,31.0,2.0,10.0,4.0,4.0,,,6.0,4.0,22,110,4.0,0.3939393939393939,0.43333333333333335,0.4782608695652174,0.5833333333333334,0.375,0.43670886075949367,0.5833333333333334,0.3157894736842105,0.4945652173913043,0.6071428571428571,0.4375,0.028985507246376812,0.09523809523809523,,24.220623501199043,0.7777777777777778,,,0.1308411214953271,0.072992700729927,0.15151515151515152,0.044444444444444446,0.1357142857142857,0.06593406593406594,0.16666666666666666,0.03571428571428571,0.029850746268656716,0.041666666666666664,0.047619047619047616,0.13636363636363635,,0.1951219512195122,0.07692307692307693,0.42857142857142855,0.09302325581395349,0.6666666666666666,0.26582278481012656,0.6666666666666666,0.7368421052631579,0.21428571428571427,0.22784810126582278,0.3888888888888889,0.3888888888888889,,0.379746835443038,0.4,0.4,0.8333333333333334,0.6666666666666666,0.625,,0.3157894736842105,0.6666666666666666,0.3924050632911392,0.4515588607594936,0.5410777777777778,0.4500368421052632,0.11494252873563218,0.12987012987012986,0.18085106382978725,0.23404255319148937,10.195652173913043,0.3142857142857143,1.0,5.0,,4.0,6.0,10.0,6.0,4.0,,0.12658227848101267,0.05063291139240506,0.0759493670886076,24.83,,,2.0,1.0,,3.0,3.0,,4.0,1.0,,1.0,0.1,0.1,,,,,,0.10526315789473684,,1.0,,,,1.0,,,,,,,5.0,,,0.25,0.25,1.0,,,,,,0.05263157894736842,,,3.0,,,,2.0,2.0,,True,,,,,,,,
