EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,BlockedLongMidRange,DefensiveGoaltends,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedArc3,OffensiveGoaltends,on
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,48256.0,804,26.0,1591,1602,346.0,434.0,191.0,3193,64.0,117.0,10.0,17.0,19.0,36.0,11.0,31.0,33.0,79.0,14.0,35.0,2.0,8.0,4.0,4.0,35.0,107.0,2.0,4.0,5.0,23.0,108.0,227.0,49.0,142.0,69.0,432.0,1753,11.0,23.0,4.0,12.0,3.0,37.0,23.0,57.0,9.0,27.0,28.0,101.0,58.0,158.0,102.0,45.0,14.0,3.0,104.0,35.0,21.0,1.0,69.0,55.0,124.0,39.0,16.0,46.0,6.0,17.0,303.0,14.0,22.0,2.0,32.0,31.0,63.0,38.0,101.0,6.0,31.0,15.0,16.0,34.0,20.0,24.0,31.0,3.0,10.0,1.0,1.0,65.0,4.0,11.0,24.0,63.0,1.0,3.0,3.0,73.0,5.0,81.0,8.0,1.0,2.0,29.0,5.0,8.0,3.0,2.0,1.0,3.0,1.0,101.0,346.0,12.0,8.0,0.26851851851851855,0.2871287128712871,0.6938775510204082,0.34507042253521125,0.3333333333333333,0.3333333333333333,0.35251798561151076,0.47577092511013214,0.4782608695652174,0.40350877192982454,0.491869918699187,0.4857142857142857,0.43452380952380953,0.5348258706467661,0.5,0.5102040816326531,0.38482384823848237,0.007042253521126761,0.09251101321585903,0.11965811965811966,0.16129032258064516,0.02531645569620253,0.02857142857142857,25.6030701754386,0.5230769230769231,0.047619047619047616,0.058935361216730035,0.045081967213114756,0.14285714285714285,0.048109965635738834,0.084,0.04621309370988447,0.05627705627705628,0.02857142857142857,0.039473684210526314,0.05909090909090909,0.014084507042253521,0.0213903743315508,0.0684931506849315,0.08808290155440414,0.16993464052287582,0.08450704225352113,0.03314917127071823,0.3333333333333333,0.3170731707317073,0.5470085470085471,0.6213592233009708,0.28125,0.08401084010840108,0.3548387096774194,0.4230769230769231,0.2727272727272727,0.2140921409214092,0.4177215189873418,0.42857142857142855,0.24242424242424243,0.0948509485094851,0.4,0.4117647058823529,0.9285714285714286,0.2899728997289973,0.32710280373831774,0.32710280373831774,0.6,0.4857142857142857,0.5882352941176471,0.1,0.22857142857142856,0.25,1.0,0.11428571428571428,0.5,1.0,0.42857142857142855,0.5277777777777778,0.047619047619047616,1.0,0.27380952380952384,0.21739130434782608,0.7018970189701897,0.33653846153846156,0.5281501369863012,0.5257461538461538,0.5256598765432098,0.08629441624365482,0.11693548387096774,0.03424657534246575,0.08564814814814815,0.2337962962962963,7.599118942731276,25.233098591549297,0.2174732872407291,,,,,,,,,,,,,True
101135,1610612752,David Lee,David Lee,101135,NYK,75705.0,1262,-127.0,2554,2558,454.0,577.0,288.0,5112,182.0,280.0,55.0,72.0,27.0,46.0,35.0,75.0,31.0,83.0,,,,,,,,1.0,,,,1.0,248.0,438.0,,1.0,112.0,608.0,2890,60.0,81.0,,,7.0,127.0,36.0,69.0,,1.0,20.0,92.0,334.0,162.0,,,80.0,,1.0,,43.0,,31.0,41.0,72.0,27.0,14.0,23.0,1.0,7.0,185.0,31.0,75.0,,83.0,204.0,314.0,106.0,420.0,15.0,39.0,29.0,10.0,47.0,8.0,29.0,27.0,6.0,18.0,,2.0,74.0,7.0,6.0,42.0,103.0,,13.0,8.0,105.0,5.0,140.0,20.0,,,68.0,,12.0,13.0,13.0,,13.0,9.0,92.0,454.0,11.0,11.0,0.6733870967741935,0.8028846153846154,,,,,,0.5662100456621004,0.7407407407407407,0.5217391304347826,0.5649202733485194,0.7407407407407407,0.5142857142857142,0.6092184368737475,0.7470588235294118,0.5609756097560976,0.002277904328018223,,0.09817351598173515,0.13214285714285715,0.06666666666666667,0.012048192771084338,,19.902744008336228,0.6351351351351351,,0.23971797884841364,0.09259259259259259,0.24411764705882352,0.07598039215686274,0.2409739714525609,0.08702791461412152,0.12295081967213115,0.07647058823529412,0.06204379562043796,0.09177215189873418,0.021739130434782608,0.22,0.2857142857142857,0.2287390029325513,0.24803149606299213,0.23255813953488372,0.10204081632653061,0.6923076923076923,0.6378132118451025,0.65,0.7489711934156379,0.6593406593406593,0.17084282460136674,0.4666666666666667,0.5,0.5714285714285714,0.18906605922551253,0.37349397590361444,0.3780487804878049,0.8709677419354839,,,,,0.002277904328018223,,,,0.8888888888888888,0.7638888888888888,0.23636363636363636,,,,,,,0.6571428571428571,0.5869565217391305,,,0.014285714285714285,,0.6400911161731208,,0.5303525056947608,0.5617514705882353,0.5230549999999999,0.13963039014373715,0.13991769547325103,,0.20888157894736842,0.1513157894736842,4.857762557077625,29.0,0.17776037588097102,27.0,9.0,2.0,2.0,0.38571428571428573,,,,,,,,True
101194,1610612752,Anthony Roberson,Anthony Roberson,101194,NYK,4880.0,81,-14.0,167,163,32.0,53.0,25.0,330,2.0,3.0,,,1.0,1.0,,1.0,2.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,13.0,,,2.0,4.0,4.0,11.0,6.0,20.0,3.0,29.0,195,1.0,1.0,1.0,1.0,,5.0,2.0,3.0,3.0,6.0,,13.0,4.0,4.0,15.0,3.0,,1.0,12.0,5.0,1.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,,1.0,,1.0,1.0,2.0,3.0,,5.0,4.0,1.0,,,,,,,,,,,,1.0,6.0,,,,3.0,,3.0,,,1.0,1.0,,,,,,,,13.0,32.0,4.0,,0.5,0.5,0.8333333333333334,0.3,1.0,0.5,0.3157894736842105,0.36363636363636365,1.0,0.6666666666666666,0.41935483870967744,1.25,0.7222222222222222,0.4375,1.25,0.7222222222222222,0.6451612903225806,,0.09090909090909091,0.3333333333333333,,,,16.580310880829018,,0.16666666666666666,0.018518518518518517,,,0.02631578947368421,0.013157894736842105,0.012195121951219513,,,,0.03225806451612903,,,,0.037037037037037035,,,,,0.0967741935483871,0.6666666666666666,1.0,0.5,0.03225806451612903,,,,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.5,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,0.41935483870967744,0.38461538461538464,0.38461538461538464,0.8,,,,0.5,1.0,1.0,,,,0.1111111111111111,1.0,0.2222222222222222,0.5,0.4444444444444444,0.5,0.7419354838709677,0.4166666666666667,0.5272516666666667,0.359,0.4892000000000001,0.03125,0.08333333333333333,,0.1724137931034483,0.4482758620689655,12.890909090909092,25.929999999999996,0.19161676646706588,,,,,,,,,,,,,True
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,821.0,14,4.0,27,29,6.0,17.0,4.0,56,,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,2.0,,2.0,2.0,2.0,26,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,2.0,3.0,,2.0,1.0,,,8.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,3.0,,4.0,,,,2.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,0.16666666666666666,,,0.5,,0.5,,1.0,,,17.142857142857142,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,0.75,,0.5512125,,0.59985,0.3333333333333333,0.5,,,,5.3,23.0,0.2222222222222222,,,,,,,,,,,,,True
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,113632.0,1894,-116.0,3792,3805,681.0,830.0,432.0,7597,98.0,195.0,14.0,38.0,11.0,40.0,14.0,47.0,30.0,96.0,31.0,84.0,1.0,5.0,5.0,11.0,89.0,245.0,3.0,17.0,13.0,40.0,142.0,338.0,120.0,329.0,89.0,733.0,4228,15.0,43.0,4.0,22.0,12.0,54.0,18.0,60.0,18.0,51.0,31.0,121.0,118.0,166.0,354.0,6.0,20.0,3.0,242.0,89.0,40.0,4.0,86.0,31.0,117.0,22.0,9.0,52.0,12.0,22.0,265.0,21.0,50.0,,65.0,169.0,248.0,71.0,319.0,15.0,47.0,30.0,17.0,43.0,10.0,29.0,31.0,4.0,14.0,6.0,6.0,74.0,10.0,9.0,75.0,132.0,,4.0,2.0,102.0,12.0,117.0,15.0,,,57.0,,9.0,7.0,4.0,1.0,7.0,2.0,121.0,681.0,9.0,9.0,0.4154929577464789,0.44696969696969696,0.9833333333333333,0.364741641337386,0.18181818181818182,0.35294117647058826,0.36809815950920244,0.42011834319526625,0.3488372093023256,0.3,0.4827586206896552,0.3230769230769231,0.40540540540540543,0.5104456824512534,0.36486486486486486,0.4689922480620155,0.49325337331334335,0.0121580547112462,0.11834319526627218,0.16923076923076924,0.06382978723404255,0.041666666666666664,,18.392940083604273,0.581081081081081,,0.1352,0.04251700680272109,0.12745098039215685,0.03162650602409638,0.13295454545454546,0.03858695652173913,0.05474452554744526,0.02531645569620253,0.03580562659846547,0.030120481927710843,0.03614457831325301,0.10287081339712918,0.11144578313253012,0.178,0.13736263736263737,0.10273972602739725,0.042134831460674156,0.2857142857142857,0.29235382308845576,0.5025641025641026,0.6049382716049383,0.41836734693877553,0.0704647676161919,0.2978723404255319,0.3181818181818182,0.14285714285714285,0.14392803598200898,0.3125,0.32608695652173914,0.5333333333333333,0.12593703148425786,0.36904761904761907,0.36904761904761907,1.0,0.36731634182908546,0.363265306122449,0.36929460580912865,0.9775280898876404,0.5846153846153846,0.3684210526315789,0.07142857142857142,0.07692307692307693,0.2,1.0,0.26153846153846155,0.17647058823529413,1.0,0.36036036036036034,0.275,0.0990990990990991,0.45454545454545453,0.36036036036036034,0.325,0.7856071964017991,0.3677685950413223,0.5397277861445783,0.5489333333333334,0.5303146788990826,0.08039492242595205,0.15,,0.07366984993178717,0.165075034106412,6.596745562130178,25.076595744680848,0.17958860759493672,14.0,5.0,1.0,,0.125,2.0,1.0,0.0163265306122449,,,,,True
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,14823.0,247,1.0,495,505,83.0,81.0,44.0,1000,10.0,21.0,1.0,1.0,1.0,4.0,6.0,13.0,15.0,30.0,3.0,9.0,,,,1.0,17.0,30.0,2.0,2.0,3.0,6.0,31.0,64.0,20.0,39.0,15.0,137.0,538,1.0,2.0,2.0,2.0,1.0,9.0,5.0,10.0,3.0,7.0,8.0,27.0,20.0,42.0,42.0,18.0,,,30.0,17.0,3.0,,22.0,6.0,28.0,6.0,,11.0,4.0,7.0,62.0,,1.0,,5.0,6.0,11.0,1.0,12.0,,5.0,3.0,2.0,10.0,3.0,6.0,6.0,,4.0,,1.0,16.0,,3.0,6.0,10.0,,,1.0,15.0,,20.0,2.0,2.0,,7.0,2.0,3.0,,,,,,27.0,83.0,,3.0,0.3225806451612903,0.3225806451612903,0.7,0.5128205128205128,1.0,0.42857142857142855,0.5128205128205128,0.484375,0.5,0.5,0.5922330097087378,1.0,0.5588235294117647,0.6171171171171171,1.125,0.6428571428571429,0.3786407766990291,,0.046875,0.09523809523809523,,0.03333333333333333,,23.175182481751822,0.625,,0.030927835051546393,0.006711409395973154,0.11363636363636363,,0.046218487394957986,0.004347826086956522,,,0.016129032258064516,,,0.015384615384615385,0.018518518518518517,0.05333333333333334,0.14285714285714285,,,,0.20388349514563106,0.47619047619047616,0.5263157894736842,0.4,0.1262135922330097,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.2912621359223301,0.5,0.5172413793103449,0.26666666666666666,0.08737864077669903,0.3333333333333333,0.3333333333333333,1.0,0.2912621359223301,0.5666666666666667,0.5666666666666667,0.6470588235294118,0.25,1.0,,,,,0.5,1.0,1.0,0.23529411764705882,0.25,0.058823529411764705,,0.35294117647058826,0.5,0.5825242718446602,0.5666666666666667,0.5082456310679612,0.5403,0.4983352941176471,0.08333333333333333,0.10144927536231885,0.05128205128205128,0.06569343065693431,0.19708029197080293,10.41875,25.107692307692307,0.16767676767676767,,1.0,,,,,,,,,,,True
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,85728.0,1429,-123.0,2893,2901,506.0,631.0,322.0,5794,50.0,118.0,3.0,8.0,9.0,29.0,12.0,28.0,18.0,33.0,11.0,22.0,2.0,4.0,1.0,3.0,52.0,129.0,3.0,6.0,11.0,29.0,80.0,179.0,63.0,151.0,100.0,449.0,3238,5.0,14.0,5.0,10.0,7.0,32.0,14.0,41.0,12.0,32.0,45.0,109.0,16.0,144.0,102.0,87.0,4.0,3.0,125.0,51.0,18.0,,174.0,123.0,297.0,93.0,30.0,113.0,16.0,45.0,717.0,10.0,12.0,,28.0,61.0,99.0,22.0,121.0,6.0,40.0,29.0,11.0,77.0,18.0,52.0,38.0,8.0,25.0,1.0,6.0,115.0,8.0,14.0,24.0,48.0,,,3.0,90.0,6.0,116.0,9.0,,17.0,34.0,2.0,17.0,4.0,2.0,1.0,5.0,4.0,109.0,506.0,9.0,15.0,0.1,0.10256410256410256,0.5396825396825397,0.41721854304635764,0.5,0.375,0.4189189189189189,0.44692737430167595,0.35714285714285715,0.34146341463414637,0.5287878787878788,0.5208333333333334,0.4383561643835616,0.5802139037433155,0.5535714285714286,0.5578947368421052,0.4575757575757576,,0.1005586592178771,0.15254237288135594,,,,14.932680538555692,0.6695652173913044,,0.0639412997903564,0.01348314606741573,0.07526881720430108,0.019801980198019802,0.06711915535444947,0.015770609318996417,0.016786570743405275,0.011049723756906077,0.010273972602739725,0.013262599469496022,0.0390625,0.05362776025236593,0.04417670682730924,0.08505154639175258,0.07380073800738007,0.07920792079207921,0.03614457831325301,0.8,0.3575757575757576,0.423728813559322,0.5,0.1,0.08484848484848485,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.1,0.5454545454545454,0.5454545454545454,0.1111111111111111,0.06666666666666667,0.5,0.5,0.9090909090909091,0.39090909090909093,0.40310077519379844,0.40310077519379844,0.46153846153846156,0.3333333333333333,0.375,0.3333333333333333,0.16666666666666666,0.5,1.0,0.25,0.5,1.0,0.3972602739726027,0.3103448275862069,0.0410958904109589,0.3333333333333333,0.3972602739726027,0.3793103448275862,0.8151515151515152,0.408,0.5464232415902138,0.5207529411764706,0.5181430555555555,0.10084033613445378,0.16666666666666666,0.013071895424836602,0.07126948775055679,0.24276169265033407,5.130726256983239,25.774834437086092,0.17490494296577946,10.0,1.0,,,0.125,1.0,,,1.0,1.0,1.0,,True
990,1610612752,Malik Rose,Malik Rose,990,NYK,2702.0,45,-25.0,91,90,28.0,27.0,14.0,181,3.0,11.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,5.0,,,,,,,,1.0,,,,,6.0,20.0,,1.0,1.0,13.0,111,1.0,3.0,,,,2.0,3.0,6.0,,,1.0,7.0,4.0,8.0,,,,,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,,,,6.0,8.0,,8.0,,,,,2.0,,1.0,2.0,,1.0,,1.0,4.0,1.0,,10.0,12.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,7.0,28.0,,,0.3333333333333333,0.3333333333333333,,,,,,0.3,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.5,0.30952380952380953,0.3333333333333333,0.5833333333333334,0.047619047619047616,,0.1,0.18181818181818182,,,,23.36448598130841,0.5,,0.25,,,,0.16666666666666666,,,,,,,,0.36363636363636365,0.18181818181818182,,,,,0.5238095238095238,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.25,0.25,,0.23809523809523808,0.4,0.4,0.5,,,,,0.047619047619047616,,,,0.3333333333333333,1.0,1.0,,,,,,,0.8333333333333334,0.4,,,,,0.5714285714285714,,0.5020119047619048,0.4443333333333334,0.5371333333333332,0.047619047619047616,0.05,,0.15384615384615385,0.5384615384615384,6.425,26.3,0.3076923076923077,2.0,,,,0.2857142857142857,,,,,,,,True
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,16286.0,271,19.0,548,549,109.0,164.0,62.0,1097,11.0,22.0,2.0,5.0,3.0,3.0,5.0,12.0,2.0,8.0,5.0,9.0,,,,2.0,16.0,38.0,2.0,4.0,2.0,4.0,18.0,42.0,21.0,47.0,20.0,119.0,603,3.0,6.0,2.0,4.0,2.0,14.0,6.0,8.0,2.0,6.0,6.0,24.0,24.0,12.0,57.0,6.0,2.0,,38.0,16.0,5.0,,14.0,6.0,20.0,4.0,2.0,8.0,2.0,4.0,46.0,1.0,4.0,,10.0,13.0,28.0,5.0,33.0,1.0,8.0,4.0,4.0,10.0,2.0,5.0,11.0,,5.0,,3.0,21.0,1.0,3.0,17.0,36.0,1.0,,6.0,22.0,1.0,24.0,2.0,1.0,,9.0,2.0,2.0,6.0,6.0,,6.0,1.0,24.0,109.0,2.0,2.0,0.6666666666666666,0.7058823529411765,0.9047619047619048,0.44680851063829785,0.5,0.3333333333333333,0.44680851063829785,0.42857142857142855,0.5,0.75,0.5561797752808989,0.6,0.6428571428571429,0.601010101010101,0.6363636363636364,0.631578947368421,0.5280898876404494,,0.11904761904761904,0.22727272727272727,,,,19.448946515397083,0.47619047619047616,,0.07975460122699386,0.028985507246376812,0.13157894736842105,0.008928571428571428,0.09623430962343096,0.02,0.02857142857142857,0.03125,0.027777777777777776,0.012345679012345678,,0.058823529411764705,0.16129032258064516,0.06172839506172839,0.14285714285714285,0.1111111111111111,0.023255813953488372,0.16666666666666666,0.24719101123595505,0.5,0.6470588235294118,0.7272727272727273,0.1348314606741573,0.4166666666666667,0.4166666666666667,0.4,0.0898876404494382,0.25,0.25,1.0,0.10112359550561797,0.5555555555555556,0.5555555555555556,1.0,0.42696629213483145,0.42105263157894735,0.42105263157894735,0.875,0.5,0.4,0.5,,,,0.4,0.5,1.0,0.21428571428571427,1.0,0.14285714285714285,,0.2857142857142857,0.5,0.7752808988764045,0.42105263157894735,0.5258808988764044,0.5378999999999999,0.4867892857142858,0.1134020618556701,0.1836734693877551,0.041666666666666664,0.11764705882352941,0.20168067226890757,6.011904761904761,25.002127659574466,0.1989051094890511,5.0,4.0,,,0.18518518518518517,,,,,,,,True
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,57680.0,961,-36.0,1918,1917,352.0,476.0,224.0,3835,87.0,153.0,17.0,26.0,11.0,20.0,24.0,63.0,37.0,84.0,16.0,44.0,1.0,3.0,4.0,6.0,47.0,131.0,3.0,8.0,7.0,18.0,148.0,300.0,63.0,175.0,80.0,565.0,2128,23.0,37.0,4.0,11.0,9.0,67.0,19.0,38.0,11.0,24.0,22.0,93.0,96.0,200.0,168.0,21.0,18.0,1.0,130.0,47.0,26.0,,17.0,14.0,31.0,8.0,6.0,13.0,1.0,3.0,76.0,20.0,19.0,1.0,37.0,101.0,148.0,40.0,188.0,10.0,23.0,11.0,12.0,30.0,6.0,20.0,30.0,4.0,10.0,,8.0,60.0,6.0,7.0,38.0,86.0,,7.0,8.0,94.0,6.0,100.0,8.0,,,45.0,,9.0,5.0,3.0,1.0,5.0,1.0,93.0,352.0,12.0,7.0,0.32432432432432434,0.34532374100719426,0.8888888888888888,0.36,0.36363636363636365,0.4583333333333333,0.3620689655172414,0.49333333333333335,0.6216216216216216,0.5,0.5105263157894737,0.6041666666666666,0.5725806451612904,0.5422264875239923,0.6090909090909091,0.62,0.3684210526315789,,0.08666666666666667,0.13071895424836602,0.07936507936507936,0.011904761904761904,,26.462522851919562,0.5,0.024390243902439025,0.1672185430463576,0.03225806451612903,0.13309352517985612,0.056179775280898875,0.1564625850340136,0.04126984126984127,0.04529616724738676,0.024793388429752067,0.016574585635359115,0.05514705882352941,0.05952380952380952,0.13917525773195877,0.19753086419753085,0.1693548387096774,0.10824742268041238,0.19047619047619047,0.0425531914893617,0.2,0.32210526315789473,0.5686274509803921,0.6541353383458647,0.3333333333333333,0.13263157894736843,0.38095238095238093,0.41379310344827586,0.25,0.17684210526315788,0.44047619047619047,0.4457831325301205,0.35135135135135137,0.09263157894736843,0.36363636363636365,0.36363636363636365,0.9375,0.27578947368421053,0.35877862595419846,0.35877862595419846,0.8723404255319149,0.5416666666666666,0.6538461538461539,0.17647058823529413,0.0625,0.3333333333333333,,0.16666666666666666,0.375,1.0,0.3225806451612903,0.55,0.0967741935483871,0.6666666666666666,0.2903225806451613,0.3888888888888889,0.6905263157894737,0.36153846153846153,0.5271386075949369,0.5222692307692307,0.5023114754098361,0.087890625,0.13353115727002968,,0.11858407079646018,0.16460176991150444,7.150000000000001,25.05428571428572,0.1835245046923879,10.0,9.0,,5.0,0.16129032258064516,1.0,,,,,,1.0,True
