EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,BlockedShortMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,HeaveMakes,on
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,15754.0,263,-3.0,530,528,108.0,135.0,52.0,1058,4.0,10.0,,2.0,1.0,2.0,1.0,4.0,7.0,16.0,5.0,13.0,1.0,,2.0,15.0,35.0,3.0,3.0,4.0,10.0,12.0,30.0,20.0,48.0,14.0,98.0,579.0,1.0,4.0,3.0,4.0,,11.0,3.0,8.0,4.0,12.0,6.0,24.0,8.0,16.0,54.0,6.0,2.0,,35.0,15.0,3.0,1.0,1.0,8.0,9.0,6.0,2.0,1.0,,,26.0,6.0,4.0,,8.0,18.0,1.0,27.0,10.0,37.0,,7.0,4.0,3.0,5.0,,3.0,6.0,,2.0,5.0,11.0,,1.0,19.0,29.0,,,1.0,20.0,1.0,3.0,15.0,,,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,,24.0,108.0,2.0,2.0,0.3333333333333333,0.36363636363636365,0.9,0.4166666666666667,0.75,0.3333333333333333,0.4166666666666667,0.4,0.25,0.375,0.5384615384615384,0.6875,0.45,0.5764705882352941,0.6875,0.5217391304347826,0.6153846153846154,0.020833333333333332,0.1,,0.5,0.0625,,0.02857142857142857,16.107382550335572,0.45454545454545453,0.09090909090909091,,0.1005586592178771,0.025157232704402517,0.11940298507462686,0.05714285714285714,0.10569105691056911,0.03787878787878788,0.02666666666666667,,0.04,0.0410958904109589,0.09375,0.09876543209876543,0.0784313725490196,0.1276595744680851,0.09090909090909091,0.25,,1.0,0.1282051282051282,0.4,0.4,0.25,0.05128205128205128,0.25,0.5,,0.20512820512820512,0.4375,0.4666666666666667,0.42857142857142855,0.16666666666666666,0.38461538461538464,0.38461538461538464,1.0,0.44871794871794873,0.42857142857142855,0.4411764705882353,0.8666666666666667,0.25,,,0.125,0.375,1.0,0.6666666666666666,0.1,0.5,0.1,,0.5,0.4,0.7435897435897436,0.42857142857142855,0.5219852564102566,0.5052166666666666,0.479195,0.060240963855421686,0.11764705882352941,0.02040816326530612,0.11224489795918367,0.24489795918367346,11.83,24.712500000000002,0.2037735849056604,,,,,,,,,,,,,True
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,69238.0,1154,-133.0,2317,2328,395.0,413.0,251.0,4645,57.0,112.0,11.0,25.0,10.0,27.0,9.0,27.0,21.0,65.0,20.0,53.0,4.0,2.0,4.0,54.0,152.0,2.0,11.0,8.0,26.0,87.0,204.0,74.0,205.0,53.0,449.0,2629.0,12.0,30.0,2.0,15.0,7.0,37.0,14.0,37.0,10.0,30.0,18.0,76.0,74.0,100.0,219.0,3.0,14.0,1.0,151.0,54.0,28.0,3.0,54.0,19.0,73.0,13.0,6.0,30.0,6.0,18.0,165.0,17.0,31.0,,31.0,93.0,4.0,128.0,48.0,176.0,12.0,26.0,16.0,10.0,28.0,4.0,16.0,17.0,1.0,12.0,4.0,45.0,7.0,7.0,41.0,79.0,,4.0,2.0,65.0,3.0,8.0,75.0,13.0,,,40.0,,4.0,5.0,4.0,5.0,,1.0,76.0,395.0,6.0,4.0,0.42528735632183906,0.4625,0.9864864864864865,0.36097560975609755,0.13333333333333333,0.3333333333333333,0.3627450980392157,0.4264705882352941,0.4,0.3783783783783784,0.4841075794621027,0.3333333333333333,0.43283582089552236,0.5102272727272728,0.3627450980392157,0.4935064935064935,0.5012224938875306,0.014634146341463415,0.13725490196078433,0.21428571428571427,0.037037037037037035,0.046153846153846156,,0.019736842105263157,18.50438763830599,0.6222222222222222,0.07407407407407407,,0.11938382541720154,0.04341736694677871,0.09779179810725552,0.04218362282878412,0.11313868613138686,0.04297224709042077,0.06191950464396285,0.02127659574468085,0.032,0.039473684210526314,0.050505050505050504,0.08396946564885496,0.11737089201877934,0.1513157894736842,0.10619469026548672,0.07692307692307693,0.05581395348837209,,0.27383863080684595,0.5089285714285714,0.6477272727272727,0.43859649122807015,0.06601466992665037,0.3333333333333333,0.34615384615384615,0.1111111111111111,0.15892420537897312,0.3230769230769231,0.3387096774193548,0.5238095238095238,0.1295843520782396,0.37735849056603776,0.37735849056603776,1.0,0.37163814180929094,0.35526315789473684,0.3624161073825503,0.9814814814814815,0.5555555555555556,0.44,0.09090909090909091,0.08888888888888889,0.24444444444444444,0.18181818181818182,1.0,0.40298507462686567,0.37037037037037035,0.05970149253731343,0.5,0.3880597014925373,0.3076923076923077,0.7750611246943765,0.3576158940397351,0.5387770833333331,0.5391409090909091,0.5359757575757575,0.09174311926605505,0.17316017316017315,,0.08240534521158129,0.16926503340757237,7.235294117647059,24.927804878048786,0.17047906776003452,1.0,,,1.0,,,4.0,,,,,,True
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,49994.0,833,-98.0,1644,1652,336.0,285.0,211.0,3296,65.0,113.0,18.0,37.0,14.0,25.0,,18.0,14.0,43.0,,4.0,1.0,,2.0,,1.0,,,,,79.0,174.0,,5.0,41.0,199.0,1856.0,20.0,45.0,,1.0,14.0,54.0,14.0,31.0,,2.0,13.0,41.0,112.0,46.0,,,28.0,,1.0,,23.0,,34.0,21.0,55.0,16.0,5.0,14.0,3.0,17.0,131.0,19.0,60.0,1.0,18.0,46.0,5.0,69.0,80.0,149.0,9.0,27.0,12.0,15.0,28.0,1.0,16.0,16.0,3.0,12.0,2.0,44.0,5.0,13.0,53.0,102.0,,10.0,10.0,72.0,10.0,17.0,62.0,8.0,,,29.0,,6.0,23.0,16.0,24.0,17.0,,41.0,336.0,8.0,6.0,0.7088607594936709,0.8615384615384616,,,,,,0.4540229885057471,0.4444444444444444,0.45161290322580644,0.441340782122905,0.43478260869565216,0.42424242424242425,0.4830097087378641,0.5,0.4880952380952381,0.027932960893854747,,0.13218390804597702,0.13274336283185842,0.4444444444444444,,,,13.11647429171039,0.6363636363636364,0.13157894736842105,0.021739130434782608,0.09037328094302555,0.1125703564727955,0.07894736842105263,0.07037037037037037,0.08683853459972862,0.09838107098381071,0.15207373271889402,0.08771929824561403,0.08415841584158416,0.05429864253393665,0.14285714285714285,0.09202453987730061,0.09271523178807947,0.08717948717948718,0.059880239520958084,0.13114754098360656,0.11842105263157894,0.7083333333333334,0.6312849162011173,0.5752212389380531,0.6632653061224489,0.6461538461538462,0.1005586592178771,,,,0.24022346368715083,0.32558139534883723,0.32558139534883723,1.0,0.0223463687150838,,,,0.00558659217877095,,,,0.8043478260869565,0.4864864864864865,0.05555555555555555,0.021739130434782608,,,,0.7575757575757576,0.56,0.06060606060606061,,,,0.659217877094972,,0.5252240223463688,0.5446144736842105,0.5283621212121212,0.145,0.14871794871794872,,0.271356783919598,0.20603015075376885,5.716666666666667,23.72,0.20437956204379562,,2.0,,7.0,,,,1.0,1.0,,,,True
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,27521.0,459,-112.0,913,913,206.0,183.0,90.0,1826,16.0,33.0,2.0,3.0,8.0,9.0,7.0,22.0,15.0,49.0,11.0,23.0,2.0,5.0,6.0,11.0,36.0,2.0,11.0,3.0,9.0,38.0,104.0,22.0,59.0,26.0,168.0,1065.0,2.0,6.0,3.0,13.0,,13.0,11.0,20.0,8.0,15.0,8.0,54.0,30.0,46.0,66.0,,4.0,,36.0,11.0,10.0,1.0,28.0,12.0,40.0,7.0,5.0,22.0,4.0,2.0,92.0,5.0,2.0,,6.0,28.0,3.0,37.0,7.0,44.0,2.0,22.0,15.0,7.0,20.0,1.0,13.0,5.0,,7.0,3.0,25.0,1.0,7.0,9.0,28.0,,1.0,1.0,33.0,1.0,4.0,35.0,2.0,,,15.0,1.0,2.0,4.0,4.0,4.0,1.0,,54.0,206.0,5.0,2.0,0.39473684210526316,0.4166666666666667,1.0,0.3728813559322034,0.23076923076923078,0.5333333333333333,0.3728813559322034,0.36538461538461536,0.3333333333333333,0.55,0.43558282208588955,0.34210526315789475,0.6571428571428571,0.4692737430167598,0.34210526315789475,0.6923076923076923,0.3619631901840491,0.01694915254237288,0.09615384615384616,0.21212121212121213,0.045454545454545456,0.04081632653061224,0.043478260869565216,,19.825072886297377,0.8,0.16666666666666666,,0.09364548494983277,0.0064516129032258064,0.05714285714285714,0.03289473684210526,0.08415841584158416,0.015151515151515152,,,0.017094017094017096,0.0196078431372549,0.06,0.11458333333333333,0.05154639175257732,0.11320754716981132,0.057971014492753624,0.05555555555555555,0.021739130434782608,0.25,0.20245398773006135,0.48484848484848486,0.6153846153846154,0.4375,0.13496932515337423,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.3006134969325153,0.30612244897959184,0.3191489361702128,0.4666666666666667,0.1411042944785276,0.4782608695652174,0.5,1.0,0.22085889570552147,0.3055555555555556,0.3055555555555556,1.0,0.15789473684210525,0.6666666666666666,,0.10526315789473684,0.5789473684210527,0.18181818181818182,1.0,0.2571428571428571,0.8888888888888888,0.17142857142857143,0.8333333333333334,0.2571428571428571,0.3333333333333333,0.5644171779141104,0.3055555555555556,0.5230889570552146,0.5450937499999999,0.5426328571428571,0.0903954802259887,0.1282051282051282,0.016666666666666666,0.07738095238095238,0.32142857142857145,10.852884615384614,24.559322033898304,0.22562979189485213,,1.0,1.0,,0.5,1.0,,,,,,,True
2404,1610612752,Chris Wilcox,Chris Wilcox,2404,NYK,11344.0,189,-78.0,372,373,107.0,82.0,52.0,745,24.0,44.0,5.0,13.0,10.0,15.0,8.0,16.0,,,,,,,,,1.0,,,,1.0,32.0,60.0,,1.0,18.0,82.0,447.0,6.0,14.0,,,2.0,14.0,12.0,17.0,,1.0,2.0,26.0,36.0,28.0,,,10.0,1.0,,,8.0,,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,4.0,13.0,,11.0,9.0,6.0,26.0,17.0,43.0,3.0,2.0,2.0,,6.0,,3.0,7.0,,3.0,1.0,13.0,2.0,3.0,16.0,34.0,,4.0,4.0,27.0,,1.0,38.0,6.0,,,22.0,,,5.0,3.0,5.0,3.0,,26.0,107.0,,,0.5625,0.6666666666666666,,,,,,0.5333333333333333,0.42857142857142855,0.7058823529411765,0.5245901639344263,0.42857142857142855,0.6666666666666666,0.5324675324675324,0.4117647058823529,0.6190476190476191,0.01639344262295082,,0.13333333333333333,0.11363636363636363,0.1875,,,,20.547945205479454,0.46153846153846156,0.75,,0.08411214953271028,0.09923664122137404,0.1774193548387097,0.06666666666666667,0.11834319526627218,0.08900523560209424,0.12727272727272726,0.11428571428571428,0.04878048780487805,0.06976744186046512,0.058823529411764705,0.05263157894736842,0.14285714285714285,0.058823529411764705,0.13043478260869565,0.3125,0.15,0.6,0.7213114754098361,0.5454545454545454,0.6153846153846154,0.625,0.26229508196721313,0.5,0.6153846153846154,0.375,,,,,,,,,0.01639344262295082,,,,0.9285714285714286,0.38461538461538464,,,,,,0.8333333333333334,0.6666666666666666,,,0.05555555555555555,,0.7377049180327869,,0.5433400000000002,0.56355,0.599164705882353,0.2857142857142857,0.2894736842105263,,0.17073170731707318,0.3170731707317073,2.36,81.2,0.28763440860215056,,,,1.0,,,,,,1.0,2.0,,True
2216,1610612752,Zach Randolph,Zach Randolph,2216,NYK,11859.0,198,-9.0,407,408,73.0,65.0,42.0,815,21.0,33.0,5.0,11.0,5.0,7.0,9.0,19.0,8.0,20.0,,3.0,,,,4.0,11.0,1.0,3.0,,1.0,38.0,72.0,4.0,14.0,33.0,121.0,440.0,5.0,13.0,1.0,3.0,11.0,24.0,5.0,11.0,,1.0,7.0,17.0,52.0,24.0,9.0,3.0,10.0,,11.0,4.0,4.0,,2.0,4.0,6.0,1.0,3.0,2.0,,,16.0,4.0,12.0,,4.0,56.0,2.0,62.0,16.0,78.0,3.0,8.0,6.0,2.0,6.0,1.0,3.0,8.0,2.0,3.0,1.0,14.0,,2.0,7.0,17.0,,3.0,3.0,29.0,4.0,1.0,40.0,6.0,,,22.0,,1.0,1.0,,1.0,,,17.0,73.0,2.0,1.0,0.6842105263157895,0.7878787878787878,0.75,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.5277777777777778,0.38461538461538464,0.45454545454545453,0.5116279069767442,0.40625,0.4166666666666667,0.587378640776699,0.5454545454545454,0.5,0.16279069767441862,,0.05555555555555555,0.09090909090909091,0.05263157894736842,,,,25.88495575221239,0.42857142857142855,0.18181818181818182,,0.36129032258064514,0.1111111111111111,0.16,0.046511627906976744,0.3333333333333333,0.08247422680412371,0.13043478260869565,0.14285714285714285,0.058823529411764705,0.05263157894736842,0.034482758620689655,0.3488372093023256,0.38636363636363635,0.35294117647058826,0.2,,0.075,,0.38372093023255816,0.6363636363636364,0.7,0.6666666666666666,0.22093023255813954,0.47368421052631576,0.5,0.6666666666666666,0.23255813953488372,0.4,0.4,0.75,0.03488372093023256,,,,0.12790697674418605,0.36363636363636365,0.36363636363636365,0.75,0.6875,0.45454545454545453,,,0.1875,0.3333333333333333,1.0,0.5833333333333334,0.7142857142857143,,,0.08333333333333333,,0.5465116279069767,0.36363636363636365,0.5054889534883721,0.5296083333333333,0.5071125,0.21568627450980393,0.25,,0.19834710743801653,0.14049586776859505,7.583333333333333,24.97857142857143,0.17936117936117937,1.0,,,1.0,,,,,,,,,True
1744,1610612752,Jerome James,Jerome James,1744,NYK,539.0,9,-7.0,18,17,15.0,17.0,3.0,35,,,,,,,3.0,6.0,,2.0,,,,,,,,,,,,3.0,8.0,,,,6.0,21.0,1.0,1.0,,,,2.0,3.0,8.0,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,6.0,15.0,,,,,,,,,,0.375,1.0,0.375,0.375,1.0,0.375,0.375,1.0,0.375,,,,,,,,,40.90909090909091,,,,0.2,0.1,0.3333333333333333,,0.25,0.09090909090909091,,0.2,,,,,,0.5,0.3333333333333333,,0.2,1.0,,,,,0.75,0.5,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3688,0.4265,0.3688,,,,0.3333333333333333,1.0,10.025,,0.8333333333333334,,,,1.0,,,,,,,,,True
201621,1610612752,Joe Crawford,Joe Crawford,201621,NYK,1133.0,19,4.0,35,36,16.0,13.0,7.0,71,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,3.0,,,1.0,3.0,2.0,4.0,1.0,4.0,2.0,9.0,32.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,3.0,,5.0,2.0,2.0,3.0,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,5.0,16.0,,,0.5,0.5,1.0,0.25,,0.3333333333333333,0.25,0.5,1.0,0.5,0.4375,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,20.930232558139537,,,,0.08333333333333333,0.08333333333333333,0.2857142857142857,,0.15789473684210525,0.05,0.16666666666666666,,,,,,0.3333333333333333,,0.25,0.3333333333333333,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,,,,,,,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.2,1.0,,,0.6,0.3333333333333333,0.875,0.3333333333333333,0.5451375,0.5724,0.51033,0.1111111111111111,0.2,,0.2222222222222222,0.5555555555555556,1.35,24.6,0.45714285714285713,,,,,,,,,,,,,True
201235,1610612752,Courtney Sims,Courtney Sims,201235,NYK,678.0,11,2.0,23,24,13.0,17.0,3.0,47,3.0,4.0,1.0,2.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,,,3.0,6.0,,,,6.0,22.0,1.0,2.0,,,,2.0,2.0,5.0,,,,4.0,4.0,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,13.0,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,,,0.16666666666666666,,1.0,,,,23.076923076923077,,,,,0.2,0.4,,0.25,0.15384615384615385,0.2,,0.5,,,,,,0.5,0.3333333333333333,,,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,0.5,,,,,,0.6,0.6666666666666666,,,,,0.6666666666666666,,0.5006833333333334,0.55425,0.49054000000000003,,,,0.3333333333333333,0.6666666666666666,3.6999999999999997,,0.5652173913043478,,,,,,,,,,,,,True
200754,1610612752,Mouhamed Sene,Mouhamed Sene,200754,NYK,335.0,6,,11,12,9.0,4.0,3.0,23,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,11.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,,1.0,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,3.0,2.0,5.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,3.0,9.0,,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.75,1.5,0.75,,,,,,,,,21.428571428571427,,,,0.4,0.6666666666666666,0.3333333333333333,,0.375,0.3333333333333333,0.5,1.0,,,,0.5,,,,1.0,,1.0,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.6,0.4568,0.6,0.5,0.5,,1.0,1.0,2.95,,0.8181818181818182,1.0,,,,,,,,,,,,True
200798,1610612752,Cheikh Samb,Cheikh Samb,200798,NYK,214.0,4,-2.0,7,7,7.0,6.0,1.0,14,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3767,,0.3767,,,,,,20.7,,1.0,,,,,,,,,,,,,True
201193,1610612752,Demetris Nichols,Demetris Nichols,201193,NYK,214.0,4,-2.0,7,7,7.0,6.0,1.0,14,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,5.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,1.0,7.0,,1.0,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,25.0,,,,0.5,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3885,,0.3885,,,,,1.0,18.5,,1.0,,,,,,,,,,,,,True
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,48670.0,811,54.0,1623,1631,429.0,518.0,189.0,3254,57.0,100.0,9.0,17.0,22.0,33.0,21.0,50.0,36.0,80.0,14.0,37.0,4.0,4.0,7.0,38.0,119.0,3.0,6.0,7.0,34.0,114.0,230.0,52.0,156.0,66.0,450.0,1765.0,16.0,30.0,6.0,10.0,3.0,53.0,35.0,69.0,11.0,41.0,29.0,132.0,74.0,154.0,126.0,30.0,18.0,4.0,115.0,38.0,9.0,,66.0,54.0,120.0,39.0,15.0,46.0,5.0,15.0,294.0,14.0,21.0,,26.0,33.0,1.0,60.0,35.0,95.0,7.0,40.0,24.0,16.0,30.0,13.0,18.0,27.0,3.0,12.0,1.0,57.0,3.0,13.0,30.0,74.0,1.0,2.0,5.0,80.0,,11.0,83.0,8.0,,3.0,35.0,2.0,6.0,2.0,,2.0,,,132.0,429.0,14.0,6.0,0.32456140350877194,0.3523809523809524,0.8076923076923077,0.3333333333333333,0.6,0.2682926829268293,0.34210526315789475,0.4956521739130435,0.5333333333333333,0.5072463768115942,0.49740932642487046,0.625,0.4681818181818182,0.5320665083135392,0.6463414634146342,0.5241935483870968,0.40414507772020725,,0.0391304347826087,0.06,0.04,0.0125,,,26.07746863066012,0.5263157894736842,0.015873015873015872,,0.062381852551984876,0.04516129032258064,0.1452513966480447,0.04861111111111111,0.08333333333333333,0.04648074369189907,0.04265402843601896,0.06481481481481481,0.03424657534246575,0.0660377358490566,,0.03977272727272727,0.07333333333333333,0.07389162561576355,0.16,0.1111111111111111,0.03535353535353535,,0.25906735751295334,0.57,0.6063829787234043,0.3684210526315789,0.12953367875647667,0.42,0.4375,0.3333333333333333,0.20725388601036268,0.45,0.45569620253164556,0.25,0.09585492227979274,0.3783783783783784,0.3783783783783784,1.0,0.3082901554404145,0.31932773109243695,0.31932773109243695,0.7368421052631579,0.425,0.5294117647058824,0.1111111111111111,0.1,0.15,0.5,1.0,0.3,0.6666666666666666,0.06363636363636363,0.5714285714285714,0.3090909090909091,0.20588235294117646,0.6632124352331606,0.33043478260869563,0.5146317585301838,0.4835019230769231,0.5031056603773584,0.0891566265060241,0.13618677042801555,0.012658227848101266,0.11777777777777777,0.29333333333333333,8.318260869565217,25.4948717948718,0.2643253234750462,,,3.0,1.0,0.75,1.0,2.0,,,1.0,,,False
