EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsAssisted3s,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,PenaltyTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,on,BlockedCorner3,3pt And 1 Free Throw Trips,Arc3PctBlocked,HeaveMakes
101129,1610612748,Luther Head,Luther Head,101129,MIA,4827.0,80,12,145,143,28.0,24.0,18,288,4.0,8.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,6.0,1.0,7.0,16.0,2.0,7.0,5.0,25.0,143,1.0,2.0,2.0,3.0,1.0,1.0,1.0,6.0,8.0,6.0,1.0,5.0,2.0,1.0,7.0,2.0,9.0,2.0,1.0,1.0,5.0,20.0,14.0,14.0,14.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,7.0,1.0,3.0,12.0,1.0,7.0,1.0,8.0,4.0,1.0,28.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.3333333333333333,0.4375,0.5,0.43478260869565216,0.5,0.46296296296296297,0.5,0.1,0.30434782608695654,0.0625,0.125,20.481927710843376,0.5714285714285714,0.25,0.2028985507246377,0.21428571428571427,0.16666666666666666,0.3,0.34782608695652173,0.5,0.5714285714285714,0.5,0.17391304347826086,0.25,0.25,1.0,0.17391304347826086,0.5,0.5,0.043478260869565216,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.25,0.25,0.6521739130434783,0.4,0.49793181818181814,0.36215,0.3905666666666667,0.14814814814814814,0.2,0.08,0.04,6.6937500000000005,29.842857142857145,0.19310344827586207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200081,1610612748,Jamario Moon,Jamario Moon,200081,MIA,3349.0,56,22,99,103,8.0,38.0,13,202,2.0,2.0,,,,1.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,6.0,1.0,16.0,85,,,,1.0,1.0,,,2.0,4.0,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,8.0,11.0,12.0,4.0,2.0,2.0,2.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,1.0,,,8.0,0.3333333333333333,0.3333333333333333,0.5,0.6,0.6,,0.6818181818181818,,0.6818181818181818,,,0.5454545454545454,,,11.304347826086957,1.0,0.22857142857142856,0.22916666666666666,,0.1111111111111111,0.5,0.18181818181818182,1.0,1.0,0.5,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.5,0.7272727272727273,0.5,0.543065,,0.3437,,,,,11.6,28.566666666666663,0.08080808080808081,2.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,0.1111111111111111,0.021739130434782608,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,22435.0,374,11,672,684,128.0,159.0,87,1356,3.0,5.0,3.0,2.0,13.0,12.0,46.0,25.0,22.0,44.0,6.0,17.0,64.0,40.0,69.0,8.0,162.0,747,3.0,10.0,16.0,15.0,10.0,7.0,31.0,26.0,8.0,9.0,,44.0,22.0,4.0,9.0,5.0,14.0,3.0,6.0,,3.0,33.0,21.0,31.0,34.0,6.0,5.0,1.0,5.0,1.0,2.0,2.0,3.0,,7.0,,8.0,19.0,,9.0,1.0,10.0,2.0,31.0,128.0,0.7647058823529411,0.8125,0.5797101449275363,0.5797101449275363,0.265625,0.3,0.5789473684210527,0.5,0.5912408759124088,0.5,0.5535714285714286,0.518796992481203,0.0625,,18.556701030927837,0.7142857142857143,0.09905660377358491,0.10652920962199312,0.09615384615384616,0.07352941176470588,0.11956521739130435,0.03759398496240601,0.6,0.6,0.6666666666666666,0.09774436090225563,0.15384615384615385,0.16666666666666666,,0.3458646616541353,0.2608695652173913,0.27906976744186046,0.18796992481203006,0.3308270676691729,0.5,0.5,0.12,0.24,0.556390977443609,0.5,0.48431090225563916,0.48391153846153845,0.483114,0.022058823529411766,0.030303030303030304,0.09876543209876543,0.19135802469135801,14.9796875,24.51884057971015,0.19047619047619047,18.0,111.0,,10.0,3.0,1.0,1.0,1.0,,1.0,0.925,0.12658227848101267,,0.009146341463414634,,0.09259259259259259,0.72,0.72,1.0,0.8636363636363636,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,1.0,3.0,6.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.6,0.6,0.2,0.48,0.07692307692307693,0.06521739130434782,0.012,0.014705882352941176,0.018018018018018018,0.2,0.013888888888888888,1.0,0.9166666666666666,0.13333333333333333,0.5,0.06666666666666667,1.0,1.0,0.26666666666666666,0.5,0.5,0.6666666666666666,0.16,0.75,0.5,0.014285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,23128.0,385,41,682,690,129.0,142.0,84,1372,36.0,63.0,11.0,20.0,48.0,46.0,85.0,4.0,7.0,11.0,,102.0,196.0,10.0,15.0,40.0,274.0,742,13.0,22.0,31.0,34.0,,7.0,37.0,108.0,96.0,6.0,,11.0,7.0,15.0,8.0,12.0,20.0,6.0,1.0,3.0,4.0,52.0,44.0,64.0,87.0,6.0,5.0,1.0,8.0,,4.0,17.0,4.0,2.0,25.0,6.0,14.0,33.0,3.0,39.0,1.0,53.0,29.0,37.0,129.0,0.5294117647058824,0.5625,0.6666666666666666,0.6666666666666666,0.5204081632653061,0.5909090909090909,0.5545023696682464,0.6041666666666666,0.5854700854700855,0.62,0.5,0.07109004739336493,0.07653061224489796,0.1746031746031746,33.035714285714285,0.32,0.18487394957983194,0.1806853582554517,0.14285714285714285,0.2318840579710145,0.17699115044247787,0.2985781990521327,0.5714285714285714,0.6923076923076923,0.25,0.22748815165876776,0.4166666666666667,0.43478260869565216,0.4,0.4028436018957346,0.5411764705882353,0.5542168674698795,0.018957345971563982,0.052132701421800945,0.6363636363636364,0.6363636363636364,0.3235294117647059,,0.3696682464454976,0.6363636363636364,0.4578834123222748,0.483545,0.42380588235294114,0.12446351931330472,0.13302752293577982,0.11313868613138686,0.13503649635036497,10.490306122448981,24.60666666666667,0.18914956011730205,3.0,24.0,3.0,14.0,23.0,4.0,,5.0,,5.0,0.8,0.1686746987951807,0.041666666666666664,0.06885245901639345,,0.17857142857142858,0.75,0.75,1.0,0.7142857142857143,8.0,13.0,5.0,1.0,1.0,,,,1.0,,1.0,2.0,2.0,15.0,,12.0,6.0,18.0,5.0,1.0,,,1.0,,2.0,1.0,0.5,,0.4411764705882353,0.4411764705882353,0.041666666666666664,0.023529411764705882,0.07725321888412018,0.04411764705882353,0.042105263157894736,0.14814814814814814,0.05952380952380952,0.4,0.8043478260869565,0.5416666666666666,0.6153846153846154,0.041666666666666664,1.0,1.0,0.041666666666666664,,,0.45454545454545453,,,,,2.0,6.0,6.0,6.0,7.0,5.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.06451612903225806,0.15714285714285714,0.06976744186046512,0.125,,,,,,,,True,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,42535.0,709,30,1268,1289,216.0,277.0,163,2557,57.0,88.0,15.0,8.0,41.0,,2.0,,,,,65.0,131.0,,,29.0,159.0,1363,23.0,41.0,57.0,18.0,,7.0,23.0,74.0,56.0,,,,,14.0,16.0,6.0,22.0,6.0,4.0,4.0,8.0,50.0,91.0,140.0,222.0,11.0,8.0,3.0,14.0,,6.0,18.0,8.0,6.0,32.0,4.0,61.0,121.0,19.0,85.0,17.0,60.0,28.0,23.0,216.0,0.5692307692307692,0.7708333333333334,,,0.4961832061068702,0.5609756097560976,0.4961832061068702,0.5609756097560976,0.5,0.57,0.46,,0.10687022900763359,0.11363636363636363,13.028649386084584,0.4375,0.21666666666666667,0.22300884955752212,0.17307692307692307,0.248,0.2198952879581152,0.6717557251908397,0.6477272727272727,0.7307692307692307,0.5789473684210527,0.31297709923664124,0.1951219512195122,0.21052631578947367,0.5,0.015267175572519083,,,,,,,0.8333333333333334,,0.6717557251908397,,0.5067793893129771,0.547545945945946,0.5495833333333332,0.18064516129032257,0.18064516129032257,0.3584905660377358,0.14465408805031446,2.7458015267175573,,0.17034700315457413,,,17.0,35.0,82.0,6.0,,25.0,5.0,25.0,,0.2413793103448276,0.12142857142857143,0.12903225806451613,0.08771929824561403,0.23,,,,,21.0,36.0,8.0,,,,,,,,,,11.0,8.0,,34.0,,63.0,9.0,,15.0,,4.0,1.0,15.0,6.0,,,0.4444444444444444,0.4444444444444444,0.07317073170731707,0.5,0.13125,0.17777777777777778,0.08133971291866028,0.26666666666666666,0.17647058823529413,0.6,,0.8780487804878049,0.5833333333333334,,,,,,,0.5333333333333333,,,,,2.0,14.0,2.0,9.0,4.0,19.0,1.0,,3.0,5.0,0.35,0.034482758620689655,0.16176470588235295,0.14457831325301204,0.09523809523809523,1.0,,,,,,,True,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,23561.0,393,4,705,721,108.0,135.0,90,1426,10.0,27.0,,9.0,18.0,13.0,24.0,3.0,19.0,40.0,8.0,32.0,69.0,19.0,43.0,23.0,144.0,759,1.0,9.0,10.0,8.0,9.0,5.0,17.0,10.0,54.0,3.0,3.0,37.0,19.0,3.0,56.0,15.0,71.0,8.0,26.0,5.0,25.0,157.0,13.0,23.0,25.0,23.0,13.0,10.0,15.0,5.0,7.0,9.0,8.0,1.0,24.0,1.0,13.0,28.0,,40.0,1.0,33.0,14.0,17.0,108.0,0.15625,0.15625,0.4418604651162791,0.475,0.463768115942029,0.1111111111111111,0.5401785714285714,0.3076923076923077,0.5669291338582677,0.35714285714285715,0.40476190476190477,0.38392857142857145,0.043478260869565216,0.07407407407407407,18.43711843711844,0.625,0.05803571428571429,0.06451612903225806,0.05660377358490566,0.0410958904109589,0.07142857142857142,0.24107142857142858,0.37037037037037035,0.4,,0.16071428571428573,0.5,0.5,,0.21428571428571427,0.5416666666666666,0.5652173913043478,0.026785714285714284,0.35714285714285715,0.475,0.475,,0.47058823529411764,0.625,0.5135135135135135,0.5037298165137615,0.545955,0.4521892857142857,0.12,0.1728395061728395,0.06944444444444445,0.11805555555555555,9.07536231884058,27.111627906976743,0.15319148936170213,,54.0,,7.0,2.0,1.0,,2.0,,2.0,0.9473684210526315,0.08139534883720931,,0.005747126436781609,,0.07017543859649122,,,,0.9473684210526315,,5.0,,,,,1.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,,7.0,2.0,1.0,,4.0,1.0,2.0,,1.0,3.0,0.5,0.2222222222222222,0.375,0.35294117647058826,,0.041666666666666664,0.0072992700729927005,0.013157894736842105,0.008403361344537815,0.10344827586206896,0.01818181818181818,0.5,0.38461538461538464,0.38461538461538464,,,,,0.3076923076923077,0.5,1.0,,0.058823529411764705,,0.25,0.022727272727272728,,3.0,2.0,1.0,2.0,2.0,,,,2.0,0.15789473684210525,,,,,,,,,,,,True,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,24121.0,402,47,743,757,160.0,219.0,92,1500,44.0,73.0,15.0,11.0,39.0,43.0,106.0,8.0,10.0,25.0,7.0,98.0,218.0,11.0,33.0,62.0,291.0,788,10.0,20.0,20.0,35.0,8.0,24.0,59.0,52.0,144.0,24.0,5.0,20.0,10.0,6.0,53.0,25.0,78.0,14.0,29.0,4.0,20.0,181.0,23.0,37.0,49.0,22.0,14.0,8.0,18.0,6.0,11.0,11.0,7.0,2.0,29.0,4.0,8.0,23.0,1.0,69.0,2.0,90.0,41.0,59.0,160.0,0.2653061224489796,0.2736842105263158,0.3333333333333333,0.39285714285714285,0.44954128440366975,0.5,0.45617529880478086,0.4,0.4965635738831615,0.4,0.5087719298245614,0.13147410358565736,0.027522935779816515,0.0684931506849315,37.42690058479532,0.6206896551724138,0.09745762711864407,0.11246200607902736,0.11475409836065574,0.08571428571428572,0.09523809523809523,0.2908366533864542,0.6027397260273972,0.6470588235294118,0.2727272727272727,0.1553784860557769,0.28205128205128205,0.2894736842105263,0.09090909090909091,0.42231075697211157,0.4056603773584906,0.4056603773584906,0.03187250996015936,0.099601593625498,0.4,0.4,0.3488372093023256,0.16279069767441862,0.42231075697211157,0.5,0.4857215447154472,0.491295238095238,0.4909212500000001,0.1443661971830986,0.16334661354581673,0.06872852233676977,0.2027491408934708,10.571559633027523,28.8030303030303,0.21534320323014805,1.0,9.0,,14.0,12.0,8.0,2.0,12.0,4.0,12.0,0.2727272727272727,0.15053763440860216,,0.03361344537815126,,0.15625,0.125,0.125,,0.3,4.0,9.0,6.0,,3.0,,1.0,,2.0,1.0,,5.0,,16.0,1.0,6.0,11.0,12.0,7.0,,5.0,,7.0,3.0,8.0,3.0,,0.125,0.45714285714285713,0.4069767441860465,0.02564102564102564,,0.043010752688172046,0.060240963855421686,0.016666666666666666,0.13793103448275862,0.05384615384615385,0.6666666666666666,0.3023255813953488,0.36,0.4444444444444444,0.12,,,0.08,,,0.4,0.023255813953488372,,0.14285714285714285,,,,1.0,2.0,8.0,5.0,,,,5.0,,,0.06578947368421052,,0.25,,1.0,,,,,,True,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,14903.0,248,13,450,460,54.0,103.0,60,910,13.0,17.0,3.0,4.0,9.0,18.0,45.0,,,,,35.0,71.0,,,9.0,79.0,450,6.0,9.0,13.0,10.0,,1.0,11.0,62.0,8.0,,,,,3.0,6.0,3.0,9.0,3.0,3.0,1.0,2.0,21.0,28.0,34.0,52.0,1.0,,1.0,2.0,,,3.0,2.0,,5.0,1.0,5.0,13.0,4.0,9.0,,14.0,6.0,11.0,54.0,0.8857142857142857,0.9117647058823529,,,0.49295774647887325,0.6666666666666666,0.49295774647887325,0.6666666666666666,0.5064102564102564,0.65,0.4583333333333333,,0.04225352112676056,0.11764705882352941,15.869980879541108,0.4,0.21374045801526717,0.17553191489361702,0.14285714285714285,0.2558139534883721,0.22641509433962265,0.23943661971830985,0.7647058823529411,0.8666666666666667,0.8461538461538461,0.1267605633802817,0.4444444444444444,0.5,0.75,0.6338028169014085,0.4,0.4,,,,,0.3,,0.23943661971830985,,0.44116901408450704,0.5648000000000001,0.4509599999999999,0.07792207792207792,0.07792207792207792,0.16455696202531644,0.13924050632911392,12.0056338028169,,0.12,,,4.0,5.0,18.0,1.0,,1.0,1.0,1.0,,0.08771929824561403,0.0975609756097561,0.06557377049180328,0.21428571428571427,0.07317073170731707,,,,,5.0,6.0,3.0,,,,,,,,,,1.0,5.0,,2.0,,12.0,1.0,,,,1.0,,1.0,2.0,,,0.5,0.5,0.1111111111111111,,0.059113300492610835,0.037037037037037035,0.03125,0.125,0.03125,1.0,0.9444444444444444,0.6666666666666666,0.8333333333333334,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,2.0,1.0,0.07142857142857142,0.1,0.1320754716981132,0.037037037037037035,0.6,1.0,,,,,,,True,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,12100.0,202,24,346,352,54.0,62.0,46,698,5.0,10.0,2.0,3.0,8.0,11.0,23.0,6.0,10.0,17.0,2.0,19.0,41.0,12.0,23.0,10.0,84.0,389,1.0,5.0,2.0,8.0,5.0,4.0,16.0,14.0,24.0,15.0,,17.0,10.0,3.0,25.0,12.0,37.0,8.0,9.0,4.0,12.0,86.0,10.0,11.0,12.0,3.0,3.0,,5.0,1.0,4.0,3.0,1.0,,8.0,,4.0,12.0,,18.0,,14.0,3.0,16.0,54.0,0.3684210526315789,0.3684210526315789,0.5217391304347826,0.5217391304347826,0.4634146341463415,0.2,0.578125,0.2,0.5955882352941176,0.2,0.5,0.359375,0.07317073170731707,0.1,18.952618453865338,0.625,0.08695652173913043,0.07586206896551724,0.07692307692307693,0.08823529411764706,0.09090909090909091,0.15625,0.5,0.5555555555555556,0.2,0.125,0.375,0.42857142857142855,,0.359375,0.4782608695652174,0.5,0.09375,0.265625,0.5882352941176471,0.5882352941176471,0.15384615384615385,0.15384615384615385,0.515625,0.5882352941176471,0.47478984375,0.42645999999999995,0.4712423076923077,0.046153846153846156,0.07142857142857142,0.023809523809523808,0.19047619047619047,11.51463414634146,24.860869565217396,0.15606936416184972,2.0,21.0,,1.0,1.0,,4.0,1.0,,1.0,0.5833333333333334,0.03333333333333333,,0.006097560975609756,,,0.3333333333333333,0.3333333333333333,0.5,0.6,,3.0,1.0,,,,3.0,,,2.0,,,,3.0,2.0,,4.0,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,0.4,0.375,0.46153846153846156,0.125,0.043478260869565216,0.00819672131147541,,0.0196078431372549,0.125,0.034482758620689655,1.0,0.5454545454545454,0.6,,,,,,,,0.5,0.23076923076923078,,1.0,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,True,,,,
200821,1610612748,Yakhouba Diawara,Yakhouba Diawara,200821,MIA,13357.0,223,-27,395,399,47.0,67.0,50,794,3.0,7.0,,,1.0,3.0,8.0,17.0,6.0,17.0,3.0,6.0,16.0,7.0,34.0,1.0,34.0,427,1.0,2.0,2.0,,7.0,,3.0,10.0,2.0,,,17.0,6.0,2.0,5.0,2.0,7.0,2.0,2.0,,3.0,16.0,11.0,16.0,19.0,3.0,1.0,2.0,,,,2.0,,,2.0,1.0,13.0,23.0,1.0,4.0,,3.0,2.0,3.0,47.0,0.8333333333333334,0.8333333333333334,0.20588235294117646,0.20588235294117646,0.375,0.5,0.33,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.68,0.125,0.14285714285714285,11.674008810572687,,0.08461538461538462,0.08426966292134831,0.03225806451612903,0.13513513513513514,0.08064516129032258,0.14,0.42857142857142855,0.5,0.6666666666666666,0.02,,,,0.16,0.375,0.375,0.34,0.34,0.35294117647058826,0.35294117647058826,,0.42857142857142855,0.82,0.35294117647058826,0.5458510204081632,0.5955,0.5557,0.0392156862745098,0.11764705882352941,0.058823529411764705,0.08823529411764706,10.368750000000002,24.597058823529416,0.1189873417721519,1.0,21.0,,4.0,3.0,1.0,,2.0,,2.0,1.0,0.08333333333333333,,0.015306122448979591,,0.11428571428571428,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0,2.0,,,3.0,,4.0,,1.0,1.0,,4.0,,,1.0,,,3.0,,1.0,1.0,,,1.0,,3.0,,0.14285714285714285,,0.21428571428571427,1.0,,0.02097902097902098,,0.04054054054054054,,,,1.0,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,,0.5714285714285714,,0.3333333333333333,,,1.0,,1.0,1.0,1.0,,,,,0.09090909090909091,,,,1.0,,,,,,,,True,,,,
