EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes,on
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,59051.0,984,53,1905,1871,852,656,262,3776,72,149,8.0,13.0,34.0,68,21.0,52.0,40.0,106.0,8.0,27.0,2.0,2.0,14.0,23.0,88.0,3.0,9.0,13.0,44.0,133,307,31.0,115.0,160,519,1993,13.0,25,3.0,11.0,16.0,51,58,136,15.0,58.0,77.0,238,82,184.0,45.0,48.0,8.0,2.0,86.0,23.0,34.0,2.0,91,28.0,119,17.0,11.0,48.0,14.0,29.0,266,3.0,17.0,30.0,48,1.0,79,20.0,99,6.0,35,26.0,9.0,53,7.0,27,33.0,6.0,26.0,2.0,4.0,86,5.0,24.0,26,66,1.0,14.0,158,1.0,8.0,207,21.0,5.0,90.0,1.0,20.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,9.0,4.0,238,852,16.0,18.0,0.3082706766917293,0.3178294573643411,0.4838709677419355,0.26956521739130435,0.2727272727272727,0.25862068965517243,0.2743362831858407,0.43322475570032576,0.52,0.4264705882352941,0.4253554502369668,0.4861111111111111,0.41494845360824745,0.5029296875,0.5434782608695652,0.4978902953586498,0.2725118483412322,0.017391304347826087,0.11074918566775244,0.174496644295302,0.11538461538461539,0.018867924528301886,0.022727272727272728,26.879783881134625,0.6162790697674418,0.017857142857142856,0.08261617900172118,0.025073746312684365,0.12,0.01485148514851485,0.09386281588447654,0.022727272727272728,0.04659498207885305,0.011764705882352941,0.008733624454148471,0.02,0.0639269406392694,0.061068702290076333,0.11255411255411256,0.12234042553191489,0.11290322580645161,0.028037383177570093,0.4444444444444444,0.35308056872037913,0.48322147651006714,0.5853658536585366,0.3055555555555556,0.12322274881516587,0.40384615384615385,0.45652173913043476,0.14285714285714285,0.25118483412322273,0.37735849056603776,0.38461538461538464,0.4,0.06398104265402843,0.2962962962962963,0.2962962962962963,0.875,0.20853080568720378,0.26136363636363635,0.26744186046511625,0.34782608695652173,0.3611111111111111,0.6153846153846154,0.125,0.05555555555555555,0.25,0.3333333333333333,0.6666666666666666,0.35051546391752575,0.5,0.07216494845360824,0.14285714285714285,0.2268041237113402,0.29545454545454547,0.6255924170616114,0.26744186046511625,0.5089783492822967,0.49724655172413795,0.4987568421052633,0.18495934959349594,0.2393617021276596,0.008620689655172414,0.09826589595375723,0.45857418111753373,8.07263843648209,26.11913043478261,0.44724409448818897,,,,,,,,,,,,,,True
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,37729.0,629,8,1201,1198,278,259,177,2399,34,68,8.0,16.0,7.0,12,43.0,104.0,32.0,77.0,,,,,,,,,,,,109,249,,,52,270,1190,21.0,38,,,8.0,50,19,46,,,14.0,52,140,78.0,,,16.0,,,,11.0,,15,8.0,23,7.0,1.0,10.0,2.0,3.0,54,8.0,38.0,24.0,89,13.0,126,48.0,174,7.0,12,8.0,4.0,17,4.0,8,24.0,2.0,9.0,1.0,6.0,41,3.0,10.0,28,53,5.0,5.0,63,3.0,3.0,71,7.0,,37.0,,2.0,32.0,,,22.0,,3.0,7.0,32.0,21.0,52,278,1.0,2.0,0.6422018348623854,0.693069306930693,,,,,,0.43775100401606426,0.5526315789473685,0.41304347826086957,0.43775100401606426,0.5526315789473685,0.41304347826086957,0.4804270462633452,0.5813953488372093,0.4642857142857143,,,0.04417670682730924,0.07352941176470588,0.038461538461538464,0.025974025974025976,,22.96718972895863,0.4146341463414634,0.43333333333333335,0.20319634703196346,0.07802874743326489,0.1568627450980392,0.0898876404494382,0.19120135363790186,0.0798611111111111,0.08024691358024691,0.0821917808219178,0.07262569832402235,0.1,0.20238095238095238,0.2459016393442623,0.16891891891891891,0.18269230769230768,0.10204081632653061,0.05426356589147287,0.65625,0.27309236947791166,0.5,0.5396825396825397,0.7058823529411765,0.41767068273092367,0.41346153846153844,0.43,0.4418604651162791,0.3092369477911647,0.4155844155844156,0.4266666666666667,0.84375,,,,,,,,,0.42105263157894735,0.5,0.375,,,,,0.2608695652173913,0.5833333333333334,,,,,0.27309236947791166,,0.4532273092369483,0.4810375,0.44459565217391306,0.13261648745519714,0.13261648745519714,,0.18518518518518517,0.1925925925925926,9.238152610441768,,0.231473771856786,2.0,5.0,1.0,0.05263157894736842,0.05263157894736842,,,,,,,,,True
1889,1610612755,Andre Miller,Andre Miller,1889,PHI,128006.0,2133,149,4014,3998,1126,952,559,8012,189,323,24.0,44.0,60.0,91,55.0,153.0,103.0,232.0,,2.0,,,1.0,12.0,33.0,,2.0,7.0,18.0,347,708,12.0,35.0,249,979,4189,32.0,76,,2.0,27.0,91,98,178,7.0,19.0,115.0,332,208,486.0,18.0,18.0,28.0,4.0,29.0,12.0,54.0,1.0,356,44.0,400,29.0,15.0,217.0,36.0,103.0,844,18.0,65.0,49.0,123,2.0,174,87.0,261,18.0,83,46.0,37.0,79,18.0,53,52.0,4.0,26.0,2.0,11.0,131,9.0,32.0,47,141,5.0,14.0,217,6.0,20.0,306,19.0,18.0,120.0,,34.0,9.0,1.0,1.0,6.0,,1.0,2.0,10.0,6.0,332,1126,15.0,33.0,0.29971181556195964,0.3123123123123123,0.5,0.34285714285714286,,0.3684210526315789,0.3870967741935484,0.4901129943502825,0.42105263157894735,0.550561797752809,0.49125168236877526,0.41025641025641024,0.550761421319797,0.5489749430523918,0.4942528735632184,0.625,0.047106325706594884,0.02857142857142857,0.07627118644067797,0.12693498452012383,0.058823529411764705,0.017241379310344827,,21.59383033419023,0.6030534351145038,0.02,0.09117865085248332,0.04276315789473684,0.09386973180076628,0.05504587155963303,0.09192944949225014,0.04493773687060097,0.054003724394785846,0.04470588235294118,0.03046594982078853,0.05220883534136546,0.06924643584521385,0.07462686567164178,0.12237093690248566,0.07837837837837838,0.13157894736842105,0.05572755417956656,0.6,0.4347240915208614,0.5851393188854489,0.6702127659574468,0.328042328042328,0.20592193808882908,0.35947712418300654,0.3819444444444444,0.16363636363636364,0.3122476446837147,0.44396551724137934,0.4517543859649123,0.32038834951456313,0.0026917900403768506,,,,0.04441453566621804,0.36363636363636365,0.36363636363636365,0.5,0.5641025641025641,0.5454545454545454,0.16666666666666666,,0.02564102564102564,,,0.4619289340101523,0.6593406593406593,0.005076142131979695,,0.09137055837563451,0.3888888888888889,0.48183041722745623,0.41379310344827586,0.4958513550135501,0.49649420289855073,0.5019960937500002,0.14218009478672985,0.14833127317676142,,0.09295199182839632,0.3391215526046987,7.857485875706216,28.81142857142858,0.28051818634778275,4.0,,5.0,0.027210884353741496,0.0641025641025641,2.0,0.5,,,,,,,True
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,154789.0,2580,150,4882,4868,1387,1197,665,9750,250,391,55.0,89.0,67.0,98,92.0,224.0,77.0,181.0,19.0,51.0,3.0,5.0,15.0,37.0,113.0,5.0,19.0,9.0,24.0,419,796,56.0,164.0,139,1145,5110,83.0,136,7.0,22.0,13.0,200,104,193,14.0,39.0,51.0,301,500,338.0,156.0,12.0,86.0,,113.0,37.0,49.0,,74,12.0,86,8.0,4.0,40.0,9.0,25.0,184,27.0,109.0,62.0,162,14.0,238,139.0,377,23.0,100,56.0,44.0,55,2.0,28,63.0,12.0,27.0,,25.0,118,8.0,26.0,64,165,8.0,16.0,155,6.0,16.0,189,18.0,2.0,86.0,,17.0,23.0,,,22.0,,,1.0,23.0,12.0,301,1387,19.0,14.0,0.5966587112171837,0.6648936170212766,0.9285714285714286,0.34146341463414637,0.3181818181818182,0.358974358974359,0.34146341463414637,0.5263819095477387,0.6102941176470589,0.538860103626943,0.5239583333333333,0.5917721518987342,0.5387931034482759,0.5478468899521531,0.6024096385542169,0.5636704119850188,0.17083333333333334,,0.06155778894472362,0.08439897698209718,0.06696428571428571,0.0055248618784530384,,20.49021336624934,0.4661016949152542,0.1111111111111111,0.10012360939431397,0.059693318729463304,0.09904153354632587,0.06352941176470588,0.09982174688057041,0.060417592181252776,0.08245877061469266,0.061224489795918366,0.03587443946188341,0.05864197530864197,0.09136212624584718,0.08838383838383838,0.11612903225806452,0.09662921348314607,0.10497237569060773,0.052873563218390804,0.5217391304347826,0.40729166666666666,0.639386189258312,0.6983240223463687,0.588,0.23333333333333334,0.4107142857142857,0.44019138755980863,0.5652173913043478,0.18854166666666666,0.425414364640884,0.42777777777777776,0.6623376623376623,0.053125,0.37254901960784315,0.37254901960784315,1.0,0.11770833333333333,0.3274336283185841,0.3274336283185841,0.8918918918918919,0.5632911392405063,0.6179775280898876,0.18181818181818182,0.0189873417721519,0.12025316455696203,0.2631578947368421,0.8,0.4224137931034483,0.6836734693877551,0.06465517241379311,0.3333333333333333,0.10344827586206896,0.375,0.578125,0.3274336283185841,0.5144974452554745,0.5245832061068703,0.5102647186147184,0.08365758754863813,0.09953703703703703,,0.17467248908296942,0.262882096069869,6.517336683417083,24.940243902439022,0.2841048750512085,3.0,2.0,,0.016574585635359115,0.07920792079207921,,,2.0,2.0,0.6666666666666666,1.0,,,True
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,29163.0,486,13,939,925,342,283,133,1864,57,90,21.0,37.0,24.0,40,12.0,38.0,21.0,54.0,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,90,182,1.0,3.0,44,227,1012,24.0,43,,,7.0,55,33,67,1.0,2.0,9.0,78,128,52.0,3.0,,36.0,1.0,1.0,1.0,10.0,,6,7.0,13,4.0,3.0,2.0,2.0,2.0,33,6.0,45.0,17.0,40,12.0,69,53.0,122,6.0,11,10.0,1.0,9,3.0,5,12.0,,4.0,,4.0,21,3.0,10.0,39,70,9.0,3.0,44,3.0,8.0,53,4.0,,25.0,,4.0,23.0,,,21.0,,,2.0,23.0,13.0,78,342,10.0,3.0,0.7111111111111111,0.8888888888888888,1.0,0.3333333333333333,,0.5,0.5,0.4945054945054945,0.5581395348837209,0.4925373134328358,0.4945945945945946,0.5581395348837209,0.5,0.5404761904761904,0.5851063829787234,0.5131578947368421,0.016216216216216217,,0.054945054945054944,0.07777777777777778,0.05263157894736842,0.018518518518518517,,20.90909090909091,0.42857142857142855,0.36363636363636365,0.1444043321299639,0.1282051282051282,0.14782608695652175,0.06521739130434782,0.14540816326530612,0.11512415349887133,0.15602836879432624,0.17777777777777778,0.058333333333333334,0.08450704225352113,0.12871287128712872,0.203125,0.125,0.17391304347826086,0.043478260869565216,0.07228915662650602,0.5652173913043478,0.4864864864864865,0.6333333333333333,0.6867469879518072,0.631578947368421,0.20540540540540542,0.3157894736842105,0.3333333333333333,0.75,0.2918918918918919,0.3888888888888889,0.39622641509433965,0.9047619047619048,0.005405405405405406,,,,0.010810810810810811,0.5,0.5,1.0,0.8604651162790697,0.5675675675675675,0.09523809523809523,,,,,0.5797101449275363,0.6,0.014492753623188406,,0.014492753623188406,1.0,0.5027027027027027,1.0,0.49013614130434785,0.559372972972973,0.5108311594202899,0.12135922330097088,0.12315270935960591,,0.2422907488986784,0.3436123348017621,7.33076923076923,44.03333333333333,0.36421725239616615,2.0,1.0,1.0,0.05263157894736842,,,,,1.0,,,1.0,,True
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,91282.0,1521,59,2853,2852,569,492,385,5705,100,173,38.0,71.0,16.0,28,29.0,81.0,20.0,51.0,,,,,,,,,,,,149,305,,,57,355,2986,46.0,93,,,21.0,113,20,45,,,19.0,59,200,98.0,,,66.0,,,,24.0,,12,1.0,13,,1.0,9.0,1.0,2.0,27,20.0,134.0,93.0,252,32.0,377,158.0,535,12.0,28,18.0,10.0,34,8.0,17,58.0,6.0,17.0,1.0,11.0,92,15.0,22.0,93,181,21.0,18.0,77,20.0,6.0,81,5.0,,33.0,,10.0,111.0,,,86.0,,5.0,20.0,111.0,73.0,59,569,18.0,9.0,0.6711409395973155,0.8620689655172413,,,,,,0.4885245901639344,0.4946236559139785,0.4444444444444444,0.4885245901639344,0.4946236559139785,0.4444444444444444,0.5174927113702624,0.5280373831775701,0.49166666666666664,,,0.07868852459016394,0.12138728323699421,0.037037037037037035,,,13.157894736842104,0.3695652173913043,0.49230769230769234,0.26141078838174275,0.12338858195211787,0.2672413793103448,0.09259259259259259,0.2629573170731707,0.11827956989247312,0.1510989010989011,0.1254125412541254,0.09785202863961814,0.09146341463414634,0.25142857142857145,0.31620553359683795,0.23268698060941828,0.3147410358565737,0.14432989690721648,0.09090909090909091,0.6576576576576577,0.5672131147540984,0.5780346820809249,0.6578947368421053,0.64,0.26557377049180325,0.35802469135802467,0.3717948717948718,0.7241379310344828,0.16721311475409836,0.39215686274509803,0.39215686274509803,0.75,,,,,,,,,0.7634408602150538,0.5352112676056338,0.10526315789473684,,,,,0.6222222222222222,0.5714285714285714,,,,,0.5672131147540984,,0.5013606557377049,0.5336024691358024,0.5215777777777778,0.0990990990990991,0.0990990990990991,,0.3183098591549296,0.16619718309859155,5.46688524590164,,0.1994391868208903,4.0,11.0,6.0,0.04081632653061224,0.09615384615384616,,,,18.0,,,1.0,,True
2501,1610612755,Reggie Evans,Reggie Evans,2501,PHI,27609.0,460,18,860,862,319,240,136,1722,25,58,14.0,35.0,6.0,19,3.0,6.0,,1.0,,,,,,,,,,,,28,65,,,45,101,914,14.0,36,,,15.0,43,7,22,,,28.0,42,24,32.0,,,24.0,,,,15.0,,9,4.0,13,4.0,,6.0,3.0,,30,6.0,56.0,25.0,58,13.0,96,62.0,158,4.0,25,10.0,15.0,6,3.0,3,21.0,,3.0,,6.0,27,4.0,8.0,26,72,12.0,8.0,70,9.0,5.0,84,,,30.0,,12.0,6.0,,,3.0,,1.0,2.0,6.0,4.0,42,319,7.0,11.0,0.42857142857142855,0.75,,,,,,0.4307692307692308,0.3888888888888889,0.3181818181818182,0.4307692307692308,0.3888888888888889,0.3181818181818182,0.4719626168224299,0.41346153846153844,0.45652173913043476,,,0.23076923076923078,0.22413793103448276,0.3333333333333333,,,12.946859903381643,0.2222222222222222,0.6190476190476191,0.2283464566929134,0.16184971098265896,0.20161290322580644,0.08,0.21957671957671956,0.14726840855106887,0.18,0.18518518518518517,0.12173913043478261,0.05357142857142857,0.25252525252525254,0.27419354838709675,0.17204301075268819,0.21176470588235294,0.1794871794871795,0.18181818181818182,0.6666666666666666,0.8923076923076924,0.43103448275862066,0.5555555555555556,0.4,0.09230769230769231,0.5,0.75,0.6666666666666666,0.015384615384615385,,,,,,,,,,,,0.9722222222222222,0.4,0.07142857142857142,,,,,0.8636363636363636,0.3157894736842105,,,,,0.8923076923076924,,0.5540353846153847,0.5580515151515152,0.5342181818181818,0.3157894736842105,0.3157894736842105,,0.42574257425742573,0.4158415841584158,1.3092307692307692,,0.37093023255813956,,3.0,,,0.15789473684210525,,,,1.0,,,1.0,,True
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,123416.0,2057,206,3878,3868,1101,936,524,7746,189,261,28.0,36.0,54.0,77,20.0,63.0,89.0,246.0,7.0,19.0,1.0,2.0,10.0,39.0,134.0,3.0,10.0,11.0,49.0,298,570,46.0,153.0,248,982,3999,40.0,66,3.0,11.0,19.0,108,81,155,13.0,59.0,122.0,323,290,306.0,87.0,51.0,36.0,3.0,130.0,38.0,21.0,,251,31.0,282,20.0,11.0,149.0,45.0,57.0,595,8.0,58.0,75.0,159,10.0,244,68.0,312,12.0,91,50.0,41.0,66,21.0,40,73.0,13.0,26.0,2.0,13.0,139,12.0,33.0,48,102,2.0,18.0,258,5.0,13.0,337,21.0,4.0,139.0,2.0,35.0,23.0,1.0,1.0,13.0,,7.0,3.0,24.0,13.0,323,1101,15.0,29.0,0.4865771812080537,0.5178571428571429,0.6304347826086957,0.3006535947712418,0.2727272727272727,0.22033898305084745,0.3,0.5228070175438596,0.6060606060606061,0.5225806451612903,0.5076071922544951,0.577922077922078,0.4696261682242991,0.5580865603644647,0.627906976744186,0.568904593639576,0.21161825726141079,,0.03684210526315789,0.05363984674329502,0.07936507936507936,0.008130081300813009,,22.592839670891706,0.4748201438848921,0.10204081632653061,0.12063732928679818,0.03997243280496209,0.15030060120240482,0.023880597014925373,0.12878370941111722,0.036954087346024636,0.07198443579766536,0.0327455919395466,0.014814814814814815,0.0234375,0.09484536082474226,0.11490683229813664,0.1487279843444227,0.1440922190201729,0.16447368421052633,0.034782608695652174,0.5416666666666666,0.36099585062240663,0.7241379310344828,0.7651821862348178,0.5555555555555556,0.08713692946058091,0.31746031746031744,0.3448275862068966,0.25,0.34024896265560167,0.3617886178861789,0.36475409836065575,0.39325842696629215,0.02627939142461964,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.18533886583679116,0.291044776119403,0.291044776119403,0.5897435897435898,0.4675324675324675,0.7777777777777778,0.14285714285714285,0.012987012987012988,0.12987012987012986,0.3,0.6666666666666666,0.3598130841121495,0.7012987012987013,0.04672897196261682,0.2,0.22897196261682243,0.22448979591836735,0.5726141078838174,0.2923076923076923,0.5055725694444445,0.4929274647887324,0.4925695754716982,0.16725978647686832,0.20203488372093023,0.012903225806451613,0.109979633401222,0.3289205702647658,9.17280701754386,26.241830065359476,0.2839092315626612,2.0,,1.0,0.014084507042253521,0.02531645569620253,,,,2.0,,,1.0,1.0,True
2767,1610612755,Royal Ivey,Royal Ivey,2767,PHI,21864.0,364,-41,728,749,328,309,85,1477,5,16,1.0,3.0,1.0,4,1.0,9.0,3.0,13.0,7.0,22.0,3.0,4.0,11.0,5.0,19.0,1.0,1.0,1.0,5.0,9,38,12.0,41.0,17,71,812,1.0,5,1.0,4.0,2.0,7,1,9,5.0,16.0,10.0,27,6,12.0,36.0,,,1.0,18.0,5.0,3.0,1.0,11,3.0,14,2.0,1.0,4.0,4.0,3.0,31,1.0,2.0,9.0,17,1.0,27,3.0,30,,17,9.0,8.0,5,2.0,3,7.0,,2.0,,2.0,12,1.0,4.0,16,36,1.0,2.0,24,,11.0,22,,,7.0,,4.0,4.0,,,3.0,,,1.0,4.0,3.0,27,328,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.2926829268292683,0.25,0.3125,0.3,0.23684210526315788,0.2,0.1111111111111111,0.34177215189873417,0.2777777777777778,0.34,0.39444444444444443,0.35,0.43548387096774194,0.5189873417721519,0.024390243902439025,0.07894736842105263,0.1875,,,,12.171837708830548,0.4166666666666667,0.03571428571428571,0.08173076923076923,0.008333333333333333,0.09375,0.012987012987012988,0.08552631578947369,0.00946372239747634,,0.016666666666666666,0.01098901098901099,0.018518518518518517,0.07865168539325842,0.1276595744680851,0.05555555555555555,0.1044776119402985,0.06896551724137931,,0.75,0.20253164556962025,0.3125,0.38461538461538464,0.4,0.11392405063291139,0.1111111111111111,0.1111111111111111,,0.16455696202531644,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.27848101265822783,0.3181818181818182,0.3333333333333333,1.0,0.24050632911392406,0.2631578947368421,0.2631578947368421,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.16,0.25,0.44,0.36363636363636365,0.2,0.2,0.7215189873417721,0.2777777777777778,0.5198538461538463,0.5004777777777778,0.5232666666666667,0.08139534883720931,0.15555555555555556,,0.09859154929577464,0.38028169014084506,10.244736842105263,24.292682926829272,0.45054945054945056,,,,,,,0.045454545454545456,,,,,,,True
689,1610612755,Theo Ratliff,Theo Ratliff,689,PHI,16981.0,283,66,538,531,202,202,61,1069,16,22,7.0,12.0,4.0,6,2.0,6.0,1.0,2.0,,,,,,,,,,,,19,30,,,14,52,546,8.0,15,,,2.0,18,5,10,,,8.0,18,20,18.0,,,12.0,,,,1.0,,2,,2,,,1.0,,1.0,4,3.0,15.0,11.0,34,7.0,52,18.0,70,,9,6.0,3.0,3,,1,3.0,,2.0,,,6,1.0,1.0,21,41,3.0,3.0,19,5.0,3.0,22,,,6.0,,5.0,23.0,,,21.0,,,2.0,23.0,15.0,18,202,4.0,5.0,0.5263157894736842,0.7692307692307693,,,,,,0.6333333333333333,0.5333333333333333,0.5,0.6333333333333333,0.5333333333333333,0.5,0.6341463414634146,0.5294117647058824,0.5625,,,0.03333333333333333,,0.16666666666666666,,,7.730263157894737,0.5,0.4375,0.17435897435897435,0.08196721311475409,0.16417910447761194,0.06818181818181818,0.1717557251908397,0.07929515418502203,0.08,0.09090909090909091,0.078125,0.05714285714285714,0.12121212121212122,0.23255813953488372,0.18604651162790697,0.08888888888888889,0.3181818181818182,,0.6521739130434783,0.7333333333333333,0.7272727272727273,0.7272727272727273,0.4375,0.2,0.3333333333333333,0.4,1.0,0.06666666666666667,0.5,0.5,1.0,,,,,,,,,0.8,0.5833333333333334,,,,,,0.6,0.6666666666666666,,,,,0.7333333333333333,,0.5254433333333334,0.5445307692307693,0.49545000000000006,0.16666666666666666,0.16666666666666666,,0.34615384615384615,0.34615384615384615,2.663333333333333,,0.3754646840148699,,,2.0,,0.1111111111111111,,,,2.0,,,,,True
