EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,on,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,22832.0,381,35.0,707,705,217,202.0,90.0,1412,44.0,70.0,14.0,21.0,16.0,24.0,8.0,28.0,14.0,37.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,66.0,135.0,3.0,6.0,58.0,199.0,692,15.0,26.0,1.0,12.0,42.0,25.0,43.0,3.0,6.0,24.0,83.0,92.0,40.0,9.0,16.0,2.0,1.0,11.0,7.0,6.0,13.0,5.0,1.0,4.0,2.0,1.0,32.0,2.0,25.0,3.0,10.0,39.0,3.0,52.0,30.0,82.0,6.0,8.0,7.0,1.0,11.0,4.0,11.0,2.0,7.0,4.0,22.0,1.0,8.0,9.0,23.0,1.0,5.0,66.0,3.0,4.0,88.0,6.0,43.0,4.0,6.0,5.0,1.0,6.0,1.0,1.0,83.0,217,1.0,4.0,0.696969696969697,0.7931034482758621,1.0,0.5,0.5,0.5,0.4888888888888889,0.5769230769230769,0.5813953488372093,0.5,0.5555555555555556,0.6020408163265306,0.5467032967032966,0.5833333333333334,0.6484375,0.0425531914893617,0.08148148148148149,0.11428571428571428,0.10714285714285714,25.0,0.5,0.12,0.11538461538461539,0.16956521739130434,0.09689922480620156,0.09523809523809523,0.04878048780487805,0.14626865671641792,0.0903010033444816,0.10465116279069768,0.13333333333333333,0.061855670103092786,0.034482758620689655,0.08333333333333333,0.08860759493670886,0.11594202898550725,0.2926829268292683,0.10526315789473684,0.06896551724137931,0.1016949152542373,0.16666666666666666,0.49645390070921985,0.6285714285714286,0.7096774193548387,0.7045454545454546,0.19858156028368795,0.2857142857142857,0.32,0.25,0.2624113475177305,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.028368794326241134,0.5,0.5,1.0,0.014184397163120567,0.5,0.5,1.0,0.7777777777777778,0.6666666666666666,0.42857142857142855,0.037037037037037035,0.4897959183673469,0.6666666666666666,0.08163265306122448,0.5,0.04081632653061224,0.5,0.5390070921985816,0.5,0.4877397163120568,0.5198854166666667,0.4742428571428572,0.24157303370786518,0.25,0.21105527638190955,0.41708542713567837,6.711111111111111,24.099999999999998,0.3069306930693069,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1761,1610612763,Greg Buckner,Greg Buckner,1761,MEM,12305.0,205,45.0,376,379,139,111.0,48.0,755,6.0,10.0,,,3.0,3.0,3.0,4.0,3.0,9.0,4.0,9.0,,3.0,1.0,7.0,,1.0,6.0,12.0,23.0,5.0,16.0,2.0,41.0,355,1.0,2.0,,,2.0,6.0,8.0,1.0,9.0,2.0,17.0,14.0,10.0,15.0,,6.0,1.0,2.0,12.0,3.0,15.0,2.0,1.0,9.0,1.0,2.0,33.0,1.0,4.0,,7.0,23.0,1.0,31.0,5.0,36.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0,,2.0,4.0,9.0,1.0,2.0,9.0,24.0,,1.0,8.0,,4.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,17.0,139,1.0,1.0,0.5833333333333334,0.5833333333333334,1.0,0.3125,0.1111111111111111,0.3333333333333333,0.5217391304347826,0.5,0.75,0.5,0.5,0.4411764705882353,0.5125,0.5,0.4722222222222222,0.41025641025641024,0.08695652173913043,0.2,,11.475409836065575,0.3333333333333333,0.1,,0.19658119658119658,0.03076923076923077,0.11864406779661017,0.041666666666666664,0.17045454545454544,0.032467532467532464,0.023809523809523808,0.0625,0.017857142857142856,,0.1,0.20512820512820512,0.18421052631578946,0.2,0.1111111111111111,0.14285714285714285,0.10526315789473684,1.0,0.2564102564102564,0.6,0.75,0.6666666666666666,0.10256410256410256,0.75,0.75,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.4444444444444444,0.4444444444444444,1.0,0.1794871794871795,0.14285714285714285,0.14285714285714285,1.0,,,,,0.17647058823529413,1.0,0.17647058823529413,,0.35294117647058826,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.4931815789473684,0.4073,0.47818750000000004,,,0.04878048780487805,0.4146341463414634,8.986956521739131,26.056250000000002,0.3696808510638298,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,18385.0,306,33.0,555,560,183,193.0,69.0,1115,23.0,34.0,3.0,4.0,12.0,14.0,17.0,35.0,13.0,34.0,3.0,7.0,3.0,4.0,3.0,14.0,1.0,,4.0,53.0,103.0,6.0,21.0,31.0,155.0,573,5.0,9.0,2.0,2.0,12.0,18.0,32.0,3.0,8.0,17.0,62.0,28.0,78.0,15.0,4.0,14.0,3.0,7.0,11.0,2.0,13.0,2.0,,7.0,2.0,2.0,28.0,1.0,6.0,1.0,4.0,28.0,4.0,36.0,8.0,44.0,1.0,9.0,5.0,4.0,9.0,2.0,4.0,2.0,7.0,,13.0,3.0,3.0,13.0,23.0,1.0,,28.0,1.0,,41.0,6.0,17.0,5.0,8.0,3.0,4.0,8.0,7.0,,62.0,183,4.0,4.0,0.2641509433962264,0.27450980392156865,0.8333333333333334,0.2857142857142857,0.375,0.2857142857142857,0.5145631067961165,0.5555555555555556,0.5625,0.5,0.45454545454545453,0.5625,0.5464285714285714,0.5,0.6458333333333334,0.1693548387096774,0.06796116504854369,0.11764705882352941,0.08571428571428572,24.018838304552588,0.6923076923076923,0.2222222222222222,0.05,0.1564245810055866,0.029411764705882353,0.0547945205479452,0.02857142857142857,0.12698412698412698,0.029288702928870293,0.07462686567164178,0.015873015873015872,,,0.1111111111111111,0.10714285714285714,0.11320754716981132,0.22857142857142856,0.018518518518518517,0.15789473684210525,0.017857142857142856,0.875,0.27419354838709675,0.6764705882352942,0.7666666666666667,0.391304347826087,0.28225806451612906,0.4857142857142857,0.53125,0.058823529411764705,0.27419354838709675,0.38235294117647056,0.38235294117647056,0.3076923076923077,0.056451612903225805,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.11290322580645161,0.21428571428571427,0.21428571428571427,1.0,0.36363636363636365,0.75,0.3333333333333333,0.09090909090909091,0.35,0.8571428571428571,0.1,0.75,0.1,,0.4435483870967742,0.21428571428571427,0.47172540322580636,0.47293181818181823,0.49063,0.1259259259259259,0.14912280701754385,0.07741935483870968,0.4,9.385436893203886,25.038095238095234,0.32972972972972975,,,1.0,3.0,2.0,3.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,True,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,13906.0,232,26.0,413,417,132,109.0,49.0,830,28.0,42.0,6.0,12.0,10.0,16.0,14.0,26.0,,1.0,,,,,,,,,,42.0,69.0,,,25.0,109.0,419,6.0,13.0,,3.0,15.0,16.0,25.0,,,14.0,46.0,38.0,46.0,,8.0,,,4.0,8.0,3.0,11.0,3.0,,5.0,,3.0,25.0,1.0,18.0,,11.0,22.0,5.0,38.0,19.0,57.0,2.0,5.0,4.0,1.0,4.0,2.0,2.0,,2.0,1.0,6.0,,2.0,11.0,21.0,3.0,1.0,41.0,4.0,3.0,31.0,7.0,14.0,5.0,11.0,9.0,1.0,12.0,7.0,,46.0,132,3.0,5.0,0.4523809523809524,0.5,,,,,0.6086956521739131,0.46153846153846156,0.64,0.6086956521739131,0.46153846153846156,0.64,0.6728395061728395,0.5357142857142857,0.6764705882352942,,0.057971014492753624,0.07142857142857142,0.038461538461538464,18.43220338983051,0.6666666666666666,0.5,,0.16793893129770993,0.11764705882352941,0.18032786885245902,0.03125,0.171875,0.10270270270270271,0.15625,0.11428571428571428,0.07407407407407407,0.045454545454545456,,0.18604651162790697,0.15789473684210525,0.16,0.1956521739130435,0.13333333333333333,0.08695652173913043,0.5833333333333334,0.6086956521739131,0.6666666666666666,0.717948717948718,0.6071428571428571,0.37681159420289856,0.5384615384615384,0.56,0.14285714285714285,0.014492753623188406,,,,,,,,,,,,0.9230769230769231,0.5,0.16666666666666666,,0.64,0.625,,,,,0.6086956521739131,,0.4860913043478261,0.5471846153846154,0.4932760000000001,0.18421052631578946,0.18421052631578946,0.13761467889908258,0.42201834862385323,3.3637681159420283,,0.3196125907990315,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,
2060,1610612763,Marko Jaric,Marko Jaric,2060,MEM,36277.0,605,64.0,1117,1120,400,365.0,142.0,2237,23.0,58.0,3.0,11.0,6.0,19.0,4.0,20.0,10.0,39.0,2.0,6.0,,2.0,9.0,22.0,2.0,4.0,7.0,37.0,117.0,11.0,28.0,29.0,136.0,1098,3.0,16.0,2.0,,6.0,11.0,43.0,4.0,9.0,11.0,45.0,22.0,52.0,33.0,,21.0,9.0,9.0,58.0,16.0,74.0,5.0,11.0,34.0,8.0,16.0,164.0,3.0,19.0,1.0,12.0,30.0,,42.0,23.0,65.0,3.0,29.0,12.0,17.0,29.0,26.0,20.0,,3.0,3.0,49.0,4.0,18.0,22.0,62.0,1.0,7.0,38.0,,3.0,41.0,2.0,17.0,3.0,10.0,4.0,4.0,11.0,5.0,,45.0,400,9.0,3.0,0.2972972972972973,0.2972972972972973,1.0,0.39285714285714285,0.4444444444444444,0.4074074074074074,0.3162393162393162,0.1875,0.2558139534883721,0.3689655172413793,0.16666666666666666,0.3269230769230769,0.4146341463414634,0.16666666666666666,0.36885245901639346,0.19310344827586207,0.07692307692307693,0.15517241379310345,,16.56298600311042,0.5918367346938775,,0.024390243902439025,0.08241758241758242,0.04600484261501211,0.075,0.039473684210526314,0.08015267175572519,0.044989775051124746,0.04081632653061224,0.04504504504504504,0.05161290322580645,0.018867924528301886,0.08695652173913043,0.05737704918032787,0.056074766355140186,0.1259259259259259,0.0847457627118644,0.047619047619047616,0.03614457831325301,0.45454545454545453,0.4,0.39655172413793105,0.46938775510204084,0.30434782608695654,0.13793103448275862,0.2,0.2,,0.2689655172413793,0.2564102564102564,0.2564102564102564,0.4,0.041379310344827586,0.3333333333333333,0.3333333333333333,1.0,0.15172413793103448,0.4090909090909091,0.4090909090909091,1.0,0.6111111111111112,0.2727272727272727,0.3333333333333333,0.1111111111111111,0.36538461538461536,0.3157894736842105,0.038461538461538464,,0.1346153846153846,0.5714285714285714,0.593103448275862,0.42857142857142855,0.49664583333333323,0.506478125,0.46153921568627465,0.11180124223602485,0.12878787878787878,0.04411764705882353,0.33088235294117646,7.959829059829063,26.353571428571428,0.35810205908683973,1.0,1.0,,,8.0,,2.0,,1.0,1.0,1.0,0.034482758620689655,,,,,,,,,,,,,,,True,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,9077.0,151,-6.0,294,292,137,114.0,38.0,586,13.0,22.0,6.0,10.0,5.0,5.0,2.0,12.0,6.0,19.0,,,,,,,,,,21.0,53.0,,,10.0,52.0,289,6.0,14.0,,,12.0,9.0,13.0,,,5.0,23.0,26.0,16.0,,10.0,,,7.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,,14.0,,7.0,16.0,4.0,27.0,14.0,41.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0,,1.0,,4.0,1.0,,12.0,17.0,,,11.0,1.0,1.0,13.0,1.0,5.0,2.0,7.0,6.0,1.0,7.0,5.0,,23.0,137,2.0,2.0,0.6190476190476191,0.8125,,,,,0.39622641509433965,0.42857142857142855,0.6923076923076923,0.39622641509433965,0.42857142857142855,0.6923076923076923,0.4406779661016949,0.4,0.71875,,0.1320754716981132,0.2727272727272727,0.08333333333333333,18.42105263157895,0.5,0.8,,0.19047619047619047,0.1111111111111111,0.17073170731707318,,0.184,0.09395973154362416,0.12244897959183673,0.13793103448275862,0.08333333333333333,,,0.15789473684210525,0.15789473684210525,0.25925925925925924,0.14705882352941177,0.2857142857142857,0.04,0.7142857142857143,0.41509433962264153,0.5909090909090909,0.8125,0.46153846153846156,0.22641509433962265,0.16666666666666666,0.18181818181818182,1.0,0.3584905660377358,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,,,,,,0.7142857142857143,0.6,,,0.38461538461538464,1.0,,,,,0.41509433962264153,,0.4528943396226415,0.4993615384615385,0.41986153846153845,0.08771929824561403,0.08771929824561403,0.23076923076923078,0.4423076923076923,8.603773584905658,,0.46598639455782315,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,3657.0,61,39.0,112,112,63,52.0,15.0,224,5.0,6.0,2.0,3.0,1.0,1.0,4.0,8.0,1.0,4.0,,,,,,,,,,10.0,18.0,,,7.0,27.0,88,3.0,5.0,,5.0,11.0,4.0,9.0,,,5.0,13.0,10.0,10.0,,4.0,,,1.0,3.0,3.0,6.0,3.0,,3.0,,,15.0,,8.0,,5.0,9.0,,14.0,8.0,22.0,1.0,,,,4.0,1.0,1.0,,3.0,,5.0,,2.0,6.0,11.0,1.0,1.0,7.0,,1.0,10.0,,3.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,13.0,63,1.0,1.0,0.5,0.625,,,,,0.5555555555555556,0.6,0.4444444444444444,0.5555555555555556,0.6,0.4444444444444444,0.5869565217391305,0.6875,0.5416666666666666,,0.05555555555555555,0.16666666666666666,,21.538461538461537,0.8,,,0.21428571428571427,0.2222222222222222,0.21739130434782608,,0.2153846153846154,0.18604651162790697,,0.36363636363636365,0.23529411764705882,,,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.25,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.8333333333333334,1.0,0.4,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,0.25,0.25,1.0,,,,,,,,,0.6,0.6666666666666666,,,0.1111111111111111,1.0,,,,,0.3333333333333333,,0.4484000000000001,0.5284599999999999,0.4230777777777777,0.14285714285714285,0.14285714285714285,0.4074074074074074,0.48148148148148145,7.716666666666667,,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2032,1610612763,Darius Miles,Darius Miles,2032,MEM,7905.0,132,-9.0,249,247,105,112.0,31.0,496,16.0,26.0,5.0,6.0,6.0,10.0,3.0,5.0,5.0,16.0,,,,,1.0,4.0,,1.0,3.0,24.0,47.0,1.0,4.0,13.0,64.0,244,6.0,9.0,,2.0,14.0,9.0,20.0,1.0,3.0,5.0,26.0,20.0,28.0,,8.0,4.0,1.0,2.0,9.0,,9.0,,,6.0,1.0,2.0,18.0,2.0,8.0,,5.0,13.0,3.0,21.0,10.0,31.0,2.0,6.0,3.0,3.0,6.0,3.0,6.0,,3.0,3.0,12.0,3.0,3.0,10.0,16.0,,2.0,10.0,,,15.0,1.0,8.0,,9.0,8.0,1.0,9.0,5.0,,26.0,105,3.0,,0.4166666666666667,0.5,,0.25,0.3333333333333333,0.25,0.5106382978723404,0.6666666666666666,0.45,0.5,0.6666666666666666,0.45652173913043476,0.5517241379310345,0.7,0.5,0.0784313725490196,0.0425531914893617,0.07692307692307693,,24.822695035460995,0.5,0.375,,0.19402985074626866,0.08888888888888889,0.1282051282051282,0.09523809523809523,0.16981132075471697,0.09009009009009009,0.11428571428571428,0.14285714285714285,0.029411764705882353,0.125,,0.2608695652173913,0.1,0.20833333333333334,0.17857142857142858,,0.08333333333333333,0.5555555555555556,0.5098039215686274,0.6153846153846154,0.6666666666666666,0.25,0.09803921568627451,0.6,0.6,0.3333333333333333,0.3137254901960784,0.3125,0.3125,1.0,,,,,0.0784313725490196,0.25,0.25,,0.6666666666666666,0.8333333333333334,,,0.43478260869565216,0.6,,,0.13043478260869565,0.3333333333333333,0.5882352941176471,0.25,0.4992450980392157,0.5781,0.4790978260869565,0.13793103448275862,0.14814814814814814,0.21875,0.40625,7.353191489361703,25.725,0.42168674698795183,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,
2545,1610612763,Darko Milicic,Darko Milicic,2545,MEM,11097.0,185,13.0,348,345,95,91.0,46.0,693,17.0,25.0,4.0,10.0,5.0,7.0,16.0,33.0,,,,,,,,,,,,33.0,58.0,,,10.0,76.0,346,6.0,13.0,,3.0,15.0,7.0,14.0,,,2.0,16.0,50.0,16.0,,6.0,,,2.0,8.0,2.0,10.0,2.0,,8.0,,,22.0,,17.0,,11.0,22.0,3.0,36.0,17.0,53.0,6.0,6.0,5.0,1.0,10.0,5.0,3.0,,5.0,,13.0,1.0,3.0,17.0,24.0,,2.0,12.0,1.0,1.0,14.0,6.0,9.0,1.0,12.0,10.0,2.0,12.0,7.0,,16.0,95,2.0,1.0,0.7575757575757576,0.8333333333333334,,,,,0.5689655172413793,0.46153846153846156,0.5,0.5689655172413793,0.46153846153846156,0.5,0.6129032258064516,0.5357142857142857,0.5333333333333333,,0.034482758620689655,0.08,,18.65671641791045,0.7692307692307693,0.23076923076923078,,0.1746031746031746,0.13821138211382114,0.2894736842105263,,0.20121951219512196,0.11805555555555555,0.17142857142857143,0.1282051282051282,0.12244897959183673,,,0.16666666666666666,0.2682926829268293,0.10204081632653061,0.36,0.15384615384615385,0.2727272727272727,0.5833333333333334,0.43103448275862066,0.68,0.7391304347826086,0.8823529411764706,0.5689655172413793,0.48484848484848486,0.48484848484848486,0.625,,,,,,,,,,,,,0.7692307692307693,0.4,0.5,,0.5,0.7142857142857143,,,,,0.43103448275862066,,0.4682689655172413,0.5306833333333333,0.47298571428571423,0.14754098360655737,0.14754098360655737,0.19736842105263158,0.21052631578947367,4.36896551724138,,0.27298850574712646,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,6062.0,101,-19.0,191,192,81,70.0,23.0,383,3.0,7.0,,,1.0,4.0,2.0,4.0,,3.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,,3.0,5.0,14.0,3.0,10.0,18.0,37.0,195,,1.0,2.0,,,1.0,6.0,1.0,4.0,8.0,13.0,,10.0,9.0,,7.0,1.0,1.0,11.0,1.0,12.0,,1.0,5.0,2.0,4.0,25.0,,,,3.0,6.0,,9.0,,9.0,,8.0,6.0,2.0,4.0,4.0,10.0,2.0,,3.0,14.0,,6.0,3.0,7.0,,2.0,18.0,,1.0,27.0,,11.0,1.0,,,,,,,13.0,81,1.0,1.0,,,1.0,0.3,0.25,0.3,0.35714285714285715,,0.16666666666666666,0.3958333333333333,,0.25,0.5,,0.375,0.4166666666666667,0.07142857142857142,0.14285714285714285,,22.727272727272727,0.2857142857142857,,,0.12,,0.0967741935483871,,0.1111111111111111,,,,,,,0.11764705882352941,0.07142857142857142,0.15789473684210525,0.13043478260869565,,,,0.2916666666666667,0.42857142857142855,0.5,,0.16666666666666666,0.5,0.5,,0.125,,,,0.125,0.6666666666666666,0.6666666666666666,1.0,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,,,,0.6666666666666666,0.4,0.25,0.1,1.0,0.3,,0.7083333333333334,0.14285714285714285,0.5173791666666666,0.5639500000000001,0.4981950000000001,0.3142857142857143,0.44,,0.35135135135135137,6.471428571428572,25.139999999999997,0.42408376963350786,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,
