EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BadPassSteals,Travels,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,PenaltyAtRimFGM,ShortMidRangeAssists,Clear Path Fouls,Offensive Fouls Drawn,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PenaltyFtPoints,HeaveMakes,HeaveAttempts,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,BlockedShortMidRange,StepOutOfBoundsTurnovers,on,SecondChanceArc3FGM,Fg3aBlocked,Loose Ball Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
101165,1610612746,Alex Acker,Alex Acker,101165,LAC,10741.0,179.0,-17.0,347.0,357,80.0,55.0,34.0,704,5.0,17.0,1.0,3.0,2.0,5.0,9.0,9.0,23.0,2.0,7.0,1.0,2.0,5.0,9.0,2.0,1.0,1.0,19.0,49.0,7.0,16.0,4.0,63.0,376,2.0,4.0,2.0,2.0,6.0,4.0,11.0,2.0,3.0,14.0,18.0,20.0,15.0,6.0,9.0,5.0,3.0,7.0,4.0,11.0,3.0,1.0,3.0,4.0,26.0,3.0,4.0,1.0,4.0,10.0,14.0,8.0,22.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,4.0,7.0,1.0,2.0,5.0,9.0,1.0,1.0,7.0,8.0,4.0,3.0,3.0,3.0,3.0,1.0,14.0,80.0,0.4736842105263157,0.4736842105263157,0.7142857142857143,0.4375,0.6666666666666666,0.4375,0.3877551020408163,0.5,0.3636363636363636,0.4538461538461538,0.3333333333333333,0.5,0.4565217391304347,0.4285714285714285,0.4666666666666667,0.2461538461538461,0.0612244897959183,0.1764705882352941,19.843342036553523,0.7142857142857143,0.0476190476190476,0.0847457627118644,0.0363636363636363,0.0833333333333333,0.0697674418604651,0.0843373493975903,0.0457516339869281,0.0652173913043478,0.024390243902439,0.09375,0.1333333333333333,0.03125,0.073170731707317,0.054054054054054,0.1818181818181818,0.0571428571428571,1.0,0.2615384615384615,0.2941176470588235,0.3571428571428571,0.4,0.1384615384615384,0.5555555555555556,0.5555555555555556,0.4,0.3538461538461538,0.391304347826087,0.391304347826087,0.5555555555555556,0.1076923076923077,0.2857142857142857,0.2857142857142857,1.0,0.1384615384615384,0.5555555555555556,0.5555555555555556,0.6,0.5,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.5,0.0714285714285714,1.0,0.5076923076923077,0.5555555555555556,0.4734384615384614,0.4644875,0.412525,0.0579710144927536,0.0754716981132075,0.0952380952380952,0.2222222222222222,10.816326530612244,24.24375,0.2305475504322766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,430.0,7.0,3.0,12.0,13,1.0,,3.0,25,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,13,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,13.333333333333334,1.0,,0.1428571428571428,,,,0.125,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4197,,,,,,,11.4,,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,2190.0,36.0,-28.0,67.0,69,8.0,7.0,2.0,136,,,,,,1.0,3.0,,1.0,,,,,,,,,,1.0,4.0,,,,2.0,82,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,2.0,4.0,1.0,5.0,,2.0,,,,3.0,,,3.0,,1.0,5.0,7.0,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,8.0,1.0,1.0,,,,,0.25,,,0.25,,,0.2,,,,0.25,,11.594202898550726,,,0.1,,0.1111111111111111,0.1,0.1034482758620689,0.0303030303030303,,,,0.1666666666666666,,0.1,,1.0,,,,,,,0.75,0.3333333333333333,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,0.428675,,,0.2,0.2,,,8.375,,0.1194029850746268,1.0,2.0,1.0,0.3333333333333333,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,6703.0,112.0,13.0,222.0,225,56.0,34.0,23.0,447,1.0,2.0,,,1.0,,1.0,4.0,10.0,4.0,10.0,2.0,3.0,4.0,18.0,,1.0,2.0,5.0,13.0,8.0,28.0,,34.0,228,,1.0,,,,1.0,1.0,3.0,5.0,11.0,4.0,6.0,24.0,,18.0,4.0,,4.0,2.0,6.0,2.0,,2.0,1.0,14.0,,,1.0,2.0,13.0,19.0,1.0,20.0,,4.0,4.0,2.0,2.0,,,,2.0,,1.0,2.0,4.0,,,3.0,,,,,,,,11.0,56.0,0.4,0.4,1.0,0.2857142857142857,0.6,0.2857142857142857,0.3846153846153846,,1.0,0.4146341463414634,,0.9166666666666666,0.4146341463414634,,0.9166666666666666,0.6829268292682927,,,17.479674796747968,1.0,0.0769230769230769,0.1884057971014492,,0.0588235294117647,,0.145631067961165,,,,,0.2,0.0952380952380952,0.2608695652173913,0.074074074074074,,,,0.048780487804878,0.5,0.5,,0.024390243902439,,,,0.2439024390243902,0.4,0.4,0.5,0.2439024390243902,0.4,0.4,1.0,0.4390243902439024,0.2222222222222222,0.2222222222222222,1.0,,,,0.1666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7317073170731707,0.2222222222222222,0.5104987804878048,0.38,0.5984666666666666,,,,0.3235294117647059,16.184615384615384,24.535714285714285,0.2522522522522522,4.0,,,,0.5714285714285714,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201446,1610612746,Mike Taylor,Mike Taylor,201446,LAC,7060.0,118.0,-4.0,228.0,235,55.0,43.0,22.0,463,10.0,23.0,,,6.0,6.0,10.0,6.0,8.0,1.0,1.0,,,4.0,8.0,1.0,2.0,3.0,22.0,41.0,5.0,9.0,8.0,67.0,251,1.0,2.0,2.0,,5.0,3.0,9.0,2.0,3.0,16.0,12.0,32.0,6.0,9.0,6.0,3.0,4.0,11.0,5.0,16.0,4.0,1.0,6.0,3.0,37.0,,,,8.0,2.0,10.0,,10.0,,7.0,5.0,4.0,2.0,5.0,,2.0,9.0,1.0,,4.0,11.0,1.0,1.0,11.0,11.0,5.0,,,,,,16.0,55.0,0.2727272727272727,0.2727272727272727,0.4,0.5555555555555556,0.6666666666666666,0.5,0.5365853658536586,0.5,0.3333333333333333,0.59,0.625,0.5,0.6090909090909091,0.625,0.5714285714285714,0.18,0.0975609756097561,0.1739130434782608,25.6,0.4444444444444444,,0.0289855072463768,,0.2352941176470588,,0.0970873786407767,,,,,,0.0454545454545454,0.0476190476190476,0.2962962962962963,,,,0.46,0.4347826086956521,0.5263157894736842,0.4,0.2,0.6,0.6,0.1666666666666666,0.16,0.75,0.75,0.1666666666666666,0.02,1.0,1.0,1.0,0.16,0.5,0.5,0.25,,,0.25,0.5,,,0.25,0.6666666666666666,0.64,0.5,0.535769387755102,0.5613833333333332,0.4878227272727273,0.0925925925925925,0.1111111111111111,0.0746268656716417,0.2388059701492537,5.826829268292682,28.23333333333333,0.2412280701754386,,2.0,1.0,,,,2.0,2.0,,1.0,0.3333333333333333,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
948,1610612746,Marcus Camby,Marcus Camby,948,LAC,1165.0,19.0,-10.0,37.0,38,1.0,6.0,3.0,75,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,46,1.0,1.0,,,2.0,,,,,,2.0,2.0,,,,,1.0,3.0,1.0,4.0,1.0,,2.0,,9.0,,1.0,,2.0,3.0,5.0,1.0,6.0,,,,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,2.0,,,,1.0,0.5,1.0,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,0.3333333333333333,0.3333333333333333,7.5,,,0.2307692307692307,0.0909090909090909,0.2222222222222222,,0.2272727272727272,0.0666666666666666,0.1666666666666666,,,0.2222222222222222,0.3333333333333333,,0.2222222222222222,,,,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.5582333333333334,0.572,,,,0.5,,,,0.027027027027027,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,3521.0,59.0,-24.0,108.0,111,25.0,22.0,13.0,219,5.0,7.0,2.0,2.0,2.0,2.0,4.0,2.0,8.0,,1.0,,,,1.0,,,,9.0,19.0,,2.0,2.0,20.0,129,2.0,2.0,,,4.0,2.0,3.0,,,6.0,2.0,16.0,,,1.0,,1.0,3.0,,3.0,,,1.0,2.0,6.0,,2.0,,2.0,4.0,6.0,2.0,8.0,,2.0,2.0,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,6.0,25.0,0.1111111111111111,0.1428571428571428,,,,,0.4736842105263157,1.0,0.6666666666666666,0.4285714285714285,1.0,0.6666666666666666,0.4545454545454545,1.0,0.75,0.0952380952380952,0.0526315789473684,0.1428571428571428,18.0327868852459,,,0.125,0.048780487804878,0.125,,0.125,0.0384615384615384,0.0714285714285714,0.05,,,,0.2857142857142857,0.0769230769230769,0.3333333333333333,,,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.2,0.1904761904761904,0.5,0.5,,0.3809523809523809,0.25,0.25,,0.0476190476190476,,,,0.0476190476190476,,,,1.0,1.0,,0.6666666666666666,,,,,0.4285714285714285,,0.4834904761904761,0.6122000000000001,0.6559333333333334,0.0476190476190476,0.0526315789473684,0.2,0.3,9.878947368421054,23.7,0.2314814814814814,,,,,,,2.0,,,,1.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,5215.0,87.0,2.0,172.0,180,54.0,31.0,18.0,352,9.0,15.0,5.0,7.0,5.0,1.0,4.0,,,,,,,,,,,,10.0,19.0,,,8.0,28.0,175,5.0,7.0,,1.0,11.0,2.0,6.0,,,6.0,6.0,14.0,,,,,1.0,,,,,,,,,,8.0,,2.0,14.0,17.0,8.0,25.0,,2.0,,3.0,1.0,2.0,,2.0,5.0,1.0,3.0,4.0,7.0,,1.0,11.0,18.0,10.0,12.0,10.0,12.0,4.0,1.0,6.0,54.0,0.3,0.6,,,,,0.5263157894736842,0.7142857142857143,0.3333333333333333,0.5263157894736842,0.7142857142857143,0.3333333333333333,0.5185185185185185,0.6111111111111112,0.3333333333333333,,0.0526315789473684,,16.666666666666668,0.6,,0.2121212121212121,0.1538461538461538,0.1,,0.1860465116279069,0.1159420289855072,0.2,0.1764705882352941,,0.1153846153846153,0.2857142857142857,0.2631578947368421,0.0833333333333333,0.125,,0.3333333333333333,0.7894736842105263,0.6,0.6,0.3333333333333333,0.2105263157894736,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,0.7142857142857143,,0.8333333333333334,,,,,0.7894736842105263,,0.5448,0.6042,0.52955,0.3703703703703703,0.3703703703703703,0.3928571428571428,0.2142857142857142,1.668421052631579,,0.313953488372093,1.0,2.0,1.0,0.25,0.1428571428571428,,2.0,,,1.0,0.4,,,,2.0,,,,2.0,,,,,,,,10.0,2.0,,True,,,,,,,,,,,,,,,,,,,,,,
2410,1610612746,Fred Jones,Fred Jones,2410,LAC,5416.0,90.0,-18.0,176.0,181,51.0,19.0,17.0,357,6.0,9.0,1.0,1.0,,1.0,1.0,,3.0,,2.0,,1.0,4.0,12.0,,,5.0,7.0,13.0,4.0,14.0,,26.0,189,1.0,1.0,,,2.0,,,,6.0,,6.0,8.0,12.0,,7.0,3.0,2.0,2.0,5.0,7.0,2.0,3.0,,1.0,19.0,,1.0,,1.0,7.0,9.0,1.0,10.0,,3.0,,4.0,4.0,1.0,,,5.0,,1.0,7.0,8.0,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,51.0,0.4285714285714285,0.4285714285714285,1.0,0.2857142857142857,,0.3,0.5384615384615384,1.0,,0.4814814814814814,1.0,,0.4814814814814814,1.0,,0.5185185185185185,0.1538461538461538,0.2222222222222222,16.494845360824744,0.8,,0.106060606060606,0.0172413793103448,0.0434782608695652,,0.0898876404494382,0.0119047619047619,0.0454545454545454,,,0.08,0.1764705882352941,0.0833333333333333,,0.1428571428571428,,1.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.5,0.037037037037037,1.0,1.0,,0.1111111111111111,,,,0.074074074074074,,,,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.1666666666666666,,0.8333333333333334,,0.8518518518518519,0.4285714285714285,0.534486956521739,,0.54095,0.037037037037037,0.0769230769230769,0.0769230769230769,,4.584615384615384,32.70714285714286,0.2897727272727273,1.0,3.0,1.0,,0.25,,,1.0,,,,,,,,1.0,4.0,,1.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,1541.0,26.0,-6.0,50.0,47,1.0,,1.0,97,3.0,3.0,,,,,,,2.0,,,,,1.0,2.0,,,,3.0,5.0,1.0,2.0,1.0,10.0,49,,,,,,,,,,,,6.0,3.0,,2.0,1.0,,5.0,,5.0,,,5.0,,10.0,,,,1.0,3.0,4.0,,4.0,,1.0,,4.0,3.0,,,1.0,4.0,,,,1.0,,,2.0,3.0,2.0,,,,,,,1.0,,,1.0,0.5,,0.5,0.6,,,0.6428571428571429,,,0.625,,,0.2857142857142857,,,23.52941176470588,1.0,,0.1764705882352941,,0.1666666666666666,,0.1739130434782608,,,,,0.1111111111111111,,0.2857142857142857,0.2,,,,0.4285714285714285,1.0,1.0,,,,,,0.2857142857142857,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,0.7142857142857143,0.5,0.5366642857142858,,,0.25,0.3333333333333333,,,7.619999999999999,25.6,0.02,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
