EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,OffThreePtRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTOffRebounds,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,13720.0,229,-20,447,440,166,165,61,887,15.0,34.0,2.0,4.0,7.0,16.0,6.0,16.0,14.0,30.0,5.0,19.0,2.0,2.0,8.0,35.0,80,5.0,19.0,36,121,503,4.0,9.0,2.0,2.0,10.0,15.0,33,2.0,8.0,25.0,61,34.0,36.0,6.0,9.0,19.0,5.0,9.0,58.0,8.0,66.0,5.0,3.0,37.0,2.0,19.0,140.0,2,11.0,14.0,25.0,2,27,10.0,5.0,5.0,12,5.0,12.0,8.0,1.0,20,9,1,11,2.0,33,1.0,47,2.0,2.0,17,7.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,61,166,5.0,6.0,0.4857142857142857,0.4857142857142857,0.4,0.2631578947368421,0.25,0.2631578947368421,0.4375,0.4444444444444444,0.45454545454545453,0.4292929292929293,0.36363636363636365,0.43902439024390244,0.49173553719008267,0.4166666666666667,0.5263157894736842,0.1919191919191919,0.1125,0.11764705882352941,0.1875,0.06666666666666667,26.819923371647512,0.6,0.1037037037037037,0.011560693641618497,0.1864406779661017,0.12886597938144329,0.00909090909090909,0.014084507042253521,0.016129032258064516,0.08771929824561403,0.05714285714285714,0.16279069767441862,0.19444444444444445,0.17391304347826086,0.5,0.3434343434343434,0.4411764705882353,0.5,0.5333333333333333,0.16161616161616163,0.375,0.46153846153846156,0.16666666666666666,0.30303030303030304,0.4666666666666667,0.5,0.5714285714285714,0.1919191919191919,0.2631578947368421,0.2631578947368421,0.4,0.36363636363636365,0.5,0.18181818181818182,0.3902439024390244,0.4375,0.1951219512195122,0.25,0.5353535353535354,0.2631578947368421,0.49420959595959596,0.47066874999999997,0.49188658536585356,0.14912280701754385,0.17894736842105263,0.08264462809917356,0.5041322314049587,8.912500000000001,25.484210526315785,0.3713646532438479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,13378.0,223,1,437,428,148,150,64,865,17.0,23.0,2.0,5.0,6.0,7.0,2.0,11.0,5.0,14.0,4.0,23.0,3.0,,9.0,24.0,48,8.0,28.0,11,83,477,2.0,6.0,3.0,3.0,10.0,9.0,13,,9.0,3.0,21,40.0,8.0,24.0,,22.0,4.0,1.0,18.0,2.0,20.0,1.0,1.0,13.0,2.0,3.0,42.0,9,1.0,18.0,19.0,10,29,4.0,1.0,3.0,5,2.0,4.0,2.0,,7,2,12,23,,12,1.0,14,3.0,1.0,7,1.0,3.0,,,1.0,2.0,,3.0,1.0,21,148,6.0,,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,,0.2962962962962963,0.5,0.3333333333333333,0.6923076923076923,0.47368421052631576,0.3888888888888889,0.4090909090909091,0.5061728395061729,0.45454545454545453,0.43478260869565216,0.3684210526315789,0.020833333333333332,,0.09090909090909091,,17.058823529411764,0.7142857142857143,0.12162162162162163,0.057692307692307696,0.019230769230769232,0.095,0.050761421319796954,0.07142857142857142,0.04838709677419355,0.08064516129032258,0.06060606060606061,0.20754716981132076,0.034482758620689655,,0.3333333333333333,0.3026315789473684,0.7391304347826086,0.7391304347826086,0.8823529411764706,0.14473684210526316,0.18181818181818182,0.2,1.0,0.18421052631578946,0.35714285714285715,0.35714285714285715,0.6,0.3026315789473684,0.17391304347826086,0.17391304347826086,1.0,0.5555555555555556,0.4,0.3333333333333333,0.3181818181818182,0.8571428571428571,0.4090909090909091,,0.6710526315789473,0.18181818181818182,0.537692,0.5777374999999999,0.5443642857142857,0.0875,0.1346153846153846,0.12048192771084337,0.25301204819277107,7.456250000000001,25.73928571428571,0.33867276887871856,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.024390243902439025,0.05263157894736842,0.02564102564102564,0.023809523809523808,0.06578947368421052,0.8,0.8,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,11341.0,189,-14,357,357,162,152,51,714,8.0,15.0,,,2.0,4.0,3.0,7.0,8.0,19.0,2.0,12.0,,,3.0,19.0,41,3.0,13.0,9,56,379,,,,,,6.0,15,,3.0,9.0,21,14.0,24.0,9.0,,12.0,2.0,4.0,26.0,7.0,33.0,2.0,5.0,14.0,4.0,8.0,73.0,3,6.0,9.0,15.0,4,19,9.0,4.0,5.0,12,7.0,7.0,10.0,,22,5,7,20,2.0,13,,12,,,4,2.0,3.0,1.0,,,2.0,1.0,4.0,3.0,21,162,2.0,2.0,0.3684210526315789,0.3684210526315789,1.0,0.23076923076923078,,0.23076923076923078,0.4634146341463415,,0.4,0.4351851851851852,,0.3333333333333333,0.4666666666666667,,0.4375,0.24074074074074073,0.0975609756097561,0.2,,0.05263157894736842,19.806763285024157,0.5454545454545454,0.072,0.023809523809523808,0.11764705882352941,0.08522727272727272,0.02040816326530612,0.06976744186046512,,0.0425531914893617,0.08333333333333333,0.09259259259259259,0.12,0.11538461538461539,0.75,0.2777777777777778,0.5333333333333333,0.6666666666666666,0.5,0.12962962962962962,0.42857142857142855,0.42857142857142855,,0.35185185185185186,0.42105263157894735,0.4444444444444444,0.375,0.2222222222222222,0.16666666666666666,0.18181818181818182,1.0,,,,0.2222222222222222,0.5,0.16666666666666666,,0.5185185185185185,0.16666666666666666,0.47821481481481487,,0.4361888888888889,0.06896551724137931,0.08888888888888889,,0.375,10.751219512195124,26.12307692307692,0.453781512605042,1.0,1.0,,,,,,5.0,2.0,,,,,,0.018518518518518517,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.08333333333333333,0.0625,,,,,,,,,,,,,,,True,,,,,,,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,33905.0,565,-12,1081,1074,394,402,149,2155,65.0,103.0,21.0,38.0,23.0,36.0,18.0,46.0,11.0,36.0,,,,,,94.0,185,,,36,224,1123,26.0,45.0,,10.0,62.0,35.0,65,,,22.0,92,120.0,68.0,,,,,10.0,19.0,1.0,20.0,1.0,,6.0,,13.0,41.0,45,21.0,54.0,88.0,50,138,12.0,8.0,4.0,15,,9.0,11.0,,26,7,37,70,4.0,39,4.0,51,5.0,,22,6.0,30.0,1.0,,26.0,,4.0,31.0,19.0,92,394,7.0,6.0,0.6382978723404256,0.8108108108108109,,,,,0.5081081081081081,0.5777777777777777,0.5384615384615384,0.5081081081081081,0.5777777777777777,0.5384615384615384,0.5384615384615384,0.62,0.5897435897435898,,0.05405405405405406,0.06796116504854369,0.06521739130434782,,18.571428571428573,0.5769230769230769,0.1487603305785124,0.1066350710900474,0.14583333333333334,0.14792899408284024,0.09900990099009901,0.14375,0.05649717514124294,0.11486486486486487,0.18072289156626506,0.16666666666666666,0.12222222222222222,0.18518518518518517,0.6129032258064516,0.5567567567567567,0.6310679611650486,0.6770833333333334,0.6461538461538462,0.24864864864864866,0.391304347826087,0.4186046511627907,0.5,0.1945945945945946,0.3055555555555556,0.3055555555555556,0.8181818181818182,,,,,0.8444444444444444,0.5526315789473685,,0.5538461538461539,0.6388888888888888,,,0.5567567567567567,,0.5009124324324323,0.5523558139534884,0.4970215384615385,0.10891089108910891,0.10891089108910891,0.2767857142857143,0.4107142857142857,5.6643243243243235,,0.364477335800185,,,,,,5.0,11.0,6.0,1.0,,0.060240963855421686,0.1411764705882353,0.07246376811594203,0.13580246913580246,,,,,0.047619047619047616,,,,,4.0,6.0,6.0,1.0,,,,40.0,13.0,2.0,3.0,1.0,2.0,0.28888888888888886,,,,,,,,True,,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,6407.0,107,1,212,207,104,99,26,419,5.0,11.0,1.0,2.0,2.0,4.0,4.0,11.0,8.0,13.0,1.0,8.0,,,4.0,17.0,35,1.0,8.0,15,52,219,3.0,6.0,,2.0,8.0,6.0,14,,4.0,7.0,19,16.0,18.0,3.0,,8.0,1.0,4.0,5.0,3.0,8.0,2.0,1.0,3.0,1.0,1.0,19.0,5,2.0,10.0,18.0,6,24,1.0,1.0,,4,,3.0,4.0,,8,3,4,8,1.0,13,2.0,16,2.0,,9,,3.0,,,2.0,1.0,,3.0,,19,104,,,0.47058823529411764,0.5333333333333333,1.0,0.125,,0.125,0.4857142857142857,0.5,0.42857142857142855,0.43023255813953487,0.5,0.3333333333333333,0.52,0.5714285714285714,0.4318181818181818,0.18604651162790697,0.11428571428571428,0.2727272727272727,0.09090909090909091,,24.166666666666668,0.5,0.15151515151515152,0.06329113924050633,0.06896551724137931,0.12631578947368421,0.0594059405940594,0.08571428571428572,0.04,0.07692307692307693,0.11764705882352941,0.2608695652173913,0.1,,,0.2558139534883721,0.45454545454545453,0.625,0.4,0.2558139534883721,0.36363636363636365,0.4,0.25,0.3023255813953488,0.6153846153846154,0.6153846153846154,0.625,0.18604651162790697,0.125,0.125,1.0,0.3333333333333333,0.5,,0.2222222222222222,0.5,0.2222222222222222,,0.4418604651162791,0.125,0.47730581395348826,0.44718333333333327,0.4614972222222222,0.18,0.21428571428571427,0.15384615384615385,0.36538461538461536,9.440000000000001,24.7,0.49056603773584906,,,,,,1.0,1.0,1.0,1.0,,0.045454545454545456,0.05263157894736842,,0.05,,,,,,,,,,2.0,2.0,,,,,,4.0,6.0,,,,,0.5,0.5,,,,,,,True,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,6116.0,102,19,182,179,31,39,19,361,7.0,11.0,3.0,4.0,,1.0,3.0,5.0,5.0,16.0,,,,,,15.0,32,,,8,38,172,4.0,5.0,,,8.0,,1,,,1.0,1,22.0,8.0,,,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,2,3.0,5.0,10.0,4,14,5.0,2.0,3.0,1,,1.0,4.0,,5,2,7,15,2.0,21,2.0,14,2.0,,6,2.0,,,,,,,,,1,31,1.0,1.0,0.7333333333333333,0.7857142857142857,,,,,0.46875,0.8,,0.46875,0.8,,0.5,0.8,0.25,,0.0625,0.18181818181818182,,,21.07843137254902,0.2,0.078125,0.027777777777777776,0.10714285714285714,0.08695652173913043,0.047058823529411764,,0.02631578947368421,0.07142857142857142,,0.16666666666666666,0.15789473684210525,,,0.34375,0.6363636363636364,0.7777777777777778,0.7142857142857143,0.15625,0.6,0.6,0.3333333333333333,0.5,0.3125,0.3125,1.0,,,,,0.8,0.75,,1.0,,,,0.34375,,0.47250000000000003,0.5399333333333334,0.4985,0.16666666666666666,0.16666666666666666,0.21052631578947367,0.02631578947368421,10.274999999999999,,0.17032967032967034,,,,,,2.0,,,,,0.15384615384615385,0.08333333333333333,0.2,,,,,,0.6666666666666666,,,,,1.0,1.0,2.0,,,,,2.0,2.0,,,,1.0,0.2857142857142857,,,,,,,,True,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,17298.0,288,-36,558,552,215,222,75,1110,28.0,49.0,6.0,9.0,16.0,24.0,1.0,4.0,14.0,37.0,3.0,11.0,,3.0,8.0,43.0,90,3.0,12.0,24,119,608,6.0,14.0,,4.0,16.0,19.0,38,3.0,8.0,13.0,60,56.0,30.0,9.0,,10.0,3.0,7.0,17.0,5.0,22.0,4.0,1.0,13.0,1.0,3.0,49.0,8,7.0,14.0,21.0,9,30,13.0,10.0,3.0,5,,2.0,7.0,2.0,12,5,10,13,1.0,25,1.0,37,5.0,,18,3.0,3.0,,,3.0,,,3.0,2.0,60,215,2.0,3.0,0.6511627906976745,0.6829268292682927,1.0,0.25,0.375,0.2727272727272727,0.4777777777777778,0.42857142857142855,0.5,0.46568627450980393,0.42857142857142855,0.5108695652173914,0.5042372881355932,0.5,0.5454545454545454,0.11764705882352941,0.07777777777777778,0.12244897959183673,,0.02702702702702703,19.969278033794165,0.4166666666666667,0.08187134502923976,0.03755868544600939,0.1,0.08713692946058091,0.033582089552238806,0.03614457831325301,0.03488372093023256,0.09375,0.025,0.1044776119402985,0.07317073170731707,0.13793103448275862,0.6666666666666666,0.4803921568627451,0.5714285714285714,0.6511627906976745,0.5357142857142857,0.0392156862745098,0.25,0.25,1.0,0.3627450980392157,0.3783783783783784,0.3888888888888889,0.8571428571428571,0.10784313725490197,0.2727272727272727,0.2727272727272727,1.0,0.6428571428571429,0.6666666666666666,,0.5217391304347826,0.6666666666666666,0.17391304347826086,0.375,0.5980392156862745,0.3,0.5097985148514852,0.4681,0.5242244444444445,0.1565217391304348,0.17475728155339806,0.13445378151260504,0.5042016806722689,8.258888888888889,26.61666666666667,0.38530465949820786,,1.0,,,1.0,1.0,,3.0,3.0,,0.01818181818181818,0.045454545454545456,0.02127659574468085,,0.00980392156862745,,,,0.5,,,,,1.0,,1.0,,,,,4.0,,2.0,,1.0,,,,,,,,,,True,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,10270.0,171,-3,315,321,78,64,48,636,26.0,39.0,11.0,17.0,7.0,10.0,5.0,11.0,3.0,9.0,,,,,,34.0,59,,,18,86,318,11.0,17.0,,3.0,25.0,8.0,16,,,6.0,22,34.0,34.0,,,,,2.0,9.0,,9.0,,,3.0,3.0,3.0,18.0,22,16.0,22.0,43.0,25,68,6.0,3.0,3.0,9,1.0,4.0,6.0,,15,3,8,14,1.0,22,,27,3.0,,11,4.0,3.0,1.0,1.0,3.0,,,4.0,2.0,22,78,1.0,3.0,0.5,0.7391304347826086,,,,,0.576271186440678,0.6470588235294118,0.5,0.576271186440678,0.6470588235294118,0.5,0.6056338028169014,0.6578947368421053,0.55,,0.03389830508474576,0.02564102564102564,0.09090909090909091,,22.751322751322753,0.6,0.19130434782608696,0.15602836879432624,0.3404255319148936,0.2345679012345679,0.14556962025316456,0.20754716981132076,0.09836065573770492,0.24444444444444444,0.0967741935483871,0.20512820512820512,0.32142857142857145,0.3684210526315789,0.5,0.6610169491525424,0.6666666666666666,0.6842105263157895,0.5,0.1864406779661017,0.45454545454545453,0.5,0.2,0.15254237288135594,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.6470588235294118,,0.625,0.7,,,0.6610169491525424,,0.5073186440677966,0.5731999999999999,0.4950625,0.16417910447761194,0.16417910447761194,0.29069767441860467,0.2558139534883721,4.408474576271185,,0.24761904761904763,,,,,,1.0,4.0,5.0,1.0,,0.058823529411764705,0.18518518518518517,0.08333333333333333,0.18181818181818182,,,,,,,,,2.0,2.0,,,,,,0.18181818181818182,22.0,5.0,2.0,,,1.0,0.5,,,,,,,,True,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,13097.0,218,31,420,413,149,168,60,833,20.0,34.0,6.0,12.0,8.0,11.0,,4.0,8.0,26.0,2.0,6.0,1.0,,3.0,28.0,64,2.0,6.0,21,83,406,7.0,17.0,1.0,3.0,20.0,10.0,19,,3.0,6.0,26,46.0,10.0,6.0,,5.0,2.0,8.0,30.0,1.0,31.0,1.0,,13.0,3.0,14.0,63.0,11,11.0,18.0,35.0,14,49,15.0,11.0,4.0,8,2.0,3.0,3.0,,11,3,3,11,,26,1.0,29,1.0,,13,2.0,5.0,,,3.0,1.0,1.0,5.0,2.0,26,149,2.0,2.0,0.8214285714285714,0.8518518518518519,1.0,0.3333333333333333,,0.4,0.4375,0.4117647058823529,0.5263157894736842,0.44285714285714284,0.4722222222222222,0.45454545454545453,0.49404761904761907,0.5,0.5,0.08571428571428572,0.125,0.20588235294117646,0.25,,19.26977687626775,0.7272727272727273,0.13138686131386862,0.06395348837209303,0.2,0.15104166666666666,0.06341463414634146,0.08823529411764706,0.05194805194805195,0.12280701754385964,0.1935483870967742,0.10204081632653061,0.17142857142857143,0.25,0.4,0.4857142857142857,0.5882352941176471,0.7407407407407407,0.8,0.05714285714285714,,,,0.37142857142857144,0.3076923076923077,0.3076923076923077,0.875,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.05555555555555555,0.5,0.7272727272727273,0.13636363636363635,,0.5714285714285714,0.4,0.5177724637681159,0.51490625,0.5161166666666668,0.15853658536585366,0.17105263157894737,0.24096385542168675,0.3132530120481928,8.621875,27.950000000000003,0.3547619047619048,,,1.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,0.06060606060606061,0.037037037037037035,0.07142857142857142,0.03225806451612903,,,,,0.6666666666666666,1.0,1.0,,1.0,1.0,,1.0,,,,0.06666666666666667,2.0,6.0,,1.0,,,0.35294117647058826,,,,,,,,True,,,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,4297.0,72,-17,134,136,22,30,26,270,12.0,21.0,3.0,5.0,1.0,3.0,4.0,9.0,3.0,6.0,,,,,,19.0,36,,,9,47,155,5.0,7.0,,4.0,14.0,4.0,7,,,,8,24.0,14.0,,,,,6.0,3.0,,3.0,,,1.0,,2.0,6.0,6,2.0,10.0,15.0,11,26,2.0,1.0,1.0,3,,3.0,1.0,,4,1,3,7,,10,,11,3.0,,6,1.0,,,,,,,,,8,22,2.0,1.0,0.631578947368421,0.75,,,,,0.5277777777777778,0.7142857142857143,0.5714285714285714,0.5277777777777778,0.7142857142857143,0.5714285714285714,0.5875,0.875,0.5,,0.16666666666666666,0.2857142857142857,,,26.993865030674847,0.75,0.22727272727272727,0.10344827586206896,0.15384615384615385,0.21052631578947367,0.1232876712328767,0.03571428571428571,0.15789473684210525,0.3,,0.23529411764705882,0.16666666666666666,0.14285714285714285,,0.5833333333333334,0.5714285714285714,0.8,0.6666666666666666,0.25,0.4444444444444444,0.4444444444444444,0.25,0.16666666666666666,0.5,0.5,1.0,,,,,0.7142857142857143,0.6,,0.42857142857142855,0.3333333333333333,,,0.5833333333333334,,0.4973944444444445,0.5079800000000001,0.48988571428571426,0.15384615384615385,0.15384615384615385,0.2978723404255319,0.1702127659574468,5.113888888888889,,0.16417910447761194,,,,,,3.0,1.0,,1.0,,0.2,0.18181818181818182,0.14285714285714285,0.09090909090909091,,,,,,,,,2.0,1.0,2.0,3.0,,,,0.25,6.0,3.0,,,,,0.75,1.0,,,,,,,True,,,,,,,,,
