EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,OffThreePtRebounds,Loose Ball Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,BlockedLongMidRange,StepOutOfBoundsTurnovers,BlockedArc3,3SecondViolations,SecondChanceCorner3FGA,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,on,HeaveAttempts,SecondChanceCorner3PctAssisted,HeaveMakes,Corner3PctBlocked
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,13994.0,233,-38,429,436,112,74,58.0,865,19.0,27.0,4.0,6.0,3.0,4.0,5.0,19.0,11.0,29.0,2.0,1.0,1.0,5.0,1.0,35.0,75.0,1.0,7.0,11.0,84.0,495,5.0,12.0,10.0,6.0,14.0,2.0,3.0,15.0,28.0,42.0,3.0,6.0,5.0,1.0,4.0,16.0,5.0,21,4.0,1.0,12.0,1.0,3.0,47,9.0,3.0,8.0,23.0,2.0,33.0,12.0,45.0,1.0,11.0,7.0,4.0,14.0,1.0,7.0,10.0,3.0,7.0,1.0,24.0,3.0,5.0,9.0,21.0,3.0,18.0,1.0,2.0,16.0,2.0,6.0,3.0,9.0,6.0,3.0,9.0,7.0,2.0,1.0,15.0,112,1.0,3.0,0.4,0.4375,0.14285714285714285,0.14285714285714285,0.4666666666666667,0.4166666666666667,0.42857142857142855,0.4451219512195122,0.4166666666666667,0.375,0.47191011235955055,0.4166666666666667,0.39473684210526316,0.08536585365853659,0.05333333333333334,0.037037037037037035,0.15789473684210525,22.7364185110664,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.17037037037037037,0.054878048780487805,0.11594202898550725,0.15196078431372548,0.046153846153846156,0.09803921568627451,0.018867924528301886,0.05,0.18604651162790697,0.18181818181818182,0.14583333333333334,0.11363636363636363,0.12,0.023809523809523808,0.7777777777777778,0.32926829268292684,0.7037037037037037,0.7307692307692307,0.3684210526315789,0.23170731707317074,0.2631578947368421,0.3125,0.2,0.35365853658536583,0.3793103448275862,0.3793103448275862,0.5454545454545454,0.024390243902439025,0.06097560975609756,0.2,0.2,0.5,0.6666666666666666,0.25,0.75,0.0625,0.0625,0.4146341463414634,0.2,0.47417073170731694,0.5335181818181818,0.466965625,0.06976744186046512,0.0759493670886076,0.11904761904761904,0.17857142857142858,9.565333333333335,25.485714285714288,0.26107226107226106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,2241.0,37,-14,66,71,17,17,10.0,137,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,3.0,6.0,77,,,1.0,,1.0,1.0,3.0,3.0,,,,,1.0,,,3.0,2.0,5,2.0,,3.0,,,12,,,3.0,3.0,,6.0,,6.0,,,,,2.0,,2.0,,,,,2.0,,,1.0,1.0,,2.0,,,4.0,,1.0,1.0,,,,,,,,3.0,17,,1.0,,,0.5,0.5,,,,0.375,,,0.5,0.5,0.375,0.5,,,,10.38961038961039,1.0,,,0.14285714285714285,,0.21428571428571427,0.17142857142857143,,,,,0.2,,0.2222222222222222,0.125,0.3333333333333333,,,,,,,0.25,,,,0.25,,,,0.25,0.25,,,,,,,,0.5,0.5,,0.4584875,,0.435775,0.2,0.3333333333333333,0.16666666666666666,0.5,16.3,25.35,0.25757575757575757,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,39408.0,657,-229,1258,1274,395,372,178.0,2532,66.0,108.0,19.0,31.0,26.0,38.0,34.0,77.0,18.0,66.0,16.0,6.0,26.0,61.0,19.0,118.0,251.0,32.0,77.0,68.0,400.0,1528,24.0,40.0,68.0,41.0,76.0,25.0,29.0,141.0,140.0,96.0,,24.0,61.0,26.0,18.0,20.0,6.0,26,5.0,1.0,14.0,3.0,3.0,58,35.0,3.0,29.0,64.0,11.0,104.0,47.0,151.0,6.0,19.0,13.0,6.0,14.0,2.0,7.0,6.0,,7.0,2.0,20.0,1.0,6.0,30.0,48.0,2.0,76.0,4.0,2.0,94.0,11.0,44.0,9.0,3.0,2.0,1.0,3.0,1.0,,,141.0,395,5.0,9.0,0.5932203389830508,0.660377358490566,0.4155844155844156,0.4155844155844156,0.4701195219123506,0.6,0.5394736842105263,0.5060975609756098,0.6,0.5544554455445545,0.5391891891891892,0.6415094339622641,0.6025641025641025,0.2347560975609756,0.07171314741035857,0.1111111111111111,0.03896103896103896,26.56675749318801,0.7,0.20754716981132076,0.07692307692307693,0.17344173441734417,0.07042253521126761,0.15343915343915343,0.16666666666666666,0.06907378335949764,0.07303370786516854,0.09090909090909091,0.05113636363636364,0.15254237288135594,0.1717171717171717,0.19078947368421054,0.16417910447761194,0.12727272727272726,0.0379746835443038,0.3333333333333333,0.32926829268292684,0.6111111111111112,0.6875,0.6363636363636364,0.2347560975609756,0.44155844155844154,0.4594594594594595,0.47058823529411764,0.20121951219512196,0.2727272727272727,0.2857142857142857,0.6666666666666666,0.04878048780487805,0.18597560975609756,0.4262295081967213,0.4262295081967213,0.6888888888888889,0.6129032258064516,0.37623762376237624,0.6842105263157895,0.0594059405940594,0.18811881188118812,0.5640243902439024,0.4262295081967213,0.49923266871165645,0.5321405405405406,0.49136414141414136,0.12188365650969529,0.15492957746478872,0.17,0.3525,8.003585657370518,25.346753246753238,0.3139904610492846,6.0,14.0,96.0,1.0,0.375,0.375,1.0,2.0,2.0,5.0,8.0,2.0,5.0,10.0,9.0,1.0,1.0,1.0,0.4,0.4,0.045454545454545456,0.06428571428571428,0.045871559633027525,0.12903225806451613,1.0,0.05263157894736842,0.1111111111111111,0.4,1.0,0.3333333333333333,0.42105263157894735,,,,,,,,,,,,,,,,,,True,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,44399.0,740,-115,1396,1413,440,372,195.0,2809,29.0,51.0,3.0,5.0,7.0,12.0,29.0,59.0,57.0,139.0,18.0,6.0,13.0,41.0,13.0,115.0,249.0,21.0,59.0,65.0,358.0,1562,6.0,14.0,20.0,28.0,67.0,19.0,24.0,101.0,52.0,178.0,6.0,6.0,41.0,13.0,14.0,21.0,5.0,26,5.0,,8.0,2.0,11.0,57,6.0,,22.0,17.0,,39.0,8.0,47.0,,18.0,13.0,5.0,18.0,2.0,8.0,18.0,3.0,10.0,6.0,36.0,3.0,14.0,21.0,46.0,3.0,67.0,,7.0,78.0,6.0,32.0,9.0,4.0,2.0,1.0,5.0,4.0,,,101.0,440,6.0,8.0,0.22608695652173913,0.23214285714285715,0.3559322033898305,0.3559322033898305,0.46184738955823296,0.42857142857142855,0.417910447761194,0.47564935064935066,0.5294117647058824,0.4476744186046512,0.5189504373177842,0.5555555555555556,0.5,0.19155844155844157,0.05622489959839357,0.1568627450980392,0.0847457627118644,23.380629241209128,0.5,,,0.0387243735763098,0.010830324909747292,0.102803738317757,0.05972434915773354,0.011904761904761904,0.023529411764705882,,0.009345794392523364,0.033783783783783786,0.05,0.03508771929824561,0.09523809523809523,0.11940298507462686,,0.8,0.16558441558441558,0.5686274509803921,0.6744186046511628,0.4482758620689655,0.19155844155844157,0.4915254237288136,0.5370370370370371,0.10344827586206896,0.4512987012987013,0.41007194244604317,0.41304347826086957,0.17543859649122806,0.05844155844155844,0.1331168831168831,0.3170731707317073,0.3170731707317073,0.29411764705882354,0.6,0.13953488372093023,0.5833333333333334,0.06976744186046512,0.1511627906976744,0.35714285714285715,0.3170731707317073,0.4540627035830617,0.45872999999999997,0.43599882352941194,0.09580838323353294,0.11636363636363636,0.055865921787709494,0.28212290502793297,12.364257028112448,25.36271186440678,0.3151862464183381,8.0,2.0,57.0,0.9047619047619048,0.4444444444444444,0.4444444444444444,0.875,3.0,2.0,3.0,4.0,2.0,3.0,7.0,2.0,,2.0,,0.6666666666666666,0.3684210526315789,0.007194244604316547,0.01694915254237288,0.02247191011235955,,0.9230769230769231,,0.17647058823529413,0.6666666666666666,1.0,0.5,0.3076923076923077,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,68553.0,1143,-292,2163,2192,621,592,299.0,4355,149.0,250.0,43.0,86.0,38.0,74.0,27.0,102.0,15.0,35.0,,,,,,191.0,387.0,,,107.0,489.0,2542,46.0,101.0,117.0,50.0,105.0,,44.0,144.0,226.0,156.0,,68.0,,,37.0,20.0,3.0,23,2.0,1.0,14.0,3.0,3.0,49,96.0,4.0,59.0,82.0,33.0,174.0,120.0,294.0,14.0,33.0,22.0,11.0,25.0,6.0,8.0,37.0,4.0,17.0,6.0,62.0,9.0,10.0,100.0,155.0,8.0,131.0,6.0,5.0,161.0,26.0,87.0,7.0,74.0,36.0,30.0,75.0,41.0,21.0,3.0,144.0,621,8.0,6.0,0.5916230366492147,0.7197452229299363,,,0.4935400516795866,0.45544554455445546,0.47619047619047616,0.4935400516795866,0.45544554455445546,0.47619047619047616,0.5373626373626373,0.5,0.5333333333333333,,0.09560723514211886,0.076,0.17647058823529413,20.548489666136724,0.4032258064516129,0.39285714285714285,0.0547945205479452,0.12275449101796407,0.1136094674556213,0.18670886075949367,0.14329268292682926,0.11047619047619048,0.13523131672597866,0.12449799196787148,0.08571428571428572,0.091324200913242,0.10614525139664804,0.15925925925925927,0.2073732718894009,0.1414141414141414,0.08974358974358974,0.5466666666666666,0.6459948320413437,0.596,0.645021645021645,0.6375838926174496,0.26356589147286824,0.2647058823529412,0.32142857142857145,0.4074074074074074,0.09043927648578812,0.42857142857142855,0.42857142857142855,0.4666666666666667,,,,,0.8514851485148515,0.5,0.7047619047619048,0.5135135135135135,,,0.6459948320413437,,0.5304064599483204,0.5488000000000001,0.5211857142857143,0.19419642857142858,0.19419642857142858,0.2392638036809816,0.294478527607362,4.289147286821705,,0.2871012482662968,,25.0,,,,,,,,,,,,,20.0,8.0,,7.0,,,,0.0975609756097561,0.08860759493670886,0.1276595744680851,,0.09302325581395349,,,,,,1.0,,8.0,3.0,1.0,3.0,,,,,,,,,,,,True,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,28399.0,473,-174,904,909,268,288,127.0,1813,15.0,29.0,6.0,9.0,4.0,8.0,3.0,11.0,7.0,30.0,,,1.0,2.0,1.0,25.0,70.0,1.0,2.0,15.0,68.0,1059,8.0,12.0,19.0,10.0,26.0,1.0,1.0,21.0,30.0,20.0,,10.0,2.0,1.0,9.0,35.0,6.0,41,5.0,1.0,23.0,6.0,6.0,88,14.0,,16.0,38.0,5.0,59.0,21.0,80.0,,19.0,14.0,5.0,13.0,1.0,11.0,8.0,,2.0,3.0,21.0,,6.0,19.0,35.0,3.0,15.0,2.0,1.0,20.0,2.0,11.0,,12.0,7.0,5.0,13.0,3.0,,,21.0,268,4.0,,0.6,0.75,0.5,0.5,0.35714285714285715,0.6666666666666666,0.38461538461538464,0.3680555555555556,0.6153846153846154,0.37037037037037035,0.41975308641975306,0.6333333333333333,0.3888888888888889,0.027777777777777776,0.12857142857142856,0.13793103448275862,0.36363636363636365,9.66824644549763,0.6190476190476191,0.1724137931034483,,0.1391941391941392,0.03783783783783784,0.11510791366906475,0.13106796116504854,0.0472972972972973,0.047619047619047616,0.02830188679245283,0.036231884057971016,0.056179775280898875,0.21052631578947367,0.1574074074074074,0.09183673469387756,0.17073170731707318,,0.23076923076923078,0.4027777777777778,0.5172413793103449,0.6,0.6,0.1527777777777778,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.4166666666666667,0.23333333333333334,0.2413793103448276,0.7142857142857143,,0.027777777777777776,0.5,0.5,0.6923076923076923,0.6666666666666666,0.2962962962962963,0.5,,0.037037037037037035,0.4305555555555556,0.5,0.4607833333333333,0.48800416666666663,0.43318333333333325,0.13580246913580246,0.13924050632911392,0.27941176470588236,0.3088235294117647,9.87857142857143,25.4,0.29646017699115046,,3.0,3.0,1.0,,,,,,1.0,,,1.0,,7.0,1.0,,1.0,,,0.03333333333333333,0.0945945945945946,0.10909090909090909,0.05263157894736842,1.0,0.16666666666666666,0.07692307692307693,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,True,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,14590.0,243,-69,455,461,94,81,68.0,916,2.0,7.0,,,1.0,1.0,,2.0,6.0,13.0,6.0,2.0,9.0,31.0,8.0,8.0,22.0,10.0,37.0,9.0,55.0,549,,1.0,10.0,2.0,5.0,10.0,5.0,9.0,2.0,14.0,9.0,,31.0,9.0,3.0,23.0,9.0,32,8.0,1.0,15.0,2.0,6.0,73,1.0,,5.0,14.0,2.0,21.0,2.0,23.0,1.0,8.0,2.0,6.0,8.0,2.0,6.0,4.0,,2.0,,12.0,,1.0,6.0,13.0,2.0,11.0,1.0,2.0,13.0,,5.0,1.0,1.0,,1.0,1.0,,,,9.0,94,1.0,1.0,0.125,0.125,0.2702702702702703,0.2702702702702703,0.36363636363636365,,0.4,0.3898305084745763,0.6428571428571429,0.13333333333333333,0.4230769230769231,0.7142857142857143,0.23684210526315788,0.6271186440677966,0.13636363636363635,0.14285714285714285,1.0,14.312267657992566,0.6666666666666666,0.125,,0.0958904109589041,0.005319148936170213,0.08196721311475409,0.09178743961352658,0.00819672131147541,,,0.014705882352941176,0.09615384615384616,0.07142857142857142,0.10606060606060606,0.0851063829787234,0.07142857142857142,0.027777777777777776,,0.11864406779661017,0.2857142857142857,0.3333333333333333,,0.03389830508474576,,,,0.22033898305084745,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.1016949152542373,0.5254237288135594,0.2903225806451613,0.3,,,0.06666666666666667,1.0,0.13333333333333333,0.5333333333333333,0.7457627118644068,0.2903225806451613,0.5075457627118645,0.4719571428571429,0.4714266666666666,0.09375,0.18518518518518517,0.18181818181818182,0.16363636363636364,12.17727272727273,25.93243243243243,0.20659340659340658,1.0,1.0,21.0,0.7,0.16666666666666666,0.16666666666666666,1.0,,3.0,5.0,,3.0,6.0,,1.0,,,,0.5,,,0.017857142857142856,0.022222222222222223,,0.6666666666666666,,0.7142857142857143,0.6,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.02702702702702703,0.03225806451612903,0.14285714285714285,0.02702702702702703,,,True,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,36675.0,611,-140,1159,1171,315,289,150.0,2330,39.0,70.0,10.0,20.0,15.0,23.0,17.0,40.0,40.0,96.0,13.0,3.0,19.0,45.0,16.0,96.0,206.0,24.0,58.0,81.0,345.0,1369,17.0,36.0,53.0,29.0,56.0,19.0,34.0,110.0,58.0,134.0,30.0,16.0,45.0,19.0,15.0,56.0,16.0,72,11.0,5.0,39.0,5.0,12.0,160,24.0,,24.0,47.0,3.0,74.0,31.0,105.0,6.0,24.0,13.0,11.0,28.0,9.0,16.0,25.0,3.0,12.0,4.0,53.0,,15.0,20.0,40.0,3.0,72.0,1.0,2.0,103.0,11.0,47.0,6.0,4.0,3.0,1.0,4.0,3.0,,,110.0,315,6.0,5.0,0.3020833333333333,0.32954545454545453,0.41379310344827586,0.41379310344827586,0.46601941747572817,0.4722222222222222,0.5178571428571429,0.5,0.5375,0.5066666666666667,0.5537459283387622,0.5888888888888889,0.592391304347826,0.2196969696969697,0.07281553398058252,0.11428571428571428,0.15,26.845637583892618,0.5283018867924528,0.06521739130434782,,0.13019390581717452,0.05491990846681922,0.13872832369942195,0.13295880149812733,0.055357142857142855,0.08,0.07317073170731707,0.018292682926829267,0.08547008547008547,0.13043478260869565,0.16447368421052633,0.11864406779661017,0.18181818181818182,0.04918032786885246,0.75,0.26515151515151514,0.5571428571428572,0.6290322580645161,0.41025641025641024,0.15151515151515152,0.425,0.5,0.17647058823529413,0.36363636363636365,0.4166666666666667,0.42105263157894735,0.25,0.04924242424242424,0.17045454545454544,0.4222222222222222,0.4222222222222222,0.5,0.5,0.30666666666666664,0.6521739130434783,0.04,0.21333333333333335,0.48484848484848486,0.4222222222222222,0.47229540229885053,0.4846290322580645,0.4568013698630138,0.15946843853820597,0.19421487603305784,0.1536231884057971,0.3188405797101449,10.683009708737863,26.268965517241377,0.271786022433132,5.0,10.0,42.0,0.5833333333333334,0.38461538461538464,0.38461538461538464,0.4,1.0,2.0,2.0,5.0,3.0,4.0,6.0,7.0,,5.0,,0.75,0.3157894736842105,0.010416666666666666,0.056910569105691054,0.06382978723404255,0.034482758620689655,0.631578947368421,,0.05,1.0,0.5,0.3333333333333333,0.3125,,,,1.0,,,2.0,,,,1.0,,,0.05,0.01694915254237288,1.0,0.5,True,,,,
200793,1610612764,Dee Brown,Dee Brown,200793,WAS,9365.0,156,-25,297,301,29,42,39.0,598,4.0,8.0,,1.0,,,,3.0,,2.0,1.0,,3.0,9.0,1.0,4.0,13.0,3.0,10.0,1.0,18.0,339,,1.0,,,1.0,1.0,,,2.0,6.0,,,9.0,3.0,1.0,13.0,8.0,21,7.0,1.0,8.0,1.0,4.0,50,5.0,,5.0,6.0,,11.0,6.0,17.0,,5.0,4.0,1.0,6.0,2.0,4.0,3.0,,2.0,,9.0,,1.0,5.0,14.0,,4.0,,2.0,2.0,,1.0,,,,,,,,,,29,1.0,,0.25,0.25,0.3,0.3,0.3076923076923077,,,0.3695652173913043,,,0.375,,,0.43478260869565216,0.07692307692307693,0.125,,9.67741935483871,0.6666666666666666,,,0.05714285714285714,0.04132231404958678,0.1388888888888889,0.07801418439716312,0.03896103896103896,0.02564102564102564,0.03125,0.06,0.02702702702702703,0.041666666666666664,0.09090909090909091,0.19230769230769232,,,,0.34782608695652173,0.5,0.5714285714285714,0.25,0.13043478260869565,,,,0.08695652173913043,,,,0.043478260869565216,0.391304347826087,0.3333333333333333,0.3333333333333333,0.5,,,,,0.5,0.782608695652174,0.3333333333333333,0.5595565217391305,0.575925,0.43642499999999995,0.041666666666666664,0.07142857142857142,,,5.569230769230769,25.940000000000005,0.09764309764309764,,,9.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,0.030303030303030304,0.03571428571428571,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,
201159,1610612764,Javaris Crittenton,Javaris Crittenton,201159,WAS,29181.0,486,-107,913,935,333,277,131.0,1848,32.0,56.0,3.0,7.0,11.0,20.0,5.0,22.0,8.0,25.0,1.0,,1.0,6.0,1.0,45.0,103.0,1.0,7.0,26.0,119.0,1079,4.0,10.0,11.0,20.0,40.0,1.0,13.0,56.0,32.0,58.0,3.0,4.0,6.0,1.0,10.0,43.0,17.0,60,12.0,5.0,27.0,5.0,11.0,137,18.0,,9.0,33.0,1.0,43.0,20.0,63.0,1.0,19.0,9.0,10.0,25.0,4.0,15.0,12.0,,10.0,3.0,37.0,4.0,14.0,15.0,38.0,3.0,37.0,,3.0,37.0,7.0,15.0,7.0,1.0,1.0,,1.0,1.0,,,56.0,333,6.0,6.0,0.35555555555555557,0.37209302325581395,0.14285714285714285,0.14285714285714285,0.4368932038834951,0.4,0.5,0.42272727272727273,0.36363636363636365,0.524390243902439,0.476,0.4230769230769231,0.5714285714285714,0.06363636363636363,0.0970873786407767,0.125,0.13636363636363635,15.103189493433396,0.6756756756756757,0.02857142857142857,,0.11785714285714285,0.05113636363636364,0.07317073170731707,0.10421836228287841,0.04739336492890995,0.08333333333333333,0.036036036036036036,0.03305785123966942,0.1368421052631579,0.09876543209876543,0.11538461538461539,0.07058823529411765,0.07894736842105263,0.020833333333333332,1.0,0.509090909090909,0.5714285714285714,0.6530612244897959,0.375,0.2,0.22727272727272727,0.2631578947368421,,0.22727272727272727,0.32,0.32,0.5,0.00909090909090909,0.05454545454545454,0.16666666666666666,0.2,0.6363636363636364,0.42857142857142855,0.4878048780487805,0.55,,0.024390243902439025,0.5727272727272728,0.16666666666666666,0.5189277272727274,0.5480409090909091,0.5079512195121951,0.1271186440677966,0.13513513513513514,0.09243697478991597,0.47058823529411764,6.955339805825242,25.37142857142857,0.3647316538882804,,3.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,0.02857142857142857,0.04081632653061224,,,,0.09090909090909091,,,,1.0,,,,1.0,,,,1.0,,,,0.14285714285714285,0.16666666666666666,,,,,True,,,,
