EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,3SecondViolations,on,BlockedCorner3,Clear Path Fouls,HeaveMakes
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,1659.0,28,-17.0,48,52,30,31,5,100,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,8,1.0,5.0,7.0,59,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,30,1.0,1.0,1.0,1.0,0.2,1.0,0.25,0.2,0.25,0.6666666666666666,0.2692307692307692,0.75,0.5,0.25,0.75,0.4375,0.3846153846153846,0.125,0.3333333333333333,26.41509433962264,0.3333333333333333,0.1111111111111111,0.0625,0.0909090909090909,0.1034482758620689,0.037037037037037,0.1111111111111111,0.4,0.1428571428571428,1.0,0.2307692307692307,0.3846153846153846,0.4,0.4,1.0,0.1538461538461538,0.5,0.5,1.0,0.2307692307692307,0.5,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.3846153846153846,0.4740076923076923,0.4456,0.5051214285714286,0.0714285714285714,0.1111111111111111,0.4285714285714285,1.0,15.8375,24.06,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1890,1610612748,Shawn Marion,Shawn Marion,1890,MIA,90991.0,1517,17.0,2874,2875,658,767,349,5749,184.0,13.0,34.0,5.0,27.0,,1.0,1.0,3.0,13.0,4.0,207.0,406,8.0,40.0,505.0,3051,86.0,,3.0,98.0,54.0,99.0,3.0,7.0,136.0,276.0,21.0,13.0,21.0,72.0,58.0,159.0,41.0,258.0,107.0,365,59.0,92.0,66.0,85.0,44.0,44.0,24.0,45.0,25.0,136.0,658,9.0,0.6666666666666666,0.75,0.875,0.2,,0.4285714285714285,0.2,0.5098522167487685,0.5454545454545454,0.4910313901345291,0.4831460674157303,0.5518867924528302,0.5227743271221532,0.5104166666666666,0.5811965811965812,0.0896860986547085,0.0517241379310344,0.0434782608695652,16.442953020134226,0.4555555555555555,0.1649377593360995,0.0705190989226248,0.1726190476190476,0.1669230769230769,0.0769230769230769,0.0572390572390572,0.1148036253776435,0.2060085836909871,0.5555555555555556,0.4125560538116592,0.0762331838565022,0.3823529411764705,0.3823529411764705,0.7692307692307693,0.0605381165919282,0.1851851851851851,0.1851851851851851,0.8,0.0291479820627802,0.0112359550561797,,,0.0283018867924528,0.3333333333333333,0.0377358490566037,0.5112107623318386,0.502872197309417,0.5219323943661971,0.5071962264150944,0.0918580375782881,0.1002277904328018,0.194059405940594,0.2693069306930693,5.440886699507389,23.8975,0.2289491997216423,119.0,188.0,29.0,52.0,33.0,49.0,75.0,3.0,2.0,2.0,67.0,43.0,12.0,19.0,138.0,3.0,46.0,3.0,54.0,23.0,77.0,18.0,5.0,23.0,6.0,25.0,177.0,33.0,2.0,16.0,57.0,45.0,12.0,36.0,8.0,22.0,20.0,3.0,14.0,1.0,4.0,56.0,5.0,14.0,4.0,2.0,4.0,6.0,11.0,4.0,1.0,1.0,4.0,16.0,1.0,2.0,0.5,0.0691489361702127,0.6428571428571429,0.0224719101123595,0.0959302325581395,0.0973154362416107,0.0610328638497652,0.0995850622406639,0.087378640776699,0.1794019933554817,0.2018072289156626,0.0970873786407767,0.0772946859903381,0.42152466367713,0.6329787234042553,0.68,0.7058823529411765,0.4076086956521739,0.4261363636363636,0.5866666666666667,0.2307692307692307,0.2307692307692307,1.0,0.5842696629213483,0.5576923076923077,0.2068965517241379,0.0224719101123595,0.4622641509433962,0.673469387755102,0.5,0.2307692307692307,,,,,,,,,,,,,,,,,True,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,18420.0,307,23.0,573,558,171,211,74,1131,7.0,14.0,21.0,5.0,15.0,1.0,2.0,3.0,8.0,38.0,10.0,20.0,39,18.0,53.0,108.0,624,7.0,2.0,6.0,12.0,7.0,13.0,7.0,18.0,40.0,16.0,51.0,38.0,3.0,2.0,,17.0,,17.0,3.0,20,13.0,26.0,16.0,15.0,5.0,,,,,40.0,171,4.0,0.4,0.4210526315789473,0.9444444444444444,0.3396226415094339,0.3333333333333333,0.3888888888888889,0.3396226415094339,0.5128205128205128,0.5384615384615384,0.5108695652173914,0.4615384615384615,0.5645161290322581,0.5416666666666666,0.4615384615384615,0.5909090909090909,0.5760869565217391,0.0769230769230769,0.1428571428571428,15.733736762481088,,0.085,0.0105820105820105,,0.0656370656370656,0.0105263157894736,0.0169491525423728,0.1044776119402985,,,0.0760869565217391,0.2282608695652173,0.6666666666666666,0.7,0.4285714285714285,0.1630434782608695,0.3333333333333333,0.3571428571428571,0.8,0.4130434782608695,0.1538461538461538,0.5,1.0,0.2580645161290322,0.375,0.3225806451612903,0.6956521739130435,0.4957233695652174,0.4724374999999999,0.4564145161290321,0.0526315789473684,0.119047619047619,0.1111111111111111,0.3703703703703703,11.643589743589745,24.856603773584904,0.2984293193717277,4.0,11.0,1.0,3.0,2.0,3.0,2.0,13.0,4.0,4.0,14.0,3.0,,5.0,24.0,3.0,2.0,13.0,33.0,7.0,40.0,6.0,1.0,12.0,9.0,12.0,87.0,1.0,,,11.0,8.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,,1.0,8.0,,3.0,,,,4.0,2.0,1.0,,,,,,,0.4285714285714285,0.0909090909090909,0.625,,0.0104166666666666,0.0185185185185185,,,0.037037037037037,0.0441176470588235,0.1076923076923077,,,0.1195652173913043,0.3636363636363636,0.4,0.5,0.2857142857142857,0.3333333333333333,,0.3421052631578947,0.3513513513513513,1.0,0.2307692307692307,0.3333333333333333,,0.3076923076923077,0.0967741935483871,0.6666666666666666,0.4,0.3421052631578947,1.0,2.0,5.0,0.0377358490566037,0.0476190476190476,0.0666666666666666,0.0263157894736842,0.25,1.0,,,,,,,,True,,,
200821,1610612748,Yakhouba Diawara,Yakhouba Diawara,200821,MIA,8984.0,150,-22.0,289,284,119,130,40,573,,2.0,6.0,6.0,18.0,,,1.0,5.0,13.0,3.0,5.0,10,11.0,31.0,45.0,314,2.0,,,2.0,1.0,2.0,1.0,8.0,7.0,4.0,33.0,13.0,,4.0,4.0,7.0,1.0,12.0,6.0,18,11.0,18.0,5.0,5.0,2.0,1.0,,1.0,,7.0,119,4.0,0.4,0.4,1.0,0.3548387096774194,,0.125,0.3548387096774194,0.5,0.5,0.524390243902439,0.5,0.25,0.5232558139534884,0.5,0.3181818181818182,0.7560975609756098,,,13.731343283582088,0.0666666666666666,0.0693069306930693,0.0449438202247191,0.1081081081081081,0.0797101449275362,0.0431654676258992,0.0434782608695652,0.0555555555555555,0.074074074074074,,,0.1463414634146341,0.3333333333333333,0.3333333333333333,0.5,0.4390243902439024,0.3333333333333333,0.3333333333333333,1.0,0.3170731707317073,,,,0.5,0.2,0.3,0.8536585365853658,0.5448999999999999,0.4824,0.561711111111111,0.0476190476190476,0.1818181818181818,0.0444444444444444,0.1555555555555555,11.65,24.361290322580647,0.4117647058823529,3.0,4.0,1.0,1.0,1.0,2.0,,5.0,,,2.0,1.0,,2.0,6.0,,,5.0,3.0,3.0,6.0,1.0,2.0,,,3.0,15.0,2.0,,,4.0,1.0,3.0,1.0,,1.0,2.0,,,1.0,,3.0,,3.0,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.5,,0.3333333333333333,,0.04,,0.088235294117647,0.032258064516129,0.0526315789473684,0.0555555555555555,0.1034482758620689,0.2,,0.0975609756097561,0.75,0.75,0.3333333333333333,,,,0.3846153846153846,0.3846153846153846,1.0,0.5,1.0,,,0.2,0.5,,0.3846153846153846,,,,,,,,,,,,,,,,,True,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,32583.0,543,28.0,1026,1021,307,395,135,2047,5.0,18.0,54.0,22.0,41.0,,,5.0,8.0,97.0,26.0,25.0,70,58.0,138.0,241.0,1106,7.0,3.0,8.0,11.0,7.0,16.0,17.0,34.0,75.0,36.0,162.0,96.0,7.0,5.0,15.0,36.0,2.0,53.0,5.0,58,28.0,49.0,15.0,21.0,4.0,5.0,3.0,5.0,3.0,75.0,307,4.0,0.72,0.72,0.9310344827586208,0.4202898550724637,0.375,0.5,0.4233576642335766,0.3571428571428571,0.4375,0.5384615384615384,0.3666666666666666,0.65,0.5527522935779816,0.3666666666666666,0.6818181818181818,0.6634615384615384,0.1,,19.711129991503824,0.0512820512820512,0.1031518624641833,0.014792899408284,0.1153846153846153,0.1064718162839248,0.0098231827111984,0.0204081632653061,0.0775862068965517,0.0786516853932584,0.6,0.0240384615384615,0.2596153846153846,0.3333333333333333,0.3673469387755102,0.6666666666666666,0.1971153846153846,0.5365853658536586,0.5365853658536586,1.0,0.4663461538461538,,,,0.16,0.625,0.52,0.7163461538461539,0.4992632850241545,0.522025,0.4734112244897959,0.0234741784037558,0.054054054054054,0.0456431535269709,0.3112033195020747,14.911428571428573,24.93478260869565,0.2992202729044834,5.0,11.0,,3.0,2.0,3.0,2.0,36.0,8.0,12.0,17.0,1.0,,10.0,14.0,12.0,,36.0,17.0,11.0,28.0,8.0,3.0,9.0,3.0,5.0,67.0,,,1.0,10.0,6.0,4.0,10.0,1.0,7.0,4.0,,3.0,,2.0,14.0,1.0,2.0,,1.0,3.0,2.0,,5.0,,,,2.0,3.0,4.0,0.1428571428571428,0.1818181818181818,0.7142857142857143,,,0.0106382978723404,0.0136986301369863,,,0.0762711864406779,0.1565217391304348,0.1951219512195122,0.0089285714285714,0.0528846153846153,0.4545454545454545,0.5555555555555556,1.0,0.4,0.4,0.5,0.3711340206185567,0.375,0.8888888888888888,0.2,,,0.5333333333333333,0.06,0.6666666666666666,0.4615384615384615,0.375,3.0,1.0,,0.0072463768115942,0.0925925925925925,,0.0103092783505154,0.375,0.6666666666666666,1.0,1.0,0.0071942446043165,,,,,True,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,78769.0,1313,85.0,2516,2513,567,646,293,5029,109.0,125.0,289.0,2.0,16.0,2.0,3.0,1.0,4.0,88.0,23.0,324.0,639,29.0,104.0,958.0,2646,58.0,7.0,16.0,89.0,69.0,130.0,7.0,27.0,238.0,166.0,36.0,88.0,28.0,33.0,37.0,83.0,3.0,123.0,38.0,161,39.0,82.0,229.0,299.0,133.0,40.0,17.0,41.0,23.0,238.0,567,12.0,0.2561728395061728,0.2643312101910828,0.4137931034482758,0.2788461538461538,0.4375,0.2592592592592592,0.2788461538461538,0.5070422535211268,0.5307692307692308,0.4946164199192463,0.5067567567567568,0.5063694267515924,0.545766590389016,0.54375,0.583743842364532,0.1399730820995962,0.0438184663536776,0.018348623853211,34.61807988787667,0.0410958904109589,0.1009732360097323,0.0370786516853932,0.1258503401360544,0.1075268817204301,0.0326741186586414,0.0348837209302325,0.0804195804195804,0.1280788177339901,0.5609756097560976,0.1467025572005383,0.3889636608344549,0.4325259515570934,0.4355400696864111,0.28,0.0215343203230148,0.125,0.1333333333333333,0.5,0.1184387617765814,0.0405405405405405,0.6666666666666666,0.5,0.0254777070063694,0.25,0.1464968152866242,0.4643337819650067,0.4918684210526317,0.4959763157894736,0.4981243589743591,0.1583924349881796,0.1794871794871795,0.092901878914405,0.2484342379958246,10.008607198748042,25.257692307692302,0.2253577106518283,150.0,241.0,16.0,24.0,34.0,55.0,49.0,27.0,13.0,6.0,223.0,27.0,14.0,79.0,482.0,51.0,20.0,27.0,199.0,61.0,260.0,43.0,18.0,97.0,32.0,70.0,581.0,5.0,,14.0,66.0,46.0,20.0,79.0,11.0,40.0,38.0,6.0,39.0,,4.0,117.0,7.0,26.0,4.0,8.0,4.0,4.0,31.0,28.0,1.0,1.0,3.0,20.0,1.0,22.0,0.4655172413793103,0.0995850622406639,0.6752136752136753,,0.0183150183150183,0.0646387832699619,0.018970189701897,0.0106382978723404,0.0352941176470588,0.0736434108527131,0.1474820143884892,0.1208791208791208,0.0391061452513966,0.3243606998654105,0.6224066390041494,0.6912442396313364,0.2866666666666667,0.4495412844036697,0.4579439252336448,0.1020408163265306,0.3068181818181818,0.3068181818181818,0.4074074074074074,0.3243243243243243,0.6666666666666666,0.25,0.1756756756756756,0.3503184713375796,0.6181818181818182,0.2608695652173913,0.3068181818181818,5.0,1.0,5.0,0.0096153846153846,0.0069204152249134,0.0625,,0.3846153846153846,0.6,,1.0,0.0095238095238095,2.0,1.0,,,True,,,
2556,1610612748,Marcus Banks,Marcus Banks,2556,MIA,4828.0,80,-33.0,155,156,62,69,21,311,1.0,,4.0,1.0,5.0,,,,1.0,4.0,2.0,3.0,10,2.0,9.0,18.0,177,3.0,1.0,1.0,9.0,1.0,4.0,,3.0,8.0,2.0,3.0,4.0,,,2.0,4.0,,6.0,,6,3.0,9.0,7.0,10.0,2.0,1.0,,2.0,,8.0,62,3.0,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,1.0,,0.2222222222222222,0.3,0.25,0.3157894736842105,1.125,0.1428571428571428,0.375,1.125,0.3636363636363636,0.4736842105263157,,,15.517241379310343,,0.0909090909090909,,0.0833333333333333,0.088235294117647,,,0.1818181818181818,,,0.0526315789473684,0.2105263157894736,,,,0.2631578947368421,0.2,0.2,1.0,0.2105263157894736,,,,0.1428571428571428,,0.2857142857142857,0.7368421052631579,0.4728157894736842,0.53415,0.3856214285714285,0.0952380952380952,0.1666666666666666,0.5,0.4444444444444444,8.2,25.91111111111111,0.4,3.0,5.0,3.0,3.0,1.0,2.0,,1.0,1.0,,6.0,3.0,,6.0,4.0,3.0,,1.0,11.0,4.0,15.0,2.0,2.0,2.0,,9.0,34.0,,,,6.0,3.0,3.0,1.0,,1.0,2.0,,,1.0,,3.0,,,1.0,,2.0,,,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,,0.3333333333333333,,,,,,,0.0625,0.0588235294117647,0.25,,0.2631578947368421,0.6,0.6,0.3333333333333333,,,,0.25,0.25,,0.75,1.0,0.3333333333333333,0.25,0.2857142857142857,0.5,,0.25,1.0,,,,,,,1.0,,,,,,,,,True,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,66908.0,1115,7.0,2114,2122,434,466,252,4236,44.0,21.0,47.0,7.0,23.0,1.0,1.0,2.0,6.0,118.0,21.0,69.0,151,57.0,141.0,360.0,2225,18.0,6.0,11.0,30.0,14.0,23.0,13.0,27.0,96.0,28.0,153.0,116.0,11.0,7.0,27.0,55.0,1.0,83.0,11.0,94,47.0,100.0,87.0,74.0,23.0,2.0,2.0,3.0,3.0,96.0,434,10.0,0.2028985507246377,0.2028985507246377,0.8947368421052632,0.4042553191489361,0.5454545454545454,0.4814814814814814,0.4100719424460431,0.4569536423841059,0.6086956521739131,0.5291095890410958,0.4482758620689655,0.67,0.5555555555555556,0.4838709677419355,0.7164179104477612,0.4828767123287671,0.0728476821192053,0.0227272727272727,16.48671096345515,0.0172413793103448,0.0786838340486409,0.0092105263157894,0.108,0.0864067439409905,0.0100603621730382,0.0046728971962616,0.0769230769230769,0.127906976744186,1.0,0.1506849315068493,0.160958904109589,0.4468085106382978,0.4772727272727273,0.4285714285714285,0.0787671232876712,0.3043478260869565,0.3043478260869565,0.8571428571428571,0.4041095890410959,0.0344827586206896,1.0,1.0,0.12,0.3333333333333333,0.42,0.6883561643835616,0.5213140138408303,0.5054420000000001,0.554372340425532,0.0862619808306709,0.136094674556213,0.0833333333333333,0.2666666666666666,8.343046357615894,25.566666666666663,0.2052980132450331,30.0,60.0,1.0,6.0,9.0,14.0,18.0,50.0,10.0,11.0,51.0,4.0,4.0,29.0,110.0,18.0,,50.0,148.0,24.0,172.0,15.0,9.0,60.0,25.0,63.0,368.0,3.0,1.0,3.0,66.0,30.0,36.0,42.0,13.0,27.0,31.0,2.0,15.0,2.0,2.0,73.0,5.0,8.0,4.0,9.0,2.0,16.0,5.0,11.0,1.0,1.0,,,1.0,11.0,0.2222222222222222,0.1166666666666666,0.5753424657534246,0.0166666666666666,0.0128205128205128,0.0217391304347826,0.0031645569620253,0.0122699386503067,0.0140845070422535,0.070754716981132,0.0875,0.0641025641025641,0.0198675496688741,0.2054794520547945,0.5,0.5660377358490566,0.1333333333333333,0.4090909090909091,0.4186046511627907,0.0555555555555555,0.423728813559322,0.423728813559322,0.9,0.2068965517241379,0.1666666666666666,,0.3448275862068966,0.28,0.6428571428571429,0.5238095238095238,0.4310344827586206,5.0,,1.0,,0.0638297872340425,,,0.5,0.8,2.0,4.0,0.0277777777777777,,,1.0,,True,,,
201563,1610612748,Michael Beasley,Michael Beasley,201563,MIA,32117.0,535,-37.0,1023,1031,242,269,116,2054,59.0,54.0,115.0,2.0,6.0,,,,1.0,14.0,1.0,117.0,255,7.0,20.0,306.0,1098,30.0,,,33.0,20.0,55.0,1.0,2.0,60.0,146.0,18.0,14.0,23.0,21.0,18.0,55.0,7.0,80.0,27.0,107,30.0,53.0,44.0,63.0,29.0,12.0,9.0,12.0,6.0,60.0,242,3.0,0.6239316239316239,0.6576576576576577,0.8571428571428571,0.35,,0.5,0.35,0.4588235294117647,0.3636363636363636,0.4636363636363636,0.4666666666666667,0.3771929824561403,0.5032894736842105,0.4852941176470588,0.4477611940298507,0.0727272727272727,0.0901960784313725,0.135593220338983,29.062768701633704,0.2692307692307692,0.1636904761904762,0.0555555555555555,0.1525423728813559,0.1607929515418502,0.0511247443762781,0.0471698113207547,0.1269841269841269,0.1744186046511628,0.5,0.2145454545454545,0.4181818181818181,0.4695652173913043,0.4736842105263157,0.8703703703703703,0.0218181818181818,0.3333333333333333,0.3333333333333333,0.5,0.0509090909090909,,,,0.0175438596491228,,0.0175438596491228,0.3672727272727272,0.4659029090909091,0.4890159999999999,0.4395271929824562,0.0969899665551839,0.1039426523297491,0.1078431372549019,0.196078431372549,10.341960784313727,24.695,0.2365591397849462,39.0,81.0,8.0,13.0,3.0,14.0,24.0,5.0,,1.0,51.0,14.0,5.0,17.0,88.0,3.0,12.0,5.0,9.0,8.0,17.0,6.0,2.0,7.0,,2.0,42.0,4.0,2.0,9.0,11.0,6.0,5.0,12.0,1.0,3.0,22.0,4.0,9.0,1.0,4.0,34.0,3.0,12.0,2.0,10.0,3.0,3.0,5.0,5.0,,,,3.0,3.0,5.0,0.4666666666666667,0.1728395061728395,0.3529411764705882,0.08,0.036036036036036,0.0948275862068965,0.032051282051282,0.0384615384615384,0.0303030303030303,0.21875,0.1578947368421052,0.09375,0.0703125,0.2945454545454545,0.4814814814814814,0.582089552238806,0.4358974358974359,0.4067796610169492,0.4705882352941176,0.375,0.3571428571428571,0.3571428571428571,1.0,0.4333333333333333,0.6153846153846154,0.125,,0.2456140350877192,0.2142857142857142,1.0,0.3571428571428571,,,,,0.008695652173913,,,,,,,,1.0,,,1.0,True,,,
2733,1610612748,Shaun Livingston,Shaun Livingston,2733,MIA,711.0,12,,24,23,8,12,1,47,1.0,,2.0,,,,,,,,,,3,,,3.0,20,,,,,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,1,,,2.0,4.0,1.0,,,,,2.0,8,,,,,,,,,,,,,,0.3,,0.5,,0.3333333333333333,1.0,24.0,,0.0833333333333333,,,0.0666666666666666,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,0.3147,,0.2816,0.25,0.25,,0.6666666666666666,14.533333333333331,,0.3333333333333333,,,,,,,,,,,3.0,,,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
