EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,Clear Path Fouls,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,12987.0,216,-19.0,398,405,80,88,39,803,18,34,,1.0,3.0,5.0,4.0,16.0,1.0,15.0,5.0,16.0,1.0,1.0,2.0,6.0,23,65,7.0,19.0,31.0,98,397,,1.0,1.0,1.0,1.0,4.0,4.0,10,2.0,6.0,2.0,16.0,16.0,30,18.0,3.0,,16.0,5.0,15.0,10,7.0,17,5.0,2.0,3.0,,7.0,41,1.0,4.0,,5.0,12.0,,17.0,5.0,22.0,1.0,11.0,5.0,6.0,12.0,5.0,4.0,10.0,,8.0,1.0,22.0,,5.0,9.0,20.0,1.0,2.0,22.0,,1.0,36.0,3.0,19.0,,,2.0,2.0,2.0,1.0,16.0,80,3.0,,0.34782608695652173,0.34782608695652173,0.8571428571428571,0.3684210526315789,1.0,0.3333333333333333,0.3684210526315789,0.35384615384615387,,0.4,0.39880952380952384,0.75,0.4375,0.485,0.5,0.4444444444444444,0.2261904761904762,0.23076923076923078,0.38235294117647056,0.0625,27.539503386004515,0.5454545454545454,,,0.1,0.028368794326241134,0.08333333333333333,0.025,0.09444444444444444,0.027624309392265192,0.03773584905660377,0.02702702702702703,0.030303030303030304,,0.0975609756097561,0.0967741935483871,0.10416666666666667,0.09302325581395349,0.058823529411764705,0.02564102564102564,0.5,0.40476190476190477,0.5294117647058824,0.8571428571428571,0.3888888888888889,0.19047619047619047,0.25,0.26666666666666666,0.25,0.17857142857142858,0.06666666666666667,0.07142857142857142,,0.19047619047619047,0.3125,0.3125,0.8,0.5,,0.5,1.0,0.3125,0.6,0.375,0.3333333333333333,0.6309523809523809,0.3125,0.5064642857142857,0.526875,0.5066437500000001,0.19,0.2345679012345679,,0.04081632653061224,0.16326530612244897,6.575384615384615,25.38947368421053,0.20100502512562815,2.0,3.0,0.03571428571428571,0.6666666666666666,0.6666666666666666,1.0,2.0,,,,,0.0196078431372549,,,,,,,,,,,0.06666666666666667,,1.0,,1.0,,,,,,True,,,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,3340.0,56,4.0,106,106,26,35,11,212,5,8,,1.0,,,,,2.0,3.0,,,,,,,7,11,,,,14,94,,1.0,,,,,1.0,1,,,,2.0,12.0,2,,,,,,,2,,2,,,1.0,,1.0,4,,2.0,,2.0,7.0,,9.0,2.0,11.0,,3.0,2.0,1.0,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,2.0,26,,,0.8571428571428571,0.8571428571428571,,,,,,0.6363636363636364,,1.0,0.6363636363636364,,1.0,0.6363636363636364,,1.0,,,,,9.322033898305085,,,,0.1891891891891892,0.0625,0.09523809523809523,,0.15517241379310345,0.045454545454545456,0.09090909090909091,0.09090909090909091,,,0.08333333333333333,0.3333333333333333,0.22727272727272727,0.09090909090909091,0.1,,,0.7272727272727273,0.625,0.625,0.8,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,,,,,,0.7272727272727273,,0.5884818181818182,0.6136,0.4294,,,,,0.14285714285714285,5.318181818181818,,0.24528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,5359.0,89,1.0,163,157,35,64,24,320,1,4,,,,,2.0,5.0,5.0,11.0,3.0,8.0,,1.0,,,8,20,6.0,15.0,,34,157,1.0,1.0,2.0,3.0,,8.0,,1,2.0,3.0,,6.0,14.0,2,18.0,,,8.0,3.0,2.0,2,,2,,,1.0,1.0,,4,2.0,,,7.0,11.0,1.0,19.0,2.0,21.0,1.0,3.0,2.0,1.0,3.0,,1.0,,,2.0,,3.0,,1.0,5.0,11.0,1.0,,5.0,,,3.0,1.0,1.0,,1.0,,,,,6.0,35,,,0.875,0.875,1.0,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,1.0,,0.4857142857142857,1.0,0.75,0.4722222222222222,0.8,0.75,0.42857142857142855,0.1,,0.2,19.791666666666668,1.0,0.125,,0.21153846153846154,,0.2413793103448276,0.1,0.2222222222222222,0.02247191011235955,,,0.08333333333333333,0.125,0.08333333333333333,0.625,0.2,0.29411764705882354,0.16666666666666666,0.05263157894736842,,0.11428571428571428,0.25,0.25,1.0,0.14285714285714285,0.4,0.5,1.0,0.3142857142857143,0.45454545454545453,0.5,0.8,0.22857142857142856,0.375,0.375,1.0,,,0.25,,,,,,0.5428571428571428,0.375,0.48975428571428575,0.5459999999999999,0.5251,0.02857142857142857,0.05,,0.23529411764705882,0.17647058823529413,12.9,24.12,0.2147239263803681,3.0,7.0,0.2,0.42857142857142855,0.42857142857142855,1.0,,,,,,,2.0,3.0,,,,0.5,0.75,2.0,,,0.09090909090909091,,,0.6666666666666666,,,,2.0,1.0,1.0,True,,,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,9864.0,164,47.0,285,294,39,29,32,579,16,29,3.0,11.0,1.0,3.0,1.0,5.0,,,,,,,,,17,34,,,6.0,40,272,3.0,11.0,,,1.0,7.0,1.0,3,,,,2.0,30.0,4,,,4.0,,,3.0,1,,1,,,,,1.0,2,4.0,12.0,,12.0,19.0,2.0,33.0,16.0,49.0,2.0,1.0,1.0,,2.0,,1.0,3.0,,1.0,,5.0,,1.0,9.0,14.0,1.0,1.0,16.0,3.0,,10.0,2.0,6.0,,,5.0,3.0,5.0,2.0,2.0,39,1.0,,0.8823529411764706,1.0,,,,,,0.5,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.5263157894736842,0.2916666666666667,0.3333333333333333,,0.08823529411764706,0.06896551724137931,0.2,13.030303030303031,0.4,0.2857142857142857,,0.1484375,0.12,0.23076923076923078,0.16,0.17222222222222222,0.128,0.125,0.16666666666666666,0.15384615384615385,0.16666666666666666,0.1111111111111111,0.16129032258064516,0.16393442622950818,0.225,0.25,0.14285714285714285,0.4,0.8529411764705882,0.5517241379310345,0.5925925925925926,0.875,0.14705882352941177,0.2,0.25,1.0,,,,,,,,,1.0,0.2727272727272727,,,1.0,0.3333333333333333,,,0.8529411764705882,,0.5612470588235295,0.5552555555555556,0.5368,0.15789473684210525,0.15789473684210525,,0.175,0.05,1.4705882352941178,,0.1368421052631579,,,,,,,,,,2.0,1.0,0.09090909090909091,,,,,0.3333333333333333,,,,,,,,,,,2.0,,,,,True,,,,
2229,1610612740,Mike James,Mike James,2229,NOH,895.0,15,-2.0,29,29,2,9,1,58,1,2,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,2,3,1.0,1.0,,7,28,,,,,,,1.0,1,,,,2.0,,4,3.0,,,1.0,1.0,1.0,1,,1,,,,,1.0,2,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,2,,,,,1.0,1.0,,,1.0,0.6666666666666666,,1.0,0.875,,1.0,0.875,,1.0,0.25,0.3333333333333333,0.5,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,1.0,1.0,,,0.75,1.0,0.4775375,,0.4908,,,,,0.2857142857142857,7.066666666666666,23.9,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,151609.0,2527,313.0,4678,4646,1507,1322,511,9324,188,291,9.0,19.0,68.0,102.0,143.0,295.0,139.0,316.0,52.0,146.0,8.0,18.0,22.0,64.0,470,902,54.0,155.0,393.0,1495,4967,35.0,68.0,9.0,23.0,14.0,111.0,151.0,302,22.0,67.0,254.0,622.0,90.0,850,90.0,72.0,18.0,145.0,52.0,43.0,528,201.0,729,112.0,89.0,269.0,76.0,183.0,1659,19.0,42.0,,89.0,214.0,,303.0,61.0,364.0,23.0,188.0,108.0,80.0,110.0,28.0,68.0,90.0,10.0,42.0,3.0,200.0,6.0,55.0,45.0,180.0,10.0,31.0,452.0,12.0,19.0,456.0,42.0,137.0,1.0,109.0,7.0,4.0,9.0,6.0,622.0,1507,36.0,104.0,0.09574468085106383,0.09761388286334056,0.5555555555555556,0.34838709677419355,0.391304347826087,0.3283582089552239,0.35064935064935066,0.5210643015521065,0.5147058823529411,0.5,0.521286660359508,0.532967032967033,0.4986449864498645,0.590729001584786,0.5663265306122449,0.6165338645418327,0.1466414380321665,0.04767184035476718,0.10996563573883161,0.03728813559322034,27.682973075464542,0.55,,,0.1395955642530985,0.02774108322324967,0.13819875776397517,0.031096563011456628,0.13918236104731282,0.028705882352941175,0.03614457831325301,0.03765690376569038,0.03712871287128713,0.01932367149758454,0.11270491803278689,0.12596401028277635,0.1676829268292683,0.13449023861171366,0.14754098360655737,0.04893617021276596,0.6666666666666666,0.2753074739829707,0.6460481099656358,0.7258687258687259,0.11702127659574468,0.27909176915799433,0.4847457627118644,0.5035211267605634,0.06293706293706294,0.2989593188268685,0.439873417721519,0.439873417721519,0.10071942446043165,0.13812677388836328,0.3561643835616438,0.36363636363636365,0.5576923076923077,0.2087912087912088,0.47368421052631576,0.1978021978021978,0.4444444444444444,0.2764227642276423,0.6666666666666666,0.17344173441734417,0.34375,0.4219489120151372,0.3586206896551724,0.47168872037914683,0.4523015384615384,0.45820217983651235,0.1196877710320902,0.1374122367101304,0.00641025641025641,0.07424749163879599,0.4160535117056856,9.377383592017736,25.76967741935484,0.3221462163317657,2.0,9.0,0.008514664143803218,0.2222222222222222,0.2222222222222222,0.5,14.0,2.0,1.0,2.0,1.0,0.014492753623188406,5.0,3.0,,1.0,0.1111111111111111,0.054945054945054944,0.008130081300813009,,3.0,0.01935483870967742,,,0.875,,4.0,1.0,1.0,1.0,0.2,,False,1.0,0.02054794520547945,,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,34494.0,575,-140.0,1034,1026,174,173,110,2060,22,41,1.0,2.0,4.0,5.0,10.0,31.0,18.0,39.0,12.0,32.0,1.0,2.0,3.0,8.0,50,111,14.0,38.0,41.0,183,1150,3.0,8.0,1.0,2.0,,9.0,11.0,20,4.0,9.0,20.0,54.0,14.0,86,36.0,6.0,,32.0,12.0,10.0,71,30.0,101,18.0,12.0,43.0,4.0,24.0,232,,3.0,,13.0,25.0,,38.0,3.0,41.0,1.0,16.0,11.0,5.0,25.0,3.0,15.0,14.0,3.0,10.0,,39.0,3.0,5.0,10.0,36.0,1.0,4.0,62.0,3.0,13.0,51.0,3.0,19.0,,8.0,1.0,1.0,1.0,,54.0,174,4.0,8.0,0.14,0.14,0.8571428571428571,0.3684210526315789,0.5,0.4444444444444444,0.3684210526315789,0.45045045045045046,0.375,0.55,0.47651006711409394,0.45,0.5862068965517241,0.5289017341040463,0.45,0.675,0.2550335570469799,0.09009009009009009,0.1951219512195122,0.03225806451612903,18.354978354978353,0.6410256410256411,,,0.07462686567164178,0.00819672131147541,0.12871287128712872,,0.0871559633027523,0.005870841487279843,0.009615384615384616,0.008403361344537815,,,0.11650485436893204,0.012658227848101266,0.0784313725490196,0.12162162162162163,0.14814814814814814,0.013513513513513514,,0.2751677852348993,0.5365853658536586,0.6666666666666666,0.09090909090909091,0.2080536912751678,0.3225806451612903,0.3333333333333333,0.1,0.26174496644295303,0.46153846153846156,0.47368421052631576,0.2222222222222222,0.21476510067114093,0.375,0.375,0.8333333333333334,0.2,0.5,0.2,0.5,0.1724137931034483,0.8,0.27586206896551724,0.375,0.5302013422818792,0.375,0.4829197986577181,0.44342777777777775,0.4608241379310345,0.11515151515151516,0.14960629921259844,,0.04918032786885246,0.29508196721311475,9.272972972972973,24.986842105263154,0.16827852998065765,2.0,6.0,0.040268456375838924,0.3333333333333333,0.3333333333333333,1.0,4.0,,,,,0.006993006993006993,,1.0,,,1.0,,0.034482758620689655,1.0,,,0.02564102564102564,,1.0,1.0,,,,,,,False,,,,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,40599.0,677,-48.0,1239,1229,373,371,135,2468,52,73,11.0,17.0,20.0,28.0,1.0,6.0,17.0,57.0,2.0,3.0,,1.0,1.0,1.0,70,136,2.0,8.0,27.0,173,1355,13.0,23.0,,1.0,7.0,33.0,23.0,39,1.0,2.0,10.0,59.0,116.0,24,6.0,,18.0,3.0,2.0,14.0,5,5.0,10,2.0,3.0,,2.0,3.0,25,11.0,38.0,1.0,22.0,62.0,14.0,98.0,50.0,148.0,1.0,4.0,2.0,2.0,10.0,1.0,3.0,17.0,3.0,7.0,2.0,27.0,4.0,8.0,48.0,102.0,17.0,7.0,34.0,10.0,2.0,38.0,4.0,19.0,,2.0,24.0,20.0,24.0,10.0,59.0,373,14.0,2.0,0.8285714285714286,0.9508196721311475,1.0,0.25,,0.5,0.25,0.5147058823529411,0.5652173913043478,0.5897435897435898,0.5069444444444444,0.5416666666666666,0.5975609756097561,0.5372670807453416,0.6111111111111112,0.6276595744680851,0.05555555555555555,0.10294117647058823,0.1780821917808219,,13.486370157819225,0.37037037037037035,0.3888888888888889,0.034482758620689655,0.1585677749360614,0.0871559633027523,0.1476510067114094,0.06832298136645963,0.15555555555555556,0.08207705192629816,0.1111111111111111,0.05925925925925926,0.04716981132075472,0.10909090909090909,0.14788732394366197,0.19318181818181818,0.14906832298136646,0.1565217391304348,0.11764705882352941,0.017543859649122806,0.4166666666666667,0.5069444444444444,0.7123287671232876,0.8666666666666667,0.8076923076923077,0.041666666666666664,0.16666666666666666,0.16666666666666666,1.0,0.3958333333333333,0.2982456140350877,0.30357142857142855,0.8823529411764706,0.020833333333333332,0.6666666666666666,0.6666666666666666,1.0,0.7083333333333334,0.6470588235294118,0.041666666666666664,,0.6829268292682927,0.7142857142857143,0.024390243902439025,1.0,0.5625,0.6666666666666666,0.49697638888888895,0.5077166666666667,0.5374439024390244,0.11949685534591195,0.12582781456953643,,0.1907514450867052,0.34104046242774566,8.636764705882353,23.775,0.30104923325262306,,5.0,0.034722222222222224,,,,1.0,,,3.0,2.0,0.09326424870466321,,1.0,,1.0,0.18181818181818182,,0.024390243902439025,,,,0.017543859649122806,,,,,1.0,,,,,False,,,2.0,
1899,1610612740,James Posey,James Posey,1899,NOH,110392.0,1840,82.0,3395,3360,1242,1159,385,6755,50,96,10.0,18.0,10.0,27.0,20.0,49.0,9.0,30.0,60.0,178.0,4.0,13.0,22.0,60.0,79,175,106.0,279.0,99.0,575,3607,11.0,23.0,7.0,20.0,8.0,51.0,16.0,44,37.0,89.0,44.0,187.0,62.0,96,297.0,21.0,10.0,175.0,60.0,16.0,42,28.0,70,13.0,15.0,16.0,9.0,17.0,168,6.0,25.0,2.0,72.0,167.0,40.0,279.0,33.0,312.0,6.0,50.0,27.0,23.0,27.0,6.0,18.0,32.0,3.0,9.0,3.0,59.0,4.0,21.0,82.0,188.0,14.0,11.0,125.0,7.0,25.0,123.0,10.0,40.0,5.0,18.0,14.0,10.0,18.0,10.0,187.0,1242,32.0,16.0,0.3924050632911392,0.4189189189189189,0.9339622641509434,0.37992831541218636,0.35,0.4157303370786517,0.38405797101449274,0.4514285714285714,0.4782608695652174,0.36363636363636365,0.5242290748898678,0.5,0.5375939849624061,0.5650887573964497,0.5425531914893617,0.5917721518987342,0.6145374449339207,0.09142857142857143,0.125,0.08163265306122448,14.74726420010422,0.4576271186440678,0.42105263157894735,0.02,0.15950334288443171,0.022872827081427266,0.15319148936170213,0.012422360248447204,0.15754779169413316,0.01967005076142132,0.03273809523809524,0.017191977077363897,0.018808777429467086,,0.10850439882697947,0.18532818532818532,0.18344519015659955,0.1632047477744807,0.12781954887218044,0.02553191489361702,0.5555555555555556,0.21145374449339208,0.5208333333333334,0.5952380952380952,0.48,0.10792951541850221,0.40816326530612246,0.4444444444444444,0.15,0.06607929515418502,0.3,0.3,0.4444444444444444,0.3920704845814978,0.33707865168539325,0.33707865168539325,0.9,0.4186046511627907,0.5555555555555556,0.3023255813953488,0.3076923076923077,0.20300751879699247,0.37037037037037035,0.45112781954887216,0.36666666666666664,0.8259911894273128,0.34285714285714286,0.5219583518930959,0.537775925925926,0.5279903100775195,0.09202453987730061,0.1951219512195122,0.017605633802816902,0.08869565217391304,0.32521739130434785,5.601714285714287,24.9594982078853,0.3658321060382916,46.0,101.0,0.22246696035242292,0.45544554455445546,0.46,0.9782608695652174,5.0,4.0,1.0,3.0,,0.0196078431372549,7.0,29.0,,1.0,0.3,0.16279069767441862,0.21804511278195488,15.0,1.0,0.0035842293906810036,,0.009900990099009901,1.0,0.5172413793103449,2.0,2.0,3.0,3.0,0.42857142857142855,1.0,False,3.0,,,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,45393.0,757,-49.0,1374,1365,299,320,154,2739,73,109,16.0,25.0,9.0,15.0,12.0,37.0,9.0,24.0,,1.0,,,,1.0,94,170,,1.0,40.0,228,1476,17.0,30.0,,,7.0,41.0,15.0,28,,1.0,9.0,39.0,120.0,68,,,28.0,,,20.0,16,,16,,,5.0,3.0,8.0,32,13.0,41.0,2.0,16.0,56.0,6.0,78.0,56.0,134.0,4.0,15.0,10.0,5.0,24.0,3.0,6.0,33.0,7.0,18.0,1.0,57.0,14.0,9.0,57.0,130.0,12.0,13.0,75.0,9.0,10.0,65.0,6.0,31.0,,5.0,35.0,24.0,35.0,23.0,39.0,299,12.0,3.0,0.6382978723404256,0.75,,,,,,0.5529411764705883,0.5666666666666667,0.5357142857142857,0.5497076023391813,0.5666666666666667,0.5172413793103449,0.5671641791044776,0.5857142857142857,0.5131578947368421,0.005847953216374269,0.11764705882352941,0.12844036697247707,0.13513513513513514,16.580645161290324,0.42105263157894735,0.16216216216216217,0.05714285714285714,0.12147505422993492,0.08798283261802575,0.09876543209876543,0.07428571428571429,0.11556982343499198,0.0842433697347894,0.12686567164179105,0.07462686567164178,0.058333333333333334,0.10909090909090909,0.1111111111111111,0.12037037037037036,0.13089005235602094,0.0970873786407767,0.1016949152542373,0.07272727272727272,0.6571428571428571,0.6374269005847953,0.6697247706422018,0.7684210526315789,0.6438356164383562,0.21637426900584794,0.32432432432432434,0.375,0.5,0.14035087719298245,0.375,0.391304347826087,0.7777777777777778,0.005847953216374269,,,,0.8333333333333334,0.64,,,0.5172413793103449,0.6,0.034482758620689655,,0.6432748538011696,,0.5073511764705881,0.5629636363636363,0.4673321428571429,0.15816326530612246,0.15897435897435896,,0.17982456140350878,0.17105263157894737,4.252941176470588,73.1,0.21761280931586607,,,,,,,5.0,,,9.0,2.0,0.0707070707070707,,,,2.0,,,,,,,0.041666666666666664,,,,,,1.0,,,,False,,,5.0,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,25546.0,426,,775,766,188,149,77,1541,11,20,,2.0,2.0,4.0,12.0,22.0,9.0,36.0,10.0,35.0,,4.0,1.0,11.0,32,78,27.0,70.0,12.0,157,836,3.0,9.0,,9.0,1.0,7.0,7.0,16,3.0,19.0,4.0,27.0,46.0,18,72.0,9.0,,33.0,10.0,2.0,5,9.0,14,6.0,3.0,2.0,1.0,2.0,37,6.0,4.0,1.0,13.0,37.0,2.0,52.0,11.0,63.0,5.0,12.0,7.0,5.0,7.0,2.0,4.0,5.0,1.0,3.0,,12.0,2.0,1.0,20.0,40.0,4.0,,25.0,3.0,3.0,16.0,4.0,8.0,,2.0,2.0,1.0,2.0,1.0,27.0,188,3.0,3.0,0.71875,0.71875,0.8888888888888888,0.38571428571428573,,0.15789473684210525,0.39705882352941174,0.41025641025641024,0.3333333333333333,0.4375,0.48986486486486486,0.16666666666666666,0.32857142857142857,0.5097402597402597,0.19444444444444445,0.35526315789473684,0.47297297297297297,0.02564102564102564,,0.09090909090909091,19.146482122260668,0.5833333333333334,0.09090909090909091,0.05263157894736842,0.1574468085106383,0.016260162601626018,0.12871287128712872,0.056074766355140186,0.1488095238095238,0.028328611898016998,0.07272727272727272,,0.04477611940298507,0.075,0.13333333333333333,0.10526315789473684,0.20388349514563106,0.136986301369863,0.10714285714285714,0.06097560975609756,0.5,0.13513513513513514,0.55,0.55,0.8181818181818182,0.14864864864864866,0.5454545454545454,0.6,0.4166666666666667,0.24324324324324326,0.25,0.25,1.0,0.23648648648648649,0.2857142857142857,0.2857142857142857,0.7,0.1111111111111111,,0.2222222222222222,,0.11428571428571428,0.5,0.3142857142857143,0.09090909090909091,0.6081081081081081,0.30303030303030304,0.501636551724138,0.5021437499999999,0.4855921875,0.05263157894736842,0.0975609756097561,,0.044585987261146494,0.17197452229299362,11.532051282051283,25.3,0.24258064516129033,17.0,35.0,0.23648648648648649,0.4857142857142857,0.4857142857142857,1.0,2.0,,,,,,5.0,8.0,,1.0,,0.2777777777777778,0.22857142857142856,2.0,,,,,,0.25,,,2.0,,,,False,,,,
