EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChancePoints,ShortMidRangeAssists,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFG2M,SecondChanceFtPoints,OffTwoPtRebounds,FTDefRebounds,Travels,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,BlockedArc3,HeaveMakes
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,3593.0,60,-9,118,119,45,60,10,237,3.0,5.0,,1.0,,,4.0,12.0,3.0,6.0,1.0,1.0,7,17,3.0,8.0,1,24,124,2.0,1.0,3.0,1.0,2.0,,5.0,10.0,4.0,9.0,,6.0,3.0,,,8.0,8,4.0,16,,2.0,4,7,1.0,8,,1.0,1.0,1.0,4.0,1.0,5.0,,3.0,6,8,1.0,4,1,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,45,,0.7142857142857143,0.7142857142857143,1.0,0.375,0.5,0.375,0.4117647058823529,0.3333333333333333,0.46,0.5,0.48,0.5,0.32,,,,,23.25581395348837,0.2,0.09523809523809523,0.15384615384615385,,0.10909090909090909,0.02040816326530612,,,0.15,0.14285714285714285,0.16666666666666666,,1.0,0.2,0.6,0.6,1.0,,,,,0.48,0.3333333333333333,0.3333333333333333,0.5,0.24,0.5,0.5,1.0,,0.2,0.2,1.0,0.52,0.5,0.4773779999999999,0.47212,0.04,0.058823529411764705,0.20833333333333334,14.058823529411764,25.049999999999997,0.3813559322033898,1.0,,2.0,,1.0,,,,,,4.0,,,,,,,,1.0,,,,0.08,,,,,1.0,0.2,,,,,,,,,,0.09090909090909091,,,,,0.4089,,,,1.0,1.0,1.0,,0.25,0.03125,,,0.05263157894736842,,,,,,,,,,,,,,,True,,,,,,,,,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,7284.0,121,-27,237,249,64,140,30,486,1.0,6.0,1.0,,2.0,5.0,9.0,12.0,2.0,15.0,,1.0,12,23,2.0,19.0,1,31,250,2.0,4.0,5.0,,2.0,1.0,9.0,10.0,14.0,6.0,,15.0,2.0,2.0,,4.0,5,1.0,11,,2.0,11,19,1.0,20,,3.0,,2.0,4.0,1.0,7.0,1.0,2.0,5,9,2.0,6,2,,,,1.0,3.0,1.0,3.0,3.0,9.0,64,1.0,0.4166666666666667,0.4166666666666667,1.0,0.10526315789473684,,0.10526315789473684,0.5217391304347826,0.8,0.35714285714285715,0.5714285714285714,0.36046511627906974,0.5625,0.4523809523809524,,0.08695652173913043,0.3333333333333333,,18.656716417910445,0.42857142857142855,0.10476190476190476,0.09523809523809523,,0.10317460317460317,0.008695652173913044,,0.05405405405405406,0.15,0.07692307692307693,0.125,,1.0,0.14285714285714285,0.16666666666666666,0.25,,0.11904761904761904,0.4,0.4,,0.2857142857142857,0.75,0.75,0.5555555555555556,0.35714285714285715,0.13333333333333333,0.13333333333333333,1.0,0.3333333333333333,,0.14285714285714285,,0.5952380952380952,0.13333333333333333,0.5005,0.43958571428571425,,,0.2903225806451613,12.347826086956522,25.205263157894738,0.270042194092827,,,4.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,0.09523809523809523,,,,0.3333333333333333,,0.14285714285714285,,,,,4.0,1.0,,0.6666666666666666,0.6666666666666666,0.10714285714285714,,,,,0.5094,0.12903225806451613,2.0,,1.0,6.0,1.0,1.0,0.5,0.012987012987012988,0.037037037037037035,,,1.0,,,,2.0,,,,1.0,,,,,,True,,,,,,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,660.0,11,-6,25,26,9,13,1,51,2.0,3.0,,1.0,,1.0,,,,,,,2,4,,,2,6,29,,1.0,1.0,,,2.0,4.0,4.0,,,,,,,,1.0,1,1.0,2,,,3,4,,4,,,,,,,,,,1,4,,1,2,,,,1.0,,,,,4.0,9,1.0,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.6,1.0,,,,,,19.23076923076923,,0.3333333333333333,,,0.2727272727272727,,,0.5,0.3333333333333333,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,,,,,,1.0,,,0.75,,0.609075,0.8131,,,0.6666666666666666,1.85,,0.36,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,1603.0,27,-15,52,54,9,30,6,106,3.0,7.0,1.0,4.0,,2.0,2.0,4.0,,,,,5,13,,,3,13,51,2.0,3.0,5.0,,,,6.0,10.0,,,,,,1.0,,1.0,1,1.0,2,,,2,2,2.0,4,,,,,3.0,,3.0,,,6,7,1.0,7,4,,,2.0,,2.0,2.0,2.0,1.0,6.0,9,,1.0,1.0,,,,,0.38461538461538464,0.6,0.38461538461538464,0.6,0.43333333333333335,0.6,,,0.07692307692307693,0.14285714285714285,,30.508474576271187,,0.08333333333333333,,,0.07407407407407407,0.06666666666666667,,0.1,0.1111111111111111,,,,0.5,0.5384615384615384,0.42857142857142855,0.5,1.0,0.15384615384615385,,,,0.3076923076923077,0.5,0.5,1.0,,,,,0.5,0.8,,,0.5384615384615384,,0.49625384615384616,0.55496,0.13333333333333333,0.13333333333333333,0.46153846153846156,7.176923076923078,,0.17307692307692307,2.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,0.5,,,,,,2.0,,,0.5,0.5,,,,,,0.5074,0.15384615384615385,1.0,,2.0,,2.0,0.5,,0.09090909090909091,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,142446.0,2374,50,4781,4782,1101,1228,557,9563,171.0,287.0,45.0,58.0,59.0,167.0,150.0,357.0,166.0,409.0,37.0,105.0,380,811,179.0,440.0,392,1689,5284,78.0,71.0,165.0,40.0,113.0,108.0,370.0,280.0,480.0,510.0,3.0,406.0,166.0,72.0,3.0,136.0,182,93.0,410,8.0,61.0,191,285,48.0,333,10.0,84.0,16.0,50.0,75.0,8.0,159.0,13.0,36.0,100,203,22.0,321,447,37.0,21.0,187.0,30.0,93.0,78.0,94.0,55.0,370.0,1101,26.0,0.3684210526315789,0.3888888888888889,0.9497206703910615,0.4068181818181818,0.35398230088495575,0.4096109839816934,0.468557336621455,0.4303030303030303,0.5183852917665868,0.4712230215827338,0.5791666666666667,0.545045045045045,0.3517186250999201,0.006818181818181818,0.08877928483353884,0.16376306620209058,0.007334963325183374,29.367414490621552,0.5283018867924528,0.11717791411042945,0.11090909090909092,0.012558869701726845,0.11559633027522936,0.020650263620386643,0.013207547169811321,0.09462365591397849,0.1215323645970938,0.09631728045325778,0.13705583756345177,0.01644736842105263,0.5851063829787234,0.22941646682653877,0.5958188153310104,0.7125,0.36257309941520466,0.1334932054356515,0.3532934131736527,0.39864864864864863,0.1864406779661017,0.2853717026378897,0.42016806722689076,0.42735042735042733,0.44666666666666666,0.3269384492406075,0.4058679706601467,0.4088669950738916,0.9457831325301205,0.4205607476635514,0.20863309352517986,0.3776978417266187,0.3523809523809524,0.5811350919264588,0.4088669950738916,0.5001655448717949,0.4776483636363637,0.14042553191489363,0.19458896982310095,0.21906453522794553,10.436374845869295,25.602272727272727,0.2302865509307676,33.0,13.0,31.0,2.0,8.0,29.0,27.0,46.0,33.0,13.0,32.0,1.0,69.0,40.0,29.0,34.0,4.0,14.0,33.0,0.11377245508982035,,0.009523809523809525,0.02478017585931255,0.41935483870967744,0.41935483870967744,1.0,0.018691588785046728,0.5689655172413793,0.02877697841726619,3.0,11.0,27.0,11.0,142.0,11.0,0.3793103448275862,0.5560747663551402,0.6025641025641025,0.13480392156862744,0.2523364485981308,0.4074074074074074,0.9090909090909091,0.375,0.5197071428571429,0.08407341622261694,43.0,23.0,39.0,33.0,17.0,0.5512820512820513,0.21428571428571427,0.023794996949359364,0.04878048780487805,0.01951219512195122,0.004580152671755725,28.0,40.0,10.0,3.0,3.0,12.0,,0.009345794392523364,0.6222222222222222,0.14285714285714285,,11.0,0.024498886414253896,,False,2.0,1.0,1.0,5.0,0.01680672268907563,,,,,,
101127,1610612754,Jarrett Jack,Jarrett Jack,101127,IND,155818.0,2597,-11,5233,5252,1354,1743,619,10485,120.0,222.0,16.0,72.0,75.0,163.0,98.0,217.0,46.0,136.0,13.0,43.0,293,602,72.0,210.0,211,1013,5749,50.0,79.0,164.0,22.0,66.0,95.0,319.0,172.0,414.0,201.0,3.0,133.0,46.0,43.0,,212.0,328,119.0,772,15.0,63.0,150,221,40.0,261,4.0,103.0,18.0,74.0,72.0,16.0,175.0,11.0,40.0,71,171,16.0,201,249,21.0,12.0,87.0,41.0,15.0,7.0,16.0,8.0,319.0,1354,37.0,0.2935153583617747,0.29553264604810997,0.9305555555555556,0.34285714285714286,0.3333333333333333,0.34782608695652173,0.4867109634551495,0.4817073170731707,0.4938423645320197,0.48695652173913045,0.5440217391304348,0.5585106382978723,0.25862068965517243,,0.07142857142857142,0.14864864864864866,,18.355704697986578,0.5885714285714285,0.08337965536409116,0.1065989847715736,0.021929824561403508,0.08912133891213389,0.016129032258064516,0.0273224043715847,0.05185185185185185,0.10790464240903387,0.10704960835509138,0.10576923076923077,0.010282776349614395,0.5,0.2733990147783251,0.5405405405405406,0.6349206349206349,0.39166666666666666,0.20073891625615764,0.4601226993865031,0.49019607843137253,0.12,0.2672413793103448,0.45161290322580644,0.45161290322580644,0.30612244897959184,0.16748768472906403,0.3382352941176471,0.3382352941176471,0.8913043478260869,0.2318840579710145,0.3130434782608696,0.18695652173913044,0.3023255813953488,0.5320197044334976,0.3458646616541353,0.49818964019851114,0.49036836283185836,0.10011376564277588,0.13023952095808383,0.3149062191510365,9.40980066445183,25.509047619047603,0.25874259506974967,38.0,26.0,74.0,6.0,23.0,19.0,15.0,116.0,95.0,21.0,67.0,,82.0,43.0,39.0,29.0,6.0,14.0,32.0,0.06134969325153374,,,0.09113300492610837,0.35135135135135137,0.35135135135135137,1.0,0.08695652173913043,0.5277777777777778,0.1,9.0,4.0,13.0,7.0,81.0,26.0,0.3684210526315789,0.4420289855072464,0.5,0.07792207792207792,0.18840579710144928,0.3076923076923077,0.75,0.391304347826087,0.46646333333333334,0.07996051332675222,20.0,20.0,25.0,8.0,14.0,0.4,0.04395604395604396,0.013919821826280624,0.01639344262295082,0.01609657947686117,0.010159651669085631,6.0,4.0,2.0,2.0,4.0,4.0,2.0,,0.375,0.3333333333333333,,1.0,0.004739336492890996,2.0,False,,1.0,1.0,,,3.0,0.5,1.0,,,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,37368.0,623,4,1265,1248,400,505,122,2513,12.0,14.0,1.0,9.0,1.0,7.0,11.0,30.0,37.0,93.0,10.0,29.0,24,51,41.0,104.0,11,182,1404,4.0,14.0,23.0,14.0,35.0,10.0,80.0,10.0,38.0,72.0,3.0,90.0,37.0,1.0,,57.0,107,28.0,264,5.0,18.0,47,69,6.0,75,1.0,10.0,2.0,7.0,8.0,1.0,18.0,,6.0,11,37,2.0,24,13,,3.0,1.0,4.0,3.0,2.0,3.0,2.0,80.0,400,4.0,0.20833333333333334,0.20833333333333334,0.5853658536585366,0.3942307692307692,0.4,0.40594059405940597,0.47058823529411764,0.6086956521739131,0.5516129032258065,0.603448275862069,0.559375,0.6190476190476191,0.6709677419354839,,0.0196078431372549,,,12.687099073414114,0.5555555555555556,0.10981308411214953,0.13138686131386862,0.02512562814070352,0.11504424778761062,0.01060070671378092,0.024390243902439025,0.09420289855072464,0.14124293785310735,0.13953488372093023,0.11764705882352941,0.011764705882352941,0.6666666666666666,0.09032258064516129,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.04516129032258064,0.14285714285714285,0.14285714285714285,,0.1935483870967742,0.36666666666666664,0.3793103448275862,0.2727272727272727,0.6,0.3978494623655914,0.3978494623655914,0.5675675675675675,0.08333333333333333,0.15517241379310345,0.5,0.3448275862068966,0.7612903225806451,0.4111111111111111,0.5016098684210528,0.48428363636363636,0.00641025641025641,0.019230769230769232,0.43956043956043955,12.38235294117647,26.17596153846154,0.31620553359683795,8.0,4.0,11.0,,6.0,8.0,51.0,50.0,33.0,17.0,19.0,,23.0,13.0,10.0,3.0,1.0,1.0,7.0,,,,0.07096774193548387,0.36363636363636365,0.36363636363636365,0.75,,0.8888888888888888,0.10344827586206896,4.0,2.0,8.0,2.0,10.0,10.0,0.25,0.3333333333333333,0.38461538461538464,0.07964601769911504,0.6666666666666666,0.25,0.5,0.6666666666666666,0.4929277777777778,0.054945054945054944,1.0,2.0,1.0,4.0,2.0,0.25,0.08,0.0027247956403269754,,,0.006060606060606061,,,1.0,2.0,1.0,,,0.02857142857142857,,,,,,1.0,False,,,,,0.03333333333333333,,,,,,
101211,1610612754,Stephen Graham,Stephen Graham,101211,IND,37446.0,624,3,1263,1271,381,477,144,2534,41.0,67.0,16.0,22.0,9.0,26.0,29.0,80.0,12.0,38.0,4.0,11.0,79,173,17.0,58.0,49,258,1345,29.0,24.0,50.0,5.0,14.0,22.0,85.0,92.0,66.0,51.0,2.0,36.0,12.0,14.0,3.0,20.0,25,12.0,55,6.0,17.0,43,68,20.0,88,3.0,14.0,6.0,8.0,26.0,1.0,40.0,2.0,11.0,34,74,12.0,43,61,5.0,,29.0,4.0,3.0,3.0,3.0,,85.0,381,4.0,0.5822784810126582,0.6301369863013698,1.0,0.29310344827586204,0.35714285714285715,0.30357142857142855,0.45664739884393063,0.48,0.4523809523809524,0.4921875,0.4980694980694981,0.5666666666666667,0.2510822510822511,0.05172413793103448,0.08092485549132948,0.14925373134328357,0.02631578947368421,20.850767085076708,0.35,0.1018957345971564,0.11038961038961038,0.03592814371257485,0.10416666666666667,0.03231017770597738,0.04285714285714286,0.06779661016949153,0.12777777777777777,0.11224489795918367,0.10714285714285714,0.02631578947368421,,0.29004329004329005,0.6119402985074627,0.7192982456140351,0.6585365853658537,0.11255411255411256,0.34615384615384615,0.391304347826087,0.4444444444444444,0.3463203463203463,0.3625,0.3670886075949367,0.5172413793103449,0.1645021645021645,0.3157894736842105,0.32432432432432434,1.0,0.45714285714285713,0.34375,0.171875,0.36363636363636365,0.5411255411255411,0.3333333333333333,0.492351310043668,0.49197619047619034,0.11372549019607843,0.14720812182741116,0.32945736434108525,10.463583815028901,25.608620689655172,0.3016627078384798,15.0,5.0,20.0,,3.0,6.0,,5.0,4.0,1.0,8.0,,10.0,7.0,3.0,6.0,1.0,2.0,6.0,0.11538461538461539,0.1,,0.08658008658008658,0.25,0.2777777777777778,1.0,,0.6818181818181818,0.046875,1.0,3.0,6.0,3.0,43.0,,0.5,0.5285714285714286,0.581081081081081,0.0967741935483871,0.17142857142857143,0.5,1.0,0.3333333333333333,0.4909166666666667,0.16666666666666666,14.0,6.0,14.0,8.0,4.0,0.4827586206896552,0.18181818181818182,0.030973451327433628,0.02877697841726619,0.03669724770642202,0.029411764705882353,10.0,12.0,5.0,1.0,,,1.0,,0.625,0.2,,,,,False,,,,,0.0125,,,,,,
1725,1610612754,Rasho Nesterovic,Rasho Nesterovic,1725,IND,68066.0,1134,-100,2250,2254,521,694,252,4504,113.0,156.0,44.0,24.0,30.0,88.0,67.0,165.0,,1.0,,,210,409,,1.0,22,442,2461,59.0,39.0,89.0,,,5.0,83.0,336.0,84.0,,1.0,,,19.0,,73.0,102,43.0,233,18.0,18.0,107,139,89.0,228,7.0,32.0,9.0,27.0,28.0,2.0,60.0,1.0,14.0,100,157,9.0,47,28,4.0,,15.0,1.0,35.0,24.0,35.0,17.0,83.0,521,1.0,0.8,0.9281767955801105,,,,,0.5134474327628362,0.43820224719101125,0.5121951219512195,0.43820224719101125,0.523696682464455,0.45108695652173914,0.0024390243902439024,,0.04645476772616137,0.05128205128205128,,18.90937622597097,0.5333333333333333,0.13209876543209875,0.07860262008733625,0.07058823529411765,0.12030798845043311,0.0804162724692526,0.06372549019607843,0.12946428571428573,0.12032085561497326,0.07894736842105263,0.07792207792207792,0.03910614525139665,0.4857142857142857,0.3804878048780488,0.7243589743589743,0.7635135135135135,0.7168141592920354,0.2146341463414634,0.3409090909090909,0.38961038961038963,0.8,0.4024390243902439,0.40606060606060607,0.40606060606060607,0.9402985074626866,0.0024390243902439024,,,,0.7457627118644068,0.2696629213483146,,,0.3829268292682927,,0.4805063569682152,0.4599348314606744,0.035629453681710214,0.03571428571428571,0.18778280542986425,9.386797066014669,63.5,0.23155555555555554,18.0,,,,,,,29.0,29.0,,19.0,4.0,29.0,23.0,6.0,5.0,,9.0,12.0,0.125,,0.1111111111111111,,,,,,0.75,,,,,,77.0,11.0,,0.6101694915254238,0.6209677419354839,0.15566037735849056,,,,,0.5420018181818183,0.17420814479638008,36.0,5.0,67.0,14.0,3.0,0.6101694915254238,0.16279069767441862,0.08354114713216958,0.09486166007905138,0.11055276381909548,0.06,30.0,58.0,15.0,4.0,1.0,10.0,9.0,0.09803921568627451,0.6818181818181818,0.06666666666666667,,,,,False,,,,,,,,,4.0,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,107746.0,1796,84,3554,3562,956,1209,460,7116,134.0,225.0,100.0,45.0,13.0,39.0,25.0,76.0,2.0,6.0,2.0,5.0,172,340,2.0,6.0,93,443,3808,112.0,35.0,78.0,2.0,5.0,32.0,108.0,222.0,122.0,6.0,,6.0,2.0,22.0,,91.0,129,41.0,296,51.0,59.0,195,284,212.0,496,7.0,47.0,9.0,32.0,40.0,3.0,87.0,11.0,25.0,125,226,16.0,165,142,18.0,,64.0,16.0,46.0,23.0,46.0,29.0,108.0,956,15.0,0.6453488372093024,0.8604651162790697,1.0,0.3333333333333333,0.4,0.3333333333333333,0.5058823529411764,0.44871794871794873,0.5057803468208093,0.4578313253012048,0.5428921568627451,0.5094339622641509,0.017341040462427744,,0.06470588235294118,0.07111111111111111,,12.090063631913852,0.5402298850574713,0.1597051597051597,0.14425427872860636,0.12289156626506025,0.1558282208588957,0.12236533957845433,0.11176470588235295,0.1804733727810651,0.13580246913580246,0.14015151515151514,0.15172413793103448,0.04697986577181208,0.6304347826086957,0.6502890173410405,0.5955555555555555,0.6411483253588517,0.5970149253731343,0.11271676300578035,0.3333333333333333,0.38235294117647056,0.6153846153846154,0.21965317919075145,0.32894736842105265,0.3333333333333333,0.92,0.017341040462427744,0.3333333333333333,0.3333333333333333,1.0,0.8849557522123894,0.5421686746987951,0.060240963855421686,0.4,0.6676300578034682,0.3333333333333333,0.5224885838150288,0.4910277108433735,0.16326530612244897,0.16580310880829016,0.24379232505643342,5.753823529411763,25.933333333333334,0.268992684299381,23.0,,,,,1.0,,38.0,33.0,5.0,45.0,3.0,52.0,22.0,30.0,15.0,,35.0,27.0,0.1282051282051282,,0.036585365853658534,,,,,,0.5111111111111111,,,,1.0,,159.0,5.0,,0.5221238938053098,0.5719424460431655,0.18037974683544303,0.008849557522123894,,,,0.5554475000000001,0.35891647855530473,59.0,41.0,158.0,30.0,4.0,0.5267857142857143,0.26785714285714285,0.12219644238205724,0.15587529976019185,0.12874251497005987,0.09225092250922509,52.0,86.0,28.0,21.0,2.0,21.0,14.0,0.17333333333333334,0.52,0.11538461538461539,,,,,False,,,,,0.013157894736842105,,,,7.0,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,58945.0,982,-49,1979,1985,352,374,241,3964,108.0,213.0,89.0,31.0,68.0,158.0,17.0,36.0,,,,,193,407,,,95,481,2164,102.0,34.0,60.0,,,29.0,97.0,210.0,176.0,,,,,49.0,,35.0,48,22.0,109,14.0,22.0,96,126,113.0,239,20.0,24.0,3.0,15.0,28.0,3.0,52.0,2.0,13.0,165,208,10.0,127,143,21.0,,75.0,7.0,74.0,48.0,74.0,46.0,97.0,352,6.0,0.5440414507772021,0.6774193548387096,,,,,0.4742014742014742,0.5666666666666667,0.4742014742014742,0.5666666666666667,0.5138888888888888,0.60625,,,0.12039312039312039,0.19248826291079812,,23.070097604259097,0.46153846153846156,0.1348314606741573,0.1111111111111111,0.0660377358490566,0.12967032967032968,0.11630321910695743,0.06936416184971098,0.1523809523809524,0.11515151515151516,0.13114754098360656,0.07894736842105263,0.12195121951219512,0.6216216216216216,0.5233415233415234,0.5070422535211268,0.627906976744186,0.5462962962962963,0.3882063882063882,0.43037974683544306,0.4533333333333333,0.4852941176470588,0.08845208845208845,0.4722222222222222,0.4722222222222222,0.7647058823529411,,,,,0.8725490196078431,0.5166666666666667,,,0.5233415233415234,,0.504248402948403,0.5141466666666666,0.16268980477223427,0.16268980477223427,0.20166320166320167,5.12972972972973,,0.17786760990399192,20.0,,,,,,,13.0,12.0,1.0,12.0,1.0,19.0,14.0,5.0,9.0,1.0,10.0,6.0,0.05063291139240506,,0.021739130434782608,,,,,,0.6451612903225806,,,,,,126.0,1.0,,0.5392156862745098,0.5526315789473685,0.1511627906976744,,,,,0.5695252747252747,0.26195426195426197,55.0,16.0,98.0,8.0,3.0,0.5392156862745098,0.12307692307692308,0.13049267643142476,0.16793893129770993,0.15486725663716813,0.07224334600760456,45.0,76.0,6.0,10.0,2.0,24.0,12.0,0.05128205128205128,0.5056179775280899,0.08888888888888889,,,,,False,,,,7.0,,,,,7.0,,
