EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls,3SecondViolations,OffFTReboundPct,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,HeaveMakes,BlockedCorner3
200798,1610612752,Cheikh Samb,Cheikh Samb,200798,NYK,315.0,5,1.0,10,10,5.0,10.0,2.0,20,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,8,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,0.5,,,1.0,0.3333333333333333,0.1666666666666666,,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,0.5074333333333333,,0.3767,,,,,,13.433333333333332,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201193,1610612752,Demetris Nichols,Demetris Nichols,201193,NYK,382.0,6,-1.0,11,12,5.0,10.0,2.0,23,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,2.0,,1.0,1.0,3.0,10,,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,5.0,,1.0,,,,,,,,0.5,,,0.3333333333333333,,,0.375,,0.25,0.3333333333333333,,,,,30.769230769230766,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.4545166666666667,,0.3885,,,,,0.3333333333333333,14.05,24.9,0.4545454545454545,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201621,1610612752,Joe Crawford,Joe Crawford,201621,NYK,866.0,14,5.0,25,26,9.0,4.0,6.0,51,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,3.0,,5.0,20,1.0,1.0,,,,2.0,1.0,2.0,1.0,2.0,,5.0,,2.0,3.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,5.0,9.0,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.25,1.0,0.5,0.3571428571428571,1.0,0.625,0.3571428571428571,1.0,0.625,0.4285714285714285,0.25,,0.5,,21.875,,0.0666666666666666,0.1,0.2,,0.1,0.0625,0.2,,,,,0.25,,0.25,,,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,,,,,0.1428571428571428,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,,0.25,1.0,,,0.5,0.5,0.7142857142857143,0.5,0.5079214285714285,0.5724,0.5052,,,,0.4,1.0,4.1,24.5,0.36,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2201,1610612752,Eddy Curry,Eddy Curry,2201,NYK,310.0,5,1.0,11,11,,,1.0,22,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,13,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,0.75,,,,,,,,25.0,1.0,0.2,,,,0.2,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5825,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200754,1610612752,Mouhamed Sene,Mouhamed Sene,200754,NYK,335.0,6,,11,12,9.0,4.0,3.0,23,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,11,1.0,1.0,,,1.0,3.0,1.0,2.0,,,1.0,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,3.0,9.0,,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.75,1.5,0.75,,,,,,21.428571428571427,,0.4,0.6666666666666666,0.3333333333333333,,0.375,0.3333333333333333,0.5,1.0,,,0.5,,,,1.0,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.6,0.4568,0.6,0.5,0.5,,1.0,1.0,2.95,,0.8181818181818182,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,114539.0,1909,62.0,3869,3879,1058.0,1189.0,442.0,7748,173.0,277.0,20.0,33.0,49.0,79.0,43.0,101.0,71.0,162.0,32.0,83.0,10.0,8.0,19.0,78.0,250.0,5.0,17.0,18.0,72.0,287.0,540.0,110.0,333.0,208.0,1112.0,4251,30.0,57.0,8.0,27.0,10.0,94.0,77.0,152.0,26.0,91.0,103.0,335.0,174.0,400.0,261.0,69.0,32.0,5.0,245.0,78.0,21.0,156.0,103.0,259.0,76.0,27.0,111.0,12.0,33.0,621.0,32.0,45.0,62.0,102.0,166.0,80.0,246.0,10.0,84.0,54.0,30.0,59.0,24.0,40.0,57.0,19.0,3.0,116.0,3.0,29.0,63.0,179.0,18.0,218.0,251.0,25.0,1.0,8.0,89.0,10.0,31.0,335.0,1058.0,30.0,31.0,0.3031358885017421,0.3210332103321033,0.7909090909090909,0.3303303303303303,0.2962962962962963,0.2857142857142857,0.3353658536585366,0.5314814814814814,0.5263157894736842,0.506578947368421,0.5177548682703322,0.5,0.4773662551440329,0.5660184237461617,0.5284090909090909,0.5548172757475083,0.3814432989690721,0.0388888888888888,0.0613718411552346,0.0297029702970297,0.0061728395061728,24.88615664845173,0.5086206896551724,0.0821256038647343,0.039543057996485,0.1308016877637131,0.0449438202247191,0.0955710955710955,0.0416216216216216,0.0433070866141732,0.0411985018726591,0.0330578512396694,0.0467289719626168,0.0448430493273542,0.0804597701149425,0.1205357142857142,0.1325301204819277,0.1267605633802817,0.0231481481481481,0.3172966781214204,0.6245487364620939,0.6653846153846154,0.3179190751445087,0.1156930126002291,0.4257425742574257,0.4387755102040816,0.1855670103092783,0.4382716049382716,0.4409937888198758,0.2394366197183098,0.0950744558991981,0.3855421686746988,0.3902439024390244,0.96875,0.286368843069874,0.312,0.3170731707317073,0.717948717948718,0.3928571428571428,0.6060606060606061,0.119047619047619,0.2023809523809523,0.2941176470588235,1.0,0.3251028806584362,0.620253164556962,0.0781893004115226,0.4210526315789473,0.2962962962962963,0.25,0.6987399770904925,0.3183673469387755,0.5325109699769055,0.5061396551724139,0.5148899159663868,0.1046511627906976,0.1473509933774834,0.0292397660818713,0.0845323741007194,0.3012589928057554,7.209999999999999,25.325525525525524,0.2734556733005944,3.0,6.0,,0.027027027027027,27.0,6.0,4.0,6.0,1.0,0.1666666666666666,2.0,6.0,1.0,,0.0149253731343283,4.0,1.0,1.0,,0.03954802259887,0.3488372093023256,0.1,False,3.0,5.0,2.0,2.0,0.015015015015015,0.0120481927710843,0.016,0.3,1.0,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,167473.0,2791,-188.0,5645,5659,1284.0,1410.0,648.0,11304,386.0,609.0,107.0,156.0,76.0,126.0,74.0,171.0,59.0,163.0,,,,,,,1.0,,,,1.0,519.0,943.0,,1.0,247.0,1285.0,6342,119.0,177.0,,,29.0,267.0,96.0,177.0,,1.0,53.0,245.0,692.0,346.0,,,170.0,,1.0,,102.0,78.0,94.0,172.0,63.0,31.0,50.0,5.0,23.0,438.0,81.0,171.0,179.0,437.0,688.0,253.0,941.0,35.0,76.0,56.0,20.0,89.0,14.0,57.0,57.0,32.0,5.0,146.0,16.0,20.0,121.0,257.0,17.0,234.0,326.0,46.0,,,162.0,,24.0,245.0,1284.0,35.0,20.0,0.6666666666666666,0.7972350230414746,,,,,,0.5503711558854719,0.672316384180791,0.5423728813559322,0.5497881355932204,0.672316384180791,0.5393258426966292,0.5927121771217713,0.6881443298969072,0.5833333333333334,0.0010593220338983,0.1081654294803817,0.1444991789819376,0.0760233918128654,0.0061349693251533,19.26691729323308,0.6095890410958904,0.2376291462751495,0.0977701543739279,0.2557142857142857,0.0849056603773584,0.2426152028357621,0.0932297447280799,0.128686327077748,0.0827067669172932,0.0695364238410596,0.0939226519337016,0.2138263665594855,0.2808764940239043,0.2279720279720279,0.2736220472440945,0.2083333333333333,0.108695652173913,0.6451271186440678,0.6338259441707718,0.7408829174664108,0.655440414507772,0.1811440677966101,0.4327485380116959,0.4683544303797468,0.1726694915254237,0.3619631901840491,0.3641975308641975,0.864406779661017,,,,,0.0010593220338983,,,,0.8813559322033898,0.6858974358974359,,,,,0.7078651685393258,0.6031746031746031,,,0.0056179775280898,,0.6461864406779662,,0.5302208156779662,0.5576604166666667,0.5360160112359549,0.1528301886792452,0.1529745042492918,,0.2077821011673152,0.1906614785992217,4.661399787910923,29.0,0.2274579273693534,1.0,24.0,5.0,0.0071942446043165,8.0,22.0,21.0,22.0,13.0,0.5909090909090909,72.0,14.0,,8.0,0.4390243902439024,17.0,1.0,,,0.0565217391304347,0.5675675675675675,0.1962616822429906,False,,,,,,,,,,,,,
101194,1610612752,Anthony Roberson,Anthony Roberson,101194,NYK,15194.0,253,-56.0,517,515,132.0,153.0,61.0,1032,6.0,7.0,,,2.0,2.0,1.0,5.0,8.0,20.0,8.0,29.0,1.0,1.0,5.0,16.0,42.0,1.0,3.0,7.0,16.0,15.0,32.0,24.0,71.0,5.0,107.0,575,3.0,3.0,2.0,4.0,,12.0,7.0,9.0,8.0,21.0,,38.0,16.0,14.0,63.0,9.0,,1.0,41.0,16.0,1.0,15.0,4.0,19.0,3.0,1.0,8.0,3.0,4.0,42.0,1.0,2.0,3.0,8.0,11.0,4.0,15.0,,10.0,6.0,4.0,5.0,,4.0,2.0,1.0,,7.0,2.0,,6.0,18.0,,7.0,5.0,,,1.0,2.0,,,38.0,132.0,5.0,,0.5333333333333333,0.5333333333333333,0.875,0.3380281690140845,0.5,0.3809523809523809,0.3428571428571428,0.46875,1.0,0.7777777777777778,0.4951456310679611,0.8571428571428571,0.6333333333333333,0.5047619047619047,0.8571428571428571,0.6333333333333333,0.6893203883495146,0.03125,0.1428571428571428,,,19.112627986348123,0.7142857142857143,0.0484848484848484,0.0136054421768707,0.0535714285714285,0.008695652173913,0.0497737556561085,0.0114503816793893,0.0185185185185185,,0.0192307692307692,0.0117647058823529,0.0465116279069767,,0.0779220779220779,0.054054054054054,0.0526315789473684,,0.0679611650485436,0.8571428571428571,1.0,0.5,0.0485436893203883,0.2,0.2,0.1941747572815534,0.4,0.4,0.5,0.2815533980582524,0.2758620689655172,0.2758620689655172,1.0,0.4077669902912621,0.3809523809523809,0.3809523809523809,0.8125,,,0.1428571428571428,0.4285714285714285,0.3333333333333333,1.0,0.0666666666666666,1.0,0.1666666666666666,0.2,0.5333333333333333,0.4375,0.7572815533980582,0.3902439024390244,0.5195509803921569,0.4528125,0.4979913793103447,0.019047619047619,0.0588235294117647,,0.1121495327102803,0.3551401869158878,12.874999999999998,24.92957746478873,0.2553191489361702,1.0,2.0,,0.0588235294117647,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,False,1.0,,,,,,,1.0,1.0,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,46387.0,773,35.0,1546,1545,380.0,445.0,167.0,3091,38.0,63.0,6.0,12.0,13.0,15.0,13.0,34.0,15.0,35.0,17.0,30.0,3.0,3.0,7.0,36.0,96.0,2.0,8.0,10.0,24.0,66.0,132.0,53.0,126.0,54.0,345.0,1661,9.0,19.0,3.0,11.0,5.0,32.0,20.0,30.0,13.0,31.0,11.0,90.0,76.0,56.0,144.0,15.0,8.0,,96.0,36.0,15.0,28.0,18.0,46.0,10.0,8.0,15.0,4.0,9.0,110.0,7.0,13.0,27.0,53.0,93.0,20.0,113.0,3.0,22.0,15.0,7.0,22.0,2.0,11.0,24.0,11.0,10.0,46.0,1.0,10.0,49.0,91.0,10.0,58.0,67.0,6.0,2.0,,23.0,7.0,5.0,90.0,380.0,8.0,4.0,0.5757575757575758,0.6129032258064516,0.9056603773584906,0.4206349206349206,0.2727272727272727,0.4193548387096774,0.4206349206349206,0.5,0.4736842105263157,0.6666666666666666,0.563953488372093,0.45,0.6475409836065574,0.6052631578947368,0.4705882352941176,0.6428571428571429,0.4883720930232558,0.1136363636363636,0.1746031746031746,0.088235294117647,0.0285714285714285,19.03392754456584,0.4782608695652174,0.1068548387096774,0.0320197044334975,0.1291866028708134,0.0229508196721311,0.1134751773049645,0.0281293952180028,0.0382513661202185,0.02,0.032520325203252,0.0128755364806866,0.0930232558139534,0.1034482758620689,0.1201923076923077,0.1605839416058394,0.0694444444444444,0.024793388429752,0.2441860465116279,0.6031746031746031,0.7307692307692307,0.5526315789473685,0.1317829457364341,0.3823529411764705,0.4193548387096774,0.1356589147286821,0.4285714285714285,0.4411764705882353,0.7333333333333333,0.1162790697674418,0.5666666666666667,0.5666666666666667,0.9411764705882352,0.3720930232558139,0.375,0.3789473684210526,0.8888888888888888,0.4,0.5,0.1,0.2666666666666666,0.25,1.0,0.2459016393442623,0.8666666666666667,0.1147540983606557,0.4285714285714285,0.3934426229508196,0.4166666666666667,0.7325581395348837,0.375,0.5246451550387596,0.5249750000000001,0.5140688524590165,0.1071428571428571,0.1543624161073825,0.0534351145038167,0.0927536231884058,0.2608695652173913,7.196212121212124,24.65396825396825,0.2457956015523932,,1.0,,,2.0,10.0,10.0,10.0,4.0,0.4,13.0,2.0,,,0.2241379310344827,10.0,,1.0,,0.0555555555555555,0.4615384615384615,0.1666666666666666,False,1.0,1.0,,1.0,0.0079365079365079,,0.0104166666666666,0.3333333333333333,,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,152741.0,2546,-145.0,5155,5157,1171.0,1143.0,569.0,10312,153.0,261.0,24.0,44.0,37.0,65.0,69.0,165.0,108.0,267.0,38.0,97.0,5.0,5.0,16.0,58.0,193.0,5.0,16.0,8.0,42.0,330.0,693.0,96.0,290.0,161.0,1109.0,5720,44.0,80.0,7.0,21.0,20.0,129.0,64.0,141.0,13.0,58.0,59.0,226.0,304.0,356.0,273.0,15.0,32.0,4.0,189.0,58.0,42.0,88.0,74.0,162.0,48.0,26.0,42.0,9.0,37.0,398.0,24.0,55.0,93.0,207.0,325.0,81.0,406.0,18.0,66.0,47.0,19.0,58.0,13.0,37.0,71.0,21.0,21.0,129.0,10.0,24.0,152.0,231.0,17.0,174.0,202.0,28.0,1.0,,95.0,3.0,17.0,226.0,1171.0,19.0,15.0,0.4606060606060606,0.4840764331210191,0.9479166666666666,0.3310344827586207,0.3333333333333333,0.2241379310344827,0.3356643356643357,0.4761904761904761,0.55,0.4539007092198581,0.4821973550356053,0.5396039603960396,0.4195979899497487,0.5187090739008419,0.5707964601769911,0.4829059829059829,0.2950152594099695,0.0606060606060606,0.1187739463601532,0.0606060606060606,0.0037453183520599,20.53218884120172,0.4496124031007752,0.1241007194244604,0.0346565847511027,0.1426380368098159,0.0266075388026607,0.1293103448275862,0.0317396544797107,0.0466165413533834,0.032520325203252,0.0216998191681736,0.0220913107511045,0.0862676056338028,0.1349036402569593,0.1500789889415482,0.1428571428571428,0.1420765027322404,0.0352941176470588,0.2655137334689725,0.5862068965517241,0.6652173913043479,0.4705882352941176,0.167853509664293,0.4181818181818181,0.4451612903225806,0.271617497456765,0.4044943820224719,0.4060150375939849,0.6388888888888888,0.0986775178026449,0.3917525773195876,0.3917525773195876,0.9736842105263158,0.1963377416073245,0.3005181347150259,0.3005181347150259,0.9310344827586208,0.4356435643564356,0.5454545454545454,0.0495049504950495,0.1584158415841584,0.3125,0.6,0.3266331658291457,0.5692307692307692,0.0804020100502512,0.3125,0.2110552763819095,0.1904761904761904,0.560528992878942,0.3068783068783068,0.5083743615934627,0.4989705479452054,0.5022765306122449,0.0931558935361216,0.125,0.0102739726027397,0.1163210099188458,0.2037871956717764,9.237950937950934,24.97206896551725,0.2271580989330746,2.0,4.0,1.0,0.016,12.0,67.0,51.0,69.0,36.0,0.5217391304347826,25.0,7.0,2.0,5.0,0.18796992481203,12.0,14.0,1.0,1.0,0.0403587443946188,0.1594202898550724,0.25,False,2.0,,7.0,,,,,0.4,1.0,2.0,2.0,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,135031.0,2251,-44.0,4547,4544,1064.0,1155.0,513.0,9091,202.0,351.0,40.0,60.0,37.0,67.0,54.0,134.0,74.0,179.0,32.0,89.0,6.0,9.0,20.0,124.0,338.0,9.0,23.0,28.0,74.0,330.0,664.0,156.0,427.0,210.0,1338.0,5028,50.0,84.0,11.0,29.0,33.0,166.0,63.0,123.0,37.0,94.0,79.0,316.0,206.0,454.0,423.0,45.0,42.0,2.0,336.0,124.0,69.0,52.0,33.0,85.0,18.0,15.0,39.0,6.0,7.0,203.0,29.0,52.0,84.0,211.0,316.0,82.0,398.0,17.0,75.0,38.0,37.0,73.0,10.0,41.0,70.0,32.0,16.0,143.0,14.0,32.0,82.0,201.0,23.0,238.0,264.0,24.0,,,114.0,2.0,27.0,316.0,1064.0,25.0,22.0,0.3121212121212121,0.3333333333333333,0.903846153846154,0.3653395784543325,0.3793103448275862,0.3936170212765957,0.3670588235294117,0.4969879518072289,0.5952380952380952,0.5121951219512195,0.5169569202566453,0.588495575221239,0.5460829493087558,0.552892561983471,0.6240601503759399,0.6053639846743295,0.3913840513290559,0.1039156626506024,0.1538461538461538,0.0970149253731343,0.0111731843575419,26.21773724044246,0.5104895104895105,0.1488011283497884,0.037956204379562,0.1426146010186757,0.0358910891089108,0.1469855505729945,0.0371900826446281,0.0559210526315789,0.0256410256410256,0.0222222222222222,0.0326797385620915,0.1386554621848739,0.1738035264483627,0.1394495412844036,0.1274038461538461,0.1791907514450867,0.0321361058601134,0.3217231897341888,0.5754985754985755,0.6801346801346801,0.3564356435643564,0.1228230980751604,0.4029850746268656,0.4462809917355372,0.1640696608615948,0.4134078212290503,0.4180790960451977,0.2972972972972973,0.0815765352887259,0.3595505617977528,0.3595505617977528,0.9375,0.3098075160403299,0.3668639053254438,0.3679525222551928,0.8951612903225806,0.5309734513274337,0.6666666666666666,0.0530973451327433,0.2035398230088495,0.391304347826087,0.8888888888888888,0.3087557603686636,0.5522388059701493,0.0921658986175115,0.45,0.3410138248847926,0.3783783783783784,0.7131072410632447,0.369047619047619,0.5284656565656566,0.5242582191780822,0.5147093023255813,0.0980557903634826,0.1511936339522546,0.0046620046620046,0.1240657698056801,0.2361733931240657,6.8415662650602425,25.064168618266983,0.2340004398504508,1.0,10.0,1.0,0.0094339622641509,15.0,21.0,15.0,21.0,11.0,0.5238095238095238,21.0,12.0,,4.0,0.1489361702127659,18.0,6.0,,3.0,0.0459183673469387,0.1666666666666666,0.175,False,2.0,1.0,1.0,,0.0023419203747072,,0.0029585798816568,0.3333333333333333,0.5,,,,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,4507.0,75,-3.0,157,156,38.0,55.0,18.0,313,6.0,14.0,,1.0,2.0,3.0,1.0,5.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,1.0,8.0,20.0,,3.0,4.0,20.0,155,,2.0,,,,,2.0,3.0,,2.0,,4.0,6.0,10.0,,,,,1.0,,5.0,3.0,7.0,10.0,2.0,5.0,2.0,,1.0,27.0,,1.0,3.0,2.0,6.0,2.0,8.0,,2.0,,2.0,5.0,,3.0,,2.0,,5.0,1.0,2.0,4.0,7.0,,8.0,9.0,1.0,,,5.0,,,4.0,38.0,1.0,,0.375,0.375,,,,,,0.4,,0.6666666666666666,0.3478260869565217,,0.4,0.3703703703703703,,0.4,0.1304347826086956,0.25,0.2857142857142857,0.2,,17.77777777777778,1.0,0.0425531914893617,0.0172413793103448,0.2142857142857142,,0.081967213114754,0.0126582278481012,0.04,,,,,0.0909090909090909,0.0454545454545454,0.2727272727272727,,,0.6086956521739131,0.4285714285714285,0.6,0.5,0.217391304347826,0.2,0.25,0.0434782608695652,1.0,1.0,,0.0869565217391304,,,,0.0434782608695652,,,,0.5,,,,,,0.6,0.6666666666666666,0.2,,0.2,,0.7391304347826086,,0.5549391304347825,0.4439,0.60892,0.1851851851851851,0.2083333333333333,,,0.2,3.555,24.399999999999995,0.2420382165605095,1.0,,,0.125,,,,,,,1.0,,,,0.1,,,,,,,,False,,,,,,,,,,,,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,21388.0,356,56.0,714,715,154.0,185.0,68.0,1429,9.0,17.0,1.0,3.0,1.0,2.0,3.0,6.0,9.0,20.0,8.0,15.0,,,1.0,16.0,41.0,3.0,4.0,5.0,13.0,21.0,43.0,24.0,56.0,21.0,135.0,760,3.0,6.0,3.0,4.0,1.0,16.0,4.0,10.0,5.0,14.0,8.0,31.0,20.0,22.0,69.0,3.0,4.0,,41.0,16.0,2.0,4.0,10.0,14.0,8.0,2.0,3.0,1.0,,38.0,9.0,2.0,9.0,27.0,37.0,11.0,48.0,,14.0,9.0,5.0,7.0,,3.0,8.0,4.0,7.0,15.0,,1.0,23.0,41.0,1.0,31.0,21.0,1.0,,,8.0,,3.0,31.0,154.0,7.0,3.0,0.4761904761904761,0.5263157894736842,0.9583333333333334,0.4285714285714285,0.75,0.3571428571428571,0.4285714285714285,0.4883720930232558,0.5,0.4,0.5757575757575758,0.75,0.4791666666666667,0.6192660550458715,0.8,0.5535714285714286,0.5656565656565656,0.0465116279069767,,0.3333333333333333,,15.656565656565656,0.4666666666666667,0.1111111111111111,0.0101522842639593,0.1046511627906976,0.0697674418604651,0.1094224924012158,0.0337423312883435,0.021505376344086,,,0.043010752688172,0.1237113402061855,0.0857142857142857,0.1184210526315789,0.0806451612903225,0.1666666666666666,,0.1717171717171717,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.0606060606060606,0.5,0.75,0.202020202020202,0.45,0.45,0.4444444444444444,0.1515151515151515,0.5333333333333333,0.5333333333333333,1.0,0.4141414141414141,0.3902439024390244,0.4,0.9375,0.3,0.3333333333333333,,0.4,0.75,0.6666666666666666,0.0833333333333333,0.5,0.0416666666666666,,0.5416666666666666,0.3846153846153846,0.7373737373737373,0.3902439024390244,0.5278020202020203,0.5052166666666666,0.4823687499999999,0.0754716981132075,0.16,,0.1185185185185185,0.2296296296296296,10.295348837209303,24.764285714285712,0.2156862745098039,,2.0,,,4.0,4.0,4.0,4.0,4.0,1.0,1.0,,,1.0,0.0434782608695652,1.0,,,,0.1388888888888889,,,False,,1.0,,,0.0178571428571428,,0.024390243902439,,,,,,
