EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGA,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,HeaveMakes,Fg3aBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls,BlockedArc3
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,8184.0,136,-29,246,250,62.0,83,31.0,496,14.0,18.0,5.0,8.0,3.0,5.0,6.0,19.0,5.0,10.0,,,,,,,,,,25.0,47.0,,,14.0,64.0,276,6.0,10.0,,,12.0,5.0,11.0,,,4.0,14.0,32.0,18.0,,,10.0,,,3.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,3.0,8.0,1.0,3.0,14.0,20.0,12.0,32.0,,3.0,2.0,1.0,4.0,,2.0,5.0,,2.0,3.0,9.0,,1.0,4.0,13,2.0,14.0,1.0,,17.0,3.0,,10.0,,5.0,4.0,1.0,5.0,14.0,62.0,3.0,,0.64,0.8,,,,,0.5319148936170213,0.6,0.45454545454545453,0.5319148936170213,0.6,0.45454545454545453,0.5925925925925926,0.6,0.5384615384615384,,0.06382978723404255,0.05555555555555555,22.105263157894736,0.4444444444444444,0.16666666666666666,0.175,0.08695652173913043,0.10714285714285714,0.08823529411764706,0.1574074074074074,0.0873015873015873,0.09090909090909091,0.15625,0.07692307692307693,0.2631578947368421,0.125,0.15555555555555556,0.1,0.125,,0.3829787234042553,0.7777777777777778,0.8235294117647058,0.5714285714285714,0.40425531914893614,0.3157894736842105,0.35294117647058826,0.2127659574468085,0.5,0.5,1.0,,,,,,,,,0.8,0.625,,0.45454545454545453,0.6,,,,,0.3829787234042553,,0.47710851063829784,0.5203125000000001,0.486,0.18518518518518517,0.18518518518518517,0.1875,0.21875,7.687234042553191,,0.25203252032520324,3.0,,3.0,3.0,0.10526315789473684,0.2727272727272727,0.02631578947368421,0.6,0.5,,,,,,,,0.125,,,,,,,,,True,,,,,,,,,,,,,,,
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,228.0,4,3,8,7,2.0,3,,15,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,7,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.58095,,,,,,,,24.7,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,339.0,6,-10,10,12,,4,2.0,22,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,3.0,,,,2.0,18,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,1,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,0.3333333333333333,0.5,33.333333333333336,,,,0.25,,,,0.16666666666666666,0.5,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,,0.5,1.0,,,,,,,,0.6666666666666666,,0.48216666666666663,0.46404999999999996,,,,1.0,,7.433333333333334,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,
201583,1610612751,Ryan Anderson,Ryan Anderson,201583,NJN,845.0,14,-6,27,27,7.0,4,4.0,54,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,3.0,,,3.0,3.0,28,,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,2,,2.0,,,4.0,,,2.0,,,,,,,7.0,,,,,,,,,,,,,,,0.3,,,,0.3333333333333333,0.5,16.129032258064516,,,0.16666666666666666,,,0.2,0.08333333333333333,0.06666666666666667,,,,,,0.5,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,0.6666666666666666,,0.5935333333333334,,0.6491,0.4,0.4,,,2.766666666666667,,0.25925925925925924,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,166158.0,2769,-70,5226,5216,1388.0,1432,582.0,10442,177.0,312.0,22.0,42.0,53.0,91.0,67.0,157.0,169.0,418.0,32.0,67.0,11.0,17.0,115.0,304.0,20.0,30.0,81.0,413.0,887.0,147.0,371.0,314.0,1581.0,5871,40.0,79.0,23.0,18.0,128.0,105.0,231.0,41.0,98.0,149.0,482.0,234.0,592.0,342.0,99.0,26.0,297.0,114.0,46.0,214.0,131.0,345.0,73.0,58.0,131.0,22.0,61.0,821.0,23.0,42.0,2.0,80.0,228.0,318.0,67.0,385.0,22.0,78.0,47.0,31.0,78.0,23.0,58.0,73.0,11.0,20.0,15.0,151.0,9.0,50.0,125.0,218,20.0,329.0,10.0,10.0,387.0,31.0,20.0,146.0,52.0,36.0,30.0,1.0,36.0,482.0,1388.0,28.0,47.0,0.28329297820823246,0.2925,0.7755102040816326,0.39622641509433965,0.41836734693877553,0.4,0.46561443066516345,0.5063291139240507,0.45454545454545453,0.503577106518283,0.5392156862745098,0.506079027355623,0.5487377279102384,0.5669642857142857,0.5792682926829268,0.294912559618442,0.05186020293122886,0.11538461538461539,26.619313377304245,0.5165562913907285,0.013986013986013986,0.12984054669703873,0.024662360540223135,0.12598425196850394,0.03062583222370173,0.1288163948138854,0.026487367563162185,0.023474178403755867,0.021108179419525065,0.019193857965451054,0.08842443729903537,0.13106796116504854,0.16481994459833796,0.11157894736842106,0.16875,0.03486529318541997,0.2480127186009539,0.5673076923076923,0.6413043478260869,0.24293785310734464,0.12480127186009539,0.4267515923566879,0.44966442953020136,0.3322734499205087,0.4043062200956938,0.40625,0.35502958579881655,0.05325914149443561,0.47761194029850745,0.48484848484848486,1.0,0.24165341812400637,0.3782894736842105,0.3795379537953795,0.7130434782608696,0.4117647058823529,0.5238095238095238,0.19607843137254902,0.2765957446808511,0.5824175824175825,0.05167173252279635,0.6470588235294118,0.24620060790273557,0.37037037037037035,0.5429252782193958,0.3838383838383838,0.48666434852118295,0.4876802631578947,0.47464427244582047,0.10771470160116449,0.14570858283433133,0.08096141682479444,0.30487033523086654,10.493461104847796,25.882479784366577,0.26559510141599696,10.0,,4.0,20.0,0.050955414012738856,0.053475935828877004,0.027737226277372264,0.5555555555555556,0.208955223880597,0.18181818181818182,9.0,10.0,6.0,0.43478260869565216,0.45,3.0,0.05652173913043478,3.0,5.0,0.029411764705882353,0.6666666666666666,2.0,,,0.005376344086021506,False,1.0,1.0,2.0,1.0,1.0,1.0,0.005390835579514825,0.004784688995215311,0.014925373134328358,0.003289473684210526,0.3333333333333333,1.0,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,49628.0,827,-3,1494,1496,394.0,413,191.0,2990,78.0,133.0,29.0,54.0,15.0,28.0,9.0,28.0,6.0,17.0,,,,,,,,,,93.0,178.0,,,25.0,211.0,1677,30.0,59.0,,4.0,64.0,19.0,40.0,,,13.0,51.0,132.0,54.0,,,46.0,,,11.0,19.0,10.0,29.0,8.0,2.0,10.0,,9.0,68.0,18.0,67.0,1.0,32.0,68.0,121.0,86.0,207.0,12.0,16.0,13.0,3.0,12.0,3.0,6.0,11.0,2.0,6.0,,23.0,3.0,6.0,58.0,82,3.0,52.0,10.0,2.0,63.0,6.0,,26.0,9.0,44.0,33.0,1.0,44.0,51.0,394.0,7.0,8.0,0.7096774193548387,0.9428571428571428,,,,,0.5224719101123596,0.5084745762711864,0.475,0.5224719101123596,0.5084745762711864,0.475,0.5096618357487923,0.49230769230769234,0.49038461538461536,,0.06179775280898876,0.06766917293233082,13.244650086755351,0.5217391304347826,0.022727272727272728,0.13737373737373737,0.13293650793650794,0.16,0.08490566037735849,0.14388489208633093,0.11871508379888268,0.21844660194174756,0.0975609756097561,0.0728476821192053,0.08284023668639054,0.12389380530973451,0.18779342723004694,0.14965986394557823,0.18867924528301888,0.16666666666666666,0.7471910112359551,0.5864661654135338,0.6290322580645161,0.6666666666666666,0.15730337078651685,0.32142857142857145,0.34615384615384615,0.09550561797752809,0.35294117647058826,0.35294117647058826,1.0,,,,,,,,,0.9152542372881356,0.5370370370370371,,0.7,0.5357142857142857,,,,,0.7471910112359551,,0.5248050561797755,0.5456634615384616,0.5038275000000001,0.13131313131313133,0.13131313131313133,0.3033175355450237,0.24170616113744076,3.1640449438202243,,0.2637215528781794,21.0,1.0,4.0,26.0,0.07142857142857142,0.328125,0.06481481481481481,0.5909090909090909,0.8888888888888888,0.13793103448275862,,,,,,4.0,0.11475409836065574,,10.0,,,,,,,False,,,,,1.0,,,,,,,,2.0,,
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,85048.0,1417,-114,2645,2646,555.0,581,298.0,5291,56.0,121.0,17.0,40.0,11.0,19.0,23.0,56.0,64.0,183.0,13.0,29.0,2.0,6.0,35.0,110.0,4.0,7.0,27.0,143.0,360.0,48.0,139.0,95.0,525.0,2959,19.0,55.0,6.0,24.0,68.0,23.0,57.0,9.0,33.0,29.0,102.0,214.0,72.0,141.0,3.0,30.0,110.0,35.0,32.0,37.0,23.0,60.0,11.0,12.0,21.0,3.0,13.0,143.0,10.0,54.0,3.0,54.0,178.0,259.0,67.0,326.0,10.0,29.0,19.0,10.0,36.0,8.0,16.0,34.0,7.0,20.0,11.0,70.0,10.0,12.0,81.0,155,6.0,92.0,14.0,2.0,123.0,5.0,,48.0,16.0,36.0,31.0,,36.0,102.0,555.0,18.0,14.0,0.7482517482517482,0.8359375,0.9791666666666666,0.34532374100719426,0.2727272727272727,0.34532374100719426,0.3972222222222222,0.34545454545454546,0.40350877192982454,0.4308617234468938,0.36065573770491804,0.40555555555555556,0.47043010752688175,0.4533333333333333,0.46788990825688076,0.2785571142284569,0.08888888888888889,0.23140495867768596,20.884602593947456,0.5142857142857142,0.045454545454545456,0.19712070874861573,0.05714285714285714,0.17419354838709677,0.03048780487804878,0.1912613355317395,0.05027494108405342,0.07575757575757576,0.05855855855855856,0.02092050209205021,0.18269230769230768,0.22613065326633167,0.19387755102040816,0.18454935622317598,0.14285714285714285,0.0364963503649635,0.24248496993987975,0.4628099173553719,0.6021505376344086,0.625,0.11222444889779559,0.4107142857142857,0.4423076923076923,0.3667334669338677,0.34972677595628415,0.34972677595628415,0.921875,0.05811623246492986,0.4482758620689655,0.4482758620689655,0.9230769230769231,0.22044088176352705,0.3181818181818182,0.3181818181818182,1.0,0.6557377049180327,0.425,0.06557377049180328,0.2111111111111111,0.5789473684210527,0.06666666666666667,0.3333333333333333,0.3,0.25925925925925924,0.5210420841683366,0.3181818181818182,0.4915234468937876,0.5141222222222223,0.4972005555555555,0.08856088560885608,0.11910669975186104,0.1295238095238095,0.19428571428571428,11.229166666666666,24.907194244604305,0.20982986767485823,27.0,1.0,11.0,21.0,0.07142857142857142,0.34615384615384615,0.04071246819338423,0.5833333333333334,0.5652173913043478,0.17647058823529413,1.0,2.0,,0.3333333333333333,0.25,9.0,0.056179775280898875,2.0,5.0,0.03278688524590164,1.0,,,,,False,1.0,,,,3.0,,,,,,0.5,1.0,,,
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,32579.0,543,60,996,993,335.0,320,118.0,1989,50.0,83.0,9.0,14.0,13.0,23.0,12.0,35.0,12.0,33.0,3.0,8.0,1.0,5.0,,3.0,,,1.0,74.0,151.0,3.0,11.0,51.0,208.0,1047,10.0,18.0,,2.0,22.0,21.0,45.0,1.0,6.0,24.0,69.0,72.0,76.0,9.0,,12.0,2.0,,13.0,33.0,18.0,51.0,8.0,10.0,19.0,4.0,10.0,120.0,,12.0,1.0,9.0,24.0,34.0,13.0,47.0,3.0,12.0,6.0,6.0,20.0,2.0,12.0,10.0,3.0,8.0,2.0,30.0,2.0,8.0,22.0,31,,44.0,1.0,1.0,62.0,5.0,1.0,27.0,6.0,5.0,2.0,2.0,5.0,69.0,335.0,2.0,5.0,0.4864864864864865,0.5294117647058824,1.0,0.2727272727272727,0.16666666666666666,0.3,0.4900662251655629,0.5555555555555556,0.4666666666666667,0.4845679012345679,0.5555555555555556,0.4411764705882353,0.5473684210526316,0.5789473684210527,0.5307692307692308,0.06790123456790123,0.08609271523178808,0.14457831325301204,19.109947643979055,0.6666666666666666,0.04,0.0712166172106825,0.03305785123966942,0.072,,0.07142857142857142,0.0255863539445629,0.03731343283582089,0.03409090909090909,,0.05343511450381679,0.08,0.08396946564885496,0.04597701149425287,0.13157894736842105,0.04225352112676056,0.5123456790123457,0.6024096385542169,0.704225352112676,0.52,0.21604938271604937,0.34285714285714286,0.35294117647058826,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.25,0.04938271604938271,0.375,0.375,1.0,0.018518518518518517,,,,0.7777777777777778,0.6428571428571429,,0.45098039215686275,0.5652173913043478,0.09803921568627451,0.2,0.0196078431372549,,0.5802469135802469,,0.5025586956521739,0.5206470588235294,0.49113100000000004,0.14673913043478262,0.15606936416184972,0.10576923076923077,0.3317307692307692,6.188079470198675,27.88181818181818,0.33634538152610444,1.0,,,2.0,0.02857142857142857,0.021739130434782608,0.028368794326241134,0.4,0.5833333333333334,0.1111111111111111,,,1.0,,,,,,1.0,,,,,,,False,,,,,,,,,,,,,,,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,111381.0,1856,-156,3461,3453,1040.0,1110,380.0,6914,76.0,127.0,6.0,9.0,26.0,35.0,30.0,68.0,33.0,124.0,41.0,86.0,11.0,21.0,47.0,115.0,9.0,15.0,36.0,139.0,319.0,88.0,201.0,118.0,660.0,3897,14.0,31.0,17.0,10.0,53.0,44.0,89.0,26.0,57.0,45.0,211.0,78.0,200.0,210.0,54.0,2.0,114.0,47.0,19.0,141.0,97.0,238.0,58.0,39.0,71.0,19.0,51.0,573.0,10.0,10.0,,35.0,73.0,118.0,20.0,138.0,1.0,67.0,31.0,36.0,56.0,16.0,37.0,35.0,6.0,19.0,4.0,91.0,6.0,26.0,32.0,122,6.0,138.0,3.0,13.0,144.0,10.0,5.0,51.0,20.0,7.0,1.0,3.0,7.0,211.0,1040.0,26.0,18.0,0.2805755395683453,0.2826086956521739,0.7954545454545454,0.43781094527363185,0.45614035087719296,0.44,0.43573667711598746,0.45161290322580644,0.4943820224719101,0.5211538461538462,0.4479166666666667,0.5684931506849316,0.5643224699828473,0.5096153846153846,0.6098265895953757,0.38653846153846155,0.05956112852664577,0.07086614173228346,17.22990271377368,0.6153846153846154,,0.06740535549399815,0.008944543828264758,0.08215962441314555,0.020161290322580645,0.07157057654075547,0.012391573729863693,0.00975609756097561,0.015810276679841896,0.02932551319648094,0.05925925925925926,0.053061224489795916,0.08314087759815242,0.07717041800643087,0.09565217391304348,0.0038314176245210726,0.24423076923076922,0.5984251968503937,0.6440677966101694,0.40789473684210525,0.13076923076923078,0.4411764705882353,0.47619047619047616,0.23846153846153847,0.2661290322580645,0.2773109243697479,0.24242424242424243,0.16538461538461538,0.47674418604651164,0.47674418604651164,0.975609756097561,0.22115384615384615,0.40869565217391307,0.40869565217391307,0.6382978723404256,0.1875,0.6666666666666666,0.1875,0.23972602739726026,0.7428571428571429,0.14383561643835616,0.5238095238095238,0.2465753424657534,0.4166666666666667,0.6307692307692307,0.41228070175438597,0.5027707129094414,0.46383333333333326,0.4920437931034482,0.09591474245115453,0.14166666666666666,0.0803030303030303,0.3196969696969697,9.76394984326019,24.386567164179105,0.30049118751805837,10.0,2.0,1.0,4.0,0.07352941176470588,0.06944444444444445,0.004395604395604396,0.5714285714285714,,0.16666666666666666,2.0,5.0,1.0,0.29411764705882354,0.2222222222222222,,,8.0,3.0,0.16666666666666666,0.5,3.0,,,0.014778325123152709,False,3.0,,,1.0,,,,0.04032258064516129,,,0.375,1.0,,,
2553,1610612751,Jarvis Hayes,Jarvis Hayes,2553,NJN,95500.0,1592,56,2985,2984,953.0,1117,346.0,5969,51.0,84.0,5.0,10.0,10.0,22.0,19.0,46.0,66.0,146.0,53.0,120.0,12.0,34.0,33.0,98.0,13.0,6.0,26.0,136.0,276.0,86.0,218.0,34.0,564.0,3216,11.0,29.0,23.0,2.0,63.0,33.0,73.0,18.0,60.0,15.0,135.0,194.0,78.0,243.0,15.0,4.0,97.0,33.0,11.0,35.0,14.0,49.0,7.0,7.0,18.0,7.0,10.0,112.0,4.0,13.0,,59.0,109.0,200.0,17.0,217.0,7.0,47.0,29.0,18.0,20.0,6.0,13.0,21.0,3.0,7.0,4.0,41.0,1.0,10.0,76.0,145,6.0,48.0,4.0,10.0,48.0,2.0,2.0,15.0,7.0,6.0,6.0,,6.0,135.0,953.0,25.0,8.0,0.7132352941176471,0.7238805970149254,0.9418604651162791,0.3944954128440367,0.3,0.39631336405529954,0.4927536231884058,0.3793103448275862,0.4520547945205479,0.5364372469635628,0.5865384615384616,0.45112781954887216,0.545631067961165,0.5943396226415094,0.47202797202797203,0.44129554655870445,0.03985507246376811,0.09523809523809523,16.474074074074075,0.4878048780487805,,0.1117948717948718,0.01365546218487395,0.15167095115681234,0.009237875288683603,0.12316715542521994,0.01227436823104693,0.023529411764705882,0.009302325581395349,0.003401360544217687,0.08781869688385269,0.09012875536480687,0.14652956298200515,0.1602787456445993,0.12745098039215685,0.02702702702702703,0.1700404858299595,0.6071428571428571,0.6710526315789473,0.803921568627451,0.0931174089068826,0.41304347826086957,0.4318181818181818,0.29554655870445345,0.4520547945205479,0.45517241379310347,0.7272727272727273,0.242914979757085,0.44166666666666665,0.44166666666666665,0.9811320754716981,0.19838056680161945,0.336734693877551,0.336734693877551,0.8787878787878788,0.19230769230769232,0.5,0.25,0.16541353383458646,0.45454545454545453,0.2556390977443609,0.35294117647058826,0.19548872180451127,0.23076923076923078,0.611336032388664,0.3402061855670103,0.49764259634888447,0.49298375000000016,0.4893579545454545,0.03346456692913386,0.05190311418685121,0.11170212765957446,0.2393617021276596,11.422826086956523,24.408256880733948,0.31926298157453936,32.0,1.0,6.0,4.0,0.043478260869565216,0.2302158273381295,0.007556675062972292,0.6666666666666666,0.42105263157894735,0.4,6.0,13.0,1.0,0.5652173913043478,0.46153846153846156,1.0,0.02158273381294964,10.0,,0.19230769230769232,1.0,2.0,,,0.0091324200913242,False,7.0,,,1.0,1.0,,,0.00684931506849315,,,0.7,1.0,,,
2734,1610612751,Devin Harris,Devin Harris,2734,NJN,142199.0,2370,-60,4539,4540,1107.0,1203,521.0,9079,212.0,388.0,5.0,13.0,53.0,98.0,63.0,127.0,103.0,261.0,7.0,14.0,3.0,5.0,57.0,196.0,11.0,16.0,68.0,378.0,776.0,64.0,210.0,467.0,1415.0,5072,17.0,40.0,12.0,21.0,61.0,96.0,190.0,19.0,73.0,173.0,422.0,148.0,608.0,96.0,96.0,,189.0,56.0,78.0,303.0,156.0,459.0,88.0,68.0,176.0,31.0,96.0,1074.0,5.0,22.0,3.0,45.0,143.0,192.0,30.0,222.0,6.0,110.0,47.0,63.0,137.0,20.0,70.0,66.0,15.0,67.0,9.0,203.0,5.0,54.0,67.0,154,16.0,442.0,6.0,29.0,571.0,58.0,25.0,248.0,48.0,11.0,5.0,4.0,12.0,422.0,1107.0,27.0,42.0,0.19576719576719576,0.19576719576719576,0.5,0.3047619047619048,0.2602739726027397,0.3088235294117647,0.48711340206185566,0.425,0.5052631578947369,0.48073022312373226,0.38461538461538464,0.47338403041825095,0.5671824104234527,0.48412698412698413,0.5768156424581006,0.2129817444219067,0.10051546391752578,0.16752577319587628,27.73467804499612,0.6748768472906403,0.025,0.09514304723885562,0.014473684210526316,0.08637236084452975,0.007961783439490446,0.09288537549407115,0.012569832402234637,0.023333333333333334,0.006369426751592357,0.009153318077803204,0.08285163776493257,0.09523809523809523,0.10526315789473684,0.08031088082901554,0.1037037037037037,0.013333333333333334,0.3935091277890467,0.5463917525773195,0.6563467492260062,0.2830188679245283,0.12880324543610547,0.49606299212598426,0.5338983050847458,0.2647058823529412,0.3946360153256705,0.40077821011673154,0.08737864077669903,0.014198782961460446,0.5,0.5,1.0,0.19878296146044624,0.29081632653061223,0.2923076923076923,0.43859649122807015,0.25,0.38461538461538464,0.21153846153846154,0.3726235741444867,0.5408163265306123,0.019011406844106463,0.6,0.2585551330798479,0.23529411764705882,0.6064908722109533,0.2962962962962963,0.5157168372569089,0.4589046511627906,0.49970019607843136,0.2135593220338983,0.2567287784679089,0.0431095406360424,0.29823321554770316,7.728994845360819,26.135714285714286,0.24388631857237278,4.0,2.0,2.0,5.0,0.07086614173228346,0.023809523809523808,0.009900990099009901,0.4166666666666667,0.07936507936507936,0.4,2.0,2.0,6.0,0.16666666666666666,0.18181818181818182,1.0,0.005235602094240838,1.0,2.0,0.019230769230769232,1.0,4.0,1.0,,0.018691588785046728,False,,1.0,1.0,,,1.0,0.004761904761904762,0.01532567049808429,,0.00510204081632653,,,,1.0,1.0
