EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,Clear Path Fouls,Corner3PctBlocked,HeaveMakes
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,4807.0,80,-12.0,150,150,17,34,15,300,4.0,6.0,2.0,3.0,1.0,4.0,7.0,8,13,2.0,18,171,2.0,3.0,1.0,5.0,2.0,12,4.0,4.0,1.0,1.0,1.0,2,1.0,1.0,5,2.0,3.0,5.0,13,1.0,19,5.0,24,2.0,1.0,1.0,2.0,1.0,2.0,9.0,20.0,1.0,1.0,4.0,3.0,1.0,2.0,6.0,5.0,1.0,6.0,6.0,1.0,1.0,17,3.0,0.75,1.0,0.6153846153846154,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.6428571428571429,0.8333333333333334,0.07692307692307693,0.14285714285714285,9.696969696969697,0.2,0.2549019607843137,0.057692307692307696,0.3125,0.14285714285714285,0.26865671641791045,0.07575757575757576,0.1111111111111111,0.08695652173913043,0.18181818181818182,0.3,0.2857142857142857,0.2222222222222222,0.25,0.375,1.0,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.5,0.5384615384615384,0.5714285714285714,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.46153846153846156,0.497176923076923,0.59085,0.52105,0.14285714285714285,0.14285714285714285,0.2777777777777778,4.815384615384616,0.11333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,34762.0,579,-4.0,1148,1127,518,464,134,2275,43.0,65.0,6.0,9.0,35.0,6.0,20.0,50,96,51.0,226,1226,6.0,10.0,3.0,21.0,51.0,80,20.0,10.0,7.0,12.0,1.0,13,,6.0,27,9.0,9.0,13.0,42,14.0,69,19.0,88,6.0,3.0,3.0,14.0,3.0,18.0,19.0,36.0,5.0,5.0,41.0,61.0,6.0,28.0,4.0,3.0,1.0,4.0,4.0,,2.0,518,6.0,0.8,0.8888888888888888,0.5208333333333334,0.6,0.5,0.6,0.5594059405940595,0.65625,0.07291666666666667,0.05,16.923076923076923,0.358974358974359,0.1111111111111111,0.025280898876404494,0.08387096774193549,0.05732484076433121,0.10318949343339587,0.03508771929824561,,0.031746031746031744,0.05,0.10344827586206896,0.11578947368421053,0.11377245508982035,0.09090909090909091,0.06666666666666667,1.0,0.37142857142857144,0.6615384615384615,0.7288135593220338,0.7906976744186046,0.11428571428571428,0.3,0.3157894736842105,0.8333333333333334,0.6,0.6666666666666666,0.43209876543209874,0.8228571428571428,0.571642774566474,0.5217277777777778,0.5646987341772152,0.14646464646464646,0.23728813559322035,0.09292035398230089,3.9687499999999996,0.45121951219512196,25.0,1.0,11.0,12.0,34.0,2.0,3.0,7.0,14.0,13.0,45.0,2.0,2.0,16.0,25.0,79.0,2.0,5.0,29.0,9.0,30.0,23.0,108.0,75.0,1.0,44.0,13.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,9.0,1.0,1.0,4.0,1.0,108.0,3.0,1.0,0.31645569620253167,0.4,0.3,0.32051282051282054,0.5686274509803921,0.5246913580246914,0.5934065934065934,0.4514285714285714,0.09230769230769231,0.2222222222222222,0.02702702702702703,0.03875968992248062,0.08108108108108109,0.022727272727272728,0.06285714285714286,0.09090909090909091,0.09090909090909091,1.0,0.19428571428571428,0.35294117647058826,0.35294117647058826,1.0,0.2571428571428571,0.28888888888888886,0.28888888888888886,1.0,0.16666666666666666,0.2,0.6666666666666666,1.0,0.13333333333333333,0.7142857142857143,0.1728395061728395,0.5,0.19753086419753085,0.125,0.29545454545454547,0.0125,0.4778761061946903,25.031645569620252,,,,,,,,,,,,,,,,,,,True,,,
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,106020.0,1767,144.0,3445,3428,1160,1059,361,6873,65.0,122.0,3.0,9.0,42.0,26.0,83.0,170,386,226.0,872,3675,12.0,24.0,7.0,61.0,123.0,46,294.0,4.0,35.0,258.0,75.0,333,55.0,154.0,741,4.0,17.0,39.0,82,6.0,127,22.0,149,64.0,33.0,31.0,37.0,5.0,114.0,35.0,103.0,4.0,14.0,186.0,252.0,17.0,76.0,9.0,6.0,2.0,11.0,6.0,,1.0,1160,15.0,0.13529411764705881,0.13690476190476192,0.44041450777202074,0.5,0.5031152647975078,0.6,0.5697050938337802,0.6382978723404256,0.09067357512953368,0.1686746987951807,22.314478463933575,0.0625,0.07093425605536333,0.014938488576449912,0.09027777777777778,0.011834319526627219,0.07619647355163728,0.014227642276422764,0.011363636363636364,0.015021459227467811,0.010676156583629894,0.08791208791208792,0.04075235109717868,0.07822410147991543,0.07868852459016394,0.11811023622047244,0.5454545454545454,0.19003115264797507,0.5327868852459017,0.6018518518518519,0.15384615384615385,0.1292834890965732,0.3132530120481928,0.37681159420289856,0.07692307692307693,0.2,0.3333333333333333,0.20192307692307693,0.5887850467289719,0.5075198127925117,0.516578947368421,0.4885100961538461,0.11363636363636363,0.1707865168539326,0.06995412844036697,10.808549222797929,0.3367198838896952,19.0,79.0,181.0,9.0,24.0,,,2.0,5.0,93.0,232.0,21.0,22.0,80.0,102.0,256.0,10.0,21.0,44.0,24.0,85.0,126.0,286.0,150.0,1.0,231.0,93.0,20.0,38.0,66.0,1.0,3.0,77.0,12.0,55.0,22.0,2.0,39.0,9.0,4.0,42.0,1.0,286.0,41.0,0.49019607843137253,0.3984375,0.47619047619047616,0.2823529411764706,0.4,0.35772357723577236,0.38461538461538464,0.5092250922509225,0.3987538940809969,0.11475409836065574,0.6754385964912281,0.007518796992481203,0.01715686274509804,0.017543859649122806,0.009259259259259259,0.2819314641744548,0.43646408839779005,0.4540229885057471,0.13924050632911392,0.037383177570093455,0.375,0.375,0.8888888888888888,0.3613707165109034,0.40086206896551724,0.41333333333333333,0.45161290322580644,,,,,0.4666666666666667,0.4523809523809524,0.02403846153846154,0.4,0.38461538461538464,0.275,0.4025974025974026,0.015444015444015444,0.32798165137614677,25.396875000000005,10.0,156.0,7.0,1.0,10.0,6.0,1.0,23.0,2.0,1.0,1.0,1.0,0.02734375,0.03867403314917127,0.03017241379310345,0.47619047619047616,0.8,,True,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,41381.0,690,39.0,1357,1364,653,630,154,2721,25.0,45.0,1.0,5.0,24.0,9.0,19.0,59,113,22.0,167,1427,5.0,12.0,2.0,12.0,43.0,82,36.0,2.0,5.0,89.0,26.0,115,17.0,59.0,256,4.0,18.0,13.0,42,3.0,58,22.0,80,35.0,17.0,18.0,20.0,,43.0,28.0,62.0,1.0,1.0,24.0,28.0,2.0,8.0,7.0,1.0,3.0,8.0,5.0,,2.0,653,16.0,0.6949152542372882,0.7068965517241379,0.5221238938053098,0.4166666666666667,0.4769736842105263,0.38461538461538464,0.5060606060606061,0.42857142857142855,0.04424778761061947,,13.432835820895523,0.06818181818181818,0.09813084112149532,0.04433497536945813,0.06435643564356436,0.023391812865497075,0.0873015873015873,0.038128249566724434,0.03571428571428571,0.04794520547945205,0.029197080291970802,0.0763888888888889,0.08333333333333333,0.125,0.08053691275167785,0.018867924528301886,0.625,0.29605263157894735,0.5555555555555556,0.625,0.56,0.125,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.38461538461538464,0.2,0.3582089552238806,0.5526315789473685,0.49331216216216217,0.4887888888888889,0.5247109375000001,0.05063291139240506,0.06722689075630252,0.0718562874251497,10.164601769911503,0.4812085482682388,10.0,25.0,49.0,3.0,12.0,,1.0,1.0,6.0,6.0,27.0,,3.0,18.0,9.0,39.0,,1.0,24.0,4.0,24.0,14.0,74.0,24.0,4.0,23.0,6.0,9.0,14.0,16.0,,2.0,23.0,13.0,14.0,9.0,2.0,18.0,2.0,,7.0,,74.0,6.0,0.8888888888888888,0.23076923076923078,,0.16666666666666666,0.2571428571428571,0.5581395348837209,0.44776119402985076,0.4868421052631579,0.2565789473684211,0.1111111111111111,0.5348837209302325,,0.0472972972972973,,0.02702702702702703,0.3223684210526316,0.5102040816326531,0.5102040816326531,0.84,0.07894736842105263,0.25,0.25,1.0,0.17763157894736842,0.2222222222222222,0.23076923076923078,0.8333333333333334,,0.07692307692307693,,,,0.4166666666666667,0.08955223880597014,0.16666666666666666,0.26865671641791045,0.16666666666666666,0.2608695652173913,,0.4431137724550898,28.56153846153847,,3.0,1.0,3.0,2.0,3.0,,,1.0,1.0,,3.0,0.02564102564102564,,0.037037037037037035,,,,True,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,126640.0,2111,188.0,4127,4113,1397,1316,438,8240,177.0,269.0,39.0,55.0,85.0,72.0,177.0,304,610,119.0,769,4368,43.0,80.0,9.0,107.0,176.0,426,182.0,58.0,53.0,97.0,35.0,132,29.0,57.0,299,15.0,63.0,85.0,206,23.0,314,81.0,395,96.0,58.0,38.0,45.0,10.0,104.0,112.0,201.0,5.0,15.0,118.0,197.0,21.0,98.0,74.0,47.0,25.0,74.0,40.0,10.0,2.0,1397,23.0,0.7006578947368421,0.7745454545454545,0.49836065573770494,0.5375,0.5015432098765432,0.5697674418604651,0.5224184782608695,0.5879120879120879,0.08688524590163935,0.062146892655367235,18.15038893690579,0.2072072072072072,0.14820143884892087,0.04659763313609468,0.16159695817490494,0.03631961259079903,0.15187891440501045,0.04419263456090652,0.05329153605015674,0.02737226277372263,0.03857566765578635,0.135632183908046,0.15263157894736842,0.15478260869565216,0.1554959785522788,0.17647058823529413,0.5405405405405406,0.41512345679012347,0.6579925650557621,0.7629310344827587,0.672316384180791,0.27314814814814814,0.4067796610169492,0.43373493975903615,0.6666666666666666,0.6395348837209303,0.7090909090909091,0.4497354497354497,0.4737654320987654,0.4922121913580245,0.5141839999999999,0.49349603174603185,0.13517241379310344,0.14264919941775836,0.13914174252275682,7.459508196721312,0.33850254422098375,59.0,55.0,164.0,4.0,10.0,,1.0,,2.0,10.0,28.0,5.0,5.0,11.0,14.0,38.0,4.0,6.0,96.0,5.0,13.0,58.0,265.0,39.0,,28.0,10.0,6.0,12.0,28.0,3.0,8.0,59.0,3.0,33.0,26.0,14.0,36.0,4.0,,11.0,1.0,265.0,9.0,0.9285714285714286,0.3684210526315789,0.6666666666666666,0.38461538461538464,0.3684210526315789,0.5454545454545454,0.5476190476190477,0.5760869565217391,0.05864197530864197,0.137546468401487,0.5673076923076923,0.01875,0.06391752577319587,0.02631578947368421,0.029197080291970802,0.25308641975308643,0.3353658536585366,0.34591194968553457,0.8363636363636363,0.015432098765432098,0.4,0.4,1.0,0.043209876543209874,0.35714285714285715,0.37037037037037035,0.9,0.1794871794871795,0.011627906976744186,,,0.05813953488372093,0.6941176470588235,0.010582010582010581,,0.0582010582010582,0.45454545454545453,0.35714285714285715,,0.34460338101430427,24.55526315789474,4.0,3.0,1.0,,8.0,1.0,,,,,,2.0,0.02631578947368421,0.03048780487804878,0.03571428571428571,0.8,0.75,,True,,,
2563,1610612743,Dahntay Jones,Dahntay Jones,2563,DEN,58897.0,982,-69.0,1894,1918,301,295,179,3812,71.0,123.0,6.0,18.0,14.0,13.0,34.0,103,211,57.0,284,2085,6.0,20.0,9.0,21.0,28.0,118,88.0,10.0,24.0,39.0,9.0,48,8.0,18.0,105,1.0,29.0,19.0,45,8.0,72,31.0,103,41.0,22.0,19.0,23.0,4.0,42.0,42.0,148.0,5.0,9.0,68.0,83.0,7.0,43.0,11.0,9.0,2.0,12.0,8.0,2.0,1.0,301,10.0,0.5728155339805825,0.6020408163265306,0.4881516587677725,0.3,0.5089686098654709,0.3,0.5440613026819924,0.40384615384615385,0.11374407582938388,0.14705882352941177,14.449213161659515,0.1951219512195122,0.0695517774343122,0.04341317365269461,0.0892018779342723,0.006711409395973154,0.07441860465116279,0.03671970624235006,0.028169014084507043,0.043478260869565216,0.008620689655172414,0.046153846153846156,0.05056179775280899,0.09854014598540146,0.06756756756756757,0.13846153846153847,0.6666666666666666,0.5515695067264574,0.5772357723577236,0.6698113207547169,0.5774647887323944,0.15246636771300448,0.38235294117647056,0.4482758620689655,0.3076923076923077,0.9,0.3333333333333333,0.5,0.6053811659192825,0.5451455156950672,0.5561611111111111,0.5378928571428572,0.16602316602316602,0.17408906882591094,0.07394366197183098,6.167298578199051,0.15892291446673706,8.0,19.0,54.0,7.0,12.0,,,,,,,,,,7.0,12.0,,,11.0,,,6.0,28.0,21.0,,,,1.0,3.0,18.0,1.0,4.0,19.0,5.0,15.0,4.0,3.0,7.0,2.0,,2.0,,28.0,2.0,1.0,0.5833333333333334,,,0.5833333333333334,0.39285714285714285,0.39285714285714285,0.4375,0.053811659192825115,0.13821138211382114,0.4523809523809524,0.015384615384615385,0.05286343612334802,,0.0449438202247191,0.242152466367713,0.35185185185185186,0.36538461538461536,0.7368421052631579,0.053811659192825115,0.5833333333333334,0.5833333333333334,1.0,,,,,0.16666666666666666,,,,,0.5714285714285714,,,,,,,0.09859154929577464,23.316666666666666,,,,,3.0,14.0,,,1.0,1.0,,,,0.037037037037037035,,,,,True,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,58919.0,982,322.0,1952,1904,790,740,229,3856,51.0,79.0,6.0,11.0,27.0,9.0,21.0,103,191,79.0,516,1941,10.0,21.0,4.0,63.0,68.0,58,148.0,6.0,16.0,63.0,22.0,85,14.0,49.0,192,5.0,15.0,39.0,78,6.0,123,21.0,144,40.0,24.0,16.0,24.0,3.0,62.0,30.0,61.0,5.0,4.0,78.0,107.0,8.0,40.0,5.0,4.0,1.0,5.0,4.0,1.0,,790,12.0,0.2815533980582524,0.29,0.5392670157068062,0.47619047619047616,0.5905405405405405,0.7763157894736842,0.6165865384615384,0.7682926829268293,0.08376963350785341,0.09523809523809523,21.564195298372514,0.12,0.11818181818181818,0.024630541871921183,0.1566265060240964,0.023148148148148147,0.12871287128712872,0.024242424242424242,0.029411764705882353,0.012448132780082987,0.0106951871657754,0.0970873786407767,0.11538461538461539,0.13602941176470587,0.15568862275449102,0.15853658536585366,0.8,0.21351351351351353,0.6455696202531646,0.7285714285714285,0.21568627450980393,0.05675675675675676,0.42857142857142855,0.47368421052631576,0.5555555555555556,0.2894736842105263,0.5454545454545454,0.1956521739130435,0.6972972972972973,0.5063361413043479,0.49459531249999994,0.4839551470588235,0.10617283950617284,0.17937219730941703,0.12209302325581395,10.147120418848168,0.4047131147540984,15.0,43.0,91.0,12.0,22.0,2.0,2.0,6.0,11.0,65.0,157.0,15.0,30.0,59.0,77.0,179.0,13.0,17.0,33.0,36.0,70.0,42.0,216.0,204.0,2.0,155.0,65.0,8.0,4.0,10.0,1.0,2.0,38.0,9.0,21.0,17.0,4.0,17.0,2.0,3.0,11.0,1.0,216.0,10.0,0.8831168831168831,0.4301675977653631,0.7647058823529411,0.5142857142857142,0.4350282485875706,0.4852941176470588,0.6304347826086957,0.6515151515151515,0.4837837837837838,0.11392405063291139,0.6129032258064516,0.012048192771084338,0.034482758620689655,0.10344827586206896,0.012269938650306749,0.24594594594594596,0.4725274725274725,0.5,0.3023255813953488,0.05945945945945946,0.5454545454545454,0.5454545454545454,1.0,0.4243243243243243,0.4140127388535032,0.4166666666666667,0.8615384615384616,,0.05263157894736842,1.0,1.0,0.39473684210526316,0.5555555555555556,0.07971014492753623,0.5454545454545454,0.427536231884058,0.5084745762711864,0.41935483870967744,0.016483516483516484,0.4186046511627907,26.007821229050283,11.0,27.0,1.0,2.0,4.0,6.0,,4.0,,,,,0.00558659217877095,0.054945054945054944,0.006369426751592357,0.7333333333333333,0.8181818181818182,,True,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,80012.0,1334,148.0,2604,2607,837,810,262,5211,135.0,242.0,29.0,48.0,98.0,32.0,95.0,266,595,208.0,851,2775,34.0,66.0,26.0,112.0,192.0,244,288.0,34.0,52.0,125.0,18.0,143,12.0,84.0,304,8.0,52.0,55.0,156,2.0,213,61.0,274,39.0,23.0,16.0,68.0,11.0,114.0,32.0,108.0,8.0,20.0,215.0,274.0,22.0,110.0,12.0,7.0,4.0,12.0,10.0,3.0,5.0,837,18.0,0.45864661654135336,0.4899598393574297,0.4470588235294118,0.5151515151515151,0.467296511627907,0.5512820512820513,0.5227832512315271,0.5894736842105263,0.08739495798319327,0.07368421052631578,31.86358939028591,0.028985507246376812,0.1750841750841751,0.06004618937644342,0.16566265060240964,0.035398230088495575,0.17252657399836469,0.054945054945054944,0.04591836734693878,0.025,0.027472527472527472,0.11594202898550725,0.18007662835249041,0.2175141242937853,0.18032786885245902,0.125,0.8333333333333334,0.35174418604651164,0.5578512396694215,0.675,0.5259259259259259,0.1380813953488372,0.3368421052631579,0.36363636363636365,0.375,0.6153846153846154,0.6041666666666666,0.4375,0.48691860465116277,0.4953640670553935,0.5405871212121213,0.5016707207207207,0.14285714285714285,0.16105417276720352,0.13160987074030553,9.457983193277311,0.32142857142857145,52.0,99.0,258.0,9.0,19.0,2.0,2.0,4.0,6.0,28.0,74.0,10.0,10.0,26.0,37.0,93.0,6.0,12.0,82.0,14.0,32.0,114.0,320.0,99.0,1.0,73.0,28.0,6.0,21.0,20.0,1.0,24.0,46.0,20.0,20.0,26.0,4.0,33.0,9.0,1.0,35.0,3.0,320.0,33.0,0.8918918918918919,0.3978494623655914,0.5,0.4375,0.40217391304347827,0.4270833333333333,0.45982142857142855,0.5371621621621622,0.13517441860465115,0.17355371900826447,0.40350877192982454,0.009900990099009901,0.10967741935483871,0.06818181818181818,0.07339449541284404,0.375,0.38372093023255816,0.38823529411764707,0.3939393939393939,0.027616279069767442,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.10755813953488372,0.3783783783783784,0.3783783783783784,0.8928571428571429,0.3448275862068966,0.02564102564102564,1.0,1.0,0.1282051282051282,0.5306122448979592,0.026785714285714284,0.6666666666666666,0.11607142857142858,0.38461538461538464,0.3835616438356164,0.010638297872340425,0.37602820211515864,25.473118279569896,4.0,12.0,,4.0,5.0,8.0,,3.0,,,,1.0,,0.011627906976744186,,0.4,0.75,,True,,,
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,1569.0,26,18.0,47,50,34,34,6,97,1.0,1.0,,,1.0,,,1,1,2.0,7,44,,,,,1.0,2,,,,3.0,2.0,5,1.0,,12,,,1.0,1,,2,,2,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,,,,,,,,,34,,1.0,1.0,1.0,,0.5,,0.5833333333333334,,,,12.962962962962962,,0.07142857142857142,,0.125,,0.09090909090909091,,,,,,,0.1111111111111111,,0.3333333333333333,,0.2,1.0,1.0,1.0,,,,,,,0.25,1.0,0.5932,,0.5977625,,,,2.1,0.723404255319149,1.0,,,,,,,,,1.0,4.0,,,3.0,1.0,4.0,,,1.0,,3.0,2.0,4.0,3.0,,4.0,1.0,1.0,,3.0,,,,1.0,,,,,,,1.0,,4.0,1.0,1.0,0.25,,,0.25,1.0,0.25,0.4,0.8,,,,,,,,,,,,,,,0.8,0.25,0.25,1.0,,,,,,1.0,,,0.75,,0.25,,0.5714285714285714,25.5,,,,,,,,,,,,,,,,,,,True,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,28811.0,480,30.0,946,941,466,451,108,1887,45.0,64.0,18.0,27.0,23.0,3.0,11.0,52,84,40.0,144,1009,19.0,28.0,7.0,45.0,33.0,70,34.0,28.0,9.0,4.0,5.0,9,4.0,3.0,23,9.0,36.0,25.0,52,11.0,88,47.0,135,13.0,11.0,2.0,10.0,1.0,17.0,39.0,56.0,6.0,5.0,56.0,55.0,3.0,22.0,53.0,44.0,8.0,54.0,30.0,4.0,1.0,466,6.0,0.6730769230769231,0.9210526315789473,0.6190476190476191,0.6785714285714286,0.611764705882353,0.6785714285714286,0.6486486486486487,0.6617647058823529,0.10714285714285714,0.18181818181818182,11.973807296538823,0.5,0.15568862275449102,0.11842105263157894,0.1937984496124031,0.08653846153846154,0.16630669546436286,0.11029411764705882,0.136986301369863,0.08527131782945736,0.09411764705882353,0.1557377049180328,0.16304347826086957,0.15,0.20652173913043478,0.16216216216216217,0.5555555555555556,0.7529411764705882,0.703125,0.7894736842105263,0.6444444444444445,0.12941176470588237,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.9642857142857143,0.6666666666666666,0.696969696969697,0.7647058823529411,0.5497876470588235,0.5767434782608696,0.5419363636363637,0.21153846153846154,0.21359223300970873,0.3125,3.0226190476190475,0.492600422832981,18.0,4.0,9.0,,,,,,,,1.0,,,,,1.0,,,23.0,,,25.0,71.0,,,1.0,,1.0,1.0,,2.0,3.0,7.0,1.0,5.0,2.0,1.0,9.0,9.0,,7.0,1.0,71.0,7.0,,,,,,0.696969696969697,0.696969696969697,0.7244897959183674,0.011764705882352941,0.109375,0.4117647058823529,0.05,0.14705882352941177,0.05263157894736842,0.125,0.10588235294117647,0.4444444444444444,0.4444444444444444,1.0,,,,,0.011764705882352941,,,,0.2222222222222222,,,,,0.782608695652174,,,,,,,0.4930555555555556,24.4,,,,,1.0,10.0,,,1.0,1.0,,1.0,,,,,,1.0,True,,,
