EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,OffLongMidRangeReboundPct,HeaveAttempts,ShortMidRangeAssists,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Frequency,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,112.0,2,-6.0,5,5,5.0,5.0,2.0,10,1.0,1.0,10,1.0,5.0,14.285714285714285,1.0,0.3353,0.3353,7.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,1234.0,21,-7.0,41,42,22.0,28.0,6.0,83,1.0,5.0,52,1.0,22.0,16.666666666666668,0.2,0.5210600000000001,0.6638,5.040000000000001,0.5365853658536586,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,10.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.6,0.5,0.6,0.5,0.8333333333333334,0.5,0.5,0.5,0.21428571428571427,0.25,0.0625,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.3333333333333333,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.2,1.0,0.5,1.0,0.6,0.6315999999999999,0.4,0.4,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,11596.0,193,-54.0,375,374,101.0,80.0,43.0,749,10.0,41.0,431,12.0,101.0,17.77251184834123,0.15873015873015872,0.4835142857142857,0.4103763157894737,6.2024390243902445,0.2693333333333333,15.0,22.0,2.0,4.0,6.0,4.0,9.0,19.0,8.0,55.0,2.0,4.0,4.0,,20.0,20.0,18.0,4.0,1.0,4.0,10.0,5.0,15.0,5.0,4.0,3.0,,8.0,1.0,6.0,15.0,11.0,8.0,,4.0,,1.0,,1.0,,,20.0,2.0,,0.5263157894736842,0.5882352941176471,0.4634146341463415,0.5,0.373015873015873,0.5,0.41044776119402987,0.5,0.5263157894736842,0.625,0.007751937984496124,0.09302325581395349,0.06451612903225806,0.02197802197802198,,0.01639344262295082,0.11428571428571428,,0.3492063492063492,0.6818181818181818,0.7142857142857143,0.6666666666666666,0.4,0.4444444444444444,,0.14285714285714285,1.0,0.5,0.3157894736842105,0.6984126984126984,0.5767,0.05970149253731343,0.08888888888888889,0.07272727272727272,0.36363636363636365,5.0,2.0,3.0,20.0,2.0,7.0,3.0,22.0,7.0,2.0,7.0,6.0,3.0,20.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,3.0,1.0,6.0,1.0,11.0,7.0,4.0,1.0,1.0,3.0,3.0,1.0,0.6666666666666666,0.13636363636363635,0.2857142857142857,0.13636363636363635,0.5833333333333334,0.5263157894736842,0.3492063492063492,0.04878048780487805,0.045454545454545456,0.1,0.1,0.05357142857142857,0.05660377358490566,0.06818181818181818,0.029411764705882353,0.125,0.02631578947368421,0.031746031746031744,0.31746031746031744,0.15,0.15,0.6666666666666666,0.8333333333333334,0.3684210526315789,0.2857142857142857,0.15,25.895454545454548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,14071.0,235,-57.0,451,447,118.0,94.0,52.0,898,34.0,72.0,515,17.0,118.0,18.67704280155642,0.40963855421686746,0.45559939759036133,0.4726523809523811,7.452777777777778,0.2616407982261641,18.0,27.0,3.0,4.0,7.0,10.0,11.0,34.0,5.0,85.0,3.0,5.0,6.0,4.0,24.0,36.0,32.0,4.0,6.0,12.0,35.0,10.0,45.0,6.0,5.0,5.0,,11.0,,3.0,16.0,14.0,5.0,1.0,1.0,2.0,1.0,,1.0,1.0,,24.0,3.0,2.0,0.5294117647058824,0.5625,0.4722222222222222,0.6,0.4819277108433735,0.6,0.5,0.6,0.5217391304347826,0.5454545454545454,0.0379746835443038,0.2222222222222222,0.17894736842105263,0.04524886877828054,0.05,0.05714285714285714,0.21428571428571427,1.0,0.3253012048192771,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.29411764705882354,0.3333333333333333,0.1,0.13253012048192772,0.8,0.75,0.3333333333333333,0.4578313253012048,0.5331,0.012048192771084338,0.013888888888888888,0.07058823529411765,0.2823529411764706,5.0,6.0,2.0,5.0,1.0,1.0,4.0,11.0,7.0,2.0,4.0,9.0,3.0,5.0,2.0,4.0,12.0,,12.0,,,9.0,3.0,24.0,4.0,,22.0,1.0,7.0,4.0,3.0,1.0,,2.0,3.0,,0.75,0.36363636363636365,0.5,0.36363636363636365,0.4117647058823529,0.47619047619047616,0.13253012048192772,0.05555555555555555,,0.11764705882352941,,0.16176470588235295,0.06349206349206349,0.020833333333333332,0.175,0.1509433962264151,0.024390243902439025,0.07228915662650602,0.060240963855421686,0.4,0.4,0.5,0.7142857142857143,0.047619047619047616,1.0,0.4,24.49090909090909,6.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.16279069767441862,0.25,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,3620.0,60,6.0,115,113,40.0,36.0,14.0,228,1.0,7.0,120,3.0,40.0,12.499999999999998,0.09090909090909091,0.49595,0.50533,8.82857142857143,0.34782608695652173,1.0,3.0,,1.0,2.0,,3.0,1.0,8.0,16.0,,1.0,2.0,6.0,11.0,2.0,,,2.0,,4.0,3.0,7.0,1.0,,1.0,1.0,2.0,1.0,4.0,7.0,5.0,8.0,,3.0,1.0,,,,,,11.0,,1.0,1.0,1.0,0.14285714285714285,,0.36363636363636365,,0.5333333333333333,0.5,0.6875,0.5,0.044444444444444446,,0.0784313725490196,0.04918032786885246,,0.06666666666666667,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.2727272727272727,1.0,,0.4,0.6363636363636364,,0.21428571428571427,0.3,0.125,0.6875,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,4.0,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.36363636363636365,0.14285714285714285,,1.0,,0.10810810810810811,0.0625,0.1111111111111111,0.08333333333333333,0.11764705882352941,,0.18181818181818182,0.18181818181818182,1.0,1.0,0.5,0.5,0.2,1.0,1.0,24.25,,,,1.0,,,,,,,,,,0.125,,,,,,,,0.2,,2.0,0.0625,,,,,,,,,,,,True,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,12266.0,204,-58.0,392,393,100.0,77.0,45.0,785,15.0,38.0,461,7.0,100.0,18.693693693693692,0.2631578947368421,0.47354444444444443,0.4713541666666667,4.352631578947369,0.25510204081632654,14.0,21.0,6.0,9.0,4.0,6.0,2.0,21.0,17.0,62.0,8.0,12.0,20.0,8.0,16.0,10.0,32.0,8.0,9.0,10.0,42.0,12.0,54.0,6.0,5.0,8.0,1.0,14.0,5.0,6.0,14.0,16.0,27.0,3.0,12.0,3.0,7.0,7.0,7.0,6.0,2.0,16.0,1.0,2.0,0.23809523809523808,0.29411764705882354,0.5526315789473685,0.6666666666666666,0.39473684210526316,0.6666666666666666,0.4492753623188406,0.7142857142857143,0.42105263157894735,0.42857142857142855,0.06766917293233082,0.2127659574468085,0.24550898203592814,0.06349206349206349,0.06060606060606061,0.07936507936507936,0.21621621621621623,0.8571428571428571,0.3684210526315789,0.6666666666666666,0.7,0.2857142857142857,0.4,0.42857142857142855,0.16666666666666666,0.03508771929824561,0.75,0.6666666666666666,0.2857142857142857,0.7017543859649122,0.5159100000000001,0.18181818181818182,0.2553191489361702,0.3225806451612903,0.25806451612903225,3.0,1.0,1.0,18.0,,7.0,1.0,19.0,4.0,,7.0,3.0,,15.0,1.0,2.0,18.0,3.0,21.0,3.0,,15.0,2.0,45.0,3.0,,31.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,,,1.0,0.05263157894736842,,0.0625,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.06666666666666667,,0.25833333333333336,0.05357142857142857,0.044444444444444446,0.3055555555555556,0.2,0.1,0.017543859649122806,0.3157894736842105,0.05555555555555555,0.05555555555555555,1.0,0.75,0.5,,0.06666666666666667,31.163157894736838,1.0,,,,1.0,3.0,,,,,,0.5,0.09090909090909091,0.28205128205128205,0.2,0.5,0.5,,,,,,,4.0,0.05405405405405406,3.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,12693.0,212,-57.0,407,402,91.0,70.0,47.0,809,16.0,76.0,467,16.0,91.0,26.565874730021598,0.1702127659574468,0.4242295698924731,0.3906590909090909,10.861842105263158,0.22358722358722358,20.0,23.0,4.0,4.0,6.0,7.0,37.0,44.0,26.0,129.0,5.0,9.0,12.0,14.0,34.0,14.0,74.0,4.0,3.0,4.0,25.0,3.0,28.0,9.0,8.0,8.0,1.0,17.0,2.0,4.0,13.0,22.0,32.0,1.0,5.0,8.0,2.0,1.0,2.0,1.0,,34.0,1.0,9.0,0.1590909090909091,0.16666666666666666,0.5789473684210527,0.5555555555555556,0.5478723404255319,0.5,0.5801886792452831,0.5454545454545454,0.5483870967741935,0.5294117647058824,0.02142857142857143,0.08,0.14367816091954022,0.015384615384615385,0.05263157894736842,,0.10256410256410256,0.5,0.24468085106382978,0.8695652173913043,0.8695652173913043,0.2,0.4375,0.4375,,0.39361702127659576,0.4,1.0,0.2608695652173913,0.43617021276595747,0.44923125,0.05102040816326531,0.0625,0.09302325581395349,0.26356589147286824,5.0,2.0,4.0,16.0,1.0,6.0,5.0,18.0,7.0,2.0,7.0,6.0,9.0,15.0,4.0,2.0,20.0,4.0,24.0,3.0,1.0,15.0,2.0,52.0,,,21.0,1.0,4.0,4.0,,1.0,,2.0,,1.0,0.4,0.2777777777777778,0.2857142857142857,0.29411764705882354,0.4375,0.43478260869565216,0.19148936170212766,0.02631578947368421,,,,0.1693548387096774,,,0.11428571428571428,0.24489795918367346,0.024390243902439025,0.02127659574468085,0.1702127659574468,0.25,0.25,0.5,0.8333333333333334,0.2608695652173913,0.16666666666666666,0.26666666666666666,26.844444444444445,17.0,1.0,1.0,1.0,,5.0,,,,,,,,0.125,,0.4594594594594595,0.4857142857142857,0.17647058823529413,0.5,0.5,,0.043478260869565216,1.0,2.0,0.023809523809523808,1.0,3.0,0.25,1.0,1.0,7.0,0.05405405405405406,0.1,,,,True,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,2267.0,38,1.0,74,71,26.0,23.0,7.0,145,1.0,4.0,71,1.0,26.0,15.116279069767442,0.08333333333333333,0.4688625,0.41023750000000003,16.299999999999997,0.35135135135135137,,,,,,,3.0,1.0,1.0,9.0,,,,1.0,9.0,,2.0,,,1.0,4.0,,4.0,,,,,,,2.0,7.0,3.0,2.0,,,1.0,,,1.0,1.0,,9.0,2.0,1.0,,,0.25,,0.3333333333333333,,0.34615384615384615,,0.9,,,0.1,0.09375,,,,0.125,1.0,,,,,,,,0.25,,,,0.6666666666666666,,,,,1.0,,5.0,2.0,3.0,2.0,2.0,2.0,8.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,,2.0,,2.0,,,1.0,1.0,4.0,,,2.0,,3.0,,3.0,,,,,,0.5,0.25,0.6666666666666666,0.25,1.0,1.0,0.6666666666666666,,,,,0.09090909090909091,,,,0.18181818181818182,,0.4166666666666667,0.25,0.6666666666666666,0.6666666666666666,0.5,,0.5,1.0,0.6666666666666666,24.475,1.0,,,1.0,1.0,,,1.0,,,,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,0.25,,,,,,,,,,,,1.0,1.0,,True,,,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,10140.0,169,-63.0,320,318,55.0,31.0,33.0,638,22.0,51.0,380,7.0,55.0,19.327731092436977,0.43137254901960786,0.48467647058823526,0.43877142857142853,4.047058823529412,0.171875,22.0,27.0,7.0,10.0,2.0,5.0,2.0,27.0,18.0,72.0,7.0,10.0,18.0,1.0,3.0,30.0,24.0,12.0,11.0,6.0,23.0,12.0,35.0,,,7.0,1.0,7.0,1.0,10.0,14.0,21.0,26.0,4.0,15.0,,3.0,1.0,3.0,2.0,,3.0,,,0.5555555555555556,0.7142857142857143,0.5294117647058824,0.7,0.5294117647058824,0.7,0.5806451612903226,0.6923076923076923,0.1875,,0.09821428571428571,0.15,0.16666666666666666,0.07947019867549669,0.16666666666666666,0.10714285714285714,0.15625,0.6666666666666666,0.5294117647058824,0.8148148148148148,0.8148148148148148,0.6363636363636364,0.22727272727272727,0.2631578947368421,0.2,0.0392156862745098,1.0,0.7,0.2857142857142857,0.5294117647058824,0.5653777777777778,0.24193548387096775,0.24193548387096775,0.25,0.041666666666666664,1.0,,,,,,,,1.0,,,,,,,3.0,4.0,,4.0,,,4.0,,8.0,1.0,,16.0,1.0,2.0,1.0,1.0,,,3.0,,2.0,,,,,0.14285714285714285,0.14285714285714285,,0.058823529411764705,,0.13636363636363635,,0.17391304347826086,0.02564102564102564,0.034482758620689655,0.17857142857142858,0.1388888888888889,0.047619047619047616,,,,,,0.5,,,,,,,,,1.0,1.0,,,,,1.0,0.5,,0.21428571428571427,0.125,,,,,,,,,4.0,0.03125,,,0.14285714285714285,,,,,,,,1.0,True,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,2020.0,34,11.0,65,60,22.0,20.0,10.0,125,2.0,19.0,55,3.0,22.0,30.864197530864196,0.08333333333333333,0.4571354166666666,0.43796,9.75263157894737,0.3384615384615385,2.0,8.0,2.0,7.0,,,9.0,5.0,2.0,18.0,2.0,8.0,6.0,2.0,9.0,6.0,4.0,4.0,6.0,1.0,6.0,8.0,14.0,,,,,,,3.0,7.0,2.0,2.0,,1.0,,,,,,,9.0,1.0,,0.6,1.0,0.2631578947368421,0.25,0.3333333333333333,0.25,0.36,0.3333333333333333,0.75,,0.24,0.14285714285714285,0.2,0.20512820512820512,0.5,0.16666666666666666,0.25,,0.3333333333333333,0.25,0.2857142857142857,,,,,0.375,0.875,0.2857142857142857,,0.5416666666666666,0.5437,0.04,0.05,0.3333333333333333,0.5,,,2.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,6.0,,5.0,2.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,2.0,,5.0,4.0,,,,,,,1.0,,1.0,0.4,0.5,0.4,0.6666666666666666,0.7,0.20833333333333334,0.10526315789473684,0.125,0.5,,0.21739130434782608,0.14285714285714285,0.1,0.2857142857142857,,0.26666666666666666,,0.20833333333333334,0.4,0.4,1.0,,0.4,0.5,0.4,26.060000000000002,3.0,,,,,,,3.0,,,,,0.25,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,,2.0,,,,,,,,,,,,,True,,,,,,
