EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyFG2M,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,on,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,5642.0,94,-23.0,179,174,49,67,26,353,5.0,10.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,8.0,1.0,7.0,17.0,3.0,12.0,3.0,26.0,206,1.0,4.0,2.0,2.0,3.0,2.0,2.0,10.0,4.0,9.0,2.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,6.0,5.0,1.0,12.0,5.0,17.0,1.0,3.0,2.0,1.0,4.0,7.0,15.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,49,6.0,1.0,0.7142857142857143,0.8333333333333334,1.0,0.25,0.25,0.4117647058823529,0.25,0.39655172413793105,0.25,0.43333333333333335,0.25,0.16666666666666666,0.41379310344827586,0.08333333333333333,0.17647058823529413,0.2,0.3333333333333333,0.25,16.113744075829384,0.25,0.09090909090909091,0.10204081632653061,0.05405405405405406,0.2857142857142857,0.038461538461538464,0.15714285714285714,0.05,0.1111111111111111,0.05555555555555555,0.05,0.05,0.05263157894736842,0.3,0.2,0.5,1.0,0.3448275862068966,0.5,0.625,0.6,0.10344827586206896,0.13793103448275862,0.5,0.5,1.0,0.13793103448275862,0.25,0.3333333333333333,1.0,0.27586206896551724,0.25,0.25,1.0,1.0,0.25,0.4,0.4,0.2,0.7586206896551724,0.25,0.5190275862068966,0.517875,0.53923,0.034482758620689655,0.058823529411764705,0.07692307692307693,0.07692307692307693,6.558823529411764,24.275000000000002,0.2737430167597765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,4955.0,83,-11.0,162,166,69,98,21,328,4.0,9.0,1.0,2.0,2.0,4.0,2.0,4.0,,,,,,,8.0,17.0,,,1.0,17.0,177,1.0,2.0,2.0,6.0,,1.0,9.0,12.0,4.0,,2.0,,,2.0,,2.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,4.0,9.0,,13.0,5.0,18.0,2.0,,,1.0,2.0,6.0,11.0,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,9.0,69,3.0,,0.75,0.8571428571428571,,,,0.47058823529411764,0.5,0.47058823529411764,0.5,0.5,0.5,0.75,,,0.11764705882352941,0.2222222222222222,,,10.0,1.0,,0.19148936170212766,0.041666666666666664,0.21052631578947367,0.16666666666666666,0.19696969696969696,0.05952380952380952,,0.05555555555555555,0.2222222222222222,0.19047619047619047,0.11764705882352941,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.5,0.5294117647058824,0.4444444444444444,0.5714285714285714,0.75,0.23529411764705882,0.23529411764705882,0.5,0.5,0.5,,,,,,,,,1.0,0.5,0.3333333333333333,,,0.5294117647058824,,0.47022352941176476,0.5989,0.4338166666666667,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.5294117647058824,6.217647058823529,,0.42592592592592593,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.07407407407407407,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,29499.0,492,15.0,923,918,272,297,107,1841,28.0,39.0,10.0,15.0,8.0,59.0,39.0,78.0,,3.0,,7.0,23.0,8.0,92.0,176.0,7.0,26.0,102.0,307.0,995,18.0,30.0,57.0,48.0,8.0,57.0,108.0,54.0,130.0,15.0,16.0,23.0,7.0,8.0,1.0,29.0,6.0,35.0,5.0,5.0,76.0,5.0,22.0,6.0,94.0,15.0,115.0,28.0,143.0,17.0,9.0,,3.0,26.0,25.0,34.0,2.0,95.0,116.0,8.0,35.0,20.0,6.0,3.0,3.0,6.0,4.0,,108.0,272,3.0,18.0,0.29347826086956524,0.32142857142857145,0.7142857142857143,0.2692307692307692,0.2692307692307692,0.5227272727272727,0.6,0.5074257425742574,0.6,0.592,0.7,0.5977011494252874,0.12871287128712872,0.038461538461538464,0.045454545454545456,0.07692307692307693,0.05084745762711865,,25.99243856332703,0.6538461538461539,0.39473684210526316,0.31333333333333335,0.06376811594202898,0.075,0.05813953488372093,0.2631578947368421,0.06264501160092807,0.06666666666666667,0.027777777777777776,0.05,0.2916666666666667,0.371900826446281,0.25301204819277107,0.0847457627118644,0.047619047619047616,0.6666666666666666,0.19306930693069307,0.717948717948718,0.7777777777777778,0.17857142857142858,0.29207920792079206,0.38613861386138615,0.5,0.5131578947368421,0.4358974358974359,0.01485148514851485,,,,0.11386138613861387,0.30434782608695654,0.3181818181818182,0.7142857142857143,0.5,0.6666666666666666,0.14285714285714285,,0.14285714285714285,0.3217821782178218,0.30434782608695654,0.44104133663366346,0.4618130434782608,0.41339910714285716,0.1565217391304348,0.1724137931034483,0.18566775244299674,0.3517915309446254,10.878977272727273,24.85769230769231,0.29469122426868904,7.0,25.0,24.0,13.0,8.0,5.0,14.0,11.0,8.0,0.5,0.45535714285714285,0.09090909090909091,0.423728813559322,0.44642857142857145,0.2,0.875,1.0,21.0,1.0,6.0,1.0,16.0,8.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,12.0,1.0,1.0,0.125,0.02564102564102564,0.043478260869565216,0.03333333333333333,0.07692307692307693,0.03296703296703297,0.1,0.125,0.037037037037037035,,,,,,,,,,,,,,,,,True,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,19783.0,330,-6.0,624,608,184,171,74,1232,10.0,19.0,,2.0,5.0,25.0,23.0,56.0,6.0,14.0,2.0,7.0,29.0,9.0,47.0,100.0,13.0,43.0,28.0,161.0,687,3.0,12.0,13.0,35.0,11.0,12.0,55.0,22.0,72.0,33.0,,29.0,7.0,1.0,,17.0,4.0,21.0,2.0,8.0,46.0,,3.0,8.0,15.0,1.0,24.0,3.0,27.0,10.0,9.0,,5.0,19.0,7.0,24.0,,23.0,30.0,4.0,14.0,3.0,1.0,,1.0,1.0,1.0,,55.0,184,4.0,3.0,0.23404255319148937,0.23404255319148937,0.8461538461538461,0.3023255813953488,0.3023255813953488,0.47,0.25,0.46503496503496505,0.375,0.5160256410256411,0.40625,0.5288461538461539,0.3006993006993007,,0.01,,,,24.271844660194176,0.5263157894736842,0.038461538461538464,0.08021390374331551,0.0136986301369863,0.1702127659574468,,0.09829059829059829,0.01020408163265306,,0.028985507246376812,,0.06557377049180328,0.056338028169014086,0.12727272727272726,0.16216216216216217,0.2,1.0,0.13286713286713286,0.5263157894736842,0.5263157894736842,0.2,0.17482517482517482,0.3916083916083916,0.4107142857142857,0.41818181818181815,0.34782608695652173,0.0979020979020979,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.20279720279720279,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.125,,0.10869565217391304,0.043478260869565216,0.1956521739130435,0.43356643356643354,0.2413793103448276,0.4569664335664336,0.42144642857142856,0.41510434782608685,0.0915032679738562,0.12727272727272726,0.08074534161490683,0.3416149068322981,12.142000000000001,24.241860465116282,0.2948717948717949,3.0,14.0,17.0,12.0,7.0,5.0,5.0,5.0,2.0,0.4857142857142857,0.4673913043478261,0.012195121951219513,0.56,0.56,0.07142857142857142,0.6,1.0,1.0,3.0,6.0,2.0,7.0,2.0,,,2.0,2.0,,4.0,3.0,,,1.0,0.2727272727272727,0.017857142857142856,,,,,,0.1111111111111111,,2.0,2.0,4.0,2.0,4.0,0.5,0.25,0.5,0.5,1.0,,,,,,,True,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,33456.0,558,8.0,1044,1042,319,358,124,2086,37.0,78.0,2.0,4.0,22.0,45.0,22.0,40.0,,,,,8.0,6.0,82.0,163.0,,8.0,52.0,216.0,1133,6.0,13.0,13.0,44.0,6.0,23.0,63.0,52.0,112.0,,4.0,7.0,,16.0,,35.0,15.0,50.0,5.0,15.0,115.0,2.0,13.0,9.0,13.0,2.0,24.0,15.0,39.0,28.0,14.0,,7.0,42.0,31.0,69.0,2.0,77.0,74.0,15.0,36.0,9.0,3.0,1.0,1.0,3.0,2.0,,63.0,319,10.0,8.0,0.3170731707317073,0.325,,,,0.5030674846625767,0.46153846153846156,0.47953216374269003,0.42857142857142855,0.5373134328358209,0.4642857142857143,0.4921875,0.04678362573099415,,0.09815950920245399,0.1282051282051282,0.13333333333333333,,20.2172096908939,0.6666666666666666,0.04081632653061224,0.03812316715542522,0.034031413612565446,0.1,0.0196078431372549,0.05104408352668213,0.030991735537190084,0.0603448275862069,0.02459016393442623,0.02702702702702703,0.034482758620689655,0.045112781954887216,0.03260869565217391,0.1111111111111111,0.07407407407407407,0.6666666666666666,0.45614035087719296,0.47435897435897434,0.5441176470588235,0.21621621621621623,0.2631578947368421,0.23391812865497075,0.55,0.55,0.5,,,,,0.04678362573099415,,,,0.2857142857142857,0.5,0.44,,0.12,0.5029239766081871,,0.47050058823529406,0.46093749999999994,0.4594122448979592,0.1875,0.1956521739130435,0.06018518518518518,0.2916666666666667,6.7460122699386496,29.1625,0.3055555555555556,10.0,23.0,20.0,18.0,10.0,8.0,21.0,5.0,1.0,0.45454545454545453,0.4,0.020833333333333332,0.5111111111111111,0.5897435897435898,0.30434782608695654,0.45454545454545453,,1.0,,,10.0,17.0,3.0,,3.0,4.0,1.0,5.0,9.0,17.0,,,,,,,,,0.04225352112676056,,,,,,1.0,,1.0,,0.07142857142857142,,,,1.0,1.0,,,,,True,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,24614.0,410,27.0,757,759,176,204,90,1516,20.0,36.0,5.0,8.0,3.0,48.0,13.0,36.0,3.0,8.0,2.0,4.0,23.0,2.0,52.0,120.0,7.0,31.0,40.0,165.0,810,6.0,12.0,24.0,11.0,4.0,21.0,35.0,34.0,70.0,18.0,10.0,23.0,4.0,9.0,,11.0,4.0,15.0,1.0,5.0,34.0,3.0,17.0,15.0,39.0,14.0,68.0,20.0,88.0,12.0,11.0,,5.0,23.0,11.0,33.0,3.0,43.0,48.0,4.0,22.0,4.0,6.0,5.0,1.0,6.0,4.0,,35.0,176,5.0,4.0,0.3269230769230769,0.3617021276595745,0.8571428571428571,0.22580645161290322,0.22580645161290322,0.43333333333333335,0.5,0.4139072847682119,0.46153846153846156,0.476878612716763,0.6,0.6481481481481481,0.2052980132450331,,0.075,0.08333333333333333,0.10416666666666667,,22.632794457274827,0.5217391304347826,0.3684210526315789,0.1553784860557769,0.06093189964157706,0.23076923076923078,0.041666666666666664,0.17088607594936708,0.05698005698005698,0.05128205128205128,0.06666666666666667,0.038461538461538464,0.14634146341463414,0.12871287128712872,0.20588235294117646,0.23404255319148937,0.2222222222222222,0.6666666666666666,0.23841059602649006,0.5555555555555556,0.6060606060606061,0.3,0.31788079470198677,0.23841059602649006,0.3611111111111111,0.37142857142857144,0.5384615384615384,0.052980132450331126,0.375,0.375,0.6666666666666666,0.152317880794702,0.17391304347826086,0.17391304347826086,1.0,0.6153846153846154,0.625,0.2,0.13333333333333333,0.13333333333333333,0.44370860927152317,0.17391304347826086,0.47308112582781464,0.5090423076923076,0.4409866666666667,0.1301775147928994,0.15942028985507245,0.14545454545454545,0.21212121212121213,9.169166666666667,24.4258064516129,0.23249669749009247,2.0,19.0,4.0,10.0,5.0,5.0,7.0,4.0,3.0,0.36363636363636365,0.4666666666666667,0.06306306306306306,0.3958333333333333,0.4418604651162791,0.21052631578947367,0.6666666666666666,1.0,12.0,2.0,3.0,3.0,3.0,3.0,,9.0,1.0,3.0,,5.0,4.0,,,,0.5,0.027777777777777776,,,0.05,0.10975609756097561,0.2,0.5,,1.0,,,,1.0,,,,,0.5,,,1.0,1.0,0.07692307692307693,,True,,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,3559.0,59,-19.0,114,118,69,69,16,232,4.0,8.0,1.0,4.0,3.0,5.0,,,,,,,1.0,1.0,5.0,13.0,,1.0,3.0,13.0,132,1.0,4.0,4.0,5.0,1.0,,4.0,,10.0,,2.0,,,5.0,,5.0,,5.0,,4.0,10.0,2.0,4.0,1.0,2.0,,3.0,6.0,9.0,2.0,4.0,1.0,,6.0,5.0,10.0,,5.0,3.0,1.0,2.0,,,,,,,,4.0,69,1.0,,,,,,,0.38461538461538464,0.25,0.35714285714285715,0.25,0.43333333333333335,0.4,0.3333333333333333,0.07142857142857142,,0.38461538461538464,0.5,0.2,,15.909090909090908,0.3333333333333333,,0.05405405405405406,0.0975609756097561,0.09090909090909091,0.14285714285714285,0.0625,0.10909090909090909,0.23076923076923078,0.058823529411764705,0.09090909090909091,0.11764705882352941,,,,0.2,,0.5714285714285714,0.5,1.0,,0.35714285714285715,,,,,,,,,0.07142857142857142,,,,1.0,0.25,0.5,,0.16666666666666666,0.6428571428571429,,0.4699692307692308,0.58675,0.40625999999999995,0.13333333333333333,0.14285714285714285,0.3076923076923077,0.3076923076923077,3.607692307692308,72.3,0.6052631578947368,1.0,1.0,2.0,,,,2.0,2.0,,0.4,0.3333333333333333,,0.2,0.25,,0.3333333333333333,,2.0,,,,,1.0,,,2.0,,,1.0,2.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,149.0,2,-5.0,4,5,2,3,1,9,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,19667.0,328,48.0,623,620,238,272,69,1243,17.0,30.0,3.0,4.0,13.0,30.0,13.0,42.0,9.0,18.0,4.0,2.0,9.0,6.0,44.0,102.0,11.0,27.0,25.0,146.0,653,5.0,8.0,14.0,44.0,10.0,18.0,72.0,24.0,64.0,33.0,6.0,9.0,2.0,6.0,,20.0,3.0,23.0,3.0,7.0,49.0,,6.0,3.0,10.0,1.0,14.0,7.0,21.0,8.0,6.0,1.0,,14.0,7.0,17.0,1.0,28.0,33.0,,7.0,9.0,2.0,1.0,1.0,2.0,2.0,,72.0,238,2.0,10.0,0.2727272727272727,0.2926829268292683,1.0,0.4074074074074074,0.4074074074074074,0.43137254901960786,0.625,0.4689922480620155,0.5555555555555556,0.503448275862069,0.6363636363636364,0.5454545454545454,0.20930232558139536,,0.058823529411764705,0.13333333333333333,,,22.5531914893617,0.5714285714285714,0.03125,0.04672897196261682,0.02843601895734597,0.05357142857142857,,0.04814814814814815,0.022556390977443608,0.07936507936507936,,,0.039473684210526314,0.03614457831325301,0.07272727272727272,0.058823529411764705,0.045454545454545456,1.0,0.23255813953488372,0.5666666666666667,0.6538461538461539,0.47058823529411764,0.23255813953488372,0.32558139534883723,0.30952380952380953,0.325,0.15384615384615385,0.13953488372093023,0.5,0.5,1.0,0.06976744186046512,0.2222222222222222,0.2222222222222222,1.0,0.4444444444444444,0.75,0.24074074074074073,0.07407407407407407,0.1111111111111111,0.4418604651162791,0.2222222222222222,0.4522542635658915,0.47236875,0.42648148148148135,0.058823529411764705,0.06422018348623854,0.0958904109589041,0.4931506849315068,10.187254901960781,23.911111111111108,0.38202247191011235,10.0,14.0,21.0,3.0,2.0,1.0,8.0,5.0,,0.4772727272727273,0.5,0.0125,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.7692307692307693,2.0,4.0,4.0,,,8.0,5.0,1.0,,1.0,1.0,,3.0,,,1.0,,0.4,0.047619047619047616,,0.05,,,,0.3333333333333333,0.037037037037037035,2.0,,,,1.0,,,,,0.5,,,1.0,,0.1111111111111111,1.0,True,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,11719.0,195,-21.0,360,367,54,48,38,727,11.0,18.0,4.0,8.0,3.0,1.0,1.0,2.0,,,,,,,12.0,21.0,,,6.0,30.0,383,4.0,8.0,9.0,3.0,,1.0,3.0,14.0,10.0,,8.0,,,2.0,,1.0,1.0,2.0,,1.0,5.0,1.0,16.0,2.0,28.0,4.0,34.0,17.0,51.0,1.0,4.0,1.0,,5.0,26.0,45.0,4.0,7.0,7.0,1.0,3.0,1.0,16.0,11.0,5.0,16.0,8.0,1.0,3.0,54,2.0,1.0,0.5833333333333334,0.875,,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.625,0.5,0.375,,,0.09523809523809523,0.1111111111111111,,,7.125307125307125,0.2,0.36363636363636365,0.20588235294117646,0.11188811188811189,0.06060606060606061,0.03125,0.17751479289940827,0.09714285714285714,0.11904761904761904,0.13725490196078433,,0.17391304347826086,0.21568627450980393,0.23076923076923078,,0.2,0.5,0.8571428571428571,0.6111111111111112,0.6875,0.5454545454545454,0.047619047619047616,0.09523809523809523,0.5,0.5,1.0,,,,,,,,,1.0,0.5,1.0,,,0.8571428571428571,,0.5626857142857142,0.6122000000000001,0.6196333333333334,0.13043478260869565,0.13043478260869565,0.3,0.1,1.9714285714285713,,0.15,1.0,,1.0,5.0,2.0,3.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.08,,,,0.3333333333333333,,1.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,,,,
