EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallTurnovers,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,OffRebounds,PenaltyFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimFGA,Arc3Assists,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PtsPutbacks,OffTwoPtRebounds,OffensiveGoaltends,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,ShortMidRangeAssists,SelfOReb,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,890.0,15,-3,28,29,7.0,16,5.0,57,1.0,4.0,1.0,4.0,3.0,5.0,28,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,2.0,7.0,1.0,0.25,0.25,0.4166666666666667,1.0,27.27272727272727,0.2727272727272727,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,0.25,0.385725,0.3767,0.2,0.2,0.4,6.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,6160.0,103,-41,176,178,46.0,49,19.0,354,4.0,6.0,11.0,26.0,5.0,39.0,220,2.0,3.0,13.0,20.0,2.0,3.0,3.0,2.0,1.0,2.0,,1.0,4.0,15.0,,9.0,,3.0,8.0,2.0,2.0,13.0,46.0,2.0,0.4230769230769231,0.4594594594594595,0.47560975609756095,0.5,22.84263959390863,0.02857142857142857,0.03488372093023256,0.058823529411764705,0.03125,,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.49275945945945954,0.4341,0.05128205128205128,0.07142857142857142,0.3333333333333333,8.303846153846154,0.26136363636363635,5.0,11.0,4.0,6.0,2.0,9.0,4.0,11.0,3.0,4.0,11.0,1.0,1.0,3.0,5.0,8.0,3.0,2.0,9.0,3.0,11.0,4.0,1.0,11.0,1.0,12.0,1.0,5.0,6.0,25.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,0.09090909090909091,0.09090909090909091,0.75,0.36363636363636365,0.36363636363636365,0.5,0.625,0.5,0.45454545454545453,0.5,0.2972972972972973,0.038461538461538464,0.09090909090909091,0.5,0.0625,0.08333333333333333,0.2972972972972973,0.45454545454545453,0.5,0.2,0.24324324324324326,0.2222222222222222,0.2222222222222222,0.2972972972972973,0.36363636363636365,0.36363636363636365,0.75,0.5454545454545454,0.6666666666666666,0.2727272727272727,0.5945945945945946,0.36363636363636365,0.5442545454545454,0.07692307692307693,24.854545454545452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,644.0,11,-4,17,19,12.0,15,1.0,36,1.0,1.0,3.0,3.0,,6.0,19,1.0,,,2.0,,,,,,2.0,,,3.0,2.0,2.0,,,,,,,,12.0,,1.0,0.5,0.5,,45.0,,,,,,0.16666666666666666,1.0,1.0,0.45335833333333336,0.38895,,,,8.733333333333333,0.7058823529411765,1.0,1.0,,,1.0,1.0,,2.0,,,3.0,1.0,,2.0,,,1.0,4.0,,,2.0,,,,,,,,,,,,1.0,,,,3.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,,0.5,,0.5,0.5,,,0.3333333333333333,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,,0.50235,0.3333333333333333,24.233333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,598.0,10,3,17,18,8.0,9,2.0,35,,,,,,3.0,16,,,3.0,,1.0,2.0,3.0,1.0,,,,,,1.0,,1.0,,,,,,3.0,8.0,,,1.5,1.5,1.5,5.2631578947368425,0.16666666666666666,0.25,,,0.5,,,,0.5838,,,,1.0,,0.47058823529411764,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,1.0,,,,0.5,0.5,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5838,,24.1,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,970.0,16,-5,30,31,16.0,22,2.0,61,,,1.0,2.0,2.0,4.0,32,,,,2.0,1.0,2.0,3.0,,,2.0,,,2.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,,,16.0,,0.5,0.5,0.6666666666666666,,14.705882352941176,0.08333333333333333,0.07142857142857142,0.2,,,,,,0.6346,,0.3333333333333333,0.3333333333333333,,,0.5333333333333333,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,,,,1.0,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.09090909090909091,0.5,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,2648.0,44,-27,79,83,34.0,24,9.0,162,,,8.0,10.0,7.0,23.0,107,,2.0,14.0,6.0,4.0,4.0,4.0,1.0,,1.0,1.0,,2.0,2.0,,4.0,,,7.0,2.0,1.0,14.0,34.0,1.0,0.8,0.6153846153846154,0.6875,0.7,20.0,0.11428571428571428,0.10256410256410256,,0.17647058823529413,0.125,,,,0.5390576923076923,,0.13333333333333333,0.16666666666666666,0.6086956521739131,8.790000000000001,0.43037974683544306,6.0,6.0,5.0,5.0,2.0,4.0,,3.0,2.0,,3.0,,1.0,1.0,6.0,7.0,2.0,10.0,,,3.0,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,1.0,2.0,,0.625,0.625,,,,,0.8571428571428571,,0.6666666666666666,,0.23076923076923078,,,0.5,,,0.46153846153846156,1.0,1.0,0.5,0.3076923076923077,0.5,0.5,0.23076923076923078,,,,0.5555555555555556,1.0,0.2222222222222222,0.6923076923076923,,0.5681166666666667,0.043478260869565216,24.8,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,5525.0,92,-40,159,158,38.0,38,17.0,317,7.0,15.0,18.0,37.0,12.0,48.0,200,1.0,4.0,6.0,18.0,12.0,15.0,17.0,,,2.0,1.0,,6.0,5.0,,18.0,1.0,,16.0,6.0,3.0,6.0,38.0,2.0,0.4864864864864865,0.4864864864864865,0.5333333333333333,0.5,28.651685393258425,0.1875,0.16666666666666666,0.125,0.20689655172413793,0.21052631578947367,0.40540540540540543,0.4666666666666667,0.5,0.44109189189189185,,0.14285714285714285,0.14285714285714285,0.125,7.254054054054054,0.2389937106918239,5.0,12.0,,1.0,6.0,10.0,,,,,,,2.0,2.0,1.0,3.0,,18.0,,,,,2.0,3.0,3.0,6.0,1.0,3.0,,15.0,1.0,,4.0,1.0,3.0,,1.0,1.0,1.0,0.5,0.5,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.05405405405405406,0.08333333333333333,0.6666666666666666,0.07142857142857142,,0.32432432432432434,0.4166666666666667,0.45454545454545453,0.6,0.2702702702702703,0.6,0.6,,,,,0.3333333333333333,,,0.32432432432432434,,0.4828666666666667,0.041666666666666664,,,,,,1.0,0.6666666666666666,,,,,,2.0,2.0,,0.125,0.028169014084507043,,,2.0,0.3333333333333333,,,3.0,1.0,5.0,4.0,,,0.8,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.06666666666666667,0.6666666666666666,0.25,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4801.0,80,-24,135,134,21.0,24,16.0,269,2.0,2.0,4.0,6.0,1.0,15.0,166,3.0,,,6.0,9.0,10.0,15.0,2.0,1.0,4.0,,,4.0,10.0,2.0,8.0,,3.0,4.0,3.0,,,21.0,,0.6666666666666666,0.5384615384615384,0.5357142857142857,,11.920529801324504,0.16363636363636364,0.14705882352941177,0.09090909090909091,0.17857142857142858,0.1875,0.15384615384615385,1.0,1.0,0.514726923076923,0.5340374999999999,0.21428571428571427,0.42857142857142855,,3.3833333333333333,0.15555555555555556,2.0,4.0,,,,,,1.0,,2.0,7.0,1.0,,2.0,,,1.0,2.0,6.0,,1.0,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,1.0,,1.0,2.0,5.0,1.0,0.25,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,,0.2,,0.2,0.5384615384615384,0.16666666666666666,0.25,,0.07692307692307693,,0.3076923076923077,0.5,0.6666666666666666,0.5,,,,0.07692307692307693,,,,,,,0.8461538461538461,,0.43635,0.13333333333333333,23.24285714285714,6.0,1.0,1.0,2.0,,,0.46153846153846156,0.2,1.0,,,1.0,5.0,,0.07692307692307693,0.08333333333333333,0.1,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,,2.0,,,,,,,0.3333333333333333,,0.6,1.0,2.0,1.0,2.0,4.0,1.0,0.0851063829787234,0.05263157894736842,0.16666666666666666,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,,,,,,,True,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,77.0,1,1,2,3,,3,,5,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,4033.0,67,-26,114,113,25.0,31,12.0,227,,1.0,6.0,15.0,4.0,19.0,143,1.0,1.0,1.0,10.0,2.0,4.0,7.0,,,,,,,5.0,,6.0,,1.0,5.0,,1.0,1.0,25.0,1.0,0.4,0.4166666666666667,0.475,0.16666666666666666,15.873015873015873,0.04878048780487805,0.07407407407407407,,,0.15384615384615385,0.05555555555555555,,,0.47857777777777777,0.5529,0.05263157894736842,,0.05263157894736842,9.08,0.21929824561403508,3.0,7.0,,,3.0,7.0,,2.0,,1.0,3.0,1.0,,2.0,,2.0,,2.0,3.0,,2.0,,2.0,5.0,1.0,6.0,,2.0,1.0,13.0,2.0,,,,,,,2.0,,0.16666666666666666,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,0.16666666666666666,0.13333333333333333,0.14285714285714285,,0.15384615384615385,0.1111111111111111,0.3888888888888889,0.42857142857142855,0.5,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.1111111111111111,,,,,,,0.5555555555555556,,0.368,0.10526315789473684,24.333333333333332,1.0,,,,,0.3333333333333333,0.05555555555555555,,,,,1.0,3.0,,0.08333333333333333,0.058823529411764705,0.1,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.25,,1.0,1.0,1.0,,2.0,2.0,,0.05128205128205128,0.058823529411764705,0.1111111111111111,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,0.1111111111111111,0.25,,True,,,,,,,,,,
