EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,PtsAssisted2s,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,OffFTReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Corner3Assists,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,BadPassTurnovers,SecondChanceArc3Frequency,PenaltyAtRimFGM,Fg2aBlocked,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,SelfOReb,Offensive Fouls Drawn,BlockedShortMidRange,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,OffCorner3ReboundPct,Travels,SecondChanceTurnovers,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls Drawn,SecondChanceFg2Pct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,on,OffLongMidRangeReboundPct,ShortMidRangeAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangePctAssisted,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceArc3FGM,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,SecondChanceCorner3PctAssisted,3SecondViolations
101195,1610612741,Luke Schenscher,Luke Schenscher,101195,CHI,340.0,6,-1.0,12,11,8,11,2.0,23,1.0,1.0,12,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,8,0.5,0.5,14.285714285714285,0.5,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,1677.0,28,-9.0,63,58,38,37,6.0,121,2.0,10.0,58,2.0,4.0,1.0,,,4.0,1.0,5.0,,,,1.0,,1.0,2.0,,4.0,38,0.7142857142857143,0.5,10.0,,,0.06666666666666667,0.17391304347826086,0.03333333333333333,0.09090909090909091,,,,0.4,0.6031746031746031,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.36363636363636365,0.4,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.49995833333333334,0.44716666666666666,0.2,17.2,24.419999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,656.0,11,-4.0,24,22,14,12,3.0,46,,2.0,21,,,,,,2.0,,2.0,,1.0,,,,,,,,14,0.25,,17.857142857142854,,,,0.25,,,,,,,0.5833333333333334,,2.0,,,,,1.0,4.0,,,,,,2.0,,,,,,1.0,,3.0,2.0,,1.0,1.0,1.0,1.0,,,,,,0.25,,0.25,,,,0.3333333333333333,0.4,1.0,0.5,,,,,,,,,0.5,0.4228,0.3342,,9.649999999999999,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,371.0,6,-1.0,13,13,13,11,2.0,26,2.0,7.0,12,2.0,7.0,,3.0,,3.0,1.0,4.0,1.0,2.0,,,,1.0,3.0,,7.0,13,0.7,0.7,46.66666666666667,,0.75,,0.75,,,1.0,0.2,,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.625,0.625,1.5,0.75,,,,,,,0.25,1.0,1.0,,0.5,0.5,0.75,0.34228749999999997,0.34228749999999997,0.42857142857142855,11.0,26.066666666666666,,,,,,,,,1.0,1.0,2.0,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.4173,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,1196.0,20,-2.0,44,39,22,22,3.0,83,,3.0,42,,3.0,,1.0,,2.0,,2.0,,,1.0,2.0,,,,,3.0,22,0.3,0.5,10.416666666666668,,0.16666666666666666,,0.14285714285714285,,,,,,1.0,0.5,,1.0,,,3.0,2.0,,2.0,1.0,3.0,,,,1.0,2.0,,3.0,3.0,,2.0,,6.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.3,0.5,,0.6,0.125,0.14285714285714285,,0.2,,,,,,,0.6,0.6666666666666666,0.6,0.44265999999999994,0.43605,,14.85,24.933333333333334,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.5,,,,0.2,,,,,,,,,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,145.0,2,-1.0,4,6,4,6,,10,,,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,794.0,13,-6.0,30,29,20,21,4.0,59,3.0,5.0,26,1.0,3.0,,,,,,,,1.0,1.0,2.0,,2.0,4.0,2.0,3.0,20,0.5,0.5,17.142857142857142,,,,,,,,0.4,0.5,0.6,0.6666666666666666,1.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,0.5,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,0.5,0.3333333333333333,0.44803333333333334,0.4738,,16.299999999999997,25.9,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,993.0,17,-9.0,39,35,21,20,3.0,74,4.0,11.0,36,2.0,4.0,,3.0,,3.0,,3.0,2.0,3.0,,3.0,1.0,3.0,6.0,,4.0,21,0.39285714285714285,0.25,40.476190476190474,,0.375,,0.2,,,0.25,,,0.36363636363636365,0.5384615384615384,,1.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,6.0,,,1.0,3.0,3.0,4.0,3.0,3.0,,,,,,3.0,,,,,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.4,0.3333333333333333,0.3181818181818182,0.16666666666666666,,0.5454545454545454,,,,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.16666666666666666,0.9090909090909091,0.5144818181818182,0.5054416666666667,,4.4,24.033333333333335,2.0,4.0,2.0,,,,,,1.0,,2.0,,,0.3333333333333333,0.36363636363636365,0.5,0.6666666666666666,,0.3333333333333333,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,1.0,,1.0,1.0,1.0,0.2,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,1348.0,22,-7.0,51,45,26,26,3.0,96,3.0,3.0,49,2.0,2.0,1.0,,1.0,3.0,2.0,5.0,,,1.0,1.0,,4.0,6.0,3.0,2.0,26,0.13636363636363635,0.2,20.0,0.5,,0.08333333333333333,0.125,0.08333333333333333,0.1111111111111111,,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.5098039215686274,,1.0,,1.0,1.0,1.0,,6.0,,2.0,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,0.25,0.2222222222222222,0.125,1.0,0.125,,,0.125,,,,0.125,0.25,0.625,0.4829125,0.49433750000000004,,6.1499999999999995,24.1,,3.0,2.0,,,,1.0,1.0,,,,,,,0.375,,,,0.5,,2.0,,,,,,,,,,,,,,,,,0.25,,,,,,,0.5467,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,1.0,0.14285714285714285,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,1610612741,Michael Sweetney,Michael Sweetney,2552,CHI,449.0,7,,17,14,9,3,1.0,31,2.0,4.0,12,2.0,4.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,4.0,9,1.0,1.0,22.22222222222222,,0.25,0.3333333333333333,0.125,0.14285714285714285,,,,,1.0,0.5294117647058824,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,0.5877,0.5877,,,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
