EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,LostBallTurnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,AtRimPctBlocked,SecondChanceCorner3FGA,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PtsUnassisted3s,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3
101122,1610612754,Danny Granger,Danny Granger,101122,IND,7134.0,119,-2.0,213,212,66.0,54.0,19.0,425,8.0,9.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,6.0,9.0,2.0,3.0,9.0,15.0,7.0,11.0,39.0,244,2.0,2.0,4.0,3.0,6.0,2.0,3.0,12.0,12.0,6.0,21.0,4.0,9.0,6.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,1.0,4.0,1.0,1.0,16.0,1.0,18.0,6.0,24.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,8.0,15.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,12.0,66.0,0.6666666666666666,0.8571428571428571,1.0,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.6,1.0,0.5,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.4230769230769231,12.875536480686694,0.25,0.2,0.1,0.21621621621621623,0.06779661016949153,0.037037037037037035,0.043478260869565216,0.16831683168316833,0.06097560975609756,0.10526315789473684,0.05555555555555555,0.045454545454545456,0.05263157894736842,0.25,0.13333333333333333,0.22580645161290322,0.05263157894736842,1.0,0.34615384615384615,0.8888888888888888,0.8888888888888888,0.625,0.07692307692307693,0.15384615384615385,0.25,0.25,1.0,0.07692307692307693,0.5,0.5,1.0,0.34615384615384615,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.4444444444444444,0.75,0.3333333333333333,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.49620769230769224,0.5607,0.45637777777777777,0.10256410256410256,0.3076923076923077,7.28,25.11818181818182,0.30985915492957744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,2398.0,40,-6.0,71,71,10.0,11.0,8.0,142,,1.0,,,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,6.0,2.0,6.0,15.0,74,1.0,1.0,5.0,,2.0,1.0,1.0,3.0,6.0,2.0,6.0,,4.0,1.0,2.0,2.0,4.0,2.0,,,1.0,1.0,10.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,3.0,2.0,,,3.0,,2.0,3.0,,,4.0,1.0,1.0,,1.0,,3.0,10.0,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,,0.5833333333333334,0.8333333333333334,0.5,0.5769230769230769,0.8333333333333334,0.5,0.5,20.0,1.0,,,0.06060606060606061,0.06666666666666667,0.14285714285714285,,0.075,0.034482758620689655,,0.25,,,0.06666666666666667,0.3333333333333333,,0.16666666666666666,,0.08333333333333333,,,,0.25,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.25,0.25,1.0,,,0.3333333333333333,,0.3333333333333333,1.0,0.5833333333333334,0.25,0.47869166666666674,0.4015,0.5076666666666667,0.3333333333333333,0.2,11.549999999999999,25.066666666666666,0.14084507042253522,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,1.0,0.07692307692307693,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,7394.0,123,19.0,222,213,71.0,58.0,19.0,435,1.0,3.0,,,,1.0,,1.0,7.0,2.0,2.0,5.0,13.0,1.0,2.0,2.0,10.0,7.0,15.0,36.0,237,,,4.0,,3.0,2.0,3.0,13.0,4.0,,21.0,,13.0,5.0,4.0,3.0,7.0,2.0,1.0,,2.0,2.0,17.0,1.0,3.0,,5.0,7.0,1.0,13.0,4.0,17.0,4.0,1.0,3.0,3.0,2.0,2.0,,5.0,2.0,2.0,7.0,1.0,1.0,9.0,,,,,,13.0,71.0,1.0,1.0,1.0,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.2,,,0.5,1.5,0.5,0.5666666666666667,1.5,0.65,0.6,14.403292181069958,0.6,0.1,,0.09859154929577464,0.05084745762711865,0.2,0.030303030303030304,0.125,0.043478260869565216,,0.05555555555555555,0.08,0.03571428571428571,0.08695652173913043,0.17647058823529413,0.06451612903225806,0.1875,,0.12,0.3333333333333333,0.3333333333333333,1.0,,0.28,0.14285714285714285,0.14285714285714285,1.0,0.08,1.0,1.0,1.0,0.52,0.38461538461538464,0.38461538461538464,1.0,,,0.16666666666666666,,0.3333333333333333,0.5,0.72,0.38461538461538464,0.49032400000000004,,0.43873333333333336,0.1111111111111111,0.3611111111111111,13.580000000000002,24.853333333333335,0.31981981981981983,,1.0,1.0,11.0,1.0,1.0,,1.0,,13.0,4.0,1.0,,,,,,1.0,1.0,1.0,0.13793103448275862,0.2857142857142857,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.2222222222222222,0.0625,0.16666666666666666,1.0,,,,,,,,,,,,True,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,10430.0,174,39.0,315,311,107.0,94.0,31.0,626,9.0,15.0,2.0,4.0,1.0,2.0,10.0,5.0,12.0,3.0,4.0,3.0,17.0,,4.0,18.0,37.0,6.0,21.0,67.0,326,3.0,5.0,8.0,3.0,8.0,1.0,6.0,11.0,18.0,18.0,18.0,4.0,17.0,3.0,14.0,4.0,18.0,4.0,,6.0,4.0,4.0,40.0,1.0,3.0,,4.0,9.0,4.0,17.0,4.0,21.0,4.0,3.0,1.0,2.0,1.0,6.0,1.0,8.0,1.0,12.0,21.0,,2.0,13.0,1.0,1.0,,1.0,,11.0,107.0,0.5,0.5625,1.0,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.4864864864864865,0.6,0.375,0.46551724137931033,0.42857142857142855,0.32142857142857145,0.5076923076923077,0.5,0.35714285714285715,0.3620689655172414,20.916905444126073,0.25,0.4,,0.08108108108108109,0.03529411764705882,0.09523809523809523,0.025,0.08496732026143791,0.032,0.07142857142857142,0.047619047619047616,,0.029411764705882353,0.1282051282051282,0.03333333333333333,0.07142857142857142,0.06896551724137931,,0.25862068965517243,0.6,0.6923076923076923,0.6666666666666666,0.1724137931034483,0.20689655172413793,0.4166666666666667,0.4166666666666667,0.4,0.06896551724137931,0.75,0.75,1.0,0.29310344827586204,0.17647058823529413,0.17647058823529413,1.0,0.5714285714285714,0.5,0.14285714285714285,0.5,0.2857142857142857,,0.6206896551724138,0.17647058823529413,0.48896120689655176,0.5690571428571428,0.43702499999999994,0.11940298507462686,0.16417910447761194,8.575675675675676,24.82857142857143,0.3396825396825397,4.0,,2.0,13.0,,2.0,4.0,1.0,,17.0,8.0,,0.10810810810810811,0.2,0.4,0.5,0.25,0.2857142857142857,,,0.12307692307692308,0.18181818181818182,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,3.0,,0.15384615384615385,0.07142857142857142,0.14285714285714285,0.5,1.0,1.0,0.13333333333333333,,,,,,,,,True,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,12969.0,216,23.0,389,382,117.0,103.0,38.0,771,15.0,28.0,3.0,4.0,6.0,8.0,32.0,12.0,22.0,,1.0,,1.0,,1.0,44.0,82.0,,2.0,126.0,410,4.0,5.0,13.0,15.0,23.0,,2.0,52.0,58.0,30.0,,4.0,1.0,,7.0,3.0,10.0,2.0,1.0,4.0,,3.0,23.0,3.0,6.0,,7.0,26.0,3.0,36.0,9.0,45.0,3.0,1.0,2.0,9.0,3.0,17.0,6.0,26.0,3.0,15.0,28.0,2.0,10.0,53.0,14.0,11.0,3.0,14.0,10.0,52.0,117.0,0.6590909090909091,0.6904761904761905,,,,,0.5365853658536586,0.8,0.6521739130434783,0.5238095238095238,0.6666666666666666,0.6,0.5833333333333334,0.8125,0.6842105263157895,0.023809523809523808,31.16279069767442,0.34615384615384615,0.23076923076923078,,0.18571428571428572,0.05660377358490566,0.14,0.06,0.1736842105263158,0.057692307692307696,0.030303030303030304,0.14814814814814814,0.021739130434782608,0.075,0.07692307692307693,0.28125,0.23214285714285715,0.11428571428571428,0.7142857142857143,0.3333333333333333,0.5357142857142857,0.625,0.6,0.38095238095238093,0.2619047619047619,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.011904761904761904,,,,0.011904761904761904,,,,0.6666666666666666,0.75,0.32,0.75,0.04,,0.35714285714285715,,0.41380535714285704,0.44071,0.40845,0.10317460317460317,0.4126984126984127,8.426829268292682,27.65,0.30077120822622105,17.0,,,38.0,,1.0,4.0,6.0,2.0,53.0,24.0,,0.04878048780487805,,0.53125,0.53125,0.5882352941176471,,,,0.23300970873786409,0.2376237623762376,,1.0,5.0,22.0,,,,5.0,,5.0,,4.0,0.2,,0.04,,1.0,5.0,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,True,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,6973.0,116,9.0,207,201,64.0,60.0,22.0,408,3.0,3.0,,,,,2.0,2.0,6.0,3.0,4.0,2.0,7.0,,1.0,5.0,11.0,5.0,11.0,32.0,212,,1.0,3.0,1.0,1.0,1.0,2.0,9.0,2.0,8.0,12.0,,7.0,2.0,8.0,4.0,12.0,1.0,3.0,3.0,2.0,3.0,28.0,,,,3.0,8.0,2.0,13.0,,13.0,4.0,3.0,1.0,3.0,2.0,3.0,,6.0,1.0,1.0,8.0,,1.0,8.0,1.0,1.0,,1.0,1.0,9.0,64.0,0.2,0.2,0.8,0.45454545454545453,0.5,0.45454545454545453,0.45454545454545453,,1.0,0.5681818181818182,0.5,0.8333333333333334,0.64,0.5,0.9,0.5,13.478260869565219,0.5,0.2222222222222222,,0.1038961038961039,,0.125,,0.10891089108910891,,,,,,0.03571428571428571,0.13333333333333333,0.14705882352941177,0.11764705882352941,1.0,0.13636363636363635,1.0,1.0,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.18181818181818182,0.75,0.75,0.6666666666666666,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,,,,,0.3333333333333333,,0.6363636363636364,0.2857142857142857,0.48291590909090903,0.43967500000000004,0.41378333333333334,0.09375,0.28125,11.845454545454546,24.872727272727275,0.30917874396135264,,1.0,2.0,7.0,1.0,2.0,,1.0,,7.0,3.0,0.5,,,,,,0.6666666666666666,0.5,1.0,0.125,0.23076923076923078,1.0,1.0,,4.0,,1.0,,,,1.0,2.0,1.0,0.14285714285714285,,0.3333333333333333,1.0,1.0,1.0,,,,,,,3.0,,,True,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,11581.0,193,31.0,350,343,112.0,97.0,31.0,693,10.0,19.0,1.0,1.0,1.0,4.0,10.0,8.0,18.0,2.0,6.0,6.0,12.0,3.0,7.0,25.0,47.0,8.0,18.0,93.0,360,3.0,3.0,8.0,5.0,12.0,5.0,10.0,36.0,12.0,38.0,9.0,2.0,12.0,6.0,17.0,9.0,26.0,5.0,4.0,8.0,2.0,7.0,61.0,2.0,2.0,1.0,4.0,10.0,,14.0,5.0,19.0,4.0,1.0,3.0,5.0,5.0,4.0,2.0,9.0,2.0,7.0,13.0,1.0,,22.0,,,,,,36.0,112.0,0.24,0.25,0.375,0.4444444444444444,0.5,0.4444444444444444,0.5319148936170213,1.0,0.4166666666666667,0.5692307692307692,0.75,0.5681818181818182,0.6038961038961039,0.8,0.6,0.27692307692307694,22.45430809399478,0.5555555555555556,,0.06666666666666667,0.08130081300813008,0.020618556701030927,0.08163265306122448,0.05,0.08139534883720931,0.029197080291970802,0.06666666666666667,,,0.0625,0.08695652173913043,0.06896551724137931,0.08333333333333333,0.058823529411764705,,0.2923076923076923,0.5263157894736842,0.625,0.4,0.15384615384615385,0.27692307692307694,0.4444444444444444,0.4444444444444444,0.25,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,0.18461538461538463,0.5,0.5,0.16666666666666666,0.25,1.0,0.18181818181818182,0.25,0.3181818181818182,0.42857142857142855,0.5692307692307692,0.5,0.47708,0.46795,0.4485272727272727,0.08602150537634409,0.3870967741935484,8.672340425531916,24.461111111111112,0.32,7.0,,1.0,19.0,,1.0,3.0,,1.0,28.0,8.0,,0.06382978723404255,,0.7,0.7,,0.25,,,0.11428571428571428,0.15384615384615385,2.0,3.0,2.0,11.0,2.0,,,2.0,1.0,7.0,2.0,7.0,0.13333333333333333,0.06896551724137931,0.13636363636363635,0.6666666666666666,1.0,3.0,0.15789473684210525,,,,1.0,,15.0,1.0,,True,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2937.0,49,-16.0,88,87,6.0,9.0,15.0,175,4.0,5.0,2.0,3.0,1.0,1.0,,,2.0,,,,,,,4.0,7.0,,,9.0,103,2.0,3.0,5.0,1.0,1.0,,,3.0,4.0,4.0,,4.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,5.0,,2.0,4.0,1.0,7.0,7.0,14.0,2.0,,2.0,,,,,,,1.0,6.0,1.0,,1.0,,,,,,3.0,6.0,0.5,1.0,,,,,0.5714285714285714,0.6666666666666666,1.0,0.5714285714285714,0.6666666666666666,1.0,0.5625,0.625,0.75,,7.692307692307692,,1.0,,0.13793103448275862,0.16129032258064516,0.2222222222222222,0.25,0.15789473684210525,0.1794871794871795,0.3,0.14285714285714285,0.07142857142857142,0.2,,0.3,0.14285714285714285,0.2857142857142857,,0.7142857142857143,0.8,0.8,0.5,,0.2857142857142857,,,,,,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,0.7142857142857143,,0.5054857142857142,0.5155666666666666,0.5367,0.5555555555555556,0.3333333333333333,5.314285714285715,,0.06818181818181818,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,True,,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,2372.0,40,14.0,71,71,20.0,16.0,6.0,142,,,,,,,,5.0,10.0,,1.0,,1.0,,,5.0,10.0,,2.0,16.0,67,,,,2.0,2.0,,,9.0,6.0,4.0,,,1.0,,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,,,,3.0,5.0,,8.0,,8.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,4.0,1.0,1.0,,1.0,,9.0,20.0,0.6,0.6,,,,,0.5,,1.0,0.4166666666666667,,1.0,0.4642857142857143,,0.875,0.16666666666666666,19.23076923076923,1.0,,,0.15625,,0.25,,0.18181818181818182,,,,,,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.2222222222222222,,,,,,,0.8333333333333334,0.5,0.5,0.6,0.08333333333333333,,,,0.08333333333333333,,,,,,,,,,0.16666666666666666,,0.42282916666666664,0.648,0.37705,,0.5625,18.0,24.0,0.28169014084507044,,,,6.0,,1.0,,1.0,,7.0,1.0,,,,,,,,,,0.07692307692307693,0.09090909090909091,,,,5.0,,,,,3.0,1.0,,1.0,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,True,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,125.0,2,-3.0,4,3,2.0,3.0,1.0,7,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,6,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.3258,,0.3258,,,,26.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
