EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyFG2M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyAtRimAccuracy,AtRimPctBlocked,ShortMidRangePctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,on,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,OffCorner3ReboundPct
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,435.0,7,-16.0,14,13,2.0,10,1.0,27,,,,,,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,,2.0,,2.0,23.0,,,,,,1.0,,,2.0,,,,2.0,,,1.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,26.666666666666668,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,,1.0,,0.6666666666666666,,0.38066666666666665,0.3258,,,20.5,26.950000000000003,0.14285714285714285,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,922.0,15,3.0,28,29,7.0,8,2.0,57,,,,,,,,,,,,,,,,,,,2.0,2.0,29.0,,,2.0,,,,,,,,,,,,2.0,,2.0,,2.0,,4.0,,1.0,2.0,1.0,,3.0,1.0,4.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,3.0,,,2.0,,,,,,,,7.0,,,,,,,,,,,,,1.0,1.0,,,3.3333333333333335,,,0.2,0.14285714285714285,0.4,,0.3,0.1,0.5,,0.3333333333333333,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,847.0,14,,24,26,9.0,5,1.0,50,2.0,3.0,,,,1.0,2.0,,,,,1.0,,,3.0,5.0,,1.0,1.0,7.0,29.0,,,,1.0,,,1.0,3.0,4.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,,3.0,9.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6,,0.5,,1.0,0.5,,0.75,0.16666666666666666,32.0,1.0,0.3333333333333333,,,,,,,,,,,,,,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,,,,,,,,,,0.6666666666666666,,0.4812916666666667,0.3788,,0.42857142857142855,7.1,26.3,0.375,,,,,,,1.0,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,,,,,,,True,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,4237.0,71,-16.0,127,130,45.0,45,17.0,257,5.0,6.0,1.0,1.0,4.0,,1.0,,1.0,,2.0,4.0,,,5.0,9.0,2.0,5.0,,16.0,134.0,1.0,1.0,2.0,6.0,,,,6.0,8.0,2.0,6.0,2.0,4.0,2.0,4.0,1.0,5.0,,2.0,,11.0,,4.0,,6.0,1.0,7.0,5.0,12.0,2.0,1.0,1.0,2.0,2.0,2.0,,4.0,2.0,3.0,10.0,2.0,2.0,1.0,,,,3.0,2.0,1.0,3.0,3.0,6.0,45.0,,0.8,1.0,1.0,0.4,,0.4,0.5555555555555556,1.0,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.35714285714285715,12.32876712328767,0.5,0.3333333333333333,0.11764705882352941,0.0975609756097561,,,0.08450704225352113,0.06896551724137931,0.06666666666666667,,0.125,,0.16666666666666666,,1.0,0.42857142857142855,0.8333333333333334,1.0,0.8,0.07142857142857142,,,,0.07142857142857142,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,,,0.7857142857142857,0.5,0.487875,0.45625,0.125,0.375,5.355555555555555,25.119999999999997,0.3543307086614173,,2.0,,,,,1.0,1.0,2.0,,2.0,2.0,,,0.1111111111111111,,0.09090909090909091,0.14285714285714285,,,,,,0.5607,,,,,,,,,,1.0,0.13333333333333333,,,,,3.0,3.0,,,,0.5,0.75,0.16666666666666666,,,,,,,False,1.0,0.25,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,1505.0,25,-13.0,47,46,11.0,11,3.0,93,,1.0,,,1.0,2.0,3.0,,,,,,,,4.0,7.0,,,,8.0,43.0,1.0,1.0,2.0,2.0,,,,,8.0,,,,,,1.0,,1.0,,,,2.0,,,,2.0,,2.0,,2.0,,,,3.0,3.0,,,3.0,1.0,2.0,3.0,,,,,,,,,,,,,11.0,,1.0,1.0,,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,,0.5714285714285714,1.0,,,19.23076923076923,1.0,,0.08333333333333333,,,,0.06451612903225806,,,,0.07142857142857142,,0.1111111111111111,,,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,0.5,,,,0.14285714285714285,,0.3894285714285714,0.449,0.25,,11.428571428571429,,0.23404255319148937,2.0,3.0,,,,,,,1.0,,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,0.4115,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,False,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,6240.0,104,-4.0,186,189,59.0,62,25.0,375,4.0,12.0,1.0,1.0,2.0,7.0,14.0,,2.0,1.0,3.0,6.0,1.0,2.0,14.0,30.0,3.0,8.0,11.0,48.0,191.0,2.0,2.0,4.0,11.0,1.0,3.0,6.0,19.0,10.0,18.0,,,6.0,3.0,8.0,5.0,13.0,2.0,5.0,,31.0,1.0,1.0,4.0,9.0,,13.0,3.0,16.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,,15.0,,3.0,16.0,2.0,,,,,,19.0,59.0,2.0,0.35714285714285715,0.35714285714285715,,0.375,0.3333333333333333,0.375,0.4666666666666667,1.0,0.4868421052631579,0.6666666666666666,0.4642857142857143,0.5333333333333333,0.6666666666666666,0.5277777777777778,0.21052631578947367,22.897196261682243,0.5,,0.12162162162162163,0.016129032258064516,0.125,0.045454545454545456,0.12264150943396226,0.023809523809523808,0.043478260869565216,0.0625,0.06060606060606061,0.1875,0.16,0.09090909090909091,,0.3157894736842105,0.3333333333333333,0.4444444444444444,0.75,0.3684210526315789,0.5,0.5,0.2857142857142857,0.05263157894736842,,,,0.15789473684210525,0.5,0.5,,0.3333333333333333,1.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.5,0.5263157894736842,0.5,0.481661842105263,0.41798214285714286,0.08333333333333333,0.3958333333333333,9.926666666666668,24.775000000000002,0.3172043010752688,3.0,4.0,,1.0,,1.0,3.0,3.0,3.0,,1.0,,6.0,,0.1,,,0.10526315789473684,0.75,0.75,0.3333333333333333,,,0.46795,0.13953488372093023,0.17142857142857143,,,9.0,,,1.0,,,,0.2,,,,,5.0,,,1.0,0.45454545454545453,,0.25,,,,,,,False,1.0,0.2,1.0,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,5359.0,89,-1.0,159,161,57.0,61,25.0,320,4.0,10.0,1.0,5.0,2.0,3.0,9.0,2.0,3.0,1.0,2.0,10.0,,3.0,9.0,23.0,4.0,13.0,4.0,34.0,163.0,1.0,5.0,2.0,6.0,,4.0,1.0,5.0,6.0,12.0,12.0,2.0,10.0,2.0,7.0,,7.0,,1.0,3.0,14.0,1.0,1.0,,5.0,1.0,6.0,2.0,8.0,1.0,,1.0,5.0,3.0,3.0,,8.0,,6.0,10.0,,6.0,,,6.0,,,,,,,5.0,57.0,,0.3333333333333333,0.375,1.0,0.3076923076923077,,0.3076923076923077,0.391304347826087,0.2,0.4166666666666667,0.16666666666666666,0.2,0.4342105263157895,0.16666666666666666,0.2,0.3611111111111111,24.33862433862434,0.625,0.3333333333333333,0.08064516129032258,0.017241379310344827,,0.05555555555555555,0.056818181818181816,0.02631578947368421,0.045454545454545456,0.07142857142857142,0.11538461538461539,,0.09523809523809523,,,0.2777777777777778,0.4,0.4444444444444444,0.5,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2777777777777778,0.2,0.2,1.0,0.8333333333333334,0.2,0.2,0.1,0.3,,0.6388888888888888,0.2,0.48186944444444435,0.41721,0.058823529411764705,0.14705882352941177,9.404347826086957,24.77692307692308,0.3584905660377358,2.0,4.0,,1.0,,1.0,1.0,,3.0,2.0,,2.0,2.0,,0.043478260869565216,,,0.1111111111111111,0.5,0.5,0.16666666666666666,,,0.59328,0.05263157894736842,0.08,,,,1.0,1.0,2.0,,2.0,,,0.047619047619047616,,,,2.0,,,,0.3333333333333333,,0.1,,,,,,,False,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,5575.0,93,4.0,167,169,46.0,45,19.0,336,4.0,8.0,1.0,1.0,2.0,5.0,11.0,,,,,,,,16.0,32.0,,,21.0,53.0,173.0,2.0,2.0,6.0,7.0,,,11.0,21.0,20.0,12.0,,,,,4.0,1.0,5.0,,3.0,,11.0,,2.0,3.0,12.0,,15.0,2.0,17.0,1.0,,1.0,5.0,1.0,11.0,2.0,16.0,1.0,3.0,13.0,1.0,22.0,,3.0,26.0,2.0,10.0,7.0,3.0,10.0,8.0,21.0,46.0,2.0,0.625,0.625,,,,,0.5,1.0,0.5,1.0,0.7142857142857143,0.5888888888888889,1.0,0.8076923076923077,,32.62032085561497,0.3125,,0.17391304347826086,0.0425531914893617,0.12,,0.1595744680851064,0.03125,,,0.10344827586206896,0.3333333333333333,0.16,0.10526315789473684,0.8,0.25,0.5,0.5714285714285714,0.75,0.34375,0.45454545454545453,0.45454545454545453,0.8,,,,,,,,,0.5,1.0,0.2857142857142857,,,,0.25,,0.40122500000000005,0.4148428571428572,0.11320754716981132,0.39622641509433965,9.996875,,0.2754491017964072,7.0,13.0,,,,,1.0,1.0,1.0,4.0,1.0,8.0,11.0,,0.03125,,0.1111111111111111,0.40625,0.5384615384615384,0.5384615384615384,,,,0.5763,0.2558139534883721,0.2558139534883721,,2.0,,,,,,,0.047619047619047616,0.16666666666666666,,,,2.0,5.0,1.0,,,0.7142857142857143,1.0,0.125,0.42857142857142855,,,,,,False,,,1.0,1.0,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,4003.0,67,-29.0,119,122,40.0,47,16.0,241,,2.0,,1.0,1.0,2.0,5.0,,1.0,1.0,2.0,5.0,,,2.0,7.0,2.0,6.0,2.0,12.0,130.0,,1.0,5.0,1.0,,1.0,,,2.0,2.0,6.0,,5.0,2.0,5.0,1.0,6.0,,1.0,2.0,13.0,,2.0,5.0,5.0,,10.0,2.0,12.0,1.0,1.0,,1.0,1.0,3.0,,4.0,,2.0,7.0,,5.0,,,3.0,,1.0,1.0,,1.0,1.0,,40.0,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,0.38461538461538464,0.5,,0.42857142857142855,0.625,,0.46153846153846156,12.949640287769785,0.25,,0.1,0.044444444444444446,0.2631578947368421,,0.14492753623188406,0.03333333333333333,0.05555555555555555,,0.08333333333333333,,0.17647058823529413,0.25,1.0,0.15384615384615385,,,,0.38461538461538464,0.4,0.4,0.5,0.07692307692307693,,,,0.38461538461538464,0.4,0.4,1.0,0.3333333333333333,,0.5,0.5,,,0.6153846153846154,0.4,0.45920384615384613,0.56735,0.4166666666666667,,14.514285714285714,24.96666666666667,0.33613445378151263,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,0.5,0.14285714285714285,,,,,,0.6666666666666666,0.5,1.0,0.493775,0.07142857142857142,0.125,,2.0,,1.0,1.0,1.0,,2.0,0.05555555555555555,0.2857142857142857,0.14285714285714285,,,,,1.0,,,,,0.5,,,,,,,False,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,376.0,6,-11.0,12,12,6.0,5,1.0,24,,,,,,,,,,,,,,,,2.0,,,,,13.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,15.384615384615383,,,0.16666666666666666,,0.5,,0.25,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34245,0.3026,,,11.25,,0.5,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,False,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,3850.0,64,-26.0,113,114,16.0,26,22.0,227,4.0,8.0,2.0,6.0,1.0,,2.0,,,,,,,,4.0,11.0,,,1.0,9.0,130.0,2.0,7.0,5.0,2.0,,,1.0,3.0,4.0,4.0,,4.0,,,1.0,,1.0,,1.0,,2.0,2.0,8.0,3.0,6.0,1.0,10.0,10.0,20.0,2.0,,2.0,,,,,,,1.0,7.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,3.0,16.0,1.0,0.5,1.0,,,,,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.2857142857142857,0.5,0.375,0.3125,0.5,,8.571428571428571,,1.0,0.15384615384615385,0.16326530612244897,0.1875,0.15384615384615385,0.16363636363636364,0.16129032258064516,0.21052631578947367,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.18181818181818182,,0.7272727272727273,0.5,0.5714285714285714,0.5,0.18181818181818182,,,,,,,,,,,,0.8571428571428571,0.3333333333333333,0.5,,,,0.7272727272727273,,0.502309090909091,0.4416,0.5555555555555556,0.3333333333333333,4.527272727272727,,0.1415929203539823,,1.0,,,,,1.0,,,,,,,,0.09090909090909091,,0.2222222222222222,0.09090909090909091,,,,,,0.5048142857142858,,,,1.0,,,,,,1.0,0.09523809523809523,0.2,,,,1.0,1.0,,,,0.5,1.0,0.125,,,,,,,False,,,,,0.25
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,41.0,1,-6.0,2,4,2.0,4,,6,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
978,1610612754,Peja Stojakovic,Peja Stojakovic,978,IND,2196.0,37,9.0,66,65,18.0,16,6.0,131,,,,,,5.0,10.0,,1.0,,,1.0,,,5.0,10.0,,2.0,5.0,15.0,63.0,,,,2.0,,,4.0,8.0,6.0,4.0,,,1.0,,2.0,,2.0,,1.0,,4.0,,,3.0,5.0,,8.0,,8.0,1.0,1.0,,,,,,,,2.0,3.0,,2.0,,,5.0,,1.0,1.0,,1.0,,8.0,18.0,,0.6,0.6,,,,,0.5,,0.4166666666666667,,1.0,0.46153846153846156,,1.0,0.16666666666666666,17.808219178082194,,,0.17857142857142858,,0.25,,0.2,,,,0.16666666666666666,0.3333333333333333,0.1,0.2222222222222222,,,,,,0.8333333333333334,0.5,0.5,0.6,0.08333333333333333,,,,0.08333333333333333,,,,,,,,,,0.16666666666666666,,0.42282916666666664,0.37705,,0.5333333333333333,18.0,24.0,0.2727272727272727,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,0.648,0.07692307692307693,0.09090909090909091,,,,,,3.0,,,,0.3333333333333333,,,,,2.0,,,,1.0,,,,,,1.0,,1.0,False,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,598.0,10,8.0,17,18,10.0,13,1.0,35,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,4.0,,4.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,5.0,,1.0,0.14285714285714285,,0.3333333333333333,,0.23076923076923078,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5882352941176471,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,False,,,,,
