EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,NonHeaveArc3FGA,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGA,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,ShortMidRangeAssists,DefThreePtRebounds,BadPassSteals,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,DefThreePtReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,SelfOReb,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,PtsPutbacks,Technical Free Throw Trips,AtRimPctBlocked,on,Loose Ball Fouls,Loose Ball Fouls Drawn,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,1401.0,23.0,11.0,49.0,48,38.0,39.0,11.0,97,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,43.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,38.0,2.0,0.25,0.25,0.3,11.475409836065573,0.13636363636363635,0.12,0.16666666666666666,0.16666666666666666,0.5,0.25,1.0,1.0,0.25,0.5,0.25,0.493625,0.36623333333333336,0.2,0.2,12.6,0.7755102040816326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,790.0,13.0,7.0,24.0,25,8.0,18.0,2.0,49,2.0,2.0,,,2.0,2.0,3.0,7.0,23.0,,2.0,,,,,,1.0,2.0,,,1.0,1.0,,2.0,3.0,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,0.6666666666666666,0.7,23.076923076923077,,,,,1.0,0.6666666666666666,1.0,1.0,,,1.0,0.49666666666666665,0.3981,0.25,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.25,0.25,0.125,0.5,0.5,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1159.0,19.0,6.0,35.0,35,12.0,17.0,7.0,70,4.0,4.0,2.0,1.0,5.0,7.0,3.0,13.0,31.0,1.0,8.0,,,,,2.0,2.0,2.0,,,,,,1.0,2.0,3.0,5.0,1.0,2.0,2.0,,2.0,1.0,,,12.0,,0.7142857142857143,0.625,0.65,23.25581395348837,0.13333333333333333,0.10526315789473684,0.3333333333333333,,0.5,0.5,1.0,1.0,0.25,0.125,0.625,0.5125375000000001,0.3968,0.125,0.14285714285714285,5.357142857142857,0.34285714285714286,,,1.0,,2.0,,2.0,4.0,2.0,,,,,2.0,4.0,2.0,0.2,0.2,0.5,0.6666666666666666,0.125,,,,,0.25,,,0.15384615384615385,0.3076923076923077,26.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.16666666666666666,1.0,1.0,0.125,0.5,0.4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,2803.0,47.0,21.0,90.0,91,46.0,58.0,17.0,181,4.0,8.0,12.0,4.0,9.0,24.0,4.0,25.0,88.0,13.0,8.0,3.0,8.0,3.0,19.0,3.0,3.0,4.0,,,1.0,3.0,2.0,4.0,8.0,5.0,5.0,3.0,,,,,,,,46.0,,0.375,0.35,0.390625,32.11009174311926,0.07894736842105263,0.06521739130434782,0.1111111111111111,0.1111111111111111,,0.26666666666666666,0.5,0.5,0.4,0.13333333333333333,0.4666666666666667,0.4674466666666666,0.4852722222222222,0.09375,0.11538461538461539,7.154166666666668,0.5111111111111111,2.0,2.0,6.0,1.0,1.0,5.0,3.0,11.0,10.0,,,1.0,,,11.0,,0.5555555555555556,0.5555555555555556,0.16666666666666666,0.2894736842105263,0.2,,,0.024390243902439025,,0.5,0.06666666666666667,0.1111111111111111,0.04,0.44,24.566666666666666,,4.0,1.0,,1.0,1.0,4.0,4.0,1.0,,0.3076923076923077,,0.2222222222222222,,,,0.13333333333333333,0.5,0.336825,1.0,3.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.6666666666666666,0.03333333333333333,0.09090909090909091,0.4166666666666667,0.45454545454545453,0.6,0.25,0.25,0.5,0.3333333333333333,0.5,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,2166.0,36.0,22.0,70.0,72,42.0,48.0,13.0,142,3.0,4.0,,1.0,4.0,5.0,3.0,20.0,66.0,2.0,4.0,,4.0,,8.0,3.0,4.0,4.0,3.0,,,1.0,1.0,,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,42.0,,0.8,0.85,0.8333333333333334,15.476190476190476,0.1,0.1111111111111111,0.125,0.07142857142857142,1.0,0.4,0.75,0.75,,0.1,0.9,0.4908449999999999,0.490375,0.09090909090909091,0.16666666666666666,4.040000000000001,0.6,1.0,,5.0,1.0,6.0,2.0,3.0,8.0,4.0,,,,,1.0,8.0,1.0,0.5,0.5,0.75,0.6666666666666666,0.5,,,,,0.6666666666666666,0.1,,0.3,0.4,24.740000000000002,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,,0.5,0.5,0.8333333333333334,0.625,0.125,1.0,1.0,0.4,0.3333333333333333,0.4756333333333333,2.0,,1.0,,3.0,2.0,3.0,,3.0,,4.0,2.0,,,1.0,1.0,,,0.6,0.6,,,1.0,,,,,,0.75,0.75,0.6666666666666666,0.25,,0.5,0.75,1.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,3.0,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,513.0,9.0,,15.0,15,4.0,4.0,5.0,30,,,,,,,,,21.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612759,Nazr Mohammed,Nazr Mohammed,1737,SAS,1501.0,25.0,7.0,50.0,51,40.0,47.0,11.0,101,2.0,3.0,1.0,,3.0,4.0,9.0,18.0,47.0,4.0,,,,,,6.0,9.0,18.0,,,,1.0,1.0,4.0,6.0,7.0,14.0,6.0,,,,,,,,40.0,2.0,0.75,0.9,0.75,20.967741935483872,0.2727272727272727,0.28,0.2,0.15384615384615385,,0.6,0.6666666666666666,0.6666666666666666,0.2,,0.8,0.57356,0.57356,0.5454545454545454,0.6,2.675,0.8,,,1.0,7.0,7.0,1.0,9.0,18.0,6.0,,2.0,9.0,,1.0,18.0,1.0,1.0,1.0,0.5,0.75,0.2,1.0,,0.36363636363636365,,1.0,,,0.3888888888888889,1.0,24.2,,1.0,,,1.0,,3.0,1.0,,,0.75,,0.9,0.75,,,0.2,,0.6954,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,8.0,1.0,,1.0,,1.0,1.0,,,1.0,0.4444444444444444,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.2,1.0,,,1.0,,1.0,3.0,,1.0,,1.0,,1.0,0.3333333333333333,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.6,0.4444444444444444,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,1471.0,25.0,12.0,51.0,50,39.0,41.0,11.0,101,,1.0,,3.0,1.0,4.0,2.0,4.0,45.0,3.0,,,1.0,,2.0,4.0,6.0,8.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,39.0,,0.25,0.25,0.4,7.692307692307692,0.2,0.18181818181818182,0.16666666666666666,0.2727272727272727,,0.25,,,,0.75,0.25,0.419025,0.3699333333333333,0.2,0.2,14.4,0.7647058823529411,,,,,,,,2.0,2.0,,2.0,2.0,,,2.0,,1.0,1.0,,0.3333333333333333,,0.6666666666666666,,0.038461538461538464,,,,,,0.5,,1.0,,,,1.0,,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.5663,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.058823529411764705,0.16666666666666666,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1610612759,Nick Van Exel,Nick Van Exel,89,SAS,195.0,3.0,1.0,7.0,7,,,,14,,,,,,,,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,28.57142857142857,,,,,,,,,,,1.0,0.5796,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,24.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,19.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
