EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1519,1610612751,John Thomas,John Thomas,1519,NJN,1528.0,25,-16,42,46,25,26,8.0,88,2.0,3.0,2.0,5.0,5.0,51,4.0,1.0,1.0,1.0,2.0,,1.0,,1.0,5.0,2.0,2.0,,,,,,,,2.0,5.0,,1.0,,,25,1.0,1.0,0.4,0.4,0.4166666666666667,11.11111111111111,,,0.125,,0.07142857142857142,0.5,,0.6,0.6666666666666666,1.0,1.0,0.6,0.46831999999999996,0.5952380952380952,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,,,,4.0,4.0,,2.0,1.0,,,3.0,1.0,,0.5,0.5,0.25,0.5,0.2,0.3333333333333333,0.15384615384615385,,0.13793103448275862,0.1111111111111111,,,,,,,,0.5,1.0,0.4173,0.46955,0.16666666666666666,0.16666666666666666,0.2,0.6,3.02,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,0.1111111111111111,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,False,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,4525.0,75,-7,124,134,50,59,17.0,258,2.0,5.0,5.0,15.0,10.0,129,4.0,6.0,6.0,1.0,12.0,,3.0,1.0,4.0,5.0,2.0,1.0,,,1.0,,1.0,1.0,,,10.0,,5.0,2.0,,50,0.4,0.4,0.3333333333333333,0.3125,0.3125,11.724137931034484,,0.125,0.09090909090909091,,0.05172413793103448,,,0.3125,0.4,0.4,,0.375,0.44855999999999996,0.4032258064516129,,1.0,3.0,8.0,,2.0,,,1.0,5.0,,2.0,6.0,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,0.2,0.16666666666666666,,0.16666666666666666,,,0.0196078431372549,,0.016129032258064516,,,0.07142857142857142,0.4,0.5,0.375,0.375,0.6666666666666666,0.16666666666666666,,0.4618,0.4034,0.0625,0.06666666666666667,,0.2,12.46,,1.0,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,0.0625,,,,,0.125,,,,,,,,0.0625,,,,0.5,,,,,,,0.16666666666666666,,,36.4,,,,,,,,,,,,,,,0.045454545454545456,,,,,False,1.0,1.0,1.0
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,3357.0,56,-12,92,102,35,44,12.0,194,4.0,9.0,12.0,24.0,42.0,105,14.0,5.0,5.0,1.0,10.0,3.0,4.0,,7.0,11.0,3.0,2.0,3.0,3.0,1.0,,,4.0,4.0,3.0,6.0,1.0,13.0,1.0,,35,0.5833333333333334,0.6363636363636364,0.5,0.45,0.5384615384615384,40.95238095238095,0.75,,0.17391304347826086,0.14285714285714285,0.1590909090909091,0.21428571428571427,0.11764705882352941,0.3,0.4444444444444444,0.4444444444444444,0.5,0.5,0.4445413793103448,0.3804347826086957,1.0,3.0,4.0,10.0,15.0,3.0,1.0,3.0,2.0,6.0,10.0,17.0,10.0,1.0,,,,3.0,,4.0,4.0,,19.0,5.0,5.0,,17.0,,5.0,0.3333333333333333,0.3181818181818182,0.375,0.5,0.041666666666666664,,0.11764705882352941,,0.09302325581395349,0.25,,0.125,,0.3333333333333333,0.4,0.4,0.5,0.2727272727272727,0.3333333333333333,0.4483333333333333,0.45549,0.14705882352941177,0.17857142857142858,0.07142857142857142,0.40476190476190477,9.895833333333334,1.0,2.0,4.0,5.0,,,,,,1.0,6.0,,1.0,5.0,1.0,6.0,1.0,,1.0,5.0,,3.0,2.0,6.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,2.0,,0.16666666666666666,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.25,,0.6666666666666666,0.16666666666666666,0.8,1.0,0.75,,,,,0.2,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.5,,,,,,0.45454545454545453,0.2,0.16666666666666666,28.133333333333336,,,,,,0.2,,,,,,,,,,,,,,False,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,1560.0,26,5,41,44,18,15,10.0,85,3.0,5.0,4.0,9.0,11.0,40,2.0,,,,,,,,,5.0,,,1.0,,1.0,1.0,,2.0,1.0,3.0,6.0,,4.0,1.0,1.0,18,0.25,0.5,0.4444444444444444,0.4444444444444444,0.55,22.22222222222222,0.5,,,,,,,0.5555555555555556,0.6,0.6,,0.5555555555555556,0.4510777777777778,0.43902439024390244,1.0,2.0,,1.0,3.0,5.0,,4.0,2.0,5.0,,4.0,6.0,,,,,,1.0,3.0,5.0,,3.0,2.0,,,4.0,2.0,,0.4,0.4,0.4,0.4,,,0.17647058823529413,0.5,0.21052631578947367,0.3333333333333333,1.0,,,0.1111111111111111,,,,0.4,0.5,0.49372499999999997,0.42896,0.2,0.2,0.36363636363636365,0.36363636363636365,6.011111111111111,2.0,4.0,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,,,,1.0,,3.0,2.0,1.0,3.0,2.0,,,,,0.4,0.4,,0.2,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,False,,,
1909,1610612751,Scott Padgett,Scott Padgett,1909,NJN,537.0,9,6,16,16,16,16,3.0,32,1.0,1.0,1.0,1.0,3.0,8,,,,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,2.0,3.0,,1.0,,,16,,,1.0,0.5,0.5,15.0,,,0.2,,0.14285714285714285,,,0.5,1.0,1.0,,1.0,0.497425,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,,2.0,2.0,,2.0,,1.0,,3.0,1.0,1.0,1.0,0.5,0.75,0.5,,,0.2222222222222222,,0.2,,,0.3333333333333333,,,,,,0.5,1.0,0.5183,0.497425,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,0.5,,,,,23.3,,,,,,,,,,,,,,,,,,,,False,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,337.0,6,5,12,11,12,11,1.0,23,,1.0,,1.0,,6,,1.0,2.0,,5.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,12,,,,,,23.076923076923077,,,0.3333333333333333,,0.25,,,1.0,,,,1.0,0.4057,1.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,0.4057,0.5,0.5,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
441,1610612751,Lamond Murray,Lamond Murray,441,NJN,3323.0,55,-4,87,94,27,36,14.0,181,1.0,1.0,1.0,7.0,16.0,90,2.0,,,,,2.0,5.0,,7.0,9.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,3.0,7.0,,1.0,,,27,1.0,1.0,0.14285714285714285,0.5,0.5333333333333333,15.533980582524272,,,0.20833333333333334,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.07142857142857142,1.0,1.0,1.0,0.5714285714285714,0.46897500000000003,0.3103448275862069,,,,3.0,2.0,1.0,,,,2.0,2.0,5.0,,,,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,5.0,2.0,1.0,,0.375,,0.5,,,0.023809523809523808,0.1111111111111111,0.0392156862745098,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.21428571428571427,,,,,,0.3561,0.3984875,,,,0.3125,11.014285714285716,,,,3.0,2.0,4.0,,,,2.0,3.0,,1.0,2.0,4.0,7.0,,,1.0,2.0,12.0,,,3.0,2.0,,,,,,,1.0,,,,,,,,1.0,0.5714285714285714,0.5,0.5714285714285714,,,0.5,,,,,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.5,0.5,0.6666666666666666,24.042857142857144,,,,,,,,,,,,,,,0.05555555555555555,,,,,False,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,45.0,1,-1,2,2,2,2,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,2959.0,49,-17,79,86,26,33,11.0,165,4.0,7.0,6.0,14.0,19.0,92,6.0,5.0,9.0,1.0,22.0,2.0,1.0,3.0,6.0,7.0,1.0,,,,1.0,,,1.0,,,3.0,,4.0,,,26,0.5,0.5,0.42857142857142855,0.4166666666666667,0.475,22.340425531914896,,0.375,0.05,0.125,0.08333333333333333,0.125,0.16666666666666666,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.5,0.6111111111111112,0.47087941176470594,0.3291139240506329,1.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,6.0,2.0,4.0,1.0,3.0,3.0,,1.0,1.0,,4.0,1.0,1.0,,9.0,1.0,1.0,1.0,0.875,0.5,0.9,0.14285714285714285,0.14285714285714285,0.027777777777777776,,0.025,,,,,0.2777777777777778,0.4,0.4,0.5,0.25,1.0,,0.4989,0.05263157894736842,0.06666666666666667,0.10526315789473684,0.47368421052631576,8.25,,,,2.0,,1.0,,,,1.0,3.0,,1.0,2.0,1.0,4.0,,,1.0,2.0,,3.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.25,0.5,0.25,,,0.2222222222222222,0.125,,,,0.1111111111111111,,,,0.05555555555555555,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,0.5,0.5,0.3333333333333333,27.825,,,,1.0,,0.5,,,,,,,,,,,,,,False,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,3322.0,55,11,90,97,34,38,10.0,187,2.0,3.0,4.0,9.0,13.0,90,6.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,7.0,8.0,5.0,3.0,4.0,4.0,,,,4.0,2.0,4.0,10.0,,4.0,1.0,,34,0.75,0.75,0.4444444444444444,0.4583333333333333,0.5,17.0,1.0,0.5,0.08,0.1,0.08888888888888889,0.14285714285714285,0.11764705882352941,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4902083333333334,0.37777777777777777,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,6.0,2.0,,,,,1.0,,1.0,1.0,,3.0,2.0,,,6.0,,,1.0,0.8333333333333334,,0.75,,,0.037037037037037035,,0.02702702702702703,,,,,0.3333333333333333,0.25,0.25,,,,,0.4721166666666667,0.15384615384615385,0.2,,0.46153846153846156,10.277777777777779,,,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,3.0,,,1.0,2.0,3.0,,,1.0,,,,2.0,,,,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.25,,,,,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,23.833333333333332,,,,,,,,,,,,,,,0.07142857142857142,,,,,False,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,1412.0,24,-4,41,40,11,17,1.0,81,1.0,2.0,2.0,4.0,4.0,43,2.0,,,,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,2.0,4.0,,5.0,2.0,,11,0.5,1.0,0.5,0.5,0.5,9.523809523809524,,,,0.2,0.0625,,0.2,0.5,0.5,1.0,1.0,0.5,0.45645,0.2682926829268293,,,,1.0,,1.0,,2.0,,,,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,0.25,0.5,0.06666666666666667,,0.05555555555555555,0.2,,,,0.25,,,,,,0.3907,,0.25,0.25,0.5,,5.425000000000001,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
