EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,BadPassTurnovers,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,PtsUnassisted3s,NonHeaveArc3FGM,BadPassSteals,2pt And 1 Free Throw Trips,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,FTDefRebounds,DefFTReboundPct,SelfOReb,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,BadPassOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,BlockedShortMidRange,on,PtsAssisted3s,ThreePtAssists,Corner3Assists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Arc3PctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Arc3Assists,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,Fg3aBlocked,ShortMidRangeAssists,Loose Ball Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,2562.0,43,-2,77,77,27,33,11.0,154,1.0,5.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,4.0,15.0,1.0,12.0,20.0,72,2.0,2.0,2.0,1.0,5.0,1.0,8.0,10.0,4.0,4.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,11.0,2.0,2.0,14.0,5.0,2.0,10.0,27,2.0,0.5,0.5,0.26666666666666666,0.2,0.25,0.16666666666666666,0.43478260869565216,0.3333333333333333,0.5,0.0625,0.13333333333333333,0.4,31.03448275862069,0.25,0.17857142857142858,0.037037037037037035,0.16666666666666666,0.17647058823529413,0.02857142857142857,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.3125,0.2,0.3333333333333333,1.0,0.5625,0.2222222222222222,0.2222222222222222,0.0625,1.0,1.0,1.0,0.0625,0.5,0.16666666666666666,0.375,0.44362187500000005,0.3558,0.474975,0.23809523809523808,0.25,0.1,0.5,5.406666666666667,25.2,0.35064935064935066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,890.0,15,-3,28,29,7,16,5.0,57,1.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,2.0,1.0,3.0,28,,,,1.0,1.0,,1.0,3.0,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,,1.0,3.0,7,1.0,,,0.5,1.0,0.25,1.0,0.3,,0.75,0.5,,,18.18181818181818,1.0,,,,,,,,,,,0.25,1.0,1.0,,,,,0.25,,,,0.5,1.0,,0.75,0.5405875,,0.5789,,,,1.0,10.05,25.1,0.25,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,1639.0,27,-3,47,46,14,21,7.0,93,4.0,4.0,1.0,1.0,1.0,,1.0,2.0,,5.0,6.0,4.0,1.0,14.0,45,1.0,,2.0,1.0,2.0,2.0,,2.0,4.0,6.0,2.0,,,1.0,1.0,2.0,,2.0,1.0,,3.0,3.0,,1.0,2.0,6.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,14,,0.4,0.4,0.8333333333333334,0.5,0.65,0.25,0.7,1.0,0.25,0.4,,,30.188679245283016,0.5,0.05555555555555555,,0.16666666666666666,0.08333333333333333,,,,0.14285714285714285,,0.16666666666666666,0.4,1.0,1.0,0.5,0.1,1.0,1.0,0.1,,,,0.2,0.25,,0.8,0.55484,,0.510675,0.1,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.083333333333333,24.174999999999997,0.2978723404255319,1.0,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.2,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,580.0,10,6,17,18,12,12,1.0,35,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,,1.0,,,,,12,,,,,,,,,,,,,,,,0.125,,1.0,0.2222222222222222,0.16666666666666666,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,1390.0,23,5,42,41,16,18,2.0,83,2.0,3.0,1.0,,,1.0,1.0,,,3.0,4.0,,1.0,7.0,37,,,,,1.0,,1.0,1.0,2.0,4.0,,,,,3.0,4.0,,4.0,1.0,,,,,,,,,,2.0,2.0,,6.0,,3.0,4.0,2.0,,1.0,16,,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.5833333333333334,,0.16666666666666666,,,,13.953488372093023,,0.2,,,0.16666666666666666,,,,0.125,0.3333333333333333,,0.75,0.6666666666666666,0.6666666666666666,,,,,0.25,1.0,1.0,1.0,,1.0,,0.75,0.5820000000000001,,0.6813,0.3333333333333333,0.3333333333333333,,0.14285714285714285,4.4,,0.38095238095238093,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,1269.0,21,-14,36,36,10,12,9.0,72,,,,,1.0,1.0,3.0,1.0,,1.0,4.0,1.0,2.0,4.0,41,,,,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,,,1.0,,,,,1.0,,,2.0,2.0,,1.0,,,2.0,1.0,,,10,,1.0,1.0,0.25,,0.2,,0.3333333333333333,,,0.2,0.25,,15.909090909090908,1.0,0.13333333333333333,0.047619047619047616,0.5,0.17647058823529413,0.04,,,,0.4,0.5,,,,,0.2,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,0.2,0.45285000000000003,,0.4372,0.16666666666666666,0.2,,,18.0,25.3,0.2777777777777778,,3.0,3.0,2.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,1303.0,22,-3,41,39,4,8,5.0,80,2.0,3.0,,2.0,5.0,2.0,4.0,,,6.0,12.0,,,12.0,43,1.0,,,,,,,,6.0,6.0,,1.0,,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,4,,0.5,0.5,0.5,,0.5,,0.5,,,,0.08333333333333333,0.3333333333333333,31.11111111111111,0.5,0.18181818181818182,,,0.13333333333333333,,,,0.4,,,0.25,0.6666666666666666,1.0,0.5,0.4166666666666667,0.4,0.4,0.3333333333333333,0.5,0.5,1.0,,,,0.25,0.4017833333333334,,,,,,,8.566666666666666,,0.0975609756097561,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,807.0,13,-2,26,26,1,3,4.0,52,1.0,2.0,,,,,,,,1.0,2.0,,,2.0,23,2.0,,2.0,,,,,,,2.0,,1.0,2.0,,1.0,1.0,3.0,4.0,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,1,,,,0.5,,0.5,,0.5,0.5,,,0.5,0.5,6.666666666666667,,0.1,0.2,,0.07142857142857142,0.23076923076923078,,0.5,,,,1.0,0.5,1.0,,,,,,,,,,,,1.0,0.56985,0.5367,,0.5,0.5,1.0,,,,0.038461538461538464,,,,,,,,,,,,,1.0,,,,1.0,,,0.5,0.5,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,2.0,2.0,0.4,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,753.0,13,9,23,23,9,8,,46,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,17,,,,1.0,1.0,,1.0,3.0,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,2.0,,1.0,3.0,9,1.0,,,1.0,1.0,1.0,1.0,0.75,,0.75,,,,8.695652173913043,,0.125,,,0.1111111111111111,,,,0.2,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,0.7474,,0.7474,,,,1.0,,,0.391304347826087,1.0,2.0,2.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,735.0,12,-2,23,24,15,18,6.0,47,,,,,1.0,,,,,,1.0,1.0,3.0,3.0,23,,,,,1.0,1.0,3.0,3.0,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,4.0,,1.0,4.0,,2.0,3.0,15,2.0,,,,,,,0.375,,0.375,0.5,,,13.793103448275863,,0.16666666666666666,,0.5,0.25,0.07692307692307693,,0.3333333333333333,,,0.5,,,,,0.5,,,,,,,,,,0.5,0.473825,,0.473825,,,,1.0,10.4,23.5,0.6521739130434783,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,2.0,,,,,,0.5,,,0.5,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
