EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsUnassisted2s,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,PtsPutbacks,LongMidRangeAssists,Steals,BadPassSteals,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,FTDefRebounds,BlockedAtRim,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,5380.0,90,24.0,176,183,75,71.0,17.0,359,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,10.0,1.0,3.0,4.0,13.0,166.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,9.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,2.0,1.0,2.0,7.0,9.0,3.0,12.0,1.0,3.0,1.0,3.0,3.0,2.0,6.0,3.0,4.0,8.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,75,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3,0.3333333333333333,0.34615384615384615,0.625,0.40625,0.3333333333333333,0.75,0.23076923076923078,0.1,1.0,11.282051282051283,0.5,0.109375,0.02564102564102564,0.05714285714285714,0.10526315789473684,0.09090909090909091,0.05172413793103448,0.07692307692307693,0.07692307692307693,0.16666666666666666,0.125,0.1,0.10714285714285714,0.08695652173913043,0.125,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,0.25,1.0,0.25,1.0,0.46153846153846156,0.5,0.44873461538461534,0.3971,0.420875,0.13333333333333333,0.16666666666666666,0.15384615384615385,0.6923076923076923,12.940000000000001,24.2,0.42613636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,170.0,3,2.0,6,5,6,5.0,,11,,,,,1.0,,1.0,,,,,,,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,0.33825,,0.33825,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1507,1610612748,Derek Anderson,Derek Anderson,1507,MIA,333.0,6,-2.0,12,11,6,7.0,,23,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,11.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,5.0,6,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,33.333333333333336,1.0,,,0.5,,0.25,,,,,,,,0.5,,,,,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.40166666666666667,,0.40166666666666667,,,,1.0,18.85,25.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,630.0,10,2.0,23,22,17,9.0,2.0,45,2.0,3.0,1.0,1.0,,1.0,2.0,,,,,,3.0,5.0,,,,6.0,25.0,2.0,,2.0,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,2.0,17,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6,1.0,0.6,1.0,0.6,0.5,1.0,,,,20.0,,0.16666666666666666,,,0.5,0.08333333333333333,0.14285714285714285,,,1.0,,,0.2,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.4,0.5,0.5,,,,,,,1.0,1.0,,,0.6,,0.5593999999999999,0.5517,0.817,,,0.3333333333333333,0.3333333333333333,7.4799999999999995,,0.7391304347826086,,1.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
56,1610612748,Gary Payton,Gary Payton,56,MIA,3708.0,62,1.0,120,126,50,52.0,10.0,246,3.0,3.0,2.0,2.0,,1.0,3.0,3.0,1.0,2.0,,1.0,4.0,6.0,2.0,5.0,2.0,16.0,112.0,1.0,,2.0,2.0,2.0,,1.0,2.0,6.0,,6.0,2.0,1.0,,3.0,1.0,4.0,1.0,,2.0,9.0,,1.0,2.0,3.0,5.0,1.0,6.0,,1.0,1.0,1.0,3.0,,4.0,,2.0,7.0,,4.0,8.0,,4.0,,,,,6.0,50,1.0,,,1.0,0.4,,0.4,0.6666666666666666,1.0,0.6363636363636364,0.6666666666666666,0.5333333333333333,1.0,0.42857142857142855,0.45454545454545453,,,14.393939393939393,0.25,0.06976744186046512,0.03225806451612903,0.08333333333333333,,0.07462686567164178,0.023809523809523808,0.08333333333333333,,,0.08333333333333333,,0.1,,,0.2727272727272727,1.0,1.0,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,,0.7272727272727273,0.5,0.4925590909090909,0.5655,0.5622333333333334,,,0.125,0.375,8.6,23.580000000000002,0.4166666666666667,,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,1243.0,21,2.0,38,41,18,22.0,2.0,79,1.0,1.0,,,2.0,,,,,,,,2.0,3.0,,,1.0,5.0,30.0,,,,1.0,1.0,,,1.0,3.0,4.0,,,,,,,,,,,,,,1.0,4.0,6.0,,6.0,,,,,,,,,2.0,3.0,1.0,1.0,2.0,,1.0,4.0,1.0,4.0,1.0,3.0,18,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,,0.75,,,,10.526315789473685,,0.26666666666666666,,0.1111111111111111,,0.20833333333333334,,,,,0.3333333333333333,0.6666666666666666,,0.14285714285714285,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,0.4001666666666666,,0.2003,,,,0.6,3.233333333333333,,0.47368421052631576,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,3.0,4.0,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,3508.0,58,18.0,114,121,50,43.0,11.0,235,8.0,9.0,2.0,3.0,3.0,,,,1.0,8.0,,4.0,10.0,12.0,1.0,8.0,4.0,27.0,113.0,1.0,,2.0,2.0,4.0,,4.0,3.0,7.0,4.0,3.0,8.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,4.0,6.0,13.0,1.0,14.0,,1.0,,,,,1.0,1.0,2.0,3.0,,5.0,5.0,2.0,1.0,,,,,7.0,50,,0.2,0.2222222222222222,1.0,0.125,,0.125,0.8333333333333334,0.5,0.575,0.25,0.6136363636363636,1.0,0.35,0.4,0.08333333333333333,,17.829457364341085,1.0,0.13333333333333333,0.047619047619047616,0.17391304347826086,,0.14705882352941177,0.02631578947368421,,,,0.15384615384615385,,0.21052631578947367,0.2,,0.45,0.8888888888888888,1.0,0.25,0.15,,,,,,0.4,0.125,0.125,1.0,0.375,0.6666666666666666,0.5,,0.85,0.125,0.5401925000000001,0.5384,0.5200374999999999,0.09523809523809523,0.15384615384615385,0.07407407407407407,0.25925925925925924,2.533333333333333,25.112499999999997,0.43859649122807015,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,0.125,,,,2.0,3.0,,,0.75,,0.6666666666666666,0.6666666666666666,,2.0,1.0,1.0,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,2407.0,40,22.0,85,88,38,36.0,8.0,173,1.0,2.0,,,,1.0,1.0,,4.0,8.0,2.0,3.0,2.0,3.0,4.0,8.0,5.0,21.0,86.0,,,3.0,,,2.0,3.0,5.0,11.0,,9.0,8.0,4.0,,5.0,2.0,7.0,2.0,,4.0,16.0,,,1.0,2.0,3.0,,3.0,,2.0,,2.0,,,2.0,1.0,,,,3.0,7.0,,3.0,,,,,11.0,38,,,,0.75,0.5,0.6666666666666666,0.5,0.6666666666666666,,0.7272727272727273,1.0,0.75,1.5,0.9166666666666666,0.7272727272727273,,,17.204301075268816,1.0,0.07142857142857142,,0.058823529411764705,,0.06666666666666667,,,,,,0.18181818181818182,,0.09090909090909091,,0.18181818181818182,0.5,0.5,,,0.09090909090909091,1.0,1.0,,,0.7272727272727273,0.5,0.5,0.75,,,1.0,0.6666666666666666,0.9090909090909091,0.5,0.5367954545454546,,0.52945,,,0.14285714285714285,0.5238095238095238,6.666666666666667,24.725,0.4470588235294118,,,,,4.0,,1.5,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,3339.0,56,33.0,112,118,48,48.0,14.0,230,7.0,11.0,1.0,2.0,7.0,3.0,8.0,1.0,,1.0,,1.0,15.0,26.0,1.0,2.0,26.0,59.0,106.0,1.0,,2.0,6.0,9.0,,1.0,15.0,27.0,4.0,,1.0,,4.0,4.0,2.0,6.0,1.0,1.0,3.0,14.0,,1.0,4.0,3.0,8.0,1.0,9.0,,5.0,,4.0,4.0,,9.0,2.0,2.0,7.0,1.0,19.0,29.0,11.0,5.0,1.0,,1.0,,27.0,48,1.0,0.13333333333333333,0.13333333333333333,,0.5,,0.5,0.5769230769230769,0.6666666666666666,0.5892857142857143,0.6,0.7195121951219512,1.0,0.7941176470588235,0.07142857142857142,0.15384615384615385,0.14285714285714285,39.682539682539684,0.5555555555555556,0.075,0.045454545454545456,0.19047619047619047,,0.11475409836065574,0.03225806451612903,,,,0.1111111111111111,0.15384615384615385,,0.2,,0.39285714285714285,0.6363636363636364,0.875,0.14285714285714285,0.25,0.2857142857142857,0.375,0.375,0.3333333333333333,0.03571428571428571,0.03571428571428571,,,,0.2,0.5,0.1,,0.4642857142857143,,0.4678803571428572,0.351,0.42633,0.3055555555555556,0.3235294117647059,0.03389830508474576,0.4576271186440678,8.234615384615385,26.85,0.42857142857142855,1.0,,,1.0,26.0,1.0,1.0,,,,1.0,,,7.0,4.0,3.0,,5.0,0.16666666666666666,1.0,1.0,,5.0,1.0,1.0,1.0,0.2,1.0,0.7142857142857143,0.8333333333333334,,3.0,,3.0,0.2727272727272727,,,,,,3.0,1.0,1.0,,,,,,1.0,0.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,2165.0,36,3.0,72,73,32,27.0,6.0,145,,,,,1.0,,,4.0,2.0,2.0,1.0,1.0,,1.0,3.0,6.0,3.0,12.0,59.0,,,3.0,,,1.0,2.0,3.0,6.0,,9.0,2.0,2.0,,1.0,,1.0,,,,2.0,,,5.0,8.0,15.0,,15.0,,1.0,,,1.0,,2.0,,2.0,5.0,,3.0,4.0,1.0,1.0,,,,1.0,6.0,32,1.0,,,1.0,0.5,0.5,0.5,,,0.6428571428571429,0.75,0.6666666666666666,0.75,0.75,0.8571428571428571,,,13.924050632911392,0.5,0.26666666666666666,,0.38461538461538464,,0.3023255813953488,,,,,0.375,0.1111111111111111,0.3076923076923077,0.3333333333333333,,,,,,0.14285714285714285,,,,,0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,,,0.5,1.0,0.8571428571428571,1.0,0.5019142857142856,0.53895,0.53895,0.125,0.5,0.25,0.5,5.2,24.099999999999998,0.4444444444444444,1.0,,,,,,0.75,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.42857142857142855,0.25,0.25,1.0,,2.0,,,0.6666666666666666,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,0.5,0.5,1.0,1.0,,,1.0,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,
