EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PtsUnassisted3s,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffThreePtRebounds,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,3SecondViolations,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,PtsPutbacks,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,HeaveAttempts,BlockedAtRim,Corner3Assists,BlockedLongMidRange,OffCorner3ReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,616.0,10,1,22,20,20,2.0,2.0,42,3.0,2.0,2.0,2.0,5.0,4.0,24,1.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3,1.0,4.0,20,1.0,1.0,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.6666666666666666,18.51851851851852,0.5,0.08333333333333333,0.5,0.08333333333333333,0.2,0.6666666666666666,0.6,0.4,1.0,1.0,1.0,0.40568,0.4616,0.3917,1.0,13.559999999999999,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,7155.0,119,3,231,231,74,72.0,37.0,462,5.0,5.0,8.0,12.0,21.0,58.0,219,2.0,3.0,9.0,27.0,18.0,2.0,,6.0,,12.0,2.0,8.0,10.0,2.0,12,10.0,27.0,74,0.75,0.75,0.5714285714285714,0.3333333333333333,0.5,0.45652173913043476,0.5272727272727272,0.5192307692307693,0.09523809523809523,,20.143884892086334,0.0975609756097561,0.020202020202020204,0.09183673469387756,0.015748031496062992,0.034482758620689655,0.10344827586206896,0.09803921568627451,0.1568627450980392,0.625,0.625,0.6,0.48679803921568626,0.466,0.47403260869565217,0.46551724137931033,9.176190476190476,0.3203463203463203,4.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,1.0,3.0,8.0,22.0,1.0,2.0,5.0,11.0,9.0,30.0,7.0,2.0,1.0,3.0,2.0,9.0,5.0,14.0,6.0,6.0,27.0,22.0,8.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3,0.3333333333333333,0.35714285714285715,0.3,1.0,0.7,0.75,0.5882352941176471,0.25,1.0,0.1111111111111111,0.0625,0.022727272727272728,0.0625,0.10810810810810811,0.1,0.038461538461538464,1.0,0.1568627450980392,0.5,0.6666666666666666,0.75,0.6,0.6,1.0,0.1568627450980392,0.125,0.125,1.0,0.43137254901960786,0.36363636363636365,0.36363636363636365,1.0,0.2,1.0,1.0,0.2,0.4,0.5,1.0,0.17391304347826086,0.5,0.13043478260869565,0.4782608695652174,0.45454545454545453,0.7450980392156863,0.36363636363636365,0.03773584905660377,0.08695652173913043,0.15517241379310345,25.456666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,6019.0,100,-9,192,189,88,84.0,28.0,381,5.0,3.0,13.0,10.0,27.0,33.0,188,1.0,4.0,10.0,16.0,10.0,2.0,3.0,13.0,3.0,29.0,,2.0,2.0,,2,3.0,16.0,88,0.5,0.5,0.37037037037037035,0.4,0.3382352941176471,0.3333333333333333,0.4,0.4411764705882353,0.07407407407407407,0.2,19.026548672566374,0.034482758620689655,,0.028169014084507043,,,,0.14705882352941177,0.38235294117647056,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.4706617647058824,0.466975,0.46927083333333325,0.48484848484848486,10.240740740740739,0.4583333333333333,5.0,9.0,,,2.0,3.0,2.0,,,,,1.0,7.0,,1.0,,2.0,1.0,7.0,10.0,,,1.0,,,,2.0,8.0,10.0,,7.0,1.0,10.0,6.0,3.0,,,,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,10.0,14.0,3.0,4.0,,,,,1.0,4.0,,0.14285714285714285,,,0.14285714285714285,,,,0.20588235294117646,0.1111111111111111,1.0,,,,,0.07407407407407407,,,,0.2647058823529412,0.5555555555555556,0.625,0.6,0.4,0.5,0.5,,,,,0.20588235294117646,0.14285714285714285,0.14285714285714285,,,,,,0.5,,,0.25,0.6666666666666666,,0.16666666666666666,,0.47058823529411764,0.14285714285714285,0.08333333333333333,0.10344827586206896,,25.642857142857142,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,3396.0,57,-42,107,108,45,37.0,14.0,215,,,1.0,,1.0,,129,,,1.0,,,,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,10,10.0,,45,,,,,,,,,,,3.1746031746031744,0.16129032258064516,0.07017543859649122,0.14285714285714285,0.07936507936507936,0.06666666666666667,0.14285714285714285,,1.0,,,,0.4138,,0.4138,,16.6,0.4205607476635514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,3.0,1.0,2.0,1.0,,3.0,1.0,5.0,6.0,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.043478260869565216,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.16666666666666666,0.10526315789473684,0.2,,,,,,,,,,,,,,,True,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,11558.0,193,-8,370,368,133,129.0,57.0,738,17.0,12.0,45.0,33.0,95.0,105.0,359,16.0,7.0,26.0,36.0,30.0,7.0,2.0,14.0,2.0,30.0,9.0,15.0,21.0,12.0,33,20.0,36.0,133,0.45454545454545453,0.5172413793103449,0.3473684210526316,0.2692307692307692,0.3333333333333333,0.2692307692307692,0.42276422764227645,0.45,0.07368421052631578,0.11764705882352941,31.57894736842105,0.11627906976744186,0.05232558139534884,0.13291139240506328,0.059113300492610835,0.044444444444444446,0.17777777777777778,0.1717171717171717,0.45454545454545453,0.26666666666666666,0.2727272727272727,0.5833333333333334,0.4456974747474748,0.5106615384615385,0.4348461538461539,0.34285714285714286,10.214736842105262,0.35945945945945945,16.0,33.0,5.0,13.0,5.0,10.0,5.0,,1.0,,,,3.0,,1.0,,,,4.0,39.0,6.0,,1.0,,12.0,,,22.0,36.0,,3.0,,12.0,5.0,7.0,6.0,,6.0,4.0,2.0,2.0,6.0,3.0,15.0,2.0,3.0,45.0,52.0,18.0,8.0,1.0,1.0,1.0,1.0,6.0,8.0,,,,,,0.375,0.35294117647058826,0.35294117647058826,0.04040404040404041,0.12121212121212122,0.4,,0.20689655172413793,0.025,0.037037037037037035,0.10526315789473684,0.10526315789473684,0.10344827586206896,1.0,0.3333333333333333,0.48484848484848486,0.5517241379310345,0.3125,0.29411764705882354,0.3333333333333333,0.6,0.010101010101010102,,,,0.030303030303030304,,,,0.7647058823529411,0.38461538461538464,,,0.058823529411764705,,,0.38461538461538464,0.5,,,,0.37373737373737376,,0.1565217391304348,0.16216216216216217,0.11428571428571428,24.0,,,3.0,2.0,2.0,3.0,9.0,3.0,3.0,1.0,4.0,1.0,,0.0967741935483871,0.10638297872340426,0.13043478260869565,8.0,1.0,1.0,4.0,1.0,0.022222222222222223,0.4,,,,,,,,True,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,8272.0,138,10,266,262,81,86.0,43.0,528,16.0,7.0,19.0,27.0,60.0,66.0,256,11.0,6.0,11.0,18.0,24.0,3.0,1.0,30.0,1.0,61.0,5.0,9.0,12.0,6.0,18,8.0,18.0,81,0.4444444444444444,0.4444444444444444,0.45,0.5454545454545454,0.45,0.5454545454545454,0.4925373134328358,0.6,0.05,0.0625,24.920127795527158,0.09375,0.04310344827586207,0.09917355371900827,0.03731343283582089,0.03333333333333333,0.1111111111111111,0.26666666666666666,0.31666666666666665,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.47242,0.4228363636363637,0.4923363636363636,0.2727272727272727,8.108333333333334,0.30451127819548873,16.0,25.0,,3.0,2.0,5.0,4.0,,,,,,,,,,,,,12.0,5.0,,,2.0,12.0,,,6.0,30.0,,,,29.0,13.0,13.0,3.0,,3.0,3.0,,3.0,8.0,6.0,11.0,3.0,5.0,12.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,0.45454545454545453,0.45454545454545453,0.46153846153846156,,0.08,0.7272727272727273,,0.12,0.03571428571428571,,0.1282051282051282,0.125,0.1,1.0,0.4166666666666667,0.64,0.6956521739130435,0.375,0.25,0.26666666666666666,0.25,,,,,,,,,0.2727272727272727,,,,,,,0.45454545454545453,0.4,,,,0.4166666666666667,,0.10606060606060606,0.10606060606060606,0.18181818181818182,,,3.0,,1.0,,,3.0,2.0,,1.0,1.0,,,,0.06666666666666667,,,1.0,,2.0,,,0.1111111111111111,1.0,0.1111111111111111,,,,,,True,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,2912.0,49,-12,97,99,46,53.0,13.0,196,,,,2.0,3.0,10.0,92,2.0,2.0,2.0,6.0,2.0,,,,,,4.0,6.0,11.0,5.0,16,9.0,6.0,46,0.5,1.0,0.6666666666666666,1.0,0.4,0.6666666666666666,0.5555555555555556,0.6,,,11.403508771929825,0.16666666666666666,0.08695652173913043,0.17073170731707318,0.08771929824561403,0.07142857142857142,0.23076923076923078,,,,,,0.5135333333333333,0.55415,0.45345,0.6,,0.4742268041237113,2.0,3.0,1.0,2.0,2.0,2.0,,,,,,,2.0,,,,1.0,,2.0,6.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,,1.0,,,,,1.0,4.0,,1.0,1.0,,2.0,,4.0,3.0,4.0,7.0,8.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,0.5,0.5,0.625,0.4,,0.5,0.5714285714285714,0.2,0.05555555555555555,0.14285714285714285,0.125,0.2,,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.4,,,,1.0,0.5,,,,,,0.6666666666666666,1.0,,0.3333333333333333,,1.0,,0.375,0.5,0.5,53.400000000000006,,,2.0,,,1.0,2.0,2.0,,,1.0,,,0.09090909090909091,0.14285714285714285,0.14285714285714285,2.0,,,1.0,,,,,,1.0,1.0,,,,True,,,
1739,1610612743,Ruben Patterson,Ruben Patterson,1739,DEN,2195.0,37,-14,69,71,32,29.0,11.0,140,4.0,,,6.0,11.0,12.0,76,1.0,4.0,8.0,8.0,10.0,1.0,,1.0,,2.0,3.0,,,3.0,3,5.0,8.0,32,0.8333333333333334,1.0,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5454545454545454,0.5,0.09090909090909091,0.25,16.25,,0.075,,0.06666666666666667,,,0.36363636363636365,,,,,0.5369,0.6548,0.536775,0.6666666666666666,2.9818181818181824,0.463768115942029,6.0,7.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,2.0,,,,1.0,1.0,,,,1.0,,,,1.0,,2.0,2.0,3.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,0.5,,,0.15384615384615385,,,,0.25,,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,1.0,1.0,,,,,,0.625,0.8,,,,0.6363636363636364,,0.09090909090909091,0.09090909090909091,0.16666666666666666,,,,,1.0,,,1.0,1.0,,,1.0,,,,0.07692307692307693,,2.0,,,,,,,,,,,,,,True,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,8906.0,148,-1,281,280,82,93.0,46.0,561,8.0,11.0,28.0,23.0,53.0,49.0,272,10.0,1.0,11.0,3.0,36.0,,1.0,10.0,,21.0,8.0,26.0,38.0,10.0,48,13.0,3.0,82,0.782608695652174,0.9,0.4339622641509434,0.09090909090909091,0.4339622641509434,0.09090909090909091,0.44545454545454544,0.125,,,17.71771771771772,0.25,0.06299212598425197,0.2558139534883721,0.06578947368421052,0.06896551724137931,0.2972972972972973,0.1509433962264151,0.5283018867924528,0.39285714285714285,0.39285714285714285,1.0,0.45147358490566036,0.49479999999999996,0.4087272727272728,0.061224489795918366,11.299999999999999,0.2918149466192171,11.0,17.0,3.0,7.0,,3.0,1.0,,,,,,,,,,,,,3.0,4.0,,,,8.0,,,1.0,10.0,,,,9.0,2.0,4.0,7.0,5.0,,3.0,2.0,1.0,2.0,2.0,4.0,3.0,7.0,14.0,4.0,2.0,,13.0,6.0,13.0,4.0,2.0,,,,,,,0.4,0.4,0.4,,,0.5,0.625,0.28,0.06060606060606061,0.17391304347826086,0.25,0.2,,0.3076923076923077,0.32075471698113206,0.6470588235294118,0.6470588235294118,0.6363636363636364,0.125,0.125,,,,,,,,,,0.7,0.42857142857142855,,,,,,0.2727272727272727,,,,,0.32075471698113206,,0.03636363636363636,0.03636363636363636,0.16326530612244897,,,3.0,1.0,,,2.0,2.0,,,1.0,1.0,7.0,,0.08,0.0625,0.05555555555555555,6.0,2.0,,,1.0,,0.4,,,,5.0,1.0,2.0,0.14285714285714285,True,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,1597.0,27,5,49,48,25,20.0,12.0,97,4.0,2.0,4.0,4.0,11.0,9.0,47,3.0,1.0,5.0,3.0,2.0,2.0,,,,,5.0,1.0,3.0,5.0,8,4.0,3.0,25,0.25,0.3333333333333333,0.36363636363636365,0.2,0.36363636363636365,0.2,0.375,0.25,0.18181818181818182,0.25,24.193548387096776,0.0625,0.18518518518518517,0.14285714285714285,0.17857142857142858,0.3,,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,0.4254,0.4386666666666667,0.4279,0.3333333333333333,9.736363636363636,0.5102040816326531,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,1.0,5.0,,,1.0,6.0,,,,,,,2.0,,,4.0,,4.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,2.0,,2.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.625,,0.3333333333333333,0.3333333333333333,,0.4,0.1111111111111111,,0.125,0.4,,0.5,0.2727272727272727,0.3333333333333333,0.5,,0.25,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,,,,,,0.2,,,,,0.2727272727272727,,0.08333333333333333,0.08333333333333333,0.5555555555555556,,,,,,,,2.0,,1.0,1.0,,,,,0.125,,2.0,,,,,,,,,,2.0,,,,True,,,
