EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PtsPutbacks,Corner3Assists,BlockedAtRim,OffThreePtRebounds,FTDefRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,3SecondViolations,StepOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,DefensiveGoaltends,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,227.0,4,2,8,8,8,5,16,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,6,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,8,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,25.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.466775,0.466775,1.0,8.4,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,5994.0,100,6,193,195,47,56,388,3.0,4.0,13.0,5.0,12.0,17,18.0,38.0,186,2.0,4.0,6.0,11.0,20.0,13.0,8.0,11.0,47,,0.8333333333333334,0.8333333333333334,0.7058823529411765,0.5,0.4714285714285714,0.35,0.5,0.4583333333333333,0.5142857142857142,16.379310344827587,0.11428571428571428,0.75,0.75,1.0,0.37142857142857144,0.5,0.7142857142857143,0.5042342857142857,0.5038549999999999,0.2894736842105263,8.658823529411764,25.205555555555552,0.24352331606217617,33.0,5.0,7.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,9.0,2.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,6.0,7.0,7.0,1.0,1.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.058823529411764705,0.14285714285714285,0.08823529411764706,0.05555555555555555,0.08139534883720931,0.06666666666666667,0.16,0.03571428571428571,0.08333333333333333,1.0,0.2,0.7142857142857143,0.8333333333333334,0.8,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.75,0.14285714285714285,0.2,0.2,1.0,0.15384615384615385,0.15384615384615385,1.0,0.25,1.0,1.0,0.5,0.2,1.0,0.1,0.2,0.15384615384615385,0.436575,0.05405405405405406,0.10526315789473684,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,10921.0,182,-15,350,347,111,101,697,7.0,21.0,,,34.0,77,,82.0,365,10.0,19.0,,28.0,32.0,,12.0,28.0,111,1.0,0.47058823529411764,0.47058823529411764,0.44155844155844154,0.5263157894736842,0.44155844155844154,0.5263157894736842,0.4823529411764706,0.5833333333333334,,24.455205811138015,0.2727272727272727,0.3333333333333333,0.3684210526315789,0.42857142857142855,,,0.42857142857142855,0.47792987012987015,0.5043736842105264,0.34146341463414637,7.92077922077922,,0.3171428571428571,58.0,19.0,33.0,,4.0,4.0,9.0,8.0,23.0,,,,,,,,14.0,6.0,13.0,,14.0,,8.0,36.0,,,7.0,33.0,36.0,14.0,15.0,75.0,4.0,10.0,14.0,22.0,5.0,1.0,5.0,14.0,17.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.46153846153846156,0.46153846153846156,0.4666666666666667,0.09090909090909091,0.15151515151515152,0.0847457627118644,0.11764705882352941,0.09210526315789473,,0.10204081632653061,0.11904761904761904,0.125,1.0,0.42857142857142855,0.5757575757575758,0.6785714285714286,0.3684210526315789,0.2987012987012987,0.34782608695652173,0.34782608695652173,0.75,,,,,,,,0.3076923076923077,,,,0.47368421052631576,0.4444444444444444,,,,0.43186153846153846,0.09523809523809523,0.09523809523809523,0.17073170731707318,2.0,3.0,3.0,4.0,7.0,1.0,8.0,3.0,4.0,9.0,2.0,7.0,7.0,2.0,16.0,1.0,4.0,1.0,5.0,1.0,1.0,0.09523809523809523,0.5625,0.09090909090909091,0.046357615894039736,0.03825136612021858,0.07317073170731707,0.027777777777777776,0.04054054054054054,0.1,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,1389.0,23,-3,43,47,26,12,90,,,5.0,4.0,1.0,2,7.0,5.0,50,1.0,2.0,4.0,5.0,,5.0,,5.0,26,,,,0.5,0.5,0.2777777777777778,0.4166666666666667,0.2777777777777778,0.4166666666666667,0.7777777777777778,20.408163265306122,,,,,0.5555555555555556,0.6666666666666666,1.0,0.5454055555555555,0.5412583333333333,1.0,,25.1,0.6046511627906976,6.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,3.0,1.0,,,2.0,,,6.0,2.0,3.0,5.0,7.0,,,,2.0,,,,1.0,,1.0,1.0,,1.0,0.14285714285714285,0.25,0.14285714285714285,1.0,1.0,1.0,,,0.21428571428571427,0.2,0.20833333333333334,,0.2222222222222222,0.5,0.125,1.0,0.2222222222222222,0.5,0.5,,,,,,0.2222222222222222,,,,0.2,0.2,1.0,1.0,1.0,,,0.3333333333333333,0.5,,0.25,0.2,0.6296,,,0.4,,2.0,1.0,,2.0,,2.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,0.16666666666666666,0.09090909090909091,0.3333333333333333,,,0.5,0.14285714285714285,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,9337.0,156,-9,295,293,92,81,588,1.0,9.0,,,24.0,54,,53.0,300,1.0,11.0,,4.0,36.0,,12.0,4.0,92,2.0,0.75,0.9,0.4444444444444444,0.09090909090909091,0.4444444444444444,0.09090909090909091,0.45689655172413796,0.15384615384615385,,17.428571428571427,0.16666666666666666,0.1111111111111111,0.1111111111111111,,,,0.35185185185185186,0.4601018518518519,0.3970636363636364,0.07547169811320754,10.52037037037037,,0.31186440677966104,50.0,13.0,19.0,4.0,8.0,,2.0,10.0,26.0,,,,,,,,5.0,5.0,10.0,,10.0,,2.0,12.0,,,,8.0,9.0,2.0,4.0,19.0,7.0,25.0,36.0,47.0,3.0,2.0,7.0,18.0,9.0,4.0,1.0,9.0,4.0,9.0,2.0,1.0,,,,,0.5,0.5,0.5,,,0.23809523809523808,0.2413793103448276,0.23880597014925373,0.09090909090909091,0.2857142857142857,0.2682926829268293,0.2,0.2222222222222222,0.35185185185185186,0.6842105263157895,0.6842105263157895,0.6153846153846154,0.48148148148148145,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,0.8,0.5,,,0.18181818181818182,,,,,0.5095777777777778,0.07017543859649122,0.07017543859649122,0.18867924528301888,,1.0,,2.0,9.0,,11.0,,1.0,2.0,1.0,2.0,1.0,,3.0,,2.0,1.0,,9.0,1.0,,0.6666666666666666,,0.06766917293233082,0.07006369426751592,0.05714285714285714,0.11764705882352941,0.046875,0.3333333333333333,,8.0,1.0,4.0,2.0,4.0,1.0,1.0,0.8,0.08333333333333333,0.05555555555555555,0.16666666666666666,,,,,,,,,,,True,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,4922.0,82,-18,158,153,52,52,311,2.0,4.0,10.0,4.0,9.0,21,12.0,37.0,181,1.0,4.0,5.0,15.0,6.0,10.0,4.0,15.0,52,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.45454545454545453,0.4444444444444444,0.5,0.5833333333333334,0.36363636363636365,20.10869565217391,0.12121212121212122,0.5,0.6666666666666666,0.5,0.30303030303030304,0.4444444444444444,0.45454545454545453,0.4488606060606061,0.43545000000000006,0.40540540540540543,13.395238095238094,25.075000000000003,0.3291139240506329,25.0,3.0,3.0,,,1.0,1.0,4.0,14.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,7.0,,1.0,1.0,,2.0,7.0,12.0,6.0,3.0,1.0,11.0,11.0,5.0,5.0,22.0,,1.0,1.0,4.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,,,,,1.0,0.5,0.3333333333333333,0.4,0.3333333333333333,,,,0.047619047619047616,,0.025,,0.017857142857142856,,0.05263157894736842,,,,0.09090909090909091,1.0,1.0,0.3333333333333333,0.42424242424242425,0.2857142857142857,0.2857142857142857,0.25,0.06060606060606061,0.5,0.5,1.0,0.3,0.3,0.3333333333333333,,,,0.5,0.1111111111111111,1.0,0.1111111111111111,0.5,0.3,0.466975,0.05714285714285714,0.045454545454545456,,,,,1.0,2.0,,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,0.25,1.0,,0.029850746268656716,0.0375,0.125,,,,0.05263157894736842,,,,1.0,,,,,0.07692307692307693,0.1,,6.0,1.0,1.0,0.07692307692307693,,,,,,,True,,,,,,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,2329.0,39,-6,81,77,38,26,158,,,1.0,1.0,2.0,3,1.0,14.0,86,1.0,1.0,1.0,6.0,4.0,1.0,5.0,6.0,38,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.6363636363636364,0.6,0.25,16.3265306122449,,,,,0.25,0.5,0.75,0.5191666666666667,0.4323,0.42857142857142855,5.7,35.1,0.4691358024691358,16.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,10.0,,1.0,,6.0,,4.0,,,,,,,,,,,6.0,7.0,11.0,2.0,1.0,2.0,9.0,14.0,4.0,3.0,,,,,2.0,,,,,,,0.6,,,0.23076923076923078,,0.1875,0.3333333333333333,0.2,0.2,,,0.5,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,0.5,1.0,,,,0.421,0.5,0.5714285714285714,0.42857142857142855,6.0,,,,4.0,,4.0,,1.0,2.0,,,3.0,2.0,5.0,,2.0,,1.0,,,,0.4,,0.11428571428571428,0.1,0.16666666666666666,0.16666666666666666,0.058823529411764705,,,,,,,1.0,,,0.3333333333333333,,,,,,,,2.0,2.0,,,,,True,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,8272.0,138,10,266,262,81,86,528,4.0,10.0,1.0,,26.0,67,2.0,85.0,256,6.0,20.0,,30.0,24.0,1.0,15.0,30.0,81,4.0,0.46153846153846156,0.5454545454545454,0.3880597014925373,0.3,0.37681159420289856,0.3,0.4666666666666667,0.46875,0.028985507246376812,32.9073482428115,0.14492753623188406,0.4,0.4444444444444444,0.5,0.014492753623188406,,0.34782608695652173,0.43855507246376807,0.43033,0.35294117647058826,10.864179104477612,23.9,0.30451127819548873,43.0,12.0,22.0,4.0,9.0,4.0,8.0,10.0,35.0,,1.0,,,,,,33.0,5.0,11.0,,10.0,,18.0,28.0,,,3.0,10.0,10.0,5.0,5.0,20.0,6.0,11.0,17.0,26.0,2.0,2.0,2.0,36.0,46.0,15.0,8.0,,,,,8.0,,,,,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.04477611940298507,0.045454545454545456,0.11458333333333333,0.24,0.14049586776859505,,0.2222222222222222,0.07692307692307693,0.125,,0.3188405797101449,0.5454545454545454,0.5714285714285714,0.3333333333333333,0.5072463768115942,0.2857142857142857,0.29411764705882354,0.6,0.014492753623188406,,,,,,,0.8181818181818182,0.4444444444444444,,,0.4,0.5,,,,0.5070250000000001,0.18292682926829268,0.1875,0.11764705882352941,,,,,6.0,,9.0,3.0,,6.0,1.0,3.0,7.0,3.0,13.0,1.0,2.0,2.0,4.0,1.0,2.0,0.1,0.46153846153846156,,0.05172413793103448,0.06716417910447761,0.1,0.06666666666666667,0.017857142857142856,0.4444444444444444,0.07692307692307693,8.0,,,3.0,,,1.0,,0.16666666666666666,0.23076923076923078,,,2.0,,,3.0,,1.0,1.0,0.02857142857142857,,True,,,,,,,,
1739,1610612743,Ruben Patterson,Ruben Patterson,1739,DEN,2254.0,38,-15,71,66,28,7,137,1.0,3.0,,,6.0,11,,14.0,86,1.0,5.0,,4.0,8.0,,4.0,4.0,28,,0.6666666666666666,0.8,0.5454545454545454,0.2,0.5454545454545454,0.2,0.5384615384615384,0.2857142857142857,,17.441860465116278,0.2727272727272727,0.3333333333333333,0.5,,,,0.7272727272727273,0.5537727272727273,0.5073,0.2857142857142857,1.7090909090909092,,0.39436619718309857,16.0,5.0,8.0,1.0,2.0,1.0,3.0,,,,,,,,,,2.0,1.0,2.0,,3.0,,2.0,4.0,,,3.0,2.0,2.0,,1.0,4.0,,1.0,1.0,5.0,1.0,1.0,3.0,5.0,4.0,,2.0,,,,,2.0,,,,,0.5,0.5,0.5,0.2727272727272727,0.25,0.038461538461538464,,0.03225806451612903,0.16666666666666666,,,,,0.7272727272727273,0.625,0.8333333333333334,0.8,,,,,,,,,,,,1.0,0.5,,,0.6,0.3333333333333333,,,,0.5645,,,0.21428571428571427,1.0,,,1.0,4.0,,4.0,,,,1.0,,2.0,,2.0,,2.0,1.0,,,,0.3333333333333333,,,0.1111111111111111,0.1,,,0.2222222222222222,,,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,2870.0,48,-38,90,91,19,23,181,,,,,3.0,4,,6.0,118,,,,,6.0,,9.0,,19,1.0,1.0,1.0,0.75,,0.75,,0.75,,,4.8076923076923075,,,,,,,,0.3971,,,18.575,,0.2111111111111111,12.0,,,,,,,3.0,4.0,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,3.0,3.0,6.0,2.0,,5.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,0.1,,0.08571428571428572,,0.1111111111111111,0.2,,,,,,,1.0,0.75,0.75,1.0,,,,,,,,,,,,,,,,,0.3698,,,0.6666666666666666,,,,,2.0,,3.0,,2.0,,,,1.0,,1.0,,,4.0,,1.0,,,,,0.05128205128205128,0.061224489795918366,0.08333333333333333,0.1111111111111111,,,,,,,1.0,,,,,0.1,0.1111111111111111,,,,,,,1.0,,,,,True,,,,,,,,
