EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,FTOffRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,SecondChanceTsPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,Travels,Technical Free Throw Trips,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceArc3Frequency,ShortMidRangeAssists,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,on,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3Assists,DefCorner3ReboundPct,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BlockedLongMidRange,OffCorner3ReboundPct,DefensiveGoaltends
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,29.0,1,2,1,2.0,1.0,3,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,3206.0,-10,104,102,38.0,36.0,206,38.0,0.36538461538461536,53.0,17.0,1.0,4.0,1.0,1.0,2.0,6.0,3.0,12.0,1.0,6.0,1.0,6.0,22.0,1.0,6.0,4.0,19.0,108.0,2.0,5.0,1.0,2.0,6.0,10.0,2.0,3.0,6.0,1.0,2.0,8.0,2.0,10.0,2.0,4.0,4.0,22.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,1.0,6.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.4,0.26785714285714285,0.3333333333333333,0.3064516129032258,0.375,0.21428571428571427,0.09090909090909091,0.25,0.16666666666666666,26.612903225806452,1.0,0.10714285714285714,0.02,0.08333333333333333,0.08823529411764706,0.03225806451612903,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.05263157894736842,0.14285714285714285,0.25,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,0.4,1.0,0.42857142857142855,0.25,0.25,0.6666666666666666,0.21428571428571427,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.35714285714285715,0.16666666666666666,0.43361785714285717,0.4568666666666667,0.06666666666666667,0.08333333333333333,0.3157894736842105,12.063636363636363,25.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,2329.0,-6,81,77,38.0,26.0,158,38.0,0.4691358024691358,39.0,16.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,4.0,,,,5.0,14.0,,,4.0,14.0,86.0,3.0,5.0,,4.0,10.0,6.0,4.0,,,,3.0,6.0,1.0,7.0,1.0,3.0,3.0,15.0,,1.0,1.0,2.0,2.0,4.0,,1.0,,1.0,3.0,3.0,5.0,2.0,1.0,2.0,5.0,,4.0,2.0,,10.0,,,0.6,0.6,,,0.35714285714285715,0.6,0.35714285714285715,0.6,0.4375,0.7142857142857143,,0.21428571428571427,0.3333333333333333,0.25,21.42857142857143,0.6,0.038461538461538464,0.02857142857142857,,0.0625,0.025,0.08333333333333333,,0.06666666666666667,,,0.42857142857142855,0.3333333333333333,0.5,0.5,0.2857142857142857,0.5,0.6666666666666666,0.5,0.2857142857142857,0.25,0.25,1.0,,,,0.4,0.5,,0.42857142857142855,,0.46790000000000004,0.46338,0.125,0.125,0.7142857142857143,8.592857142857143,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.47126666666666656,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2501,1610612743,Reggie Evans,Reggie Evans,2501,DEN,4122.0,-16,136,136,59.0,53.0,272,59.0,0.4338235294117647,69.0,24.0,3.0,4.0,2.0,2.0,,,,1.0,,2.0,1.0,3.0,5.0,,2.0,13.0,19.0,139.0,2.0,2.0,1.0,5.0,9.0,4.0,2.0,,1.0,,,,,,,,,,1.0,7.0,9.0,15.0,8.0,23.0,,2.0,1.0,1.0,2.0,,6.0,3.0,6.0,11.0,12.0,3.0,18.0,5.0,4.0,9.0,1.0,3.0,0.6666666666666666,1.0,,,0.6,1.0,0.42857142857142855,0.6666666666666666,0.59375,0.6428571428571429,0.2857142857142857,,,,13.414634146341465,0.3333333333333333,0.2,0.1076923076923077,0.07142857142857142,0.18518518518518517,0.10126582278481013,0.14285714285714285,0.1111111111111111,0.2631578947368421,0.125,,0.5714285714285714,0.75,0.75,0.6666666666666666,,,,,0.14285714285714285,,,,0.2857142857142857,,,0.6666666666666666,1.0,0.3333333333333333,0.8571428571428571,,0.5331600000000001,0.45345,0.4166666666666667,0.5,0.47368421052631576,3.4200000000000004,53.400000000000006,2.0,3.0,8.0,10.0,,1.0,,4.0,1.0,,0.625,,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5097666666666667,0.5263157894736842,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.625,0.125,0.07142857142857142,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,2912.0,-12,97,99,46.0,53.0,196,46.0,0.4742268041237113,49.0,13.0,2.0,7.0,1.0,2.0,,5.0,4.0,10.0,,2.0,,6.0,22.0,,2.0,12.0,24.0,92.0,3.0,9.0,,9.0,15.0,8.0,4.0,,2.0,,5.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,4.0,5.0,1.0,6.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,3.0,13.0,1.0,17.0,4.0,4.0,15.0,,4.0,0.6666666666666666,0.6666666666666666,,,0.2727272727272727,0.3333333333333333,0.25,0.3333333333333333,0.359375,0.46875,0.08333333333333333,0.22727272727272727,0.2857142857142857,0.4,30.701754385964914,0.6666666666666666,0.1111111111111111,0.021739130434782608,,0.12195121951219512,0.017543859649122806,0.07142857142857142,,,0.1875,0.07692307692307693,0.2916666666666667,0.2857142857142857,0.4,0.5,0.20833333333333334,,,,0.4166666666666667,0.4,0.4444444444444444,0.75,0.08333333333333333,,,0.2222222222222222,0.5,,0.375,,0.4376895833333334,0.4124555555555556,0.14285714285714285,0.15384615384615385,0.625,10.145454545454545,24.1,2.0,2.0,,,,1.0,,1.0,,,,,0.2,0.2,0.6666666666666666,0.4966,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.14285714285714285,1.0,,1.0,1.0,1.0,1.0,1.0,0.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1739,1610612743,Ruben Patterson,Ruben Patterson,1739,DEN,2350.0,-10,76,76,36.0,25.0,152,36.0,0.47368421052631576,39.0,15.0,6.0,10.0,2.0,5.0,1.0,4.0,,,,,,7.0,14.0,,,2.0,16.0,82.0,2.0,7.0,,2.0,6.0,8.0,6.0,,,,3.0,3.0,,3.0,,1.0,1.0,6.0,,3.0,1.0,1.0,3.0,4.0,1.0,,,,1.0,,3.0,3.0,2.0,3.0,5.0,,4.0,,2.0,6.0,,2.0,0.5714285714285714,0.8,,,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.3333333333333333,,0.21428571428571427,0.2,0.25,21.11111111111111,0.3333333333333333,0.043478260869565216,0.07692307692307693,,0.03333333333333333,0.06818181818181818,0.09090909090909091,,,,0.25,0.7142857142857143,0.6,0.75,0.6666666666666666,0.2857142857142857,0.25,0.3333333333333333,,,,,,,,,0.7142857142857143,0.4,,0.7142857142857143,,0.5638214285714286,0.5569,,,0.375,2.3500000000000005,,3.0,3.0,1.0,5.0,,,1.0,2.0,,,0.625,,,,1.0,0.5946,0.3125,2.0,2.0,4.0,,,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,0.125,0.2,,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,1807.0,-11,59,62,22.0,31.0,121,22.0,0.3728813559322034,30.0,10.0,,,,,,1.0,1.0,3.0,4.0,6.0,2.0,1.0,4.0,4.0,10.0,4.0,18.0,58.0,1.0,3.0,3.0,4.0,9.0,,2.0,,6.0,4.0,,,,,,,,,,1.0,4.0,4.0,1.0,5.0,1.0,,,,,,,,2.0,3.0,2.0,,4.0,,2.0,9.0,,2.0,,,0.4,0.4,0.25,0.3333333333333333,0.5,0.4166666666666667,0.5625,0.5625,0.7142857142857143,,,,21.62162162162162,,0.19047619047619047,0.03571428571428571,,0.16666666666666666,0.02564102564102564,,,0.3333333333333333,0.125,0.1111111111111111,,,,,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.4693785714285714,0.4492333333333334,,,0.5,15.3,25.16,,,2.0,5.0,,,,,,,0.8333333333333334,,,,,0.5232,0.2777777777777778,,,,,,,,1.0,,1.0,1.0,,,0.75,,,0.08333333333333333,,1.0,,1.0,2.0,,,1.0,,0.5,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.5,0.3333333333333333,0.2857142857142857,1.0,0.5,1.0,1.0,0.16666666666666666,0.5,,True,,,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,844.0,-17,30,33,16.0,18.0,63,16.0,0.5333333333333333,14.0,5.0,,,,,,,2.0,3.0,,,,2.0,3.0,,,,4.0,40.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,3.0,5.0,,,,,,,2.0,,1.0,1.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,8.571428571428571,,0.16666666666666666,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.4025,,,,,18.133333333333333,,,2.0,,4.0,,,,,,,1.0,,,,,0.3698,1.0,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,500.0,7,16,16,2.0,3.0,32,2.0,0.125,8.0,3.0,,,,,,1.0,,1.0,,,,,2.0,,,,,9.0,,1.0,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,0.4078,0.382,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,1719.0,-10,54,54,27.0,19.0,108,27.0,0.5,29.0,11.0,1.0,4.0,,2.0,,,2.0,6.0,,,,3.0,10.0,,,1.0,7.0,57.0,,4.0,,1.0,1.0,6.0,,,,,,3.0,,3.0,,1.0,1.0,6.0,,4.0,5.0,7.0,4.0,11.0,,,,,1.0,1.0,2.0,2.0,3.0,6.0,3.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3,,0.3,,0.3181818181818182,0.1,,,,,19.11764705882353,0.5,0.22727272727272727,0.16,,0.19230769230769232,0.12903225806451613,0.125,,0.23076923076923078,0.3333333333333333,,0.4,0.25,0.25,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,0.4,,0.48053000000000007,0.48502500000000004,,,0.14285714285714285,10.84,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,1.0,0.58235,,,,,,2.0,,1.0,3.0,1.0,3.0,1.0,,,,1.0,,0.23076923076923078,,0.3333333333333333,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,
