EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Loose Ball Fouls,BlockedLongMidRange,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,BlockedCorner3,on,OffensiveGoaltends,HeaveMakes,HeaveAttempts
905,1610612765,Dale Davis,Dale Davis,905,DET,327.0,5,-4,9,10,5,4,,19,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,11820.0,197,36,349,353,150,129,56.0,702,5.0,14.0,2.0,3.0,3.0,5.0,,4.0,3.0,5.0,21.0,1.0,11.0,345,2.0,4.0,,4.0,3.0,7.0,1.0,7.0,6.0,4.0,2.0,4.0,9.0,1.0,10.0,1.0,,4.0,1.0,4.0,21.0,5.0,16.0,,11.0,30.0,10.0,51.0,21.0,72.0,1.0,5.0,3.0,2.0,3.0,,2.0,1.0,,5.0,2.0,9.0,13.0,,18.0,6.0,6.0,13.0,,6.0,1.0,7.0,,,5.0,1.0,7.0,2.0,,7.0,150,3.0,1.0,0.6,0.75,0.23809523809523808,0.5,0.42857142857142855,0.22727272727272727,0.4,0.375,0.1896551724137931,0.2857142857142857,0.2692307692307692,0.19047619047619047,0.21428571428571427,8.232445520581114,0.6,0.5882352941176471,,0.24390243902439024,0.11851851851851852,0.2391304347826087,0.11627906976744186,0.24260355029585798,0.11797752808988764,0.03571428571428571,0.1388888888888889,0.14084507042253522,0.125,0.09090909090909091,0.1956521739130435,0.2916666666666667,0.2641509433962264,0.3076923076923077,0.15,0.08333333333333333,0.2857142857142857,0.6363636363636364,0.35714285714285715,0.45454545454545453,0.6,0.18181818181818182,,,,0.13636363636363635,0.6,0.6666666666666666,0.5,0.625,0.6,0.6818181818181818,0.48283409090909085,0.43328750000000005,0.47111875000000003,0.21428571428571427,0.2222222222222222,0.36363636363636365,0.6363636363636364,4.395238095238096,0.4297994269340974,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,0.045454545454545456,,,,,,,,,0.045454545454545456,,,,,,,0.2,,,,,0.125,,,,27.8,,1.0,1.0,0.25,,,,,,False,1.0,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,8616.0,144,46,258,264,118,114,41.0,522,6.0,10.0,,1.0,3.0,5.0,2.0,4.0,13.0,14.0,27.0,23.0,81.0,236,1.0,2.0,5.0,10.0,6.0,13.0,11.0,47.0,2.0,26.0,,2.0,14.0,9.0,23.0,5.0,4.0,4.0,1.0,9.0,55.0,,2.0,1.0,3.0,8.0,,11.0,3.0,14.0,,7.0,5.0,2.0,3.0,3.0,8.0,2.0,1.0,11.0,7.0,6.0,12.0,2.0,19.0,1.0,,28.0,1.0,8.0,5.0,1.0,,,,1.0,1.0,1.0,,47.0,118,2.0,5.0,0.07142857142857142,0.07142857142857142,0.5185185185185185,0.5,0.46153846153846156,0.5272727272727272,0.8333333333333334,0.6428571428571429,0.5895522388059702,1.0,0.6714285714285714,0.07407407407407407,0.2,25.57377049180328,0.2727272727272727,,0.08333333333333333,0.09411764705882353,0.021052631578947368,0.08823529411764706,,0.09243697478991597,0.015748031496062992,0.05,,0.022222222222222223,,,0.1,0.0625,0.10256410256410256,0.05555555555555555,0.125,,1.0,0.18181818181818182,0.6,0.75,0.16666666666666666,0.07272727272727272,0.5,0.5,,0.23636363636363636,0.3333333333333333,,,0.17857142857142858,0.6,0.6909090909090909,0.48185272727272727,0.46113333333333334,0.48282857142857133,0.12903225806451613,0.23529411764705882,0.12345679012345678,0.5802469135802469,10.562962962962963,0.4573643410852713,6.0,,4.0,,,,1.0,10.0,24.0,1.0,1.0,8.0,14.0,10.0,28.0,1.0,1.0,8.0,15.0,9.0,21.0,24.0,10.0,1.0,,,2.0,3.0,,0.3,0.35714285714285715,1.0,0.5333333333333333,0.35714285714285715,0.509090909090909,,0.46153846153846156,0.46153846153846156,,0.07272727272727272,,,,0.43636363636363634,0.4166666666666667,0.4166666666666667,0.3,,,,0.3333333333333333,1.0,,0.03571428571428571,,0.5,0.5714285714285714,0.4166666666666667,,25.875000000000004,,,,,,,,,,False,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,9759.0,163,28,293,299,146,139,51.0,592,12.0,17.0,1.0,1.0,7.0,9.0,4.0,21.0,43.0,24.0,81.0,35.0,95.0,298,3.0,10.0,1.0,7.0,12.0,33.0,22.0,49.0,26.0,22.0,,6.0,7.0,2.0,9.0,2.0,,4.0,,3.0,20.0,1.0,,,1.0,5.0,,6.0,1.0,7.0,1.0,3.0,3.0,,7.0,1.0,2.0,1.0,,9.0,5.0,3.0,15.0,1.0,25.0,,1.0,39.0,3.0,13.0,6.0,,,,,,,,,49.0,146,2.0,6.0,0.5416666666666666,0.5416666666666666,0.2962962962962963,0.3,0.36363636363636365,0.3225806451612903,0.23076923076923078,0.36486486486486486,0.41743119266055045,0.23076923076923078,0.5,0.07407407407407407,0.11764705882352941,33.9080459770115,0.7777777777777778,,,0.053763440860215055,,0.02702702702702703,0.03225806451612903,0.046153846153846156,0.006711409395973154,,,,,0.14285714285714285,0.05555555555555555,0.09523809523809523,0.027777777777777776,0.043478260869565216,,0.017241379310344827,,0.1827956989247312,0.7058823529411765,0.8,0.16666666666666666,0.22580645161290322,0.19047619047619047,0.21052631578947367,1.0,0.46236559139784944,0.07692307692307693,1.0,,0.24324324324324326,0.7777777777777778,0.3118279569892473,0.42133333333333356,0.42841111111111113,0.41624189189189187,0.1262135922330097,0.14285714285714285,0.07368421052631578,0.5157894736842106,11.562962962962962,0.49829351535836175,8.0,2.0,6.0,,1.0,,2.0,2.0,6.0,,2.0,1.0,2.0,4.0,12.0,,3.0,1.0,4.0,9.0,3.0,6.0,2.0,6.0,,,1.0,4.0,,0.75,0.3333333333333333,,0.25,0.3333333333333333,0.12903225806451613,0.046511627906976744,0.18604651162790697,0.1951219512195122,0.875,0.06451612903225806,0.3333333333333333,0.3333333333333333,1.0,0.06451612903225806,0.3333333333333333,0.3333333333333333,0.5,0.07692307692307693,,,0.15384615384615385,,,0.05405405405405406,,0.05405405405405406,0.5,0.3333333333333333,,24.458333333333332,,,,0.09523809523809523,,,,,,False,,,
2230,1610612765,Maurice Evans,Maurice Evans,2230,DET,3131.0,52,16,101,110,53,65,22.0,211,3.0,6.0,2.0,2.0,1.0,3.0,,2.0,5.0,6.0,13.0,9.0,33.0,98,2.0,3.0,4.0,11.0,4.0,8.0,6.0,20.0,4.0,8.0,2.0,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,,2.0,3.0,,5.0,4.0,9.0,,,,,,,,,,,,2.0,2.0,,5.0,1.0,,10.0,,3.0,2.0,1.0,,,1.0,,1.0,1.0,,20.0,53,,1.0,0.3333333333333333,0.4,0.46153846153846156,0.6666666666666666,0.5,0.631578947368421,0.875,0.7,0.6875,0.9166666666666666,0.7692307692307693,0.07692307692307693,0.16666666666666666,18.89763779527559,,,,0.07317073170731707,0.07894736842105263,0.14285714285714285,0.0625,0.09090909090909091,0.07407407407407407,0.09090909090909091,0.2222222222222222,,0.1111111111111111,,,,0.15,0.125,0.16666666666666666,,1.0,0.3157894736842105,0.5,0.6,,0.10526315789473684,,,,0.2631578947368421,0.5,1.0,,0.3,0.3333333333333333,0.631578947368421,0.4820342105263158,0.492875,0.441615,0.13636363636363635,0.1875,0.3333333333333333,0.6060606060606061,8.346153846153847,0.5247524752475248,3.0,2.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,12.0,,3.0,2.0,,,,,,,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3157894736842105,,0.6,0.6,0.6666666666666666,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,,,,0.25,1.0,1.0,0.1,1.0,0.1,1.0,0.6666666666666666,,24.78333333333333,,,,,,,,,,False,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,10987.0,183,12,325,329,151,127,47.0,654,9.0,11.0,4.0,4.0,3.0,4.0,4.0,13.0,15.0,17.0,39.0,12.0,67.0,327,5.0,5.0,2.0,18.0,6.0,13.0,6.0,33.0,10.0,24.0,8.0,2.0,8.0,6.0,14.0,3.0,3.0,1.0,1.0,6.0,34.0,1.0,6.0,,4.0,6.0,2.0,12.0,7.0,19.0,2.0,2.0,2.0,,4.0,,5.0,1.0,3.0,9.0,6.0,1.0,5.0,,12.0,1.0,2.0,16.0,,5.0,3.0,5.0,1.0,1.0,4.0,,6.0,4.0,,33.0,151,1.0,3.0,0.29411764705882354,0.38461538461538464,0.4358974358974359,1.0,0.46153846153846156,0.5288461538461539,1.0,0.675,0.5583333333333333,1.0,0.6875,0.05128205128205128,,18.253968253968257,0.4444444444444444,0.11764705882352941,,0.05454545454545454,0.05,0.09302325581395349,0.025,0.06535947712418301,0.04375,0.043478260869565216,0.058823529411764705,0.047619047619047616,0.03333333333333333,,0.025,,0.10638297872340426,0.08333333333333333,0.10526315789473684,0.08695652173913043,0.6666666666666666,0.21153846153846154,0.8181818181818182,0.8181818181818182,0.2222222222222222,0.25,0.3076923076923077,0.36363636363636365,,0.28846153846153844,0.5,1.0,,0.2,0.75,0.46153846153846156,0.43892900000000007,0.5100928571428572,0.43493611111111113,0.08771929824561403,0.11363636363636363,0.26865671641791045,0.4925373134328358,10.04871794871795,0.4646153846153846,4.0,1.0,2.0,,,1.0,2.0,6.0,11.0,2.0,3.0,4.0,5.0,7.0,13.0,2.0,3.0,5.0,7.0,15.0,6.0,8.0,5.0,3.0,1.0,,1.0,,,0.7142857142857143,0.5384615384615384,0.6666666666666666,0.7142857142857143,0.5454545454545454,0.25,,0.26666666666666666,0.26666666666666666,0.75,0.038461538461538464,0.5,0.5,,0.21153846153846154,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,,0.375,0.6666666666666666,1.0,0.1,0.5,0.25,0.8,0.625,,29.146153846153844,,1.0,,0.15384615384615385,,,,,,False,,1.0,2.0
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,12079.0,201,29,351,352,148,125,58.0,703,10.0,13.0,3.0,4.0,4.0,5.0,4.0,8.0,31.0,31.0,52.0,15.0,77.0,347,6.0,8.0,4.0,16.0,11.0,18.0,7.0,29.0,52.0,10.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,,1.0,,11.0,7.0,12.0,,10.0,24.0,3.0,37.0,19.0,56.0,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,1.0,7.0,1.0,14.0,24.0,2.0,23.0,5.0,1.0,26.0,,7.0,6.0,6.0,1.0,1.0,6.0,,7.0,4.0,2.0,29.0,148,1.0,5.0,0.8387096774193549,0.896551724137931,0.5961538461538461,0.75,0.6111111111111112,0.5849056603773585,0.75,0.5789473684210527,0.5833333333333334,0.7272727272727273,0.5576923076923077,0.019230769230769232,0.07692307692307693,17.548076923076923,0.42857142857142855,0.17647058823529413,,0.2033898305084746,0.08633093525179857,0.23255813953488372,0.16666666666666666,0.2111801242236025,0.10497237569060773,0.10344827586206896,0.10526315789473684,0.06944444444444445,0.15625,0.2,0.1951219512195122,0.15384615384615385,0.23529411764705882,0.23076923076923078,0.23529411764705882,0.05263157894736842,0.5714285714285714,0.24528301886792453,0.7692307692307693,0.8333333333333334,0.8,0.1509433962264151,0.5,0.5,0.75,0.5849056603773585,0.5,0.75,0.3333333333333333,0.2631578947368421,0.8,0.2641509433962264,0.41290188679245277,0.502175,0.4136842105263158,0.11666666666666667,0.11864406779661017,0.2077922077922078,0.37662337662337664,11.919230769230769,0.42165242165242167,17.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,2.0,,,2.0,,,,,,,,0.018867924528301886,,0.5483870967741935,0.5483870967741935,0.8823529411764706,,,,,0.018867924528301886,,,,,,,,,,,,0.05263157894736842,,,,24.7,2.0,,,,,,,,,False,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,6643.0,111,-38,202,204,92,92,31.0,406,1.0,7.0,,1.0,1.0,3.0,1.0,2.0,6.0,4.0,15.0,8.0,49.0,230,1.0,3.0,2.0,7.0,2.0,6.0,8.0,30.0,2.0,6.0,,2.0,13.0,,13.0,,,2.0,3.0,8.0,26.0,3.0,1.0,,,4.0,1.0,5.0,4.0,9.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,8.0,,7.0,20.0,3.0,8.0,,2.0,8.0,,,4.0,,,,,,,,,30.0,92,3.0,4.0,0.25,0.25,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.4880952380952381,0.35714285714285715,0.55,0.532608695652174,0.4375,0.625,0.13333333333333333,0.2857142857142857,22.78481012658228,0.375,0.25,,0.06060606060606061,0.014084507042253521,,0.09375,0.043478260869565216,0.038834951456310676,,0.07692307692307693,,0.08695652173913043,0.1111111111111111,0.12,0.07142857142857142,,,,0.04,,0.16666666666666666,0.14285714285714285,0.2,,0.047619047619047616,0.5,0.5,,0.14285714285714285,0.14285714285714285,,,0.15,0.3333333333333333,0.8095238095238095,0.48197619047619045,0.48477,0.4675925,,,0.14285714285714285,0.6122448979591837,9.166666666666666,0.45544554455445546,2.0,4.0,5.0,1.0,1.0,,1.0,7.0,22.0,,3.0,6.0,13.0,11.0,27.0,1.0,4.0,6.0,14.0,18.0,15.0,22.0,7.0,2.0,,,1.0,,,0.5454545454545454,0.4074074074074074,0.25,0.42857142857142855,0.4074074074074074,0.6428571428571429,,0.3333333333333333,0.3333333333333333,0.5,0.11904761904761904,0.8,0.8,1.0,0.5238095238095238,0.3181818181818182,0.3181818181818182,0.2857142857142857,0.14285714285714285,1.0,1.0,0.42857142857142855,,,0.05,,0.65,0.46153846153846156,0.3181818181818182,,25.511111111111113,,,,,,,,,,False,,,
905,1610612765,Dale Davis,Dale Davis,905,DET,1823.0,30,-21,61,65,27,41,9.0,126,,1.0,,,,,,1.0,4.0,,6.0,2.0,2.0,66,,,,,,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,4.0,,6.0,1.0,7.0,,,,,2.0,,1.0,,,3.0,1.0,5.0,9.0,1.0,4.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,2.0,27,1.0,1.0,,,,,,,,,0.125,,0.5,0.16666666666666666,1.0,15.714285714285715,0.6666666666666666,,,0.2222222222222222,0.058823529411764705,0.2857142857142857,,0.24,0.03571428571428571,0.5,,,,,0.16666666666666666,,0.3333333333333333,0.2,0.5,,,0.16666666666666666,,,,0.16666666666666666,,,,0.6666666666666666,,,,,,0.16666666666666666,0.3466,,0.3267,0.14285714285714285,0.14285714285714285,,1.0,12.433333333333332,0.4426229508196721,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,
960,1610612765,Tony Delk,Tony Delk,960,DET,3523.0,59,-10,113,116,45,51,16.0,229,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,7.0,7.0,11.0,4.0,24.0,121,2.0,5.0,,10.0,2.0,3.0,4.0,11.0,10.0,4.0,,1.0,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,,,,3.0,4.0,,7.0,,7.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,5.0,,4.0,,,6.0,,1.0,2.0,,,,,,,,,11.0,45,1.0,2.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.4,0.6666666666666666,0.47619047619047616,0.7142857142857143,0.7,0.5,0.7142857142857143,0.6875,0.09090909090909091,0.3333333333333333,19.696969696969695,0.5,,,0.11428571428571428,,0.2,,0.14,,,,,,,,,0.2,0.2,0.2,,,0.14285714285714285,0.6666666666666666,1.0,0.5,0.047619047619047616,,,,0.3333333333333333,0.2857142857142857,0.5,1.0,0.2,1.0,0.6190476190476191,0.47585000000000005,0.4633916666666667,0.48118999999999995,0.045454545454545456,0.08333333333333333,0.4166666666666667,0.4583333333333333,13.236363636363636,0.39823008849557523,5.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,,,2.0,10.0,2.0,2.0,1.0,2.0,6.0,,5.0,1.0,1.0,,,,,,1.0,0.2,1.0,0.5,0.2,0.47619047619047616,,0.7142857142857143,0.7142857142857143,0.8,0.23809523809523808,0.2,0.2,1.0,0.23809523809523808,0.2,0.2,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.4,0.5,,,0.2,,24.61,1.0,,,,,,,,,False,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,1486.0,25,-4,54,54,32,44,8.0,108,,,,,,,,1.0,2.0,,3.0,2.0,5.0,53,,,,,,2.0,2.0,2.0,,,,,2.0,,2.0,,,,,2.0,4.0,,,,,4.0,,4.0,,4.0,,1.0,1.0,,3.0,2.0,3.0,,1.0,6.0,1.0,1.0,4.0,,3.0,,2.0,2.0,,1.0,,,,,,,,,,2.0,32,2.0,,,,,,,0.3,,,0.4166666666666667,,0.25,,,19.672131147540984,0.5,,,0.2222222222222222,,,,0.16666666666666666,,,,,,,0.2,,0.2727272727272727,,,,,,,,,0.2,,,,0.4,,,,,,0.4,0.41973000000000005,,0.40338333333333337,0.16666666666666666,0.25,,0.4,14.766666666666666,0.5925925925925926,,,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,,,1.0,3.0,,2.0,1.0,3.0,,,1.0,,,1.0,0.5,,,0.5,0.4,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,0.5,,25.6,,,,,,,,,,False,,,
1509,1610612765,Kelvin Cato,Kelvin Cato,1509,DET,888.0,15,1,33,34,18,28,6.0,67,,,,,,,,1.0,4.0,3.0,5.0,,6.0,34,,,,,1.0,2.0,,2.0,6.0,,,,,,,,,,,,,,3.0,,1.0,3.0,,4.0,3.0,7.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,18,1.0,,1.0,1.0,0.6,,0.5,0.6,,0.5,0.6,,0.5,,,13.157894736842104,,,,0.23076923076923078,0.42857142857142855,0.25,,0.23529411764705882,0.21428571428571427,1.0,1.0,0.2,,,0.25,0.5,0.14285714285714285,0.5,,0.5,,,,,,0.2,,,,0.8,,,,,,,0.35259999999999997,,0.34315,,,,0.3333333333333333,14.6,0.5454545454545454,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,
