EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,BadPassTurnovers,Travels,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsPutbacks,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Corner3Assists,DefCorner3ReboundPct,StepOutOfBoundsTurnovers,on,LostBallSteals,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,723.0,12,-16.0,21,22,7,3,1.0,43,,,,,,,,,3.0,34,,,,,,3.0,,,,,1,1,,1,,,,,,,,,2.0,,1.0,,,,,3.0,7,,,,,0.75,0.75,,0.75,,,9.090909090909092,,0.25,,0.16666666666666666,,,,0.5,,,,,,,,,1.0,0.575625,,0.575625,,,,1.0,,0.3333333333333333,,,,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,0.75,1.0,,,,,1.0,,1.0,24.450000000000003,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,1293.0,22,12.0,41,41,17,21,2.0,82,,1.0,1.0,1.0,4.0,2.0,6.0,7.0,11.0,31,,,,2.0,4.0,6.0,2.0,2.0,1.0,,3,4,,4,,1.0,,,1.0,,,2.0,3.0,,8.0,1.0,8.0,3.0,1.0,6.0,17,1.0,0.5,0.5,0.3333333333333333,0.2857142857142857,0.5,,0.6,0.16666666666666666,1.0,27.906976744186046,,0.23076923076923078,,0.23529411764705882,,,,0.3333333333333333,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,0.3333333333333333,0.2857142857142857,0.41605,,0.47605000000000003,0.3,0.3333333333333333,,0.5454545454545454,8.133333333333333,0.4146341463414634,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,0.5,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,,0.3333333333333333,25.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,3512.0,59,-14.0,97,95,12,25,10.0,192,2.0,5.0,2.0,3.0,5.0,5.0,15.0,3.0,25.0,113,2.0,1.0,3.0,2.0,1.0,3.0,,10.0,,,1,2,,2,1.0,1.0,,,2.0,1.0,,3.0,7.0,,6.0,,6.0,2.0,1.0,3.0,12,1.0,,,0.3333333333333333,0.5,0.5,0.5,0.375,,,25.233644859813083,0.5,0.02857142857142857,,0.0425531914893617,,,0.14285714285714285,,0.22727272727272727,0.4,0.4,,0.22727272727272727,0.6,0.6,0.6666666666666666,0.5454545454545454,0.4722840909090909,0.4341,0.49993333333333334,0.08333333333333333,0.11764705882352941,0.12,0.12,9.193333333333333,0.12371134020618557,1.0,,5.0,7.0,1.0,7.0,1.0,1.0,7.0,6.0,7.0,3.0,3.0,15.0,1.0,,1.0,,2.0,,0.5,0.3333333333333333,0.3181818181818182,,0.22727272727272727,,,0.3181818181818182,0.5,0.3333333333333333,24.957142857142856,4.0,,4.0,,9.0,4.0,,,1.0,,,,,,,,,0.75,0.5714285714285714,,0.5714285714285714,,,,0.08333333333333333,,0.1111111111111111,,,,0.5714285714285714,0.5714285714285714,0.75,,0.5714285714285714,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,1.0,3.0,,,,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,1953.0,33,17.0,58,55,10,13,4.0,113,4.0,4.0,,1.0,1.0,5.0,6.0,1.0,17.0,53,1.0,,2.0,,,,2.0,8.0,,,4,6,,6,4.0,3.0,,1.0,7.0,,3.0,,2.0,2.0,1.0,,1.0,1.0,,,10,,0.2,0.2,0.8333333333333334,0.8,0.85,1.0,,,,27.419354838709676,0.5714285714285714,0.18181818181818182,,0.20689655172413793,,,,0.2222222222222222,0.4,1.0,1.0,0.25,0.1,1.0,1.0,,0.8,0.561355,,0.50235,0.1,0.16666666666666666,0.11764705882352941,,4.666666666666667,0.1724137931034483,,,1.0,3.0,,4.0,,1.0,3.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,3.0,1.0,,,,,0.4,0.2222222222222222,0.1,,,0.3,,,24.15,2.0,,2.0,,3.0,2.0,,,2.0,,,1.0,,,,,,0.5,0.5,,0.5,,,,0.2857142857142857,,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,0.5,,0.6666666666666666,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,0.1,,,1.0,,,,,,,,,,,,,,,,,,False,,3.0,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,594.0,10,6.0,18,18,12,12,1.0,36,,,,,,,,,,9,,,,,,,,,,,1,2,1.0,3,,,,,,,,,,,1.0,,,,,,12,,,,,,,,,,,,,0.125,,0.2222222222222222,0.14285714285714285,,,0.25,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,1425.0,24,14.0,44,42,17,18,2.0,86,2.0,3.0,1.0,,,3.0,4.0,5.0,11.0,35,,,,1.0,1.0,1.0,2.0,4.0,,,3,4,,4,,1.0,,,1.0,,1.0,2.0,3.0,,8.0,,8.0,4.0,,1.0,17,,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6875,,0.16666666666666666,,,19.565217391304348,,0.17647058823529413,,0.15789473684210525,,,0.3333333333333333,0.16666666666666666,0.75,0.6666666666666666,0.6666666666666666,,,,,1.0,0.75,0.61925,,0.6813,0.5,0.5,,0.09090909090909091,4.4,0.38636363636363635,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,0.125,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,753.0,13,9.0,23,23,9,8,,46,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,17,,,,1.0,1.0,3.0,,2.0,,,1,1,,1,,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,3.0,9,1.0,,,1.0,1.0,0.75,,0.75,,,8.695652173913043,,0.125,,0.1111111111111111,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.7474,,0.7474,,,,1.0,,0.391304347826087,1.0,,,,,,1.0,,,2.0,2.0,1.0,1.0,4.0,1.0,,,,,,1.0,1.0,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,4736.0,79,3.0,137,130,13,21,12.0,267,6.0,11.0,,5.0,14.0,17.0,38.0,8.0,42.0,151,2.0,,2.0,1.0,2.0,2.0,24.0,10.0,4.0,,7,10,1.0,11,4.0,3.0,2.0,,7.0,,1.0,2.0,5.0,,10.0,,8.0,4.0,,2.0,13,,0.7058823529411765,0.7058823529411765,0.4473684210526316,0.4358974358974359,0.4883720930232558,0.5,0.3333333333333333,0.10526315789473684,0.09090909090909091,33.557046979865774,0.5714285714285714,0.15555555555555556,,0.14516129032258066,0.0196078431372549,,0.1111111111111111,0.125,0.28205128205128205,0.5454545454545454,0.6,0.8333333333333334,0.358974358974359,0.35714285714285715,0.45454545454545453,,0.3076923076923077,0.42535526315789474,0.3435,0.3921,0.09302325581395349,0.09523809523809523,0.047619047619047616,0.047619047619047616,8.205263157894738,0.0948905109489051,,6.0,13.0,1.0,1.0,1.0,,1.0,1.0,3.0,7.0,2.0,1.0,18.0,2.0,1.0,4.0,,,,,,0.02564102564102564,0.2,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.02564102564102564,,0.5,35.3,,,,,,,,,2.0,,1.0,,,1.0,,3.0,2.0,,,,,,0.21428571428571427,,0.11764705882352941,,,,0.6666666666666666,0.8333333333333334,,,,,,1.0,4.0,3.0,1.0,,1.0,1.0,0.25,,0.14285714285714285,1.0,0.5,,,,,1.0,,,1.0,,0.5,0.5,,,0.4,,,,,,,,,,,,,,,,,,,1.0,0.5,,False,1.0,,2.0,1.0,1.0,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4302.0,72,-2.0,121,117,10,16,12.0,238,2.0,3.0,,2.0,2.0,5.0,6.0,1.0,17.0,138,2.0,,2.0,,,,2.0,8.0,,2.0,5,6,2.0,8,1.0,1.0,,1.0,2.0,,,6.0,7.0,1.0,6.0,,3.0,2.0,,,10,,0.2,0.25,0.8333333333333334,0.8,0.7727272727272727,0.3333333333333333,,,,9.774436090225564,0.5,0.11904761904761904,0.047619047619047616,0.10344827586206896,0.04081632653061224,0.06666666666666667,,0.2,0.3,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,,0.7,0.50621,0.5663333333333334,,0.18181818181818182,0.2857142857142857,0.11764705882352941,,5.866666666666667,0.08264462809917356,,1.0,1.0,1.0,,4.0,,,1.0,1.0,2.0,1.0,,5.0,3.0,2.0,,,3.0,,,,0.4,0.1111111111111111,0.1,1.0,1.0,0.1,,,23.424999999999997,,,2.0,,6.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,0.5,,0.5,,,,0.0625,0.06666666666666667,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,3.0,,,1.0,1.0,2.0,,,0.5,0.3333333333333333,,,,0.3,0.5,,,2.0,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,,0.3333333333333333,,,,0.25,,False,1.0,,,,,,
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,4103.0,68,,116,112,13,19,12.0,228,3.0,6.0,,,,7.0,13.0,7.0,30.0,129,1.0,,2.0,,3.0,3.0,2.0,12.0,1.0,2.0,2,4,3.0,7,,,,,,,,3.0,6.0,,8.0,,9.0,1.0,2.0,3.0,13,2.0,0.14285714285714285,0.16666666666666666,0.5384615384615384,0.6388888888888888,0.6818181818181818,1.0,0.75,0.07692307692307693,0.16666666666666666,17.1875,,0.05263157894736842,0.04878048780487805,0.07407407407407407,0.0625,0.06666666666666667,,0.14285714285714285,0.3333333333333333,0.5,0.6,,,,,,0.6111111111111112,0.506838888888889,0.5529,,0.1,0.07142857142857142,0.06666666666666667,0.1,9.8,0.11206896551724138,,4.0,7.0,4.0,,5.0,,,4.0,7.0,7.0,2.0,2.0,14.0,1.0,1.0,,,,,,,0.2777777777777778,,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.2222222222222222,,,24.580000000000002,2.0,,3.0,,9.0,2.0,,3.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.6,,0.6,,,,0.125,,0.16666666666666666,0.14285714285714285,1.0,0.25,0.5,0.5,1.0,,0.5,1.0,,,1.0,,,1.0,,,0.14285714285714285,,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,1.0,0.08333333333333333,0.16666666666666666,,0.05555555555555555,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,False,,,,,,1.0,0.16666666666666666
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,2066.0,34,-7.0,55,55,7,7,5.0,110,2.0,3.0,,1.0,1.0,3.0,4.0,4.0,10.0,65,1.0,2.0,2.0,,,,6.0,,,2.0,1,4,2.0,6,1.0,,,1.0,1.0,,,1.0,2.0,,2.0,,4.0,2.0,,,7,,1.0,1.0,0.75,0.75,0.8333333333333334,0.5,,,,11.666666666666668,1.0,0.043478260869565216,0.09090909090909091,0.12121212121212122,0.08333333333333333,,,0.14285714285714285,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,,0.75,0.5689500000000001,0.5698,,0.3333333333333333,0.3333333333333333,0.2,,3.0,0.12727272727272726,,,,,,,,,,1.0,2.0,1.0,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.3,,0.25,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.4,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,False,,,,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,2173.0,36,12.0,65,62,10,10,5.0,127,2.0,4.0,,1.0,1.0,3.0,5.0,,6.0,69,,,,,,,4.0,2.0,,1.0,4,5,1.0,6,1.0,3.0,,1.0,4.0,,1.0,2.0,7.0,3.0,,,,,,,10,,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,,,,,12.857142857142858,0.25,0.21052631578947367,0.05555555555555555,0.21739130434782608,0.045454545454545456,,0.5,0.14285714285714285,0.8,0.5,0.5,1.0,0.2,1.0,1.0,,0.8,0.43655999999999995,,,,,,,2.38,0.15384615384615385,,,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,0.125,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,0.25,0.14285714285714285,0.5,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,
